id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId
2499558069,810,49,1,0,8,cuj4qahgk4idsme4dg8clk6gw,1,30.1,28,2023-01-21T11:30:24.316Z,2023-01-22T06:45:38Z,,,,,,,,,,,,,,,,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061259,5,1,1,0,9,cuj4qahgk4idsme4dg8clk6gw,0,30.9,30.7,2023-01-21T11:30:24.722Z,2023-01-22T06:45:41Z,3986811999,140,32.8,3986812005,213,4.8,3986811771,56,Back,3986811997,157,,3986812001,141,0.0,3986812003,212,21.4,3986812007,1,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061263,6,5,1,0,12,cuj4qahgk4idsme4dg8clk6gw,0,25.8,-1.8,2023-01-21T11:30:28.195Z,2023-01-21T11:34:48Z,3986811851,233,7,3986811787,347,,3986811785,56,Back,,,,,,,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061277,7,5,1,0,12,9xmhnv6im8h7c9e17oqvcx8gl,1,74.2,101.8,2023-01-21T11:30:28.195Z,2023-01-21T11:30:34Z,3986811843,56,Left,3986811847,233,6,3986811845,347,,,,,,,,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061291,8,1,1,0,19,9xmhnv6im8h7c9e17oqvcx8gl,1,68.8,100,2023-01-21T11:30:34.452Z,2023-01-21T11:30:37Z,3986811917,1,,3986811913,212,27.1,3986811905,107,,3986811915,213,3.4,3986811911,141,89.0,3986811909,140,44.2,3986811907,56,Back,,,,cap22dno3uid8jyckne737tyi,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061305,9,1,1,0,22,9xmhnv6im8h7c9e17oqvcx8gl,1,35.7,71.8,2023-01-21T11:30:37.811Z,2023-01-21T11:30:41Z,3986811969,213,3.8,3986811963,140,18.5,3986811965,141,51.5,3986811961,56,Back,3986811967,212,22.7,,,,,,,,,,3rc0ufm6jvj8ngj9jl49o0r11,M. Špiranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061311,10,1,1,0,25,9xmhnv6im8h7c9e17oqvcx8gl,1,17.3,44.9,2023-01-21T11:30:41.235Z,2023-01-21T12:08:00Z,3986812019,141,13.7,3986812021,212,26.1,3986812023,213,5.3,3986812017,140,31.8,3986812015,56,Back,,,,,,,,,,3ff82uwwa2eb4k4yh7f1144id,M. Acton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061325,11,1,1,0,29,9xmhnv6im8h7c9e17oqvcx8gl,1,35.2,26.5,2023-01-21T11:30:45.059Z,2023-01-21T11:30:50Z,3986812077,140,45.9,3986812081,212,13.2,3986812079,141,16.2,3986812075,56,Back,3986812083,213,5.7,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061331,12,1,1,0,34,9xmhnv6im8h7c9e17oqvcx8gl,1,64,11.1,2023-01-21T11:30:50.051Z,2023-01-21T11:30:51Z,3986812101,56,Right,3986812105,141,5.2,3986812109,213,5.9,3986812103,140,72.3,3986812107,212,9.6,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061343,13,1,1,0,36,9xmhnv6im8h7c9e17oqvcx8gl,1,70.4,8.3,2023-01-21T11:30:51.523Z,2023-01-21T11:30:52Z,3986812155,212,13.9,3986812149,56,Center,3986812157,213,1.7,3986812151,140,68.6,3986812153,141,28.5,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061347,14,1,1,0,37,9xmhnv6im8h7c9e17oqvcx8gl,1,68.8,29.4,2023-01-21T11:30:52.882Z,2023-01-21T12:23:56Z,3986812173,212,6.9,3986812169,140,73.3,3986812171,141,36.7,3986812167,56,Center,3986812175,213,0.8,,,,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061351,15,1,1,0,38,9xmhnv6im8h7c9e17oqvcx8gl,0,73.3,36.7,2023-01-21T11:30:53.508Z,2023-01-21T11:30:54Z,3986812195,140,81.5,3986812191,3,,3986812201,213,5.6,3986812197,141,27.4,3986812193,56,Center,3986812199,212,10.7,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061361,7,12,1,0,39,cuj4qahgk4idsme4dg8clk6gw,1,20.1,69.9,2023-01-21T11:30:54.561Z,2023-01-22T06:46:26Z,3986812269,213,1.9,3986812263,140,12.1,3986812267,212,23.1,3986812261,56,Back,3986812265,141,100.0,3986812295,167,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061363,8,5,1,0,40,cuj4qahgk4idsme4dg8clk6gw,0,13,101.6,2023-01-21T11:30:56.316Z,2023-01-21T11:31:15Z,3986812279,56,Back,3986812631,233,16,3986812281,347,,,,,,,,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061423,16,5,1,0,40,9xmhnv6im8h7c9e17oqvcx8gl,1,87,-1.6,2023-01-21T11:30:56.316Z,2023-01-21T11:34:48Z,3986812595,56,Right,3986812597,347,,3986812625,233,8,,,,,,,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061439,17,1,1,0,59,9xmhnv6im8h7c9e17oqvcx8gl,1,86.9,0,2023-01-21T11:31:14.867Z,2023-01-22T06:46:49Z,3986812661,212,7.9,3986812655,56,Right,3986812659,141,9.5,3986812663,213,1.7,3986812653,107,,3986812657,140,85.7,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061443,18,1,1,1,2,9xmhnv6im8h7c9e17oqvcx8gl,1,89.9,10.6,2023-01-21T11:31:18.019Z,2023-01-21T12:24:28Z,3986812677,56,Right,3986812681,141,5.8,3986812679,140,94.9,3986812685,213,5.7,3986812683,212,6.2,,,,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061445,19,1,1,1,3,9xmhnv6im8h7c9e17oqvcx8gl,0,91.9,6.5,2023-01-21T11:31:18.915Z,2023-01-22T06:47:09Z,3986812695,155,,3986812705,213,1.6,3989443047,20,,3986812701,141,45.8,3986812703,212,26.7,3986812697,56,Center,3986812693,2,,3986812699,140,91.5,95sml1vx1fwwhq8p32p60e11x,J. Geria,3989443045,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061441,9,12,1,1,4,cuj4qahgk4idsme4dg8clk6gw,1,11.7,66.1,2023-01-21T11:31:20.186Z,2023-01-22T06:47:13Z,3986812673,212,24.3,3986812669,140,24.6,3986812667,56,Back,3986812691,15,,3986812675,213,5.3,3986812671,141,36.4,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061459,21,13,1,1,6,9xmhnv6im8h7c9e17oqvcx8gl,1,76,63,2023-01-21T11:31:22.002Z,2023-01-22T06:47:27Z,3986812935,458,,3989443229,108,,3989443227,81,,3986812773,18,,3986812929,103,56.9,3986812775,56,Center,3986812937,230,98.2,3986812933,328,,cap22dno3uid8jyckne737tyi,N. Smith,3986812939,231,51.1,3986812927,102,38.0,3986812931,215,3986812907,72,3986812771,22,,,,,,,,,,,,,,,,,,,,,,,,,
2499061463,10,5,1,1,7,cuj4qahgk4idsme4dg8clk6gw,1,-0.8,59,2023-01-21T11:31:22.755Z,2023-01-21T11:34:49Z,3986812799,233,20,3986812797,346,,3986812795,56,Back,,,,,,,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061455,20,5,1,1,7,9xmhnv6im8h7c9e17oqvcx8gl,0,100.8,41,2023-01-21T11:31:22.755Z,2023-01-21T11:31:24Z,3986812763,346,,3986812761,56,Center,3986812821,233,10,,,,,,,,,,,,,,,,cap22dno3uid8jyckne737tyi,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061569,11,1,1,1,40,cuj4qahgk4idsme4dg8clk6gw,0,2.7,46.6,2023-01-21T11:31:55.610Z,2023-01-21T11:32:01Z,3986813347,56,Right,3986813361,74,,3986813351,141,13.1,3986813349,140,61.9,3986813355,213,5.9,3986813345,124,,3986813353,212,66.2,3986813357,1,,1vr7xk50jy6ytnogke8h6ciga,C. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061571,22,44,1,1,44,9xmhnv6im8h7c9e17oqvcx8gl,1,36,79.9,2023-01-21T11:32:00.056Z,2023-01-21T11:32:01Z,3986813365,56,Back,3986813375,233,12,3986813367,285,,,,,,,,,,,,,,,,,3rc0ufm6jvj8ngj9jl49o0r11,M. Špiranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061573,12,44,1,1,44,cuj4qahgk4idsme4dg8clk6gw,0,64,20.1,2023-01-21T11:32:00.057Z,2023-01-21T11:32:01Z,3986813371,286,,3986813397,233,22,3986813369,56,Right,,,,,,,,,,,,,,,,61rdelnm1qf1rh24z6omazu1h,D. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061575,23,1,1,1,45,9xmhnv6im8h7c9e17oqvcx8gl,0,32.9,72.1,2023-01-21T11:32:00.402Z,2023-01-22T06:47:54Z,3986813379,3,,3986813385,141,56.9,3986813381,56,Back,3986813387,212,12.1,3986813389,213,4.2,3986813383,140,26.9,,,,,,,3rc0ufm6jvj8ngj9jl49o0r11,M. Špiranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061581,13,61,1,1,46,cuj4qahgk4idsme4dg8clk6gw,0,64.7,27.9,2023-01-21T11:32:01.977Z,2023-01-21T11:34:44Z,3986813405,56,Center,,,,,,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061601,24,1,1,1,48,9xmhnv6im8h7c9e17oqvcx8gl,1,33.6,65.8,2023-01-21T11:32:03.475Z,2023-01-21T11:35:02Z,3986813495,157,,3986813507,1,,3986813503,212,21.8,3986813505,213,1.1,3986813497,56,Back,3986813501,141,94.4,3986813499,140,43.0,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061607,25,49,1,1,49,9xmhnv6im8h7c9e17oqvcx8gl,1,42.1,95,2023-01-21T11:32:04.467Z,2023-01-22T06:48:05Z,,,,,,,,,,,,,,,,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061609,26,1,1,1,50,9xmhnv6im8h7c9e17oqvcx8gl,0,42.1,95,2023-01-21T11:32:05.612Z,2023-01-22T06:48:07Z,3986813535,233,14,3986813525,213,3.1,3986813521,141,95.0,3986813517,56,Back,3986813523,212,0.9,3986813533,236,,3986813539,286,,3986813519,140,41.2,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061605,14,74,1,1,50,cuj4qahgk4idsme4dg8clk6gw,1,61.9,4.7,2023-01-21T11:32:05.613Z,2023-01-22T06:48:09Z,3986813515,285,,3986813543,233,26,3986813513,56,Right,,,,,,,,,,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061611,15,5,1,1,51,cuj4qahgk4idsme4dg8clk6gw,0,60,-1,2023-01-21T11:32:07.257Z,2023-01-21T11:32:10Z,3986813527,56,Right,3986813589,233,27,3986813529,347,,,,,,,,,,,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061617,27,5,1,1,51,9xmhnv6im8h7c9e17oqvcx8gl,1,40,101,2023-01-21T11:32:07.257Z,2023-01-21T12:25:28Z,3986813581,56,Back,3986813585,233,15,3986813583,347,,,,,,,,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061651,28,1,1,2,0,9xmhnv6im8h7c9e17oqvcx8gl,0,40.1,100,2023-01-21T11:32:15.891Z,2023-01-21T11:33:42Z,3986813741,56,Back,3986813747,212,16.6,3986813739,107,,3986813745,141,80.0,3986813749,213,5.2,3986813743,140,47.4,,,,,,,cap22dno3uid8jyckne737tyi,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061647,16,8,1,2,1,cuj4qahgk4idsme4dg8clk6gw,1,57.8,16.2,2023-01-21T11:32:17.001Z,2023-01-22T06:48:28Z,3986813733,56,Right,3989443727,385,,,,,,,,,,,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061659,29,1,1,2,3,9xmhnv6im8h7c9e17oqvcx8gl,1,40.6,62.3,2023-01-21T11:32:18.739Z,2023-01-21T11:32:21Z,3986813807,141,41.0,3986813809,212,15.8,3986813803,56,Back,3986813811,213,5.1,3986813805,140,46.6,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061679,30,1,1,2,6,9xmhnv6im8h7c9e17oqvcx8gl,1,65,32.8,2023-01-21T11:32:21.731Z,2023-01-21T11:32:29Z,3986813949,141,6.7,3986813951,212,23.6,3986813945,56,Right,3986813947,140,79.8,3986813953,213,5.4,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061693,31,1,1,2,14,9xmhnv6im8h7c9e17oqvcx8gl,1,87.4,23.6,2023-01-21T11:32:29.426Z,2023-01-21T11:32:31Z,3986814031,56,Right,3986814035,141,14.9,3986814037,212,10.7,3986814033,140,78.9,3986814039,213,3.7,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061697,32,1,1,2,16,9xmhnv6im8h7c9e17oqvcx8gl,1,80.7,14.1,2023-01-21T11:32:31.619Z,2023-01-21T11:32:34Z,3986814057,56,Right,3986814063,212,8.0,3986814059,140,85.7,3986814065,213,5.4,3986814061,141,5.3,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061699,33,50,1,2,19,9xmhnv6im8h7c9e17oqvcx8gl,1,82.8,6.2,2023-01-21T11:32:34.616Z,2023-01-21T11:32:35Z,3986814081,233,17,3986814069,56,Right,3986814071,286,,,,,,,,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061701,17,7,1,2,19,cuj4qahgk4idsme4dg8clk6gw,0,17.2,93.8,2023-01-21T11:32:34.617Z,2023-01-22T06:48:57Z,3986814073,56,Back,3989444021,385,,3986814077,233,33,3986814075,285,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061711,34,1,1,2,20,9xmhnv6im8h7c9e17oqvcx8gl,1,81.5,2.6,2023-01-21T11:32:36.147Z,2023-01-21T11:32:39Z,3986814145,212,6.9,3986814147,213,2.2,3986814141,140,77.5,3986814139,56,Right,3986814143,141,10.6,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061727,35,1,1,2,23,9xmhnv6im8h7c9e17oqvcx8gl,1,77.4,10,2023-01-21T11:32:39.187Z,2023-01-21T11:32:42Z,3986814213,212,11.5,3986814211,141,3.5,3986814209,140,87.5,3986814215,213,5.9,3986814207,56,Right,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061745,36,1,1,2,29,9xmhnv6im8h7c9e17oqvcx8gl,0,73.9,4.6,2023-01-21T11:32:44.611Z,2023-01-22T06:49:23Z,3986814315,212,17.8,3986814309,56,Center,3986814311,140,78.6,3986814317,213,1.3,3986814313,141,29.7,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061753,18,49,1,2,30,cuj4qahgk4idsme4dg8clk6gw,1,22.6,63.3,2023-01-21T11:32:45.537Z,2023-01-22T06:49:25Z,,,,,,,,,,,,,,,,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061761,19,1,1,2,31,cuj4qahgk4idsme4dg8clk6gw,1,22.6,63.3,2023-01-21T11:32:46.680Z,2023-01-21T11:32:50Z,3986814393,141,93.0,3986814391,140,34.7,3986814397,213,1.0,3986814389,56,Back,3986814395,212,23.9,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499061767,20,1,1,2,34,cuj4qahgk4idsme4dg8clk6gw,1,34.5,92.3,2023-01-21T11:32:50.217Z,2023-01-21T11:32:51Z,3986814439,141,76.9,3986814441,212,17.8,3986814437,140,20.8,3986814443,213,3.8,3986814435,56,Back,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
