id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2500690219,6,1,1,0,16,9xmhnv6im8h7c9e17oqvcx8gl,0,27.4,96.5,2023-01-26T07:48:04.282Z,2023-01-27T06:06:22Z,3995329537,155,,3995329543,140,62.7,3995329547,212,37.1,3995329541,56,Left,3995329551,1,,3995329545,141,93.2,3995329549,213,6.2,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690215,6,44,1,0,18,38ui5tfi8anjuh533emny2tz1,1,42.2,5.9,2023-01-26T07:48:05.767Z,2023-01-27T06:06:36Z,3995329559,233,7,3995329531,56,Back,3995329533,285,,,,,,,,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690221,7,44,1,0,18,9xmhnv6im8h7c9e17oqvcx8gl,0,57.8,94.1,2023-01-26T07:48:05.768Z,2023-01-27T06:06:37Z,3995329557,286,,3995329563,233,6,3995329555,56,Left,,,,,,,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690223,7,1,1,0,18,38ui5tfi8anjuh533emny2tz1,1,47,5,2023-01-26T07:48:06.087Z,2023-01-27T06:06:39Z,3995329577,213,0.0,3995329571,140,60.9,3995329569,56,Right,3995329573,141,5.6,3995329567,3,,3995329575,212,14.6,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690225,8,61,1,0,19,38ui5tfi8anjuh533emny2tz1,0,60.9,5.6,2023-01-26T07:48:07.559Z,2023-01-27T06:06:54Z,3995329581,56,Right,,,,,,,,,,,,,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690233,9,43,1,0,22,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2023-01-26T07:48:10.252Z,2023-03-08T11:35:57Z,4082167669,144,49,,,,,,,,,,,,,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690229,8,1,1,0,23,9xmhnv6im8h7c9e17oqvcx8gl,1,42.9,96,2023-01-26T07:48:11.178Z,2023-01-26T07:55:50Z,3995329601,56,Back,3995329607,212,7.7,3995329609,213,3.4,3995329603,140,35.8,3995329605,141,93.1,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690235,10,1,1,0,24,9xmhnv6im8h7c9e17oqvcx8gl,1,35.6,89.8,2023-01-26T07:48:12.427Z,2023-01-26T07:54:59Z,3995329621,141,82.8,3995329617,56,Back,3995329619,140,42.2,3995329623,212,8.4,3995329625,213,5.7,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690237,11,1,1,0,25,9xmhnv6im8h7c9e17oqvcx8gl,0,41.2,85.3,2023-01-26T07:48:13.451Z,2023-01-26T07:55:13Z,3995335133,213,1.6,3995329629,56,Back,3995335131,212,2.8,3995335129,141,89.4,3995335127,140,41.0,,,,,,,,,,2nn6berxelojkxb2rjjnqw4id,L. Broxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690231,9,49,1,0,25,38ui5tfi8anjuh533emny2tz1,1,62.8,15.6,2023-01-26T07:48:13.491Z,2023-01-26T07:57:37Z,,,,,,,,,,,,,,,,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690239,10,61,1,0,26,38ui5tfi8anjuh533emny2tz1,1,62.5,21.5,2023-01-26T07:48:13.821Z,2023-01-26T07:48:14Z,3995329631,56,Center,,,,,,,,,,,,,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690251,11,1,1,0,27,38ui5tfi8anjuh533emny2tz1,1,61.3,14.3,2023-01-26T07:48:14.937Z,2023-01-26T07:48:18Z,3995329693,213,3.0,3995329685,56,Back,3995329691,212,23.8,3995329689,141,17.9,3995329687,140,38.8,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690265,12,1,1,0,30,38ui5tfi8anjuh533emny2tz1,1,39.6,19.4,2023-01-26T07:48:18.231Z,2023-01-26T07:48:21Z,3995329753,213,1.7,3995329749,141,44.2,3995329745,56,Back,3995329751,212,17.0,3995329747,140,37.4,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690279,13,1,1,0,33,38ui5tfi8anjuh533emny2tz1,1,42,47.2,2023-01-26T07:48:21.560Z,2023-01-26T07:48:26Z,3995329805,213,1.5,3995329803,212,23.7,3995329801,141,82.0,3995329799,140,42.6,3995329797,56,Back,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690287,14,1,1,0,38,38ui5tfi8anjuh533emny2tz1,1,44.4,76.4,2023-01-26T07:48:26.344Z,2023-01-26T07:48:27Z,3995329847,140,37.2,3995329853,213,4.3,3995329849,141,51.0,3995329851,212,18.9,3995329845,56,Back,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690299,15,1,1,0,40,38ui5tfi8anjuh533emny2tz1,1,37.2,51,2023-01-26T07:48:27.751Z,2023-01-26T08:37:15Z,3995329893,140,43.1,3995329897,212,20.8,3995329891,56,Back,3995329895,141,21.8,3995329899,213,5.0,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690303,16,1,1,0,44,38ui5tfi8anjuh533emny2tz1,1,43,21.6,2023-01-26T07:48:31.688Z,2023-01-26T08:37:16Z,3995329917,140,36.8,3995329923,213,1.9,3995329921,212,18.5,3995329919,141,47.0,3995329915,56,Back,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690311,17,1,1,0,47,38ui5tfi8anjuh533emny2tz1,0,41.4,40.1,2023-01-26T07:48:34.729Z,2023-01-26T08:37:38Z,3995329961,213,0.6,3995329955,140,78.0,3995329953,56,Left,3995329963,1,,3995329957,141,82.3,3995329959,212,48.0,3995329951,155,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690315,12,1,1,0,50,9xmhnv6im8h7c9e17oqvcx8gl,0,23.3,17.6,2023-01-26T07:48:38.283Z,2023-01-26T08:05:44Z,3995329973,140,36.1,3995329971,56,Back,3995329969,3,,3995329977,212,14.2,3995329975,141,24.4,3995329979,213,0.3,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690321,18,1,1,0,52,38ui5tfi8anjuh533emny2tz1,1,59.3,79.4,2023-01-26T07:48:39.792Z,2023-01-27T06:08:59Z,3995330019,212,12.0,3995330017,141,84.4,3995330013,56,Left,3995330015,140,70.3,3995330021,213,0.3,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690325,19,50,1,0,53,38ui5tfi8anjuh533emny2tz1,1,69.2,84,2023-01-26T07:48:41.464Z,2023-03-08T13:30:59Z,3995330027,56,Left,4082170705,286,,4082370613,233,860,,,,,,,,,,,,,,,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500837773,860,7,1,0,53,9xmhnv6im8h7c9e17oqvcx8gl,1,30.8,16,2023-01-26T07:48:41.465Z,2023-03-08T13:30:59Z,4082170911,384,,4082170833,285,,4082370605,233,19,3996129987,56,Back,,,,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690331,13,49,1,0,55,9xmhnv6im8h7c9e17oqvcx8gl,1,31,22.2,2023-01-26T07:48:42.597Z,2023-01-27T06:09:39Z,,,,,,,,,,,,,,,,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690337,14,1,1,0,55,9xmhnv6im8h7c9e17oqvcx8gl,1,31,22.2,2023-01-26T07:48:43.092Z,2023-01-27T06:09:41Z,3995330071,140,43.4,3995330069,56,Back,3995330077,213,0.1,3995330073,141,25.0,3995337499,155,,3995330075,212,13.2,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690347,15,1,1,0,57,9xmhnv6im8h7c9e17oqvcx8gl,1,43.4,25,2023-01-26T07:48:45.163Z,2023-01-27T06:09:46Z,3995330119,212,5.8,3995330117,141,33.4,3995330121,213,1.4,3995330113,56,Back,3995330115,140,44.2,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690351,16,1,1,1,1,9xmhnv6im8h7c9e17oqvcx8gl,0,51,52.1,2023-01-26T07:48:49.212Z,2023-01-26T07:48:49Z,3995330133,212,6.6,3995330135,213,0.3,3995330131,141,54.9,3995330127,56,Center,3995330129,140,57.0,,,,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690349,20,8,1,1,2,38ui5tfi8anjuh533emny2tz1,1,45.3,41.5,2023-01-26T07:48:49.592Z,2023-01-27T06:10:15Z,3996130107,385,,3995330125,56,Back,,,,,,,,,,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690367,17,1,1,1,5,9xmhnv6im8h7c9e17oqvcx8gl,1,33.3,83,2023-01-26T07:48:53.564Z,2023-01-26T08:12:41Z,3995330223,141,75.7,3995330227,213,3.4,3995330221,140,13.0,3995330225,212,21.9,3995330219,56,Back,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690371,18,1,1,1,9,9xmhnv6im8h7c9e17oqvcx8gl,1,12.8,73.3,2023-01-26T07:48:57.148Z,2023-01-27T06:10:30Z,3995330261,141,36.9,3995330259,140,15.8,3995330257,56,Back,3995330265,213,4.8,3995330263,212,25.0,,,,,,,,,,3ff82uwwa2eb4k4yh7f1144id,M. Acton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690373,19,1,1,1,14,9xmhnv6im8h7c9e17oqvcx8gl,1,22.1,36.1,2023-01-26T07:49:02.044Z,2023-03-08T11:39:03Z,3995330285,213,1.7,3995330283,212,25.2,3995330277,56,Back,3995330279,140,19.7,3995330281,141,73.0,,,,,,,,,,9660pkh3215x0w4jllovetpwq,M. Bozinovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690377,20,1,1,1,17,9xmhnv6im8h7c9e17oqvcx8gl,1,22.8,75.1,2023-01-26T07:49:05.196Z,2023-01-26T07:49:07Z,3995330311,212,13.8,3995330313,213,1.0,3995330307,140,30.0,3995330305,56,Back,3995330309,141,92.1,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690383,21,1,1,1,19,9xmhnv6im8h7c9e17oqvcx8gl,1,30.3,90.9,2023-01-26T07:49:07.388Z,2023-01-26T07:49:10Z,3995330345,212,14.0,3995330339,56,Back,3995330343,141,74.2,3995330341,140,22.5,3995330347,213,4.1,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690393,22,1,1,1,22,9xmhnv6im8h7c9e17oqvcx8gl,1,22.6,72.4,2023-01-26T07:49:10.508Z,2023-01-26T08:12:49Z,3995330387,140,23.3,3995330385,56,Back,3995330393,213,4.7,3995330389,141,41.2,3995330391,212,21.2,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690403,23,1,1,1,25,9xmhnv6im8h7c9e17oqvcx8gl,0,23,41.8,2023-01-26T07:49:12.972Z,2023-01-26T07:49:15Z,3995330435,213,6.0,3995330427,56,Center,3995330433,212,38.1,3995330431,141,28.2,3995330437,1,,3995330429,140,58.2,,,,,,,9660pkh3215x0w4jllovetpwq,M. Bozinovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690405,21,49,1,1,28,38ui5tfi8anjuh533emny2tz1,1,47,74.2,2023-01-26T07:49:16.314Z,2023-01-26T07:49:16Z,,,,,,,,,,,,,,,,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690411,22,1,1,1,29,38ui5tfi8anjuh533emny2tz1,1,47,74.2,2023-01-26T07:49:16.585Z,2023-01-26T07:49:19Z,3995330469,1,,3995330465,212,33.6,3995330459,56,Left,3995330467,213,0.4,3995330461,140,76.8,3995330463,141,92.4,3995330457,155,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690421,23,1,1,1,31,38ui5tfi8anjuh533emny2tz1,0,76.2,94.1,2023-01-26T07:49:18.873Z,2023-01-26T07:57:47Z,3995330495,56,Center,3995330501,212,14.5,3995330499,141,75.0,3995330497,140,70.1,3995330503,213,4.3,,,,,,,,,,b255io6lia16l5dzuxfpruhud,A. Le Fondre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690423,25,49,1,1,32,9xmhnv6im8h7c9e17oqvcx8gl,1,31.5,38.3,2023-01-26T07:49:19.804Z,2023-01-27T06:11:11Z,,,,,,,,,,,,,,,,,,,,,,,,,2nn6berxelojkxb2rjjnqw4id,L. Broxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690415,24,43,1,1,32,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2023-01-26T07:49:19.955Z,2023-01-26T08:19:27Z,3995346241,144,61,3995330477,56,Back,,,,,,,,,,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690427,26,1,1,1,32,9xmhnv6im8h7c9e17oqvcx8gl,1,31.5,38.3,2023-01-26T07:49:19.964Z,2023-01-27T06:11:13Z,3995330517,212,4.8,3995330519,213,4.9,3995330511,56,Back,3995330515,141,31.3,3995330513,140,32.3,,,,,,,,,,2nn6berxelojkxb2rjjnqw4id,L. Broxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690433,27,1,1,1,33,9xmhnv6im8h7c9e17oqvcx8gl,0,32.3,31.3,2023-01-26T07:49:21.461Z,2023-03-08T11:45:54Z,3995330541,212,4.6,3995330535,56,Back,3995330543,213,0.1,3995330537,140,36.7,3995330539,141,31.8,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517181433,958,8,1,1,34,38ui5tfi8anjuh533emny2tz1,1,63.1,85.3,2023-01-26T07:49:22.006Z,2023-03-08T13:34:47Z,4082379223,385,,4082187107,56,Left,,,,,,,,,,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690435,24,49,1,1,35,38ui5tfi8anjuh533emny2tz1,1,64.9,87.8,2023-01-26T07:49:23.118Z,2023-01-26T07:49:23Z,,,,,,,,,,,,,,,,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690445,25,1,1,1,35,38ui5tfi8anjuh533emny2tz1,1,64.9,87.8,2023-01-26T07:49:23.209Z,2023-01-26T08:38:22Z,3995330605,213,2.6,3995330603,212,7.8,3995330599,140,58.4,3995330597,56,Left,3995330601,141,93.5,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690449,26,1,1,1,37,38ui5tfi8anjuh533emny2tz1,1,58.4,93.5,2023-01-26T07:49:25.425Z,2023-01-27T06:11:36Z,3995330623,141,95.3,3995330621,140,72.9,3995330627,213,0.1,3995330619,56,Left,3995330625,212,15.3,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690455,27,1,1,1,40,38ui5tfi8anjuh533emny2tz1,1,72.9,95.3,2023-01-26T07:49:27.689Z,2023-01-26T07:49:28Z,3995330645,213,2.7,3995330643,212,3.2,3995330639,140,70.1,3995330637,56,Left,3995330641,141,97.1,,,,,,,,,,b255io6lia16l5dzuxfpruhud,A. Le Fondre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690461,28,1,1,1,41,38ui5tfi8anjuh533emny2tz1,1,70,97.2,2023-01-26T07:49:28.729Z,2023-01-26T07:49:31Z,3995330667,213,3.2,3995330661,140,56.6,3995330663,141,95.4,3995330657,56,Left,3995330665,212,14.1,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500690471,29,1,1,1,44,38ui5tfi8anjuh533emny2tz1,1,58,90,2023-01-26T07:49:31.817Z,2023-01-26T07:49:36Z,3995330705,213,4.2,3995330699,140,43.0,3995330703,212,34.4,3995330701,141,45.1,3995330697,56,Back,3995330707,1,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
