id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/13/value,qualifier/14/value,qualifier/9/value,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2540044397,9,1,1,0,15,6h553bwfqkoxayuv80uikkn42,1,8.1,49.6,2023-04-28T09:46:27.888Z,2023-04-28T09:46:31Z,4231371143,1,,4231371135,140,30.0,4231371137,141,8.5,4231371139,212,36.2,4231371141,213,5.4,4231371131,155,,4231371133,56,Back,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044401,10,61,1,0,17,6h553bwfqkoxayuv80uikkn42,0,29.7,7.3,2023-04-28T09:46:30.192Z,2023-04-28T13:30:53Z,4231371163,56,Back,,,,,,,,,,,,,,,,,,,,,,26h572pq2qiac1raqk6g0jvh0,A. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044405,3,5,1,0,19,c33jm806py6adse5wv9wx6ch1,1,63,100.6,2023-04-28T09:46:31.617Z,2023-04-28T09:46:32Z,4231371193,233,11,4231371169,56,Left,4231371171,347,,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044409,11,5,1,0,19,6h553bwfqkoxayuv80uikkn42,0,37,-0.6,2023-04-28T09:46:31.617Z,2023-04-28T09:53:20Z,4231371201,233,3,4231371177,56,Back,4231371179,347,,,,,,,,,,,,,,,,,26h572pq2qiac1raqk6g0jvh0,A. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044463,4,1,1,0,27,c33jm806py6adse5wv9wx6ch1,1,58.5,100,2023-04-28T09:46:40Z,2023-04-28T13:31:33Z,4231371557,107,,4231371565,212,9.1,4231371559,56,Left,4231371567,213,5.4,4231371561,140,63.7,4231371563,141,90.6,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044469,5,1,1,0,28,c33jm806py6adse5wv9wx6ch1,1,63.7,90.6,2023-04-28T09:46:40.977Z,2023-04-28T13:31:34Z,4231371587,56,Left,4231371593,212,9.3,4231371589,140,55.5,4231371591,141,95.7,4231371599,156,,4231371595,213,2.8,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044471,6,1,1,0,30,c33jm806py6adse5wv9wx6ch1,0,56,95.1,2023-04-28T09:46:42.585Z,2023-04-28T13:31:42Z,4231371609,56,Left,4231371613,141,94.7,4231371617,213,6.2,4231371611,140,62.4,4231371615,212,6.7,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044475,12,49,1,0,31,6h553bwfqkoxayuv80uikkn42,1,36.7,10.4,2023-04-28T09:46:44.056Z,2023-04-28T13:33:40Z,,,,,,,,,,,,,,,,,,,,,,,,,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044479,13,1,1,0,32,6h553bwfqkoxayuv80uikkn42,1,36.7,10.4,2023-04-28T09:46:45.216Z,2023-04-28T13:33:43Z,4231371655,141,20.9,4231371651,56,Back,4231371659,213,0.9,4231371657,212,9.1,4231371653,140,42.1,,,,,,,,,,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044481,14,1,1,0,33,6h553bwfqkoxayuv80uikkn42,1,42.1,20.9,2023-04-28T09:46:46.072Z,2023-04-28T13:33:45Z,4231371671,141,9.4,4231371669,140,58.4,4231371667,56,Right,4231371675,213,5.9,4231371673,212,18.8,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044501,15,1,1,0,34,6h553bwfqkoxayuv80uikkn42,1,58.3,9.4,2023-04-28T09:46:47.152Z,2023-04-28T09:46:50Z,4231371789,141,4.3,4231371793,213,6.1,4231371787,140,80.6,4231371785,56,Right,4231371791,212,23.7,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044503,16,61,1,0,37,6h553bwfqkoxayuv80uikkn42,0,80.6,4.3,2023-04-28T09:46:49.640Z,2023-04-28T09:51:08Z,4231371797,56,Right,,,,,,,,,,,,,,,,,,,,,,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044505,7,49,1,0,38,c33jm806py6adse5wv9wx6ch1,1,14.1,90.6,2023-04-28T09:46:51.329Z,2023-04-28T09:46:51Z,,,,,,,,,,,,,,,,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044511,8,50,1,0,39,c33jm806py6adse5wv9wx6ch1,1,16.6,94,2023-04-28T09:46:52.376Z,2023-04-28T13:34:11Z,4231371823,56,Back,4231371917,233,17,4231371825,285,,,,,,,,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044519,17,7,1,0,39,6h553bwfqkoxayuv80uikkn42,1,83.4,6,2023-04-28T09:46:52.377Z,2023-04-28T13:34:24Z,4231371881,286,,4231371879,56,Right,4231371911,233,8,4231730375,383,,,,,,,,,,,,,,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044523,18,49,1,0,40,6h553bwfqkoxayuv80uikkn42,1,85.6,9.1,2023-04-28T09:46:53.416Z,2023-04-28T13:34:21Z,,,,,,,,,,,,,,,,,,,,,,,,,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044527,19,1,1,0,41,6h553bwfqkoxayuv80uikkn42,1,84.9,8.7,2023-04-28T09:46:53.760Z,2023-04-28T13:34:28Z,4231371921,140,78.4,4231371919,56,Right,4231371923,141,14.1,4231371925,212,7.8,4231371927,213,2.6,,,,,,,,,,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044533,20,1,1,0,42,6h553bwfqkoxayuv80uikkn42,1,77.1,14.9,2023-04-28T09:46:54.672Z,2023-04-28T09:52:01Z,4231371975,140,81.2,4231371977,141,28.9,4231371979,212,10.4,4231371981,213,1.1,4231371973,56,Center,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044539,21,1,1,0,43,6h553bwfqkoxayuv80uikkn42,1,80.1,29.7,2023-04-28T09:46:56.161Z,2023-04-28T09:52:20Z,4231372035,140,86.6,4231372041,213,0.3,4231372033,56,Center,4231372037,141,32.5,4231372039,212,7.1,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044559,22,1,1,0,47,6h553bwfqkoxayuv80uikkn42,1,97.2,21.7,2023-04-28T09:46:59.664Z,2023-04-28T13:35:19Z,4231372163,141,15.3,4231372161,140,90.2,4231372167,213,3.7,4231372159,56,Right,4231372165,212,8.5,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044563,23,61,1,0,48,6h553bwfqkoxayuv80uikkn42,0,87.8,12.8,2023-04-28T09:47:00.472Z,2023-04-28T13:35:15Z,4231372179,56,Right,,,,,,,,,,,,,,,,,,,,,,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044579,9,5,1,0,49,c33jm806py6adse5wv9wx6ch1,1,10.5,101.5,2023-04-28T09:47:02.192Z,2023-04-28T09:53:21Z,4231372255,56,Back,4231372275,233,24,4231372257,347,,,,,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044569,24,5,1,0,49,6h553bwfqkoxayuv80uikkn42,0,89.5,-1.5,2023-04-28T09:47:02.192Z,2023-04-28T09:47:04Z,4231372307,233,9,4231372201,347,,4231372199,56,Right,,,,,,,,,,,,,,,,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044613,10,1,1,0,59,c33jm806py6adse5wv9wx6ch1,1,8.8,100,2023-04-28T09:47:11.953Z,2023-04-28T09:47:12Z,4231372533,212,7.2,4231372519,107,,4231372529,140,12.9,4231372535,213,5.4,4231372525,56,Back,4231372531,141,92.9,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044617,11,1,1,1,0,c33jm806py6adse5wv9wx6ch1,1,12.9,92.9,2023-04-28T09:47:12.641Z,2023-04-28T09:47:13Z,4231372555,140,9.0,4231372559,212,4.7,4231372557,141,96.2,4231372561,213,2.6,4231372573,156,,4231372553,56,Back,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044635,12,1,1,1,2,c33jm806py6adse5wv9wx6ch1,0,9.1,96.3,2023-04-28T09:47:14.921Z,2023-04-28T09:47:18Z,4231372673,212,16.9,4231372665,155,,4231372671,141,94.5,4231372667,56,Back,4231372669,140,25.2,4231372675,213,6.2,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044641,25,44,1,1,3,6h553bwfqkoxayuv80uikkn42,1,70,6.2,2023-04-28T09:47:15.896Z,2023-04-28T13:36:06Z,4231372705,286,,4231372717,233,13,4231372703,56,Right,,,,,,,,,,,,,,,,26h572pq2qiac1raqk6g0jvh0,A. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044637,13,44,1,1,3,c33jm806py6adse5wv9wx6ch1,0,30,93.8,2023-04-28T09:47:15.897Z,2023-04-28T13:36:07Z,4231372727,233,25,4231372685,285,,4231372683,56,Back,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044647,26,1,1,1,4,6h553bwfqkoxayuv80uikkn42,1,65.3,6.8,2023-04-28T09:47:17.400Z,2023-04-28T13:36:08Z,4231372747,212,8.5,4231372731,3,,4231372739,140,72.1,4231372751,213,0.6,4231372743,141,13.5,4231372735,56,Right,,,,,,,26h572pq2qiac1raqk6g0jvh0,A. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540046919,102,1,1,1,5,6h553bwfqkoxayuv80uikkn42,1,71.9,13,2023-04-28T09:47:18.177Z,2023-04-28T13:36:09Z,4231385687,56,Right,4231385693,212,7.0,4231385689,140,78.1,4231385685,168,,4231385695,213,0.4,4231385691,141,16.7,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044649,27,49,1,1,6,6h553bwfqkoxayuv80uikkn42,1,79.8,14.1,2023-04-28T09:47:18.665Z,2023-04-28T13:36:11Z,,,,,,,,,,,,,,,,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044653,28,1,1,1,7,6h553bwfqkoxayuv80uikkn42,1,73.5,12.6,2023-04-28T09:47:19.857Z,2023-04-28T13:36:12Z,4231372775,141,19.7,4231372771,56,Right,4231372773,140,68.3,4231372779,213,2.4,4231372777,212,7.3,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044661,29,1,1,1,8,6h553bwfqkoxayuv80uikkn42,1,75.9,22.9,2023-04-28T09:47:20.696Z,2023-04-28T13:36:20Z,4231372831,212,5.5,4231372825,56,Center,4231372829,141,29.1,4231372827,140,79.3,4231372833,213,0.9,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044663,30,61,1,1,10,6h553bwfqkoxayuv80uikkn42,0,84.6,33.6,2023-04-28T09:47:23.264Z,2023-04-28T13:36:33Z,4231372837,56,Center,,,,,,,,,,,,,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044679,14,12,1,1,11,c33jm806py6adse5wv9wx6ch1,1,10.1,69,2023-04-28T09:47:24.265Z,2023-04-28T09:55:25Z,4231386799,141,100.0,4231386797,140,6.3,4231386801,212,22.4,4231372927,167,,4231372929,56,Back,4231386803,213,1.7,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044683,15,5,1,1,12,c33jm806py6adse5wv9wx6ch1,0,7,100.9,2023-04-28T09:47:25.040Z,2023-04-28T09:53:21Z,4231372939,56,Back,4231372943,347,,4231383951,233,31,,,,,,,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044677,31,5,1,1,12,6h553bwfqkoxayuv80uikkn42,1,93,-0.9,2023-04-28T09:47:25.040Z,2023-04-28T09:47:26Z,4231372925,347,,4231372977,233,15,4231372923,56,Right,,,,,,,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044757,32,1,1,1,21,6h553bwfqkoxayuv80uikkn42,1,90.7,0,2023-04-28T09:47:33.520Z,2023-04-28T13:37:21Z,4231373335,212,12.0,4231373329,56,Right,4231373327,107,,4231373337,213,2.3,4231373331,140,83.1,4231373333,141,11.4,,,,,,,26h572pq2qiac1raqk6g0jvh0,A. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044763,33,1,1,1,22,6h553bwfqkoxayuv80uikkn42,1,83.5,11,2023-04-28T09:47:34.832Z,2023-04-28T13:37:23Z,4231373363,213,4.2,4231373361,212,4.4,4231373355,56,Right,4231373357,140,81.5,4231373359,141,5.3,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044769,34,1,1,1,25,6h553bwfqkoxayuv80uikkn42,1,81.3,4.9,2023-04-28T09:47:38.416Z,2023-04-28T09:47:41Z,4231373415,56,Right,4231373421,212,10.2,4231373419,141,17.1,4231373423,213,0.9,4231373417,140,87.0,,,,,,,,,,26h572pq2qiac1raqk6g0jvh0,A. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044779,16,45,1,1,27,c33jm806py6adse5wv9wx6ch1,0,17.4,84.1,2023-04-28T09:47:40.264Z,2023-04-28T13:37:51Z,4231373523,233,35,4231373485,56,Back,4231373487,285,,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044775,35,3,1,1,27,6h553bwfqkoxayuv80uikkn42,1,82.6,15.9,2023-04-28T09:47:40.264Z,2023-04-28T13:37:54Z,4231735243,464,,4231373459,56,Right,4231373519,233,16,4231373461,286,,,,,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044781,36,1,1,1,28,6h553bwfqkoxayuv80uikkn42,1,77.9,17.8,2023-04-28T09:47:41.016Z,2023-04-28T13:38:38Z,4231373493,56,Center,4231373501,213,2.0,4231373495,140,72.8,4231373499,212,11.6,4231373497,141,33.0,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540112059,834,61,1,1,29,6h553bwfqkoxayuv80uikkn42,1,73.7,32.9,2023-04-28T09:47:41.585Z,2023-04-28T13:38:52Z,4231736641,56,Center,,,,,,,,,,,,,,,,,,,,,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044799,18,49,1,1,30,c33jm806py6adse5wv9wx6ch1,1,25.9,64.6,2023-04-28T09:47:43.257Z,2023-04-28T09:58:26Z,,,,,,,,,,,,,,,,,,,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044789,17,3,1,1,31,c33jm806py6adse5wv9wx6ch1,0,24.7,64,2023-04-28T09:47:43.969Z,2023-04-28T13:39:18Z,4231390071,285,,4231390069,56,Back,4231737545,464,,4231390165,211,,,,,,,,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044811,19,43,1,1,32,c33jm806py6adse5wv9wx6ch1,1,0,0,2023-04-28T09:47:45.145Z,2023-04-28T09:47:49Z,4231373643,212,3.6,4231373701,144,1,4231373641,141,73.6,4231373645,213,1.3,4231373639,140,30.6,4231373637,56,Back,,,,,,,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044809,37,49,1,1,32,6h553bwfqkoxayuv80uikkn42,1,66.1,30.5,2023-04-28T09:47:45.153Z,2023-04-28T09:58:38Z,,,,,,,,,,,,,,,,,,,,,,,,,26h572pq2qiac1raqk6g0jvh0,A. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044813,20,43,1,1,32,c33jm806py6adse5wv9wx6ch1,1,0,0,2023-04-28T09:47:45.161Z,2023-04-28T09:58:32Z,4231373655,56,Back,4231392481,144,1,4231373663,213,1.3,4231373661,212,4.1,4231373657,140,31.5,4231373659,141,78.2,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044815,38,61,1,1,33,6h553bwfqkoxayuv80uikkn42,0,65.5,33,2023-04-28T09:47:46.127Z,2023-04-28T09:58:39Z,4231373665,56,Center,,,,,,,,,,,,,,,,,,,,,,26h572pq2qiac1raqk6g0jvh0,A. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
