id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/13/value,qualifier/14/value,qualifier/18/value
2484145983,229,1,1,26,26,9xmhnv6im8h7c9e17oqvcx8gl,0,24.8,91.1,2022-11-11T09:20:12.335Z,2022-11-11T09:20:16Z,3908095999,212,2.4,3908095993,56,Back,3908095997,141,92.9,3908095995,140,26.8,3908096001,213,0.5,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484145987,261,61,1,26,27,6lezh5aazy0xca1800e5dqxwl,1,74.9,3.8,2022-11-11T09:20:13.465Z,2022-11-11T09:21:51Z,3908096009,56,Right,,,,,,,,,,,,,,,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146001,230,5,1,26,28,9xmhnv6im8h7c9e17oqvcx8gl,1,26,102,2022-11-11T09:20:14.263Z,2022-11-11T09:20:17Z,3908096051,347,,3908096077,233,262,3908096049,56,Back,,,,,,,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146005,262,5,1,26,28,6lezh5aazy0xca1800e5dqxwl,0,74,-2,2022-11-11T09:20:14.263Z,2022-11-11T09:20:25Z,3908096085,233,230,3908096069,347,,3908096067,56,Right,,,,,,,,,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146073,231,1,1,26,42,9xmhnv6im8h7c9e17oqvcx8gl,1,30.2,100,2022-11-11T09:20:27.991Z,2022-11-11T09:20:28Z,3908096451,212,9.8,3908096453,213,4.6,3908096447,140,28.8,3908096445,56,Back,3908096449,141,87.4,3908096443,107,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146079,232,1,1,26,43,9xmhnv6im8h7c9e17oqvcx8gl,1,28.8,87.4,2022-11-11T09:20:28.823Z,2022-11-11T09:20:29Z,3908096471,56,Back,3908096479,213,1.3,3908096473,140,30.4,3908096477,212,5.4,3908096475,141,95.0,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146085,233,1,1,26,43,9xmhnv6im8h7c9e17oqvcx8gl,1,30.4,95,2022-11-11T09:20:29.431Z,2022-11-11T09:20:30Z,3908096521,141,83.0,3908096523,212,8.4,3908096519,140,28.7,3908096517,56,Back,3908096525,213,4.5,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146093,234,1,1,26,44,9xmhnv6im8h7c9e17oqvcx8gl,0,28.7,83.6,2022-11-11T09:20:30.327Z,2022-11-11T09:20:31Z,3908096559,141,81.4,3908096555,56,Back,3908096557,140,39.0,3908096563,213,6.1,3908096561,212,10.9,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146111,263,8,1,26,47,6lezh5aazy0xca1800e5dqxwl,1,64,14.7,2022-11-11T09:20:33.267Z,2022-11-12T10:20:16Z,3909636845,384,,3908096635,56,Right,,,,,,,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146119,264,49,1,26,48,6lezh5aazy0xca1800e5dqxwl,1,60.8,13.5,2022-11-11T09:20:33.972Z,2022-11-11T09:20:34Z,,,,,,,,,,,,,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146129,265,1,1,26,48,6lezh5aazy0xca1800e5dqxwl,1,60.8,13.5,2022-11-11T09:20:34.067Z,2022-11-11T09:20:36Z,3908096749,213,2.7,3908096743,140,39.1,3908096741,56,Back,3908096747,212,25.8,3908096745,141,31.3,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146143,266,1,1,26,50,6lezh5aazy0xca1800e5dqxwl,1,37.1,37,2022-11-11T09:20:36.532Z,2022-11-11T09:20:38Z,3908096835,56,Back,3908096837,140,35.6,3908096839,141,17.3,3908096843,213,4.6,3908096841,212,13.5,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146155,267,1,1,26,52,6lezh5aazy0xca1800e5dqxwl,1,36.2,16.1,2022-11-11T09:20:37.955Z,2022-11-11T09:20:41Z,3908096931,212,20.3,3908096933,213,1.8,3908096929,141,45.1,3908096925,56,Back,3908096927,140,31.6,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146173,268,1,1,26,55,6lezh5aazy0xca1800e5dqxwl,1,31.8,39.2,2022-11-11T09:20:41.284Z,2022-11-11T09:20:43Z,3908097031,56,Back,3908097039,213,4.4,3908097033,140,28.7,3908097037,212,11.8,3908097035,141,22.5,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146189,269,1,1,26,57,6lezh5aazy0xca1800e5dqxwl,0,29.4,7.6,2022-11-11T09:20:43.349Z,2022-11-11T09:20:47Z,3908097139,213,0.1,3908097135,141,12.0,3908097137,212,45.6,3908097131,56,Right,3908097133,140,72.7,3908097129,155,,3908097141,1,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146195,235,12,1,27,1,9xmhnv6im8h7c9e17oqvcx8gl,1,27.2,87.7,2022-11-11T09:20:47.079Z,2022-11-11T09:21:10Z,3908097929,167,,3908097925,15,,3908097181,213,0.8,3908097177,141,100.0,3908097175,140,35.0,3908097179,212,12.2,3908097173,56,Back,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146197,236,5,1,27,1,9xmhnv6im8h7c9e17oqvcx8gl,0,34.1,101.5,2022-11-11T09:20:47.573Z,2022-11-11T09:20:56Z,3908097413,233,270,3908097183,56,Back,3908097185,347,,,,,,,,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146235,270,5,1,27,1,6lezh5aazy0xca1800e5dqxwl,1,65.9,-1.5,2022-11-11T09:20:47.573Z,2022-11-11T09:22:22Z,3908097405,233,236,3908097397,56,Right,3908097399,347,,,,,,,,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146241,271,1,1,27,10,6lezh5aazy0xca1800e5dqxwl,1,66.8,0,2022-11-11T09:20:55.732Z,2022-11-11T09:20:56Z,3908097435,141,4.4,3908097437,212,26.2,3908097439,213,3.0,3908097431,56,Back,3908097433,140,42.2,3908097429,107,,3908097441,1,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146253,272,1,1,27,10,6lezh5aazy0xca1800e5dqxwl,1,42.2,4.4,2022-11-11T09:20:56.484Z,2022-11-11T09:20:59Z,3908097527,213,6.3,3908097525,212,13.7,3908097519,56,Right,3908097521,140,55.2,3908097523,141,4.0,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146273,273,1,1,27,14,6lezh5aazy0xca1800e5dqxwl,1,56.7,26.8,2022-11-11T09:20:59.621Z,2022-11-11T09:21:03Z,3908097637,56,Back,3908097639,140,44.0,3908097645,213,2.2,3908097643,212,23.9,3908097641,141,56.0,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146293,274,1,1,27,17,6lezh5aazy0xca1800e5dqxwl,1,45.7,55.4,2022-11-11T09:21:03.060Z,2022-11-11T09:21:05Z,3908097785,141,92.4,3908097787,212,25.2,3908097789,213,1.6,3908097781,56,Back,3908097783,140,46.0,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146313,275,1,1,27,19,6lezh5aazy0xca1800e5dqxwl,1,45.6,90.9,2022-11-11T09:21:05.412Z,2022-11-11T09:21:08Z,3908097887,56,Back,3908097889,140,38.3,3908097895,213,4.2,3908097893,212,16.7,3908097891,141,69.0,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146337,276,1,1,27,22,6lezh5aazy0xca1800e5dqxwl,1,35.2,70.3,2022-11-11T09:21:08.132Z,2022-11-11T09:21:11Z,3908098037,141,37.3,3908098035,140,31.6,3908098039,212,22.8,3908098033,56,Back,3908098041,213,4.5,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146373,277,1,1,27,25,6lezh5aazy0xca1800e5dqxwl,1,29.7,32.7,2022-11-11T09:21:11.172Z,2022-11-11T09:21:17Z,3908098293,56,Back,3908098301,213,2.7,3908098299,212,23.7,3908098295,140,9.8,3908098297,141,49.1,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146447,278,1,1,27,31,6lezh5aazy0xca1800e5dqxwl,1,12.6,44.8,2022-11-11T09:21:16.870Z,2022-11-11T09:21:29Z,3908098777,155,,3908098779,56,Center,3908098783,141,67.5,3908098781,140,57.0,3908098789,1,,3908098785,212,49.1,3908098787,213,0.3,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146451,279,4,1,27,38,6lezh5aazy0xca1800e5dqxwl,1,58.4,66.2,2022-11-11T09:21:24.181Z,2022-11-11T09:21:30Z,3908098825,286,,3908098827,233,237,3908098821,56,Center,3908098823,152,,3908098817,13,,3908098819,295,,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146435,237,4,1,27,38,9xmhnv6im8h7c9e17oqvcx8gl,0,41.6,33.8,2022-11-11T09:21:24.182Z,2022-11-11T09:21:30Z,3908098661,285,,3908098657,56,Back,3908098655,295,,3908098659,152,,3908098857,233,279,3908098653,13,,,,,,,,2nn6berxelojkxb2rjjnqw4id,L. Broxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146511,281,1,1,27,53,6lezh5aazy0xca1800e5dqxwl,1,71.5,46.9,2022-11-11T09:21:39.397Z,2022-11-11T09:21:44Z,3908099137,141,12.5,3908099135,140,78.2,3908099139,212,24.4,3908099315,189,,3908099141,213,5.0,3908099129,5,,3908099133,56,Right,3908099131,152,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146515,282,1,1,27,55,6lezh5aazy0xca1800e5dqxwl,1,80.3,6,2022-11-11T09:21:40.965Z,2022-11-12T10:21:25Z,3908099175,213,2.5,3908099171,141,16.7,3908099173,212,12.9,3908099169,140,70.2,3908099167,56,Right,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146519,283,1,1,27,56,6lezh5aazy0xca1800e5dqxwl,0,68.7,21.2,2022-11-11T09:21:41.861Z,2022-11-11T09:21:42Z,3908099221,213,5.6,3908099219,212,26.2,3908099213,56,Right,3908099217,141,0.0,3908099215,140,88.6,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146621,238,5,1,27,57,9xmhnv6im8h7c9e17oqvcx8gl,1,13.4,102,2022-11-11T09:21:42.653Z,2022-11-11T09:22:23Z,3908099705,347,,3908099707,233,284,3908099703,56,Back,,,,,,,,,,,,,,,,2nn6berxelojkxb2rjjnqw4id,L. Broxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146523,284,5,1,27,57,6lezh5aazy0xca1800e5dqxwl,0,86.6,-2,2022-11-11T09:21:42.653Z,2022-11-11T09:22:01Z,3908099241,347,,3908099717,233,238,3908099239,56,Right,,,,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146631,239,1,1,28,16,9xmhnv6im8h7c9e17oqvcx8gl,1,23.2,100,2022-11-11T09:22:02.502Z,2022-11-12T10:24:06Z,3908099773,212,13.7,3908099771,141,89.7,3908099769,140,33.6,3908099765,107,,3908099767,56,Back,3908099775,213,5.6,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146655,240,1,1,28,18,9xmhnv6im8h7c9e17oqvcx8gl,0,33.6,89.6,2022-11-11T09:22:04.487Z,2022-11-12T10:24:06Z,3908099887,212,33.8,3908099885,141,65.4,3908099889,213,5.8,3908099881,56,Center,3908099883,140,61.7,3908099879,155,,3908099891,1,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146645,285,49,1,28,21,6lezh5aazy0xca1800e5dqxwl,1,41.3,28.2,2022-11-11T09:22:06.679Z,2022-11-12T10:23:18Z,,,,,,,,,,,,,,,,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146675,286,1,1,28,23,6lezh5aazy0xca1800e5dqxwl,1,39.1,29.7,2022-11-11T09:22:09.302Z,2022-11-12T10:23:17Z,3908099999,213,5.0,3908099993,140,42.6,3908099991,56,Back,3908099997,212,13.8,3908099995,141,10.1,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146699,287,1,1,28,25,6lezh5aazy0xca1800e5dqxwl,1,42.6,10.1,2022-11-11T09:22:11.270Z,2022-11-12T10:23:17Z,3908100103,141,21.0,3908100101,140,29.3,3908100099,56,Back,3908100105,212,15.8,3908100107,213,2.7,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146739,288,1,1,28,29,6lezh5aazy0xca1800e5dqxwl,1,29.3,21,2022-11-11T09:22:14.646Z,2022-11-12T10:23:17Z,3908100319,212,24.6,3908100317,141,38.0,3908100315,140,8.6,3908100321,213,2.7,3908100313,56,Back,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146787,289,1,1,28,36,6lezh5aazy0xca1800e5dqxwl,1,13.2,39.8,2022-11-11T09:22:22.088Z,2022-11-12T10:23:17Z,3908100533,1,,3908100531,213,0.1,3908100529,212,43.8,3908100525,140,54.6,3908100527,141,47.8,3908100521,155,,3908100523,56,Center,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146785,241,4,1,28,40,9xmhnv6im8h7c9e17oqvcx8gl,1,44.4,52.3,2022-11-11T09:22:26.566Z,2022-11-12T10:24:06Z,3908100517,152,,3908100515,56,Back,3908100511,13,,3908100519,286,,3908100559,233,290,3908101235,264,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146789,290,4,1,28,40,6lezh5aazy0xca1800e5dqxwl,0,55.6,47.7,2022-11-11T09:22:26.567Z,2022-11-12T10:23:16Z,3908100537,13,,3908100539,264,,3908100545,285,,3908100563,233,241,3908100541,56,Center,3908100543,152,,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146827,242,1,1,28,49,9xmhnv6im8h7c9e17oqvcx8gl,1,43.9,49.6,2022-11-11T09:22:35.253Z,2022-11-12T10:24:05Z,3908100723,152,,3908100721,5,,3908101253,189,,3908100725,56,Back,3908100727,140,47.9,3908100729,141,49.3,3908100731,212,4.2,3908100733,213,6.2,2nn6berxelojkxb2rjjnqw4id,L. Broxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146833,243,1,1,28,50,9xmhnv6im8h7c9e17oqvcx8gl,1,50.8,50.7,2022-11-11T09:22:36.470Z,2022-11-12T10:24:05Z,3908100755,56,Center,3908100757,140,51.3,3908100759,141,41.2,3908100761,212,6.5,3908100763,213,4.8,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146843,244,1,1,28,51,9xmhnv6im8h7c9e17oqvcx8gl,1,51.3,41.2,2022-11-11T09:22:36.734Z,2022-11-12T10:24:05Z,3908100821,212,6.5,3908100823,213,1.2,3908100819,141,50.0,3908100817,140,53.8,3908100815,56,Center,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146859,245,1,1,28,52,9xmhnv6im8h7c9e17oqvcx8gl,1,68,32.4,2022-11-11T09:22:37.750Z,2022-11-12T10:24:05Z,3908100875,213,5.2,3908100871,141,14.9,3908100873,212,13.3,3908100867,56,Right,3908100869,140,73.7,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146883,246,1,1,28,56,9xmhnv6im8h7c9e17oqvcx8gl,1,73.4,16.1,2022-11-11T09:22:41.893Z,2022-11-12T10:24:04Z,3908100975,213,0.3,3908100971,141,24.9,3908100973,212,19.8,3908100969,140,91.4,3908100967,56,Center,,,,,,,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146893,247,1,1,28,58,9xmhnv6im8h7c9e17oqvcx8gl,0,91.3,25.2,2022-11-11T09:22:44.061Z,2022-11-12T10:24:04Z,3908101013,140,88.8,3908101019,213,2.1,3908101011,56,Center,3908101017,212,5.4,3908101015,141,32.2,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146899,291,12,1,29,0,6lezh5aazy0xca1800e5dqxwl,1,6.9,69.1,2022-11-11T09:22:45.959Z,2022-11-12T10:23:16Z,3908101041,213,0.6,3908101033,56,Back,3908101039,212,2.7,3908101037,141,71.2,3908101035,140,9.1,,,,,,,,,,bdubw4m7kqyerzclhw8s8zpp1,Juande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146901,292,49,1,29,1,6lezh5aazy0xca1800e5dqxwl,1,9.1,71.2,2022-11-11T09:22:47.001Z,2022-11-12T10:23:16Z,,,,,,,,,,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146907,293,1,1,29,1,6lezh5aazy0xca1800e5dqxwl,1,11.4,72.3,2022-11-11T09:22:47.095Z,2022-11-12T10:31:28Z,3908101093,213,5.4,3908101091,212,14.5,3908101089,141,55.3,3908101083,56,Back,3908101085,140,19.8,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146919,294,1,1,29,3,6lezh5aazy0xca1800e5dqxwl,0,22.8,60,2022-11-11T09:22:48.983Z,2022-11-12T10:23:15Z,3908101151,1,,3908101141,56,Back,3908101149,213,0.9,3908101143,140,43.4,3908101145,141,100.0,3908101147,212,35.7,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146935,248,5,1,29,5,9xmhnv6im8h7c9e17oqvcx8gl,1,59.8,-1.7,2022-11-11T09:22:51.070Z,2022-11-12T10:24:04Z,3908101217,233,295,3908101191,347,,3908101189,56,Right,,,,,,,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484146921,295,5,1,29,5,6lezh5aazy0xca1800e5dqxwl,0,40.2,101.7,2022-11-11T09:22:51.070Z,2022-11-12T10:23:15Z,3908101225,233,248,3908101155,347,,3908101153,56,Back,,,,,,,,,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484147007,249,1,1,29,21,9xmhnv6im8h7c9e17oqvcx8gl,1,65.7,0,2022-11-11T09:23:06.791Z,2022-11-12T10:24:03Z,3908101585,213,1.1,3908101581,141,8.5,3908101583,212,8.0,3908101579,140,69.1,3908101577,56,Right,3908101575,107,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484147017,250,1,1,29,23,9xmhnv6im8h7c9e17oqvcx8gl,1,69,9.2,2022-11-11T09:23:08.694Z,2022-11-12T10:24:03Z,3908101627,213,1.4,3908101625,212,6.8,3908101623,141,19.1,3908101621,140,70.1,3908101619,56,Right,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484147033,251,1,1,29,24,9xmhnv6im8h7c9e17oqvcx8gl,1,70.2,19.8,2022-11-11T09:23:09.813Z,2022-11-12T10:24:03Z,3908101689,141,24.4,3908101685,56,Center,3908101687,140,61.3,3908101693,213,2.8,3908101691,212,9.9,,,,,,,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484147057,252,1,1,29,25,9xmhnv6im8h7c9e17oqvcx8gl,1,61.8,26.5,2022-11-11T09:23:11.462Z,2022-11-12T10:24:03Z,3908101799,212,14.8,3908101801,213,2.2,3908101797,141,44.5,3908101795,140,53.8,3908101793,56,Center,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484147065,253,1,1,29,31,9xmhnv6im8h7c9e17oqvcx8gl,1,66.7,54.2,2022-11-11T09:23:17.237Z,2022-11-12T10:24:02Z,3908101849,213,1.3,3908101843,140,72.1,3908101841,56,Left,3908101845,141,81.8,3908101847,212,19.6,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484147075,254,1,1,29,33,9xmhnv6im8h7c9e17oqvcx8gl,1,68.5,85.9,2022-11-11T09:23:18.726Z,2022-11-12T10:34:26Z,3908101879,140,79.8,3908101877,56,Center,3908101883,212,15.2,3908101881,141,71.9,3908101885,213,5.6,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484147091,255,1,1,29,35,9xmhnv6im8h7c9e17oqvcx8gl,1,75.7,74.7,2022-11-11T09:23:20.598Z,2022-11-12T10:24:02Z,3908101953,56,Left,3908101961,213,1.3,3908101955,140,77.6,3908101957,141,86.0,3908101959,212,7.9,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484147109,256,1,1,29,37,9xmhnv6im8h7c9e17oqvcx8gl,1,75.9,88.4,2022-11-11T09:23:23.206Z,2022-11-12T10:24:02Z,3908102049,212,16.9,3908102047,141,80.6,3908102045,140,60.6,3908102051,213,3.5,3908102043,56,Left,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484147117,257,1,1,29,40,9xmhnv6im8h7c9e17oqvcx8gl,0,63,77.3,2022-11-11T09:23:26.021Z,2022-11-12T10:24:01Z,3908102079,140,69.4,3908102077,56,Center,3908102085,213,5.1,3908102081,141,49.9,3908102083,212,19.8,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484147473,310,49,1,29,43,6lezh5aazy0xca1800e5dqxwl,1,31.3,39.5,2022-11-11T09:23:28.619Z,2022-11-12T10:23:15Z,,,,,,,,,,,,,,,,,,,,,,,,,bdubw4m7kqyerzclhw8s8zpp1,Juande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484147501,311,1,1,29,44,6lezh5aazy0xca1800e5dqxwl,1,30.8,42.3,2022-11-11T09:23:30.218Z,2022-11-12T10:34:40Z,3908103929,140,29.8,3908103927,56,Back,3908103933,212,10.1,3908103931,141,57.1,3908103935,213,1.7,,,,,,,,,,bdubw4m7kqyerzclhw8s8zpp1,Juande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
