id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2469376321,9,1,1,0,23,6lezh5aazy0xca1800e5dqxwl,1,40.4,85.5,2022-10-09T02:06:17.191Z,2022-10-09T02:06:21Z,3830186121,140,34.8,3830186127,213,4.5,3830186119,56,Back,3830186125,212,29.6,3830186123,141,42.9,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376349,10,1,1,0,26,6lezh5aazy0xca1800e5dqxwl,1,35.8,40.5,2022-10-09T02:06:20.999Z,2022-10-09T02:06:24Z,3830186229,140,40.2,3830186231,141,18.0,3830186227,56,Back,3830186233,212,16.0,3830186235,213,5.0,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376369,11,1,1,0,30,6lezh5aazy0xca1800e5dqxwl,1,46.6,17.3,2022-10-09T02:06:24.774Z,2022-10-09T02:06:27Z,3830186333,213,2.6,3830186325,56,Back,3830186327,140,34.7,3830186329,141,28.6,3830186331,212,14.7,,,,,,,,,,5jj95ojkl5antavm5xboygokq,H. Van der Saag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376377,12,1,1,0,33,6lezh5aazy0xca1800e5dqxwl,1,34.7,29.6,2022-10-09T02:06:27.558Z,2022-10-09T02:06:31Z,3830186399,212,24.3,3830186397,141,65.3,3830186395,140,34.7,3830186393,56,Back,3830186401,213,1.6,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376393,13,1,1,0,37,6lezh5aazy0xca1800e5dqxwl,1,35.8,81.2,2022-10-09T02:06:31.542Z,2022-10-09T02:06:33Z,3830186507,141,95.6,3830186511,213,0.4,3830186509,212,25.4,3830186503,56,Left,3830186505,140,58.1,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376395,14,61,1,0,38,6lezh5aazy0xca1800e5dqxwl,0,59.3,96,2022-10-09T02:06:32.383Z,2022-10-09T16:07:18Z,3830186517,56,Left,,,,,,,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376425,3,5,1,0,39,6j4xzc2g1eeafo6v1f38d4x22,1,40.2,-1.1,2022-10-09T02:06:33.681Z,2022-10-09T02:06:43Z,3830186707,56,Back,3830186745,233,15,3830186715,347,,,,,,,,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376397,15,5,1,0,39,6lezh5aazy0xca1800e5dqxwl,0,59.8,101.1,2022-10-09T02:06:33.681Z,2022-10-09T04:03:14Z,3830186523,56,Left,3830186751,233,3,3830186525,347,,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376431,4,1,1,0,48,6j4xzc2g1eeafo6v1f38d4x22,1,40.9,0,2022-10-09T02:06:42.305Z,2022-10-09T02:06:43Z,3830186761,140,44.6,3830186759,56,Back,3830186763,141,2.9,3830186765,212,5.1,3830186767,213,0.7,3830186757,107,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376443,5,1,1,0,49,6j4xzc2g1eeafo6v1f38d4x22,1,44.6,2.9,2022-10-09T02:06:43.184Z,2022-10-09T16:07:27Z,3830186835,212,3.8,3830186833,141,3.1,3832529747,156,,3830186829,56,Back,3830186837,213,3.1,3830186831,140,41.0,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376449,6,3,1,0,50,6j4xzc2g1eeafo6v1f38d4x22,0,40.5,4.1,2022-10-09T02:06:44.913Z,2022-10-09T16:07:44Z,3830186865,56,Back,3832531619,465,,3830186867,286,,3830186921,233,16,,,,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376453,16,7,1,0,50,6lezh5aazy0xca1800e5dqxwl,0,59.5,95.9,2022-10-09T02:06:44.914Z,2022-10-09T16:07:42Z,3830186893,285,,3830186891,56,Left,3832531331,385,,3830186917,233,6,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469384181,209,61,1,0,51,6j4xzc2g1eeafo6v1f38d4x22,1,40.8,4.6,2022-10-09T02:06:45.802Z,2022-10-09T02:33:03Z,3830231707,56,Back,,,,,,,,,,,,,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376481,7,61,1,0,52,6j4xzc2g1eeafo6v1f38d4x22,0,40.7,2.3,2022-10-09T02:06:46.166Z,2022-10-09T16:07:48Z,3830187039,56,Back,,,,,,,,,,,,,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376483,8,5,1,0,53,6j4xzc2g1eeafo6v1f38d4x22,0,39.2,-2,2022-10-09T02:06:48.134Z,2022-10-09T16:07:51Z,3830187057,347,,3830230283,233,18,3830187055,56,Back,,,,,,,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376477,18,5,1,0,53,6lezh5aazy0xca1800e5dqxwl,1,60.8,102,2022-10-09T02:06:48.134Z,2022-10-09T16:07:52Z,3830187015,56,Left,3830230279,233,8,3830187017,347,,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376465,17,43,1,0,54,6lezh5aazy0xca1800e5dqxwl,1,0,0,2022-10-09T02:06:48.840Z,2022-10-09T02:06:54Z,3830187115,144,61,3830186973,56,Left,,,,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376521,19,1,1,1,4,6lezh5aazy0xca1800e5dqxwl,1,66.4,100,2022-10-09T02:06:58.631Z,2022-10-09T02:32:25Z,3830230591,107,,3830187245,140,63.8,3830187243,56,Left,3830187249,212,10.4,3830187251,213,4.4,3830187247,141,87.3,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376533,20,1,1,1,6,6lezh5aazy0xca1800e5dqxwl,1,61.8,84.7,2022-10-09T02:07:00.902Z,2022-10-09T02:32:26Z,3830187313,141,95.5,3830187315,212,7.4,3830187317,213,1.4,3830187311,140,62.8,3830187309,56,Left,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376551,21,1,1,1,10,6lezh5aazy0xca1800e5dqxwl,1,62,92.9,2022-10-09T02:07:05.126Z,2022-10-09T02:07:07Z,3830187421,141,86.7,3830187419,140,35.9,3830187423,212,27.7,3830187425,213,3.3,3830187417,56,Back,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376567,22,1,1,1,12,6lezh5aazy0xca1800e5dqxwl,1,33.9,87.8,2022-10-09T02:07:07.046Z,2022-10-09T16:08:13Z,3830187515,140,12.5,3830187513,56,Back,3830187521,213,3.8,3830187519,212,28.2,3830187517,141,62.7,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376585,23,1,1,1,16,6lezh5aazy0xca1800e5dqxwl,1,15.3,58.3,2022-10-09T02:07:10.406Z,2022-10-09T16:08:22Z,3830187625,56,Back,3832535469,155,,3830187629,141,6.9,3830187633,213,5.3,3830187635,1,,3830187631,212,43.2,3830187627,140,39.4,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376589,24,1,1,1,20,6lezh5aazy0xca1800e5dqxwl,0,41.9,6.4,2022-10-09T02:07:14.390Z,2022-10-09T02:32:48Z,3830187647,140,33.8,3830187651,212,9.4,3830187649,141,12.2,3830187653,213,2.7,3830187645,56,Back,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376591,9,61,1,1,20,6j4xzc2g1eeafo6v1f38d4x22,1,66,92.7,2022-10-09T02:07:14.897Z,2022-10-09T02:07:34Z,3830187657,56,Left,,,,,,,,,,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376607,25,1,1,1,21,6lezh5aazy0xca1800e5dqxwl,1,28.9,12.9,2022-10-09T02:07:16.070Z,2022-10-09T02:32:54Z,3830187729,213,1.0,3830187727,212,11.8,3830187721,56,Back,3830187725,141,27.0,3830187723,140,35.4,,,,,,,,,,5jj95ojkl5antavm5xboygokq,H. Van der Saag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376609,26,1,1,1,23,6lezh5aazy0xca1800e5dqxwl,1,36.2,29.4,2022-10-09T02:07:17.255Z,2022-10-09T02:07:23Z,3830187745,56,Back,3830187753,213,3.2,3830187749,141,27.4,3830187751,212,24.3,3830187747,140,13.1,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376641,27,1,1,1,25,6lezh5aazy0xca1800e5dqxwl,1,13.8,28.4,2022-10-09T02:07:19.910Z,2022-10-09T02:07:23Z,3830187949,212,23.4,3830187951,213,1.1,3830187947,141,59.7,3830187945,140,23.1,3830187943,56,Back,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376673,28,1,1,1,31,6lezh5aazy0xca1800e5dqxwl,1,29.7,57.9,2022-10-09T02:07:25.222Z,2022-10-09T02:07:31Z,3830188163,141,27.4,3830188165,212,21.6,3830188159,56,Back,3830188167,213,5.0,3830188161,140,35.5,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376689,29,1,1,1,36,6lezh5aazy0xca1800e5dqxwl,1,57,22,2022-10-09T02:07:30.982Z,2022-10-09T02:07:34Z,3830188247,213,0.4,3830188241,140,66.1,3830188239,56,Center,3830188245,212,10.2,3830188243,141,27.2,,,,,,,,,,5jj95ojkl5antavm5xboygokq,H. Van der Saag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376695,30,1,1,1,40,6lezh5aazy0xca1800e5dqxwl,1,62.9,26.6,2022-10-09T02:07:34.261Z,2022-10-09T02:36:51Z,3830188293,141,32.3,3830188289,56,Back,3830188295,212,24.3,3830188297,213,3.0,3830188291,140,40.1,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376711,31,1,1,1,42,6lezh5aazy0xca1800e5dqxwl,1,40.4,32.1,2022-10-09T02:07:36.438Z,2022-10-09T02:07:38Z,3830188397,141,78.0,3830188399,212,31.4,3830188401,213,1.7,3830188393,56,Back,3830188395,140,36.9,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376719,32,1,1,1,44,6lezh5aazy0xca1800e5dqxwl,1,37.9,79.8,2022-10-09T02:07:38.598Z,2022-10-09T02:07:40Z,3830188457,56,Left,3830188463,212,24.6,3830188465,213,0.2,3830188459,140,60.9,3830188461,141,86.9,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376735,33,1,1,1,46,6lezh5aazy0xca1800e5dqxwl,1,60.3,88.7,2022-10-09T02:07:40.758Z,2022-10-09T02:07:43Z,3830188551,212,17.8,3830188549,141,94.1,3830188553,213,2.9,3830188543,56,Back,3830188545,140,43.7,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376749,34,1,1,1,49,6lezh5aazy0xca1800e5dqxwl,1,43.3,94.1,2022-10-09T02:07:43.255Z,2022-10-09T02:07:44Z,3830188625,155,,3830188629,140,69.0,3830188637,212,29.8,3830188633,141,75.6,3830188639,213,5.8,3830188627,56,Center,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376759,35,1,1,1,50,6lezh5aazy0xca1800e5dqxwl,1,68.3,71.8,2022-10-09T02:07:44.839Z,2022-10-09T02:07:47Z,3830188713,212,10.4,3830188705,56,Center,3830188715,213,2.9,3830188711,141,75.8,3830188707,140,58.7,,,,,,,,,,7svze93i8mizkw3h8wsdbxkgl,G. Blackwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376773,36,1,1,1,52,6lezh5aazy0xca1800e5dqxwl,1,58.7,75.6,2022-10-09T02:07:46.903Z,2022-10-09T02:36:49Z,3830188767,141,89.1,3830188765,140,80.5,3830188763,56,Left,3830188769,212,24.7,3830188771,213,0.4,3830188761,155,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376809,37,1,1,1,55,6lezh5aazy0xca1800e5dqxwl,1,89.7,86.5,2022-10-09T02:07:50.150Z,2022-10-09T16:09:48Z,3830189003,212,25.6,3830189001,141,49.0,3832541841,224,,3830188993,2,,3832541843,72,,3830189431,210,13,3830189005,213,4.6,3830189433,154,,9p4eptchs6yk33mzve5acbth,R. Kitto,1,3830188997,56,Center,3830188995,155,3830188999,140,87.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376815,38,13,1,1,57,6lezh5aazy0xca1800e5dqxwl,1,86.3,48.7,2022-10-09T02:07:51.886Z,2022-10-09T16:09:48Z,3830189441,29,,3830189019,22,,3830189249,20,,3830189451,103,87.5,3830189453,108,,3830189443,154,,3830189459,231,49.1,3830189449,102,44.7,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,3830189021,17,,3830189445,55,3830189439,74,,37,3830189455,328,3830189023,56,Center,3830189457,230,99.5,,,,,,,,,,,,,,,,,,
2469376795,10,5,1,1,58,6j4xzc2g1eeafo6v1f38d4x22,1,-0.9,54,2022-10-09T02:07:52.722Z,2022-10-09T02:07:56Z,3830188923,346,,3830188921,56,Back,3830189035,233,39,,,,,,,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376817,39,5,1,1,58,6lezh5aazy0xca1800e5dqxwl,0,100.9,46,2022-10-09T02:07:52.722Z,2022-10-09T04:03:14Z,3830189033,346,,3830189031,56,Center,3830189039,233,10,,,,,,,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376919,11,1,1,2,19,6j4xzc2g1eeafo6v1f38d4x22,1,4.8,57.2,2022-10-09T02:08:14.146Z,2022-10-09T16:10:06Z,3830189707,212,21.0,3832545717,189,,3830189701,56,Back,3830189709,213,5.0,3830189699,124,,3830189703,140,10.6,3830189705,141,27.6,3830189713,237,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376929,12,1,1,2,23,6j4xzc2g1eeafo6v1f38d4x22,1,10.9,25.8,2022-10-09T02:08:17.986Z,2022-10-09T02:08:19Z,3830189753,140,20.4,3830189755,141,5.2,3830189751,56,Back,3830189757,212,17.2,3830189759,213,5.3,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376951,13,1,1,2,24,6j4xzc2g1eeafo6v1f38d4x22,1,20.4,5.2,2022-10-09T02:08:18.930Z,2022-10-09T02:08:24Z,3830189885,140,35.6,3830189883,56,Back,3830189889,212,16.0,3830189891,213,0.1,3830189887,141,6.5,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376959,14,3,1,2,30,6j4xzc2g1eeafo6v1f38d4x22,0,29.7,6.2,2022-10-09T02:08:24.657Z,2022-10-09T16:10:28Z,3830190021,233,40,3830189925,285,,3830189923,56,Back,3832548269,464,,,,,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376971,40,7,1,2,30,6lezh5aazy0xca1800e5dqxwl,1,70.3,93.8,2022-10-09T02:08:24.658Z,2022-10-09T16:10:20Z,3830189997,56,Left,3832547421,384,,3830190001,233,14,3830189999,286,,,,,,,,,,,,,,7svze93i8mizkw3h8wsdbxkgl,G. Blackwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376973,41,49,1,2,32,6lezh5aazy0xca1800e5dqxwl,1,72.8,88.1,2022-10-09T02:08:27.111Z,2022-10-09T02:08:27Z,,,,,,,,,,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469376979,42,1,1,2,33,6lezh5aazy0xca1800e5dqxwl,0,74.3,88.1,2022-10-09T02:08:27.638Z,2022-10-09T02:08:28Z,3830190033,141,100.0,3830190035,212,18.2,3830190031,140,89.1,3830190037,213,0.5,3830190029,56,Left,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
