id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2468280663,8,12,1,0,34,c33jm806py6adse5wv9wx6ch1,1,7.1,44,2022-10-07T08:47:21.696Z,2022-10-07T08:47:26Z,3824260405,141,0.0,3824260409,213,4.6,3824260401,56,Back,3824260425,167,,3824260407,212,31.1,3824260403,140,2.9,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468280665,9,5,1,0,38,c33jm806py6adse5wv9wx6ch1,0,6.2,-1.6,2022-10-07T08:47:25.517Z,2022-10-07T08:47:36Z,3824260609,233,12,3824260411,56,Back,3824260413,347,,,,,,,,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468280701,12,5,1,0,38,7p460lrzt1kmp4rsofqa47eqy,1,93.8,101.6,2022-10-07T08:47:25.517Z,2022-10-07T08:49:50Z,3824260591,347,,3824260597,233,9,3824260589,56,Left,,,,,,,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468280707,13,1,1,0,48,7p460lrzt1kmp4rsofqa47eqy,0,89.9,100,2022-10-07T08:47:35.580Z,2022-10-07T08:47:37Z,3824260621,107,,3824260629,212,14.2,3824260625,140,80.4,3824260631,213,3.9,3824260623,56,Left,3824260627,141,87.1,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468280715,10,8,1,0,49,c33jm806py6adse5wv9wx6ch1,1,19.1,11.2,2022-10-07T08:47:36.145Z,2022-10-08T09:02:36Z,3824260659,56,Back,3826364133,384,,,,,,,,,,,,,,,,,,,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468280749,11,61,1,0,50,c33jm806py6adse5wv9wx6ch1,0,7.8,12.2,2022-10-07T08:47:37.537Z,2022-10-08T09:02:50Z,3824260797,56,Back,,,,,,,,,,,,,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468280743,14,1,1,0,53,7p460lrzt1kmp4rsofqa47eqy,1,89.1,91.4,2022-10-07T08:47:40.444Z,2022-10-07T08:47:41Z,3824260779,213,5.0,3824260775,141,86.2,3824260771,56,Left,3824260777,212,3.7,3824260773,140,90.0,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468280745,15,1,1,0,54,7p460lrzt1kmp4rsofqa47eqy,0,90,86.2,2022-10-07T08:47:41.148Z,2022-10-07T08:47:42Z,3824260785,140,93.0,3824260789,212,3.5,3824260791,213,0.4,3824260783,56,Left,3824260787,141,88.3,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468280765,12,49,1,0,56,c33jm806py6adse5wv9wx6ch1,1,10.7,5.5,2022-10-07T08:47:43.346Z,2022-10-07T08:47:43Z,,,,,,,,,,,,,,,,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468280793,13,1,1,0,56,c33jm806py6adse5wv9wx6ch1,1,10.7,5.5,2022-10-07T08:47:43.522Z,2022-10-07T08:47:47Z,3824260961,212,3.5,3824260955,56,Back,3824260957,140,9.7,3824260959,141,10.4,3824260963,213,1.9,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468280799,14,1,1,0,56,c33jm806py6adse5wv9wx6ch1,0,9.7,10.4,2022-10-07T08:47:43.990Z,2022-10-07T08:49:28Z,3824260987,140,13.4,3824260983,157,,3824260989,141,8.8,3824261013,286,,3824260993,213,6.0,3824261007,236,,3824260985,56,Back,3824260991,212,4.0,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,3824261009,233,16,3824260995,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468280763,16,74,1,0,56,7p460lrzt1kmp4rsofqa47eqy,1,91.6,89,2022-10-07T08:47:43.991Z,2022-10-07T08:49:52Z,3824260845,285,,3824261015,233,14,3824260843,56,Left,,,,,,,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468280873,15,5,1,0,57,c33jm806py6adse5wv9wx6ch1,1,10.6,-1.8,2022-10-07T08:47:44.956Z,2022-10-07T08:49:50Z,3824261341,56,Back,3824261343,347,,3824264175,233,17,,,,,,,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468280779,17,5,1,0,57,7p460lrzt1kmp4rsofqa47eqy,0,89.4,101.8,2022-10-07T08:47:44.956Z,2022-10-07T08:49:50Z,3824260901,347,,3824264179,233,15,3824260899,56,Left,,,,,,,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468280879,16,1,1,1,13,c33jm806py6adse5wv9wx6ch1,0,14.2,0,2022-10-07T08:48:00.418Z,2022-10-07T09:41:40Z,3824261359,140,30.4,3824261365,213,0.7,3824261367,1,,3824261363,212,22.5,3824261361,141,20.1,3824261355,107,,3824361569,189,,3824261357,56,Back,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468280877,19,61,1,1,13,7p460lrzt1kmp4rsofqa47eqy,1,71.2,88.6,2022-10-07T08:48:01.023Z,2022-10-07T08:48:01Z,3824261353,56,Left,3824261369,189,,,,,,,,,,,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468280913,17,1,1,1,18,c33jm806py6adse5wv9wx6ch1,0,15.4,49.3,2022-10-07T08:48:05.907Z,2022-10-07T08:48:09Z,3824261513,157,,3824261517,140,32.1,3824261523,213,1.1,3824261515,56,Back,3824261525,1,,3824261519,141,94.7,3824261521,212,35.5,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468280909,20,49,1,1,19,7p460lrzt1kmp4rsofqa47eqy,1,75.2,9.7,2022-10-07T08:48:06.590Z,2022-10-07T08:48:06Z,,,,,,,,,,,,,,,,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468280927,21,1,1,1,19,7p460lrzt1kmp4rsofqa47eqy,1,75.2,9.7,2022-10-07T08:48:06.972Z,2022-10-07T08:48:09Z,3824261575,213,3.3,3824261571,141,4.9,3824261567,56,Right,3824261569,140,58.5,3824261573,212,17.8,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468280937,22,1,1,1,21,7p460lrzt1kmp4rsofqa47eqy,1,58.5,4.9,2022-10-07T08:48:08.973Z,2022-10-07T08:48:12Z,3824261637,56,Back,3824261645,213,2.7,3824261641,141,19.4,3824261643,212,22.0,3824261639,140,39.8,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468280941,23,1,1,1,23,7p460lrzt1kmp4rsofqa47eqy,0,38.5,17,2022-10-07T08:48:11.013Z,2022-10-07T08:49:43Z,3824261793,286,,3824261661,140,41.4,3824261663,141,15.9,3824261787,233,18,3824261667,213,6.0,3824261659,56,Back,3824261785,236,,3824261665,212,3.1,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468280947,18,74,1,1,23,c33jm806py6adse5wv9wx6ch1,1,55.7,93.8,2022-10-07T08:48:11.014Z,2022-10-07T08:49:52Z,3824261725,233,23,3824261695,56,Left,3824261697,285,,,,,,,,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468280953,19,5,1,1,26,c33jm806py6adse5wv9wx6ch1,0,45,102,2022-10-07T08:48:13.404Z,2022-10-07T08:49:50Z,3824261807,233,24,3824261729,56,Back,3824261731,347,,,,,,,,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468280955,24,5,1,1,26,7p460lrzt1kmp4rsofqa47eqy,1,55,-2,2022-10-07T08:48:13.404Z,2022-10-07T08:48:17Z,3824261741,56,Right,3824261761,233,19,3824261743,347,,,,,,,,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468281003,25,1,1,1,36,7p460lrzt1kmp4rsofqa47eqy,1,57.2,0,2022-10-07T08:48:23.854Z,2022-10-07T08:48:27Z,3824262013,56,Center,3824262017,141,22.5,3824262015,140,52.0,3824262019,212,17.5,3824262011,107,,3824262021,213,1.9,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468281011,26,1,1,1,39,7p460lrzt1kmp4rsofqa47eqy,1,51.8,22.7,2022-10-07T08:48:27.037Z,2022-10-07T08:48:29Z,3824262071,212,22.4,3824262069,141,53.1,3824262067,140,43.7,3824262065,56,Back,3824262073,213,2.0,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468281021,27,1,1,1,42,7p460lrzt1kmp4rsofqa47eqy,1,43.7,53.4,2022-10-07T08:48:29.613Z,2022-10-07T08:48:32Z,3824262127,141,96.3,3824262123,56,Left,3824262131,213,0.9,3824262125,140,63.7,3824262133,1,,3824262129,212,35.9,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468281049,28,1,1,1,45,7p460lrzt1kmp4rsofqa47eqy,1,62.8,95.9,2022-10-07T08:48:32.350Z,2022-10-07T09:19:28Z,3824262239,213,3.3,3824262231,56,Left,3824262235,141,92.3,3824262233,140,51.1,3824262237,212,12.5,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468281061,29,1,1,1,48,7p460lrzt1kmp4rsofqa47eqy,1,52.2,88.6,2022-10-07T08:48:35.406Z,2022-10-07T09:19:31Z,3824262303,140,38.3,3824262307,212,17.0,3824262309,213,3.7,3824262305,141,75.7,3824262301,56,Back,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468281101,30,1,1,1,50,7p460lrzt1kmp4rsofqa47eqy,1,37.1,73,2022-10-07T08:48:37.166Z,2022-10-07T08:48:42Z,3824262465,213,4.6,3824262459,140,35.3,3824262463,212,21.8,3824262461,141,41.0,3824262457,56,Back,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468281115,31,1,1,1,55,7p460lrzt1kmp4rsofqa47eqy,1,44.1,25.9,2022-10-07T08:48:42.525Z,2022-10-07T08:48:44Z,3824262529,213,5.4,3824262521,56,Right,3824262523,140,57.9,3824262527,212,21.8,3824262525,141,2.0,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468281127,32,1,1,1,57,7p460lrzt1kmp4rsofqa47eqy,1,56.2,4.3,2022-10-07T08:48:44.494Z,2022-10-07T08:48:45Z,3824262577,212,9.5,3824262573,140,59.3,3824262579,213,1.2,3824262575,141,17.4,3824262571,56,Right,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468281161,33,1,1,1,58,7p460lrzt1kmp4rsofqa47eqy,0,59.3,17.4,2022-10-07T08:48:45.374Z,2022-10-07T08:48:50Z,3824262693,56,Right,3824262697,141,0.0,3824262701,213,5.6,3824262695,140,75.5,3824262699,212,21.4,,,,,,,,,,ak7gkgt0ysr3p9e5vvq036i8l,S. Luštica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
