id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2514816007,4,1,1,0,21,6j4xzc2g1eeafo6v1f38d4x22,1,4.7,52.2,2023-03-04T02:00:39.759Z,2023-03-04T07:45:34Z,4069718107,213,1.2,4069718097,124,,4069718111,237,,4069718099,56,Back,4069718103,141,67.9,4069718101,140,8.3,4069718105,212,11.3,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816011,5,1,1,0,24,6j4xzc2g1eeafo6v1f38d4x22,1,8.3,67.9,2023-03-04T02:00:42.303Z,2023-03-04T07:45:39Z,4069718117,56,Back,4069718119,140,10.5,4069718121,141,90.0,4069718125,213,1.4,4069718123,212,15.2,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816017,6,1,1,0,28,6j4xzc2g1eeafo6v1f38d4x22,1,10.5,90,2023-03-04T02:00:46.455Z,2023-03-04T02:06:02Z,4069718149,56,Left,4069718157,213,6.2,4069718147,155,,4069718159,1,,4069718155,212,58.9,4069718151,140,66.3,4069718153,141,81.2,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816891,85,50,1,0,32,6j4xzc2g1eeafo6v1f38d4x22,1,69.6,94.6,2023-03-04T02:00:50.811Z,2023-03-04T02:26:02Z,4069735855,233,257,4069722487,286,,4069722485,56,Left,,,,,,,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514819411,257,7,1,0,32,chu9blh367xs3yumct5tqto2q,0,30.4,5.4,2023-03-04T02:00:50.812Z,2023-03-04T07:46:47Z,4069735369,285,,4069735851,233,85,4069735367,56,Back,4070169893,385,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816019,7,3,1,0,35,6j4xzc2g1eeafo6v1f38d4x22,1,71,87.6,2023-03-04T02:00:54.070Z,2023-03-04T07:46:55Z,4069718185,233,8,4069718163,56,Left,4070170097,464,,4069718165,286,,,,,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816023,8,45,1,0,35,chu9blh367xs3yumct5tqto2q,0,29,12.4,2023-03-04T02:00:54.070Z,2023-03-04T02:01:51Z,4069718171,56,Back,4069718203,233,7,4069718173,285,,,,,,,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816035,8,1,1,0,36,6j4xzc2g1eeafo6v1f38d4x22,1,65.4,90.8,2023-03-04T02:00:54.550Z,2023-03-04T02:01:01Z,4069718229,140,65.8,4069718233,212,15.6,4069718235,213,4.7,4069718231,141,67.8,4069718227,56,Center,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816037,9,1,1,0,39,6j4xzc2g1eeafo6v1f38d4x22,1,63.1,57.3,2023-03-04T02:00:57.654Z,2023-03-04T07:47:18Z,4069718247,140,60.4,4069718253,213,4.6,4069718255,1,,4069718251,212,32.8,4069718245,56,Right,4069718249,141,9.3,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816043,10,1,1,0,45,6j4xzc2g1eeafo6v1f38d4x22,1,66.3,2.9,2023-03-04T02:01:03.350Z,2023-03-04T02:44:12Z,4069718291,213,2.4,4069718285,140,59.2,4069718283,56,Right,4069718289,212,10.2,4069718287,141,13.1,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816047,11,1,1,0,48,6j4xzc2g1eeafo6v1f38d4x22,1,59.2,13.1,2023-03-04T02:01:06.758Z,2023-03-04T02:44:13Z,4069718309,213,2.4,4069718305,141,32.4,4069718307,212,19.2,4069718301,56,Back,4069718303,140,45.8,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816049,12,1,1,0,49,6j4xzc2g1eeafo6v1f38d4x22,1,45.8,32.4,2023-03-04T02:01:08.006Z,2023-03-04T02:44:46Z,4069718319,140,45.8,4069718323,212,6.9,4069718325,213,1.6,4069718321,141,42.5,4069718317,56,Back,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816055,13,1,1,0,50,6j4xzc2g1eeafo6v1f38d4x22,1,45.8,42.5,2023-03-04T02:01:09.126Z,2023-03-04T02:01:10Z,4069718337,56,Center,4069718345,213,0.8,4069718341,141,55.9,4069718343,212,13.2,4069718339,140,54.9,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816059,14,1,1,0,52,6j4xzc2g1eeafo6v1f38d4x22,1,54.9,55.9,2023-03-04T02:01:10.759Z,2023-03-04T02:44:48Z,4069718367,212,10.6,4069718365,141,51.3,4069718361,56,Back,4069718363,140,45.3,4069718369,213,3.4,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816065,15,1,1,0,55,6j4xzc2g1eeafo6v1f38d4x22,1,45.3,51.3,2023-03-04T02:01:13.430Z,2023-03-04T02:44:48Z,4069718387,140,43.9,4069718389,141,34.2,4069718393,213,4.6,4069718391,212,11.7,4069718385,56,Back,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816073,16,1,1,0,57,6j4xzc2g1eeafo6v1f38d4x22,1,43.9,34.2,2023-03-04T02:01:15.734Z,2023-03-04T02:57:01Z,4069718419,140,53.4,4069718423,212,10.3,4069718425,213,6.0,4069718421,141,30.5,4069718417,56,Center,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816083,17,1,1,1,0,6j4xzc2g1eeafo6v1f38d4x22,1,53.4,30.5,2023-03-04T02:01:18.887Z,2023-03-04T02:46:09Z,4069718469,141,55.2,4069718465,56,Back,4069718467,140,43.8,4069718473,213,2.1,4069718471,212,19.6,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514823367,455,1,1,1,2,6j4xzc2g1eeafo6v1f38d4x22,1,46,63,2023-03-04T02:01:20.202Z,2023-03-04T02:57:15Z,4069757911,141,72.4,4069757915,213,2.4,4069757913,212,9.4,4069757907,56,Back,4069757909,140,39.4,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816087,18,1,1,1,4,6j4xzc2g1eeafo6v1f38d4x22,1,40.9,74.6,2023-03-04T02:01:23.126Z,2023-03-04T02:57:16Z,4069718503,213,0.8,4069718501,212,20.0,4069718497,140,54.0,4069718495,56,Left,4069718499,141,96.0,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816093,19,1,1,1,7,6j4xzc2g1eeafo6v1f38d4x22,1,43.4,94.9,2023-03-04T02:01:25.798Z,2023-03-04T02:57:29Z,4069718529,213,4.0,4069718523,140,32.6,4069718521,56,Back,4069718525,141,74.4,4069718527,212,18.0,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816097,20,1,1,1,10,6j4xzc2g1eeafo6v1f38d4x22,1,32.6,74.4,2023-03-04T02:01:28.646Z,2023-03-04T02:57:30Z,4069718549,213,5.5,4069718547,212,10.4,4069718545,141,64.1,4069718541,56,Back,4069718543,140,39.9,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816101,21,1,1,1,11,6j4xzc2g1eeafo6v1f38d4x22,1,35.6,63.9,2023-03-04T02:01:29.750Z,2023-03-04T02:57:37Z,4069718567,56,Center,4069718575,213,6.1,4069718571,141,59.8,4069718573,212,17.4,4069718569,140,52.0,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816113,22,1,1,1,14,6j4xzc2g1eeafo6v1f38d4x22,1,46.8,75.8,2023-03-04T02:01:33.014Z,2023-03-04T02:58:06Z,4069718619,56,Left,4069718621,140,56.4,4069718627,213,1.0,4069718625,212,17.4,4069718623,141,96.6,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816119,23,1,1,1,18,6j4xzc2g1eeafo6v1f38d4x22,1,52.2,94.6,2023-03-04T02:01:36.982Z,2023-03-04T02:58:11Z,4069718649,213,3.4,4069718641,56,Back,4069718647,212,16.1,4069718645,141,87.7,4069718643,140,37.5,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816127,24,1,1,1,21,6j4xzc2g1eeafo6v1f38d4x22,1,33.9,80,2023-03-04T02:01:39.494Z,2023-03-04T02:58:24Z,4069718681,213,4.6,4069718675,140,30.8,4069718673,56,Back,4069718679,212,25.4,4069718677,141,42.9,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816131,25,1,1,1,26,6j4xzc2g1eeafo6v1f38d4x22,1,30.2,40.7,2023-03-04T02:01:44.214Z,2023-03-04T02:58:26Z,4069718697,141,35.7,4069718695,140,42.4,4069718693,56,Back,4069718699,212,13.3,4069718701,213,6.0,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816133,26,1,1,1,27,6j4xzc2g1eeafo6v1f38d4x22,1,42.4,35.7,2023-03-04T02:01:45.670Z,2023-03-04T02:59:15Z,4069718719,213,4.5,4069718713,140,38.0,4069718711,56,Back,4069718717,212,18.3,4069718715,141,9.7,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816137,27,1,1,1,29,6j4xzc2g1eeafo6v1f38d4x22,1,38,9.7,2023-03-04T02:01:47.718Z,2023-03-04T02:59:21Z,4069718745,213,2.2,4069718741,141,29.3,4069718743,212,16.2,4069718739,140,29.3,4069718737,56,Back,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816141,28,1,1,1,32,6j4xzc2g1eeafo6v1f38d4x22,1,29.3,30.5,2023-03-04T02:01:51.078Z,2023-03-04T02:59:24Z,4069718761,213,1.7,4069718759,212,14.8,4069718753,56,Back,4069718757,141,52.1,4069718755,140,27.9,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816143,29,1,1,1,34,6j4xzc2g1eeafo6v1f38d4x22,1,27.8,53.8,2023-03-04T02:01:52.838Z,2023-03-04T02:59:28Z,4069718773,212,10.7,4069718775,213,1.3,4069718771,141,68.9,4069718767,56,Back,4069718769,140,30.7,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816153,30,2,1,1,36,6j4xzc2g1eeafo6v1f38d4x22,1,32.2,66.8,2023-03-04T02:01:54.950Z,2023-03-04T03:00:13Z,4069718813,140,56.3,4069718815,141,44.7,4069718811,56,Center,4069719271,7,ekjy3o3ymld0zkjdaynb4itat,,,,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816203,10,55,1,1,36,chu9blh367xs3yumct5tqto2q,1,23.6,31.5,2023-03-04T02:01:54.951Z,2023-03-04T07:49:28Z,4070174489,189,,,,,,,,,,,,,,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816149,9,43,1,1,42,chu9blh367xs3yumct5tqto2q,1,0,0,2023-03-04T02:02:00.464Z,2023-03-04T02:02:30Z,4069718869,233,32,4069718803,346,0,4069718801,56,Back,4069719221,144,5,,,,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816155,31,43,1,1,43,6j4xzc2g1eeafo6v1f38d4x22,1,0,0,2023-03-04T02:02:01.814Z,2023-03-04T02:02:27Z,4069718827,22,0,4069719025,29,0,4069719033,103,38.9,4069718831,56,Center,4069718897,72,0,4069719037,230,96.0,4069719039,231,53.1,4069719031,102,61.2,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,4069719035,215,0,4069719023,73,0,4069719145,144,13,4069719027,55,30,4069718829,18,0,,,,,,,,,,,,,,,,
2514816161,32,43,1,1,45,6j4xzc2g1eeafo6v1f38d4x22,1,0,0,2023-03-04T02:02:04.119Z,2023-03-04T02:02:30Z,4069719235,144,5,4069718863,346,0,4069718861,56,Center,,,,,,,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816219,11,1,1,2,15,chu9blh367xs3yumct5tqto2q,1,24.1,36.7,2023-03-04T02:02:33.360Z,2023-03-04T02:58:14Z,4069719337,212,24.7,4069719327,5,,4069719329,241,,4069719339,213,1.3,4069719335,141,72.0,4069719331,56,Back,4069719333,140,29.6,,,,30x4bcy7zsqgreti63wpds0yd,J. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816221,12,1,1,2,17,chu9blh367xs3yumct5tqto2q,1,29.5,75.7,2023-03-04T02:02:36Z,2023-03-04T02:02:37Z,4069719359,56,Back,4069719363,141,96.5,4069719361,140,37.0,4069719367,213,1.1,4069719365,212,16.2,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816229,13,1,1,2,19,chu9blh367xs3yumct5tqto2q,1,37,96.5,2023-03-04T02:02:37.407Z,2023-03-04T02:58:21Z,4069719419,56,Back,4069719425,212,16.0,4069719427,213,3.8,4069719421,140,25.4,4069719423,141,81.2,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816233,14,1,1,2,22,chu9blh367xs3yumct5tqto2q,1,23.7,72.3,2023-03-04T02:02:40.208Z,2023-03-04T02:02:43Z,4069719479,141,30.1,4069719483,213,4.7,4069719475,56,Back,4069719481,212,28.7,4069719477,140,22.1,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816235,15,1,1,2,25,chu9blh367xs3yumct5tqto2q,1,22.7,25.5,2023-03-04T02:02:43.424Z,2023-03-04T02:02:45Z,4069719507,56,Back,4069719511,141,4.9,4069719515,213,5.0,4069719513,212,14.7,4069719509,140,27.0,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816245,16,1,1,2,26,chu9blh367xs3yumct5tqto2q,1,26.8,5.3,2023-03-04T02:02:45.168Z,2023-03-04T02:02:50Z,4069719597,213,0.1,4069719589,56,Back,4069719595,212,11.6,4069719591,140,37.7,4069719593,141,7.7,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816257,17,1,1,2,31,chu9blh367xs3yumct5tqto2q,1,49.4,4.7,2023-03-04T02:02:50Z,2023-03-04T02:02:55Z,4069719629,212,31.7,4069719631,213,0.0,4069719625,140,79.6,4069719623,56,Right,4069719627,141,5.3,,,,,,,,,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816261,18,1,1,2,37,chu9blh367xs3yumct5tqto2q,1,89.1,3.2,2023-03-04T02:02:55.696Z,2023-03-04T02:02:57Z,4069719653,213,2.0,4069719651,212,11.6,4069719647,140,84.7,4069719645,56,Right,4069719649,141,18.9,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816263,19,1,1,2,39,chu9blh367xs3yumct5tqto2q,0,89.2,20.6,2023-03-04T02:02:57.472Z,2023-03-04T02:02:59Z,4069719657,56,Center,4069719659,140,75.9,4069719663,212,20.5,4069719665,213,2.3,4069719661,141,42.7,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816265,33,49,1,2,41,6j4xzc2g1eeafo6v1f38d4x22,1,20,61.8,2023-03-04T02:03:00.069Z,2023-03-04T02:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816273,34,1,1,2,42,6j4xzc2g1eeafo6v1f38d4x22,1,20,61.8,2023-03-04T02:03:00.341Z,2023-03-04T02:03:03Z,4069719695,212,7.7,4069719691,140,13.2,4069719693,141,66.1,4069719689,56,Back,4069719697,213,2.8,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816279,35,1,1,2,45,6j4xzc2g1eeafo6v1f38d4x22,0,7.9,61.3,2023-03-04T02:03:03.669Z,2023-03-04T02:03:06Z,4069719719,213,5.4,4069719713,140,31.4,4069719711,56,Back,4069719717,212,36.8,4069719715,141,21.1,4069719709,155,,4069719721,1,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514816291,36,4,1,2,50,6j4xzc2g1eeafo6v1f38d4x22,1,35.4,16.4,2023-03-04T02:03:08.559Z,2023-03-04T02:03:13Z,4069719767,152,,4069719781,286,,4069719765,56,Back,4069719763,13,,4069719769,265,,4069719777,233,20,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
