id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/10/value,qualifier/12/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2509675495,7,1,1,0,11,6h553bwfqkoxayuv80uikkn42,1,51.3,41.9,2023-02-19T04:00:38.075Z,2023-02-19T04:00:42Z,4042577415,140,69.2,4042577421,213,0.1,4042577417,141,45.5,4042577419,212,19.0,4042577413,56,Center,,,,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509675499,8,1,1,0,12,6h553bwfqkoxayuv80uikkn42,1,69.2,45.5,2023-02-19T04:00:40.011Z,2023-02-19T08:39:39Z,4042577431,140,69.6,4042577435,212,8.8,4042577429,56,Center,4042577433,141,58.5,4042577437,213,1.5,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509675515,9,1,1,0,13,6h553bwfqkoxayuv80uikkn42,0,69.6,58.5,2023-02-19T04:00:40.844Z,2023-02-19T08:39:41Z,4042577499,1,,4042577493,141,0.0,4042577497,213,5.1,4042577495,212,44.9,4042577491,140,87.2,4042577487,196,,4042577489,56,Right,,,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509675527,4,5,1,0,18,6lezh5aazy0xca1800e5dqxwl,1,10.8,101.4,2023-02-19T04:00:45.208Z,2023-02-19T04:00:47Z,4042577553,347,,4042577563,233,10,4042577551,56,Back,,,,,,,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509675517,10,5,1,0,18,6h553bwfqkoxayuv80uikkn42,0,89.2,-1.4,2023-02-19T04:00:45.208Z,2023-02-19T04:20:33Z,4042577507,347,,4042577567,233,4,4042577505,56,Right,,,,,,,,,,,,,,,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509675591,5,1,1,0,30,6lezh5aazy0xca1800e5dqxwl,1,12.4,100,2023-02-19T04:00:57.754Z,2023-02-19T04:01:02Z,4042577821,213,6.0,4042577815,140,43.1,4042577811,107,,4042577813,56,Back,4042577819,212,33.5,4042577817,141,88.4,4042577823,1,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509675593,6,4,1,0,34,6lezh5aazy0xca1800e5dqxwl,1,47.8,91.8,2023-02-19T04:01:01.964Z,2023-02-19T04:01:22Z,4042577943,152,,4042578001,233,11,4042578119,294,,4042577829,286,,4042577827,56,Back,4042577941,13,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509675595,11,4,1,0,34,6h553bwfqkoxayuv80uikkn42,0,52.2,8.2,2023-02-19T04:01:01.965Z,2023-02-19T04:01:13Z,4042577837,285,,4042578011,233,6,4042577997,152,,4042577993,13,,4042577835,56,Right,4042577995,294,,,,,,,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509675599,12,43,1,0,35,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-02-19T04:01:02.444Z,2023-02-19T04:01:06Z,4042577905,144,49,,,,,,,,,,,,,,,,,,,,,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509675763,7,1,1,1,13,6lezh5aazy0xca1800e5dqxwl,1,47,92.4,2023-02-19T04:01:40.985Z,2023-02-19T04:01:43Z,4042578521,5,,4042578525,56,Back,4042578533,213,4.1,4042578527,140,36.0,4042578523,152,,4042578529,141,69.4,4042578531,212,19.4,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509675773,8,1,1,1,16,6lezh5aazy0xca1800e5dqxwl,1,36.2,69.4,2023-02-19T04:01:43.289Z,2023-02-19T04:01:45Z,4042578567,140,37.0,4042578569,141,36.3,4042578571,212,22.5,4042578573,213,4.7,4042578565,56,Back,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509675783,9,1,1,1,18,6lezh5aazy0xca1800e5dqxwl,1,37.3,35.1,2023-02-19T04:01:45.721Z,2023-02-19T04:01:49Z,4042578611,212,18.3,4042578605,56,Back,4042578607,140,36.7,4042578609,141,62.0,4042578613,213,1.6,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509675797,10,1,1,1,21,6lezh5aazy0xca1800e5dqxwl,1,35.7,61.1,2023-02-19T04:01:48.953Z,2023-02-19T04:01:51Z,4042578657,56,Back,4042578659,140,37.2,4042578665,212,20.9,4042578661,141,30.4,4042578667,213,4.8,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509675809,11,1,1,1,24,6lezh5aazy0xca1800e5dqxwl,1,37.7,28.6,2023-02-19T04:01:51.834Z,2023-02-19T04:01:54Z,4042578715,56,Back,4042578721,212,15.6,4042578723,213,5.0,4042578717,140,42.2,4042578719,141,6.8,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509675839,12,1,1,1,27,6lezh5aazy0xca1800e5dqxwl,1,43,8.8,2023-02-19T04:01:54.425Z,2023-02-19T04:01:59Z,4042578819,140,47.5,4042578817,56,Back,4042578829,213,1.2,4042578821,141,25.5,4042578825,212,12.3,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509675849,13,1,1,1,32,6lezh5aazy0xca1800e5dqxwl,1,54.3,3.2,2023-02-19T04:01:59.689Z,2023-02-19T04:02:01Z,4042578855,140,65.8,4042578861,213,0.9,4042578857,141,24.3,4042578859,212,18.8,4042578853,56,Center,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509675863,13,45,1,1,34,6h553bwfqkoxayuv80uikkn42,0,33.4,73.6,2023-02-19T04:02:01.385Z,2023-02-19T10:16:09Z,4042579603,233,14,4042578921,285,,4042578919,56,Back,,,,,,,,,,,,,,,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509675851,14,3,1,1,34,6lezh5aazy0xca1800e5dqxwl,1,66.6,26.4,2023-02-19T04:02:01.385Z,2023-02-19T08:40:26Z,4042578867,286,,4042579599,233,13,4042850013,464,,4042578865,56,Center,,,,,,,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509675857,15,1,1,1,36,6lezh5aazy0xca1800e5dqxwl,1,62.6,24.9,2023-02-19T04:02:03.178Z,2023-02-19T04:02:04Z,4042578891,56,Center,4042578895,141,32.8,4042578897,212,8.2,4042578899,213,2.4,4042578893,140,56.7,,,,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509675881,16,1,1,1,37,6lezh5aazy0xca1800e5dqxwl,1,56.7,32.8,2023-02-19T04:02:04.314Z,2023-02-19T04:02:09Z,4042578983,140,68.7,4042578989,213,0.1,4042578987,212,12.7,4042578985,141,35.1,4042578981,56,Center,,,,,,,,,,8xkw7djsy38p9rck0ysxtfdd6,J. Cavallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509675883,17,4,1,1,42,6lezh5aazy0xca1800e5dqxwl,1,68.7,36.6,2023-02-19T04:02:09.083Z,2023-02-19T04:02:12Z,4042578997,152,,4042578993,13,,4042578999,265,,4042579001,286,,4042578995,56,Center,4042579069,233,14,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509675897,14,4,1,1,42,6h553bwfqkoxayuv80uikkn42,0,31.3,63.4,2023-02-19T04:02:09.084Z,2023-02-19T04:02:12Z,4042579057,265,,4042579053,56,Back,4042579059,285,,4042579089,233,17,4042579051,13,,4042579055,152,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509675957,18,1,1,1,54,6lezh5aazy0xca1800e5dqxwl,1,64.6,31.3,2023-02-19T04:02:21.226Z,2023-02-19T04:02:27Z,4042579347,212,20.3,4042579343,140,75.5,4042579349,213,5.3,4042579337,5,,4042579339,152,,4042579341,56,Right,4042579345,141,6.7,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509725723,813,3,1,1,58,6lezh5aazy0xca1800e5dqxwl,0,89.6,12.1,2023-02-19T04:02:25.496Z,2023-02-19T08:41:02Z,4042850809,56,Right,4042850813,465,,4042850815,467,pc2pewu255axe28t955qjcnp,4042850811,286,,,,,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509675959,19,4,1,1,59,6lezh5aazy0xca1800e5dqxwl,1,89.4,18.4,2023-02-19T04:02:26.878Z,2023-02-19T04:02:28Z,4042579373,233,15,4042579359,265,,4042579353,13,,4042579357,152,,4042579361,286,,4042579355,56,Right,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509675961,15,4,1,1,59,6h553bwfqkoxayuv80uikkn42,0,10.6,81.6,2023-02-19T04:02:26.879Z,2023-02-19T04:02:28Z,4042579367,152,,4042579369,265,,4042579363,13,,4042579377,233,19,4042579365,56,Back,4042579371,285,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509676145,20,15,1,2,55,6lezh5aazy0xca1800e5dqxwl,1,90.2,17.9,2023-02-19T04:03:22.108Z,2023-02-19T08:41:35Z,4042580197,26,,4042580767,102,49.2,4042580775,146,92.4,4042580777,147,24.9,4042580781,231,46.2,4042580589,233,16,4042580765,78,,4042580199,66,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,4042580581,72,4042580769,103,19,4042580585,82,4042580779,230,99.3,4042580773,458,4042580201,56,Right,,,,,,,,,,,,,,,,,,,,,,,
2509676155,16,10,1,2,55,6h553bwfqkoxayuv80uikkn42,1,9.5,69.9,2023-02-19T04:03:22.208Z,2023-02-19T04:06:26Z,4042580251,56,Back,4042580593,233,20,4042580249,94,,4042583279,239,,,,,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509676625,27,61,1,2,56,6h553bwfqkoxayuv80uikkn42,0,11.1,69.3,2023-02-19T04:03:23.868Z,2023-02-19T04:06:25Z,4042583395,56,Back,,,,,,,,,,,,,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509676179,21,1,1,2,59,6lezh5aazy0xca1800e5dqxwl,1,79.7,27.3,2023-02-19T04:03:26.924Z,2023-02-19T04:05:10Z,4042580345,56,Center,4042580351,212,26.8,4042580347,140,54.4,4042580349,141,32.8,4042580353,213,3.0,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509676203,22,1,1,3,2,6lezh5aazy0xca1800e5dqxwl,1,55.3,34.6,2023-02-19T04:03:29.820Z,2023-02-19T04:03:33Z,4042580435,141,59.0,4042580431,56,Center,4042580433,140,61.2,4042580439,213,1.2,4042580437,212,17.7,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509676211,23,2,1,3,4,6lezh5aazy0xca1800e5dqxwl,1,62.4,63.9,2023-02-19T04:03:31.756Z,2023-02-19T08:42:08Z,4042580477,140,80.5,4042580551,7,6b31g4lw3ste6xrg1kwwn5iol,4042580479,141,62.3,4042580475,56,Center,,,,,,,,,,,,,8xkw7djsy38p9rck0ysxtfdd6,J. Cavallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509676223,17,55,1,3,4,6h553bwfqkoxayuv80uikkn42,1,23.1,43.1,2023-02-19T04:03:31.757Z,2023-02-19T08:42:05Z,,,,,,,,,,,,,,,,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509676213,24,43,1,3,9,6lezh5aazy0xca1800e5dqxwl,1,0,0,2023-02-19T04:03:36.860Z,2023-02-19T04:03:42Z,4042580489,286,0,4042580523,144,50,4042580487,56,Center,,,,,,,,,,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509676355,18,1,1,3,43,6h553bwfqkoxayuv80uikkn42,1,13.3,43,2023-02-19T04:04:10.081Z,2023-02-19T04:04:14Z,4042581015,157,,4042581025,212,67.5,4042581021,140,73.7,4042581029,1,,4042581017,241,,4042581023,141,76.9,4042581027,213,0.3,4042581019,56,Center,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,4042581013,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509676359,19,44,1,3,46,6h553bwfqkoxayuv80uikkn42,1,72.1,73.4,2023-02-19T04:04:13.100Z,2023-02-19T04:04:15Z,4042581043,56,Center,4042581063,233,25,4042581045,286,,,,,,,,,,,,,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509676351,25,44,1,3,46,6lezh5aazy0xca1800e5dqxwl,0,27.9,26.6,2023-02-19T04:04:13.101Z,2023-02-19T04:04:15Z,4042581069,233,19,4042580991,285,,4042580989,56,Back,,,,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509676369,20,1,1,3,46,6h553bwfqkoxayuv80uikkn42,0,73.7,76.9,2023-02-19T04:04:13.930Z,2023-02-19T08:42:31Z,4042581091,212,25.8,4042581085,56,Center,4042581093,213,4.7,4042581087,140,73.2,4042581089,141,38.9,4042581083,3,,,,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509676363,26,49,1,3,47,6lezh5aazy0xca1800e5dqxwl,1,34.2,58.8,2023-02-19T04:04:14.293Z,2023-02-19T08:42:38Z,,,,,,,,,,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509676391,27,1,1,3,48,6lezh5aazy0xca1800e5dqxwl,1,35.7,62,2023-02-19T04:04:15.917Z,2023-02-19T04:04:20Z,4042581179,56,Back,4042581181,140,36.3,4042581185,212,14.8,4042581183,141,83.8,4042581187,213,1.5,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509676407,28,1,1,3,53,6lezh5aazy0xca1800e5dqxwl,1,36.6,80.6,2023-02-19T04:04:20.749Z,2023-02-19T04:04:23Z,4042581255,56,Back,4042581263,213,3.6,4042581259,141,72.9,4042581257,140,26.6,4042581261,212,11.7,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509676419,29,1,1,3,56,6lezh5aazy0xca1800e5dqxwl,1,26.2,73,2023-02-19T04:04:23.421Z,2023-02-19T04:04:26Z,4042581303,141,45.4,4042581307,213,4.1,4042581299,56,Back,4042581301,140,12.8,4042581305,212,23.5,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509676439,30,1,1,3,59,6lezh5aazy0xca1800e5dqxwl,1,12.6,45.4,2023-02-19T04:04:26.301Z,2023-02-19T04:04:30Z,4042581373,141,18.6,4042581377,213,5.2,4042581369,56,Back,4042581375,212,20.5,4042581371,140,21.5,,,,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509676441,31,1,1,4,2,6lezh5aazy0xca1800e5dqxwl,0,18.4,7.9,2023-02-19T04:04:29.966Z,2023-02-19T04:04:32Z,4042581393,213,6.1,4042581419,236,,4042581385,56,Back,4042581389,141,7.0,4042581387,140,20.9,4042581391,212,2.7,4042581425,286,,4042581421,233,21,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509676445,21,74,1,4,2,6h553bwfqkoxayuv80uikkn42,1,72.1,97.8,2023-02-19T04:04:29.967Z,2023-02-19T05:28:49Z,4042581401,56,Left,4042581403,285,,4042581431,233,31,,,,,,,,,,,,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509676453,32,1,1,4,5,6lezh5aazy0xca1800e5dqxwl,1,17.9,3.5,2023-02-19T04:04:32.349Z,2023-02-19T04:04:33Z,4042581441,56,Back,4042581445,141,4.9,4042581447,212,12.2,4042581443,140,29.5,4042581449,213,0.1,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
