id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2540044237,4,1,1,0,25,6lezh5aazy0xca1800e5dqxwl,1,29.1,83.3,2023-04-28T09:46:01.971Z,2023-04-28T09:50:49Z,4231370347,213,0.1,4231379519,155,,4231370339,56,Left,4231370341,140,55.3,4231370345,212,27.6,4231370343,141,85.9,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044249,5,1,1,0,30,6lezh5aazy0xca1800e5dqxwl,1,63.3,89.3,2023-04-28T09:46:07.677Z,2023-04-28T09:46:11Z,4231370449,213,0.2,4231370447,212,22.4,4231370443,140,84.4,4231370445,141,94.5,4231370441,56,Left,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044267,6,1,1,0,34,6lezh5aazy0xca1800e5dqxwl,0,91.8,89.6,2023-04-28T09:46:11.228Z,2023-04-28T13:45:56Z,4231370523,140,84.3,4231370519,155,,4231370525,141,24.9,4231370521,56,Center,4231370517,2,,4231749277,72,,4231749275,224,,4231370531,1,,9p4eptchs6yk33mzve5acbth,R. Kitto,4231370529,213,4.5,4231370527,212,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044273,11,49,1,0,38,c4ygb6mnh53kpl2mpxe52l8jw,1,18.1,75.6,2023-04-28T09:46:15.245Z,2023-04-28T09:46:15Z,,,,,,,,,,,,,,,,,,,,,,,,,e5ycwhcy49624czidh67ihiad,B. Nkololo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044295,12,3,1,0,40,c4ygb6mnh53kpl2mpxe52l8jw,0,18.1,75.6,2023-04-28T09:46:16.958Z,2023-04-28T13:46:04Z,4231370673,211,,4231370667,56,Back,4231370669,285,,4231749539,465,,,,,,,,,,,,,,e5ycwhcy49624czidh67ihiad,B. Nkololo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044325,7,1,1,0,43,6lezh5aazy0xca1800e5dqxwl,0,64.2,5.5,2023-04-28T09:46:19.927Z,2023-04-28T09:51:15Z,4231370807,141,0.0,4231380307,157,,4231370809,212,18.1,4231380311,1,,4231370811,213,6.0,4231370805,140,80.8,4231370803,56,Right,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044327,8,5,1,0,43,6lezh5aazy0xca1800e5dqxwl,0,77.8,-1.8,2023-04-28T09:46:20.375Z,2023-04-28T09:46:21Z,4231370841,233,13,4231370815,347,,4231370813,56,Right,,,,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044309,13,5,1,0,43,c4ygb6mnh53kpl2mpxe52l8jw,1,22.2,101.8,2023-04-28T09:46:20.375Z,2023-04-28T09:54:25Z,4231370729,347,,4231370825,233,8,4231370727,56,Back,,,,,,,,,,,,,,,,e5ycwhcy49624czidh67ihiad,B. Nkololo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044423,14,1,1,0,49,c4ygb6mnh53kpl2mpxe52l8jw,1,25.7,100,2023-04-28T09:46:25.885Z,2023-04-28T09:46:34Z,4231371289,1,,4231371279,141,70.3,4231371285,213,5.3,4231371267,107,,4231371275,140,38.5,4231371283,212,25.3,4231371271,56,Back,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044427,15,4,1,0,54,c4ygb6mnh53kpl2mpxe52l8jw,1,39.6,71.8,2023-04-28T09:46:31.325Z,2023-04-28T09:51:31Z,4231371317,233,9,4231371305,13,,4231371307,56,Back,4231371313,286,,4231378015,294,,4231371309,152,,,,,,,,b3wugaop1bb4php1irwf6zqei,S. Silvera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044419,9,4,1,0,54,6lezh5aazy0xca1800e5dqxwl,0,60.4,28.2,2023-04-28T09:46:31.326Z,2023-04-28T09:46:35Z,4231371245,13,,4231371249,56,Center,4231371251,152,,4231371247,294,,4231371325,233,15,4231371253,285,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044461,16,1,1,1,1,c4ygb6mnh53kpl2mpxe52l8jw,1,33.9,86.9,2023-04-28T09:46:38.110Z,2023-04-28T09:46:41Z,4231371533,140,25.0,4231371535,141,69.4,4231371527,5,,4231371539,213,4.0,4231371537,212,15.1,4231371529,152,,4231371531,56,Back,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044473,17,1,1,1,4,c4ygb6mnh53kpl2mpxe52l8jw,1,23.7,62,2023-04-28T09:46:41.310Z,2023-04-28T09:46:45Z,4231371631,212,26.7,4231371629,141,23.7,4231371627,140,29.3,4231371633,213,4.9,4231371625,56,Back,,,,,,,,,,5l9ozhnxtdp4w8dawcskpx5ud,B. Kaltak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044483,18,1,1,1,8,c4ygb6mnh53kpl2mpxe52l8jw,1,36.2,15.2,2023-04-28T09:46:44.989Z,2023-04-28T09:46:47Z,4231371685,212,21.2,4231371683,141,41.5,4231371679,56,Back,4231371687,213,1.0,4231371681,140,47.1,,,,,,,,,,6iohupgr9c0l4xy19b02kgsx6,N. Triantis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044485,19,43,1,1,10,c4ygb6mnh53kpl2mpxe52l8jw,1,0,0,2023-04-28T09:46:47.485Z,2023-04-28T09:46:49Z,4231371691,56,Back,4231371749,144,61,,,,,,,,,,,,,,,,,,,b3wugaop1bb4php1irwf6zqei,S. Silvera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044489,20,61,1,1,11,c4ygb6mnh53kpl2mpxe52l8jw,0,51.6,37.2,2023-04-28T09:46:48.317Z,2023-04-28T09:51:51Z,4231371711,56,Center,,,,,,,,,,,,,,,,,,,,,,b3wugaop1bb4php1irwf6zqei,S. Silvera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044493,10,43,1,1,11,6lezh5aazy0xca1800e5dqxwl,1,0,0,2023-04-28T09:46:48.318Z,2023-04-28T09:51:53Z,4231371743,285,0,4231381413,144,7,4231371741,56,Back,4231371755,233,20,,,,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044495,11,49,1,1,12,6lezh5aazy0xca1800e5dqxwl,1,44.1,63.4,2023-04-28T09:46:49.567Z,2023-04-28T09:46:50Z,,,,,,,,,,,,,,,,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044529,12,1,1,1,14,6lezh5aazy0xca1800e5dqxwl,1,38.2,53.4,2023-04-28T09:46:51.257Z,2023-04-28T09:46:55Z,4231371939,213,4.4,4231371935,141,24.1,4231371933,140,33.0,4231371931,56,Back,4231371937,212,20.7,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044565,13,1,1,1,18,6lezh5aazy0xca1800e5dqxwl,1,36.5,24.4,2023-04-28T09:46:55.388Z,2023-04-28T09:47:01Z,4231372189,212,65.9,4231372187,141,23.9,4231372185,140,99.3,4231372191,213,6.3,4231372183,56,Center,4231372181,155,,4231372193,1,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044567,14,61,1,1,24,6lezh5aazy0xca1800e5dqxwl,1,99.3,23.9,2023-04-28T09:47:01.754Z,2023-04-28T09:47:02Z,4231372197,56,Center,,,,,,,,,,,,,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044581,15,5,1,1,25,6lezh5aazy0xca1800e5dqxwl,0,97.4,-1.6,2023-04-28T09:47:02.069Z,2023-04-28T09:54:25Z,4231372311,233,21,4231372261,347,,4231372259,56,Right,,,,,,,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044553,21,5,1,1,25,c4ygb6mnh53kpl2mpxe52l8jw,1,2.6,101.6,2023-04-28T09:47:02.069Z,2023-04-28T09:50:06Z,4231372121,347,,4231372279,233,15,4231372119,56,Back,,,,,,,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044657,22,1,1,1,44,c4ygb6mnh53kpl2mpxe52l8jw,0,14.8,100,2023-04-28T09:47:20.893Z,2023-04-28T09:47:23Z,4231372813,140,29.7,4231372823,213,6.1,4231372811,56,Back,4231372817,141,97.2,4231372821,212,15.9,4231372809,107,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044685,16,1,1,1,46,6lezh5aazy0xca1800e5dqxwl,0,63.8,3.2,2023-04-28T09:47:23.269Z,2023-04-28T09:47:26Z,4231372959,56,Right,4231372957,3,,4231372967,213,0.3,4231372965,212,15.2,4231372963,141,9.5,4231372961,140,77.7,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044693,23,1,1,1,49,c4ygb6mnh53kpl2mpxe52l8jw,1,19.6,89.7,2023-04-28T09:47:26.636Z,2023-04-28T09:47:27Z,4231373011,141,95.4,4231373009,140,18.1,4231373007,56,Back,4231373013,212,4.2,4231373015,213,2.0,,,,,,,,,,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044701,24,1,1,1,51,c4ygb6mnh53kpl2mpxe52l8jw,0,17.7,95.6,2023-04-28T09:47:27.837Z,2023-04-28T09:47:29Z,4231373063,213,5.6,4231373053,155,,4231373055,56,Back,4231373061,212,17.5,4231373059,141,80.0,4231373057,140,31.0,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044729,17,1,1,1,53,6lezh5aazy0xca1800e5dqxwl,1,65.5,23.7,2023-04-28T09:47:30.490Z,2023-04-28T09:52:32Z,4231373181,141,15.8,4231373177,56,Right,4231373175,3,,4231373179,140,73.3,4231373183,212,9.8,4231373185,213,5.7,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044731,18,44,1,1,54,6lezh5aazy0xca1800e5dqxwl,1,75,14.4,2023-04-28T09:47:31.020Z,2023-04-28T09:47:33Z,4231373193,56,Right,4231373195,286,,4231373221,233,25,,,,,,,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044715,25,44,1,1,54,c4ygb6mnh53kpl2mpxe52l8jw,0,25,85.6,2023-04-28T09:47:31.021Z,2023-04-28T10:34:13Z,4231373113,56,Back,4231373227,233,18,4231373115,285,,,,,,,,,,,,,,,,,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044747,19,1,1,1,54,6lezh5aazy0xca1800e5dqxwl,0,73.3,15.8,2023-04-28T09:47:31.215Z,2023-04-28T13:49:43Z,4231373255,213,0.2,4231373253,212,13.0,4231373247,56,Right,4231373249,140,85.5,4231373251,141,18.8,4231755993,3,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044741,26,1,1,1,56,c4ygb6mnh53kpl2mpxe52l8jw,0,21.8,84.9,2023-04-28T09:47:33.773Z,2023-04-28T13:50:18Z,4231383213,140,27.3,4231383219,213,6.3,4231383215,141,84.7,4231373225,56,Back,4231383217,212,5.8,,,,,,,,,,5l9ozhnxtdp4w8dawcskpx5ud,B. Kaltak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044759,20,61,1,2,0,6lezh5aazy0xca1800e5dqxwl,0,75.4,11.9,2023-04-28T09:47:36.982Z,2023-04-28T09:53:02Z,4231373341,56,Right,,,,,,,,,,,,,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044765,21,5,1,2,0,6lezh5aazy0xca1800e5dqxwl,0,78.1,-1.8,2023-04-28T09:47:37.517Z,2023-04-28T09:54:25Z,4231373383,56,Right,4231373405,233,27,4231373385,347,,,,,,,,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044755,27,5,1,2,0,c4ygb6mnh53kpl2mpxe52l8jw,1,21.9,101.8,2023-04-28T09:47:37.517Z,2023-04-28T09:50:10Z,4231373319,56,Back,4231373321,347,,4231373401,233,21,,,,,,,,,,,,,,,,5l9ozhnxtdp4w8dawcskpx5ud,B. Kaltak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044829,29,1,1,2,12,c4ygb6mnh53kpl2mpxe52l8jw,1,23.5,100,2023-04-28T09:47:49.487Z,2023-04-28T09:47:50Z,4231373745,107,,4231373749,56,Back,4231373751,140,26.4,4231373757,213,5.2,4231373755,212,6.8,4231373753,141,93.0,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044835,30,1,1,2,13,c4ygb6mnh53kpl2mpxe52l8jw,1,26.7,92.4,2023-04-28T09:47:50.684Z,2023-04-28T09:47:52Z,4231373791,212,3.7,4231373789,141,95.9,4231373785,56,Back,4231373793,213,2.4,4231373787,140,24.0,,,,,,,,,,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044847,31,1,1,2,15,c4ygb6mnh53kpl2mpxe52l8jw,1,23.8,95.7,2023-04-28T09:47:52.061Z,2023-04-28T09:47:53Z,4231373855,213,4.7,4231373847,56,Back,4231373853,212,10.1,4231373849,140,23.6,4231373851,141,80.8,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044867,32,1,1,2,16,c4ygb6mnh53kpl2mpxe52l8jw,1,24,80.2,2023-04-28T09:47:53.101Z,2023-04-28T09:47:55Z,4231373977,141,94.8,4231373979,212,9.9,4231373981,213,1.5,4231373969,56,Back,4231373973,140,24.2,,,,,,,,,,7qwmlcxsxlxmq01g7dkt7v14a,M. Balard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044871,33,61,1,2,18,c4ygb6mnh53kpl2mpxe52l8jw,0,24.4,94.7,2023-04-28T09:47:55.501Z,2023-04-28T09:54:44Z,4231373987,56,Back,,,,,,,,,,,,,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044887,22,1,1,2,21,6lezh5aazy0xca1800e5dqxwl,1,59.1,5,2023-04-28T09:47:58.250Z,2023-04-28T09:54:46Z,4231374109,56,Back,4231374121,213,2.9,4231374117,141,14.1,4231374119,212,26.7,4231374113,140,34.4,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044889,23,49,1,2,23,6lezh5aazy0xca1800e5dqxwl,1,34.4,14.1,2023-04-28T09:48:00.016Z,2023-04-28T09:48:00Z,,,,,,,,,,,,,,,,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540044897,24,1,1,2,23,6lezh5aazy0xca1800e5dqxwl,1,34.4,14.1,2023-04-28T09:48:00.333Z,2023-04-28T09:48:03Z,4231374173,141,11.9,4231374175,212,12.4,4231374171,140,46.1,4231374169,56,Back,4231374177,213,6.2,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
