id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value,qualifier/14/value
2472687919,4,1,1,0,23,7p460lrzt1kmp4rsofqa47eqy,1,38.9,21.2,2022-10-16T06:00:54.540Z,2022-10-16T06:49:09Z,3847796267,212,10.0,3847796269,213,1.1,3847796263,140,43.6,3847796261,56,Back,3847796265,141,34.0,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472687939,5,1,1,0,24,7p460lrzt1kmp4rsofqa47eqy,1,43.3,33.6,2022-10-16T06:00:56.204Z,2022-10-16T06:01:00Z,3847796343,212,19.1,3847796339,140,27.5,3847796337,56,Back,3847796345,213,2.6,3847796341,141,47.6,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472687963,6,1,1,0,29,7p460lrzt1kmp4rsofqa47eqy,1,29,48.7,2022-10-16T06:01:01.532Z,2022-10-16T06:01:06Z,3847796459,141,28.5,3847796461,212,14.0,3847796457,140,26.6,3847796463,213,4.5,3847796455,56,Back,,,,,,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472687973,7,1,1,0,35,7p460lrzt1kmp4rsofqa47eqy,1,37.3,26.8,2022-10-16T06:01:07.181Z,2022-10-16T06:01:10Z,3847796501,213,2.0,3847796495,140,30.2,3847796493,56,Back,3847796497,141,53.4,3847796499,212,19.6,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472687985,8,1,1,0,39,7p460lrzt1kmp4rsofqa47eqy,1,31.5,66.3,2022-10-16T06:01:10.701Z,2022-10-16T06:01:13Z,3847796547,213,1.2,3847796539,56,Back,3847796541,140,39.0,3847796545,212,20.2,3847796543,141,93.6,,,,,,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472687989,9,3,1,0,41,7p460lrzt1kmp4rsofqa47eqy,1,44.6,86.4,2022-10-16T06:01:12.553Z,2022-10-17T06:40:33Z,3851716803,465,,3847796569,286,,3847796567,56,Back,3847796741,233,11,,,,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688027,11,45,1,0,41,38ui5tfi8anjuh533emny2tz1,0,55.4,13.6,2022-10-16T06:01:12.553Z,2022-10-16T06:01:24Z,3847796681,56,Right,3847796749,233,9,3847796683,285,,,,,,,,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473428825,975,3,1,0,42,7p460lrzt1kmp4rsofqa47eqy,0,52.2,79.5,2022-10-16T06:01:13.656Z,2022-10-17T06:41:06Z,3851717081,467,b255io6lia16l5dzuxfpruhud,3851717075,56,Left,3851717077,286,,3851717079,465,,,,,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688007,11,4,1,0,42,7p460lrzt1kmp4rsofqa47eqy,1,52.7,81.3,2022-10-16T06:01:14.376Z,2022-10-16T07:29:51Z,3847796623,286,,3847796621,265,,3847796619,152,,3847796617,56,Left,3847796615,13,,3847913395,233,10,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688013,10,4,1,0,42,38ui5tfi8anjuh533emny2tz1,0,47.3,18.7,2022-10-16T06:01:14.377Z,2022-10-16T07:29:51Z,3847796637,56,Back,3847796639,152,,3847913391,285,,3847796635,13,,3847796641,265,,3847913403,233,11,,,,,,,b255io6lia16l5dzuxfpruhud,A. Le Fondre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472687993,10,43,1,0,43,7p460lrzt1kmp4rsofqa47eqy,1,0,0,2022-10-16T06:01:14.636Z,2022-10-16T06:01:21Z,3847796577,286,0,3847796671,144,3,3847796575,56,Left,,,,,,,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688089,12,1,1,0,59,7p460lrzt1kmp4rsofqa47eqy,1,55.7,79.1,2022-10-16T06:01:30.710Z,2022-10-16T06:01:32Z,3847796925,213,3.2,3847796921,141,77.9,3847796923,212,12.6,3847796919,140,43.7,3847796917,56,Back,3847796913,5,,3847796915,152,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688101,13,1,1,1,1,7p460lrzt1kmp4rsofqa47eqy,1,43.5,77.9,2022-10-16T06:01:32.807Z,2022-10-16T06:01:34Z,3847796979,56,Left,3847796981,140,55.9,3847796985,212,13.6,3847796983,141,83.6,3847796987,213,0.3,,,,,,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688121,14,1,1,1,2,7p460lrzt1kmp4rsofqa47eqy,1,55.9,83.6,2022-10-16T06:01:34.487Z,2022-10-16T06:01:39Z,3847797063,212,14.2,3847797065,213,0.6,3847797059,140,66.7,3847797061,141,96.2,3847797057,56,Left,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688137,15,1,1,1,6,7p460lrzt1kmp4rsofqa47eqy,1,84.9,90.6,2022-10-16T06:01:38.207Z,2022-10-16T06:49:56Z,3847797117,56,Left,3847797119,140,87.8,3847797121,141,94.8,3847797125,213,0.8,3847797123,212,4.2,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688139,16,3,1,1,7,7p460lrzt1kmp4rsofqa47eqy,0,86.2,95.2,2022-10-16T06:01:39.039Z,2022-10-17T10:24:26Z,3852048077,233,12,3847797133,286,,3847797131,56,Left,3851717885,465,,,,,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688127,12,7,1,1,7,38ui5tfi8anjuh533emny2tz1,1,13.8,4.8,2022-10-16T06:01:39.040Z,2022-10-17T06:41:40Z,3847797135,233,16,3847797083,56,Back,3847797085,285,,3851717937,385,,3847797081,167,,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688129,13,5,1,1,8,38ui5tfi8anjuh533emny2tz1,0,13.4,-0.7,2022-10-16T06:01:39.824Z,2022-10-16T06:01:47Z,3847797099,347,,3847797093,56,Back,3847797253,233,17,,,,,,,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688163,17,5,1,1,8,7p460lrzt1kmp4rsofqa47eqy,1,86.6,100.7,2022-10-16T06:01:39.824Z,2022-10-16T08:07:15Z,3847797237,233,13,3847797223,347,,3847797221,56,Left,,,,,,,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688177,18,1,1,1,14,7p460lrzt1kmp4rsofqa47eqy,1,88.3,100,2022-10-16T06:01:46.359Z,2022-10-16T06:01:47Z,3847797261,107,,3847797265,140,79.5,3847797269,212,9.4,3847797267,141,98.3,3847797263,56,Left,3847797271,213,3.3,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688181,19,1,1,1,15,7p460lrzt1kmp4rsofqa47eqy,1,79.4,98.3,2022-10-16T06:01:47.111Z,2022-10-16T06:01:48Z,3847797283,141,95.0,3847797281,140,87.1,3847797285,212,8.4,3847797279,56,Left,3847797287,213,6.0,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688183,20,1,1,1,16,7p460lrzt1kmp4rsofqa47eqy,1,86.8,94.7,2022-10-16T06:01:48.054Z,2022-10-16T06:01:49Z,3847797327,213,3.3,3847797323,141,92.4,3847797321,140,78.6,3847797325,212,8.8,3847797319,56,Left,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688193,21,1,1,1,17,7p460lrzt1kmp4rsofqa47eqy,0,78.5,92.4,2022-10-16T06:01:48.671Z,2022-10-16T06:50:15Z,3847797361,141,64.9,3847797359,140,99.2,3847797357,56,Center,3847797365,213,5.6,3847797363,212,28.7,3847797355,155,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688195,14,49,1,1,19,38ui5tfi8anjuh533emny2tz1,1,1.8,31.6,2022-10-16T06:01:50.888Z,2022-10-16T06:02:20Z,,,,,,,,,,,,,,,,,,,,,,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688239,15,1,1,1,30,38ui5tfi8anjuh533emny2tz1,1,7.8,45.5,2022-10-16T06:02:01.593Z,2022-10-16T06:02:03Z,3847797537,141,24.0,3847797539,212,14.8,3847797533,56,Back,3847797531,240,,3847797535,140,10.1,3847797541,213,4.9,,,,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688245,16,1,1,1,31,38ui5tfi8anjuh533emny2tz1,1,10.3,24.1,2022-10-16T06:02:02.928Z,2022-10-16T06:02:03Z,3847797565,212,16.2,3847797563,141,47.8,3847797555,56,Back,3847797559,140,8.4,3847797567,213,1.7,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688253,17,1,1,1,32,38ui5tfi8anjuh533emny2tz1,1,8.4,47.8,2022-10-16T06:02:03.896Z,2022-10-16T06:02:05Z,3847797601,212,33.1,3847797605,1,,3847797603,213,1.2,3847797595,56,Back,3847797599,141,93.3,3847797597,140,19.7,,,,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688267,18,1,1,1,34,38ui5tfi8anjuh533emny2tz1,1,19.7,93.3,2022-10-16T06:02:05.816Z,2022-10-16T06:02:08Z,3847797689,213,0.1,3847797687,212,13.0,3847797683,140,32.0,3847797681,56,Back,3847797685,141,95.6,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688281,19,1,1,1,37,38ui5tfi8anjuh533emny2tz1,1,27.2,95.6,2022-10-16T06:02:08.872Z,2022-10-16T06:02:11Z,3847797749,213,3.7,3847797747,212,21.5,3847797743,140,10.1,3847797741,56,Back,3847797745,141,78.1,,,,,,,,,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688297,20,1,1,1,39,38ui5tfi8anjuh533emny2tz1,1,9.9,73,2022-10-16T06:02:11.232Z,2022-10-16T06:02:13Z,3847797813,212,16.4,3847797811,141,50.9,3847797809,140,3.7,3847797807,56,Back,3847797815,213,4.3,,,,,,,,,,49ctudxdwjkrhz6n3ykjpmdey,A. Gurd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688321,21,1,1,1,42,38ui5tfi8anjuh533emny2tz1,1,3.8,47,2022-10-16T06:02:13.760Z,2022-10-16T06:02:17Z,3847797909,1,,3847797907,213,5.5,3847797897,155,,3847797899,56,Back,3847797903,141,2.9,3847797901,140,31.8,3847797905,212,42.0,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688323,22,61,1,1,45,38ui5tfi8anjuh533emny2tz1,1,31.8,2.9,2022-10-16T06:02:17.377Z,2022-10-17T06:42:34Z,3847797919,56,Back,,,,,,,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688367,22,5,1,1,46,7p460lrzt1kmp4rsofqa47eqy,1,65,101.5,2022-10-16T06:02:17.657Z,2022-10-16T08:07:16Z,3847798123,233,23,3847798115,347,,3847798113,56,Left,,,,,,,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688325,23,5,1,1,46,38ui5tfi8anjuh533emny2tz1,0,35,-1.5,2022-10-16T06:02:17.657Z,2022-10-16T06:02:26Z,3847798133,233,22,3847797933,56,Back,3847797935,347,,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688377,23,1,1,1,54,7p460lrzt1kmp4rsofqa47eqy,1,67,100,2022-10-16T06:02:25.671Z,2022-10-16T06:02:27Z,3847798171,213,3.7,3847798167,141,92.0,3847798169,212,13.8,3847798163,56,Left,3847798161,107,,3847798165,140,55.6,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688391,24,1,1,1,56,7p460lrzt1kmp4rsofqa47eqy,1,52.7,90.9,2022-10-16T06:02:27.671Z,2022-10-16T06:02:29Z,3847798229,141,90.9,3847798227,140,33.7,3847798225,56,Back,3847798231,212,19.9,3847798233,213,3.1,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688427,25,1,1,1,58,7p460lrzt1kmp4rsofqa47eqy,1,31.7,84.8,2022-10-16T06:02:29.590Z,2022-10-16T06:02:34Z,3847798353,140,20.1,3847798351,56,Back,3847798355,141,62.9,3847798357,212,19.2,3847798359,213,4.0,,,,,,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688449,26,1,1,2,3,7p460lrzt1kmp4rsofqa47eqy,1,19.6,59,2022-10-16T06:02:34.630Z,2022-10-16T06:50:27Z,3847798429,56,Back,3847798431,140,21.4,3847798433,141,31.3,3847798437,212,18.9,3847798439,213,4.8,,,,,,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688479,27,1,1,2,5,7p460lrzt1kmp4rsofqa47eqy,1,21.2,35.7,2022-10-16T06:02:37.463Z,2022-10-16T06:02:42Z,3847798513,140,22.1,3847798519,213,1.5,3847798517,212,22.5,3847798515,141,68.7,3847798511,56,Back,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688501,28,1,1,2,10,7p460lrzt1kmp4rsofqa47eqy,1,29,72.3,2022-10-16T06:02:42.071Z,2022-10-16T06:50:49Z,3847798631,1,,3847798619,155,,3847798623,140,78.8,3847798625,141,51.2,3847798621,56,Center,3847798629,213,6.0,3847798627,212,54.2,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472700555,431,61,1,2,12,7p460lrzt1kmp4rsofqa47eqy,1,73.8,54.8,2022-10-16T06:02:43.539Z,2022-10-16T06:50:54Z,3847868801,56,Center,,,,,,,,,,,,,,,,,,,,,,43o49py4g8fmyg5pawvjsf8tm,D. Wenzel-Halls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688587,29,43,1,2,12,7p460lrzt1kmp4rsofqa47eqy,1,0,0,2022-10-16T06:02:44.087Z,2022-10-16T06:50:56Z,3847868817,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472688495,24,61,1,2,14,38ui5tfi8anjuh533emny2tz1,1,21.5,43.9,2022-10-16T06:02:45.641Z,2022-10-16T06:02:45Z,3847798595,56,Back,,,,,,,,,,,,,,,,,,,,,,49ctudxdwjkrhz6n3ykjpmdey,A. Gurd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
