id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value
2503559341,84,5,1,11,46,v046no35g7ebk8lytdjmfb43,0,40.6,101.4,2023-02-04T08:57:18.699Z,2023-02-04T08:57:23Z,4010392557,56,Back,4010392559,347,,4010392565,233,138,,,,,,,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559335,138,5,1,11,46,6lezh5aazy0xca1800e5dqxwl,1,59.4,-1.4,2023-02-04T08:57:18.699Z,2023-02-04T09:07:51Z,4010392547,347,,4010392545,56,Right,4010392561,233,84,,,,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559343,139,1,1,11,49,6lezh5aazy0xca1800e5dqxwl,1,59.6,0,2023-02-04T08:57:21.623Z,2023-02-04T08:57:24Z,4010392575,140,42.5,4010392573,56,Back,4010392581,213,2.6,4010392577,141,13.4,4010392569,107,,4010392579,212,20.5,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559347,140,1,1,11,52,6lezh5aazy0xca1800e5dqxwl,1,41.7,15.5,2023-02-04T08:57:24.615Z,2023-02-04T08:57:28Z,4010392601,213,1.5,4010392597,141,67.2,4010392599,212,35.2,4010392593,56,Back,4010392595,140,44.0,4010392603,1,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559361,141,1,1,11,56,6lezh5aazy0xca1800e5dqxwl,1,44.7,69,2023-02-04T08:57:28.119Z,2023-02-04T08:57:32Z,4010392633,140,63.0,4010392639,213,0.7,4010392637,212,25.6,4010392631,56,Left,4010392635,141,93.8,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559373,142,1,1,12,0,6lezh5aazy0xca1800e5dqxwl,1,60.4,86.1,2023-02-04T08:57:32.664Z,2023-02-04T08:57:43Z,4010392669,141,48.9,4010392667,140,48.6,4010392673,213,4.3,4010392671,212,28.2,4010392665,56,Back,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559377,143,1,1,12,5,6lezh5aazy0xca1800e5dqxwl,1,59.1,40.9,2023-02-04T08:57:37.415Z,2023-02-04T08:57:39Z,4010392683,56,Right,4010392689,212,26.2,4010392687,141,6.5,4010392691,213,5.2,4010392685,140,70.3,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559379,144,61,1,12,6,6lezh5aazy0xca1800e5dqxwl,0,70.3,6.5,2023-02-04T08:57:38.449Z,2023-02-04T08:58:56Z,4010392695,56,Right,,,,,,,,,,,,,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559391,86,5,1,12,7,v046no35g7ebk8lytdjmfb43,1,31.2,101,2023-02-04T08:57:39.066Z,2023-02-04T08:57:48Z,4010392733,347,,4010392731,56,Back,4010392737,233,145,,,,,,,,,,,,,,,,uyhh5u2ezau9f095symdh3sa,C. Armiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559381,145,5,1,12,7,6lezh5aazy0xca1800e5dqxwl,0,68.8,-1,2023-02-04T08:57:39.066Z,2023-02-04T09:07:51Z,4010392745,233,86,4010392699,56,Right,4010392701,347,,,,,,,,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559403,87,1,1,12,20,v046no35g7ebk8lytdjmfb43,0,40.5,100,2023-02-04T08:57:52.795Z,2023-02-04T08:57:55Z,4010392767,107,,4010392777,213,5.8,4010392779,1,,4010392769,56,Left,4010392773,141,87.2,4010392771,140,58.6,4010392775,212,21.5,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559407,146,1,1,12,23,6lezh5aazy0xca1800e5dqxwl,0,43.4,8.6,2023-02-04T08:57:55.624Z,2023-02-04T08:57:56Z,4010392785,3,,4010392787,56,Right,4010392793,212,11.1,4010392789,140,53.1,4010392791,141,15.1,4010392795,213,0.4,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559419,88,1,1,12,25,v046no35g7ebk8lytdjmfb43,1,45.4,77.3,2023-02-04T08:57:57.723Z,2023-02-04T08:57:59Z,4010392817,56,Back,4010392819,140,44.4,4010392821,141,95.9,4010392825,213,1.7,4010392823,212,12.7,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559425,89,1,1,12,27,v046no35g7ebk8lytdjmfb43,1,43.9,95.4,2023-02-04T08:57:59.483Z,2023-02-04T08:58:01Z,4010392845,141,87.7,4010392841,56,Back,4010392847,212,5.4,4010392849,213,4.5,4010392843,140,42.6,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559427,90,1,1,12,29,v046no35g7ebk8lytdjmfb43,1,43.3,89,2023-02-04T08:58:01.034Z,2023-02-04T08:58:02Z,4010392861,213,0.4,4010392855,140,55.0,4010392853,56,Left,4010392857,141,97.1,4010392859,212,13.5,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559431,91,1,1,12,30,v046no35g7ebk8lytdjmfb43,1,55.4,96.8,2023-02-04T08:58:01.995Z,2023-02-04T08:58:03Z,4010392873,56,Left,4010392879,212,10.7,4010392877,141,82.4,4010392881,213,5.1,4010392875,140,59.5,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559445,92,1,1,12,31,v046no35g7ebk8lytdjmfb43,1,59.5,82.4,2023-02-04T08:58:02.970Z,2023-02-04T08:58:06Z,4010392915,141,93.2,4010392911,56,Left,4010392913,140,70.4,4010392917,212,13.6,4010392919,213,0.6,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559449,93,1,1,12,34,v046no35g7ebk8lytdjmfb43,0,75.4,97.8,2023-02-04T08:58:06.491Z,2023-02-04T12:38:39Z,4010392959,286,,4010731989,224,,4010392927,2,,4010392935,141,97.4,4010392929,155,,4010392953,236,,4010392931,56,Left,4010392933,140,76.3,uyhh5u2ezau9f095symdh3sa,C. Armiento,4010392955,233,4010731991,72,4010392939,213,6.0,4010392937,212,1.0,,,,,,,,,,,,,,,,,,,,147,,,,,
2503559451,147,12,1,12,34,6lezh5aazy0xca1800e5dqxwl,1,22,11.8,2023-02-04T08:58:06.591Z,2023-02-04T08:58:07Z,4010392941,185,,4010392963,233,93,4010392943,56,Back,,,,,,,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559459,148,49,1,12,38,6lezh5aazy0xca1800e5dqxwl,1,34.4,2.5,2023-02-04T08:58:10.216Z,2023-02-04T08:58:10Z,,,,,,,,,,,,,,,,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559477,149,1,1,12,41,6lezh5aazy0xca1800e5dqxwl,1,30.3,19,2023-02-04T08:58:13.737Z,2023-02-04T08:58:15Z,4010393009,56,Back,4010393013,141,35.9,4010393017,213,2.2,4010393011,140,21.6,4010393015,212,14.7,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559485,150,1,1,12,43,6lezh5aazy0xca1800e5dqxwl,1,20.9,38,2023-02-04T08:58:15.528Z,2023-02-04T08:58:18Z,4010393043,213,1.4,4010393041,212,23.5,4010393039,141,72.0,4010393037,140,24.7,4010393035,56,Back,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559491,151,1,1,12,46,6lezh5aazy0xca1800e5dqxwl,1,24.4,69.3,2023-02-04T08:58:18.009Z,2023-02-04T08:58:20Z,4010393057,140,18.1,4010393059,141,44.9,4010393063,213,4.3,4010393055,56,Back,4010393061,212,17.9,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559497,152,1,1,12,48,6lezh5aazy0xca1800e5dqxwl,1,18.3,42.7,2023-02-04T08:58:20.409Z,2023-02-04T08:58:22Z,4010393081,141,44.0,4010393077,56,Back,4010393085,213,0.0,4010393079,140,37.6,4010393083,212,20.3,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559499,153,3,1,12,50,6lezh5aazy0xca1800e5dqxwl,0,36.7,41.8,2023-02-04T08:58:22.368Z,2023-02-04T12:38:55Z,4010393091,286,,4010733015,464,,4010393089,56,Back,4010393105,233,94,,,,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559503,94,7,1,12,50,v046no35g7ebk8lytdjmfb43,0,63.3,58.2,2023-02-04T08:58:22.369Z,2023-02-04T12:38:59Z,4010393101,233,153,4010733341,385,,4010393097,56,Center,4010393099,285,,,,,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559511,154,1,1,12,52,6lezh5aazy0xca1800e5dqxwl,0,39,35.8,2023-02-04T08:58:24.681Z,2023-02-04T08:58:27Z,4010393139,212,45.1,4010393137,141,79.2,4010393143,1,,4010393133,56,Left,4010393141,213,0.7,4010393131,155,,4010393135,140,71.5,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559517,95,1,1,12,55,v046no35g7ebk8lytdjmfb43,1,29.5,24.7,2023-02-04T08:58:27.194Z,2023-02-04T08:58:29Z,4010393163,140,13.5,4010393167,212,22.9,4010393169,213,2.4,4010393159,3,,4010393161,56,Back,4010393165,141,47.6,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559519,96,52,1,12,57,v046no35g7ebk8lytdjmfb43,1,13.5,46.9,2023-02-04T08:58:29.754Z,2023-02-04T12:39:07Z,4010733795,376,,,,,,,,,,,,,,,,,,,,,,,cb0y1hi0ozn1rx00vx6a1xr6x,J. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559527,97,1,1,12,58,v046no35g7ebk8lytdjmfb43,1,13.5,46.9,2023-02-04T08:58:30.457Z,2023-02-04T08:58:33Z,4010393197,213,1.1,4010393189,56,Back,4010393193,141,70.8,4010393187,123,,4010393191,140,20.6,4010393195,212,17.9,,,,,,,cb0y1hi0ozn1rx00vx6a1xr6x,J. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559531,98,1,1,13,1,v046no35g7ebk8lytdjmfb43,1,26.2,72,2023-02-04T08:58:32.906Z,2023-02-04T08:58:35Z,4010393211,140,32.5,4010393217,213,1.1,4010393215,212,15.6,4010393209,56,Back,4010393213,141,92.7,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559551,99,1,1,13,3,v046no35g7ebk8lytdjmfb43,1,32.4,91.2,2023-02-04T08:58:35.321Z,2023-02-04T08:58:42Z,4010393273,212,12.0,4010393267,56,Back,4010393269,140,23.3,4010393275,213,3.8,4010393271,141,80.6,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559571,100,1,1,13,10,v046no35g7ebk8lytdjmfb43,1,32.1,57.9,2023-02-04T08:58:41.930Z,2023-02-04T08:58:48Z,4010393333,140,79.5,4010393339,213,5.7,4010393337,212,60.2,4010393335,141,8.0,4010393329,155,,4010393341,1,,4010393331,56,Right,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559575,101,1,1,13,16,v046no35g7ebk8lytdjmfb43,0,87.1,9.2,2023-02-04T08:58:48.458Z,2023-02-04T12:39:26Z,4010734577,20,,4010393355,140,88.0,4010393361,213,0.7,4010393357,141,10.4,4010393359,212,1.2,4010734575,224,,4010393353,56,Right,4010393351,155,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,4010393349,2,4010393367,236,4010393369,233,155,4010393373,286,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559573,155,12,1,13,16,6lezh5aazy0xca1800e5dqxwl,1,15.9,89.1,2023-02-04T08:58:48.558Z,2023-02-04T08:58:49Z,4010393375,233,101,4010393347,56,Back,4010393345,185,,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559583,102,6,1,13,17,v046no35g7ebk8lytdjmfb43,1,86,10.6,2023-02-04T08:58:49.450Z,2023-02-04T08:58:51Z,4010393391,233,156,4010393389,75,,4010393387,56,Right,,,,,,,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559581,156,6,1,13,17,6lezh5aazy0xca1800e5dqxwl,0,14,89.4,2023-02-04T08:58:49.450Z,2023-02-04T12:39:33Z,4010393383,56,Back,4010393395,233,102,4010393385,73,,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559689,103,1,1,13,57,v046no35g7ebk8lytdjmfb43,1,99.5,0.5,2023-02-04T08:59:29.482Z,2023-02-04T08:59:30Z,4010393665,213,2.3,4010393655,6,,4010393661,141,5.6,4010393659,140,96.4,4010393657,56,Right,4010393663,212,4.8,,,,,,,uyhh5u2ezau9f095symdh3sa,C. Armiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559693,104,1,1,13,58,v046no35g7ebk8lytdjmfb43,1,95.3,6.4,2023-02-04T08:59:30.522Z,2023-02-04T08:59:32Z,4010393683,213,2.6,4010393675,56,Right,4010393681,212,16.3,4010393677,140,81.8,4010393679,141,18.3,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559703,105,1,1,14,0,v046no35g7ebk8lytdjmfb43,1,81.2,19.2,2023-02-04T08:59:32.234Z,2023-02-04T08:59:34Z,4010393711,212,21.9,4010393713,213,1.8,4010393705,56,Center,4010393707,140,77.3,4010393709,141,50.9,,,,,,,,,,uyhh5u2ezau9f095symdh3sa,C. Armiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559711,106,1,1,14,2,v046no35g7ebk8lytdjmfb43,0,77.1,50.7,2023-02-04T08:59:34.123Z,2023-02-04T08:59:35Z,4010393743,213,0.1,4010393733,155,,4010393741,212,21.2,4010393739,141,54.5,4010393737,140,97.1,4010393735,56,Center,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559715,157,11,1,14,3,6lezh5aazy0xca1800e5dqxwl,1,2.5,46.9,2023-02-04T08:59:35.323Z,2023-02-04T12:40:35Z,4010738901,88,,4010739033,378,,4010738899,56,Back,,,,,,,,,,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559739,158,1,1,14,14,6lezh5aazy0xca1800e5dqxwl,1,12.8,41.3,2023-02-04T08:59:46.428Z,2023-02-04T08:59:48Z,4010393815,56,Back,4010393823,213,1.0,4010393829,287,,4010393817,140,30.5,4010393819,141,84.5,4010393821,212,34.8,4010393813,123,,4010393825,1,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559749,159,1,1,14,19,6lezh5aazy0xca1800e5dqxwl,1,34.9,85.4,2023-02-04T08:59:50.971Z,2023-02-04T08:59:52Z,4010393863,141,68.7,4010393859,56,Back,4010393867,213,4.3,4010393861,140,30.4,4010393865,212,12.3,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559757,160,1,1,14,20,6lezh5aazy0xca1800e5dqxwl,1,31.9,63.3,2023-02-04T08:59:52.635Z,2023-02-04T08:59:55Z,4010393893,213,5.3,4010393889,141,42.7,4010393887,140,40.0,4010393885,56,Back,4010393891,212,16.4,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559767,161,1,1,14,23,6lezh5aazy0xca1800e5dqxwl,1,40.3,34.9,2023-02-04T08:59:54.891Z,2023-02-04T08:59:58Z,4010393925,213,5.5,4010393921,141,5.6,4010393919,140,59.7,4010393917,56,Right,4010393923,212,28.5,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559771,162,1,1,14,26,6lezh5aazy0xca1800e5dqxwl,0,60.4,7.9,2023-02-04T08:59:58.843Z,2023-02-04T09:00:00Z,4010393943,212,16.6,4010393937,140,68.0,4010393941,141,29.3,4010393945,213,1.1,4010393935,56,Center,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559777,107,8,1,14,28,v046no35g7ebk8lytdjmfb43,1,34,66.1,2023-02-04T09:00:00.065Z,2023-02-04T12:41:04Z,4010741113,385,,4010393955,56,Back,,,,,,,,,,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559781,163,3,1,14,29,6lezh5aazy0xca1800e5dqxwl,0,64.7,31.2,2023-02-04T09:00:01.804Z,2023-02-04T12:41:09Z,4010393963,286,,4010393987,233,108,4010741479,465,,4010393961,56,Center,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559787,108,7,1,14,29,v046no35g7ebk8lytdjmfb43,0,35.3,68.8,2023-02-04T09:00:01.805Z,2023-02-04T12:41:13Z,4010393983,233,163,4010741837,385,,4010393977,56,Back,4010393979,285,,,,,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559789,164,61,1,14,30,6lezh5aazy0xca1800e5dqxwl,1,64.8,27.8,2023-02-04T09:00:02.260Z,2023-02-04T12:41:16Z,4010393981,56,Center,,,,,,,,,,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559795,109,49,1,14,31,v046no35g7ebk8lytdjmfb43,1,35,64.3,2023-02-04T09:00:03.209Z,2023-02-04T12:41:22Z,,,,,,,,,,,,,,,,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503560039,125,1,1,14,32,v046no35g7ebk8lytdjmfb43,1,36.6,62.3,2023-02-04T09:00:04.617Z,2023-02-04T12:41:20Z,4010394743,213,5.4,4010394737,140,39.4,4010394739,141,57.5,4010394741,212,4.4,4010394735,56,Back,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559799,110,3,1,14,33,v046no35g7ebk8lytdjmfb43,0,36,64.7,2023-02-04T09:00:04.938Z,2023-02-04T12:41:43Z,4010394005,56,Back,4010394007,286,,4010743877,464,,4010394015,233,165,,,,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559797,165,7,1,14,33,6lezh5aazy0xca1800e5dqxwl,0,64,35.3,2023-02-04T09:00:04.939Z,2023-02-04T12:41:46Z,4010744133,385,,4010394001,56,Center,4010394003,285,,4010394011,233,110,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559803,111,1,1,14,34,v046no35g7ebk8lytdjmfb43,1,36.3,59.1,2023-02-04T09:00:06.489Z,2023-02-04T09:00:07Z,4010394033,212,8.7,4010394027,56,Back,4010394035,213,6.0,4010394029,140,44.3,4010394031,141,55.7,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559809,112,1,1,14,35,v046no35g7ebk8lytdjmfb43,1,44.3,55.7,2023-02-04T09:00:07.274Z,2023-02-04T09:00:08Z,4010394057,213,1.8,4010394051,140,42.5,4010394055,212,7.1,4010394053,141,65.8,4010394049,56,Back,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559815,113,1,1,14,36,v046no35g7ebk8lytdjmfb43,0,42.5,65.8,2023-02-04T09:00:07.946Z,2023-02-04T09:00:11Z,4010394079,212,42.8,4010394077,141,100.0,4010394075,140,75.9,4010394081,213,0.6,4010394083,1,,4010394073,56,Left,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559817,114,5,1,14,39,v046no35g7ebk8lytdjmfb43,0,74.4,101.4,2023-02-04T09:00:11.215Z,2023-02-04T09:00:31Z,4010394087,347,,4010394203,233,166,4010394085,56,Left,,,,,,,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559867,166,5,1,14,39,6lezh5aazy0xca1800e5dqxwl,1,25.6,-1.4,2023-02-04T09:00:11.215Z,2023-02-04T09:07:52Z,4010394195,56,Back,4010394199,233,114,4010394197,347,,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559871,167,1,1,14,59,6lezh5aazy0xca1800e5dqxwl,0,27.6,0,2023-02-04T09:00:31.132Z,2023-02-04T09:00:32Z,4010394221,213,0.7,4010394213,56,Back,4010394217,141,16.9,4010394219,212,19.2,4010394211,107,,4010394215,140,41.7,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559881,115,1,1,15,1,v046no35g7ebk8lytdjmfb43,0,59.1,74.2,2023-02-04T09:00:33.019Z,2023-02-04T09:00:34Z,4010394251,212,4.7,4010394243,3,,4010394247,140,62.9,4010394249,141,70.6,4010394253,213,5.7,4010394245,56,Center,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559885,168,1,1,15,2,6lezh5aazy0xca1800e5dqxwl,0,39.5,23.2,2023-02-04T09:00:34.796Z,2023-02-04T09:00:35Z,4010394261,56,Back,4010394265,141,29.2,4010394269,213,1.6,4010394259,3,,4010394267,212,4.1,4010394263,140,39.5,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559887,116,49,1,15,3,v046no35g7ebk8lytdjmfb43,1,54.9,66.6,2023-02-04T09:00:35.252Z,2023-02-04T12:42:28Z,,,,,,,,,,,,,,,,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503630143,825,50,1,15,4,v046no35g7ebk8lytdjmfb43,1,58.2,68.3,2023-02-04T09:00:36.224Z,2023-02-04T13:15:52Z,4010911657,233,989,4010747221,56,Center,4010747223,286,,,,,,,,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503630107,989,7,1,15,4,6lezh5aazy0xca1800e5dqxwl,0,41.8,31.7,2023-02-04T09:00:36.225Z,2023-02-04T13:15:52Z,4010747047,56,Back,4010747051,285,,4010911613,233,825,4010747439,385,,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503559897,117,1,1,15,5,v046no35g7ebk8lytdjmfb43,1,53.6,66.4,2023-02-04T09:00:36.905Z,2023-02-04T09:00:37Z,4010394295,56,Back,4010394299,141,57.0,4010394297,140,46.5,4010394303,213,3.9,4010394301,212,9.8,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
