id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/11/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value
2526314797,9,1,1,0,19,38ui5tfi8anjuh533emny2tz1,1,33,42.6,2023-04-01T08:46:11.260Z,2023-04-01T08:46:13Z,4151423521,56,Back,4151423523,140,36.2,4151423527,212,19.2,4151423529,213,1.4,4151423525,141,70.4,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526314801,10,1,1,0,21,38ui5tfi8anjuh533emny2tz1,1,36.2,70.4,2023-04-01T08:46:13.035Z,2023-04-01T08:46:17Z,4151423551,212,26.0,4151423547,140,55.2,4151423553,213,0.7,4151423549,141,94.9,4151423545,56,Left,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526314803,11,1,1,0,25,38ui5tfi8anjuh533emny2tz1,1,54.4,93.4,2023-04-01T08:46:17.580Z,2023-04-01T09:35:09Z,4151423559,140,45.2,4151423565,213,4.0,4151423561,141,76.8,4151423563,212,14.9,4151423557,56,Back,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526314811,12,1,1,0,28,38ui5tfi8anjuh533emny2tz1,1,42.3,70.5,2023-04-01T08:46:20.427Z,2023-04-02T05:42:44Z,4151423619,213,4.1,4151423615,141,53.4,4151423611,56,Back,4151423613,140,34.9,4151423617,212,14.0,,,,,,,,,,emzxhx2ki2r67c5l33hfv8844,J. Girdwood-Reich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526314813,13,1,1,0,34,38ui5tfi8anjuh533emny2tz1,1,35.3,51.3,2023-04-01T08:46:25.820Z,2023-04-01T08:46:27Z,4151423631,213,1.5,4151423623,56,Back,4151423627,141,76.5,4151423625,140,36.3,4151423629,212,17.2,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526314815,14,1,1,0,35,38ui5tfi8anjuh533emny2tz1,1,36.3,76.5,2023-04-01T08:46:27.627Z,2023-04-01T08:46:31Z,4151423637,140,45.0,4151423643,213,1.0,4151423641,212,15.9,4151423635,56,Back,4151423639,141,95.6,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526314825,15,1,1,0,39,38ui5tfi8anjuh533emny2tz1,1,45,95.6,2023-04-01T08:46:31.052Z,2023-04-01T09:35:25Z,4151423697,140,39.2,4151423703,213,4.2,4151423701,212,11.7,4151423695,56,Back,4151423699,141,80.9,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526314833,16,1,1,0,42,38ui5tfi8anjuh533emny2tz1,1,36.7,76.6,2023-04-01T08:46:34.684Z,2023-04-01T08:46:39Z,4151423761,213,4.4,4151423755,140,29.5,4151423759,212,23.9,4151423753,56,Back,4151423757,141,43.2,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526314835,17,1,1,0,47,38ui5tfi8anjuh533emny2tz1,1,32.1,29.5,2023-04-01T08:46:38.908Z,2023-04-01T08:46:40Z,4151423765,56,Back,4151423769,141,40.4,4151423773,213,1.3,4151423767,140,34.1,4151423771,212,7.7,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526314841,18,1,1,0,48,38ui5tfi8anjuh533emny2tz1,1,34.1,40.4,2023-04-01T08:46:40.476Z,2023-04-01T08:46:43Z,4151423815,213,0.2,4151423807,56,Back,4151423813,212,12.3,4151423809,140,45.5,4151423811,141,44.5,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526314843,19,1,1,0,51,38ui5tfi8anjuh533emny2tz1,1,56.8,34.7,2023-04-01T08:46:43.516Z,2023-04-01T08:46:45Z,4151423827,213,6.3,4151423823,141,34.5,4151423821,140,65.8,4151423825,212,9.5,4151423819,56,Center,,,,,,,,,,emzxhx2ki2r67c5l33hfv8844,J. Girdwood-Reich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526314847,20,1,1,0,53,38ui5tfi8anjuh533emny2tz1,1,65.8,34.5,2023-04-01T08:46:44.892Z,2023-04-01T08:46:47Z,4151423849,212,7.5,4151423845,140,70.9,4151423843,56,Center,4151423851,213,0.8,4151423847,141,42.3,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526314851,21,1,1,0,55,38ui5tfi8anjuh533emny2tz1,0,70.9,42.3,2023-04-01T08:46:47.739Z,2023-04-02T05:43:16Z,4151423875,141,38.6,4151423879,213,6.2,4151423873,140,92.0,4151423877,212,22.3,4151423871,56,Center,4156181107,4,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526314853,3,12,1,0,56,7p460lrzt1kmp4rsofqa47eqy,1,6.6,66.3,2023-04-01T08:46:48.423Z,2023-04-01T08:46:50Z,4151423881,56,Back,4151423883,140,4.0,4151423887,212,23.8,4151423885,141,100.0,4151423889,213,1.7,4151423909,167,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526314857,4,5,1,0,58,7p460lrzt1kmp4rsofqa47eqy,0,6.8,101.5,2023-04-01T08:46:49.825Z,2023-04-01T08:47:00Z,4151423907,347,,4151423905,56,Back,4151423933,233,22,,,,,,,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526314861,22,5,1,0,58,38ui5tfi8anjuh533emny2tz1,1,93.2,-1.5,2023-04-01T08:46:49.825Z,2023-04-01T08:49:05Z,4151423927,347,,4151423925,56,Right,4151423929,233,4,,,,,,,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526314863,23,1,1,1,1,38ui5tfi8anjuh533emny2tz1,1,84.2,0,2023-04-01T08:46:53.659Z,2023-04-01T09:35:58Z,4151423939,56,Right,4151423937,107,,4151423947,213,0.7,4151423943,141,5.2,4151423941,140,89.5,4151423945,212,7.2,4151469007,189,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526324741,529,1,1,1,3,38ui5tfi8anjuh533emny2tz1,1,89.6,7.1,2023-04-01T08:46:54.792Z,2023-04-01T09:36:03Z,4151469069,189,,4151469075,141,3.2,4151469079,213,3.6,4151469073,140,84.5,4151469077,212,6.0,4151469071,56,Right,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526314867,24,1,1,1,6,38ui5tfi8anjuh533emny2tz1,1,79.3,4.8,2023-04-01T08:46:58.523Z,2023-04-02T05:43:30Z,4151423971,213,2.8,4151423965,140,64.7,4151423969,212,16.3,4151423967,141,12.8,4151423963,56,Right,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526314873,25,1,1,1,10,38ui5tfi8anjuh533emny2tz1,1,59.3,19.8,2023-04-01T08:47:02.283Z,2023-04-01T09:36:18Z,4151423991,213,1.9,4151423985,140,50.0,4151423989,212,27.2,4151423987,141,57.2,4151423983,56,Center,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526314881,26,1,1,1,12,38ui5tfi8anjuh533emny2tz1,1,52.9,59.9,2023-04-01T08:47:04.555Z,2023-04-01T08:47:10Z,4151424035,212,27.4,4151424031,140,64.6,4151424033,141,95.9,4151424037,213,1.1,4151424029,56,Left,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526314883,27,1,1,1,18,38ui5tfi8anjuh533emny2tz1,1,59.3,96.4,2023-04-01T08:47:10.747Z,2023-04-02T05:43:45Z,4151424049,141,68.4,4151424045,56,Center,4151424053,213,4.3,4151424051,212,20.4,4151424047,140,52.4,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526314887,28,2,1,1,20,38ui5tfi8anjuh533emny2tz1,1,52.2,62.8,2023-04-01T08:47:12.427Z,2023-04-01T08:47:21Z,4151424069,140,90.7,4151424117,7,7yl3en0sif2gcwrtwmtmo3d1x,4151424067,56,Center,4151424077,1,,4151424071,141,35.9,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526314885,5,55,1,1,20,7p460lrzt1kmp4rsofqa47eqy,1,8.7,66,2023-04-01T08:47:12.428Z,2023-04-01T08:49:09Z,,,,,,,,,,,,,,,,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526314889,29,43,1,1,23,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-04-01T08:47:14.805Z,2023-04-01T08:47:19Z,4151424081,56,Center,4151424083,286,0,4151424109,144,44,4151424085,233,5,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526314891,30,43,1,1,24,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-04-01T08:47:16.043Z,2023-04-01T08:47:20Z,4151424097,140,95.4,4151424093,3,0,4151424103,213,1.3,4151424101,212,16.9,4151424095,56,Center,4151424111,144,1,4151424099,141,59.6,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526314917,6,27,1,1,53,7p460lrzt1kmp4rsofqa47eqy,1,0,0,2023-04-01T08:47:44.871Z,2023-04-01T08:47:48Z,4151424287,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526314919,31,27,1,1,53,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-04-01T08:47:44.871Z,2023-04-01T08:47:48Z,4151424283,233,6,4151424281,53,4ehmmuuxljgliiz7f7298h61h,4151424279,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526315007,7,28,1,3,3,7p460lrzt1kmp4rsofqa47eqy,1,0,0,2023-04-01T08:48:54.902Z,2023-04-01T08:48:57Z,4151424787,233,32,4151424767,55,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526315009,32,28,1,3,3,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-04-01T08:48:54.902Z,2023-04-01T08:48:57Z,4151424779,55,31,4151424783,233,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526315023,8,1,1,3,12,7p460lrzt1kmp4rsofqa47eqy,1,12.9,67.1,2023-04-01T08:49:04.662Z,2023-04-01T08:49:09Z,4151424873,5,,4151424877,241,,4151424881,140,68.7,4151424887,213,0.3,4151424883,141,93.2,4151424879,56,Left,4151424875,157,,4151424885,212,61.2,do3hflya9zwcdzxiev0m2cclx,J. Young,4151424889,1,4151424915,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526315025,9,61,1,3,15,7p460lrzt1kmp4rsofqa47eqy,0,69,93.6,2023-04-01T08:49:07.637Z,2023-04-01T08:49:08Z,4151424893,56,Left,,,,,,,,,,,,,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526315029,33,49,1,3,17,38ui5tfi8anjuh533emny2tz1,1,32.7,5.4,2023-04-01T08:49:09.034Z,2023-04-01T08:49:09Z,,,,,,,,,,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526315033,34,1,1,3,17,38ui5tfi8anjuh533emny2tz1,1,32.7,5.4,2023-04-01T08:49:09.194Z,2023-04-01T08:49:10Z,4151424935,140,23.7,4151424939,212,12.0,4151424941,213,2.5,4151424937,141,16.3,4151424933,56,Back,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526315039,35,1,1,3,18,38ui5tfi8anjuh533emny2tz1,1,23.7,16.3,2023-04-01T08:49:10.042Z,2023-04-01T08:49:12Z,4151424969,140,7.9,4151424975,213,2.4,4151424967,56,Back,4151424973,212,22.9,4151424971,141,39.6,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526315047,36,1,1,3,20,38ui5tfi8anjuh533emny2tz1,0,7.9,39.6,2023-04-01T08:49:12.250Z,2023-04-01T08:49:15Z,4151425005,56,Back,4151425009,141,29.5,4151425013,212,38.5,4151425017,213,6.1,4151425007,140,44.0,4151425003,157,,4151425019,1,,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526315051,10,1,1,3,22,7p460lrzt1kmp4rsofqa47eqy,1,54.3,69.3,2023-04-01T08:49:13.862Z,2023-04-02T05:44:57Z,4151425051,140,78.9,4151425053,141,73.2,4151425057,213,0.1,4151425055,212,26.0,4151425047,3,,4151425049,56,Center,,,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526315053,11,44,1,3,26,7p460lrzt1kmp4rsofqa47eqy,1,79.4,76.4,2023-04-01T08:49:18.025Z,2023-04-01T08:49:19Z,4151425063,286,,4151425067,233,37,4151425061,56,Center,,,,,,,,,,,,,,,,dpre9cmklv12i80xbyqnku505,A. Prijović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526315049,37,44,1,3,26,38ui5tfi8anjuh533emny2tz1,0,20.6,23.6,2023-04-01T08:49:18.026Z,2023-04-01T08:49:19Z,4151425071,233,11,4151425043,56,Back,4151425045,285,,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526315055,12,61,1,3,27,7p460lrzt1kmp4rsofqa47eqy,1,81.9,73.4,2023-04-01T08:49:18.887Z,2023-04-01T08:52:56Z,4151425065,56,Center,,,,,,,,,,,,,,,,,,,,,,dpre9cmklv12i80xbyqnku505,A. Prijović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526315059,38,1,1,3,27,38ui5tfi8anjuh533emny2tz1,1,18.2,10.7,2023-04-01T08:49:19.562Z,2023-04-01T08:49:22Z,4151425087,56,Back,4151425089,140,27.2,4151425091,141,12.2,4151425093,212,9.5,4151425095,213,0.1,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526315061,39,1,1,3,28,38ui5tfi8anjuh533emny2tz1,0,27.2,12.2,2023-04-01T08:49:19.978Z,2023-04-02T05:46:21Z,4151425117,213,6.0,4151425113,141,9.5,4151425111,140,32.7,4151425109,56,Back,4151425115,212,6.1,4151425107,168,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526315063,13,1,1,3,29,7p460lrzt1kmp4rsofqa47eqy,1,65,89.1,2023-04-01T08:49:21.007Z,2023-04-02T05:46:22Z,4151425119,56,Left,4151425125,141,81.9,4151425129,213,5.8,4151425121,140,74.3,4151425127,212,10.9,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527208357,746,49,1,3,29,7p460lrzt1kmp4rsofqa47eqy,1,79.1,89,2023-04-01T08:49:21.562Z,2023-04-02T05:46:30Z,,,,,,,,,,,,,,,,,,,,,,,,,dpre9cmklv12i80xbyqnku505,A. Prijović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526315065,14,61,1,3,30,7p460lrzt1kmp4rsofqa47eqy,0,74.4,81.8,2023-04-01T08:49:22.317Z,2023-04-02T05:46:41Z,4151425137,56,Left,,,,,,,,,,,,,,,,,,,,,,dpre9cmklv12i80xbyqnku505,A. Prijović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527208383,1003,49,1,3,31,38ui5tfi8anjuh533emny2tz1,1,16.7,25.9,2023-04-01T08:49:23.485Z,2023-04-02T05:46:43Z,,,,,,,,,,,,,,,,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526315067,40,1,1,3,32,38ui5tfi8anjuh533emny2tz1,0,14.9,28.1,2023-04-01T08:49:24.154Z,2023-04-01T08:49:25Z,4151425141,157,,4151425143,56,Back,4151425147,141,24.0,4151425149,212,26.7,4151425145,140,40.2,4151425153,1,,4151425151,213,6.2,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526315069,15,1,1,3,33,7p460lrzt1kmp4rsofqa47eqy,0,57.4,78.2,2023-04-01T08:49:24.886Z,2023-04-01T08:49:26Z,4151425155,3,,4151425159,140,69.3,4151425165,213,6.1,4151425163,212,12.7,4151425157,56,Center,4151425161,141,75.2,,,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
