id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/16/value
2506093587,4,7,1,0,8,6h553bwfqkoxayuv80uikkn42,1,38.6,90.4,2023-02-11T08:45:28.382Z,2023-02-11T15:32:50Z,4023707245,56,Back,4024988779,385,,4023707487,233,7,4023708899,167,,4023707247,285,,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093635,9,43,1,0,9,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-02-11T08:45:29.478Z,2023-02-11T08:50:16Z,4023707531,56,Right,4023711077,144,61,,,,,,,,,,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093589,5,5,1,0,9,6h553bwfqkoxayuv80uikkn42,0,42,101,2023-02-11T08:45:30.088Z,2023-02-11T15:32:59Z,4023707251,347,,4023707479,233,8,4023707249,56,Back,,,,,,,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093583,8,5,1,0,9,38ui5tfi8anjuh533emny2tz1,1,58,-1,2023-02-11T08:45:30.088Z,2023-02-11T18:46:12Z,4023707475,233,5,4023707227,56,Right,4023707229,347,,,,,,,,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506094157,50,1,1,0,11,38ui5tfi8anjuh533emny2tz1,1,53.4,0,2023-02-11T08:45:31.457Z,2023-02-11T08:50:19Z,4023710573,189,,4023710481,107,,4023710487,141,5.4,4023710489,212,8.6,4023710483,56,Right,4023710491,213,0.5,4023710485,140,60.5,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506094161,51,61,1,0,12,38ui5tfi8anjuh533emny2tz1,1,64.4,5.4,2023-02-11T08:45:32.612Z,2023-02-11T09:39:17Z,4023710869,189,,4023710825,56,Right,,,,,,,,,,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093793,19,5,1,0,13,38ui5tfi8anjuh533emny2tz1,0,58,-1,2023-02-11T08:45:33.864Z,2023-02-11T09:39:20Z,4023708447,56,Right,4023708449,347,,4023708459,233,26,4023757721,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093945,26,5,1,0,13,6h553bwfqkoxayuv80uikkn42,1,42,101,2023-02-11T08:45:33.864Z,2023-02-11T08:50:36Z,4023709053,56,Back,4023709055,347,,4023709181,233,19,,,,,,,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093643,6,43,1,0,41,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-02-11T08:46:01.733Z,2023-02-11T08:46:13Z,4023707567,56,Back,4023707675,144,5,4023707569,347,0,,,,,,,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093649,7,1,1,0,45,6h553bwfqkoxayuv80uikkn42,1,34,100,2023-02-11T08:46:05.498Z,2023-02-11T08:48:05Z,4023707597,141,95.3,4023707599,212,11.4,4023707601,213,5.9,4023707591,107,,4023707595,140,44.1,4023707593,56,Back,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093653,8,1,1,0,47,6h553bwfqkoxayuv80uikkn42,0,44.1,95.3,2023-02-11T08:46:08.024Z,2023-02-11T08:46:09Z,4023707617,140,55.8,4023707619,141,89.4,4023707623,213,6.0,4023707611,3,,4023707621,212,12.9,4023707615,56,Left,4023707613,168,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093657,10,1,1,0,49,38ui5tfi8anjuh533emny2tz1,1,43.7,18.2,2023-02-11T08:46:09.582Z,2023-02-11T08:54:53Z,4023707641,56,Right,4023707647,212,8.2,4023707649,213,0.0,4023707639,3,,4023707643,140,51.5,4023707645,141,18.8,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506095177,118,1,1,0,49,38ui5tfi8anjuh533emny2tz1,0,52.5,17.6,2023-02-11T08:46:09.942Z,2023-02-11T08:58:36Z,4023715263,56,Right,4023718041,233,9,4023715265,140,52.8,4023715271,213,5.1,4023715267,141,16.4,4023715269,212,0.9,4023718039,236,,4023718045,286,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093667,9,74,1,0,49,6h553bwfqkoxayuv80uikkn42,1,48,86.3,2023-02-11T08:46:09.943Z,2023-02-11T15:33:40Z,4023718047,233,118,4023715151,285,,4023707673,56,Back,,,,,,,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093665,11,49,1,0,51,38ui5tfi8anjuh533emny2tz1,1,46.7,14.9,2023-02-11T08:46:11.511Z,2023-02-11T08:58:45Z,,,,,,,,,,,,,,,,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093673,12,4,1,0,53,38ui5tfi8anjuh533emny2tz1,1,53.2,11.4,2023-02-11T08:46:13.407Z,2023-02-11T08:46:16Z,4023707695,56,Right,4023707693,13,,4023707697,152,,4023707699,265,,4023707701,286,,4023707739,233,10,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093681,10,4,1,0,53,6h553bwfqkoxayuv80uikkn42,0,46.8,88.6,2023-02-11T08:46:13.408Z,2023-02-11T15:34:32Z,4023707729,13,,4023707735,265,,4023707733,152,,4023707731,56,Back,4023707751,233,12,4023707737,285,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093715,13,1,1,1,4,38ui5tfi8anjuh533emny2tz1,1,52,13.4,2023-02-11T08:46:24.790Z,2023-02-11T15:34:13Z,4023707889,212,18.6,4023707887,141,17.2,4023707895,189,,4023707881,152,,4023707879,5,,4023707883,56,Back,4023707891,213,3.0,4023707885,140,34.5,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506349573,828,1,1,1,7,38ui5tfi8anjuh533emny2tz1,1,33.2,24.4,2023-02-11T08:46:27.317Z,2023-02-21T06:31:53Z,4025006883,56,Back,4025006895,213,1.8,4025006893,212,28.1,4025006891,141,64.9,4025006887,140,27.8,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093729,14,43,1,1,8,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-02-11T08:46:28.558Z,2023-02-11T09:41:14Z,4023707947,213,1.7,4023759647,144,1,4023707945,212,29.5,4023707937,56,Back,4023707939,140,31.6,4023707943,141,69.1,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093735,15,1,1,1,10,38ui5tfi8anjuh533emny2tz1,1,27.5,68.4,2023-02-11T08:46:31.102Z,2023-02-21T06:31:59Z,4023707991,189,,4023707983,213,4.9,4023707979,141,35.2,4023707977,140,31.0,4023707981,212,22.9,4023707975,56,Back,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093757,16,1,1,1,13,38ui5tfi8anjuh533emny2tz1,1,33.3,29.4,2023-02-11T08:46:34.158Z,2023-02-11T09:41:22Z,4023708079,213,5.6,4023708077,212,31.0,4023708071,56,Right,4023708075,141,2.3,4023708073,140,57.1,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093773,17,1,1,1,20,38ui5tfi8anjuh533emny2tz1,1,37.1,14.6,2023-02-11T08:46:41.056Z,2023-02-11T08:46:45Z,4023708187,1,,4023708185,213,2.5,4023708181,141,45.2,4023708177,56,Back,4023708183,212,33.7,4023708179,140,11.8,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093783,18,1,1,1,24,38ui5tfi8anjuh533emny2tz1,0,13.2,42.7,2023-02-11T08:46:45.215Z,2023-02-11T10:26:31Z,4023708241,140,67.1,4023708237,157,,4023708243,141,28.5,4023708239,56,Center,4023708245,212,57.4,4023708249,1,,4023708247,213,6.1,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093789,11,1,1,1,29,6h553bwfqkoxayuv80uikkn42,1,31.2,81.1,2023-02-11T08:46:49.657Z,2023-02-11T08:46:50Z,4023708279,213,1.0,4023708277,212,9.9,4023708271,56,Back,4023708267,3,,4023708275,141,93.2,4023708273,140,36.5,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093791,12,49,1,1,30,6h553bwfqkoxayuv80uikkn42,1,36.5,93.2,2023-02-11T08:46:50.361Z,2023-02-11T08:46:50Z,,,,,,,,,,,,,,,,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093799,13,1,1,1,31,6h553bwfqkoxayuv80uikkn42,1,34,89.4,2023-02-11T08:46:51.723Z,2023-02-11T08:46:53Z,4023708309,56,Back,4023708313,141,76.6,4023708315,212,9.0,4023708317,213,4.9,4023708311,140,36.0,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093809,14,1,1,1,33,6h553bwfqkoxayuv80uikkn42,1,36,76.6,2023-02-11T08:46:53.433Z,2023-02-11T08:46:56Z,4023708365,212,27.7,4023708363,141,38.0,4023708361,140,27.6,4023708359,56,Back,4023708367,213,4.4,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093813,15,1,1,1,36,6h553bwfqkoxayuv80uikkn42,1,27.6,38,2023-02-11T08:46:56.409Z,2023-02-11T08:46:58Z,4023708401,213,6.0,4023708397,141,33.4,4023708399,212,12.1,4023708395,140,38.7,4023708393,56,Back,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093819,16,1,1,1,37,6h553bwfqkoxayuv80uikkn42,1,38.1,33.4,2023-02-11T08:46:57.737Z,2023-02-21T06:33:00Z,4023708437,212,12.5,4047194189,156,,4023708439,213,3.2,4023708431,56,Back,4023708435,141,32.8,4023708433,140,26.2,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093831,17,1,1,1,39,6h553bwfqkoxayuv80uikkn42,1,27.9,34.5,2023-02-11T08:46:59.896Z,2023-02-11T08:47:02Z,4023708503,141,65.8,4023708505,212,21.3,4023708501,140,29.1,4023708499,56,Back,4023708507,213,1.5,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093835,18,1,1,1,42,6h553bwfqkoxayuv80uikkn42,1,34.9,69.4,2023-02-11T08:47:02.473Z,2023-02-11T08:47:04Z,4023708529,141,61.2,4023708527,140,36.2,4023708531,212,5.7,4023708533,213,5.0,4023708525,56,Back,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093849,19,1,1,1,43,6h553bwfqkoxayuv80uikkn42,1,36.2,61.2,2023-02-11T08:47:04.233Z,2023-02-11T08:47:09Z,4023708609,141,73.6,4023708607,140,29.5,4023708613,213,2.3,4023708605,56,Back,4023708611,212,11.0,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093859,20,1,1,1,49,6h553bwfqkoxayuv80uikkn42,1,32.9,63.6,2023-02-11T08:47:09.369Z,2023-02-11T08:47:13Z,4023708677,1,,4023708667,56,Right,4023708669,140,59.3,4023708673,212,48.4,4023708665,155,,4023708671,141,5.2,4023708675,213,5.3,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093863,21,61,1,1,52,6h553bwfqkoxayuv80uikkn42,0,61.6,9.5,2023-02-11T08:47:13.130Z,2023-02-11T08:47:13Z,4023708683,56,Right,,,,,,,,,,,,,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093861,20,49,1,1,53,38ui5tfi8anjuh533emny2tz1,1,36.2,84.2,2023-02-11T08:47:13.377Z,2023-02-11T08:47:13Z,,,,,,,,,,,,,,,,,,,,,,,,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093873,21,1,1,1,53,38ui5tfi8anjuh533emny2tz1,1,31.5,89.7,2023-02-11T08:47:14.144Z,2023-02-11T08:47:15Z,4023708711,56,Back,4023708717,212,12.8,4023708719,213,3.3,4023708715,141,87.5,4023708713,140,19.4,,,,,,,,,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093879,22,1,1,1,55,38ui5tfi8anjuh533emny2tz1,1,19.4,87.5,2023-02-11T08:47:15.600Z,2023-02-11T08:47:17Z,4023708755,212,17.3,4023708753,141,71.4,4023708749,140,32.1,4023708747,56,Back,4023708757,213,5.6,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093889,23,1,1,1,57,38ui5tfi8anjuh533emny2tz1,0,31.6,64.5,2023-02-11T08:47:17.600Z,2023-02-21T06:33:59Z,4047194883,1,,4023708793,155,,4023708795,56,Left,4023708801,212,35.5,4023708799,141,100.0,4023708803,213,0.8,4023708797,140,55.4,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093903,22,5,1,1,58,6h553bwfqkoxayuv80uikkn42,1,43.4,-1.6,2023-02-11T08:47:18.947Z,2023-02-11T08:50:36Z,4023708855,233,24,4023708845,56,Back,4023708847,347,,,,,,,,,,,,,,,,,2v9zl8rrcoi432p8iy1ngwlt6,J. Carluccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093891,24,5,1,1,58,38ui5tfi8anjuh533emny2tz1,0,56.6,101.6,2023-02-11T08:47:18.947Z,2023-02-11T08:47:23Z,4023708859,233,22,4023708809,56,Left,4023708811,347,,,,,,,,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093917,23,1,1,2,7,6h553bwfqkoxayuv80uikkn42,1,42.7,0,2023-02-11T08:47:27.978Z,2023-02-21T06:34:57Z,4023708927,56,Back,4023708929,140,32.0,4023708931,141,17.2,4047195553,189,,4023708935,213,2.3,4023708933,212,16.8,4023708925,107,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093919,24,1,1,2,8,6h553bwfqkoxayuv80uikkn42,1,36.1,26.7,2023-02-11T08:47:28.842Z,2023-02-11T08:47:29Z,4023708945,141,63.1,4023708941,56,Back,4023708943,140,32.5,4023708949,213,1.7,4023708947,212,25.0,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093929,25,1,1,2,9,6h553bwfqkoxayuv80uikkn42,0,32.5,63.1,2023-02-11T08:47:29.754Z,2023-02-11T08:47:32Z,4023708981,212,30.9,4023708977,140,60.2,4023708983,213,0.3,4023708979,141,78.4,4023708975,56,Center,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093935,25,8,1,2,13,38ui5tfi8anjuh533emny2tz1,1,46,28,2023-02-11T08:47:33.489Z,2023-02-11T15:36:11Z,4023709001,56,Back,4025028093,384,,,,,,,,,,,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093939,26,49,1,2,14,38ui5tfi8anjuh533emny2tz1,1,30.8,34.2,2023-02-11T08:47:34.801Z,2023-02-11T08:47:34Z,,,,,,,,,,,,,,,,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093941,27,1,1,2,14,38ui5tfi8anjuh533emny2tz1,1,30.8,34.2,2023-02-11T08:47:35.024Z,2023-02-11T08:47:35Z,4023709033,212,6.6,4023709031,141,32.7,4023709029,140,37.0,4023709027,56,Back,4023709035,213,6.1,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093959,28,4,1,2,15,38ui5tfi8anjuh533emny2tz1,1,35.2,32.8,2023-02-11T08:47:35.840Z,2023-02-11T08:57:48Z,4023709137,13,,4023709139,56,Back,4023709143,265,,4023709145,286,,4023717407,233,27,4023709141,152,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506093965,27,4,1,2,15,6h553bwfqkoxayuv80uikkn42,0,64.8,67.2,2023-02-11T08:47:35.841Z,2023-02-11T09:39:03Z,4023709169,265,,4023709167,152,,4023717423,233,28,4023709171,285,,4023709165,56,Center,4023709163,13,,,,,,,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506103335,405,1,1,2,24,38ui5tfi8anjuh533emny2tz1,1,40.2,24.6,2023-02-11T08:47:44.290Z,2023-02-11T09:42:34Z,4023760757,189,,4023760717,56,Back,4023760719,140,31.7,4023760723,212,9.1,4023760721,141,27.1,4023760715,152,,4023760713,5,,4023760725,213,3.0,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
