id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value
2511417389,3,74,1,0,10,c4ygb6mnh53kpl2mpxe52l8jw,1,65.7,97.5,2023-02-24T08:45:33.518Z,2023-02-24T08:45:35Z,4051752499,233,8,4051752471,56,Left,4051752473,285,,,,,,,,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417393,4,5,1,0,11,c4ygb6mnh53kpl2mpxe52l8jw,0,67.7,102,2023-02-24T08:45:34.308Z,2023-02-24T08:45:42Z,4051752487,347,,4051752485,56,Left,4051752563,233,9,,,,,,,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417405,9,5,1,0,11,6j4xzc2g1eeafo6v1f38d4x22,1,32.3,-2,2023-02-24T08:45:34.308Z,2023-02-24T08:48:58Z,4051752553,56,Back,4051752559,233,4,4051752555,347,,,,,,,,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417411,10,1,1,0,21,6j4xzc2g1eeafo6v1f38d4x22,1,29.8,0,2023-02-24T08:45:43.917Z,2023-02-24T08:45:45Z,4051752599,213,1.5,4051752593,140,30.3,4051752595,141,11.7,4051752591,56,Back,4051752597,212,9.3,4051752589,107,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417413,11,1,1,0,22,6j4xzc2g1eeafo6v1f38d4x22,1,30.3,11.7,2023-02-24T08:45:45.630Z,2023-02-24T08:45:47Z,4051752613,212,6.0,4051752609,140,28.8,4051752611,141,3.2,4051752607,56,Back,4051752615,213,4.4,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417417,12,1,1,0,24,6j4xzc2g1eeafo6v1f38d4x22,1,28.9,3.2,2023-02-24T08:45:46.893Z,2023-02-24T08:45:48Z,4051752643,141,12.3,4051752639,56,Back,4051752647,213,2.8,4051752645,212,21.4,4051752641,140,9.4,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417425,13,1,1,0,25,6j4xzc2g1eeafo6v1f38d4x22,1,9.4,11.6,2023-02-24T08:45:48.605Z,2023-02-24T08:45:52Z,4051752685,141,47.2,4051752689,213,1.8,4051752681,56,Back,4051752687,212,24.8,4051752683,140,4.2,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417429,14,1,1,0,29,6j4xzc2g1eeafo6v1f38d4x22,1,6.7,50.3,2023-02-24T08:45:52.668Z,2023-02-24T08:45:55Z,4051752709,212,16.5,4051752703,56,Back,4051752705,140,11.8,4051752707,141,73.2,4051752711,213,1.2,,,,,,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417431,15,1,1,0,32,6j4xzc2g1eeafo6v1f38d4x22,0,11.6,73.2,2023-02-24T08:45:55.085Z,2023-02-24T08:45:57Z,4051752725,140,40.1,4051752729,212,31.6,4051752727,141,88.1,4051752723,56,Back,4051752731,213,0.3,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417437,5,49,1,0,34,c4ygb6mnh53kpl2mpxe52l8jw,1,60.4,15.5,2023-02-24T08:45:56.931Z,2023-02-24T08:45:57Z,,,,,,,,,,,,,,,,,,,,,,,,,8h8ihiytz6xko4a4fzrpqz8ph,S. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417439,6,1,1,0,35,c4ygb6mnh53kpl2mpxe52l8jw,1,60.4,15.5,2023-02-24T08:45:58.171Z,2023-02-24T08:46:17Z,4051752753,141,25.6,4051752757,213,0.7,4051752755,212,10.8,4051752751,140,68.3,4051752749,56,Center,,,,,,,,,,8h8ihiytz6xko4a4fzrpqz8ph,S. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417441,7,1,1,0,36,c4ygb6mnh53kpl2mpxe52l8jw,0,67.7,26,2023-02-24T08:45:59.122Z,2023-02-25T09:19:16Z,4051752769,141,26.0,4051752771,212,1.8,4051752775,213,0,4051752765,56,Center,4051752789,233,16,4051752767,140,69.4,,,,,,,7qwmlcxsxlxmq01g7dkt7v14a,M. Balard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417443,16,61,1,0,37,6j4xzc2g1eeafo6v1f38d4x22,1,35.3,70.5,2023-02-24T08:46:00.123Z,2023-02-25T09:19:24Z,4051752783,56,Back,,,,,,,,,,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417445,17,49,1,0,39,6j4xzc2g1eeafo6v1f38d4x22,1,33.6,67.8,2023-02-24T08:46:02.110Z,2023-02-24T08:46:02Z,,,,,,,,,,,,,,,,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417447,18,50,1,0,39,6j4xzc2g1eeafo6v1f38d4x22,1,32.2,69,2023-02-24T08:46:02.274Z,2023-02-24T08:46:03Z,4051752825,233,8,4051752803,56,Back,4051752823,285,,,,,,,,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417449,8,7,1,0,39,c4ygb6mnh53kpl2mpxe52l8jw,0,67.8,31,2023-02-24T08:46:02.275Z,2023-02-25T09:19:57Z,4051752809,286,,4051752807,56,Center,4051752811,233,18,4053803989,385,,,,,,,,,,,,,,7qwmlcxsxlxmq01g7dkt7v14a,M. Balard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417457,19,1,1,0,41,6j4xzc2g1eeafo6v1f38d4x22,1,30.2,60.5,2023-02-24T08:46:04.557Z,2023-02-24T08:46:06Z,4051752855,213,2.7,4051752849,140,14.4,4051752851,141,70.9,4051752853,212,18.0,4051752847,56,Back,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417459,20,1,1,0,43,6j4xzc2g1eeafo6v1f38d4x22,1,14.4,70.9,2023-02-24T08:46:06.461Z,2023-02-24T08:46:08Z,4051752889,212,18.6,4051752883,56,Back,4051752891,213,1.2,4051752885,140,20.0,4051752887,141,96.8,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417463,21,1,1,0,45,6j4xzc2g1eeafo6v1f38d4x22,0,15.8,96,2023-02-24T08:46:08.781Z,2023-02-25T09:20:18Z,4053804195,155,,4051752913,236,,4051752919,286,,4051752903,141,96.0,4051752901,140,20.4,4051752905,212,4.8,4051752915,233,9,4051752907,213,0,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,4051752899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417461,9,74,1,0,45,c4ygb6mnh53kpl2mpxe52l8jw,1,78.9,4.8,2023-02-24T08:46:08.782Z,2023-02-25T09:20:24Z,4051752923,233,21,4051752895,56,Right,4051752897,285,,,,,,,,,,,,,,,,,e5ycwhcy49624czidh67ihiad,B. Nkololo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417467,10,5,1,0,47,c4ygb6mnh53kpl2mpxe52l8jw,0,88.8,-1.7,2023-02-24T08:46:10.429Z,2023-02-24T08:48:58Z,4051752931,347,,4051752947,233,22,4051752929,56,Right,,,,,,,,,,,,,,,,e5ycwhcy49624czidh67ihiad,B. Nkololo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417469,22,5,1,0,47,6j4xzc2g1eeafo6v1f38d4x22,1,11.2,101.7,2023-02-24T08:46:10.429Z,2023-02-24T08:46:11Z,4051752935,347,,4051752933,56,Back,4051752937,233,10,,,,,,,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417483,23,1,1,0,55,6j4xzc2g1eeafo6v1f38d4x22,1,12.5,100,2023-02-24T08:46:18.543Z,2023-02-24T08:46:22Z,4051753027,141,86.9,4051753025,140,13.6,4051753021,107,,4051753023,56,Back,4051753031,213,4.8,4051753029,212,9.9,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417485,24,1,1,0,59,6j4xzc2g1eeafo6v1f38d4x22,1,13.6,86.9,2023-02-24T08:46:22.302Z,2023-02-24T08:46:23Z,4051753037,140,13.5,4051753041,212,16.3,4051753035,56,Back,4051753039,141,62.9,4051753043,213,4.7,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417491,25,1,1,1,0,6j4xzc2g1eeafo6v1f38d4x22,1,13.5,63.4,2023-02-24T08:46:23.469Z,2023-02-24T08:46:24Z,4051753071,212,7.3,4051753069,141,54.6,4051753067,140,9.5,4051753073,213,4.1,4051753063,56,Back,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417493,26,1,1,1,1,6j4xzc2g1eeafo6v1f38d4x22,1,9.4,54.3,2023-02-24T08:46:24.525Z,2023-02-24T08:46:26Z,4051753087,140,15.0,4051753091,212,20.2,4051753093,213,5.0,4051753085,56,Back,4051753089,141,25.9,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417503,27,1,1,1,3,6j4xzc2g1eeafo6v1f38d4x22,1,15,25.9,2023-02-24T08:46:26.205Z,2023-02-24T08:46:29Z,4051753135,140,37.1,4051753137,141,36.6,4051753139,212,24.3,4051753133,56,Back,4051753141,213,0.3,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417505,28,1,1,1,6,6j4xzc2g1eeafo6v1f38d4x22,1,42.1,37.4,2023-02-24T08:46:29.485Z,2023-02-24T08:48:32Z,4051753153,141,40.7,4051753151,140,34.7,4051753149,56,Back,4051753155,212,8.1,4051753157,213,2.9,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417513,29,1,1,1,7,6j4xzc2g1eeafo6v1f38d4x22,1,34.6,37.7,2023-02-24T08:46:30.525Z,2023-02-24T08:48:47Z,4051753195,56,Back,4051753203,213,0.4,4051753199,141,46.6,4051753197,140,48.9,4051753201,212,16.2,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417517,30,1,1,1,11,6j4xzc2g1eeafo6v1f38d4x22,1,64.2,28.6,2023-02-24T08:46:33.869Z,2023-02-25T09:20:59Z,4051753219,56,Center,4051753227,212,5.6,4051753229,213,0.9,4051753221,140,67.4,4051753225,141,35.2,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417515,11,45,1,1,13,c4ygb6mnh53kpl2mpxe52l8jw,0,27.6,60.8,2023-02-24T08:46:36.226Z,2023-02-24T08:48:09Z,4051753211,56,Back,4051753251,233,31,4051753213,285,,,,,,,,,,,,,,,,,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417525,31,3,1,1,13,6j4xzc2g1eeafo6v1f38d4x22,1,72.4,39.2,2023-02-24T08:46:36.226Z,2023-02-25T09:21:01Z,4051753241,286,,4053805003,465,,4051753247,233,11,4051753239,56,Center,,,,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417531,32,1,1,1,15,6j4xzc2g1eeafo6v1f38d4x22,1,75.4,32.7,2023-02-24T08:46:37.821Z,2023-02-24T08:49:06Z,4051753273,141,25.3,4051753271,140,89.7,4051753269,56,Center,4051753275,212,15.8,4051753277,213,6.0,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417535,33,1,1,1,16,6j4xzc2g1eeafo6v1f38d4x22,0,90.9,25.8,2023-02-24T08:46:38.845Z,2023-02-25T09:21:12Z,4051753289,141,35.7,4051753291,212,6.7,4051753323,233,14,4051753285,56,Center,4051753293,213,1.6,4051753287,140,90.5,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417529,12,8,1,1,17,c4ygb6mnh53kpl2mpxe52l8jw,1,8.7,59.3,2023-02-24T08:46:40.322Z,2023-02-25T09:21:26Z,4051753267,56,Back,4053805457,385,,,,,,,,,,,,,,,,,,,,b8ptjj6m4jh83ixhtny9o2v4k,J. Farrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417539,13,61,1,1,18,c4ygb6mnh53kpl2mpxe52l8jw,1,8.3,60.8,2023-02-24T08:46:40.895Z,2023-02-25T09:21:30Z,4051753299,56,Back,,,,,,,,,,,,,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417543,34,1,1,1,19,6j4xzc2g1eeafo6v1f38d4x22,0,98.2,33,2023-02-24T08:46:42.541Z,2023-02-25T09:21:54Z,4051753423,233,14,4051753313,212,1.5,4051753309,140,97.9,4051753311,141,35.1,4051753307,56,Center,4051753315,213,1.8,4051753305,155,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417541,14,61,1,1,19,c4ygb6mnh53kpl2mpxe52l8jw,1,3,66.6,2023-02-24T08:46:42.542Z,2023-02-25T09:21:52Z,4051753301,56,Back,,,,,,,,,,,,,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417545,15,6,1,1,20,c4ygb6mnh53kpl2mpxe52l8jw,0,2.5,64.6,2023-02-24T08:46:43.299Z,2023-02-25T09:21:58Z,4051753339,56,Back,4051753341,73,,4051753367,233,35,,,,,,,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417547,35,6,1,1,20,6j4xzc2g1eeafo6v1f38d4x22,1,97.5,35.4,2023-02-24T08:46:43.299Z,2023-02-24T09:21:55Z,4051753349,75,,4051753363,233,15,4051753347,56,Center,,,,,,,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417605,36,1,1,1,49,6j4xzc2g1eeafo6v1f38d4x22,0,99.5,0.5,2023-02-24T08:47:12.493Z,2023-02-25T09:23:20Z,4051753905,140,96.3,4051753901,223,,4051753911,213,1.7,4051753907,141,39.7,4053807361,72,,4051753909,212,26.9,4051753897,6,,4051753903,56,Center,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,4051753895,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417619,16,12,1,1,51,c4ygb6mnh53kpl2mpxe52l8jw,1,3.7,62.3,2023-02-24T08:47:14.450Z,2023-02-24T08:47:20Z,4051753973,213,0.5,4051753967,140,40.4,4051753965,56,Back,4051753969,141,95.9,4051753971,212,44.8,,,,,,,,,,36gq011by1cjkem274ahdfg89,Marco Túlio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511417627,37,1,1,1,57,6j4xzc2g1eeafo6v1f38d4x22,1,60.4,3.1,2023-02-24T08:47:20.749Z,2023-02-25T09:23:48Z,4051754017,213,2.3,4051754015,212,26.6,4051754011,140,42.6,4051754009,56,Back,4051754013,141,31.0,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
