id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value
2494050121,9,1,1,0,10,7p460lrzt1kmp4rsofqa47eqy,1,36.6,64.3,2022-12-30T08:46:34.397Z,2022-12-30T19:18:00Z,3960425689,56,Left,3960425697,213,0.8,3960425693,141,89.4,3960425695,212,24.8,3960425691,140,53.8,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050133,10,1,1,0,13,7p460lrzt1kmp4rsofqa47eqy,1,55,91.9,2022-12-30T08:46:36.877Z,2022-12-30T19:18:07Z,3960425757,56,Left,3960425761,141,86.3,3960425763,212,10.2,3960425765,213,5.9,3960425759,140,64.0,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050139,11,1,1,0,14,7p460lrzt1kmp4rsofqa47eqy,1,63.8,86.3,2022-12-30T08:46:38.541Z,2022-12-30T19:18:18Z,3960921795,156,,3960425807,141,97.1,3960425811,213,2.0,3960425809,212,8.1,3960425803,56,Left,3960425805,140,60.5,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050143,12,61,1,0,17,7p460lrzt1kmp4rsofqa47eqy,0,63.6,94.5,2022-12-30T08:46:41.190Z,2022-12-30T19:18:33Z,3960425815,56,Left,,,,,,,,,,,,,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050141,3,49,1,0,18,v046no35g7ebk8lytdjmfb43,1,37.6,6.5,2022-12-30T08:46:42.196Z,2022-12-30T08:46:42Z,,,,,,,,,,,,,,,,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050151,4,1,1,0,19,v046no35g7ebk8lytdjmfb43,1,37.6,6.5,2022-12-30T08:46:43.339Z,2022-12-30T19:18:38Z,3960425851,141,14.6,3960425847,56,Back,3960425849,140,24.9,3960425855,213,2.7,3960425853,212,14.4,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050159,5,1,1,0,20,v046no35g7ebk8lytdjmfb43,1,26.4,7.1,2022-12-30T08:46:43.747Z,2022-12-30T19:18:45Z,3960425907,213,2.7,3960425903,141,16.9,3960425905,212,14.9,3960425899,56,Back,3960425901,140,13.7,,,,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050171,6,1,1,0,23,v046no35g7ebk8lytdjmfb43,1,11,15.7,2022-12-30T08:46:46.963Z,2022-12-30T19:18:51Z,3960425943,140,17.4,3960425945,141,3.6,3960425947,212,10.6,3960425949,213,5.4,3960425941,56,Back,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050173,7,1,1,0,26,v046no35g7ebk8lytdjmfb43,0,20.5,6.6,2022-12-30T08:46:50.035Z,2022-12-30T19:19:00Z,3960425961,140,56.4,3960425957,155,,3960425969,1,,3960425967,213,0.2,3960425965,212,38.2,3960425963,141,16.1,3960425959,56,Right,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050179,13,1,1,0,27,7p460lrzt1kmp4rsofqa47eqy,1,42.4,87.4,2022-12-30T08:46:51.493Z,2022-12-30T19:19:09Z,3960425999,212,14.7,3960425997,141,84.7,3960426001,213,6.2,3960425995,140,56.3,3960425993,56,Left,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050183,14,49,1,0,28,7p460lrzt1kmp4rsofqa47eqy,1,56.7,84.7,2022-12-30T08:46:52.118Z,2022-12-30T19:19:12Z,,,,,,,,,,,,,,,,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050187,15,1,1,0,29,7p460lrzt1kmp4rsofqa47eqy,1,55.6,86.6,2022-12-30T08:46:52.933Z,2022-12-30T19:19:15Z,3960426029,212,22.4,3960426031,213,3.6,3960426027,141,71.2,3960426025,140,36.7,3960426023,56,Back,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050191,16,1,1,0,31,7p460lrzt1kmp4rsofqa47eqy,1,33.8,63.9,2022-12-30T08:46:55.437Z,2022-12-30T19:19:30Z,3960426055,56,Back,3960426061,212,9.6,3960426059,141,62.3,3960426063,213,6.2,3960426057,140,42.9,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050199,17,1,1,0,33,7p460lrzt1kmp4rsofqa47eqy,1,37.7,60.4,2022-12-30T08:46:57.582Z,2022-12-30T19:19:36Z,3960426093,140,42.7,3960426095,141,69.0,3960426097,212,7.9,3960426099,213,0.8,3960426091,56,Back,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050213,18,1,1,0,36,7p460lrzt1kmp4rsofqa47eqy,0,44.6,68.6,2022-12-30T08:47:00.383Z,2022-12-30T19:19:47Z,3960426169,212,56.3,3960426161,155,,3960426173,1,,3960426167,141,84.1,3960426171,213,0.2,3960426163,56,Left,3960426165,140,97.3,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050215,8,49,1,0,41,v046no35g7ebk8lytdjmfb43,1,4.5,17.2,2022-12-30T08:47:05.315Z,2022-12-30T08:47:05Z,,,,,,,,,,,,,,,,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050225,9,1,1,0,45,v046no35g7ebk8lytdjmfb43,0,13.8,15.5,2022-12-30T08:47:08.747Z,2022-12-30T19:20:11Z,3960426209,56,Back,3960426217,213,0.9,3960426215,212,31.6,3960426213,141,52.0,3960426211,140,32.5,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050235,19,8,1,0,48,7p460lrzt1kmp4rsofqa47eqy,1,68.2,47.6,2022-12-30T08:47:11.966Z,2022-12-30T19:20:25Z,3960426243,56,Center,3960925493,384,,,,,,,,,,,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050237,20,49,1,0,49,7p460lrzt1kmp4rsofqa47eqy,1,74.3,36.1,2022-12-30T08:47:13.535Z,2022-12-30T08:47:13Z,,,,,,,,,,,,,,,,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050239,21,15,1,0,50,7p460lrzt1kmp4rsofqa47eqy,1,74.2,36.5,2022-12-30T08:47:13.775Z,2022-12-30T19:20:48Z,3960426257,22,,3960426339,147,48.2,3960426337,146,97.5,3960426259,18,,3960426345,233,11,3960426269,20,,3960426335,215,,3960426333,103,15.2,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,3960426331,102,47.4,3960426327,55,19,3960426261,56,Center,3960926001,80,3960426325,29,,,,,,,,,,,,,,,,,,,,,
2494050243,11,10,1,0,50,v046no35g7ebk8lytdjmfb43,1,1.8,52.5,2022-12-30T08:47:13.875Z,2022-12-30T19:20:52Z,3960426287,233,21,3960426279,182,,3960426277,178,,3960426281,56,Back,3960426275,177,,3960926091,377,,,,,,,,cb0y1hi0ozn1rx00vx6a1xr6x,J. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050241,10,52,1,0,51,v046no35g7ebk8lytdjmfb43,1,1.8,52.5,2022-12-30T08:47:15.421Z,2022-12-30T19:20:55Z,3960926133,377,,,,,,,,,,,,,,,,,,,,,,,cb0y1hi0ozn1rx00vx6a1xr6x,J. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050257,12,1,1,0,57,v046no35g7ebk8lytdjmfb43,1,11,52.1,2022-12-30T08:47:20.676Z,2022-12-30T08:47:26Z,3960426363,141,75.8,3960426365,212,17.5,3960426359,56,Back,3960426367,213,1.2,3960426361,140,17.4,3960426357,123,,,,,,,,cb0y1hi0ozn1rx00vx6a1xr6x,J. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050259,13,1,1,1,2,v046no35g7ebk8lytdjmfb43,1,27.6,73.2,2022-12-30T08:47:26.099Z,2022-12-30T08:47:27Z,3960426377,56,Back,3960426381,141,51.3,3960426383,212,17.5,3960426385,213,4.2,3960426379,140,18.9,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050265,14,1,1,1,4,v046no35g7ebk8lytdjmfb43,1,20.4,56.1,2022-12-30T08:47:27.795Z,2022-12-30T19:21:55Z,3960426397,56,Back,3960426405,213,1.1,3960426403,212,14.0,3960426401,141,74.2,3960426399,140,26.8,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494145349,929,1,1,1,7,v046no35g7ebk8lytdjmfb43,1,23.9,70.9,2022-12-30T08:47:31.117Z,2022-12-30T19:22:17Z,3960928245,189,,3960927999,212,11.9,3960927997,141,66.9,3960927993,56,Back,3960928001,213,6.1,3960927995,140,34.9,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494145369,930,1,1,1,8,v046no35g7ebk8lytdjmfb43,1,34.9,66.9,2022-12-30T08:47:32.623Z,2022-12-30T19:22:16Z,3960928113,212,9.9,3960928115,213,2.9,3960928109,140,25.7,3960928107,56,Back,3960928111,141,70.0,3960928183,189,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050287,15,1,1,1,12,v046no35g7ebk8lytdjmfb43,1,29.8,69,2022-12-30T08:47:36.570Z,2022-12-30T19:22:36Z,3960426455,140,60.8,3960426453,56,Right,3960426461,213,5.4,3960426451,155,,3960426463,1,,3960426459,212,50.4,3960426457,141,12.4,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050291,16,1,1,1,14,v046no35g7ebk8lytdjmfb43,0,58.4,12,2022-12-30T08:47:38.107Z,2022-12-30T19:23:05Z,3960426499,213,5.8,3960426491,56,Right,3960426489,3,,3960426497,212,19.4,3960426495,141,0.0,3960426493,140,74.7,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050293,17,5,1,1,16,v046no35g7ebk8lytdjmfb43,0,74.3,-1.4,2022-12-30T08:47:39.780Z,2022-12-30T19:25:30Z,3960426503,347,,3960426627,233,22,3960426501,56,Right,,,,,,,,,,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050325,22,5,1,1,16,7p460lrzt1kmp4rsofqa47eqy,1,25.7,101.4,2022-12-30T08:47:39.780Z,2022-12-30T19:27:54Z,3960426619,56,Back,3960426623,233,17,3960426621,347,,,,,,,,,,,,,,,,,dpre9cmklv12i80xbyqnku505,A. Prijović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050337,23,1,1,1,25,7p460lrzt1kmp4rsofqa47eqy,1,28.8,100,2022-12-30T08:47:49.081Z,2022-12-30T19:27:53Z,3960426677,141,87.8,3960426681,213,5.7,3960426671,107,,3960426679,212,17.4,3960426675,140,43.0,3960426673,56,Back,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050339,24,1,1,1,29,7p460lrzt1kmp4rsofqa47eqy,0,40.7,83.9,2022-12-30T08:47:52.823Z,2022-12-30T19:27:53Z,3960426719,212,7.1,3960426711,140,40.7,3960426703,155,,3960426707,56,Back,3960426721,213,4.7,3960426715,141,73.5,,,,,,,dpre9cmklv12i80xbyqnku505,A. Prijović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050343,18,49,1,1,31,v046no35g7ebk8lytdjmfb43,1,60.4,35.5,2022-12-30T08:47:54.843Z,2022-12-30T19:25:30Z,,,,,,,,,,,,,,,,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050347,19,1,1,1,31,v046no35g7ebk8lytdjmfb43,1,60.3,24.8,2022-12-30T08:47:55.004Z,2022-12-30T19:27:25Z,3960426779,212,16.9,3960426777,141,48.9,3960426781,213,1.3,3960426775,140,64.1,3960426773,56,Center,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050349,20,1,1,1,32,v046no35g7ebk8lytdjmfb43,0,66.1,50.3,2022-12-30T08:47:56.091Z,2022-12-30T19:27:38Z,3960426813,4,,3960426793,213,5.7,3960426789,141,38.2,3960426787,140,79.3,3960426791,212,16.1,3960426785,56,Center,,,,,,,uyhh5u2ezau9f095symdh3sa,C. Armiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050351,25,8,1,1,33,7p460lrzt1kmp4rsofqa47eqy,1,20.1,61.5,2022-12-30T08:47:57.432Z,2022-12-31T00:44:24Z,3960426795,56,Back,3961410387,384,,,,,,,,,,,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050365,26,49,1,1,37,7p460lrzt1kmp4rsofqa47eqy,1,8.3,27,2022-12-30T08:48:01.223Z,2022-12-30T19:27:52Z,,,,,,,,,,,,,,,,,,,,,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050387,27,1,1,1,43,7p460lrzt1kmp4rsofqa47eqy,1,10,48.5,2022-12-30T08:48:07.335Z,2022-12-30T19:27:52Z,3960427005,213,1.3,3960426991,56,Back,3960426997,141,63.4,3960427001,212,10.5,3960426993,140,12.6,,,,,,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050403,28,1,1,1,48,7p460lrzt1kmp4rsofqa47eqy,1,15.3,64.8,2022-12-30T08:48:11.992Z,2022-12-30T19:27:52Z,3960427057,56,Back,3960427061,141,63.0,3960427059,140,27.8,3960427065,213,6.2,3960427063,212,13.2,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050411,29,1,1,1,51,7p460lrzt1kmp4rsofqa47eqy,1,27.8,63,2022-12-30T08:48:14.856Z,2022-12-30T19:27:52Z,3960427105,213,1.3,3960427103,212,18.7,3960427099,140,32.4,3960427097,56,Back,3960427101,141,89.6,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050417,30,1,1,1,54,7p460lrzt1kmp4rsofqa47eqy,1,34.2,93,2022-12-30T08:48:18.168Z,2022-12-30T19:27:51Z,3960427127,212,8.9,3960427125,141,94.7,3960427123,140,42.6,3960427121,56,Back,3960427129,213,0.1,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050419,31,1,1,1,56,7p460lrzt1kmp4rsofqa47eqy,1,42.6,94.7,2022-12-30T08:48:20.328Z,2022-12-30T19:27:51Z,3960427165,213,3.1,3960427159,140,33.5,3960427163,212,9.6,3960427161,141,95.7,3960427157,56,Back,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050427,32,1,1,1,57,7p460lrzt1kmp4rsofqa47eqy,1,33.5,95.7,2022-12-30T08:48:21.528Z,2022-12-30T19:27:51Z,3960427203,141,72.3,3960427205,212,17.9,3960427207,213,4.2,3960427201,140,25.7,3960427199,56,Back,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050441,33,1,1,2,0,7p460lrzt1kmp4rsofqa47eqy,1,26.9,68.1,2022-12-30T08:48:24.360Z,2022-12-30T19:27:51Z,3960427267,212,53.6,3960427261,56,Right,3960427269,213,5.4,3960427265,141,7.9,3960427259,196,,3960427263,140,59.9,3960427257,155,,3960427271,1,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050447,34,1,1,2,3,7p460lrzt1kmp4rsofqa47eqy,0,59.9,7.9,2022-12-30T08:48:27.624Z,2022-12-30T19:27:50Z,3960427299,140,50.2,3960427301,141,21.8,3960427297,56,Center,3960427303,212,13.9,3960427305,213,2.4,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050455,21,49,1,2,6,v046no35g7ebk8lytdjmfb43,1,45.8,93.6,2022-12-30T08:48:29.930Z,2022-12-30T19:25:29Z,,,,,,,,,,,,,,,,,,,,,,,,,uyhh5u2ezau9f095symdh3sa,C. Armiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494050463,22,3,1,2,7,v046no35g7ebk8lytdjmfb43,0,57.3,93.6,2022-12-30T08:48:31.451Z,2022-12-30T19:28:30Z,3960427383,233,35,3960427357,56,Left,3960427359,286,,3960936299,464,,,,,,,,,,,,,,uyhh5u2ezau9f095symdh3sa,C. Armiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
