id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2533445349,4,44,1,0,11,6h553bwfqkoxayuv80uikkn42,1,29.8,23.5,2023-04-15T09:45:33.975Z,2023-04-15T12:34:21Z,4189340081,233,6,4189340073,56,Back,4189340075,285,,,,,,,,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445339,6,44,1,0,11,9xmhnv6im8h7c9e17oqvcx8gl,0,70.2,76.5,2023-04-15T09:45:33.976Z,2023-04-15T12:34:21Z,4189340027,286,,4189340025,56,Center,4189340097,233,4,,,,,,,,,,,,,,,,cl3z842ngppg6uu3tlusruep5,F. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445361,5,1,1,0,12,6h553bwfqkoxayuv80uikkn42,1,26.9,25.9,2023-04-15T09:45:34.945Z,2023-04-15T09:45:36Z,4189340133,140,34.4,4189340139,213,0.8,4189340129,3,,4189340135,141,37.3,4189340131,56,Back,4189340137,212,11.1,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445355,7,43,1,0,12,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2023-04-15T09:45:34.974Z,2023-04-15T09:50:01Z,4189340089,56,Left,4189340091,286,0,4189345629,144,44,,,,,,,,,,,,,,,,cl3z842ngppg6uu3tlusruep5,F. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445357,8,43,1,0,12,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2023-04-15T09:45:35.310Z,2023-04-15T09:50:03Z,4189340107,141,76.9,4189340111,213,3.9,4189340101,3,0,4189340105,140,60.6,4189345687,144,1,4189340109,212,10.2,4189340103,56,Center,,,,cl3z842ngppg6uu3tlusruep5,F. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445365,6,49,1,0,13,6h553bwfqkoxayuv80uikkn42,1,35,36.3,2023-04-15T09:45:36.321Z,2023-04-15T09:45:36Z,,,,,,,,,,,,,,,,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445385,7,4,1,0,16,6h553bwfqkoxayuv80uikkn42,1,43.3,33.6,2023-04-15T09:45:39.645Z,2023-04-15T09:45:41Z,4189340247,286,,4189340253,233,9,4189340239,13,,4189340245,265,,4189340241,56,Back,4189340243,152,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445379,9,4,1,0,16,9xmhnv6im8h7c9e17oqvcx8gl,0,56.7,66.4,2023-04-15T09:45:39.646Z,2023-04-15T09:45:41Z,4189340257,233,7,4189340217,152,,4189340221,285,,4189340213,13,,4189340219,265,,4189340215,56,Center,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445403,8,1,1,0,22,6h553bwfqkoxayuv80uikkn42,1,45.1,33.6,2023-04-15T09:45:45.072Z,2023-04-15T09:45:46Z,4189340345,5,,4189340349,56,Center,4189340357,213,5.8,4189340353,141,28.5,4189340347,152,,4189340351,140,51.7,4189340355,212,7.7,,,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445407,9,1,1,0,23,6h553bwfqkoxayuv80uikkn42,1,53.2,30.4,2023-04-15T09:45:46.673Z,2023-04-15T09:45:48Z,4189340371,140,47.5,4189340377,213,2.4,4189340375,212,8.2,4189340369,56,Back,4189340373,141,38.6,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445431,10,1,1,0,25,6h553bwfqkoxayuv80uikkn42,1,47.8,41.2,2023-04-15T09:45:48.081Z,2023-04-15T09:45:51Z,4189340487,140,41.6,4189340493,213,1.8,4189340491,212,25.3,4189340489,141,77.2,4189340485,56,Back,,,,,,,,,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445435,11,1,1,0,28,6h553bwfqkoxayuv80uikkn42,1,42.2,77.6,2023-04-15T09:45:51.777Z,2023-04-15T09:45:53Z,4189340521,212,13.2,4189340519,141,95.1,4189340517,140,47.7,4189340515,56,Back,4189340523,213,1.1,,,,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445447,12,1,1,0,30,6h553bwfqkoxayuv80uikkn42,1,47.7,95.1,2023-04-15T09:45:53.281Z,2023-04-15T09:45:54Z,4189340589,212,11.2,4189340585,140,41.5,4189340587,141,81.7,4189340591,213,4.1,4189340583,56,Back,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445461,13,1,1,0,31,6h553bwfqkoxayuv80uikkn42,1,41.1,80.9,2023-04-15T09:45:54.865Z,2023-04-15T09:45:56Z,4189340655,56,Back,4189340657,140,33.7,4189340659,141,44.0,4189340663,213,4.4,4189340661,212,26.3,,,,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445473,14,1,1,0,33,6h553bwfqkoxayuv80uikkn42,1,33.6,44,2023-04-15T09:45:56.673Z,2023-04-15T09:45:59Z,4189340713,213,2.3,4189340705,56,Back,4189340709,141,62.0,4189340711,212,16.1,4189340707,140,23.7,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445487,15,1,1,0,36,6h553bwfqkoxayuv80uikkn42,1,23.8,63,2023-04-15T09:45:59.248Z,2023-04-15T09:50:57Z,4189340771,213,1.1,4189340767,141,79.0,4189340763,56,Back,4189340765,140,29.7,4189340769,212,12.5,,,,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445505,16,1,1,0,39,6h553bwfqkoxayuv80uikkn42,1,30.6,77.2,2023-04-15T09:46:02.592Z,2023-04-15T09:46:07Z,4189340851,212,13.5,4189340847,140,22.4,4189340845,56,Back,4189340849,141,62.0,4189340853,213,4.0,,,,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445523,17,1,1,0,44,6h553bwfqkoxayuv80uikkn42,1,22.2,61.7,2023-04-15T09:46:07.521Z,2023-04-15T09:51:05Z,4189340937,213,1.1,4189340933,141,81.4,4189340931,140,28.0,4189340935,212,14.7,4189340929,56,Back,,,,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445529,18,1,1,0,47,6h553bwfqkoxayuv80uikkn42,1,28.1,81.5,2023-04-15T09:46:10.289Z,2023-04-15T09:46:11Z,4189340959,56,Back,4189340963,141,96.9,4189340965,212,14.5,4189340967,213,0.8,4189340961,140,37.7,,,,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445539,19,1,1,0,48,6h553bwfqkoxayuv80uikkn42,1,37.4,96.3,2023-04-15T09:46:11.681Z,2023-04-15T09:46:14Z,4189341017,212,15.1,4189341011,56,Back,4189341015,141,83.8,4189341019,213,5.7,4189341013,140,49.3,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445557,10,45,1,0,51,9xmhnv6im8h7c9e17oqvcx8gl,0,50,14.8,2023-04-15T09:46:14.081Z,2023-04-15T09:46:19Z,4189341123,233,20,4189341097,56,Right,4189341099,285,,,,,,,,,,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445549,20,3,1,0,51,6h553bwfqkoxayuv80uikkn42,1,50,85.2,2023-04-15T09:46:14.081Z,2023-04-15T12:34:46Z,4189341053,56,Left,4189341113,233,10,4189850831,465,,4189341055,286,,,,,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445551,21,1,1,0,53,6h553bwfqkoxayuv80uikkn42,0,57.8,82.7,2023-04-15T09:46:15.968Z,2023-04-15T09:46:18Z,4189341073,140,68.9,4189341075,141,71.8,4189341077,212,13.8,4189341079,213,5.7,4189341071,56,Center,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445563,11,49,1,0,56,9xmhnv6im8h7c9e17oqvcx8gl,1,33.4,26.4,2023-04-15T09:46:19.165Z,2023-04-15T09:46:19Z,,,,,,,,,,,,,,,,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445567,12,61,1,0,56,9xmhnv6im8h7c9e17oqvcx8gl,0,33.5,26.7,2023-04-15T09:46:19.582Z,2023-04-15T09:46:19Z,4189341127,56,Back,,,,,,,,,,,,,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445573,22,49,1,0,58,6h553bwfqkoxayuv80uikkn42,1,63.6,67.9,2023-04-15T09:46:21.056Z,2023-04-15T09:46:21Z,,,,,,,,,,,,,,,,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445577,23,61,1,0,59,6h553bwfqkoxayuv80uikkn42,0,61.8,66.5,2023-04-15T09:46:22.176Z,2023-04-15T09:52:08Z,4189341161,56,Center,,,,,,,,,,,,,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445599,13,12,1,0,59,9xmhnv6im8h7c9e17oqvcx8gl,1,32.3,37.3,2023-04-15T09:46:22.177Z,2023-04-15T12:35:00Z,4189341241,56,Center,4189347703,140,58.0,4189347705,141,38.2,4189347707,212,27.0,4189347709,213,0.0,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445619,24,1,1,1,4,6h553bwfqkoxayuv80uikkn42,1,31.5,57.3,2023-04-15T09:46:26.992Z,2023-04-15T09:46:28Z,4189341339,140,14.1,4189341335,56,Back,4189341343,212,18.5,4189341341,141,53.1,4189341345,213,3.3,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445643,25,1,1,1,5,6h553bwfqkoxayuv80uikkn42,0,13.8,46.7,2023-04-15T09:46:28.706Z,2023-04-15T09:46:35Z,4189341461,141,32.5,4189341465,213,6.1,4189341463,212,45.0,4189341457,56,Center,4189341467,1,,4189341459,140,55.7,4189341455,157,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445653,14,44,1,1,11,9xmhnv6im8h7c9e17oqvcx8gl,1,45.2,72.5,2023-04-15T09:46:34.846Z,2023-04-15T09:46:37Z,4189341521,56,Back,4189341525,233,26,4189341523,285,,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445651,26,44,1,1,11,6h553bwfqkoxayuv80uikkn42,0,54.8,27.5,2023-04-15T09:46:34.847Z,2023-04-15T09:46:37Z,4189341517,56,Center,4189341553,233,14,4189341519,286,,,,,,,,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445655,15,49,1,1,13,9xmhnv6im8h7c9e17oqvcx8gl,1,45.5,97.2,2023-04-15T09:46:36.574Z,2023-04-15T11:33:07Z,,,,,,,,,,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445671,16,1,1,1,13,9xmhnv6im8h7c9e17oqvcx8gl,0,45.5,97.2,2023-04-15T09:46:36.878Z,2023-04-15T09:46:39Z,4189341605,141,97.1,4189341607,212,22.2,4189341609,213,6.3,4189341599,155,,4189341601,56,Left,4189341603,140,66.6,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445675,27,49,1,1,17,6h553bwfqkoxayuv80uikkn42,1,21.9,5,2023-04-15T09:46:40.273Z,2023-04-15T09:46:40Z,,,,,,,,,,,,,,,,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445689,28,1,1,1,17,6h553bwfqkoxayuv80uikkn42,0,21.9,4.9,2023-04-15T09:46:40.802Z,2023-04-15T09:46:45Z,4189341697,140,27.5,4189341695,56,Back,4189341699,141,0.0,4189341703,213,5.7,4189341701,212,7.2,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445681,17,5,1,1,18,9xmhnv6im8h7c9e17oqvcx8gl,1,68.8,101.5,2023-04-15T09:46:41.662Z,2023-04-15T09:46:43Z,4189341653,347,,4189341717,233,29,4189341651,56,Left,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445693,29,5,1,1,18,6h553bwfqkoxayuv80uikkn42,0,31.2,-1.5,2023-04-15T09:46:41.662Z,2023-04-15T09:49:09Z,4189341707,56,Back,4189341709,347,,4189341725,233,17,,,,,,,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445743,18,1,1,1,31,9xmhnv6im8h7c9e17oqvcx8gl,1,65.1,100,2023-04-15T09:46:53.999Z,2023-04-15T09:46:57Z,4189341885,213,3.6,4189341881,141,81.4,4189341877,56,Back,4189341883,212,28.4,4189341887,1,,4189341875,107,,4189341879,140,41.5,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445751,19,1,1,1,34,9xmhnv6im8h7c9e17oqvcx8gl,1,41.3,81.7,2023-04-15T09:46:57.390Z,2023-04-15T09:46:58Z,4189341907,56,Back,4189341913,212,25.1,4189341915,213,4.6,4189341909,140,39.3,4189341911,141,44.9,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445755,20,1,1,1,35,9xmhnv6im8h7c9e17oqvcx8gl,1,39.3,44.9,2023-04-15T09:46:58.286Z,2023-04-15T09:46:59Z,4189341931,212,20.7,4189341925,56,Back,4189341929,141,75.3,4189341933,213,1.5,4189341927,140,40.7,,,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445769,21,1,1,1,36,9xmhnv6im8h7c9e17oqvcx8gl,1,41.1,75.3,2023-04-15T09:46:59.534Z,2023-04-15T09:47:03Z,4189341981,213,1.2,4189341973,56,Back,4189341977,141,96.8,4189341975,140,46.0,4189341979,212,15.5,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445793,22,1,1,1,40,9xmhnv6im8h7c9e17oqvcx8gl,0,49.4,96.5,2023-04-15T09:47:03.487Z,2023-04-15T09:47:06Z,4189342067,56,Center,4189342073,212,51.4,4189342075,213,5.9,4189342071,141,67.3,4189342069,140,94.6,4189342065,155,,4189342077,1,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445815,30,52,1,1,43,6h553bwfqkoxayuv80uikkn42,1,7.3,33,2023-04-15T09:47:06.585Z,2023-04-15T12:35:50Z,4189854691,377,,,,,,,,,,,,,,,,,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445833,31,1,1,1,44,6h553bwfqkoxayuv80uikkn42,1,6.7,35.1,2023-04-15T09:47:07.577Z,2023-04-15T12:35:55Z,4189342261,213,1.1,4189342253,56,Back,4189342255,140,15.4,4189342257,141,60.6,4189342259,212,19.6,4189342251,123,,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533447381,128,1,1,1,47,6h553bwfqkoxayuv80uikkn42,1,16.4,60.8,2023-04-15T09:47:10.385Z,2023-04-15T12:36:02Z,4189350049,212,7.9,4189350047,141,55.5,4189350045,140,23.1,4189350043,56,Back,4189350051,213,5.8,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445839,32,1,1,1,49,6h553bwfqkoxayuv80uikkn42,1,21.9,54.5,2023-04-15T09:47:12.051Z,2023-04-15T09:55:06Z,4189342289,212,11.9,4189342285,140,15.0,4189342287,141,68.4,4189342291,213,2.2,4189342283,56,Back,,,,,,,,,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533445855,33,1,1,1,50,6h553bwfqkoxayuv80uikkn42,1,15,68.4,2023-04-15T09:47:12.961Z,2023-04-15T09:47:15Z,4189342365,213,1.0,4189342361,141,94.2,4189342357,56,Back,4189342363,212,21.5,4189342359,140,26.8,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
