id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2521327243,102,61,1,10,22,6h553bwfqkoxayuv80uikkn42,1,70.5,28.1,2023-03-18T08:55:48.776Z,2023-03-18T08:55:49Z,4104191823,56,Center,,,,,,,,,,,,,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327255,103,1,1,10,25,6h553bwfqkoxayuv80uikkn42,1,68.8,38.3,2023-03-18T08:55:51.561Z,2023-03-19T14:39:42Z,4104191867,212,24.2,4104191863,140,76.8,4104191865,141,71.7,4104191869,213,1.2,4104192365,210,15,4104191861,56,Center,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2521327257,104,15,1,10,27,6h553bwfqkoxayuv80uikkn42,1,88.6,71.1,2023-03-18T08:55:54.217Z,2023-03-19T14:39:43Z,4104192299,233,89,4104191875,22,,4104192289,20,,4104192381,147,67.3,4104192375,102,53.0,4104192383,230,98.6,4104192377,103,19,4104192369,29,,evh60twv2ab6si0q78fqi9coa,K. Yengi,4104191877,64,,4104192379,146,91.0,4104192367,76,4109099237,215,,4104192371,55,103,4104192385,231,4104191879,56,,,53.6,Center,4104192293,82,,,,,,,,,,,,,
2521327259,89,10,1,10,27,38ui5tfi8anjuh533emny2tz1,1,10.1,31,2023-03-18T08:55:54.317Z,2023-03-18T08:56:34Z,4104191893,56,Back,4104191891,94,,4104192303,233,104,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327263,105,3,1,10,29,6h553bwfqkoxayuv80uikkn42,0,94.4,70.1,2023-03-18T08:55:56.118Z,2023-03-19T10:09:38Z,4109099639,465,,4104191905,56,Center,4104191923,233,90,4104191907,286,,,,,,,,,,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327267,90,7,1,10,29,38ui5tfi8anjuh533emny2tz1,0,5.6,29.9,2023-03-18T08:55:56.119Z,2023-03-19T10:09:44Z,4104191915,285,,4109099839,385,,4104191917,233,105,4104191913,56,Back,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327269,106,61,1,10,30,6h553bwfqkoxayuv80uikkn42,1,94.5,68.7,2023-03-18T08:55:56.936Z,2023-03-18T08:55:57Z,4104191921,56,Center,,,,,,,,,,,,,,,,,,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327277,91,1,1,10,31,38ui5tfi8anjuh533emny2tz1,1,11.6,31.9,2023-03-18T08:55:58.023Z,2023-03-18T08:55:59Z,4104191955,140,10.9,4104191959,212,11.2,4104191957,141,15.5,4104191953,56,Back,4104191961,213,4.6,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327279,92,49,1,10,32,38ui5tfi8anjuh533emny2tz1,1,12.2,13.1,2023-03-18T08:55:59.191Z,2023-03-18T08:55:59Z,,,,,,,,,,,,,,,,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327293,93,1,1,10,34,38ui5tfi8anjuh533emny2tz1,1,18,6.1,2023-03-18T08:56:01.016Z,2023-03-18T08:56:05Z,4104192019,212,21.2,4104192021,213,0.1,4104192017,141,10.6,4104192013,56,Back,4104192015,140,38.0,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522254999,907,3,1,10,36,38ui5tfi8anjuh533emny2tz1,0,38.2,8.7,2023-03-18T08:56:02.656Z,2023-03-19T10:10:32Z,4109101165,465,,4109101163,286,,4109101167,467,3ivpa9dqlbrg7dc71nsmaw1d5,4109101161,56,Back,,,,,,,,,,,,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327297,94,4,1,10,37,38ui5tfi8anjuh533emny2tz1,1,38.4,11.7,2023-03-18T08:56:04.456Z,2023-03-18T08:56:06Z,4104192035,265,,4104192031,56,Back,4104192057,233,107,4104192029,13,,4104192037,286,,4104192033,152,,,,,,,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327299,107,4,1,10,37,6h553bwfqkoxayuv80uikkn42,0,61.6,88.3,2023-03-18T08:56:04.457Z,2023-03-18T08:56:07Z,4104192043,152,,4104192047,285,,4104192041,56,Left,4104192063,233,94,4104192039,13,,4104192045,265,,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327307,108,17,1,10,41,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-03-18T08:56:07.658Z,2023-03-18T08:56:09Z,4104192079,31,,4104192081,392,,4104192083,13,243,,,,,,,,,,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327381,95,17,1,10,45,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-03-18T08:56:12.176Z,2023-03-18T08:56:52Z,4104192535,31,,4104192537,35,,,,,,,,,,,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327451,96,1,1,12,4,38ui5tfi8anjuh533emny2tz1,1,41,19,2023-03-18T08:57:31.275Z,2023-03-18T08:57:33Z,4104192953,140,48.4,4104192957,212,10.2,4104192949,152,,4104192951,56,Back,4104192947,5,,4104192959,213,5.6,4104192955,141,9.2,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327457,97,1,1,12,6,38ui5tfi8anjuh533emny2tz1,0,48.4,9.2,2023-03-18T08:57:32.906Z,2023-03-18T08:57:33Z,4104192975,56,Right,4104192977,140,59.7,4104192981,212,12.8,4104192983,213,0.4,4104192979,141,16.3,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327459,109,8,1,12,7,6h553bwfqkoxayuv80uikkn42,1,38.2,83.6,2023-03-18T08:57:33.997Z,2023-03-19T10:12:38Z,4109104371,384,,4104192991,56,Back,,,,,,,,,,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327463,110,1,1,12,9,6h553bwfqkoxayuv80uikkn42,1,43.3,95.1,2023-03-18T08:57:35.788Z,2023-03-18T08:57:36Z,4104193005,3,,4104193015,141,81.6,4104193019,213,4.4,4104193009,56,Back,4104193013,140,40.5,4104193017,212,9.6,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327467,111,49,1,12,10,6h553bwfqkoxayuv80uikkn42,1,41,82.5,2023-03-18T08:57:36.652Z,2023-03-18T08:59:03Z,,,,,,,,,,,,,,,,,,,,,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327469,112,50,1,12,10,6h553bwfqkoxayuv80uikkn42,1,45.2,78.5,2023-03-18T08:57:37.258Z,2023-03-18T08:57:40Z,4104193075,233,98,4104193031,56,Back,4104193033,286,,,,,,,,,,,,,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327471,98,7,1,12,10,38ui5tfi8anjuh533emny2tz1,0,54.8,21.5,2023-03-18T08:57:37.259Z,2023-03-19T10:14:41Z,4104193055,233,112,4104193049,56,Center,4109107521,385,,4104193051,285,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327485,113,1,1,12,13,6h553bwfqkoxayuv80uikkn42,1,55.5,64.5,2023-03-18T08:57:40.060Z,2023-03-19T15:01:46Z,4104193107,140,72.8,4104193113,213,5.5,4104193109,141,40.4,4104193111,212,24.5,4104194325,4,,4104193105,56,Center,4104193749,218,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327489,114,1,1,12,16,6h553bwfqkoxayuv80uikkn42,1,85.5,49.1,2023-03-18T08:57:42.629Z,2023-03-19T15:01:46Z,4104193121,56,Center,4104193129,213,0.8,4104193745,154,,4104193125,141,58.4,4104193123,140,91.8,4104193127,212,9.2,4104193743,210,16,4104193747,23,,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2521327501,115,16,1,12,18,6h553bwfqkoxayuv80uikkn42,1,91.3,59.7,2023-03-18T08:57:45.068Z,2023-03-19T15:01:46Z,4104193421,72,,4109110107,396,50.5,4104193771,154,,4104193193,56,Center,4104193765,23,,4104193773,55,114,4104193425,374,2023-03-18 08:57:44.392,4104193787,216,113,evh60twv2ab6si0q78fqi9coa,K. Yengi,4104193191,17,,4104193429,375,12:17.875,4104193769,29,4104193777,102,52.6,4104193783,328,,4104193785,217,4104193793,231,,,,49.6,4104193779,103,4104193767,76,,,1.9,4104193791,230,88.8,4109110105,395,13.1,4104193781,214
2521327619,116,17,1,13,5,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-03-18T08:58:31.914Z,2023-03-18T08:59:25Z,4104194015,38,,4104194201,189,,4104194013,31,,,,,,,,,,,,,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327581,99,43,1,13,23,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-03-18T08:58:50.413Z,2023-03-18T08:58:54Z,4104193755,141,60.3,4104193759,213,2.7,4104193801,189,0,4104193751,56,Back,4104193819,144,1,4104193761,279,G,4104193757,212,17.0,4104193753,140,35.1,4rg5d1oo8rtclemhci81i6xg5,R. Mak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327609,100,1,1,13,39,38ui5tfi8anjuh533emny2tz1,1,49.7,50.3,2023-03-18T08:59:06.462Z,2023-03-19T10:19:32Z,4104193965,141,50.1,4104193961,56,Back,4104193969,213,3.2,4104193967,212,7.7,4104193963,140,42.4,4104193971,279,G,,,,,,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327617,101,1,1,13,42,38ui5tfi8anjuh533emny2tz1,1,46.6,48.2,2023-03-18T08:59:08.622Z,2023-03-18T08:59:12Z,4104194009,213,0.6,4104194007,212,19.4,4104194003,140,62.2,4104194001,56,Center,4104194005,141,63.5,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327623,102,1,1,13,45,38ui5tfi8anjuh533emny2tz1,1,68.6,54.2,2023-03-18T08:59:12.286Z,2023-03-18T08:59:13Z,4104194025,213,4.8,4104194019,140,69.6,4104194021,141,39.2,4104194023,212,10.3,4104194017,56,Center,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327631,103,1,1,13,46,38ui5tfi8anjuh533emny2tz1,1,69.8,38.8,2023-03-18T08:59:13.390Z,2023-03-18T08:59:17Z,4104194079,141,18.7,4104194077,140,86.4,4104194083,213,5.6,4104194081,212,22.1,4104194075,56,Right,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327639,104,1,1,13,50,38ui5tfi8anjuh533emny2tz1,1,96.9,25.9,2023-03-18T08:59:17.422Z,2023-03-19T14:46:15Z,4104194397,154,,4104194103,2,,4104194113,141,42.1,4104194115,212,14.0,4109117367,20,,4109117365,386,,4104194117,213,2.2,4109117363,225,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,4104194395,210,13,4104194109,56,Center,4104194111,140,,,,,,,,,,,1,88.7,,,,,,,,,,,,,,,,,
2521327649,105,13,1,13,51,38ui5tfi8anjuh533emny2tz1,1,88,46.7,2023-03-18T08:59:17.806Z,2023-03-19T14:46:15Z,4104194147,56,Center,4104194417,328,,4104194407,154,,4109117805,108,,4104194409,55,104,4104194419,230,98.2,4104194413,102,49.4,4104194143,22,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,4104194403,74,,4104194421,231,48.9,4104194283,20,4104194145,17,,4104194415,103,81.9,4104194405,29,,,,,,,,,,,,,,,,,,,,,
2521327651,106,5,1,13,52,38ui5tfi8anjuh533emny2tz1,0,101,49.4,2023-03-18T08:59:19.489Z,2023-03-18T09:01:46Z,4104194161,346,,4104194159,56,Center,4104194177,233,117,,,,,,,,,,,,,,,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327645,117,5,1,13,52,6h553bwfqkoxayuv80uikkn42,1,-1,50.6,2023-03-18T08:59:19.489Z,2023-03-18T08:59:21Z,4104194133,56,Back,4104194169,233,106,4104194135,346,,,,,,,,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327715,118,1,1,14,17,6h553bwfqkoxayuv80uikkn42,1,5,49.7,2023-03-18T08:59:44.001Z,2023-03-18T08:59:49Z,4104194431,124,,4104194439,212,19.4,4104194435,140,10.0,4104194445,237,,4104194437,141,22.3,4104194433,56,Back,4104194441,213,5.0,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327739,119,1,1,14,22,6h553bwfqkoxayuv80uikkn42,1,19.7,19.6,2023-03-18T08:59:49.473Z,2023-03-18T08:59:54Z,4104194521,141,42.1,4104194519,140,11.6,4104194525,213,2.1,4104194517,56,Back,4104194523,212,17.5,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327765,120,1,1,14,28,6h553bwfqkoxayuv80uikkn42,1,14.2,48.8,2023-03-18T08:59:54.704Z,2023-03-18T09:00:02Z,4104194613,212,26.8,4104194607,56,Back,4104194615,213,1.2,4104194611,141,85.2,4104194609,140,23.9,,,,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327767,121,4,1,14,33,6h553bwfqkoxayuv80uikkn42,1,29,80.5,2023-03-18T09:00:00.130Z,2023-03-18T09:01:39Z,4104194625,152,,4104194629,233,107,4104194627,285,,4104194623,56,Back,4104194619,13,,4104194621,294,,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327759,107,4,1,14,33,38ui5tfi8anjuh533emny2tz1,0,71,19.5,2023-03-18T09:00:00.131Z,2023-03-18T09:01:40Z,4104194587,13,,4104194635,233,121,4104194591,294,,4104194599,286,,4104194597,152,,4104194593,56,Right,,,,,,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327833,122,1,1,14,52,6h553bwfqkoxayuv80uikkn42,1,25.8,76.5,2023-03-18T09:00:18.530Z,2023-03-18T09:00:26Z,4104194823,152,,4104194827,140,31.8,4104194831,212,17.2,4104194839,189,,4104194829,141,53.0,4104194821,5,,4104194833,213,5.1,4104194825,56,Back,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327853,123,1,1,14,54,6h553bwfqkoxayuv80uikkn42,0,36.7,43.3,2023-03-18T09:00:21.154Z,2023-03-18T09:00:24Z,4104194897,56,Center,4104194903,212,55.8,4104194907,1,,4104194899,140,88.9,4104194905,213,0.2,4104194895,155,,4104194901,141,58.4,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327855,108,52,1,14,58,38ui5tfi8anjuh533emny2tz1,1,12.9,42.8,2023-03-18T09:00:25.344Z,2023-03-19T10:23:38Z,4109122077,377,,,,,,,,,,,,,,,,,,,,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327863,109,1,1,15,0,38ui5tfi8anjuh533emny2tz1,1,14.7,39,2023-03-18T09:00:26.544Z,2023-03-19T15:31:34Z,4104194933,212,35.2,4104194937,1,,4104194925,123,,4104194949,287,,4104194929,140,44.2,4104194931,141,14.3,4104194935,213,5.8,4104194927,56,Back,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327883,110,3,1,15,3,38ui5tfi8anjuh533emny2tz1,1,41.9,12.1,2023-03-18T09:00:29.921Z,2023-03-19T10:23:44Z,4104194981,56,Back,4104194983,286,,4109122307,464,,4104194989,233,124,,,,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327881,124,45,1,15,3,6h553bwfqkoxayuv80uikkn42,0,58.1,87.9,2023-03-18T09:00:29.921Z,2023-03-18T09:00:33Z,4104194979,285,,4104194995,233,110,4104194977,56,Left,,,,,,,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327891,111,1,1,15,5,38ui5tfi8anjuh533emny2tz1,1,46.3,25.8,2023-03-18T09:00:32.385Z,2023-03-19T10:23:55Z,4104195015,213,1.2,4104195011,141,57.5,4104195009,140,53.6,4104195007,56,Center,4104195013,212,22.9,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327895,112,1,1,15,7,38ui5tfi8anjuh533emny2tz1,1,55.2,57.2,2023-03-18T09:00:34.417Z,2023-03-18T09:00:36Z,4104195031,213,2.0,4104195023,56,Back,4104195027,141,86.0,4104195025,140,47.6,4104195029,212,21.1,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327901,113,1,1,15,9,38ui5tfi8anjuh533emny2tz1,1,50.8,84,2023-03-18T09:00:35.985Z,2023-03-18T09:00:38Z,4104195057,140,63.8,4104195061,212,16.4,4104195055,56,Left,4104195059,141,97.4,4104195063,213,0.6,,,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327913,114,1,1,15,12,38ui5tfi8anjuh533emny2tz1,1,61.9,92.3,2023-03-18T09:00:38.801Z,2023-03-18T09:00:42Z,4104195099,212,6.0,4104195095,140,61.1,4104195101,213,4.6,4104195093,56,Left,4104195097,141,83.6,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327925,115,1,1,15,16,38ui5tfi8anjuh533emny2tz1,1,56.7,70.5,2023-03-18T09:00:42.593Z,2023-03-19T10:26:31Z,4104195145,56,Center,4104195153,213,4.0,4104195151,212,9.2,4104195149,141,60.2,4104195147,140,51.0,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327933,116,61,1,15,19,38ui5tfi8anjuh533emny2tz1,1,46.8,55.7,2023-03-18T09:00:46.226Z,2023-03-18T09:00:55Z,4104195263,238,,4104195191,56,Back,,,,,,,,,,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327935,117,5,1,15,23,38ui5tfi8anjuh533emny2tz1,0,52.4,-0.6,2023-03-18T09:00:49.834Z,2023-03-18T09:00:54Z,4104195243,233,125,4104195211,56,Right,4104195213,347,,,,,,,,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327939,125,5,1,15,23,6h553bwfqkoxayuv80uikkn42,1,47.6,100.6,2023-03-18T09:00:49.834Z,2023-03-18T09:01:46Z,4104195231,56,Back,4104195233,347,,4104195239,233,117,,,,,,,,,,,,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521328007,118,27,1,15,37,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-03-18T09:01:03.905Z,2023-03-18T09:01:47Z,4104195427,53,9634dv110vlqnf02k4yif14np,4104195425,41,Injury,4104195719,233,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521327965,126,27,1,15,37,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-03-18T09:01:03.905Z,2023-03-18T09:01:47Z,4104195727,233,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521328163,121,28,1,16,43,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-03-18T09:02:10.379Z,2023-03-18T09:03:36Z,4104196053,55,118,4104197001,233,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521328145,127,28,1,16,43,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-03-18T09:02:10.379Z,2023-03-18T09:03:37Z,4104195967,55,126,4104197009,233,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521328159,119,18,1,17,13,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-03-18T09:02:40.407Z,2023-03-18T09:02:43Z,4104196025,44,Defender,4104196023,41,,4104196047,55,120,4104196027,59,2,,,,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521328161,120,19,1,17,13,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-03-18T09:02:40.408Z,2023-03-18T09:02:43Z,4104196035,59,6,4104196043,55,119,4104196039,293,5,4104196041,44,Defender,4104196029,41,,4104196037,292,4,4104196033,145,5,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521328259,128,1,1,17,31,6h553bwfqkoxayuv80uikkn42,1,47.2,100,2023-03-18T09:02:57.575Z,2023-03-18T09:03:06Z,4104196505,56,Left,4104196599,189,,4104196509,141,93.2,4104196511,212,19.9,4104196513,213,6.0,4104196503,107,,4104196507,140,65.6,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521328263,129,1,1,17,33,6h553bwfqkoxayuv80uikkn42,1,65.9,93,2023-03-18T09:02:59.990Z,2023-03-18T09:03:01Z,4104196535,140,56.4,4104196539,212,10.6,4104196541,213,3.5,4104196533,56,Left,4104196537,141,87.8,,,,,,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521328275,130,1,1,17,35,6h553bwfqkoxayuv80uikkn42,1,55.9,87.6,2023-03-18T09:03:01.719Z,2023-03-18T09:03:06Z,4104196591,141,80.6,4104196587,56,Back,4104196595,213,3.4,4104196593,212,21.8,4104196589,140,35.6,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521328285,131,1,1,17,40,6h553bwfqkoxayuv80uikkn42,1,34.6,67.5,2023-03-18T09:03:07.159Z,2023-03-18T09:03:09Z,4104196655,141,29.3,4104196659,213,4.8,4104196651,56,Back,4104196657,212,26.1,4104196653,140,36.9,,,,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521328303,132,1,1,17,42,6h553bwfqkoxayuv80uikkn42,1,39.7,24.2,2023-03-18T09:03:09.479Z,2023-03-18T09:03:13Z,4104196715,212,26.3,4104196713,141,4.3,4104196717,213,5.7,4104196711,140,61.2,4104196709,56,Right,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521328307,133,1,1,17,46,6h553bwfqkoxayuv80uikkn42,1,54,3.2,2023-03-18T09:03:13.255Z,2023-03-18T09:03:16Z,4104196751,212,21.0,4104196753,213,2.8,4104196749,141,14.2,4104196747,140,35.3,4104196745,56,Back,,,,,,,,,,26h572pq2qiac1raqk6g0jvh0,A. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
