id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,keyPass,qualifier/12/value,qualifier/16/value,qualifier/13/value,qualifier/18/value
2506825741,102,1,1,11,22,6j4xzc2g1eeafo6v1f38d4x22,1,54.9,19.7,2023-02-12T06:12:00.994Z,2023-02-12T06:12:04Z,4027536099,140,39.4,4027536095,152,,4027536101,141,30.6,4027536097,56,Back,4027536093,5,,4027536105,213,2.7,4027536103,212,17.9,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825751,103,1,1,11,26,6j4xzc2g1eeafo6v1f38d4x22,1,42.7,32,2023-02-12T06:12:04.082Z,2023-02-12T06:12:06Z,4027536161,56,Back,4027536167,212,22.4,4027536163,140,43.3,4027536169,213,1.5,4027536165,141,64.9,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825759,104,1,1,11,28,6j4xzc2g1eeafo6v1f38d4x22,0,44.8,67.1,2023-02-12T06:12:06.722Z,2023-02-12T07:00:23Z,4027536217,1,,4027536213,212,49.1,4027536215,213,6.1,4027536209,140,90.5,4027536211,141,52.1,4027536205,155,,4027536207,56,Center,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825763,119,52,1,11,31,7jv344gvcvgqg7oeuc9u554dm,1,12,45.2,2023-02-12T06:12:09.762Z,2023-02-13T13:51:01Z,4030873609,377,,,,,,,,,,,,,,,,,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825777,120,1,1,11,33,7jv344gvcvgqg7oeuc9u554dm,1,13.4,42.7,2023-02-12T06:12:11.795Z,2023-02-12T06:12:15Z,4027536301,141,55.8,4027536305,213,1.0,4027536299,140,18.4,4027536295,123,,4027536303,212,10.3,4027536297,56,Back,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825781,121,1,1,11,37,7jv344gvcvgqg7oeuc9u554dm,1,24.2,57,2023-02-12T06:12:15.778Z,2023-02-12T06:12:17Z,4027536329,141,51.8,4027536325,56,Back,4027536331,212,12.8,4027536333,213,6.0,4027536327,140,35.9,,,,,,,,,,6i6sc8ttypctphire7scntu51,A. Šušnjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825787,122,1,1,11,39,7jv344gvcvgqg7oeuc9u554dm,1,35.9,51.8,2023-02-12T06:12:17.297Z,2023-02-12T06:12:18Z,4027536355,212,10.1,4027536353,141,56.4,4027536357,213,2.8,4027536349,56,Back,4027536351,140,26.8,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825797,123,1,1,11,40,7jv344gvcvgqg7oeuc9u554dm,1,26.8,56.4,2023-02-12T06:12:18.225Z,2023-02-12T06:12:20Z,4027536401,140,33.6,4027536399,56,Back,4027536403,141,34.6,4027536407,213,5.2,4027536405,212,16.5,,,,,,,,,,6i6sc8ttypctphire7scntu51,A. Šušnjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825803,124,1,1,11,42,7jv344gvcvgqg7oeuc9u554dm,1,36.2,30.7,2023-02-12T06:12:20.658Z,2023-02-12T06:12:27Z,4027536469,212,11.8,4027536471,213,6.0,4027536465,140,47.0,4027536467,141,26.1,4027536463,56,Back,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825807,125,1,1,11,48,7jv344gvcvgqg7oeuc9u554dm,1,63.1,30.9,2023-02-12T06:12:27.026Z,2023-02-12T06:12:29Z,4027536509,213,1.4,4027536505,141,52.4,4027536503,140,65.3,4027536507,212,14.8,4027536501,56,Center,,,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825809,126,50,1,11,51,7jv344gvcvgqg7oeuc9u554dm,1,67.3,47,2023-02-12T06:12:29.587Z,2023-02-12T06:12:31Z,4027536515,286,,4027536565,233,105,4027536513,56,Center,,,,,,,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825819,105,7,1,11,51,6j4xzc2g1eeafo6v1f38d4x22,0,32.7,53,2023-02-12T06:12:29.588Z,2023-02-13T13:51:31Z,4030874295,385,,4027536553,233,126,4027536537,56,Back,4027536539,285,,,,,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825811,127,61,1,11,51,7jv344gvcvgqg7oeuc9u554dm,1,67.1,46.9,2023-02-12T06:12:29.987Z,2023-02-12T06:12:30Z,4027536517,56,Center,,,,,,,,,,,,,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825835,107,3,1,11,53,6j4xzc2g1eeafo6v1f38d4x22,1,31.9,62.8,2023-02-12T06:12:31.650Z,2023-02-13T13:51:38Z,4027536629,285,,4027536631,233,128,4030874447,464,,4027536627,56,Back,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825827,128,45,1,11,53,7jv344gvcvgqg7oeuc9u554dm,0,68.1,37.2,2023-02-12T06:12:31.650Z,2023-02-12T06:12:36Z,4027536645,233,107,4027536569,56,Center,4027536571,286,,,,,,,,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825831,106,49,1,11,54,6j4xzc2g1eeafo6v1f38d4x22,1,30.6,62.5,2023-02-12T06:12:32.483Z,2023-02-12T06:12:32Z,,,,,,,,,,,,,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825847,108,1,1,11,57,6j4xzc2g1eeafo6v1f38d4x22,1,47.8,49.2,2023-02-12T06:12:35.331Z,2023-02-12T06:12:40Z,4027536703,213,5.2,4027536701,212,21.1,4027536697,140,57.6,4027536699,141,22.1,4027536695,56,Center,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825855,109,1,1,12,2,6j4xzc2g1eeafo6v1f38d4x22,1,71.9,24.8,2023-02-12T06:12:40.771Z,2023-02-12T06:12:42Z,4027536741,213,5.8,4027536735,140,87.3,4027536739,212,18.3,4027536733,56,Right,4027536737,141,12.2,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825863,110,1,1,12,4,6j4xzc2g1eeafo6v1f38d4x22,1,88.2,15.7,2023-02-12T06:12:42.724Z,2023-02-13T13:53:20Z,4030876121,20,,4027536941,210,15,4030876119,386,,4027536793,2,,4030876117,225,,4027536943,154,,4027536803,212,21.0,4027536805,213,1.6,ueklj0jop1moq303rq5vnca1,C. Elliot,4027536799,140,88.1,4027536801,141,46.6,,4027536797,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2506825875,111,15,1,12,7,6j4xzc2g1eeafo6v1f38d4x22,1,90.3,44.5,2023-02-12T06:12:45.491Z,2023-02-13T13:53:20Z,4027536983,147,45.8,4027536965,76,,4027536981,146,99.0,4027536979,328,,4027537847,233,129,4027536867,22,,4027536887,20,,4027536871,56,Center,7ex2ik73ntprjkatncipscudx,B. Kraev,4027536869,17,,4027536977,103,7.0,,4027536967,29,,4027536971,55,110,4027536969,154,4027536975,102,,,,,,,,,,,,,,,,,,,,,,52.3,
2506825873,129,10,1,12,7,7jv344gvcvgqg7oeuc9u554dm,1,2.1,50.9,2023-02-12T06:12:45.591Z,2023-02-13T13:53:26Z,4027537829,179,,4027536861,182,,4030876707,174,,4030876709,376,,4027537855,233,111,4027536863,56,Back,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825879,130,49,1,12,9,7jv344gvcvgqg7oeuc9u554dm,1,8.5,40.1,2023-02-12T06:12:47.956Z,2023-02-12T06:12:48Z,,,,,,,,,,,,,,,,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825887,131,1,1,12,11,7jv344gvcvgqg7oeuc9u554dm,0,3.1,23.7,2023-02-12T06:12:49.509Z,2023-02-12T06:12:52Z,4027536959,213,6.2,4027536955,141,20.1,4027536949,157,,4027536961,1,,4027536957,212,36.5,4027536953,140,37.8,4027536951,56,Back,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825893,112,1,1,12,14,6j4xzc2g1eeafo6v1f38d4x22,0,57.2,88.6,2023-02-12T06:12:52.500Z,2023-02-12T06:12:56Z,4027537025,56,Center,4027537029,141,66.5,4027537023,3,,4027537027,140,76.0,4027537033,212,24.8,4027537037,213,5.6,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825907,132,1,1,12,16,7jv344gvcvgqg7oeuc9u554dm,1,30.9,34.3,2023-02-12T06:12:54.995Z,2023-02-12T06:12:57Z,4027537083,140,39.0,4027537087,212,16.0,4027537089,213,5.3,4027537085,141,14.4,4027537081,56,Back,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825915,133,1,1,12,19,7jv344gvcvgqg7oeuc9u554dm,1,41.4,11.9,2023-02-12T06:12:57.491Z,2023-02-12T06:12:58Z,4027537113,56,Right,4027537117,141,3.2,4027537119,212,21.8,4027537115,140,61.4,4027537121,213,6.0,,,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825937,134,1,1,12,20,7jv344gvcvgqg7oeuc9u554dm,1,61.5,3.2,2023-02-12T06:12:58.755Z,2023-02-12T06:13:03Z,4027537221,141,9.1,4027537219,140,54.4,4027537223,212,8.5,4027537225,213,2.6,4027537217,56,Right,,,,,,,,,,f3z4grszald48qd1fidjycidw,J. Drew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825945,135,1,1,12,25,7jv344gvcvgqg7oeuc9u554dm,1,60.2,10.9,2023-02-12T06:13:03.491Z,2023-02-12T06:13:05Z,4027537265,141,1.7,4027537269,213,5.4,4027537267,212,8.4,4027537263,140,65.6,4027537261,56,Right,,,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825955,136,1,1,12,27,7jv344gvcvgqg7oeuc9u554dm,1,64.9,2.6,2023-02-12T06:13:05.715Z,2023-02-12T06:13:08Z,4027537307,213,2.9,4027537303,141,11.0,4027537301,140,44.0,4027537299,56,Back,4027537305,212,22.7,,,,,,,,,,f3z4grszald48qd1fidjycidw,J. Drew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825967,137,1,1,12,30,7jv344gvcvgqg7oeuc9u554dm,1,44,11,2023-02-12T06:13:08.179Z,2023-02-12T06:13:10Z,4027537371,140,51.4,4027537369,56,Center,4027537377,213,1.0,4027537373,141,28.9,4027537375,212,14.4,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825977,138,1,1,12,32,7jv344gvcvgqg7oeuc9u554dm,1,48.7,28.9,2023-02-12T06:13:10.851Z,2023-02-12T06:13:14Z,4027537413,140,40.2,4027537417,212,9.6,4027537415,141,34.0,4027537419,213,2.8,4027537411,56,Back,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506825991,139,1,1,12,35,7jv344gvcvgqg7oeuc9u554dm,1,40.2,33.1,2023-02-12T06:13:13.956Z,2023-02-12T06:13:18Z,4027537487,56,Back,4027537493,141,20.7,4027537497,212,10.6,4027537489,140,46.3,4027537499,213,5.4,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826007,140,1,1,12,40,7jv344gvcvgqg7oeuc9u554dm,1,61.4,22.1,2023-02-12T06:13:18.276Z,2023-02-12T06:13:20Z,4027537561,140,66.7,4027537567,213,5.1,4027537563,141,3.4,4027537565,212,13.9,4027537559,56,Right,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826019,141,1,1,12,42,7jv344gvcvgqg7oeuc9u554dm,1,67.5,3.2,2023-02-12T06:13:20.195Z,2023-02-12T06:13:23Z,4027537615,140,62.5,4027537621,213,2.2,4027537619,212,8.4,4027537617,141,12.9,4027537613,56,Right,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826031,142,1,1,12,44,7jv344gvcvgqg7oeuc9u554dm,0,63.7,18.9,2023-02-12T06:13:22.997Z,2023-02-12T06:13:31Z,4027537673,213,6.3,4027537675,1,,4027537665,56,Right,4027537669,141,18.5,4027537671,212,39.4,4027537667,140,100.0,4027537663,155,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826035,113,56,1,12,49,6j4xzc2g1eeafo6v1f38d4x22,1,0,0,2023-02-12T06:13:27.389Z,2023-02-12T06:13:59Z,4027537685,56,Back,,,,,,,,,,,,,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826041,114,5,1,12,50,6j4xzc2g1eeafo6v1f38d4x22,1,-1.2,82.2,2023-02-12T06:13:28.284Z,2023-02-12T06:22:16Z,4027537705,233,143,4027537703,346,,4027537701,56,Back,,,,,,,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826037,143,5,1,12,50,7jv344gvcvgqg7oeuc9u554dm,0,101.2,17.8,2023-02-12T06:13:28.284Z,2023-02-12T06:13:30Z,4027537695,346,,4027537693,56,Right,4027537727,233,114,,,,,,,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826113,115,1,1,13,10,6j4xzc2g1eeafo6v1f38d4x22,0,4.6,54.6,2023-02-12T06:13:48.918Z,2023-02-12T06:13:52Z,4027538075,212,75.9,4027538081,74,,4027538079,1,,4027538077,213,5.8,4027538073,141,7.0,4027538067,124,,4027538071,140,70.0,4027538069,56,Right,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826121,144,1,1,13,15,7jv344gvcvgqg7oeuc9u554dm,0,32.2,93.8,2023-02-12T06:13:53.413Z,2023-02-12T06:13:55Z,4027538109,212,10.0,4027538099,3,,4027538111,213,0.1,4027538101,56,Back,4027538103,140,41.7,4027538107,141,94.7,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826127,116,1,1,13,15,6j4xzc2g1eeafo6v1f38d4x22,1,64.3,5.2,2023-02-12T06:13:53.974Z,2023-02-12T06:13:57Z,4027538145,141,16.3,4027538149,213,2.5,4027538143,140,53.7,4027538147,212,13.4,4027538141,56,Right,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826139,117,1,1,13,19,6j4xzc2g1eeafo6v1f38d4x22,1,53.8,14.8,2023-02-12T06:13:57.654Z,2023-02-12T06:14:00Z,4027538201,141,27.9,4027538203,212,18.3,4027538199,140,38.6,4027538205,213,2.6,4027538197,56,Back,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826149,118,1,1,13,22,6j4xzc2g1eeafo6v1f38d4x22,1,39.8,30,2023-02-12T06:14:00.534Z,2023-02-12T06:14:04Z,4027538261,212,20.8,4027538257,140,37.7,4027538263,213,1.7,4027538255,56,Back,4027538259,141,60.4,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826153,119,1,1,13,26,6j4xzc2g1eeafo6v1f38d4x22,1,38.2,61.3,2023-02-12T06:14:04.534Z,2023-02-12T06:14:05Z,4027538291,140,42.5,4027538293,141,84.0,4027538297,213,1.3,4027538295,212,16.1,4027538289,56,Back,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826155,120,1,1,13,27,6j4xzc2g1eeafo6v1f38d4x22,1,42.5,84.2,2023-02-12T06:14:05.814Z,2023-02-12T06:14:08Z,4027538313,56,Back,4027538317,141,69.4,4027538315,140,35.8,4027538321,213,4.1,4027538319,212,12.3,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826161,121,1,1,13,29,6j4xzc2g1eeafo6v1f38d4x22,1,35.8,71.7,2023-02-12T06:14:08.022Z,2023-02-12T06:14:09Z,4027538349,213,5.2,4027538345,141,62.4,4027538341,56,Back,4027538347,212,7.2,4027538343,140,39.0,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826171,122,1,1,13,31,6j4xzc2g1eeafo6v1f38d4x22,1,39,62.4,2023-02-12T06:14:09.270Z,2023-02-12T06:14:10Z,4027538405,212,7.8,4027538399,56,Back,4027538403,141,72.4,4027538407,213,1.1,4027538401,140,42.6,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826177,123,1,1,13,32,6j4xzc2g1eeafo6v1f38d4x22,0,46.8,72.1,2023-02-12T06:14:10.807Z,2023-02-12T06:14:13Z,4027538445,213,5.9,4027538447,1,,4027538443,212,45.0,4027538437,56,Center,4027538439,140,87.1,4027538435,155,,4027538441,141,49.8,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826185,145,52,1,13,35,7jv344gvcvgqg7oeuc9u554dm,1,14.2,50.7,2023-02-12T06:14:13.686Z,2023-02-13T13:54:46Z,4030878225,377,,,,,,,,,,,,,,,,,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826197,146,1,1,13,35,7jv344gvcvgqg7oeuc9u554dm,1,14.2,50.7,2023-02-12T06:14:13.973Z,2023-02-12T06:14:17Z,4027538529,212,3.6,4027538525,140,17.6,4027538521,123,,4027538531,213,6.2,4027538527,141,50.0,4027538523,56,Back,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826205,147,1,1,13,39,7jv344gvcvgqg7oeuc9u554dm,1,22.7,54.3,2023-02-12T06:14:17.077Z,2023-02-12T06:14:19Z,4027538577,213,0.5,4027538573,141,66.9,4027538571,140,36.9,4027538569,56,Back,4027538575,212,17.2,,,,,,,,,,6i6sc8ttypctphire7scntu51,A. Šušnjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826221,148,1,1,13,41,7jv344gvcvgqg7oeuc9u554dm,1,39,66.7,2023-02-12T06:14:19.109Z,2023-02-12T06:14:22Z,4027538643,212,17.8,4027538645,213,5.1,4027538641,141,42.2,4027538639,140,45.1,4027538637,56,Back,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826233,149,1,1,13,44,7jv344gvcvgqg7oeuc9u554dm,1,47.1,38.6,2023-02-12T06:14:22.422Z,2023-02-12T06:14:24Z,4027538697,56,Center,4027538703,141,29.8,4027538707,213,6.0,4027538699,140,68.0,4027538705,212,22.7,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826243,150,1,1,13,46,7jv344gvcvgqg7oeuc9u554dm,1,69.9,27.1,2023-02-12T06:14:24.549Z,2023-02-12T06:14:27Z,4027538743,140,82.7,4027538747,212,16.7,4027538741,56,Right,4027538745,141,12.5,4027538749,213,5.6,,,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826245,151,1,1,13,49,7jv344gvcvgqg7oeuc9u554dm,0,96.3,12.6,2023-02-12T06:14:27.366Z,2023-02-12T06:14:28Z,4027538767,195,,4027538757,141,33.4,4027538761,213,2.2,4027538753,56,Center,4027538759,212,17.2,4027538755,140,86.9,,,,,,,f3z4grszald48qd1fidjycidw,J. Drew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826249,124,49,1,13,51,6j4xzc2g1eeafo6v1f38d4x22,1,13.5,65.6,2023-02-12T06:14:29.078Z,2023-02-12T06:14:29Z,,,,,,,,,,,,,,,,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826261,125,1,1,13,51,6j4xzc2g1eeafo6v1f38d4x22,1,13.4,65.2,2023-02-12T06:14:29.735Z,2023-02-12T06:14:33Z,4027538807,56,Back,4027538809,140,14.7,4027538811,141,86.3,4027538815,213,1.5,4027538813,212,14.4,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826267,126,1,1,13,54,6j4xzc2g1eeafo6v1f38d4x22,0,14.1,95.3,2023-02-12T06:14:32.854Z,2023-02-12T06:22:13Z,4027538847,233,152,4027538831,56,Back,4027538845,236,,4027538835,141,94.2,4027538839,213,6.1,4027538851,286,,4027538837,212,5.5,4027538833,140,19.3,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826259,152,74,1,13,54,7jv344gvcvgqg7oeuc9u554dm,1,76.9,5.3,2023-02-12T06:14:32.855Z,2023-02-12T06:14:34Z,4027538805,285,,4027538853,233,126,4027538803,56,Right,,,,,,,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826277,127,5,1,13,55,6j4xzc2g1eeafo6v1f38d4x22,1,19.2,101.4,2023-02-12T06:14:33.446Z,2023-02-12T06:22:16Z,4027538895,56,Back,4027538905,233,153,4027538897,347,,,,,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826263,153,5,1,13,55,7jv344gvcvgqg7oeuc9u554dm,0,80.8,-1.4,2023-02-12T06:14:33.446Z,2023-02-12T06:14:38Z,4027538823,56,Right,4027538825,347,,4027538909,233,127,,,,,,,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826311,128,1,1,14,7,6j4xzc2g1eeafo6v1f38d4x22,0,16.5,100,2023-02-12T06:14:45.671Z,2023-02-12T06:14:49Z,4027539051,141,93.6,4027539045,107,,4027539057,1,,4027539053,212,21.8,4027539049,140,36.5,4027539047,56,Back,4027539055,213,6.0,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826313,154,44,1,14,9,7jv344gvcvgqg7oeuc9u554dm,1,61.5,5.8,2023-02-12T06:14:47.543Z,2023-02-12T06:14:48Z,4027539061,56,Right,4027539087,233,129,4027539063,286,,,,,,,,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506826315,129,44,1,14,9,6j4xzc2g1eeafo6v1f38d4x22,0,38.5,94.2,2023-02-12T06:14:47.544Z,2023-02-12T06:14:49Z,4027539065,56,Back,4027539099,233,154,4027539067,285,,,,,,,,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
