id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,keyPass,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/15/value
2492244575,1,34,16,0,0,6h553bwfqkoxayuv80uikkn42,1,0,0,2022-12-18T03:11:28.317Z,2022-12-18T04:03:27Z,3950832717,30,"98blyfvs09u1j6m7ltbqai9xx, b9etmvw7ljdrjbsw632ey0nhl, 4rv3p2e0scrkce2l3budvzqol, dreyp9vpkgl8t38erpkrfwsbu, 9iebtrpherpydugn7m9hrcl3p, 6xvmp9q79f0fjjtvd6rcz00d1, pc2pewu255axe28t955qjcnp, 6fx6x1x0v02v094w754htlfx1, 9xqw0h9piwsalgt47y5m6fr2t, 2tmu6esf1xub0sja4gwnakvyt, 1yqlkot5sh85ot3eemo67djv9, af9qi36c0nm8eso8z5ah8yyuh, 5p3y4bh0mdmymeceltd1fpw8a, 1x6l08ntcq6rpjghegacvtbzd, d0f8dmnejzbjc7dfg14u8yv6y, 26h572pq2qiac1raqk6g0jvh0, 7vw7j6hjzw4xj19f7s6rh3dw4, 9vu1fxor0nsvt0n80zn2wtgtm",3950832721,59,"20, 2, 3, 28, 5, 6, 26, 8, 17, 11, 23, 1, 7, 12, 19, 31, 32, 36",3950832723,130,2,3950832729,197,17160,3950832719,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",3950832731,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3950832725,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",3950832727,194,6xvmp9q79f0fjjtvd6rcz00d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492244577,1,34,16,0,0,7p460lrzt1kmp4rsofqa47eqy,1,0,0,2022-12-18T03:12:33.646Z,2022-12-18T04:08:12Z,3950832737,59,"1, 27, 17, 88, 6, 44, 8, 7, 99, 14, 26, 5, 11, 23, 33, 37, 38, 42",3950832745,197,6264,3950832747,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3950832735,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",3950832739,130,2,3950832733,30,"do3hflya9zwcdzxiev0m2cclx, 30eyww0b75hsid71kihac79pl, f4dbx6c236nuk9f1p2qqi3x79, bknqxl16j0tm4dggbwjmzb2t, 8alirbm4n482p155zi3174fyt, 6xe2j75i29sgwbu11cp526uad, bfw1ktidkogubiuvx2c0qqtbd, d9fmhxd6637ihfqc9qvsnmjth, dpre9cmklv12i80xbyqnku505, 8wrppgiwivlivxryo6rvocamt, bb4iwletl36hvcn0rthlrm8a2, cfkv8xhbb3j2e0wulp49i1jvt, cqwfvlrzbld40ce3s1qmdniz9, 68z86n999vjdyb7mlj8nnlp05, 7914s37ru5s1ocfb6ke2fs2ga, 8yyosfgv4yj0g7k2rwk743fft, 8sknvoifu8w9wpso5xije0b56, d5wx8rvjfaw1arn69fdd64d90",3950832741,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",3950832743,194,6xe2j75i29sgwbu11cp526uad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492244581,2,32,1,0,0,7p460lrzt1kmp4rsofqa47eqy,1,0,0,2022-12-18T04:01:08.338Z,2022-12-18T07:05:41Z,3950832773,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492244579,2,32,1,0,0,6h553bwfqkoxayuv80uikkn42,1,0,0,2022-12-18T04:01:08.338Z,2022-12-18T04:01:08Z,3950832771,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492244583,3,1,1,0,0,6h553bwfqkoxayuv80uikkn42,1,50,50,2022-12-18T04:01:08.478Z,2022-12-18T04:07:04Z,3950832785,279,S,3950832779,141,46.3,3950832783,213,4.9,3950832781,212,2.6,3950832777,140,50.5,3950832775,56,Center,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492244585,4,1,1,0,2,6h553bwfqkoxayuv80uikkn42,1,50.5,46.3,2022-12-18T04:01:10.919Z,2022-12-18T04:01:12Z,3950832791,56,Back,3950832793,140,40.2,3950832799,213,2.5,3950832795,141,58.1,3950832797,212,13.5,,,,,,,,,,2tmu6esf1xub0sja4gwnakvyt,S. Krpić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492244587,5,1,1,0,3,6h553bwfqkoxayuv80uikkn42,0,43.8,56.9,2022-12-18T04:01:12.232Z,2022-12-18T04:01:16Z,3950832807,140,74.9,3950832805,56,Right,3950832815,1,,3950832811,212,42.2,3950832813,213,5.6,3950832809,141,17.7,3950832803,155,,,,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492244591,3,44,1,0,6,7p460lrzt1kmp4rsofqa47eqy,1,28.3,70.4,2022-12-18T04:01:15.104Z,2022-12-18T04:01:16Z,3950832827,233,6,3950832825,285,,3950832823,56,Back,,,,,,,,,,,,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492244589,6,44,1,0,6,6h553bwfqkoxayuv80uikkn42,0,71.7,29.6,2022-12-18T04:01:15.105Z,2022-12-18T04:01:17Z,3950832819,56,Center,3950832821,286,,3950832833,233,3,,,,,,,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492244597,4,1,1,0,6,7p460lrzt1kmp4rsofqa47eqy,0,29.4,62.7,2022-12-18T04:01:15.268Z,2022-12-18T04:10:40Z,3950832851,3,,3950832861,213,0.6,3950832853,56,Back,3950832859,212,12.2,3950832855,140,39.2,3950832857,141,72.4,,,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
