id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/10/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2492251001,7,52,1,0,15,7jv344gvcvgqg7oeuc9u554dm,1,14.7,67,2022-12-18T06:00:29.969Z,2022-12-18T09:32:57Z,3950965161,376,,,,,,,,,,,,,,,,,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251003,8,80,1,0,23,7jv344gvcvgqg7oeuc9u554dm,0,12.4,60.8,2022-12-18T06:00:37.810Z,2022-12-18T06:00:37Z,,,,,,,,,,,,,,,,,,,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251007,9,1,1,0,25,7jv344gvcvgqg7oeuc9u554dm,1,13.3,53.4,2022-12-18T06:00:39.794Z,2022-12-18T06:00:44Z,3950867669,1,,3950867657,198,,3950867659,56,Center,3950867667,213,6.0,3950867663,141,30.0,3950867655,157,,3950867661,140,62.8,3950867665,212,54.4,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251009,10,1,1,0,30,7jv344gvcvgqg7oeuc9u554dm,0,62.8,30.7,2022-12-18T06:00:44.529Z,2022-12-18T06:00:46Z,3950867679,212,1.6,3950867681,213,2.6,3950867677,141,31.8,3950867693,286,,3950867689,233,5,3950867673,56,Center,3950867687,236,,3950867675,140,61.5,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251011,5,74,1,0,30,cuj4qahgk4idsme4dg8clk6gw,1,36.3,69.3,2022-12-18T06:00:44.530Z,2022-12-18T06:03:29Z,3950867695,233,10,3950867683,56,Back,3950867685,285,,,,,,,,,,,,,,,,,61rdelnm1qf1rh24z6omazu1h,D. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251013,6,49,1,0,34,cuj4qahgk4idsme4dg8clk6gw,1,33,57,2022-12-18T06:00:49.076Z,2022-12-18T06:00:49Z,,,,,,,,,,,,,,,,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251015,7,1,1,0,35,cuj4qahgk4idsme4dg8clk6gw,0,33,57,2022-12-18T06:00:49.348Z,2022-12-18T06:00:51Z,3950867709,212,45.1,3950867707,141,100.0,3950867711,213,0.7,3950867703,56,Left,3950867713,1,,3950867705,140,65.1,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251019,11,56,1,0,36,7jv344gvcvgqg7oeuc9u554dm,1,0,0,2022-12-18T06:00:51.075Z,2022-12-18T06:47:57Z,3950867721,56,Back,,,,,,,,,,,,,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251017,8,5,1,0,37,cuj4qahgk4idsme4dg8clk6gw,0,70.3,101.3,2022-12-18T06:00:51.334Z,2022-12-18T06:00:56Z,3950867731,233,12,3950867717,347,,3950867715,56,Left,,,,,,,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251021,12,5,1,0,37,7jv344gvcvgqg7oeuc9u554dm,1,29.7,-1.3,2022-12-18T06:00:51.334Z,2022-12-18T06:03:26Z,3950867727,233,8,3950867725,347,,3950867723,56,Back,,,,,,,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251023,13,1,1,0,50,7jv344gvcvgqg7oeuc9u554dm,0,27.1,0,2022-12-18T06:01:04.385Z,2022-12-18T06:01:07Z,3950867749,1,,3950867747,213,0.0,3950867743,141,0.0,3950867737,107,,3950867741,140,54.7,3950867739,56,Right,3950867745,212,29.0,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251027,9,5,1,0,53,cuj4qahgk4idsme4dg8clk6gw,1,48.4,101.1,2022-12-18T06:01:07.524Z,2022-12-18T06:03:26Z,3950867761,233,14,3950867759,347,,3950867757,56,Back,,,,,,,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251025,14,5,1,0,53,7jv344gvcvgqg7oeuc9u554dm,0,51.6,-1.1,2022-12-18T06:01:07.524Z,2022-12-18T06:01:17Z,3950867751,56,Right,3950867753,347,,3950867765,233,9,,,,,,,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251029,10,1,1,1,2,cuj4qahgk4idsme4dg8clk6gw,0,53.3,100,2022-12-18T06:01:16.901Z,2022-12-18T06:01:18Z,3950867781,1,,3950867777,212,22.6,3950867775,141,90.6,3950867771,56,Left,3950867773,140,73.8,3950867779,213,6.0,3950867769,107,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251031,15,1,1,1,4,7jv344gvcvgqg7oeuc9u554dm,1,26.7,10.4,2022-12-18T06:01:19.056Z,2022-12-18T06:01:20Z,3950867789,141,9.8,3950867787,140,32.3,3950867791,212,5.9,3950867783,3,,3950867785,56,Back,3950867793,213,6.2,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251033,16,49,1,1,6,7jv344gvcvgqg7oeuc9u554dm,1,32.4,10.4,2022-12-18T06:01:20.128Z,2022-12-18T06:01:20Z,,,,,,,,,,,,,,,,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251035,17,1,1,1,6,7jv344gvcvgqg7oeuc9u554dm,1,32.4,10.4,2022-12-18T06:01:20.352Z,2022-12-18T06:01:22Z,3950867799,140,34.2,3950867797,56,Back,3950867801,141,20.7,3950867805,213,1.3,3950867803,212,7.3,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251039,18,1,1,1,8,7jv344gvcvgqg7oeuc9u554dm,1,29.8,22.7,2022-12-18T06:01:22.192Z,2022-12-18T06:48:29Z,3950867811,56,Back,3950867817,212,9.6,3950867815,141,23.7,3950867819,213,0.1,3950867813,140,38.9,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492252677,387,61,1,1,9,7jv344gvcvgqg7oeuc9u554dm,1,41.5,24.6,2022-12-18T06:01:23.085Z,2022-12-18T06:48:36Z,3950877661,56,Back,,,,,,,,,,,,,,,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251041,19,1,1,1,10,7jv344gvcvgqg7oeuc9u554dm,1,46.1,32.5,2022-12-18T06:01:24.464Z,2022-12-18T06:01:29Z,3950867829,56,Back,3950867833,141,49.4,3950867831,140,47.1,3950867837,213,1.5,3950867835,212,11.5,,,,,,,,,,du99hpqe1ikml2wohv8ei0hxx,B. Arabuli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251043,20,1,1,1,15,7jv344gvcvgqg7oeuc9u554dm,1,70.4,63.9,2022-12-18T06:01:29.104Z,2022-12-18T06:01:37Z,3950867853,56,Left,3950867861,213,0.8,3950867859,212,29.1,3950867857,141,95.1,3950867855,140,89.4,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251045,21,1,1,1,23,7jv344gvcvgqg7oeuc9u554dm,1,86.5,83.5,2022-12-18T06:01:37.888Z,2022-12-18T06:01:40Z,3950867867,140,94.0,3950867865,56,Left,3950867871,212,8.9,3950867873,213,0.5,3950867869,141,89.7,,,,,,,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251047,22,1,1,1,26,7jv344gvcvgqg7oeuc9u554dm,0,94.7,89,2022-12-18T06:01:40.401Z,2022-12-18T09:34:11Z,3950867887,212,32.0,3950965833,224,,3950965835,72,,3950867889,213,4.6,3950867885,141,42.4,3950867881,56,Center,3950867877,2,,3950867883,140,90.4,92ey6tqofzafadpm9y7af2ort,I. Vujica,3950867879,155,3950867891,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251049,11,12,1,1,27,cuj4qahgk4idsme4dg8clk6gw,1,11.5,57,2022-12-18T06:01:41.972Z,2022-12-18T06:01:43Z,3950867901,213,1.2,3950867897,141,74.7,3950867895,140,15.5,3950867899,212,12.7,3950867893,56,Back,3950867903,15,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251051,23,1,1,1,35,7jv344gvcvgqg7oeuc9u554dm,1,80.1,30,2022-12-18T06:01:49.231Z,2022-12-18T06:01:52Z,3950867913,141,23.1,3950867909,56,Center,3950867911,140,92.0,3950867915,212,13.3,3950867917,213,5.9,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251053,24,1,1,1,38,7jv344gvcvgqg7oeuc9u554dm,0,93.4,18.6,2022-12-18T06:01:52.144Z,2022-12-18T09:34:38Z,3950867929,141,36.9,3950867933,213,1.3,3950867931,212,12.8,3950867927,140,96.3,3950966069,20,,3950867921,2,,3950966067,224,,3950867925,56,Center,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251055,12,49,1,1,39,cuj4qahgk4idsme4dg8clk6gw,1,1.7,67.4,2022-12-18T06:01:53.396Z,2022-12-18T06:01:53Z,,,,,,,,,,,,,,,,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251057,13,1,1,1,40,cuj4qahgk4idsme4dg8clk6gw,0,2.4,69.9,2022-12-18T06:01:54.500Z,2022-12-18T06:02:44Z,3950867947,1,,3950867935,157,,3950867941,141,89.4,3950867939,140,35.0,3950867945,213,0.4,3950867943,212,36.7,3950867937,56,Back,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251059,25,49,1,1,46,7jv344gvcvgqg7oeuc9u554dm,1,59.9,4.6,2022-12-18T06:02:00.208Z,2022-12-18T06:02:00Z,,,,,,,,,,,,,,,,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251061,26,1,1,1,46,7jv344gvcvgqg7oeuc9u554dm,1,56.8,4.6,2022-12-18T06:02:00.655Z,2022-12-18T06:02:02Z,3950867955,140,34.6,3950867957,141,19.8,3950867959,212,25.5,3950867961,213,2.7,3950867953,56,Back,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251063,27,1,1,1,48,7jv344gvcvgqg7oeuc9u554dm,1,35.7,21,2022-12-18T06:02:02.751Z,2022-12-18T06:02:06Z,3950867983,213,1.6,3950867979,141,49.3,3950867975,56,Back,3950867977,140,34.7,3950867981,212,19.3,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251065,28,1,1,1,52,7jv344gvcvgqg7oeuc9u554dm,1,35,50.7,2022-12-18T06:02:06.671Z,2022-12-18T06:02:09Z,3950867989,140,55.9,3950867987,56,Left,3950867991,141,80.2,3950867995,213,0.7,3950867993,212,29.7,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251067,29,1,1,1,54,7jv344gvcvgqg7oeuc9u554dm,1,55.9,80.2,2022-12-18T06:02:08.959Z,2022-12-18T06:02:11Z,3950868005,212,9.1,3950868007,213,1.0,3950868001,140,60.3,3950868003,141,91.8,3950867999,56,Left,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251069,30,3,1,1,55,7jv344gvcvgqg7oeuc9u554dm,0,64,92,2022-12-18T06:02:09.392Z,2022-12-18T09:35:11Z,3950868011,56,Left,3950868041,211,,3950966477,465,,3950868013,286,,,,,,,,,,,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251071,31,43,1,1,58,7jv344gvcvgqg7oeuc9u554dm,1,0,0,2022-12-18T06:02:12.513Z,2022-12-18T06:49:47Z,3950877715,144,49,,,,,,,,,,,,,,,,,,,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251073,14,1,1,1,59,cuj4qahgk4idsme4dg8clk6gw,0,35.6,3.4,2022-12-18T06:02:13.156Z,2022-12-18T09:35:27Z,3950966631,141,6.6,3950868017,56,Back,3950966635,213,0.9,3950966629,140,37.3,3950966633,212,2.8,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251075,32,61,1,2,5,7jv344gvcvgqg7oeuc9u554dm,0,97.5,84.4,2022-12-18T06:02:19.968Z,2022-12-18T06:02:20Z,3950868021,56,Left,,,,,,,,,,,,,,,,,,,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251079,15,5,1,2,6,cuj4qahgk4idsme4dg8clk6gw,1,-1,20.6,2022-12-18T06:02:20.688Z,2022-12-18T06:03:26Z,3950868031,346,,3950868029,56,Back,3950868033,233,33,,,,,,,,,,,,,,,,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251077,33,5,1,2,6,7jv344gvcvgqg7oeuc9u554dm,0,101,79.4,2022-12-18T06:02:20.688Z,2022-12-18T06:49:49Z,3950868025,56,Left,3950868027,346,,3950868039,233,15,,,,,,,,,,,,,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251081,16,1,1,2,35,cuj4qahgk4idsme4dg8clk6gw,0,5.2,48.1,2022-12-18T06:02:49.732Z,2022-12-18T06:02:55Z,3950868081,1,,3950868075,141,27.4,3950868077,212,53.4,3950868071,56,Center,3950868085,74,,3950868073,140,54.3,3950868079,213,6.0,3950868069,124,,90cmfctiu1b17s790t26ddcd1,L. Reddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251083,34,44,1,2,39,7jv344gvcvgqg7oeuc9u554dm,1,41.6,68.2,2022-12-18T06:02:53.822Z,2022-12-18T06:02:54Z,3950868089,285,,3950868095,233,17,3950868087,56,Back,,,,,,,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251085,17,44,1,2,39,cuj4qahgk4idsme4dg8clk6gw,0,58.4,31.8,2022-12-18T06:02:53.823Z,2022-12-18T06:02:55Z,3950868093,286,,3950868117,233,34,3950868091,56,Center,,,,,,,,,,,,,,,,61rdelnm1qf1rh24z6omazu1h,D. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251087,35,1,1,2,40,7jv344gvcvgqg7oeuc9u554dm,0,38,64.3,2022-12-18T06:02:54.223Z,2022-12-18T06:02:55Z,3950868109,141,58.7,3950868107,140,56.5,3950868111,212,19.8,3950868103,3,,3950868113,213,6.1,3950868105,56,Center,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251089,18,1,1,2,41,cuj4qahgk4idsme4dg8clk6gw,1,33.1,53.3,2022-12-18T06:02:55.701Z,2022-12-18T06:02:57Z,3950868125,140,60.8,3950868121,3,,3950868123,56,Center,3950868131,213,6.0,3950868127,141,42.8,3950868129,212,29.9,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251091,19,1,1,2,43,cuj4qahgk4idsme4dg8clk6gw,0,60.9,42.8,2022-12-18T06:02:57.380Z,2022-12-18T06:02:58Z,3950868139,140,56.0,3950868141,141,32.2,3950868145,213,4.1,3950868143,212,8.9,3950868137,56,Center,3950868135,3,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251093,36,1,1,2,44,7jv344gvcvgqg7oeuc9u554dm,0,43.4,71.1,2022-12-18T06:02:59.007Z,2022-12-18T06:03:05Z,3950868161,141,100.0,3950868165,213,1.0,3950868147,56,Left,3950868163,212,25.3,3950868159,140,57.0,3950868157,155,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251097,20,5,1,2,45,cuj4qahgk4idsme4dg8clk6gw,1,44.2,-1.1,2022-12-18T06:03:00.046Z,2022-12-18T06:03:27Z,3950868181,233,37,3950868175,347,,3950868173,56,Back,,,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251095,37,5,1,2,45,7jv344gvcvgqg7oeuc9u554dm,0,55.8,101.1,2022-12-18T06:03:00.046Z,2022-12-18T06:03:15Z,3950868153,56,Left,3950868185,233,20,3950868155,347,,,,,,,,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251099,21,1,1,3,0,cuj4qahgk4idsme4dg8clk6gw,1,50.4,0,2022-12-18T06:03:14.452Z,2022-12-18T06:03:16Z,3950868197,140,59.6,3950868195,56,Right,3950868201,212,10.9,3950868203,213,0.5,3950868193,107,,3950868199,141,5.8,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492251101,22,1,1,3,2,cuj4qahgk4idsme4dg8clk6gw,0,59.6,5.8,2022-12-18T06:03:16.340Z,2022-12-18T06:03:18Z,3950868219,213,6.1,3950868217,212,18.1,3950868223,3,,3950868209,168,,3950868213,140,76.7,3950868215,141,2.0,3950868211,56,Right,,,,61rdelnm1qf1rh24z6omazu1h,D. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
