id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2490005961,193,15,1,22,50,38ui5tfi8anjuh533emny2tz1,1,97.3,46.6,2022-12-10T09:08:32.570Z,2022-12-11T09:25:42Z,3938927585,146,99.5,3938927339,16,,3938927575,102,45.9,3938927365,20,,3938927579,214,,3938927581,328,,3940396383,108,,3938927337,22,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,3938927577,103,10.1,3938927597,233,3938927583,458,,3938927573,80,,210,3938927587,147,48.7,3938927341,56,,,,,,Center,,,,,,,,,,,,,,,,,
2490005857,210,10,1,22,50,c33jm806py6adse5wv9wx6ch1,1,1.1,52.4,2022-12-10T09:08:32.670Z,2022-12-11T09:23:59Z,3938926357,56,Back,3938927379,233,193,3940394419,179,,3938926453,174,,3940394421,376,,3938926355,182,,,,,,,,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490005863,211,50,1,22,52,c33jm806py6adse5wv9wx6ch1,1,2.7,61.4,2022-12-10T09:08:34.705Z,2022-12-10T09:08:38Z,3938926391,285,,3938926389,56,Back,3938926421,233,191,,,,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490005869,191,7,1,22,52,38ui5tfi8anjuh533emny2tz1,1,97.3,38.6,2022-12-10T09:08:34.706Z,2022-12-11T09:24:21Z,3940394971,384,,3938926417,233,211,3938926401,56,Center,3938926403,286,,,,,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2490005871,192,16,1,22,54,38ui5tfi8anjuh533emny2tz1,1,96.7,40.6,2022-12-10T09:08:36.666Z,2022-12-11T09:24:54Z,3938926883,328,,3938926887,231,45.7,3940395385,396,45.3,3938926873,29,,3938926407,22,,3938926577,374,2022-12-10 09:08:36.230,3938926881,103,13.9,3938926871,80,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,3938926879,102,45.6,3938926581,375,3938926885,230,99.4,3938926875,55,191,22:53.872,3940395383,395,99.3,3938926567,72,3938926411,56,3938926409,60,,,,,Center,,,,,,,,,,,,,,
2490005953,212,1,1,24,20,c33jm806py6adse5wv9wx6ch1,1,50.2,50.1,2022-12-10T09:10:03.177Z,2022-12-10T09:10:09Z,3938927281,56,Back,3938927285,141,45.8,3938927291,279,G,3938927283,140,47.1,3938927289,213,3.9,3938927287,212,4.4,,,,,,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490005955,213,1,1,24,22,c33jm806py6adse5wv9wx6ch1,1,47.1,45.8,2022-12-10T09:10:04.559Z,2022-12-10T09:10:06Z,3938927307,212,21.3,3938927309,213,3.9,3938927303,140,33.0,3938927305,141,23.3,3938927301,56,Back,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490005959,214,1,1,24,24,c33jm806py6adse5wv9wx6ch1,1,33,23.3,2022-12-10T09:10:06.648Z,2022-12-10T09:10:09Z,3938927329,212,25.7,3938927323,56,Back,3938927327,141,60.9,3938927331,213,1.7,3938927325,140,30.8,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490005963,215,1,1,24,28,c33jm806py6adse5wv9wx6ch1,1,34.6,69,2022-12-10T09:10:10.458Z,2022-12-10T09:10:11Z,3938927349,56,Back,3938927353,141,60.0,3938927357,213,5.8,3938927355,212,12.6,3938927351,140,45.1,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490005965,216,1,1,24,29,c33jm806py6adse5wv9wx6ch1,1,45.1,60,2022-12-10T09:10:11.665Z,2022-12-10T09:10:16Z,3938927391,213,4.1,3938927385,140,32.9,3938927387,141,35.8,3938927389,212,20.9,3938927383,56,Back,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490005969,217,1,1,24,33,c33jm806py6adse5wv9wx6ch1,0,41.6,32.4,2022-12-10T09:10:15.910Z,2022-12-10T09:10:18Z,3938927401,56,Center,3938927405,141,74.1,3938927411,1,,3938927399,155,,3938927407,212,35.4,3938927403,140,61.8,3938927409,213,0.9,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490005971,194,1,1,24,36,38ui5tfi8anjuh533emny2tz1,1,35.9,24.6,2022-12-10T09:10:18.842Z,2022-12-10T09:10:20Z,3938927431,140,50.3,3938927435,212,15.1,3938927433,141,25.9,3938927429,56,Center,3938927437,213,0.1,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490005973,195,49,1,24,38,38ui5tfi8anjuh533emny2tz1,1,48.4,25.2,2022-12-10T09:10:20.427Z,2022-12-10T09:10:20Z,,,,,,,,,,,,,,,,,,,,,,,,,cuaqqokt0c82wz0bc0tt10rxm,P. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490005975,196,1,1,24,38,38ui5tfi8anjuh533emny2tz1,1,48.4,25.2,2022-12-10T09:10:20.682Z,2022-12-10T09:10:24Z,3938927451,212,7.9,3938927441,56,Back,3938927447,140,46.3,3938927453,213,4.4,3938927449,141,14.0,,,,,,,,,,cuaqqokt0c82wz0bc0tt10rxm,P. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490005977,197,1,1,24,41,38ui5tfi8anjuh533emny2tz1,1,71.1,18.3,2022-12-10T09:10:24.058Z,2022-12-10T09:10:25Z,3938927465,141,11.0,3938927461,56,Right,3938927469,213,5.8,3938927463,140,80.6,3938927467,212,11.1,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490005981,198,1,1,24,43,38ui5tfi8anjuh533emny2tz1,0,80.6,11,2022-12-10T09:10:25.705Z,2022-12-10T09:10:27Z,3938927501,236,,3938927485,213,1.8,3938927481,141,13.8,3938927503,233,218,3938927479,140,80.1,3938927477,56,Right,3938927507,286,,3938927483,212,2.0,cuaqqokt0c82wz0bc0tt10rxm,P. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490005985,218,74,1,24,43,c33jm806py6adse5wv9wx6ch1,1,24,94.7,2022-12-10T09:10:25.706Z,2022-12-10T09:10:43Z,3938927495,56,Back,3938927509,233,198,3938927497,285,,,,,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490005987,199,61,1,24,44,38ui5tfi8anjuh533emny2tz1,1,80.6,11.9,2022-12-10T09:10:26.921Z,2022-12-10T09:10:27Z,3938927499,56,Right,,,,,,,,,,,,,,,,,,,,,,cuaqqokt0c82wz0bc0tt10rxm,P. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490005989,219,49,1,24,45,c33jm806py6adse5wv9wx6ch1,1,24,94.7,2022-12-10T09:10:27.933Z,2022-12-10T09:10:28Z,,,,,,,,,,,,,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490005991,220,1,1,24,45,c33jm806py6adse5wv9wx6ch1,0,24,94.7,2022-12-10T09:10:28.292Z,2022-12-10T09:10:28Z,3938927513,157,,3938927519,141,91.7,3938927517,140,39.3,3938927525,1,,3938927521,212,16.2,3938927515,56,Back,3938927523,213,6.2,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490005993,200,49,1,24,48,38ui5tfi8anjuh533emny2tz1,1,63,12.2,2022-12-10T09:10:30.683Z,2022-12-10T09:10:30Z,,,,,,,,,,,,,,,,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490005997,201,1,1,24,52,38ui5tfi8anjuh533emny2tz1,1,58.8,12.8,2022-12-10T09:10:34.458Z,2022-12-10T09:10:37Z,3938927547,56,Right,3938927555,213,0.1,3938927553,212,8.8,3938927549,140,67.1,3938927551,141,14.6,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490005999,202,1,1,24,55,38ui5tfi8anjuh533emny2tz1,1,66.2,14.6,2022-12-10T09:10:37.658Z,2022-12-10T09:10:40Z,3938927567,212,8.3,3938927569,213,3.8,3938927563,140,59.9,3938927565,141,7.3,3938927561,56,Right,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006001,203,1,1,24,57,38ui5tfi8anjuh533emny2tz1,1,55.2,15.6,2022-12-10T09:10:40.250Z,2022-12-10T09:10:42Z,3938927607,212,11.5,3938927603,140,44.3,3938927609,213,3.2,3938927601,56,Back,3938927605,141,14.6,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006005,204,1,1,25,0,38ui5tfi8anjuh533emny2tz1,1,44.2,13.4,2022-12-10T09:10:42.362Z,2022-12-10T09:10:44Z,3938927623,141,2.2,3938927627,213,5.8,3938927625,212,17.9,3938927621,140,59.6,3938927619,56,Right,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006007,205,1,1,25,2,38ui5tfi8anjuh533emny2tz1,1,59.6,2.2,2022-12-10T09:10:44.666Z,2022-12-10T09:10:49Z,3938927643,141,32.2,3938927647,213,1.5,3938927645,212,20.4,3938927639,56,Center,3938927641,140,60.9,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006017,206,1,1,25,6,38ui5tfi8anjuh533emny2tz1,1,60.7,39.8,2022-12-10T09:10:49.257Z,2022-12-10T09:10:54Z,3938927679,141,97.5,3938927675,56,Left,3938927681,212,39.7,3938927683,213,1.4,3938927677,140,66.3,3938927685,1,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006025,207,1,1,25,12,38ui5tfi8anjuh533emny2tz1,1,67.5,88,2022-12-10T09:10:54.842Z,2022-12-10T09:10:57Z,3938927713,213,4.6,3938927707,140,67.2,3938927711,212,4.7,3938927705,56,Left,3938927709,141,81.1,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006029,208,1,1,25,14,38ui5tfi8anjuh533emny2tz1,1,67.2,81.1,2022-12-10T09:10:57.290Z,2022-12-10T09:10:58Z,3938927725,141,88.3,3938927721,56,Left,3938927729,213,2.4,3938927723,140,62.0,3938927727,212,7.3,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006037,209,1,1,25,15,38ui5tfi8anjuh533emny2tz1,1,62,88.3,2022-12-10T09:10:58.298Z,2022-12-10T09:11:03Z,3938927755,212,9.3,3938927751,140,70.9,3938927757,213,0.0,3938927753,141,88.6,3938927749,56,Left,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006043,210,1,1,25,20,38ui5tfi8anjuh533emny2tz1,1,69.4,80.3,2022-12-10T09:11:03.049Z,2022-12-10T09:11:06Z,3938927781,212,13.9,3938927783,213,4.1,3938927777,140,61.7,3938927779,141,63.6,3938927775,56,Center,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006047,211,3,1,25,22,38ui5tfi8anjuh533emny2tz1,1,67.2,63.2,2022-12-10T09:11:04.621Z,2022-12-11T09:27:19Z,3940398291,465,,3938927797,56,Center,3938927799,286,,3938928113,233,223,,,,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006113,223,45,1,25,22,c33jm806py6adse5wv9wx6ch1,0,32.8,36.8,2022-12-10T09:11:04.621Z,2022-12-10T09:11:49Z,3938928077,56,Back,3938928117,233,211,3938928079,285,,,,,,,,,,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006053,212,1,1,25,25,38ui5tfi8anjuh533emny2tz1,1,77.3,68.4,2022-12-10T09:11:08.281Z,2022-12-10T09:11:12Z,3938927815,140,85.9,3938927813,56,Left,3938927819,212,11.7,3938927817,141,79.3,3938927821,213,0.7,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006055,213,1,1,25,30,38ui5tfi8anjuh533emny2tz1,1,84.5,73.9,2022-12-10T09:11:12.857Z,2022-12-10T09:11:14Z,3938927831,212,15.1,3938927833,213,3.4,3938927829,141,67.9,3938927825,56,Center,3938927827,140,70.7,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006063,214,1,1,25,32,38ui5tfi8anjuh533emny2tz1,0,70.7,67.9,2022-12-10T09:11:14.585Z,2022-12-10T09:11:16Z,3938927861,56,Left,3938927863,140,85.0,3938927865,141,81.8,3938927869,213,0.6,3938927867,212,17.7,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006059,221,8,1,25,33,c33jm806py6adse5wv9wx6ch1,1,12.2,20.6,2022-12-10T09:11:15.424Z,2022-12-11T09:27:41Z,3938927845,56,Back,3940398757,385,,,,,,,,,,,,,,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006077,215,5,1,25,33,38ui5tfi8anjuh533emny2tz1,1,87.1,101.4,2022-12-10T09:11:15.972Z,2022-12-10T09:12:26Z,3938927913,56,Left,3938927915,347,,3938927917,233,222,,,,,,,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006061,222,5,1,25,33,c33jm806py6adse5wv9wx6ch1,0,12.9,-1.4,2022-12-10T09:11:15.972Z,2022-12-10T09:11:26Z,3938927857,56,Back,3938927921,233,215,3938927859,347,,,,,,,,,,,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006079,216,1,1,25,43,38ui5tfi8anjuh533emny2tz1,1,82.1,100,2022-12-10T09:11:25.610Z,2022-12-10T09:14:01Z,3938927933,141,84.9,3938927929,56,Left,3938927927,107,,3938927937,213,4.2,3938927935,212,12.6,3938927931,140,76.6,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006081,217,1,1,25,45,38ui5tfi8anjuh533emny2tz1,1,76.5,84.2,2022-12-10T09:11:27.818Z,2022-12-10T09:11:28Z,3938927941,56,Left,3938927945,141,80.2,3938927947,212,8.4,3938927943,140,68.9,3938927949,213,3.5,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006087,218,1,1,25,46,38ui5tfi8anjuh533emny2tz1,1,68.9,80.2,2022-12-10T09:11:28.650Z,2022-12-10T09:11:30Z,3938927973,141,64.5,3938927977,213,5.2,3938927975,212,12.2,3938927971,140,74.5,3938927969,56,Center,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006099,219,1,1,25,47,38ui5tfi8anjuh533emny2tz1,1,77.1,65.5,2022-12-10T09:11:30.313Z,2022-12-10T09:11:37Z,3938928017,212,18.9,3938928015,141,79.1,3938928019,213,0.5,3938928013,140,92.8,3938928011,56,Left,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006103,220,1,1,25,55,38ui5tfi8anjuh533emny2tz1,1,88.2,79.3,2022-12-10T09:11:37.385Z,2022-12-10T09:11:40Z,3938928035,141,77.0,3938928033,140,77.4,3938928029,56,Center,3938928039,213,3.3,3938928037,212,11.4,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006109,221,1,1,25,58,38ui5tfi8anjuh533emny2tz1,1,71.4,72.3,2022-12-10T09:11:40.602Z,2022-12-10T09:11:43Z,3938928055,140,69.8,3938928057,141,50.0,3938928061,213,4.6,3938928053,56,Center,3938928059,212,15.3,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006111,222,1,1,26,1,38ui5tfi8anjuh533emny2tz1,1,69.6,67.5,2022-12-10T09:11:43.545Z,2022-12-10T09:11:45Z,3938928065,56,Left,3938928069,141,81.5,3938928067,140,65.3,3938928073,213,2.0,3938928071,212,10.5,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006117,223,1,1,26,3,38ui5tfi8anjuh533emny2tz1,1,66.3,85.4,2022-12-10T09:11:45.625Z,2022-12-10T09:11:47Z,3938928089,141,76.9,3938928085,56,Center,3938928087,140,71.9,3938928093,213,5.5,3938928091,212,8.2,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006121,224,1,1,26,5,38ui5tfi8anjuh533emny2tz1,1,71.9,76.9,2022-12-10T09:11:47.865Z,2022-12-10T09:11:49Z,3938928103,140,64.0,3938928109,213,3.2,3938928107,212,8.3,3938928101,56,Center,3938928105,141,76.0,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006129,225,1,1,26,6,38ui5tfi8anjuh533emny2tz1,1,64,76,2022-12-10T09:11:48.954Z,2022-12-10T09:11:51Z,3938928145,141,93.0,3938928141,56,Left,3938928147,212,12.2,3938928149,213,1.9,3938928143,140,60.2,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006131,226,1,1,26,9,38ui5tfi8anjuh533emny2tz1,1,57.5,89.4,2022-12-10T09:11:51.642Z,2022-12-10T09:11:56Z,3938928159,56,Center,3938928165,212,37.6,3938928157,155,,3938928161,140,54.2,3938928167,213,4.6,3938928169,1,,3938928163,141,34.3,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006141,227,1,1,26,13,38ui5tfi8anjuh533emny2tz1,1,65.3,15.9,2022-12-10T09:11:56.297Z,2022-12-10T09:12:01Z,3938928197,56,Right,3938928205,213,5.7,3938928199,140,75.6,3938928201,141,5.8,3938928203,212,12.8,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006145,228,3,1,26,18,38ui5tfi8anjuh533emny2tz1,0,71.4,12.2,2022-12-10T09:12:01.337Z,2022-12-11T09:28:29Z,3938928225,233,224,3940399699,464,,3938928213,56,Right,3938928215,286,,,,,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006143,224,7,1,26,18,c33jm806py6adse5wv9wx6ch1,0,28.6,87.8,2022-12-10T09:12:01.338Z,2022-12-11T09:28:33Z,3938928211,285,,3940399775,385,,3938928221,233,228,3938928209,56,Back,,,,,,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006153,229,1,1,26,21,38ui5tfi8anjuh533emny2tz1,1,61.1,16.7,2022-12-10T09:12:03.465Z,2022-12-10T09:13:18Z,3938928243,141,36.3,3938928247,213,2.5,3938928239,56,Back,3938928245,212,22.4,3938928241,140,43.9,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006157,230,1,1,26,22,38ui5tfi8anjuh533emny2tz1,1,43.9,36.3,2022-12-10T09:12:04.809Z,2022-12-10T09:12:08Z,3938928269,141,35.5,3938928265,56,Back,3938928273,213,6.1,3938928267,140,47.7,3938928271,212,4.0,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006161,231,1,1,26,25,38ui5tfi8anjuh533emny2tz1,1,35.2,45.5,2022-12-10T09:12:08.314Z,2022-12-10T09:12:09Z,3938928283,56,Back,3938928285,140,32.2,3938928293,213,2.9,3938928287,141,46.4,3938928291,212,3.2,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006165,232,1,1,26,27,38ui5tfi8anjuh533emny2tz1,1,34.4,45.5,2022-12-10T09:12:09.737Z,2022-12-10T09:12:11Z,3938928307,212,6.1,3938928309,213,1.1,3938928303,140,37.2,3938928305,141,53.4,3938928301,56,Back,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006169,233,1,1,26,29,38ui5tfi8anjuh533emny2tz1,1,36.6,50.3,2022-12-10T09:12:11.658Z,2022-12-10T09:12:14Z,3938928331,140,31.5,3938928335,212,22.5,3938928337,213,4.5,3938928333,141,18.2,3938928329,56,Back,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006183,234,1,1,26,36,38ui5tfi8anjuh533emny2tz1,0,42.3,11.4,2022-12-10T09:12:18.745Z,2022-12-10T09:12:25Z,3938928377,140,90.6,3938928383,213,0.2,3938928373,155,,3938928379,141,30.1,3938928385,1,,3938928381,212,52.3,3938928375,56,Center,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006179,225,52,1,26,40,c33jm806py6adse5wv9wx6ch1,1,10,72.4,2022-12-10T09:12:22.648Z,2022-12-11T09:28:55Z,3940400185,376,,,,,,,,,,,,,,,,,,,,,,,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006197,226,1,1,26,46,c33jm806py6adse5wv9wx6ch1,1,11.9,55.4,2022-12-10T09:12:28.611Z,2022-12-10T09:12:30Z,3938928437,56,Back,3938928445,213,5.4,3938928439,140,19.8,3938928441,141,41.6,3938928435,123,,3938928443,212,12.5,,,,,,,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006205,227,1,1,26,47,c33jm806py6adse5wv9wx6ch1,1,25.6,43.7,2022-12-10T09:12:30.104Z,2022-12-10T09:12:33Z,3938928469,212,21.8,3938928463,56,Back,3938928471,213,1.5,3938928467,141,75.7,3938928465,140,26.8,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006211,228,1,1,26,51,c33jm806py6adse5wv9wx6ch1,1,34.5,76.1,2022-12-10T09:12:33.818Z,2022-12-10T09:12:35Z,3938928487,141,39.7,3938928489,212,24.8,3938928483,56,Back,3938928491,213,4.7,3938928485,140,33.7,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490006217,229,1,1,26,53,c33jm806py6adse5wv9wx6ch1,1,33.7,39.7,2022-12-10T09:12:35.563Z,2022-12-10T09:12:38Z,3938928515,140,36.0,3938928517,141,21.2,3938928521,213,4.9,3938928513,56,Back,3938928519,212,12.8,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
