id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/12/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2482220349,6,5,1,0,11,7p460lrzt1kmp4rsofqa47eqy,0,50,101,2022-11-06T06:00:22.660Z,2022-11-06T06:00:26Z,3898154885,233,5,3898154835,347,,3898154833,56,Right,,,,,,,,,,,,,,,,ak7gkgt0ysr3p9e5vvq036i8l,S. Luštica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220365,6,1,1,0,15,6lezh5aazy0xca1800e5dqxwl,1,56.7,0,2022-11-06T06:00:25.973Z,2022-11-24T05:07:00Z,3898154931,212,18.4,3898154925,56,Back,3898154927,140,39.7,3898154923,107,,3898154933,213,2.9,3898154929,141,5.0,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220377,7,1,1,0,18,6lezh5aazy0xca1800e5dqxwl,1,37.6,17,2022-11-06T06:00:29.766Z,2022-11-06T06:08:19Z,3898155001,213,1.9,3898154999,212,13.9,3898154993,56,Back,3898154995,140,33.0,3898154997,141,36.1,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220385,8,1,1,0,20,6lezh5aazy0xca1800e5dqxwl,1,33,36.1,2022-11-06T06:00:31.781Z,2022-11-06T06:08:19Z,3898155043,56,Back,3898155047,141,61.4,3898155045,140,33.0,3898155049,212,17.2,3898155051,213,1.6,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220395,9,1,1,0,24,6lezh5aazy0xca1800e5dqxwl,1,33.8,66.9,2022-11-06T06:00:35.349Z,2022-11-06T06:08:19Z,3898155121,212,8.4,3898155117,140,33.6,3898155115,56,Back,3898155119,141,54.6,3898155123,213,4.7,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220401,10,1,1,0,27,6lezh5aazy0xca1800e5dqxwl,0,33.6,54.6,2022-11-06T06:00:38.758Z,2022-11-24T05:07:10Z,3898155153,213,5.5,3898155155,1,,3898155147,140,68.0,3898155151,212,49.0,3898155145,56,Right,3898155143,155,,3898155149,141,5.8,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220405,7,1,1,0,29,7p460lrzt1kmp4rsofqa47eqy,1,24.3,92.7,2022-11-06T06:00:40.350Z,2022-11-06T06:00:42Z,3898155185,140,31.5,3898155183,56,Back,3898155191,213,6.0,3898155189,212,8.0,3898155181,3,,3898155187,141,89.0,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220411,8,49,1,0,31,7p460lrzt1kmp4rsofqa47eqy,1,31.5,89,2022-11-06T06:00:42.351Z,2022-11-06T06:00:42Z,,,,,,,,,,,,,,,,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220415,9,1,1,0,31,7p460lrzt1kmp4rsofqa47eqy,1,31.5,89,2022-11-06T06:00:42.495Z,2022-11-06T06:00:43Z,3898155239,213,4.9,3898155231,56,Back,3898155237,212,8.9,3898155233,140,33.4,3898155235,141,76.3,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220427,10,2,1,0,32,7p460lrzt1kmp4rsofqa47eqy,1,34.5,76.7,2022-11-06T06:00:43.758Z,2022-11-06T11:49:29Z,3898155331,56,Center,3898155341,1,,3898155777,8,,3898155333,140,70.4,3898155335,141,73.6,3898155779,7,43o49py4g8fmyg5pawvjsf8tm,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220483,11,55,1,0,32,6lezh5aazy0xca1800e5dqxwl,1,28.3,37.3,2022-11-06T06:00:43.759Z,2022-11-24T05:08:29Z,,,,,,,,,,,,,,,,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220429,11,43,1,0,37,7p460lrzt1kmp4rsofqa47eqy,1,0,0,2022-11-06T06:00:48.606Z,2022-11-06T06:01:15Z,3898155351,56,Center,3898155347,22,0,3898155349,64,0,3898155725,144,38,,,,,,,,,,,,,43o49py4g8fmyg5pawvjsf8tm,D. Wenzel-Halls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220545,12,1,1,1,16,6lezh5aazy0xca1800e5dqxwl,1,38,33.6,2022-11-06T06:01:26.830Z,2022-11-06T11:49:56Z,3898156017,189,,3898155999,5,,3898156013,213,1.6,3898156009,141,70.0,3898156001,241,,3898156003,56,Back,3898156011,212,24.8,3898156005,140,38.3,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220557,13,1,1,1,20,6lezh5aazy0xca1800e5dqxwl,1,38.3,70,2022-11-06T06:01:31.103Z,2022-11-06T11:50:00Z,3898156057,141,57.2,3898156055,140,34.9,3898156053,56,Back,3898156061,213,4.3,3898156059,212,9.4,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220561,14,1,1,1,22,6lezh5aazy0xca1800e5dqxwl,1,33.9,53.6,2022-11-06T06:01:33.607Z,2022-11-06T06:08:18Z,3898156115,140,34.2,3898156113,56,Back,3898156117,141,31.3,3898156121,213,4.7,3898156119,212,15.2,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220571,15,1,1,1,25,6lezh5aazy0xca1800e5dqxwl,0,34.3,29.1,2022-11-06T06:01:36.280Z,2022-11-24T11:21:11Z,3898156167,141,13.4,3898156173,213,6.0,3898156175,1,,3925267971,155,,3898156171,212,45.6,3898156163,56,Right,3898156165,140,76.5,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220573,12,8,1,1,28,7p460lrzt1kmp4rsofqa47eqy,1,28.6,90.2,2022-11-06T06:01:39.726Z,2022-11-06T11:50:07Z,3898156197,56,Back,3898649289,384,,,,,,,,,,,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220577,13,49,1,1,30,7p460lrzt1kmp4rsofqa47eqy,1,34.6,87.1,2022-11-06T06:01:40.814Z,2022-11-06T06:01:41Z,,,,,,,,,,,,,,,,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220583,14,1,1,1,31,7p460lrzt1kmp4rsofqa47eqy,1,32.1,88.6,2022-11-06T06:01:42.382Z,2022-11-06T06:01:44Z,3898156257,212,5.7,3898156255,141,94.5,3898156253,140,36.0,3898156251,56,Back,3898156259,213,0.8,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220591,15,1,1,1,33,7p460lrzt1kmp4rsofqa47eqy,1,36,94.5,2022-11-06T06:01:43.901Z,2022-11-06T06:01:45Z,3898156291,56,Back,3898156299,213,3.2,3898156293,140,32.8,3898156295,141,94.4,3898156297,212,3.4,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220593,16,1,1,1,34,7p460lrzt1kmp4rsofqa47eqy,1,32.8,94.4,2022-11-06T06:01:44.854Z,2022-11-06T11:51:15Z,3898156323,213,4.8,3898156319,141,87.4,3898156317,140,33.0,3898156321,212,4.8,3898156315,56,Back,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220599,17,1,1,1,35,7p460lrzt1kmp4rsofqa47eqy,0,33,87.4,2022-11-06T06:01:46.230Z,2022-11-24T11:21:21Z,3898156357,213,6.2,3898156353,141,84.8,3898156347,155,,3898156355,212,30.3,3898156351,140,61.8,3898156349,56,Left,,,,,,,ak7gkgt0ysr3p9e5vvq036i8l,S. Luštica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220605,16,49,1,1,36,6lezh5aazy0xca1800e5dqxwl,1,41.2,16.5,2022-11-06T06:01:47.360Z,2022-11-06T11:51:18Z,,,,,,,,,,,,,,,,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220609,17,1,1,1,36,6lezh5aazy0xca1800e5dqxwl,0,41.2,16.5,2022-11-06T06:01:47.551Z,2022-11-06T11:51:19Z,3898156393,213,0.4,3898156383,56,Center,3898181529,1,,3898156385,140,63.6,3898156389,141,30.4,3898156391,212,25.3,3898181527,157,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220613,18,1,1,1,37,7p460lrzt1kmp4rsofqa47eqy,0,44.5,83.8,2022-11-06T06:01:47.846Z,2022-11-06T11:51:19Z,3898156403,56,Left,3898156405,140,61.4,3898156409,141,84.7,3898156413,212,17.8,3898156415,213,0.0,,,,,,,,,,ak7gkgt0ysr3p9e5vvq036i8l,S. Luštica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482333851,935,1,1,1,38,6lezh5aazy0xca1800e5dqxwl,1,36.9,21.3,2022-11-06T06:01:49.764Z,2022-11-06T11:51:21Z,3898652731,212,26.2,3898652725,56,Center,3898652727,140,61.6,3898652723,155,,3898652733,213,0.1,3898652729,141,26.5,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220623,19,44,1,1,39,6lezh5aazy0xca1800e5dqxwl,1,66.2,27.4,2022-11-06T06:01:50.215Z,2022-11-06T11:51:34Z,3898164553,286,,3898156519,233,19,3898156457,56,Center,,,,,,,,,,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220625,19,44,1,1,39,7p460lrzt1kmp4rsofqa47eqy,0,33.8,72.6,2022-11-06T06:01:50.216Z,2022-11-06T11:51:36Z,3898224093,285,,3898156479,56,Back,3898156537,233,19,,,,,,,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220627,20,1,1,1,39,6lezh5aazy0xca1800e5dqxwl,0,63.9,35.1,2022-11-06T06:01:50.503Z,2022-11-06T11:51:39Z,3898156485,3,,3898156495,213,3.6,3898156493,212,12.0,3898156487,56,Center,3898156491,141,26.7,3898156489,140,53.8,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220619,18,43,1,1,40,6lezh5aazy0xca1800e5dqxwl,1,0,0,2022-11-06T06:01:51.208Z,2022-11-06T06:21:42Z,3898181867,144,1,3898156447,212,26.2,3898156439,3,0,3898156441,56,Center,3898156449,213,0.2,3898156445,141,35.1,3898156443,140,63.9,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220635,20,44,1,1,42,7p460lrzt1kmp4rsofqa47eqy,1,42.4,78.2,2022-11-06T06:01:53.749Z,2022-11-06T06:01:55Z,3898156543,233,21,3898156525,285,,3898156523,56,Back,,,,,,,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220631,21,44,1,1,42,6lezh5aazy0xca1800e5dqxwl,0,57.6,21.8,2022-11-06T06:01:53.750Z,2022-11-06T06:41:09Z,3898164539,286,,3898156505,56,Center,3898164535,233,20,,,,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220643,21,1,1,1,42,7p460lrzt1kmp4rsofqa47eqy,1,41,75.4,2022-11-06T06:01:53.768Z,2022-11-06T12:11:08Z,3898156573,3,,3898156583,213,6.0,3898156575,56,Center,3898156579,141,70.5,3898156581,212,12.3,3898156577,140,52.3,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220645,22,61,1,1,44,7p460lrzt1kmp4rsofqa47eqy,0,53.4,74.8,2022-11-06T06:01:54.918Z,2022-11-06T11:51:59Z,3898156587,56,Center,,,,,,,,,,,,,,,,,,,,,,43o49py4g8fmyg5pawvjsf8tm,D. Wenzel-Halls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220649,22,1,1,1,46,6lezh5aazy0xca1800e5dqxwl,1,52.1,30.5,2022-11-06T06:01:57.208Z,2022-11-06T11:52:22Z,3898156625,56,Center,3898156631,212,5.1,3898156627,140,51.7,3898156633,213,1.7,3898156629,141,38.0,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482230059,341,1,1,1,47,6lezh5aazy0xca1800e5dqxwl,1,51.7,38.6,2022-11-06T06:01:58.020Z,2022-11-06T11:52:26Z,3898198483,212,4.4,3898198485,213,3.6,3898198477,56,Back,3898198481,141,35.5,3898198479,140,48.0,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220665,23,1,1,1,48,6lezh5aazy0xca1800e5dqxwl,1,47.3,33.8,2022-11-06T06:01:58.872Z,2022-11-06T11:52:30Z,3898156691,213,2.9,3898156689,212,20.7,3898156683,56,Back,3898156685,140,28.4,3898156687,141,42.2,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220675,24,1,1,1,52,6lezh5aazy0xca1800e5dqxwl,1,30.3,39.2,2022-11-06T06:02:03.655Z,2022-11-06T11:52:36Z,3898156797,212,11.2,3898156791,56,Back,3898156795,141,55.5,3898156801,213,1.4,3898156793,140,31.8,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482233475,457,1,1,1,53,6lezh5aazy0xca1800e5dqxwl,1,31.9,55.2,2022-11-06T06:02:04.414Z,2022-11-06T06:45:50Z,3898214173,212,12.8,3898214175,213,1.7,3898214165,56,Back,3898214169,140,30.0,3898214171,141,73.8,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220689,25,1,1,1,55,6lezh5aazy0xca1800e5dqxwl,1,31.5,73.6,2022-11-06T06:02:06.120Z,2022-11-06T06:46:12Z,3898156951,213,4.5,3898156949,212,7.4,3898156945,140,29.7,3898156943,56,Back,3898156947,141,63.1,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220695,26,1,1,1,59,6lezh5aazy0xca1800e5dqxwl,1,34.1,62.1,2022-11-06T06:02:10.071Z,2022-11-06T06:46:18Z,3898157015,56,Back,3898157017,140,34.8,3898157021,212,12.2,3898157019,141,80.0,3898157023,213,1.5,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220699,27,1,1,2,1,6lezh5aazy0xca1800e5dqxwl,1,34.4,76.7,2022-11-06T06:02:12.327Z,2022-11-06T06:46:21Z,3898157101,213,4.6,3898157097,141,38.8,3898157095,140,32.0,3898157093,56,Back,3898157099,212,25.9,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220705,28,1,1,2,4,6lezh5aazy0xca1800e5dqxwl,1,31.6,43.5,2022-11-06T06:02:15.304Z,2022-11-24T05:11:56Z,3898157175,141,59.2,3898157173,140,28.2,3898157177,212,11.3,3898157179,213,1.9,3898157171,56,Back,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220711,29,1,1,2,8,6lezh5aazy0xca1800e5dqxwl,0,29.3,55.4,2022-11-06T06:02:18.793Z,2022-11-06T06:46:35Z,3898157257,155,,3898157267,213,0.3,3898157269,1,,3898157261,140,91.9,3898157259,56,Left,3898157263,141,81.5,3898157265,212,68.1,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220721,23,49,1,2,11,7p460lrzt1kmp4rsofqa47eqy,1,8.3,16.5,2022-11-06T06:02:22.566Z,2022-11-06T11:52:52Z,,,,,,,,,,,,,,,,,,,,,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220747,24,1,1,2,16,7p460lrzt1kmp4rsofqa47eqy,1,7.9,35.8,2022-11-06T06:02:27.566Z,2022-11-06T06:02:34Z,3898157497,212,18.1,3898157493,140,14.4,3898157495,141,60.5,3898157491,56,Back,3898157499,213,1.2,,,,,,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482220763,25,1,1,2,23,7p460lrzt1kmp4rsofqa47eqy,1,26.5,70.2,2022-11-06T06:02:34.318Z,2022-11-06T06:02:39Z,3898157581,56,Back,3898157589,213,3.7,3898157585,141,56.1,3898157583,140,11.8,3898157587,212,18.2,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
