id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,assist,qualifier/10/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2498772787,6,1,1,0,31,6lezh5aazy0xca1800e5dqxwl,1,90.6,84.5,2023-01-20T08:46:30.787Z,2023-01-20T18:13:19Z,3985280389,56,Center,3985280391,140,88.9,3985941167,224,,3985281035,154,,3985280397,213,4.6,3985941169,72,,3985281033,210,15,3985280393,141,54.4,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,1,3985280395,212,20.5,3985280385,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772789,7,15,1,0,34,6lezh5aazy0xca1800e5dqxwl,1,91.5,63.3,2023-01-20T08:46:33.810Z,2023-01-20T18:13:20Z,3985280411,56,Center,3985281039,29,,3985281049,103,6.9,3985281041,154,,3985281057,230,97.6,3985281051,100,,3985281047,102,52.4,3985281037,76,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,3985280649,82,,3985281059,231,55.2,3985280643,72,3985281055,147,60.3,3985280645,64,3985281053,146,94.5,3985281043,55,6,3985280407,22,3985281077,233,6,,,,,,,,,
2498772791,6,10,1,0,34,7jv344gvcvgqg7oeuc9u554dm,1,3.8,39.4,2023-01-20T08:46:33.910Z,2023-01-20T08:46:56Z,3985280657,233,7,3985280419,94,,3985280421,56,Back,,,,,,,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772793,7,49,1,0,36,7jv344gvcvgqg7oeuc9u554dm,1,8.3,35.1,2023-01-20T08:46:36.187Z,2023-01-20T08:46:57Z,,,,,,,,,,,,,,,,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772797,8,1,1,0,37,7jv344gvcvgqg7oeuc9u554dm,1,8.4,37.6,2023-01-20T08:46:36.541Z,2023-01-20T08:46:38Z,3985280453,140,30.5,3985280457,212,23.5,3985280461,1,,3985280455,141,43.4,3985280449,157,,3985280459,213,0.2,3985280451,56,Back,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772799,9,61,1,0,38,7jv344gvcvgqg7oeuc9u554dm,0,31.1,45.1,2023-01-20T08:46:37.899Z,2023-01-20T08:46:38Z,3985280465,56,Back,,,,,,,,,,,,,,,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772803,8,49,1,0,41,6lezh5aazy0xca1800e5dqxwl,1,65.5,41.5,2023-01-20T08:46:40.802Z,2023-01-20T08:46:40Z,,,,,,,,,,,,,,,,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772807,9,1,1,0,41,6lezh5aazy0xca1800e5dqxwl,1,65.5,41.5,2023-01-20T08:46:40.851Z,2023-01-20T09:36:41Z,3985280523,213,0,3985280515,56,Center,3985280517,140,74.6,3985280519,141,41.5,3985280521,212,9.6,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772809,10,1,1,0,42,6lezh5aazy0xca1800e5dqxwl,1,74.6,41.5,2023-01-20T08:46:41.906Z,2023-01-20T09:36:42Z,3985280531,141,41.8,3985280535,213,3.1,3985280527,56,Center,3985280533,212,5.5,3985280529,140,69.4,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772813,11,1,1,0,43,6lezh5aazy0xca1800e5dqxwl,1,69.4,41.8,2023-01-20T08:46:42.434Z,2023-01-20T09:36:43Z,3985280557,212,9.4,3985280553,140,67.9,3985280555,141,55.5,3985280559,213,1.7,3985280551,56,Center,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772821,12,1,1,0,46,6lezh5aazy0xca1800e5dqxwl,1,65.8,61.6,2023-01-20T08:46:45.282Z,2023-01-20T18:13:51Z,3985280589,212,15.9,3985280591,213,2.9,3985280587,141,66.2,3985280583,56,Center,3985280585,140,51.0,,,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772823,13,1,1,0,48,6lezh5aazy0xca1800e5dqxwl,1,44.6,69.3,2023-01-20T08:46:47.762Z,2023-01-20T09:37:44Z,3985280605,140,41.6,3985280603,56,Back,3985280607,141,24.4,3985280611,213,4.6,3985280609,212,30.7,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772827,14,1,1,0,50,6lezh5aazy0xca1800e5dqxwl,1,43.4,22.1,2023-01-20T08:46:49.810Z,2023-01-20T09:37:38Z,3985280629,212,9.6,3985280623,56,Back,3985280627,141,10.3,3985280625,140,48.4,3985280631,213,5.3,,,,,,,,,,86sqmnbenft8ugq57q2i2wzbp,N. Ansell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772829,15,1,1,0,52,6lezh5aazy0xca1800e5dqxwl,1,46.3,13,2023-01-20T08:46:52.066Z,2023-01-20T09:37:47Z,3985280669,213,1.8,3985280671,1,,3985280661,56,Back,3985280667,212,37.9,3985280663,140,38.9,3985280665,141,67.5,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772835,16,1,1,1,1,6lezh5aazy0xca1800e5dqxwl,0,48.7,70.1,2023-01-20T08:47:00.658Z,2023-01-20T09:37:53Z,3985280707,212,16.5,3985280703,140,59.4,3985280709,213,5.5,3985280705,141,52.4,3985280701,56,Center,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772839,10,8,1,1,2,7jv344gvcvgqg7oeuc9u554dm,1,41.3,57.8,2023-01-20T08:47:01.403Z,2023-01-20T18:14:11Z,3985280719,56,Back,3985943229,384,,,,,,,,,,,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772843,11,49,1,1,3,7jv344gvcvgqg7oeuc9u554dm,1,44.9,45.2,2023-01-20T08:47:02.587Z,2023-01-20T08:47:02Z,,,,,,,,,,,,,,,,,,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772847,12,1,1,1,3,7jv344gvcvgqg7oeuc9u554dm,1,44.9,45.2,2023-01-20T08:47:02.780Z,2023-01-20T08:47:04Z,3985280753,213,0.2,3985280749,141,48.4,3985280745,56,Center,3985280751,212,9.9,3985280747,140,54.1,,,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772849,13,50,1,1,5,7jv344gvcvgqg7oeuc9u554dm,1,61.2,37,2023-01-20T08:47:04.779Z,2023-01-20T08:47:07Z,3985280759,286,,3985280757,56,Center,3985280793,233,17,,,,,,,,,,,,,,,,du99hpqe1ikml2wohv8ei0hxx,B. Arabuli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772855,17,7,1,1,5,6lezh5aazy0xca1800e5dqxwl,0,38.8,63,2023-01-20T08:47:04.780Z,2023-01-20T18:14:24Z,3985280787,285,,3985280789,233,13,3985280785,56,Back,3985943755,385,,,,,,,,,,,,,,86sqmnbenft8ugq57q2i2wzbp,N. Ansell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772867,14,1,1,1,9,7jv344gvcvgqg7oeuc9u554dm,1,70.3,23.7,2023-01-20T08:47:08.395Z,2023-01-20T08:47:12Z,3985280853,212,18.9,3985280849,140,86.2,3985280855,213,5.8,3985280847,56,Right,3985280851,141,10.6,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772869,15,1,1,1,13,7jv344gvcvgqg7oeuc9u554dm,0,92.6,13.9,2023-01-20T08:47:12.299Z,2023-01-20T18:14:53Z,3985944471,224,,3985280867,141,42.5,3985280859,2,,3985280863,56,Center,3985280865,140,91.7,3985280869,212,19.5,3985944475,20,,3985280871,213,1.6,f3z4grszald48qd1fidjycidw,J. Drew,,3985280861,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772879,18,12,1,1,13,6lezh5aazy0xca1800e5dqxwl,1,5.6,61.5,2023-01-20T08:47:13.154Z,2023-01-20T08:47:17Z,3985280935,141,76.1,3985280931,56,Back,3985280933,140,24.3,3985280937,212,22.0,3985280939,213,0.5,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772877,16,1,1,1,16,7jv344gvcvgqg7oeuc9u554dm,0,70.7,35.4,2023-01-20T08:47:15.740Z,2023-01-20T08:47:16Z,3985280915,141,33.9,3985280911,56,Center,3985280917,212,4.0,3985280913,140,74.4,3985280919,213,6.0,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772881,19,49,1,1,18,6lezh5aazy0xca1800e5dqxwl,1,26.3,75.5,2023-01-20T08:47:17.410Z,2023-01-20T08:47:17Z,,,,,,,,,,,,,,,,,,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772891,20,1,1,1,18,6lezh5aazy0xca1800e5dqxwl,1,26.3,75.5,2023-01-20T08:47:17.506Z,2023-01-20T08:47:21Z,3985280969,140,40.5,3985280971,141,83.1,3985280967,56,Back,3985280973,212,15.8,3985280975,213,0.3,,,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772897,21,1,1,1,21,6lezh5aazy0xca1800e5dqxwl,1,41.6,83.9,2023-01-20T08:47:21.186Z,2023-01-20T18:15:17Z,3985281955,233,17,3985281001,213,3.3,3985280999,212,12.6,3985280995,140,29.8,3985280997,141,80.6,3985280993,56,Back,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772903,22,1,1,1,24,6lezh5aazy0xca1800e5dqxwl,0,29.5,81.5,2023-01-20T08:47:24.002Z,2023-01-21T09:24:57Z,3985281027,213,6.2,3985945427,1,,3985281019,56,Back,3986748567,233,17,3985281021,140,31.6,3985281023,141,81.2,3985281025,212,2.2,3985945425,157,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,3985945491,286,,3985945489,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772911,17,74,1,1,24,7jv344gvcvgqg7oeuc9u554dm,1,68.4,31,2023-01-20T08:47:24.003Z,2023-01-20T09:06:56Z,3985281097,56,Center,3985281769,233,22,3985281759,285,,,,,,,,,,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772905,23,1,1,1,25,6lezh5aazy0xca1800e5dqxwl,1,28.5,79.1,2023-01-20T08:47:25.106Z,2023-01-20T08:49:33Z,3985281063,140,33.0,3985281067,212,5.9,3985281065,141,73.8,3985281069,213,5.6,3985281061,56,Back,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772921,24,1,1,1,26,6lezh5aazy0xca1800e5dqxwl,1,33.5,76.8,2023-01-20T08:47:25.762Z,2023-01-20T08:51:58Z,3985281137,213,1.1,3985281133,141,89.0,3985281129,56,Back,3985281135,212,9.1,3985281131,140,37.1,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772923,25,1,1,1,31,6lezh5aazy0xca1800e5dqxwl,1,39,89.1,2023-01-20T08:47:30.962Z,2023-01-20T08:51:57Z,3985281149,212,16.3,3985281143,56,Left,3985281151,213,6.1,3985281147,141,83.7,3985281145,140,54.1,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772929,26,1,1,1,32,6lezh5aazy0xca1800e5dqxwl,1,54.1,83.6,2023-01-20T08:47:32.210Z,2023-01-20T08:51:55Z,3985281167,212,7.0,3985281163,140,55.7,3985281165,141,93.6,3985281169,213,1.3,3985281161,56,Left,,,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498773335,68,1,1,1,33,6lezh5aazy0xca1800e5dqxwl,0,53.6,97.9,2023-01-20T08:47:33.048Z,2023-01-20T09:38:32Z,3985283373,213,5.4,3985283367,140,57.6,3985283389,233,19,3985283365,56,Left,3985283369,141,89.8,3985283371,212,6.9,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772927,18,8,1,1,33,7jv344gvcvgqg7oeuc9u554dm,1,37.7,12.8,2023-01-20T08:47:33.195Z,2023-01-20T18:15:58Z,3985946211,385,,3985281159,56,Back,,,,,,,,,,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772931,27,1,1,1,34,6lezh5aazy0xca1800e5dqxwl,0,55.7,93.6,2023-01-20T08:47:33.505Z,2023-01-20T08:51:53Z,3985281199,286,,3985281181,140,58.6,3985281179,56,Left,3985281193,236,,3985281187,213,5.5,3985281183,141,89.0,3985281195,233,19,3985281185,212,4.4,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772933,19,74,1,1,34,7jv344gvcvgqg7oeuc9u554dm,1,38.5,6,2023-01-20T08:47:33.506Z,2023-01-20T09:06:57Z,3985281189,56,Back,3985281191,285,,3985281201,233,27,,,,,,,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772935,20,5,1,1,36,7jv344gvcvgqg7oeuc9u554dm,0,41.4,-1.2,2023-01-20T08:47:35.554Z,2023-01-20T09:06:52Z,3985281207,347,,3985281219,233,28,3985281205,56,Back,,,,,,,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772937,28,5,1,1,36,6lezh5aazy0xca1800e5dqxwl,1,58.6,101.2,2023-01-20T08:47:35.554Z,2023-01-20T09:39:15Z,3985281215,233,20,3985281211,347,,3985281209,56,Left,,,,,,,,,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772951,29,1,1,1,44,6lezh5aazy0xca1800e5dqxwl,0,67.1,100,2023-01-20T08:47:44.114Z,2023-01-20T18:16:14Z,3985281309,56,Left,3985281317,213,5.4,3985281307,107,,3985281313,141,82.4,3985281311,140,77.5,3985281315,212,17.0,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772957,21,1,1,1,48,7jv344gvcvgqg7oeuc9u554dm,1,20.9,18.4,2023-01-20T08:47:47.372Z,2023-01-20T18:16:41Z,3985947509,141,14.5,3985947511,212,5.4,3985947507,140,25.4,3985947513,213,5.8,3985281331,56,Back,3985947505,3,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772967,22,49,1,1,49,7jv344gvcvgqg7oeuc9u554dm,1,23.9,12.6,2023-01-20T08:47:48.435Z,2023-01-20T08:51:50Z,,,,,,,,,,,,,,,,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772969,23,3,1,1,50,7jv344gvcvgqg7oeuc9u554dm,0,28.6,10.2,2023-01-20T08:47:49.841Z,2023-01-20T18:16:51Z,3985281371,285,,3985283487,233,30,3985947823,465,,3985281369,56,Back,,,,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772961,30,7,1,1,50,6lezh5aazy0xca1800e5dqxwl,1,71.4,89.8,2023-01-20T08:47:49.842Z,2023-01-20T18:16:53Z,3985281341,286,,3985281339,56,Left,3985947895,385,,3985281377,233,23,3985281337,167,,,,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772977,24,5,1,1,51,7jv344gvcvgqg7oeuc9u554dm,1,29.6,-1.4,2023-01-20T08:47:50.434Z,2023-01-20T09:06:53Z,3985281403,56,Back,3985281407,233,31,3985281405,347,,,,,,,,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772965,31,5,1,1,51,6lezh5aazy0xca1800e5dqxwl,0,70.4,101.4,2023-01-20T08:47:50.434Z,2023-01-20T08:47:57Z,3985281355,56,Left,3985281411,233,24,3985281357,347,,,,,,,,,,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772989,25,1,1,2,5,7jv344gvcvgqg7oeuc9u554dm,1,35.1,0,2023-01-20T08:48:04.971Z,2023-01-20T08:48:06Z,3985281493,212,25.6,3985281487,56,Right,3985281497,1,,3985281489,140,56.2,3985281495,213,0.5,3985281485,107,,3985281491,141,17.6,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498772993,26,1,1,2,7,7jv344gvcvgqg7oeuc9u554dm,0,56.2,17.7,2023-01-20T08:48:06.459Z,2023-01-20T08:48:07Z,3985281509,141,49.1,3985281507,140,60.9,3985281513,213,1.3,3985281511,212,21.9,3985281505,56,Center,,,,,,,,,,du99hpqe1ikml2wohv8ei0hxx,B. Arabuli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
