id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId
2490032761,6,44,1,0,16,7p460lrzt1kmp4rsofqa47eqy,0,44.7,92,2022-12-10T11:30:35.622Z,2022-12-10T11:30:37Z,3939065183,56,Back,3939065215,233,5,3939065185,285,,,,,,,,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490032789,6,1,1,0,16,cuj4qahgk4idsme4dg8clk6gw,1,54.4,8.9,2022-12-10T11:30:35.749Z,2022-12-10T11:30:41Z,3939065313,56,Right,3939065321,213,6.3,3939065315,140,74.8,3939065319,212,21.4,3939065317,141,8.0,3939065311,168,,3939065309,3,,,,,61rdelnm1qf1rh24z6omazu1h,D. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490032797,7,1,1,0,22,cuj4qahgk4idsme4dg8clk6gw,0,94.7,18.8,2022-12-10T11:30:41.605Z,2022-12-11T07:52:21Z,3940345869,20,,3939065365,212,18.2,3939065359,56,Center,3939065355,2,,3939065363,141,45.2,3939065361,140,97.7,3939065367,213,1.4,3940345867,224,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490032813,7,12,1,0,24,7p460lrzt1kmp4rsofqa47eqy,1,4.2,56.3,2022-12-10T11:30:43.691Z,2022-12-10T11:30:45Z,3939065471,141,79.1,3939065465,56,Back,3939065475,212,16.6,3939065541,167,,3939065467,140,0.0,3939065477,213,1.9,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490032833,8,6,1,0,25,cuj4qahgk4idsme4dg8clk6gw,1,99.6,33,2022-12-10T11:30:44.358Z,2022-12-10T11:30:46Z,3939065575,233,8,3939065569,75,,3939065567,56,Center,,,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490032821,8,6,1,0,25,7p460lrzt1kmp4rsofqa47eqy,0,0.4,67,2022-12-10T11:30:44.358Z,2022-12-11T07:52:32Z,3939065589,233,8,3939065519,56,Back,3939065521,73,,,,,,,,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490032953,9,1,1,0,47,cuj4qahgk4idsme4dg8clk6gw,0,99.5,0.5,2022-12-10T11:31:05.909Z,2022-12-11T07:52:34Z,3939066131,212,29.5,3939066129,141,41.0,3939066117,2,,3939066125,56,Center,3939066123,223,,3939066121,155,,3939066133,213,1.9,3940345891,72,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,3939066119,6,3939066127,140,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490032963,9,12,1,0,50,7p460lrzt1kmp4rsofqa47eqy,1,9.4,65.8,2022-12-10T11:31:09.556Z,2022-12-10T11:31:10Z,3939066181,212,21.8,3939066175,56,Back,3939066179,141,36.7,3939066183,213,4.3,3939066197,15,,3939066177,140,0.8,,,,,,,dpre9cmklv12i80xbyqnku505,A. Prijović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490032989,10,12,1,0,53,7p460lrzt1kmp4rsofqa47eqy,1,3,39.4,2022-12-10T11:31:12.252Z,2022-12-10T12:22:13Z,3939066331,15,,3939066329,213,4.4,3939066325,141,22.9,3939066323,140,0.0,3939066321,56,Back,3939066327,212,11.8,3939066493,167,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490032997,10,56,1,0,56,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2022-12-10T11:31:15.431Z,2022-12-10T11:31:24Z,3939066355,56,Left,,,,,,,,,,,,,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490032995,11,6,1,0,57,7p460lrzt1kmp4rsofqa47eqy,0,4.4,13.2,2022-12-10T11:31:16.244Z,2022-12-11T07:53:37Z,3939066351,56,Back,3939066353,73,,3939066939,233,11,,,,,,,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033027,11,6,1,0,57,cuj4qahgk4idsme4dg8clk6gw,1,95.6,86.8,2022-12-10T11:31:16.244Z,2022-12-10T12:26:58Z,3939066929,233,11,3939066491,73,,3939066489,56,Left,,,,,,,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033125,12,1,1,1,19,cuj4qahgk4idsme4dg8clk6gw,0,99.5,99.5,2022-12-10T11:31:37.960Z,2022-12-11T07:54:11Z,3939066981,141,63.0,3939066971,6,,3939066977,56,Center,3939066985,213,4.5,3939066969,2,,3939066975,223,,3939066979,140,95.1,3939066983,212,25.2,5ik9yg42hblwa27q4p29awyj9,A. McEneff,3940346385,20,3939066973,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033141,12,12,1,1,20,7p460lrzt1kmp4rsofqa47eqy,1,5,38.5,2022-12-10T11:31:39.645Z,2022-12-10T12:22:39Z,3939067047,56,Back,3939067053,212,15.4,3939067049,140,17.6,3939067055,213,5.7,3939067051,141,26.8,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033143,13,43,1,1,22,7p460lrzt1kmp4rsofqa47eqy,1,0,0,2022-12-10T11:31:41.606Z,2022-12-11T07:54:44Z,3940346541,144,49,,,,,,,,,,,,,,,,,,,,,,d5wx8rvjfaw1arn69fdd64d90,R. Bozinovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033147,14,3,1,1,23,7p460lrzt1kmp4rsofqa47eqy,0,20.9,26.4,2022-12-10T11:31:41.983Z,2022-12-11T07:54:51Z,3940346611,465,,3939184583,233,13,3939184007,285,,3939067083,56,Back,,,,,,,,,,,,,d5wx8rvjfaw1arn69fdd64d90,R. Bozinovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033145,13,7,1,1,23,cuj4qahgk4idsme4dg8clk6gw,1,79.1,73.6,2022-12-10T11:31:41.984Z,2022-12-11T07:54:55Z,3939067059,56,Center,3939184563,233,14,3940346629,384,,3939184561,286,,,,,,,,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033159,14,43,1,1,24,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2022-12-10T11:31:43.535Z,2022-12-11T07:54:47Z,3940346579,144,49,,,,,,,,,,,,,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033169,15,1,1,1,25,cuj4qahgk4idsme4dg8clk6gw,0,62.3,94.5,2022-12-10T11:31:44.144Z,2022-12-10T11:31:53Z,3939067191,213,0.5,3939067189,212,10.8,3939067185,140,71.5,3939067183,56,Left,3939067187,141,100.0,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033223,15,5,1,1,27,7p460lrzt1kmp4rsofqa47eqy,1,24.8,-1.6,2022-12-10T11:31:45.837Z,2022-12-11T07:55:18Z,3939067377,56,Back,3939067407,233,16,3939067379,347,,,,,,,,,,,,,,,,,d5wx8rvjfaw1arn69fdd64d90,R. Bozinovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033177,16,5,1,1,27,cuj4qahgk4idsme4dg8clk6gw,0,75.2,101.6,2022-12-10T11:31:45.837Z,2022-12-11T07:55:19Z,3939067215,56,Left,3939067217,347,,3939067411,233,15,,,,,,,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033247,16,1,1,1,39,7p460lrzt1kmp4rsofqa47eqy,1,34.4,0,2022-12-10T11:31:58.262Z,2022-12-10T11:32:01Z,3939067503,212,20.0,3939067497,56,Back,3939067505,213,2.7,3939067501,141,11.6,3939067495,107,,3939067499,140,17.4,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033263,17,1,1,1,42,7p460lrzt1kmp4rsofqa47eqy,1,18.3,25.2,2022-12-10T11:32:01.486Z,2022-12-10T11:32:03Z,3939067595,141,46.0,3939067599,213,2.3,3939067593,140,6.9,3939067591,56,Back,3939067597,212,18.5,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033269,18,1,1,1,44,7p460lrzt1kmp4rsofqa47eqy,1,7,47.9,2022-12-10T11:32:03.734Z,2022-12-10T11:32:06Z,3939067615,140,14.6,3939067619,212,11.7,3939067617,141,60.5,3939067621,213,0.8,3939067613,56,Back,,,,,,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033275,19,1,1,1,47,7p460lrzt1kmp4rsofqa47eqy,1,14.6,60.5,2022-12-10T11:32:06.174Z,2022-12-10T11:32:08Z,3939067653,140,28.8,3939067659,213,5.9,3939067655,141,52.1,3939067657,212,16.0,3939067651,56,Back,,,,,,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033289,20,1,1,1,49,7p460lrzt1kmp4rsofqa47eqy,1,28.3,51.9,2022-12-10T11:32:08.102Z,2022-12-10T11:32:11Z,3939067723,140,14.5,3939067725,141,33.1,3939067729,213,3.9,3939067727,212,19.3,3939067721,56,Back,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033305,21,1,1,1,52,7p460lrzt1kmp4rsofqa47eqy,1,15.7,34.2,2022-12-10T11:32:10.910Z,2022-12-10T11:32:12Z,3939067813,213,2.2,3939067807,140,9.2,3939067811,212,11.1,3939067805,56,Back,3939067809,141,47.0,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033311,22,1,1,1,53,7p460lrzt1kmp4rsofqa47eqy,1,9.2,47,2022-12-10T11:32:12.400Z,2022-12-10T11:32:14Z,3939067845,213,5.1,3939067841,141,5.3,3939067837,56,Back,3939067839,140,19.8,3939067843,212,30.5,3939067835,155,,,,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033333,23,1,1,1,55,7p460lrzt1kmp4rsofqa47eqy,1,19.7,5.6,2022-12-10T11:32:14.614Z,2022-12-10T11:32:18Z,3939067937,140,32.7,3939067941,212,13.7,3939067935,56,Back,3939067943,213,6.2,3939067939,141,3.8,,,,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033359,24,1,1,1,59,7p460lrzt1kmp4rsofqa47eqy,1,27.8,26.2,2022-12-10T11:32:18.310Z,2022-12-10T11:32:21Z,3939068043,56,Back,3939068047,141,43.4,3939068051,213,1.9,3939068049,212,12.3,3939068045,140,24.3,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033363,25,1,1,2,3,7p460lrzt1kmp4rsofqa47eqy,0,26.5,46.9,2022-12-10T11:32:21.886Z,2022-12-10T11:36:06Z,3939068075,141,54.0,3939068079,213,1.0,3939068071,56,Back,3939068077,212,5.9,3939068073,140,29.7,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033369,17,61,1,2,4,cuj4qahgk4idsme4dg8clk6gw,1,65.7,30.1,2022-12-10T11:32:23.345Z,2022-12-11T07:56:26Z,3939068107,56,Center,,,,,,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033383,18,5,1,2,5,cuj4qahgk4idsme4dg8clk6gw,0,74.8,-0.6,2022-12-10T11:32:24.679Z,2022-12-10T11:58:51Z,3939068149,56,Right,3939068151,347,,3939068261,233,26,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033391,26,5,1,2,5,7p460lrzt1kmp4rsofqa47eqy,1,25.2,100.6,2022-12-10T11:32:24.679Z,2022-12-10T11:32:27Z,3939068185,347,,3939068183,56,Back,3939068257,233,18,,,,,,,,,,,,,,,,d5wx8rvjfaw1arn69fdd64d90,R. Bozinovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033427,27,1,1,2,10,7p460lrzt1kmp4rsofqa47eqy,1,21.9,100,2022-12-10T11:32:28.966Z,2022-12-10T11:32:31Z,3939068383,56,Back,3939068391,213,4.5,3939068389,212,16.1,3939068385,140,18.4,3939068387,141,77.8,3939068381,107,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033439,28,1,1,2,13,7p460lrzt1kmp4rsofqa47eqy,1,20.3,71.1,2022-12-10T11:32:31.863Z,2022-12-10T11:32:33Z,3939068477,140,19.4,3939068483,213,4.7,3939068479,141,44.6,3939068475,56,Back,3939068481,212,18.0,,,,,,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033451,29,1,1,2,14,7p460lrzt1kmp4rsofqa47eqy,1,20,42.8,2022-12-10T11:32:33.710Z,2022-12-10T11:32:35Z,3939068563,213,5.9,3939068557,140,41.3,3939068561,212,23.9,3939068555,56,Back,3939068559,141,30.3,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033467,30,1,1,2,16,7p460lrzt1kmp4rsofqa47eqy,1,41.4,30.3,2022-12-10T11:32:35.294Z,2022-12-10T11:32:37Z,3939068653,140,33.0,3939068659,213,4.2,3939068655,141,8.3,3939068657,212,17.4,3939068651,56,Back,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033489,31,1,1,2,18,7p460lrzt1kmp4rsofqa47eqy,1,33,8.3,2022-12-10T11:32:37.607Z,2022-12-10T11:32:42Z,3939068835,213,1.4,3939068833,212,12.1,3939068827,56,Back,3939068831,141,25.9,3939068829,140,34.9,,,,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033483,19,43,1,2,21,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2022-12-10T11:32:40.394Z,2022-12-10T11:32:56Z,3939069369,144,7,3939068789,285,0,3939068787,56,Left,,,,,,,,,,,,,,,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033493,32,4,1,2,22,7p460lrzt1kmp4rsofqa47eqy,1,37.6,21.3,2022-12-10T11:32:41.831Z,2022-12-11T07:56:50Z,3939068851,56,Back,3939068857,286,,3939068849,13,,3939068925,233,20,3939068855,265,,3939068853,152,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033501,20,4,1,2,22,cuj4qahgk4idsme4dg8clk6gw,0,62.4,78.7,2022-12-10T11:32:41.832Z,2022-12-11T07:56:50Z,3939068933,233,32,3939068901,56,Center,3939068905,265,,3939068903,152,,3939068907,285,,3939068899,13,,,,,,,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033677,33,1,1,2,52,7p460lrzt1kmp4rsofqa47eqy,1,38.6,24.8,2022-12-10T11:33:11.088Z,2022-12-11T07:57:08Z,3939069977,212,47.5,3939069967,155,,3939069971,56,Center,3939069981,1,,3939069973,140,71.4,3939069975,141,73.0,3939069979,213,0.8,3939069965,5,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,3939069969,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033683,34,1,1,2,57,7p460lrzt1kmp4rsofqa47eqy,0,69.4,74.6,2022-12-10T11:33:15.888Z,2022-12-11T07:57:12Z,3939070001,140,73.1,3939069999,56,Center,3939070005,212,6.8,3939069997,3,,3939070003,141,66.4,3939070007,213,5.3,,,,,,,dpre9cmklv12i80xbyqnku505,A. Prijović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033685,21,1,1,2,57,cuj4qahgk4idsme4dg8clk6gw,0,23.1,41,2022-12-10T11:33:16.411Z,2022-12-10T11:33:18Z,3939070009,3,,3939070011,56,Back,3939070017,212,17.9,3939070015,141,38.6,3939070019,213,6.2,3939070013,140,40.1,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033691,35,1,1,2,59,7p460lrzt1kmp4rsofqa47eqy,0,61,65.2,2022-12-10T11:33:18.312Z,2022-12-10T11:33:19Z,3939070029,140,74.1,3939070025,3,,3939070031,141,63.7,3939070027,56,Center,3939070033,212,13.8,3939070035,213,6.2,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033693,22,1,1,2,59,cuj4qahgk4idsme4dg8clk6gw,1,31.4,40.9,2022-12-10T11:33:18.363Z,2022-12-10T11:33:20Z,3939070049,213,5.4,3939070045,141,35.2,3939070043,140,34.5,3939070041,56,Back,3939070047,212,5.1,3939070039,3,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490033713,23,1,1,3,1,cuj4qahgk4idsme4dg8clk6gw,0,34.5,35.2,2022-12-10T11:33:19.883Z,2022-12-10T12:28:20Z,3939070097,213,5.7,3939196839,168,,3939070089,56,Back,3939070091,140,46.0,3939070087,3,,3939070093,141,23.7,3939070095,212,14.4,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
