id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/12/value,qualifier/16/value,qualifier/17/value,assist
2538648357,153,61,1,15,42,38ui5tfi8anjuh533emny2tz1,0,66.6,87.5,2023-04-24T09:25:43.404Z,2023-04-24T09:27:55Z,4216930545,56,Left,,,,,,,,,,,,,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648401,116,5,1,15,42,v046no35g7ebk8lytdjmfb43,1,24.3,-1.9,2023-04-24T09:25:44.045Z,2023-04-24T09:37:20Z,4216930741,56,Back,4216930743,347,,4216936621,233,154,,,,,,,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648367,154,5,1,15,42,38ui5tfi8anjuh533emny2tz1,0,75.7,101.9,2023-04-24T09:25:44.045Z,2023-04-24T09:27:58Z,4216936447,233,116,4216930587,347,,4216930585,56,Left,,,,,,,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648517,117,1,1,16,2,v046no35g7ebk8lytdjmfb43,1,23.6,0,2023-04-24T09:26:03.647Z,2023-04-24T09:26:05Z,4216931447,1,,4216931441,141,4.3,4216931445,213,0.2,4216931443,212,22.4,4216931439,140,44.6,4216931437,56,Back,4216931435,107,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648519,118,1,1,16,3,v046no35g7ebk8lytdjmfb43,0,44.6,4.3,2023-04-24T09:26:04.303Z,2023-04-24T09:28:00Z,4216931467,56,Right,4216931465,168,,4216931463,3,,4216931469,140,54.3,4216931473,212,11.0,4216931475,213,5.9,4216931471,141,0.0,,,,2h9me0kgogb1ke6327y78hk9h,S. Šćepović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648523,119,5,1,16,4,v046no35g7ebk8lytdjmfb43,0,53.2,-1.8,2023-04-24T09:26:05.439Z,2023-04-24T09:37:20Z,4216931501,233,155,4216931481,56,Right,4216931483,347,,,,,,,,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648507,155,5,1,16,4,38ui5tfi8anjuh533emny2tz1,1,46.8,101.8,2023-04-24T09:26:05.439Z,2023-04-24T09:28:02Z,4216931395,347,,4216931393,56,Back,4216931493,233,119,,,,,,,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648649,156,1,1,16,13,38ui5tfi8anjuh533emny2tz1,1,45.3,100,2023-04-24T09:26:14.892Z,2023-04-24T09:26:18Z,4216932049,212,16.4,4216932043,56,Back,4216932045,140,32.1,4216932041,107,,4216932047,141,89.1,4216932051,213,3.7,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648691,157,1,1,16,17,38ui5tfi8anjuh533emny2tz1,1,27.3,84.7,2023-04-24T09:26:18.654Z,2023-04-24T09:26:22Z,4216932267,213,4.7,4216932261,140,26.0,4216932265,212,27.3,4216932263,141,44.6,4216932259,56,Back,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648721,158,1,1,16,21,38ui5tfi8anjuh533emny2tz1,0,38.8,40.1,2023-04-24T09:26:22.797Z,2023-04-24T09:26:24Z,4216932423,1,,4216932421,213,0.3,4216932417,141,59.1,4216932415,140,75.7,4216932409,155,,4216932413,56,Center,4216932419,212,40.8,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648751,121,1,1,16,25,v046no35g7ebk8lytdjmfb43,1,24.8,31,2023-04-24T09:26:26.456Z,2023-04-24T09:26:28Z,4216932549,3,,4216932553,140,27.9,4216932559,213,1.4,4216932551,56,Back,4216932555,141,56.6,4216932557,212,17.7,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648759,122,44,1,16,27,v046no35g7ebk8lytdjmfb43,1,29.8,52.4,2023-04-24T09:26:28.260Z,2023-04-24T09:26:29Z,4216932609,233,159,4216932595,56,Back,4216932597,285,,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648747,159,44,1,16,27,38ui5tfi8anjuh533emny2tz1,0,70.2,47.6,2023-04-24T09:26:28.261Z,2023-04-24T09:29:21Z,4216932543,286,,4216932627,233,122,4216932541,56,Center,,,,,,,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648773,123,1,1,16,27,v046no35g7ebk8lytdjmfb43,0,27.9,56.6,2023-04-24T09:26:29.092Z,2023-04-24T09:29:25Z,4216932673,212,6.1,4216932675,213,6.1,4216932671,141,55.1,4216932667,56,Back,4216932665,3,,4216932669,140,33.6,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648761,160,61,1,16,28,38ui5tfi8anjuh533emny2tz1,1,68.3,51.9,2023-04-24T09:26:29.210Z,2023-04-24T09:29:22Z,4216932603,56,Center,,,,,,,,,,,,,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648781,124,49,1,16,29,v046no35g7ebk8lytdjmfb43,1,33.6,55.1,2023-04-24T09:26:30.610Z,2023-04-24T09:26:31Z,,,,,,,,,,,,,,,,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648795,125,1,1,16,30,v046no35g7ebk8lytdjmfb43,1,33.6,55.1,2023-04-24T09:26:31.794Z,2023-04-25T13:57:13Z,4216932783,213,4.4,4216932781,212,14.4,4216932779,141,34.6,4216932775,56,Back,4216932777,140,30.0,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648807,126,1,1,16,31,v046no35g7ebk8lytdjmfb43,1,30,34.6,2023-04-24T09:26:32.227Z,2023-04-24T09:26:33Z,4216932823,213,0.9,4216932821,212,25.4,4216932815,56,Back,4216932817,140,44.8,4216932819,141,64.2,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648837,127,1,1,16,32,v046no35g7ebk8lytdjmfb43,1,44.8,64.2,2023-04-24T09:26:33.367Z,2023-04-24T09:26:36Z,4216932993,56,Left,4216932999,212,19.7,4216933001,213,1.0,4216932997,141,87.8,4216932995,140,55.7,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648861,128,1,1,16,35,v046no35g7ebk8lytdjmfb43,1,59.5,92.9,2023-04-24T09:26:36.718Z,2023-04-24T09:26:40Z,4216933157,140,65.8,4216933161,212,9.3,4216933159,141,83.2,4216933153,56,Left,4216933163,213,5.5,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648873,129,3,1,16,38,v046no35g7ebk8lytdjmfb43,1,66.2,74.9,2023-04-24T09:26:39.461Z,2023-04-25T13:57:40Z,4216933235,286,,4216933233,56,Center,4216933241,233,161,4219529419,464,,,,,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648853,161,45,1,16,38,38ui5tfi8anjuh533emny2tz1,0,33.8,25.1,2023-04-24T09:26:39.461Z,2023-04-24T09:26:42Z,4216933267,233,129,4216933103,285,,4216933101,56,Back,,,,,,,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648887,130,1,1,16,40,v046no35g7ebk8lytdjmfb43,0,66.8,62.9,2023-04-24T09:26:42.025Z,2023-04-24T09:26:43Z,4216933277,140,79.2,4216933275,56,Center,4216933281,212,13.3,4216933279,141,67.0,4216933283,213,0.2,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648883,162,8,1,16,41,38ui5tfi8anjuh533emny2tz1,1,22.3,32.5,2023-04-24T09:26:42.822Z,2023-04-25T13:57:45Z,4216933273,56,Back,4219529561,383,,,,,,,,,,,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648899,163,49,1,16,42,38ui5tfi8anjuh533emny2tz1,1,24.7,24.6,2023-04-24T09:26:43.781Z,2023-04-24T09:26:43Z,,,,,,,,,,,,,,,,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648917,164,1,1,16,43,38ui5tfi8anjuh533emny2tz1,1,24.7,24.4,2023-04-24T09:26:44.197Z,2023-04-24T09:26:46Z,4216933421,213,6.1,4216933415,140,33.8,4216933417,141,22.5,4216933419,212,9.6,4216933413,56,Back,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648937,165,1,1,16,45,38ui5tfi8anjuh533emny2tz1,1,36.6,28.5,2023-04-24T09:26:46.630Z,2023-04-24T09:26:48Z,4216933503,56,Back,4216933509,212,10.3,4216933511,213,0.6,4216933505,140,44.7,4216933507,141,37.0,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648969,166,1,1,16,47,38ui5tfi8anjuh533emny2tz1,1,45.3,41,2023-04-24T09:26:48.813Z,2023-04-24T09:26:52Z,4216933657,56,Back,4216933665,213,2.4,4216933661,141,51.6,4216933659,140,38.0,4216933663,212,10.5,,,,,,,,,,b255io6lia16l5dzuxfpruhud,A. Le Fondre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648971,167,3,1,16,51,38ui5tfi8anjuh533emny2tz1,0,37.3,52.2,2023-04-24T09:26:52.806Z,2023-04-25T13:58:27Z,4216933673,56,Back,4219531209,465,,4216933675,286,,4216933735,233,131,,,,,,,,,,,,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648977,131,7,1,16,51,v046no35g7ebk8lytdjmfb43,0,62.7,47.8,2023-04-24T09:26:52.807Z,2023-04-25T13:58:24Z,4216933697,285,,4219531109,383,,4216933695,56,Center,4216933713,233,167,,,,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648973,168,3,1,16,52,38ui5tfi8anjuh533emny2tz1,0,37.5,47.2,2023-04-24T09:26:53.303Z,2023-04-25T13:58:35Z,4216947925,233,157,4216947695,286,,4219531543,465,,4216933679,56,Back,,,,,,,,,,,,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538650397,157,7,1,16,52,v046no35g7ebk8lytdjmfb43,0,62.5,52.8,2023-04-24T09:26:53.304Z,2023-04-25T13:58:38Z,4216947899,233,168,4216947869,285,,4219531699,383,,4216941673,56,Center,,,,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648989,169,1,1,16,53,38ui5tfi8anjuh533emny2tz1,0,34.2,52.2,2023-04-24T09:26:54.454Z,2023-04-24T09:33:04Z,4216933765,140,34.3,4216933767,141,39.5,4216933771,213,4.7,4216933769,212,8.6,4216933763,56,Back,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538648993,170,43,1,16,54,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-04-24T09:26:55.509Z,2023-04-24T09:33:02Z,4216933787,141,28.5,4216933785,140,28.6,4216933789,212,9.6,4216933783,56,Back,4216933791,213,4.0,4216933795,156,0,4216948631,144,1,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538651843,195,8,1,16,54,v046no35g7ebk8lytdjmfb43,1,70.4,65.5,2023-04-24T09:26:55.768Z,2023-04-25T13:58:45Z,4219531987,384,,4216950573,56,Center,,,,,,,,,,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649003,171,1,1,16,55,38ui5tfi8anjuh533emny2tz1,1,28.6,28.6,2023-04-24T09:26:56.621Z,2023-04-24T09:26:58Z,4216933863,56,Back,4216933869,212,11.6,4216933871,213,5.1,4216933867,141,12.5,4216933865,140,32.3,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649017,172,1,1,16,56,38ui5tfi8anjuh533emny2tz1,1,32.9,12.3,2023-04-24T09:26:57.822Z,2023-04-24T09:27:01Z,4216933925,141,25.0,4216933921,56,Back,4216933927,212,10.9,4216933923,140,26.5,4216933929,213,2.2,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649021,173,1,1,17,0,38ui5tfi8anjuh533emny2tz1,1,27.3,24.4,2023-04-24T09:27:01.221Z,2023-04-24T09:27:03Z,4216933945,141,3.2,4216933941,56,Back,4216933947,212,16.0,4216933949,213,5.2,4216933943,140,34.0,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649043,174,1,1,17,1,38ui5tfi8anjuh533emny2tz1,1,34,3.2,2023-04-24T09:27:03.013Z,2023-04-24T09:37:04Z,4216934073,213,2.2,4216934071,212,16.6,4216934067,140,25.0,4216934065,56,Back,4216934069,141,23.3,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649141,175,1,1,17,12,38ui5tfi8anjuh533emny2tz1,1,39.8,34.2,2023-04-24T09:27:13.589Z,2023-04-24T09:27:16Z,4216934597,56,Back,4216934599,140,43.7,4216934605,213,4.9,4216934601,141,5.3,4216934603,212,20.1,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649225,176,1,1,17,18,38ui5tfi8anjuh533emny2tz1,1,43.8,4.7,2023-04-24T09:27:19.677Z,2023-04-24T09:27:24Z,4216935041,141,15.0,4216935045,213,2.3,4216935029,56,Back,4216935037,140,37.4,4216935043,212,9.7,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649249,177,1,1,17,23,38ui5tfi8anjuh533emny2tz1,0,41.7,5.6,2023-04-24T09:27:24.126Z,2023-04-24T09:27:25Z,4216935167,140,51.7,4216935165,56,Right,4216935173,213,0,4216935171,212,10.5,4216935163,155,,4216935169,141,5.6,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649271,132,8,1,17,26,v046no35g7ebk8lytdjmfb43,1,46.2,93,2023-04-24T09:27:27.165Z,2023-04-25T15:02:53Z,4216935255,56,Back,4216935281,15,,4219608121,385,,,,,,,,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649295,133,49,1,17,28,v046no35g7ebk8lytdjmfb43,1,30.9,70.3,2023-04-24T09:27:29.198Z,2023-04-24T09:27:29Z,,,,,,,,,,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649319,134,1,1,17,29,v046no35g7ebk8lytdjmfb43,1,31.5,69.6,2023-04-24T09:27:30.253Z,2023-04-24T09:27:32Z,4216935513,140,48.7,4216935519,213,0.3,4216935517,212,19.2,4216935511,56,Back,4216935515,141,79.1,4216935509,155,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649339,135,1,1,17,31,v046no35g7ebk8lytdjmfb43,1,48,79,2023-04-24T09:27:32.135Z,2023-04-24T09:27:35Z,4216935689,213,2.9,4216935683,140,35.0,4216935681,56,Back,4216935685,141,83.0,4216935687,212,13.9,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649367,136,1,1,17,34,v046no35g7ebk8lytdjmfb43,1,37.2,72.7,2023-04-24T09:27:35.378Z,2023-04-24T09:27:39Z,4216935841,212,30.3,4216935843,213,4.3,4216935839,141,31.5,4216935835,56,Back,4216935837,140,26.1,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649383,137,1,1,17,38,v046no35g7ebk8lytdjmfb43,1,27,30,2023-04-24T09:27:39.565Z,2023-04-24T09:27:42Z,4216935929,56,Back,4216935939,213,1.5,4216935933,141,61.5,4216935931,140,28.8,4216935937,212,21.5,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649405,138,1,1,17,40,v046no35g7ebk8lytdjmfb43,1,29.2,61.8,2023-04-24T09:27:42.069Z,2023-04-24T09:27:44Z,4216936057,212,12.8,4216936055,141,72.4,4216936051,56,Back,4216936053,140,39.3,4216936059,213,0.6,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649475,139,1,1,17,43,v046no35g7ebk8lytdjmfb43,1,40.6,69.9,2023-04-24T09:27:44.589Z,2023-04-24T09:27:52Z,4216936423,212,65.4,4216936427,1,,4216936425,213,5.6,4216936421,141,6.4,4216936417,56,Right,4216936415,196,,4216936413,155,,4216936419,140,87.4,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649479,140,1,1,17,49,v046no35g7ebk8lytdjmfb43,0,85.8,2.8,2023-04-24T09:27:50.802Z,2023-04-24T09:27:59Z,4216936457,212,6.6,4216936451,56,Right,4216936455,141,12.3,4216936453,140,87.0,4216936459,213,1.4,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649465,178,61,1,17,50,38ui5tfi8anjuh533emny2tz1,1,10,89.3,2023-04-24T09:27:51.296Z,2023-04-24T09:27:51Z,4216936371,56,Back,,,,,,,,,,,,,,,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649501,141,6,1,17,52,v046no35g7ebk8lytdjmfb43,1,88.5,11.5,2023-04-24T09:27:53.318Z,2023-04-24T09:37:22Z,4216936531,75,,4216936541,233,179,4216936529,56,Right,,,,,,,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649485,179,6,1,17,52,38ui5tfi8anjuh533emny2tz1,0,11.5,88.5,2023-04-24T09:27:53.318Z,2023-04-25T15:03:18Z,4216936477,56,Back,4216936559,233,141,4216936479,73,,,,,,,,,,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649785,142,1,1,18,26,v046no35g7ebk8lytdjmfb43,0,99.6,0.7,2023-04-24T09:28:27.957Z,2023-04-25T15:03:21Z,4216937877,141,45.8,4216937871,224,,4216937875,140,86.9,4216937873,56,Center,4216937879,212,33.4,4219608507,20,,4216937869,155,,4216937881,213,2.0,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,4216937883,1,,4216937865,2,,4216937867,6,,,,,,,,,,,,,,,,,,,,,,,
2538649771,180,44,1,18,28,38ui5tfi8anjuh533emny2tz1,1,10.4,53.3,2023-04-24T09:28:29.686Z,2023-04-24T09:28:32Z,4216937903,233,143,4216937801,56,Back,4216937803,285,,,,,,,,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649787,143,44,1,18,28,v046no35g7ebk8lytdjmfb43,0,89.6,46.7,2023-04-24T09:28:29.687Z,2023-04-24T09:28:33Z,4216937969,233,180,4216937895,56,Center,4216937897,286,,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649791,181,12,1,18,29,38ui5tfi8anjuh533emny2tz1,1,7.8,53.4,2023-04-24T09:28:30.958Z,2023-04-25T15:03:30Z,4216937931,141,50.5,4216937927,56,Back,4216938325,15,,4216937929,140,11.0,4216937933,212,3.9,4216937939,213,5.8,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649799,144,13,1,18,30,v046no35g7ebk8lytdjmfb43,1,91,47.8,2023-04-24T09:28:31.885Z,2023-04-25T15:04:51Z,4216953701,230,98.8,4216937959,17,,4216937961,56,Center,4216952079,25,,4216952085,328,,4217044277,120,,4216953693,73,,4216953695,102,84.2,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,4216953703,231,47.7,4216952081,15,,4216953699,458,4216953697,103,,,,,,,,,,,,,,,,8.3,,,,,
2538649813,145,5,1,18,32,v046no35g7ebk8lytdjmfb43,0,101.3,81.4,2023-04-24T09:28:33.819Z,2023-04-24T09:28:35Z,4216938071,233,182,4216938027,56,Left,4216938029,346,,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649817,182,5,1,18,32,38ui5tfi8anjuh533emny2tz1,1,-1.3,18.6,2023-04-24T09:28:33.819Z,2023-04-24T09:37:20Z,4216938043,346,,4216938057,233,145,4216938041,56,Back,,,,,,,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649963,183,1,1,18,49,38ui5tfi8anjuh533emny2tz1,1,4.6,57.5,2023-04-24T09:28:50.126Z,2023-04-24T09:28:58Z,4216938749,140,13.4,4216938743,124,,4216938747,56,Back,4216938753,212,16.2,4216938755,213,1.0,4216938751,141,77.1,4216938903,189,,4216938761,237,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649967,184,1,1,18,50,38ui5tfi8anjuh533emny2tz1,0,21.7,93.3,2023-04-24T09:28:51.158Z,2023-04-25T15:05:10Z,4216938777,56,Left,4216938779,140,59.1,4216938787,1,,4216938781,141,82.4,4216938785,213,6.1,4216938783,212,40.0,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649979,146,49,1,18,52,v046no35g7ebk8lytdjmfb43,1,34.9,25,2023-04-24T09:28:53.243Z,2023-04-24T09:28:53Z,,,,,,,,,,,,,,,,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538649999,147,1,1,18,53,v046no35g7ebk8lytdjmfb43,1,34.1,23.6,2023-04-24T09:28:55.098Z,2023-04-25T15:05:16Z,4216938911,140,17.5,4216938915,141,46.7,4216938917,212,23.5,4216938909,56,Back,4216938919,213,2.4,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538650021,148,1,1,18,55,v046no35g7ebk8lytdjmfb43,1,17.5,46.7,2023-04-24T09:28:56.902Z,2023-04-24T09:28:59Z,4216939053,141,47.2,4216939055,212,10.3,4216939051,140,27.3,4216939057,213,0.0,4216939049,56,Back,,,,,,,,,,cb0y1hi0ozn1rx00vx6a1xr6x,J. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538650035,149,1,1,18,59,v046no35g7ebk8lytdjmfb43,1,25.5,48.5,2023-04-24T09:29:00.592Z,2023-04-24T09:29:01Z,4216939127,141,45.1,4216939131,213,6.1,4216939125,140,37.4,4216939123,56,Back,4216939129,212,12.7,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538650049,150,1,1,19,0,v046no35g7ebk8lytdjmfb43,1,37.4,45.1,2023-04-24T09:29:01.641Z,2023-04-24T09:29:04Z,4216939215,140,43.2,4216939217,141,27.6,4216939213,56,Back,4216939219,212,13.4,4216939221,213,5.2,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538650083,151,1,1,19,3,v046no35g7ebk8lytdjmfb43,1,43.2,27.6,2023-04-24T09:29:04.298Z,2023-04-24T09:29:08Z,4216939385,141,65.4,4216939381,56,Back,4216939387,212,27.0,4216939389,213,1.9,4216939383,140,35.4,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
