id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/10/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/17/value
2475199525,268,74,1,25,55,6j4xzc2g1eeafo6v1f38d4x22,1,19,26.8,2022-10-22T06:27:03.799Z,2022-10-23T08:18:06Z,3861019243,285,,3861019241,56,Back,3861019775,233,223,,,,,,,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199619,269,61,1,25,56,6j4xzc2g1eeafo6v1f38d4x22,1,21.6,26.4,2022-10-22T06:27:04.928Z,2022-10-23T08:18:10Z,3861019783,56,Back,,,,,,,,,,,,,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199397,224,1,1,26,0,chu9blh367xs3yumct5tqto2q,1,78.5,95.4,2022-10-22T06:27:08.815Z,2022-10-23T07:48:43Z,3861018563,140,68.1,3861018569,213,3.2,3861018565,141,93.9,3861018567,212,11.0,3861018561,56,Left,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199403,225,1,1,26,1,chu9blh367xs3yumct5tqto2q,1,68,93.9,2022-10-22T06:27:10.047Z,2022-10-23T07:48:43Z,3861018603,140,68.4,3861018601,56,Left,3861018607,212,5.3,3861018609,213,4.8,3861018605,141,86.1,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199419,226,1,1,26,2,chu9blh367xs3yumct5tqto2q,1,68.4,86.1,2022-10-22T06:27:11.422Z,2022-10-23T07:48:43Z,3861018675,56,Center,3861018683,213,3.8,3861018679,141,68.1,3861018681,212,20.6,3861018677,140,52.6,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199443,227,1,1,26,5,chu9blh367xs3yumct5tqto2q,1,52.6,68.3,2022-10-22T06:27:13.678Z,2022-10-23T07:48:42Z,3861018803,56,Back,3861018807,141,28.6,3861018809,212,28.7,3861018811,213,4.4,3861018805,140,43.2,,,,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199465,228,1,1,26,8,chu9blh367xs3yumct5tqto2q,1,40.9,24.4,2022-10-22T06:27:16.494Z,2022-10-23T08:18:38Z,3861018919,213,6.1,3861018915,141,17.4,3861018917,212,20.9,3861018911,56,Right,3861018913,140,60.3,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199481,229,1,1,26,13,chu9blh367xs3yumct5tqto2q,1,63.3,35.3,2022-10-22T06:27:22.367Z,2022-10-23T07:48:42Z,3861018991,141,65.6,3861018987,56,Center,3861018993,212,23.5,3861018989,140,74.0,3861018995,213,1.1,,,,,,,,,,8q4a3xz1plwm6f06jawwvo5ih,B. Dartsmelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199485,230,1,1,26,16,chu9blh367xs3yumct5tqto2q,1,74,65.6,2022-10-22T06:27:25.135Z,2022-10-23T07:48:41Z,3861019019,213,2.5,3861019015,141,75.0,3861019017,212,11.3,3861019011,56,Center,3861019013,140,65.1,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199499,231,1,1,26,18,chu9blh367xs3yumct5tqto2q,1,65.1,75,2022-10-22T06:27:26.623Z,2022-10-23T07:48:41Z,3861019083,56,Left,3861019091,212,21.3,3861019087,141,86.6,3861019093,213,0.4,3861019085,140,83.9,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199501,232,1,1,26,21,chu9blh367xs3yumct5tqto2q,1,83.8,82.4,2022-10-22T06:27:30.175Z,2022-10-23T07:48:41Z,3861019131,213,6.3,3861019127,141,82.2,3861019129,212,10.0,3861019123,56,Left,3861019125,140,93.3,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199513,233,1,1,26,23,chu9blh367xs3yumct5tqto2q,0,96,82.4,2022-10-22T06:27:31.951Z,2022-10-23T08:19:01Z,3861019185,155,,3865568365,224,,3861019195,213,4.4,3861019187,56,Center,3865568367,72,,3861019193,212,9.5,3861019189,140,93.5,3861019183,2,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,3861019191,141,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199511,266,61,1,26,24,6j4xzc2g1eeafo6v1f38d4x22,1,6.3,25.5,2022-10-22T06:27:33.470Z,2022-10-23T07:46:50Z,3861019177,56,Back,,,,,,,,,,,,,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199515,234,6,1,26,25,chu9blh367xs3yumct5tqto2q,1,93.7,78.4,2022-10-22T06:27:33.951Z,2022-10-23T07:48:40Z,3861019205,73,,3861019217,233,267,3861019203,56,Center,,,,,,,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199521,267,6,1,26,25,6j4xzc2g1eeafo6v1f38d4x22,0,6.3,21.6,2022-10-22T06:27:33.951Z,2022-10-23T08:19:06Z,3861019215,73,,3861019221,233,234,3861019213,56,Back,,,,,,,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199701,235,1,1,26,59,chu9blh367xs3yumct5tqto2q,1,99.5,99.5,2022-10-22T06:28:07.664Z,2022-10-23T08:19:23Z,3865568951,72,,3861020225,56,Center,3861020229,141,64.5,3861020231,212,24.6,3861020227,140,93.7,3861020221,155,,3861020217,2,,3861020219,6,,8q4a3xz1plwm6f06jawwvo5ih,B. Dartsmelia,3861020233,213,4.5,,3861020223,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199703,236,1,1,27,0,chu9blh367xs3yumct5tqto2q,1,94.3,63.5,2022-10-22T06:28:09Z,2022-10-23T08:19:25Z,3861047615,140,91.2,3861047613,168,,3861047621,213,4.6,3861020245,56,Right,3861047617,141,14.9,3861047623,1,,3861047619,212,33.2,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199821,238,1,1,27,7,chu9blh367xs3yumct5tqto2q,1,89.2,11,2022-10-22T06:28:16.368Z,2022-10-23T08:19:42Z,3861020815,213,3.2,3861020809,140,74.4,3861020807,56,Right,3861020811,141,9.8,3861020813,212,15.6,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199739,237,1,1,27,9,chu9blh367xs3yumct5tqto2q,0,75.7,7.9,2022-10-22T06:28:17.672Z,2022-10-23T08:19:50Z,3865569437,224,,3865569439,20,,3861020435,140,79.4,3861020433,56,Right,3861020437,141,13.0,3861020431,155,,3861020439,212,5.2,3861020429,2,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,3861020441,213,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199763,273,61,1,27,10,6j4xzc2g1eeafo6v1f38d4x22,1,21.8,84.1,2022-10-22T06:28:18.569Z,2022-10-23T08:19:53Z,3861020519,56,Back,,,,,,,,,,,,,,,,,,,,,,e713hl3clivldop8wln53rsyy,B. Waine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199717,270,49,1,27,12,6j4xzc2g1eeafo6v1f38d4x22,1,7.1,74.7,2022-10-22T06:28:20.577Z,2022-10-23T08:21:05Z,,,,,,,,,,,,,,,,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199735,271,1,1,27,13,6j4xzc2g1eeafo6v1f38d4x22,0,4.7,79.6,2022-10-22T06:28:22.280Z,2022-10-23T08:20:14Z,3861020411,141,81.0,3861023541,286,,3861020413,212,1.8,3861020405,155,,3861023537,233,240,3861020415,213,0.6,3861020407,56,Back,3861023535,236,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,3861020409,140,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199951,240,74,1,27,13,chu9blh367xs3yumct5tqto2q,1,94,22.9,2022-10-22T06:28:22.281Z,2022-10-23T08:20:36Z,3861021485,56,Center,3861021487,285,,3861023551,233,271,,,,,,,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199757,272,5,1,27,14,6j4xzc2g1eeafo6v1f38d4x22,1,28.5,101.4,2022-10-22T06:28:22.473Z,2022-10-23T07:46:49Z,3861020507,56,Back,3861020509,347,,3861060301,233,395,,,,,,,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475207517,395,5,1,27,14,chu9blh367xs3yumct5tqto2q,0,71.5,-1.4,2022-10-22T06:28:22.473Z,2022-10-23T07:48:39Z,3861060293,56,Right,3861060305,233,272,3861060295,347,,,,,,,,,,,,,,,,,4epapct9t0a0skf8522jyerjd,M. Weier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199795,274,1,1,27,29,6j4xzc2g1eeafo6v1f38d4x22,1,24.2,100,2022-10-22T06:28:37.760Z,2022-10-23T07:46:49Z,3861020683,141,76.1,3861020687,213,4.2,3861020679,56,Back,3861020681,140,14.3,3861020677,107,,3861020795,189,,3861020685,212,20.0,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199805,275,1,1,27,30,6j4xzc2g1eeafo6v1f38d4x22,1,14.3,75.7,2022-10-22T06:28:38.704Z,2022-10-23T07:46:49Z,3861020725,140,11.8,3861020729,212,22.2,3861020731,213,4.6,3861020727,141,43.3,3861020723,56,Back,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199815,276,1,1,27,32,6j4xzc2g1eeafo6v1f38d4x22,1,11.9,40,2022-10-22T06:28:40.592Z,2022-10-23T07:46:48Z,3861020783,140,21.3,3861020789,213,5.1,3861020785,141,8.6,3861020787,212,23.5,3861020781,56,Back,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199863,277,1,1,27,36,6j4xzc2g1eeafo6v1f38d4x22,1,27.3,7.4,2022-10-22T06:28:45.168Z,2022-10-23T07:46:48Z,3861021023,56,Back,3861021029,212,27.9,3861021031,213,1.6,3861021027,141,48.4,3861021025,140,26.3,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199877,278,1,1,27,43,6j4xzc2g1eeafo6v1f38d4x22,1,47.4,58.2,2022-10-22T06:28:51.504Z,2022-10-23T07:46:48Z,3861021099,56,Center,3861021103,141,69.1,3861021107,213,0.6,3861021105,212,12.6,3861021101,140,57.1,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199883,279,1,1,27,45,6j4xzc2g1eeafo6v1f38d4x22,1,67.5,71.7,2022-10-22T06:28:54.048Z,2022-10-23T07:46:47Z,3861021139,212,14.4,3861021141,213,0.5,3861021135,140,79.4,3861021137,141,82.3,3861021133,56,Left,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199901,280,1,1,27,47,6j4xzc2g1eeafo6v1f38d4x22,0,86.3,82,2022-10-22T06:28:55.617Z,2022-10-23T08:21:30Z,3861021231,1,,3865571631,72,,3861021227,212,33.5,3861021229,213,5.2,3865571629,224,,3861021223,140,100.0,3861021219,56,Center,3861021217,155,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,3861021225,141,38.2,,3861021215,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199909,239,5,1,27,49,chu9blh367xs3yumct5tqto2q,1,-1.1,56.4,2022-10-22T06:28:58.032Z,2022-10-23T07:48:38Z,3861021263,233,281,3861021259,56,Back,3861021261,346,,,,,,,,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199907,281,5,1,27,49,6j4xzc2g1eeafo6v1f38d4x22,0,101.1,43.6,2022-10-22T06:28:58.032Z,2022-10-23T07:46:47Z,3861021255,346,,3861021253,56,Center,3861021267,233,239,,,,,,,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475199987,241,1,1,28,7,chu9blh367xs3yumct5tqto2q,1,4.4,54.5,2022-10-22T06:29:16.032Z,2022-10-23T07:48:38Z,3861021659,141,83.1,3861021657,140,14.7,3861021661,212,22.3,3861056721,124,,3861021663,213,1.1,3861021655,56,Back,3861056723,237,,,,,4epapct9t0a0skf8522jyerjd,M. Weier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200037,242,1,1,28,9,chu9blh367xs3yumct5tqto2q,1,15.1,84.5,2022-10-22T06:29:17.521Z,2022-10-23T07:48:38Z,3861021899,212,18.0,3861021897,141,73.8,3861021901,213,5.9,3861021893,56,Back,3861021895,140,30.8,,,,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200039,243,4,1,28,13,chu9blh367xs3yumct5tqto2q,1,32.5,82.4,2022-10-22T06:29:22.401Z,2022-10-23T07:48:38Z,3861021917,56,Back,3861021919,152,,3861021913,13,,3861021921,285,,3861021915,294,,3861021935,233,282,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200019,282,4,1,28,13,6j4xzc2g1eeafo6v1f38d4x22,0,67.5,17.6,2022-10-22T06:29:22.402Z,2022-10-23T07:46:47Z,3861021947,286,,3861021811,56,Right,3861021813,152,,3861021943,233,243,3861021907,294,,3861021809,13,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200071,244,1,1,28,22,chu9blh367xs3yumct5tqto2q,1,30.1,85.8,2022-10-22T06:29:30.929Z,2022-10-23T07:48:37Z,3861022125,140,26.0,3861022129,212,26.9,3861022131,213,4.6,3861022127,141,46.7,3861022121,152,,3861022119,5,,3861022123,56,Back,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200093,245,1,1,28,25,chu9blh367xs3yumct5tqto2q,1,28.6,43.1,2022-10-22T06:29:33.777Z,2022-10-23T07:48:37Z,3861022227,1,,3861022221,141,18.4,3861022219,140,55.2,3861022223,212,32.6,3861022217,56,Right,3861022225,213,5.7,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200107,246,1,1,28,31,chu9blh367xs3yumct5tqto2q,1,69.4,10.4,2022-10-22T06:29:40.129Z,2022-10-23T07:48:37Z,3861022271,140,66.7,3861022277,213,1.9,3861022275,212,9.4,3861022269,56,Center,3861022273,141,23.6,,,,,,,,,,8q4a3xz1plwm6f06jawwvo5ih,B. Dartsmelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200119,247,1,1,28,33,chu9blh367xs3yumct5tqto2q,1,66.7,23.3,2022-10-22T06:29:42.113Z,2022-10-23T07:48:36Z,3861022335,213,4.2,3861022331,141,5.5,3861022327,56,Right,3861022329,140,60.8,3861022333,212,13.6,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200153,248,1,1,28,35,chu9blh367xs3yumct5tqto2q,1,61,5.5,2022-10-22T06:29:44.065Z,2022-10-23T07:48:36Z,3861022487,140,69.1,3861022489,141,2.6,3861022493,213,6.1,3861022491,212,8.7,3861022485,56,Right,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200165,249,1,1,28,43,chu9blh367xs3yumct5tqto2q,1,65.2,15.2,2022-10-22T06:29:51.984Z,2022-10-23T07:48:36Z,3861022545,140,52.6,3861022553,1,,3861022551,213,2.0,3861022547,141,63.5,3861022549,212,35.4,3861022543,56,Center,,,,,,,8q4a3xz1plwm6f06jawwvo5ih,B. Dartsmelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200175,250,1,1,28,46,chu9blh367xs3yumct5tqto2q,1,52.4,63.6,2022-10-22T06:29:54.673Z,2022-10-23T07:48:36Z,3861022595,56,Back,3861022603,213,4.5,3861022597,140,46.6,3861022599,141,24.1,3861022601,212,27.5,,,,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200199,251,1,1,28,48,chu9blh367xs3yumct5tqto2q,1,46.6,21.2,2022-10-22T06:29:57.281Z,2022-10-23T07:48:35Z,3861022715,140,24.5,3861022721,213,2.5,3861022713,56,Back,3861022719,212,28.1,3861022717,141,44.5,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200205,252,1,1,28,52,chu9blh367xs3yumct5tqto2q,1,23.9,44.3,2022-10-22T06:30:01.089Z,2022-10-23T07:48:35Z,3861022767,141,35.7,3861022761,56,Back,3861022769,212,15.4,3861022763,140,37.5,3861022771,213,5.9,,,,,,,,,,4epapct9t0a0skf8522jyerjd,M. Weier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200231,253,1,1,28,56,chu9blh367xs3yumct5tqto2q,1,34.2,37.4,2022-10-22T06:30:04.561Z,2022-10-23T07:48:35Z,3861022895,213,5.9,3861022891,141,31.6,3861022887,56,Back,3861022889,140,44.3,3861022893,212,11.3,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200253,254,1,1,28,58,chu9blh367xs3yumct5tqto2q,1,45.1,31.6,2022-10-22T06:30:06.865Z,2022-10-23T07:48:35Z,3861022987,140,61.7,3861022989,141,44.3,3861022993,213,0.5,3861022991,212,19.5,3861022985,56,Center,,,,,,,,,,8q4a3xz1plwm6f06jawwvo5ih,B. Dartsmelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200303,255,1,1,29,1,chu9blh367xs3yumct5tqto2q,1,62.1,42.7,2022-10-22T06:30:10.081Z,2022-10-23T07:48:34Z,3861023227,213,2.2,3861023225,212,9.4,3861023221,140,57.2,3861023223,141,54.2,3861023219,56,Center,,,,,,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200321,256,1,1,29,8,chu9blh367xs3yumct5tqto2q,1,61,55.7,2022-10-22T06:30:16.914Z,2022-10-23T07:48:34Z,3861023285,56,Center,3861023287,140,65.9,3861023293,213,0.9,3861023289,141,65.3,3861023291,212,8.3,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200325,257,1,1,29,11,chu9blh367xs3yumct5tqto2q,1,65.9,65.3,2022-10-22T06:30:20.114Z,2022-10-23T07:48:34Z,3861023315,141,73.5,3861023317,212,9.3,3861023311,56,Center,3861023319,213,2.5,3861023313,140,58.8,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200337,258,1,1,29,12,chu9blh367xs3yumct5tqto2q,1,58.8,73.5,2022-10-22T06:30:21.265Z,2022-10-23T07:48:33Z,3861023369,140,48.5,3861023367,56,Back,3861023375,213,4.1,3861023373,212,18.1,3861023371,141,52.1,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200363,259,1,1,29,14,chu9blh367xs3yumct5tqto2q,1,48.5,52.1,2022-10-22T06:30:22.594Z,2022-10-23T07:48:33Z,3861023483,140,56.5,3861023489,213,0.9,3861023481,56,Center,3861023487,212,13.1,3861023485,141,66.8,,,,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200403,260,1,1,29,17,chu9blh367xs3yumct5tqto2q,1,56.1,72,2022-10-22T06:30:25.473Z,2022-10-23T07:48:33Z,3861023675,56,Left,3861023679,141,98.1,3861023681,212,23.2,3861023677,140,70.3,3861023683,213,0.9,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200421,261,1,1,29,22,chu9blh367xs3yumct5tqto2q,1,69.2,83.7,2022-10-22T06:30:31.155Z,2022-10-23T08:22:24Z,3861023771,1,,3861023759,196,,3861023765,141,20.3,3861023763,140,75.9,3861023769,213,4.9,3861023767,212,43.7,3861023761,56,Right,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200433,262,1,1,29,26,chu9blh367xs3yumct5tqto2q,1,78.7,20,2022-10-22T06:30:34.898Z,2022-10-23T07:48:32Z,3861023829,56,Center,3861023839,212,6.0,3861023835,141,27.1,3861023843,213,2.2,3861023833,140,75.3,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200439,263,1,1,29,28,chu9blh367xs3yumct5tqto2q,0,75.6,28.3,2022-10-22T06:30:36.827Z,2022-10-23T08:22:32Z,3861023883,56,Center,3861023891,213,0.8,3861023887,141,53.7,3861023885,140,91.0,3861023881,155,,3861023889,212,23.7,,,,,,,8q4a3xz1plwm6f06jawwvo5ih,B. Dartsmelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200443,283,12,1,29,29,6j4xzc2g1eeafo6v1f38d4x22,1,8.2,47.8,2022-10-22T06:30:37.956Z,2022-10-23T07:46:46Z,3861023907,140,16.8,3861023909,141,41.0,3861023911,212,10.1,3861023905,56,Back,3861023913,213,5.8,3861023921,15,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200449,284,49,1,29,31,6j4xzc2g1eeafo6v1f38d4x22,1,19.3,39.7,2022-10-22T06:30:40.101Z,2022-10-23T07:46:46Z,,,,,,,,,,,,,,,,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200475,285,1,1,29,34,6j4xzc2g1eeafo6v1f38d4x22,0,25.3,39.1,2022-10-22T06:30:43.219Z,2022-10-23T07:46:46Z,3861024049,140,25.4,3861024047,56,Back,3861024123,233,264,3861024055,213,4.8,3861024131,286,,3861024121,236,,3861024053,212,2.0,3861024051,141,36.1,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200487,264,74,1,29,34,chu9blh367xs3yumct5tqto2q,1,71.4,65.1,2022-10-22T06:30:43.220Z,2022-10-23T07:48:32Z,3861024109,56,Center,3861024141,233,285,3861024111,285,,,,,,,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200493,265,49,1,29,36,chu9blh367xs3yumct5tqto2q,1,68.3,72.9,2022-10-22T06:30:44.946Z,2022-10-23T08:22:47Z,,,,,,,,,,,,,,,,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200503,266,1,1,29,38,chu9blh367xs3yumct5tqto2q,1,68.3,72.9,2022-10-22T06:30:47.122Z,2022-10-23T07:48:31Z,3861024187,212,6.5,3861024181,56,Center,3861024185,141,63.6,3861024189,213,4.5,3861024183,140,66.7,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475200505,267,1,1,29,39,chu9blh367xs3yumct5tqto2q,1,66.7,63.6,2022-10-22T06:30:48.178Z,2022-10-23T07:48:31Z,3861024213,56,Left,3861024221,213,1.4,3861024217,141,79.2,3861024219,212,10.8,3861024215,140,68.8,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
