id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2497058565,5,49,1,0,6,6lezh5aazy0xca1800e5dqxwl,1,29.4,69.7,2023-01-14T08:45:27.928Z,2023-01-14T08:45:28Z,,,,,,,,,,,,,,,,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058571,6,1,1,0,6,6lezh5aazy0xca1800e5dqxwl,0,29.4,69.7,2023-01-14T08:45:28.141Z,2023-01-14T08:45:30Z,3976238585,157,,3976238595,213,0.9,3976238597,1,,3976238587,56,Back,3976238593,212,22.1,3976238589,140,43.2,3976238591,141,94.2,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497112927,856,49,1,0,7,9xmhnv6im8h7c9e17oqvcx8gl,1,60.2,4.3,2023-01-14T08:45:29.036Z,2023-01-14T12:25:04Z,,,,,,,,,,,,,,,,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497067495,406,1,1,0,8,9xmhnv6im8h7c9e17oqvcx8gl,1,58.2,2.5,2023-01-14T08:45:29.449Z,2023-01-14T09:36:38Z,3976281337,141,7.3,3976281341,213,2.9,3976281339,212,12.1,3976281333,56,Back,3976281335,140,47.1,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497067525,407,1,1,0,10,9xmhnv6im8h7c9e17oqvcx8gl,1,47.9,8.6,2023-01-14T08:45:31.449Z,2023-01-14T09:36:47Z,3976281441,141,11.3,3976281437,56,Right,3976281443,212,8.5,3976281439,140,55.8,3976281445,213,0.2,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497067535,408,1,1,0,11,9xmhnv6im8h7c9e17oqvcx8gl,1,55.8,5.8,2023-01-14T08:45:32.449Z,2023-01-14T09:36:53Z,3976281477,56,Back,3976281485,213,2.9,3976281481,141,9.4,3976281479,140,47.8,3976281483,212,8.7,,,,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497067553,409,1,1,0,12,9xmhnv6im8h7c9e17oqvcx8gl,1,48.2,8.9,2023-01-14T08:45:33.449Z,2023-01-14T09:36:58Z,3976281559,141,1.7,3976281557,140,48.5,3976281561,212,4.9,3976281563,213,4.8,3976281555,56,Back,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058587,6,1,1,0,13,9xmhnv6im8h7c9e17oqvcx8gl,0,48.7,1,2023-01-14T08:45:34.966Z,2023-01-14T12:25:42Z,3976238665,141,1.0,3976238667,212,2.7,3976238661,56,Right,3976238723,233,7,3976238669,213,0.0,3976238663,140,51.3,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058595,7,8,1,0,13,6lezh5aazy0xca1800e5dqxwl,1,45.4,91.5,2023-01-14T08:45:34.967Z,2023-01-14T12:25:40Z,3976508523,385,,3976238699,56,Back,,,,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058629,7,5,1,0,14,9xmhnv6im8h7c9e17oqvcx8gl,1,53.9,-1.1,2023-01-14T08:45:35.810Z,2023-01-14T12:25:45Z,3976238831,233,8,3976238827,56,Right,3976238829,347,,,,,,,,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058609,8,5,1,0,14,6lezh5aazy0xca1800e5dqxwl,0,46.1,101.1,2023-01-14T08:45:35.810Z,2023-01-14T12:25:46Z,3976238835,233,7,3976238749,347,,3976238747,56,Back,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058635,8,1,1,0,22,9xmhnv6im8h7c9e17oqvcx8gl,1,52.8,0,2023-01-14T08:45:43.638Z,2023-01-14T08:45:47Z,3976238887,213,0.5,3976238877,107,,3976238885,212,20.3,3976238881,140,69.5,3976238879,56,Right,3976238883,141,13.8,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058647,9,1,1,0,24,9xmhnv6im8h7c9e17oqvcx8gl,1,69.4,13.7,2023-01-14T08:45:45.590Z,2023-01-14T12:26:11Z,3976238935,212,8.1,3976238929,56,Right,3976238937,213,4.5,3976238933,141,2.0,3976238931,140,67.8,,,,,,,,,,abz6occh9zmu2tcsejm5uiyg9,N. D'Agostino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058649,10,61,1,0,26,9xmhnv6im8h7c9e17oqvcx8gl,0,67.8,1.3,2023-01-14T08:45:48.215Z,2023-01-14T08:46:17Z,3976238941,56,Right,,,,,,,,,,,,,,,,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058667,9,5,1,0,27,6lezh5aazy0xca1800e5dqxwl,1,33.4,102,2023-01-14T08:45:48.478Z,2023-01-14T08:45:56Z,3976239039,347,,3976239037,56,Back,3976239041,233,11,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058653,11,5,1,0,27,9xmhnv6im8h7c9e17oqvcx8gl,0,66.6,-2,2023-01-14T08:45:48.478Z,2023-01-14T08:46:09Z,3976238963,347,,3976238961,56,Right,3976239045,233,9,,,,,,,,,,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058675,10,1,1,0,34,6lezh5aazy0xca1800e5dqxwl,1,34.3,100,2023-01-14T08:45:56.157Z,2023-01-14T08:45:58Z,3976239085,212,16.6,3976239077,107,,3976239087,213,5.4,3976239083,141,82.6,3976239079,56,Back,3976239081,140,43.9,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058677,11,61,1,0,37,6lezh5aazy0xca1800e5dqxwl,0,43.9,82.6,2023-01-14T08:45:58.638Z,2023-01-14T08:45:59Z,3976239095,56,Back,,,,,,,,,,,,,,,,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058683,12,49,1,0,38,9xmhnv6im8h7c9e17oqvcx8gl,1,46.3,15.5,2023-01-14T08:46:00.327Z,2023-01-14T08:46:00Z,,,,,,,,,,,,,,,,,,,,,,,,,9660pkh3215x0w4jllovetpwq,M. Bozinovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058687,13,1,1,0,39,9xmhnv6im8h7c9e17oqvcx8gl,0,46.3,15.5,2023-01-14T08:46:00.566Z,2023-01-14T08:46:01Z,3976239133,155,,3976239139,141,28.9,3976239143,213,0.3,3976239141,212,33.3,3976239137,140,76.8,3976239145,1,,3976239135,56,Center,,,,9660pkh3215x0w4jllovetpwq,M. Bozinovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058693,12,43,1,0,40,6lezh5aazy0xca1800e5dqxwl,1,0,0,2023-01-14T08:46:01.637Z,2023-01-14T09:35:45Z,3976239157,56,Back,3976239159,285,0,3976243557,233,73,3976280827,144,44,,,,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497059425,73,43,1,0,40,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2023-01-14T08:46:01.638Z,2023-01-14T09:37:21Z,3976281801,144,44,3976243555,286,0,3976243553,56,Center,,,,,,,,,,,,,,,,abz6occh9zmu2tcsejm5uiyg9,N. D'Agostino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058709,13,1,1,0,41,6lezh5aazy0xca1800e5dqxwl,1,27.3,66.6,2023-01-14T08:46:02.814Z,2023-01-14T08:46:07Z,3976239213,3,,3976239221,212,15.1,3976239219,141,44.8,3976239223,213,4.9,3976239215,56,Back,3976239217,140,30.0,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497113445,979,49,1,0,42,6lezh5aazy0xca1800e5dqxwl,1,29.5,59.7,2023-01-14T08:46:03.470Z,2023-01-14T12:27:15Z,,,,,,,,,,,,,,,,,,,,,,,,,bdubw4m7kqyerzclhw8s8zpp1,Juande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497113507,980,1,1,0,42,6lezh5aazy0xca1800e5dqxwl,1,29.5,59.7,2023-01-14T08:46:03.993Z,2023-01-14T12:27:31Z,3976510591,212,13.6,3976510593,213,3.6,3976510589,141,50.7,3976510587,140,17.9,3976510585,56,Back,,,,,,,,,,bdubw4m7kqyerzclhw8s8zpp1,Juande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058715,14,43,1,0,45,6lezh5aazy0xca1800e5dqxwl,1,0,0,2023-01-14T08:46:07.006Z,2023-01-14T12:26:55Z,3976239247,212,9.4,3976510069,144,1,3976239239,3,0,3976239241,56,Back,3976239249,213,3.8,3976239243,140,22.8,3976239245,141,36.6,,,,bdubw4m7kqyerzclhw8s8zpp1,Juande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058717,15,43,1,0,47,6lezh5aazy0xca1800e5dqxwl,1,0,0,2023-01-14T08:46:08.622Z,2023-01-14T12:27:22Z,3976510305,144,49,,,,,,,,,,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058721,16,1,1,0,47,6lezh5aazy0xca1800e5dqxwl,0,21.9,36.7,2023-01-14T08:46:08.733Z,2023-01-14T12:27:31Z,3976239283,56,Back,3976239289,212,19.6,3976239291,213,5.0,3976239285,140,27.2,3976239287,141,9.1,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058733,17,1,1,0,51,6lezh5aazy0xca1800e5dqxwl,1,31.4,1.6,2023-01-14T08:46:12.990Z,2023-01-14T08:46:16Z,3976239345,213,2.1,3976239339,140,24.5,3976239343,212,15.4,3976239341,141,21.6,3976239337,56,Back,,,,,,,,,,5eqoaq3vo99bk6w8rda67iw6i,P. Madanha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058737,18,1,1,0,52,6lezh5aazy0xca1800e5dqxwl,1,25.9,23.9,2023-01-14T08:46:13.686Z,2023-01-14T12:27:48Z,3976239367,56,Back,3976239373,212,23.7,3976239371,141,58.1,3976239377,213,1.8,3976239369,140,21.4,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058745,19,1,1,0,57,6lezh5aazy0xca1800e5dqxwl,1,20.5,67,2023-01-14T08:46:19.086Z,2023-01-14T12:27:57Z,3976239407,212,13.2,3976239405,141,48.0,3976239401,56,Back,3976239403,140,18.1,3976239409,213,4.5,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058751,20,1,1,1,0,6lezh5aazy0xca1800e5dqxwl,1,21.2,37.1,2023-01-14T08:46:21.950Z,2023-01-14T09:36:13Z,3976239439,56,Back,3976239445,212,21.3,3976239447,213,4.8,3976239443,141,6.1,3976239441,140,23.9,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058755,21,1,1,1,4,6lezh5aazy0xca1800e5dqxwl,1,24.9,12.3,2023-01-14T08:46:25.566Z,2023-01-14T08:46:29Z,3976239487,140,17.6,3976239485,56,Back,3976239491,212,14.4,3976239493,213,2.1,3976239489,141,30.3,,,,,,,,,,5eqoaq3vo99bk6w8rda67iw6i,P. Madanha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058759,22,1,1,1,7,6lezh5aazy0xca1800e5dqxwl,0,17.6,30.3,2023-01-14T08:46:29.214Z,2023-01-14T12:28:18Z,3976239517,213,5.8,3976239515,212,46.1,3976239509,56,Right,3976239511,140,56.2,3976511559,155,,3976239519,1,,3976239513,141,0.0,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058767,14,5,1,1,9,9xmhnv6im8h7c9e17oqvcx8gl,1,38.2,101.5,2023-01-14T08:46:31.039Z,2023-01-14T08:50:00Z,3976239589,233,23,3976239583,347,,3976239581,56,Back,,,,,,,,,,,,,,,,2nn6berxelojkxb2rjjnqw4id,L. Broxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058761,23,5,1,1,9,6lezh5aazy0xca1800e5dqxwl,0,61.8,-1.5,2023-01-14T08:46:31.039Z,2023-01-14T08:46:36Z,3976239521,56,Right,3976239593,233,14,3976239523,347,,,,,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058777,15,1,1,1,13,9xmhnv6im8h7c9e17oqvcx8gl,1,30.6,100,2023-01-14T08:46:35.368Z,2023-01-14T08:46:38Z,3976239647,140,21.7,3976239643,107,,3976239649,141,80.5,3976239645,56,Back,3976239651,212,17.0,3976239653,213,4.1,,,,,,,cap22dno3uid8jyckne737tyi,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058785,16,1,1,1,17,9xmhnv6im8h7c9e17oqvcx8gl,1,14,72.4,2023-01-14T08:46:38.679Z,2023-01-14T08:46:43Z,3976239705,213,5.0,3976239697,56,Back,3976239703,212,22.1,3976239699,140,19.6,3976239701,141,41.0,,,,,,,,,,3rc0ufm6jvj8ngj9jl49o0r11,M. Špiranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058799,17,1,1,1,22,9xmhnv6im8h7c9e17oqvcx8gl,1,22.5,37.3,2023-01-14T08:46:43.576Z,2023-01-14T08:46:47Z,3976239787,212,16.8,3976239779,56,Back,3976239781,140,20.2,3976239789,213,1.7,3976239783,141,61.7,,,,,,,,,,9660pkh3215x0w4jllovetpwq,M. Bozinovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058803,18,1,1,1,26,9xmhnv6im8h7c9e17oqvcx8gl,0,24.1,59,2023-01-14T08:46:47.753Z,2023-01-14T08:46:50Z,3976239813,155,,3976239819,141,23.9,3976239821,212,45.1,3976239823,213,5.7,3976239815,56,Center,3976239825,1,,3976239817,140,60.5,,,,3rc0ufm6jvj8ngj9jl49o0r11,M. Špiranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058811,24,1,1,1,29,6lezh5aazy0xca1800e5dqxwl,1,26.7,76.1,2023-01-14T08:46:50.558Z,2023-01-14T08:46:51Z,3976239855,140,37.1,3976239857,141,67.8,3976239861,213,5.8,3976239859,212,12.3,3976239853,56,Back,3976239851,3,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058813,25,43,1,1,30,6lezh5aazy0xca1800e5dqxwl,1,0,0,2023-01-14T08:46:51.503Z,2023-01-14T12:28:51Z,3976512321,144,49,,,,,,,,,,,,,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058819,26,1,1,1,30,6lezh5aazy0xca1800e5dqxwl,1,37.1,67.8,2023-01-14T08:46:51.599Z,2023-01-14T08:46:54Z,3976239891,56,Back,3976239899,213,1.1,3976239893,140,45.9,3976239897,212,22.1,3976239895,141,97.4,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497113875,981,49,1,1,31,6lezh5aazy0xca1800e5dqxwl,1,44.6,93.1,2023-01-14T08:46:53.113Z,2023-01-14T12:29:07Z,,,,,,,,,,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058821,27,1,1,1,32,6lezh5aazy0xca1800e5dqxwl,0,45.7,97.4,2023-01-14T08:46:53.967Z,2023-01-14T08:46:56Z,3976239905,140,56.0,3976239911,213,6.1,3976239907,141,94.5,3976239903,56,Left,3976239909,212,11.0,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058827,19,61,1,1,34,9xmhnv6im8h7c9e17oqvcx8gl,1,45.9,6.5,2023-01-14T08:46:55.461Z,2023-01-14T08:46:55Z,3976239933,56,Back,,,,,,,,,,,,,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058835,20,1,1,1,35,9xmhnv6im8h7c9e17oqvcx8gl,1,58.1,21.9,2023-01-14T08:46:57.288Z,2023-01-14T08:47:00Z,3976239987,141,3.4,3976239983,56,Right,3976239989,212,13.0,3976239981,3,,3976239985,140,61.3,3976239991,213,5.0,,,,,,,abz6occh9zmu2tcsejm5uiyg9,N. D'Agostino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497058837,21,49,1,1,38,9xmhnv6im8h7c9e17oqvcx8gl,1,61.3,3.7,2023-01-14T08:46:59.960Z,2023-01-14T08:47:00Z,,,,,,,,,,,,,,,,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
