id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2514444197,167,1,1,19,0,6lezh5aazy0xca1800e5dqxwl,1,15.3,84.4,2023-03-03T09:04:36.894Z,2023-03-03T09:04:39Z,4067743157,141,63.9,4067743147,155,,4067743149,56,Back,4067743153,140,46.7,4067743159,212,35.8,4067743163,1,,4067743161,213,5.9,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444203,168,44,1,19,2,6lezh5aazy0xca1800e5dqxwl,1,47.6,67.8,2023-03-03T09:04:38.838Z,2023-03-04T05:30:34Z,4067743179,233,195,4067743175,56,Back,4067743177,285,,,,,,,,,,,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444201,195,44,1,19,2,c33jm806py6adse5wv9wx6ch1,0,52.4,32.2,2023-03-03T09:04:38.839Z,2023-03-04T05:30:36Z,4067743183,233,168,4067743167,56,Center,4067743169,286,,,,,,,,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444205,169,1,1,19,2,6lezh5aazy0xca1800e5dqxwl,1,46.7,63.9,2023-03-03T09:04:39.079Z,2023-03-04T05:30:35Z,4067743207,140,62.6,4067743205,56,Center,4067743201,3,,4067743213,213,0.3,4067743203,168,,4067743209,141,72.1,4067743211,212,17.6,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444207,170,61,1,19,8,6lezh5aazy0xca1800e5dqxwl,1,74.7,59.1,2023-03-03T09:04:44.910Z,2023-03-03T09:04:45Z,4067743217,56,Center,,,,,,,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444209,171,15,1,19,9,6lezh5aazy0xca1800e5dqxwl,1,86.6,52.6,2023-03-03T09:04:45.654Z,2023-03-04T07:11:56Z,4067743413,230,97.7,4067743397,78,,4067743411,147,52.3,4067743405,102,49.6,4067743355,82,,4067743399,29,,4067743361,233,196,4067743401,55,170,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,4067743351,20,,4067743233,56,Center,,4067743409,146,4067743229,22,,87.7,4067743231,17,,4067743407,103,19,4067743415,231,51.4,,,,,,,,,,,,
2514444215,196,10,1,19,9,c33jm806py6adse5wv9wx6ch1,1,9.6,46.1,2023-03-03T09:04:45.754Z,2023-03-03T09:09:57Z,4067743263,56,Back,4067743261,94,,4067743367,233,171,,,,,,,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444213,172,6,1,19,11,6lezh5aazy0xca1800e5dqxwl,1,88,53.9,2023-03-03T09:04:47.469Z,2023-03-03T09:04:50Z,4067743259,75,,4067743273,233,197,4067743257,56,Center,,,,,,,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444217,197,6,1,19,11,c33jm806py6adse5wv9wx6ch1,0,12,46.1,2023-03-03T09:04:47.469Z,2023-03-04T05:31:20Z,4067743271,73,,4067743277,233,172,4067743269,56,Back,,,,,,,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444253,173,1,1,19,47,6lezh5aazy0xca1800e5dqxwl,1,99.5,0.5,2023-03-03T09:05:23.918Z,2023-03-04T07:12:07Z,4069916291,72,,4067743535,212,24.3,4067750457,154,,4067743525,155,,4067743537,213,1.9,4067743527,223,,4067750455,210,15,4067743529,56,Center,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,4067743531,140,93.1,4067743523,6,,1,4067743521,2,4067743533,141,34.9,,,,,,,,,,,,,,,,,,,,,,
2514444297,181,15,1,19,48,6lezh5aazy0xca1800e5dqxwl,1,94.9,41,2023-03-03T09:05:24.621Z,2023-03-04T07:12:08Z,4067750485,231,47.7,4067750469,55,173,4067750277,82,,4067750467,154,,4067750267,25,,4067750479,146,95.1,4067750473,102,52.9,4069917037,76,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,4067750481,147,41.5,4067743783,56,Center,,4067750269,15,4067750477,100,,,4067750505,233,198,4067750475,103,19,4067750271,60,,4067750275,328,,4067750465,29,,,4067750483,230,99.4,,
2514444259,198,10,1,19,48,c33jm806py6adse5wv9wx6ch1,1,4.9,64.5,2023-03-03T09:05:24.721Z,2023-03-03T09:20:37Z,4067743551,56,Back,4067750245,94,,4067750291,233,181,,,,,,,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444263,174,5,1,19,53,6lezh5aazy0xca1800e5dqxwl,1,75.7,-1,2023-03-03T09:05:29.422Z,2023-03-03T09:05:33Z,4067743587,233,199,4067743585,347,,4067743583,56,Right,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444261,199,5,1,19,53,c33jm806py6adse5wv9wx6ch1,0,24.3,101,2023-03-03T09:05:29.422Z,2023-03-03T09:14:04Z,4067743567,347,,4067743565,56,Back,4067743593,233,174,,,,,,,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444265,175,1,1,19,56,6lezh5aazy0xca1800e5dqxwl,1,81.3,0,2023-03-03T09:05:33.117Z,2023-03-04T05:32:50Z,4067743595,107,,4067743597,56,Right,4067743605,213,2.8,4067743603,212,11.7,4067743601,141,4.3,4067743599,140,70.7,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444267,176,1,1,19,57,6lezh5aazy0xca1800e5dqxwl,1,70.7,4.3,2023-03-03T09:05:34.077Z,2023-03-03T09:05:36Z,4067743617,141,6.1,4067743615,140,79.9,4067743621,213,0.1,4067743619,212,9.7,4067743613,56,Right,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444273,177,1,1,19,59,6lezh5aazy0xca1800e5dqxwl,1,80.1,4.4,2023-03-03T09:05:35.934Z,2023-03-04T07:12:21Z,4067743639,155,,4067743641,56,Center,4067743649,213,1.3,4067743643,140,89.0,4067743647,212,30.7,4067743745,210,13,4067743637,2,,4069917903,223,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,4067743747,154,,4067743645,141,47.4,1,4069917907,72,,,,,,,,,,,,,,,,,,,,,,,,,
2514444285,178,44,1,20,1,6lezh5aazy0xca1800e5dqxwl,1,87.6,47.2,2023-03-03T09:05:37.926Z,2023-03-04T05:33:14Z,4067743679,286,,4067743695,233,200,4067743677,56,Center,,,,,,,,,,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444277,200,44,1,20,1,c33jm806py6adse5wv9wx6ch1,0,12.4,52.8,2023-03-03T09:05:37.927Z,2023-03-04T07:12:17Z,4067743655,56,Back,4067743657,285,,4067743699,233,178,,,,,,,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444287,179,13,1,20,1,6lezh5aazy0xca1800e5dqxwl,1,89.2,47.6,2023-03-03T09:05:38.141Z,2023-03-04T07:12:22Z,4067743751,29,,4067743761,103,8.3,4067743733,328,,4067743749,83,,4067743753,154,,4067743729,15,,4067743763,230,99.0,4067743687,56,Center,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,4067743759,102,58.5,4067743683,22,,,4067743685,17,4067743755,55,177,,4067743765,231,49.3,,,,,,,,,,,,,,,,,,
2514444289,180,5,1,20,3,6lezh5aazy0xca1800e5dqxwl,0,100.6,59,2023-03-03T09:05:39.419Z,2023-03-04T07:12:16Z,4067743703,56,Center,4067743719,233,201,4067743705,346,,,,,,,,,,,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444283,201,5,1,20,3,c33jm806py6adse5wv9wx6ch1,1,-0.6,41,2023-03-03T09:05:39.419Z,2023-03-04T05:33:28Z,4067743675,346,,4067743715,233,180,4067743673,56,Back,,,,,,,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444307,202,1,1,20,18,c33jm806py6adse5wv9wx6ch1,1,3.3,45,2023-03-03T09:05:54.162Z,2023-03-04T05:33:44Z,4067743837,237,,4067743825,56,Back,4067743827,140,9.3,4067743829,141,68.8,4067743823,124,,4067743831,212,17.4,4067743833,213,1.2,,,,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444311,203,1,1,20,20,c33jm806py6adse5wv9wx6ch1,1,12.1,64.1,2023-03-03T09:05:56.714Z,2023-03-03T09:06:01Z,4067743861,213,4.2,4067743855,140,4.1,4067743857,141,40.7,4067743859,212,18.0,4067743853,56,Back,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444313,204,1,1,20,24,c33jm806py6adse5wv9wx6ch1,1,4.5,39.8,2023-03-03T09:06:01.019Z,2023-03-03T09:06:04Z,4067743881,1,,4067743875,141,3.5,4067743869,155,,4067743877,212,38.4,4067743871,56,Back,4067743879,213,5.6,4067743873,140,32.5,,,,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444319,205,1,1,20,28,c33jm806py6adse5wv9wx6ch1,1,34.5,7.1,2023-03-03T09:06:04.787Z,2023-03-03T09:06:10Z,4067743917,141,22.0,4067743915,140,34.1,4067743913,56,Back,4067743919,212,10.1,4067743921,213,1.6,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444323,206,1,1,20,34,c33jm806py6adse5wv9wx6ch1,1,52.7,46.4,2023-03-03T09:06:10.258Z,2023-03-03T09:06:14Z,4067743939,141,87.5,4067743941,212,30.8,4067743943,213,1.1,4067743935,56,Left,4067743937,140,65.1,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444325,207,1,1,20,38,c33jm806py6adse5wv9wx6ch1,1,65.8,75.2,2023-03-03T09:06:14.634Z,2023-03-04T05:34:09Z,4067743951,140,92.9,4067743959,1,,4067743949,56,Center,4067743953,141,34.0,4067743947,155,,4067743955,212,39.9,4067743957,213,5.5,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444327,208,1,1,20,40,c33jm806py6adse5wv9wx6ch1,0,93,34.5,2023-03-03T09:06:16.922Z,2023-03-04T05:34:20Z,4067743969,141,41.0,4067743971,212,6.1,4067743963,3,,4067743973,213,2.3,4067743967,140,89.0,4067743965,56,Center,,,,,,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444329,182,8,1,20,41,6lezh5aazy0xca1800e5dqxwl,1,10.7,60,2023-03-03T09:06:17.470Z,2023-03-04T05:34:28Z,4067743975,56,Back,4069920451,384,,,,,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444331,183,12,1,20,44,6lezh5aazy0xca1800e5dqxwl,1,1.4,65.7,2023-03-03T09:06:20.733Z,2023-03-03T09:06:42Z,4067743987,141,88.0,4067743985,140,20.4,4067744135,15,,4067743983,56,Back,4067743989,212,25.1,4067743991,213,0.6,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444333,209,1,1,20,48,c33jm806py6adse5wv9wx6ch1,1,79.3,13,2023-03-03T09:06:24.426Z,2023-03-04T05:35:04Z,4067744005,213,3.0,4067743999,140,64.2,4067744001,141,16.1,4067743997,56,Right,4067744003,212,16.0,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444339,210,1,1,20,50,c33jm806py6adse5wv9wx6ch1,1,64.3,16.1,2023-03-03T09:06:26.898Z,2023-03-03T09:06:28Z,4067744019,140,64.5,4067744025,213,1.5,4067744021,141,23.8,4067744023,212,5.2,4067744017,56,Center,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444345,211,1,1,20,51,c33jm806py6adse5wv9wx6ch1,1,64.6,24.1,2023-03-03T09:06:28.002Z,2023-03-03T09:06:35Z,4067744055,56,Center,4067744057,140,71.3,4067744061,212,8.6,4067744063,213,0.6,4067744059,141,31.3,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444347,212,1,1,20,58,c33jm806py6adse5wv9wx6ch1,1,72.5,28.4,2023-03-03T09:06:34.946Z,2023-03-03T09:06:37Z,4067744067,56,Right,4067744075,213,3.8,4067744073,212,9.1,4067744069,140,65.8,4067744071,141,19.9,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444349,213,1,1,21,0,c33jm806py6adse5wv9wx6ch1,1,65.8,19.9,2023-03-03T09:06:36.890Z,2023-03-03T09:06:38Z,4067744087,141,8.0,4067744085,140,76.2,4067744083,56,Right,4067744089,212,13.6,4067744091,213,5.6,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444357,214,1,1,21,1,c33jm806py6adse5wv9wx6ch1,1,76.3,8,2023-03-03T09:06:37.890Z,2023-03-03T09:06:42Z,4067744119,140,45.6,4067744127,1,,4067744125,213,2.9,4067744121,141,18.5,4067744117,56,Back,4067744123,212,33.0,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444361,215,1,1,21,5,c33jm806py6adse5wv9wx6ch1,1,45.6,18.5,2023-03-03T09:06:41.874Z,2023-03-03T09:06:47Z,4067744149,141,23.9,4067744153,213,0.2,4067744151,212,15.4,4067744145,56,Center,4067744147,140,59.8,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444365,216,1,1,21,10,c33jm806py6adse5wv9wx6ch1,1,65.3,34.4,2023-03-03T09:06:47.058Z,2023-03-03T09:06:48Z,4067744173,141,62.1,4067744175,212,20.6,4067744169,56,Center,4067744171,140,73.2,4067744177,213,1.2,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444367,217,1,1,21,11,c33jm806py6adse5wv9wx6ch1,1,73.6,62.3,2023-03-03T09:06:47.770Z,2023-03-03T09:38:31Z,4067744185,56,Center,4067744187,140,81.2,4067744191,212,11.1,4067744189,141,51.0,4067744193,213,5.5,,,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514448903,469,1,1,21,13,c33jm806py6adse5wv9wx6ch1,0,82.6,52.6,2023-03-03T09:06:49.144Z,2023-03-04T05:36:47Z,4067768753,140,76.8,4067768759,213,3.4,4067768763,233,185,4067768757,212,6.4,4067768751,56,Center,4067768755,141,49.9,,,,,,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514854389,807,8,1,21,14,6lezh5aazy0xca1800e5dqxwl,1,22.9,50.4,2023-03-03T09:06:50.299Z,2023-03-04T05:36:49Z,4069924803,56,Back,4069925139,385,,,,,,,,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444371,219,43,1,21,15,c33jm806py6adse5wv9wx6ch1,1,0,0,2023-03-03T09:06:51.458Z,2023-03-03T09:38:19Z,4067744219,212,2.6,4067744213,56,Center,4067744217,141,49.3,4067744215,140,76.6,4067744221,213,3.3,4067768605,144,1,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444369,218,1,1,21,15,c33jm806py6adse5wv9wx6ch1,0,82.6,51.1,2023-03-03T09:06:51.538Z,2023-03-04T05:36:22Z,4067744201,140,82.1,4067744237,236,,4067744203,141,52.6,4067744239,233,185,4067744207,213,2.0,4067744205,212,1.1,4067744199,56,Center,4067744243,286,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444377,185,74,1,21,15,6lezh5aazy0xca1800e5dqxwl,1,17.2,46.8,2023-03-03T09:06:51.539Z,2023-03-04T05:36:25Z,4067744231,56,Back,4067744233,285,,4067744245,233,218,,,,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444411,189,49,1,21,16,6lezh5aazy0xca1800e5dqxwl,1,18.8,44.1,2023-03-03T09:06:53.085Z,2023-03-04T05:37:01Z,,,,,,,,,,,,,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444373,184,43,1,21,17,6lezh5aazy0xca1800e5dqxwl,1,0,0,2023-03-03T09:06:53.357Z,2023-03-04T05:36:57Z,4067744225,56,Back,4069925297,144,8,,,,,,,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444413,190,1,1,21,17,6lezh5aazy0xca1800e5dqxwl,0,21.2,38.6,2023-03-03T09:06:53.894Z,2023-03-04T05:37:09Z,4067744531,157,,4067744543,1,,4067744539,212,10.8,4067744541,213,0.4,4067744533,56,Back,4067744537,141,44.3,4067744535,140,30.8,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444381,220,1,1,21,19,c33jm806py6adse5wv9wx6ch1,1,67.4,54,2023-03-03T09:06:55.474Z,2023-03-04T07:12:33Z,4067744263,56,Center,4067744385,210,15,4067744271,213,5.1,4067744269,212,11.4,4067744265,140,71.1,4067744267,141,38.2,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444383,221,15,1,21,21,c33jm806py6adse5wv9wx6ch1,1,73.1,38.6,2023-03-03T09:06:58.010Z,2023-03-04T07:12:34Z,4067744277,22,,4067744417,233,187,4067744399,215,,4067744281,56,Center,4067744391,55,220,4067744389,29,,4067744387,76,,4067744279,18,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,4067744397,103,10.1,4067744319,20,,,4067744403,147,4067744401,146,98.0,49.6,4067744395,102,53.9,,,,,,,,,,,,,,,,,,
2514444393,187,10,1,21,21,6lezh5aazy0xca1800e5dqxwl,1,4.2,47.8,2023-03-03T09:06:58.110Z,2023-03-04T05:37:33Z,4067744365,233,221,4067744335,173,,4067744337,179,,4067744341,56,Back,4069926443,376,,4067744339,182,,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444395,188,6,1,21,23,6lezh5aazy0xca1800e5dqxwl,0,16.2,53.8,2023-03-03T09:06:59.843Z,2023-03-04T05:37:39Z,4067744369,56,Back,4067744371,73,,4067744377,233,222,,,,,,,,,,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444387,222,6,1,21,23,c33jm806py6adse5wv9wx6ch1,1,83.8,46.2,2023-03-03T09:06:59.843Z,2023-03-03T09:07:06Z,4067744373,233,188,4067744305,73,,4067744303,56,Center,,,,,,,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444389,186,43,1,21,25,6lezh5aazy0xca1800e5dqxwl,1,0,0,2023-03-03T09:07:02.013Z,2023-03-03T09:07:08Z,4067744411,144,11,4067744311,56,Back,4067744313,88,0,,,,,,,,,,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444419,223,1,1,21,59,c33jm806py6adse5wv9wx6ch1,1,99.5,99.5,2023-03-03T09:07:35.850Z,2023-03-04T07:12:42Z,4067744581,1,,4067744575,141,58.2,4067744577,212,32.4,4067744665,154,,4067744569,6,,4067744571,56,Center,4067744579,213,4.2,4067744573,140,84.2,446scvw0ckoxnvnsqcqocve1h,V. Berisha,4067744663,210,15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444421,224,15,1,22,1,c33jm806py6adse5wv9wx6ch1,1,86.2,64.5,2023-03-03T09:07:37.858Z,2023-03-04T07:12:42Z,4067744625,25,,4067744681,328,,4067744677,102,45.9,4067744679,103,16.7,4067744673,55,223,4067744633,233,191,4067744797,215,,4067744685,147,62.5,7q8urr40blud747zzb3io8w5x,R. van der Venne,4067745067,64,,4067744669,29,,,4067744683,146,4067744689,231,52.7,87.6,4067744591,56,Center,4067744687,230,98.5,4067744671,154,,4067744627,72,,4069927279,80,,,4067744631,82,,,
2514444417,191,10,1,22,1,6lezh5aazy0xca1800e5dqxwl,1,11.8,38.6,2023-03-03T09:07:37.958Z,2023-03-04T05:37:59Z,4067744563,94,,4067744565,56,Back,4067744637,233,224,,,,,,,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444423,192,6,1,22,2,6lezh5aazy0xca1800e5dqxwl,0,13.8,40.2,2023-03-03T09:07:38.589Z,2023-03-04T05:38:15Z,4067744601,56,Back,4067744615,233,225,4067744603,73,,,,,,,,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444425,225,6,1,22,2,c33jm806py6adse5wv9wx6ch1,1,86.2,59.8,2023-03-03T09:07:38.589Z,2023-03-03T09:09:57Z,4067744609,233,192,4067744607,73,,4067744605,56,Center,,,,,,,,,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444437,226,1,1,22,10,c33jm806py6adse5wv9wx6ch1,1,99.5,99.5,2023-03-03T09:07:46.226Z,2023-03-04T05:38:12Z,4067744707,56,Left,4067744705,6,,4067744715,213,3.5,4067744713,212,12.9,4067744711,141,93.6,4067744709,140,87.8,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444439,227,1,1,22,12,c33jm806py6adse5wv9wx6ch1,1,88.8,91.9,2023-03-03T09:07:48.793Z,2023-03-04T05:38:23Z,4067744729,213,4.2,4067744723,140,85.5,4067744721,56,Left,4067744725,141,83.1,4067744727,212,6.9,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444441,228,1,1,22,13,c33jm806py6adse5wv9wx6ch1,1,86.2,81.2,2023-03-03T09:07:49.818Z,2023-03-04T05:38:29Z,4067744739,141,75.9,4067744741,212,12.4,4067744737,140,74.9,4067744743,213,3.4,4067744735,56,Center,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444445,229,1,1,22,14,c33jm806py6adse5wv9wx6ch1,0,74.9,75.9,2023-03-03T09:07:50.818Z,2023-03-03T09:07:52Z,4067744753,140,95.9,4067744759,213,5.8,4067744755,141,57.5,4067744757,212,25.4,4067744751,56,Center,,,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444447,193,52,1,22,16,6lezh5aazy0xca1800e5dqxwl,1,4.4,40.9,2023-03-03T09:07:52.701Z,2023-03-04T05:38:38Z,4069928699,376,,,,,,,,,,,,,,,,,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444455,194,1,1,22,21,6lezh5aazy0xca1800e5dqxwl,1,13,36.7,2023-03-03T09:07:57.421Z,2023-03-04T05:38:52Z,4067744803,140,25.6,4067744809,213,5.3,4067744807,212,24.6,4067744801,56,Back,4067744799,123,,4067744805,141,6.2,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514444457,195,1,1,22,24,6lezh5aazy0xca1800e5dqxwl,1,25.6,6.5,2023-03-03T09:08:00.924Z,2023-03-03T09:08:04Z,4067744833,141,23.0,4067744831,140,48.1,4067744837,213,0.4,4067744835,212,26.2,4067744829,56,Back,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
