id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/16/value,qualifier/10/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2536517613,284,1,1,25,30,6h553bwfqkoxayuv80uikkn42,1,40.4,72.9,2023-04-21T10:18:44.763Z,2023-04-21T10:18:47Z,4205621419,212,27.6,4205621415,140,61.2,4205621421,213,0.7,4205621417,141,97.7,4205621413,56,Left,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536517617,285,1,1,25,33,6h553bwfqkoxayuv80uikkn42,1,66.7,97.1,2023-04-21T10:18:47.595Z,2023-04-21T10:18:48Z,4205621439,56,Left,4205621447,213,4.2,4205621443,141,89.3,4205621441,140,64.1,4205621445,212,6.0,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536517623,286,1,1,25,34,6h553bwfqkoxayuv80uikkn42,1,64.1,89.3,2023-04-21T10:18:48.651Z,2023-04-21T10:18:49Z,4205621499,141,97.2,4205621497,140,65.3,4205621495,56,Left,4205621501,212,5.5,4205621503,213,1.3,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536517641,287,1,1,25,35,6h553bwfqkoxayuv80uikkn42,1,65.3,97.2,2023-04-21T10:18:49.755Z,2023-04-21T10:18:52Z,4205621599,56,Back,4205621605,212,21.5,4205621601,140,45.1,4205621603,141,92.3,4205621607,213,3.3,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536517661,288,1,1,25,38,6h553bwfqkoxayuv80uikkn42,1,45.1,90.9,2023-04-21T10:18:52.683Z,2023-04-21T10:18:55Z,4205621743,212,15.7,4205621745,213,4.2,4205621741,141,70.3,4205621739,140,38.4,4205621737,56,Back,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536517693,289,1,1,25,41,6h553bwfqkoxayuv80uikkn42,1,39.3,69.9,2023-04-21T10:18:55.514Z,2023-04-21T10:18:59Z,4205621931,212,9.7,4205621929,141,72.4,4205621925,56,Back,4205621927,140,48.4,4205621933,213,0.2,,,,,,,,,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536517711,290,1,1,25,45,6h553bwfqkoxayuv80uikkn42,1,47.7,56.4,2023-04-21T10:18:59.547Z,2023-04-21T10:19:01Z,4205622045,213,4.4,4205622043,212,18.4,4205622037,56,Back,4205622039,140,41.7,4205622041,141,31.0,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536517753,291,1,1,25,47,6h553bwfqkoxayuv80uikkn42,1,41.7,31,2023-04-21T10:19:01.435Z,2023-04-21T10:19:08Z,4205622281,56,Back,4205622285,141,48.8,4205622287,212,13.0,4205622289,213,1.2,4205622283,140,46.3,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536517767,292,1,1,25,54,6h553bwfqkoxayuv80uikkn42,1,53.5,52.7,2023-04-21T10:19:08.460Z,2023-04-21T10:19:10Z,4205622361,140,59.1,4205622365,212,10.3,4205622367,213,1.0,4205622363,141,65.1,4205622359,56,Center,,,,,,,,,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536517801,293,1,1,25,56,6h553bwfqkoxayuv80uikkn42,1,59.1,65.1,2023-04-21T10:19:10.171Z,2023-04-21T10:19:14Z,4205622535,140,47.7,4205622541,213,2.5,4205622533,56,Back,4205622539,212,15.0,4205622537,141,78.5,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536517805,294,1,1,26,0,6h553bwfqkoxayuv80uikkn42,1,61.1,79.7,2023-04-21T10:19:14.363Z,2023-04-21T10:19:16Z,4205622567,140,67.5,4205622569,141,69.4,4205622571,212,9.7,4205622565,56,Center,4205622573,213,5.5,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536517835,297,1,1,26,3,6h553bwfqkoxayuv80uikkn42,1,67.1,75,2023-04-21T10:19:17.324Z,2023-04-21T10:19:19Z,4205622685,56,Center,4205622689,141,78.8,4205622691,212,9.0,4205622693,213,2.9,4205622687,140,58.9,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536517871,298,1,1,26,5,6h553bwfqkoxayuv80uikkn42,1,60.3,71.8,2023-04-21T10:19:19.435Z,2023-04-21T10:19:26Z,4205622877,196,,4205622887,213,5.0,4205622883,141,4.0,4205622875,155,,4205622881,140,71.9,4205622879,56,Right,4205622889,1,,4205622885,212,47.7,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536517881,299,1,1,26,12,6h553bwfqkoxayuv80uikkn42,0,68.5,18.6,2023-04-21T10:19:26.379Z,2023-04-21T10:19:29Z,4205622939,1,,4205622929,56,Center,4205622935,212,32.6,4205622931,140,93.7,4205622933,141,46.6,4205622937,213,0.6,,,,,,,26h572pq2qiac1raqk6g0jvh0,A. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536517879,259,49,1,26,14,6j4xzc2g1eeafo6v1f38d4x22,1,7.2,54.2,2023-04-21T10:19:28.794Z,2023-04-21T10:19:28Z,,,,,,,,,,,,,,,,,,,,,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536517925,260,1,1,26,23,6j4xzc2g1eeafo6v1f38d4x22,1,11.6,50.3,2023-04-21T10:19:37.098Z,2023-04-21T10:19:38Z,4205623163,140,19.7,4205623167,212,9.9,4205623179,189,,4205623169,213,0.5,4205623165,141,57.8,4205623161,56,Back,,,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536517951,261,1,1,26,25,6j4xzc2g1eeafo6v1f38d4x22,1,23.6,53.9,2023-04-21T10:19:39.498Z,2023-04-21T10:19:43Z,4205623325,212,14.6,4205623321,140,26.6,4205623319,56,Back,4205623327,213,4.9,4205623323,141,33.0,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536517983,262,1,1,26,29,6j4xzc2g1eeafo6v1f38d4x22,1,31.4,32.5,2023-04-21T10:19:43.195Z,2023-04-21T10:19:46Z,4205623423,56,Back,4205623427,141,3.7,4205623429,212,21.5,4205623425,140,39.8,4205623431,213,5.1,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518033,263,1,1,26,32,6j4xzc2g1eeafo6v1f38d4x22,1,39.5,4.1,2023-04-21T10:19:46.059Z,2023-04-21T10:19:53Z,4205623637,141,14.9,4205623633,56,Back,4205623639,212,15.9,4205623641,213,2.7,4205623635,140,26.1,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518057,264,1,1,26,39,6j4xzc2g1eeafo6v1f38d4x22,1,37,32.1,2023-04-21T10:19:53.659Z,2023-04-21T10:19:56Z,4205623745,213,6.0,4205623743,212,10.7,4205623737,56,Back,4205623739,140,46.7,4205623741,141,27.4,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518071,265,1,1,26,42,6j4xzc2g1eeafo6v1f38d4x22,1,44.5,28.5,2023-04-21T10:19:56.459Z,2023-04-21T10:19:57Z,4205623799,140,33.4,4205623805,213,3.6,4205623801,141,20.3,4205623797,56,Back,4205623803,212,12.9,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518075,266,1,1,26,43,6j4xzc2g1eeafo6v1f38d4x22,1,34,20.9,2023-04-21T10:19:57.389Z,2023-04-21T10:19:58Z,4205623823,212,10.5,4205623825,213,0.8,4205623819,140,41.1,4205623817,56,Back,4205623821,141,31.8,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518083,267,1,1,26,44,6j4xzc2g1eeafo6v1f38d4x22,1,41.2,31.9,2023-04-21T10:19:58.027Z,2023-04-21T10:19:59Z,4205623859,212,9.6,4205623855,140,34.7,4205623861,213,3.9,4205623857,141,21.9,4205623853,56,Back,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518113,268,1,1,26,45,6j4xzc2g1eeafo6v1f38d4x22,1,34.6,24,2023-04-21T10:19:59.339Z,2023-04-21T10:20:03Z,4205624009,141,38.8,4205624005,56,Back,4205624013,213,1.4,4205624007,140,36.0,4205624011,212,10.2,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518127,269,1,1,26,49,6j4xzc2g1eeafo6v1f38d4x22,1,47,57,2023-04-21T10:20:03.787Z,2023-04-21T10:20:05Z,4205624091,140,44.3,4205624095,212,14.5,4205624089,56,Back,4205624099,213,1.8,4205624093,141,77.9,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518147,270,1,1,26,51,6j4xzc2g1eeafo6v1f38d4x22,1,45.7,83.3,2023-04-21T10:20:05.707Z,2023-04-21T10:20:08Z,4205624191,140,52.5,4205624195,212,10.8,4205624189,56,Left,4205624197,213,0.9,4205624193,141,95.3,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518163,271,1,1,26,54,6j4xzc2g1eeafo6v1f38d4x22,1,53.5,90.5,2023-04-21T10:20:08.571Z,2023-04-21T10:20:11Z,4205624291,212,21.6,4205624285,56,Back,4205624289,141,65.2,4205624293,213,4.1,4205624287,140,41.0,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518185,272,1,1,26,57,6j4xzc2g1eeafo6v1f38d4x22,1,41.2,58.7,2023-04-21T10:20:11.676Z,2023-04-21T10:20:14Z,4205624395,141,39.1,4205624393,140,48.8,4205624399,213,5.3,4205624397,212,15.5,4205624391,56,Back,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518195,273,1,1,27,0,6j4xzc2g1eeafo6v1f38d4x22,1,53.8,33.4,2023-04-21T10:20:14.523Z,2023-04-21T10:20:16Z,4205624441,141,43.0,4205624437,56,Center,4205624439,140,68.6,4205624443,212,16.9,4205624445,213,0.4,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518201,274,1,1,27,2,6j4xzc2g1eeafo6v1f38d4x22,0,68.7,43.1,2023-04-21T10:20:16.284Z,2023-04-21T10:20:18Z,4205624481,212,5.0,4205624475,56,Center,4205624477,140,72.5,4205624479,141,47.5,4205624473,168,,4205624483,213,0.6,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518213,300,49,1,27,3,6h553bwfqkoxayuv80uikkn42,1,29.8,48.7,2023-04-21T10:20:17.323Z,2023-04-21T10:20:17Z,,,,,,,,,,,,,,,,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518223,301,1,1,27,4,6h553bwfqkoxayuv80uikkn42,1,30,39.7,2023-04-21T10:20:18.331Z,2023-04-21T10:20:19Z,4205624561,141,25.0,4205624563,212,14.2,4205624565,213,5.5,4205624559,140,39.6,4205624557,56,Back,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518239,302,1,1,27,5,6h553bwfqkoxayuv80uikkn42,1,39.6,25,2023-04-21T10:20:19.644Z,2023-04-21T10:20:22Z,4205624673,213,1.0,4205624665,56,Back,4205624671,212,16.8,4205624667,140,48.6,4205624669,141,45.4,,,,,,,,,,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518247,303,1,1,27,8,6h553bwfqkoxayuv80uikkn42,1,53.4,46.1,2023-04-21T10:20:21.900Z,2023-04-21T10:20:24Z,4205624701,140,70.7,4205624705,212,26.9,4205624707,213,0.8,4205624703,141,75.3,4205624699,56,Center,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518277,304,1,1,27,10,6h553bwfqkoxayuv80uikkn42,1,67.5,65.2,2023-04-21T10:20:24.059Z,2023-04-21T14:09:08Z,4205624857,213,5.3,4205624853,141,29.5,4205625443,154,,4205624849,56,Center,4205624851,140,83.5,4205625441,210,13,4205624855,212,29.5,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518281,305,13,1,27,14,6h553bwfqkoxayuv80uikkn42,1,91.3,30.6,2023-04-21T10:20:27.867Z,2023-04-21T14:09:09Z,4205625465,231,37.2,4205625457,103,15.3,4205625447,29,,4205625109,20,,4205624875,63,,4205625451,55,304,4205624877,56,Center,4205625461,215,,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,4205625459,214,4205625463,230,94.1,4205625455,102,4205625107,23,4205625449,154,4205625445,84,,,,,,,,,,,,,,,,,42.5,,,,,,,
2536518279,275,5,1,27,15,6j4xzc2g1eeafo6v1f38d4x22,1,-1,60.4,2023-04-21T10:20:29.051Z,2023-04-21T10:20:33Z,4205625017,233,306,4205624867,56,Back,4205624869,346,,,,,,,,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518303,306,5,1,27,15,6h553bwfqkoxayuv80uikkn42,0,101,39.6,2023-04-21T10:20:29.051Z,2023-04-21T10:49:39Z,4205625005,56,Center,4205625023,233,275,4205625007,346,,,,,,,,,,,,,,,,,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518441,276,1,1,27,47,6j4xzc2g1eeafo6v1f38d4x22,1,4.6,51.9,2023-04-21T10:21:01.211Z,2023-04-21T10:21:04Z,4205625627,213,0.8,4205625623,141,70.3,4205625619,56,Back,4205625621,140,16.4,4205625631,237,,4205625625,212,17.6,4205625617,124,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518445,277,1,1,27,50,6j4xzc2g1eeafo6v1f38d4x22,1,18.3,71.5,2023-04-21T10:21:04.267Z,2023-04-21T10:21:05Z,4205625645,140,16.4,4205625643,56,Back,4205625651,212,11.9,4205625647,141,54.3,4205625655,213,4.5,4205625667,189,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518479,278,1,1,27,53,6j4xzc2g1eeafo6v1f38d4x22,1,19.5,62.4,2023-04-21T10:21:07.034Z,2023-04-21T10:21:12Z,4205625841,140,26.0,4205625845,212,11.1,4205625839,56,Back,4205625843,141,75.3,4205625847,213,0.9,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518499,279,1,1,27,58,6j4xzc2g1eeafo6v1f38d4x22,1,52.6,88.9,2023-04-21T10:21:12.747Z,2023-04-21T10:21:16Z,4205625969,213,2.6,4205625965,141,94.5,4205625961,56,Back,4205625967,212,7.1,4205625963,140,46.9,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518511,280,1,1,28,2,6j4xzc2g1eeafo6v1f38d4x22,1,47.1,90.5,2023-04-21T10:21:16.571Z,2023-04-21T10:21:18Z,4205626007,56,Back,4205626015,141,69.1,4205626023,213,4.1,4205626019,212,17.9,4205626011,140,37.2,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518523,281,1,1,28,4,6j4xzc2g1eeafo6v1f38d4x22,1,37.2,69.1,2023-04-21T10:21:18.171Z,2023-04-21T10:21:19Z,4205626075,212,9.1,4205626071,140,42.9,4205626073,141,59.1,4205626077,213,5.4,4205626069,56,Back,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518545,282,1,1,28,5,6j4xzc2g1eeafo6v1f38d4x22,1,43.6,63,2023-04-21T10:21:19.466Z,2023-04-21T10:21:25Z,4205626211,141,75.6,4205626213,212,8.8,4205626207,56,Back,4205626209,140,45.3,4205626215,213,1.4,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518549,283,1,1,28,11,6j4xzc2g1eeafo6v1f38d4x22,1,67.3,87.8,2023-04-21T10:21:24.875Z,2023-04-21T10:21:26Z,4205626247,56,Left,4205626251,141,92.6,4205626249,140,65.0,4205626255,213,2.2,4205626253,212,4.1,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518579,284,1,1,28,13,6j4xzc2g1eeafo6v1f38d4x22,1,62.4,92.3,2023-04-21T10:21:26.859Z,2023-04-21T10:21:33Z,4205626401,140,48.0,4205626405,212,22.6,4205626399,56,Back,4205626403,141,67.5,4205626407,213,4.0,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518581,285,1,1,28,19,6j4xzc2g1eeafo6v1f38d4x22,1,52.6,59.4,2023-04-21T10:21:33.179Z,2023-04-21T10:21:34Z,4205626421,212,14.0,4205626417,140,64.3,4205626423,213,0.5,4205626415,56,Center,4205626419,141,69.4,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518599,286,1,1,28,20,6j4xzc2g1eeafo6v1f38d4x22,1,65.1,72.7,2023-04-21T10:21:34.155Z,2023-04-21T10:21:37Z,4205626527,56,Left,4205626533,212,17.3,4205626529,140,70.1,4205626535,213,1.3,4205626531,141,96.9,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518621,287,1,1,28,23,6j4xzc2g1eeafo6v1f38d4x22,1,70.1,96.9,2023-04-21T10:21:37.483Z,2023-04-21T10:21:40Z,4205626611,141,86.3,4205626609,140,60.4,4205626615,213,3.8,4205626607,56,Left,4205626613,212,12.5,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518645,288,1,1,28,26,6j4xzc2g1eeafo6v1f38d4x22,1,59.5,82.1,2023-04-21T10:21:40.779Z,2023-04-21T10:21:46Z,4205626731,141,66.4,4205626729,140,52.0,4205626735,213,4.1,4205626727,56,Center,4205626733,212,13.3,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518659,289,1,1,28,32,6j4xzc2g1eeafo6v1f38d4x22,1,50.6,63.3,2023-04-21T10:21:45.899Z,2023-04-21T10:21:47Z,4205626793,56,Back,4205626797,141,47.5,4205626801,213,4.4,4205626795,140,47.0,4205626799,212,11.4,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518691,290,1,1,28,33,6j4xzc2g1eeafo6v1f38d4x22,1,46.5,45.2,2023-04-21T10:21:47.706Z,2023-04-21T10:21:53Z,4205626907,213,5.2,4205626903,141,0.8,4205626899,56,Right,4205626905,212,34.9,4205626909,1,,4205626901,140,63.1,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518701,291,1,1,28,39,6j4xzc2g1eeafo6v1f38d4x22,1,68.9,8.8,2023-04-21T10:21:53.579Z,2023-04-21T10:21:55Z,4205626973,213,2.6,4205626971,212,10.9,4205626965,56,Right,4205626969,141,17.6,4205626967,140,60.2,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518721,292,1,1,28,41,6j4xzc2g1eeafo6v1f38d4x22,1,62.5,15,2023-04-21T10:21:55.755Z,2023-04-21T10:34:50Z,4205627063,213,0.0,4205627055,56,Right,4205627059,141,15.2,4205627061,212,12.2,4205627057,140,74.1,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518749,293,1,1,28,45,6j4xzc2g1eeafo6v1f38d4x22,1,75.5,11.3,2023-04-21T10:21:59.147Z,2023-04-21T10:35:32Z,4205627171,56,Right,4205627175,141,3.7,4205627179,213,5.4,4205627177,212,6.7,4205627173,140,79.5,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518753,294,3,1,28,47,6j4xzc2g1eeafo6v1f38d4x22,0,75.5,6.2,2023-04-21T10:22:01.658Z,2023-04-21T14:11:20Z,4205650107,233,307,4205627185,286,,4205627183,56,Right,4206015793,464,,,,,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518747,307,7,1,28,47,6h553bwfqkoxayuv80uikkn42,1,24.5,93.8,2023-04-21T10:22:01.659Z,2023-04-21T14:11:23Z,4205627169,285,,4205627193,233,294,4205627165,56,Back,4206015857,383,,,,,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518751,308,49,1,28,48,6h553bwfqkoxayuv80uikkn42,1,21.7,97.1,2023-04-21T10:22:02.507Z,2023-04-21T10:22:02Z,,,,,,,,,,,,,,,,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518767,309,1,1,28,49,6h553bwfqkoxayuv80uikkn42,1,13.1,98,2023-04-21T10:22:03.643Z,2023-04-21T10:22:06Z,4205627261,141,81.5,4205627263,212,13.3,4205627257,56,Back,4205627265,213,4.1,4205627259,140,6.3,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518779,310,1,1,28,52,6h553bwfqkoxayuv80uikkn42,0,5.9,82.6,2023-04-21T10:22:06.125Z,2023-04-21T10:22:07Z,4205627333,141,93.8,4205627327,155,,4205627337,213,0.2,4205627331,140,42.0,4205627335,212,38.7,4205627329,56,Back,4205627339,1,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518783,295,49,1,28,54,6j4xzc2g1eeafo6v1f38d4x22,1,61.6,4.3,2023-04-21T10:22:07.915Z,2023-04-21T10:22:08Z,,,,,,,,,,,,,,,,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518799,296,1,1,28,54,6j4xzc2g1eeafo6v1f38d4x22,1,61.6,4.3,2023-04-21T10:22:08.268Z,2023-04-21T10:22:09Z,4205627379,56,Right,4205627381,140,70.4,4205627385,212,10.0,4205627383,141,9.8,4205627387,213,0.4,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536518805,297,61,1,28,56,6j4xzc2g1eeafo6v1f38d4x22,1,70.4,9.8,2023-04-21T10:22:09.852Z,2023-04-21T10:22:10Z,4205627407,56,Right,,,,,,,,,,,,,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
