id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2499534475,6,1,1,0,7,chu9blh367xs3yumct5tqto2q,1,41.3,89.3,2023-01-22T04:01:08.897Z,2023-01-22T04:01:15Z,3989317613,141,93.2,3989317617,213,0.1,3989317609,56,Left,3989317615,212,18.4,3989317611,140,58.6,,,,,,,,,,8q4a3xz1plwm6f06jawwvo5ih,B. Dartsmelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534477,7,1,1,0,14,chu9blh367xs3yumct5tqto2q,0,59.3,78.2,2023-01-22T04:01:15.281Z,2023-01-22T04:01:16Z,3989317637,213,4.7,3989317629,56,Center,3989317633,141,66.1,3989317631,140,59.1,3989317635,212,8.2,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534479,6,8,1,0,15,6h553bwfqkoxayuv80uikkn42,1,39.3,38.9,2023-01-22T04:01:16.805Z,2023-01-22T08:39:47Z,3989499633,385,,3989317643,56,Back,,,,,,,,,,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534489,8,1,1,0,17,chu9blh367xs3yumct5tqto2q,0,32.7,59.6,2023-01-22T04:01:18.945Z,2023-01-22T04:01:27Z,3989317729,1,,3989317727,213,5.5,3989317723,141,36.0,3989317719,56,Back,3989317721,140,46.7,3989317717,157,,3989317725,212,21.8,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534491,7,49,1,0,21,6h553bwfqkoxayuv80uikkn42,1,52.9,66.4,2023-01-22T04:01:22.263Z,2023-01-22T04:57:08Z,,,,,,,,,,,,,,,,,,,,,,,,,d0f8dmnejzbjc7dfg14u8yv6y,D. Wilmering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534495,8,1,1,0,22,6h553bwfqkoxayuv80uikkn42,1,58.3,66,2023-01-22T04:01:23.576Z,2023-01-22T04:57:13Z,3989317803,140,54.2,3989317807,212,4.3,3989317809,213,3.0,3989317805,141,66.7,3989317801,56,Center,,,,,,,,,,d0f8dmnejzbjc7dfg14u8yv6y,D. Wilmering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534501,9,1,1,0,25,6h553bwfqkoxayuv80uikkn42,1,55.2,68.4,2023-01-22T04:01:26.567Z,2023-01-22T04:57:14Z,3989317833,56,Back,3989317837,141,70.8,3989317835,140,43.9,3989317839,212,12.0,3989317841,213,3.0,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534503,10,1,1,0,26,6h553bwfqkoxayuv80uikkn42,1,43.9,70.8,2023-01-22T04:01:27.671Z,2023-01-22T04:57:19Z,3989317883,213,4.5,3989317879,141,44.3,3989317875,56,Back,3989317881,212,18.6,3989317877,140,39.6,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534505,11,1,1,0,28,6h553bwfqkoxayuv80uikkn42,1,39.6,44.3,2023-01-22T04:01:30.086Z,2023-01-22T04:57:20Z,3989317911,141,71.7,3989317915,213,1.6,3989317905,56,Back,3989317907,140,39.0,3989317913,212,18.6,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534515,12,1,1,0,30,6h553bwfqkoxayuv80uikkn42,1,40.8,71.2,2023-01-22T04:01:32.135Z,2023-01-22T04:57:20Z,3989318005,212,24.0,3989318001,140,56.9,3989317999,56,Left,3989318003,141,96.2,3989318007,213,0.8,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534517,13,1,1,0,35,6h553bwfqkoxayuv80uikkn42,1,47.7,96.9,2023-01-22T04:01:36.775Z,2023-01-22T04:57:27Z,3989318043,213,3.2,3989318039,141,95.4,3989318037,140,36.2,3989318035,56,Back,3989318041,212,12.1,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534521,14,1,1,0,37,6h553bwfqkoxayuv80uikkn42,1,36.2,95.4,2023-01-22T04:01:39.174Z,2023-01-22T04:57:28Z,3989318087,1,,3989318083,212,32.2,3989318079,140,12.8,3989318085,213,3.8,3989318077,56,Back,3989318081,141,64.9,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534525,15,1,1,0,40,6h553bwfqkoxayuv80uikkn42,1,11.7,62,2023-01-22T04:01:42.215Z,2023-01-22T04:57:29Z,3989318115,56,Back,3989318123,213,0.0,3989318119,141,62.7,3989318121,212,14.6,3989318117,140,25.6,,,,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534527,16,1,1,0,43,6h553bwfqkoxayuv80uikkn42,1,24.3,67.6,2023-01-22T04:01:44.742Z,2023-01-22T04:57:34Z,3989318149,212,15.9,3989318147,141,89.9,3989318151,213,1.9,3989318143,56,Back,3989318145,140,19.7,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534529,17,43,1,0,46,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-01-22T04:01:47.446Z,2023-01-22T04:01:53Z,3989318193,285,0,3989318215,144,7,3989318191,56,Back,,,,,,,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534533,18,1,1,0,49,6h553bwfqkoxayuv80uikkn42,1,27.2,86,2023-01-22T04:01:50.871Z,2023-01-22T04:57:36Z,3989318245,213,4.6,3989318241,141,68.2,3989318243,212,12.2,3989318239,140,25.5,3989318237,56,Back,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534537,19,1,1,0,53,6h553bwfqkoxayuv80uikkn42,1,26.4,67,2023-01-22T04:01:55.206Z,2023-01-22T08:26:48Z,3989318279,212,15.2,3989318281,213,4.5,3989318275,140,23.6,3989318277,141,45.0,3989318273,56,Back,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534539,20,1,1,0,57,6h553bwfqkoxayuv80uikkn42,1,27.7,57.8,2023-01-22T04:01:58.695Z,2023-01-22T04:57:42Z,3989318331,212,17.4,3989318325,140,29.7,3989318323,56,Back,3989318329,141,83.2,3989318333,213,1.4,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534543,21,1,1,1,1,6h553bwfqkoxayuv80uikkn42,1,32.3,73.5,2023-01-22T04:02:02.342Z,2023-01-22T04:57:47Z,3989318355,140,32.9,3989318361,213,4.7,3989318357,141,43.4,3989318353,56,Back,3989318359,212,20.5,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534551,22,1,1,1,3,6h553bwfqkoxayuv80uikkn42,1,33.2,44.8,2023-01-22T04:02:04.839Z,2023-01-22T04:57:48Z,3989318433,213,1.6,3989318429,141,66.1,3989318427,140,32.6,3989318431,212,14.5,3989318425,56,Back,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534553,23,1,1,1,8,6h553bwfqkoxayuv80uikkn42,1,36.4,66.4,2023-01-22T04:02:09.414Z,2023-01-22T04:57:49Z,3989318457,213,0.2,3989318453,141,73.0,3989318455,212,18.9,3989318449,56,Center,3989318451,140,53.9,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534555,24,1,1,1,9,6h553bwfqkoxayuv80uikkn42,1,53.9,73,2023-01-22T04:02:10.919Z,2023-01-22T04:57:56Z,3989318481,140,41.8,3989318485,212,14.8,3989318479,56,Back,3989318487,213,3.7,3989318483,141,61.8,,,,,,,,,,d0f8dmnejzbjc7dfg14u8yv6y,D. Wilmering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534559,25,1,1,1,11,6h553bwfqkoxayuv80uikkn42,1,41.8,61.8,2023-01-22T04:02:12.519Z,2023-01-22T04:57:57Z,3989318531,213,5.1,3989318525,140,47.2,3989318527,141,41.0,3989318523,56,Back,3989318529,212,15.2,,,,,,,,,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534561,26,1,1,1,13,6h553bwfqkoxayuv80uikkn42,1,47.4,40.1,2023-01-22T04:02:14.839Z,2023-01-22T04:57:57Z,3989318563,140,56.4,3989318567,212,10.8,3989318565,141,47.8,3989318569,213,0.5,3989318561,56,Center,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534563,27,1,1,1,16,6h553bwfqkoxayuv80uikkn42,1,68.7,42.7,2023-01-22T04:02:17.271Z,2023-01-22T04:58:08Z,3989318595,140,67.9,3989318597,141,25.3,3989318593,56,Center,3989318601,213,4.6,3989318599,212,11.9,,,,,,,,,,5p3y4bh0mdmymeceltd1fpw8a,R. Najjarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534565,28,1,1,1,19,6h553bwfqkoxayuv80uikkn42,1,67.1,16.4,2023-01-22T04:02:20.503Z,2023-01-22T04:58:06Z,3989318629,212,10.8,3989318631,213,5.3,3989318625,140,73.0,3989318627,141,3.4,3989318623,56,Right,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534569,29,1,1,1,20,6h553bwfqkoxayuv80uikkn42,1,71.9,3.4,2023-01-22T04:02:22.006Z,2023-01-22T04:58:13Z,3989318673,213,2.6,3989318669,141,14.1,3989318663,56,Right,3989318667,140,61.0,3989318671,212,13.6,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534571,30,1,1,1,24,6h553bwfqkoxayuv80uikkn42,1,58.9,16.5,2023-01-22T04:02:25.254Z,2023-01-22T04:58:17Z,3989318717,212,19.0,3989318713,140,44.6,3989318719,213,2.5,3989318715,141,33.7,3989318711,56,Back,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534573,31,1,1,1,26,6h553bwfqkoxayuv80uikkn42,1,45.2,34.7,2023-01-22T04:02:27.254Z,2023-01-22T08:41:00Z,3989318759,141,19.6,3989318763,213,5.5,3989318757,140,55.1,3989318761,212,14.6,3989318755,56,Right,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534579,32,1,1,1,30,6h553bwfqkoxayuv80uikkn42,1,56,14.6,2023-01-22T04:02:31.975Z,2023-01-22T04:58:19Z,3989318809,140,44.1,3989318807,56,Back,3989318813,212,18.3,3989318811,141,34.2,3989318815,213,2.3,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534581,33,1,1,1,34,6h553bwfqkoxayuv80uikkn42,1,44.1,34.2,2023-01-22T04:02:35.464Z,2023-01-22T04:58:27Z,3989318849,213,0.1,3989318841,56,Center,3989318843,140,54.2,3989318847,212,10.6,3989318845,141,35.4,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534583,34,1,1,1,36,6h553bwfqkoxayuv80uikkn42,1,54.2,35.4,2023-01-22T04:02:37.470Z,2023-01-22T08:41:10Z,3989318857,56,Back,3989318861,141,34.8,3989318863,212,11.6,3989318859,140,43.2,3989318865,213,3.2,,,,,,,,,,5p3y4bh0mdmymeceltd1fpw8a,R. Najjarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534585,35,1,1,1,37,6h553bwfqkoxayuv80uikkn42,1,43.2,34.8,2023-01-22T04:02:39.110Z,2023-01-22T04:58:29Z,3989318875,212,11.5,3989318871,140,45.7,3989318873,141,51.2,3989318877,213,1.3,3989318869,56,Back,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534587,36,1,1,1,38,6h553bwfqkoxayuv80uikkn42,1,45.7,51.2,2023-01-22T04:02:39.959Z,2023-01-22T04:58:30Z,3989318889,140,55.0,3989318893,212,11.5,3989318887,56,Center,3989318891,141,42.2,3989318895,213,5.7,,,,,,,,,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534589,37,1,1,1,39,6h553bwfqkoxayuv80uikkn42,1,55,42.2,2023-01-22T04:02:40.694Z,2023-01-22T04:58:31Z,3989318909,212,12.3,3989318911,213,3.7,3989318907,141,33.3,3989318903,56,Back,3989318905,140,44.8,,,,,,,,,,5p3y4bh0mdmymeceltd1fpw8a,R. Najjarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534595,38,1,1,1,40,6h553bwfqkoxayuv80uikkn42,1,44.8,33.3,2023-01-22T04:02:41.798Z,2023-01-22T04:58:37Z,3989318945,140,46.9,3989318949,212,2.6,3989318951,213,0.5,3989318947,141,35.2,3989318943,56,Back,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534599,39,1,1,1,41,6h553bwfqkoxayuv80uikkn42,1,46.9,35.2,2023-01-22T04:02:42.494Z,2023-01-22T08:41:39Z,3989318979,141,18.9,3989318983,213,4.8,3989318977,140,47.8,3989318981,212,11.1,3989318975,56,Back,,,,,,,,,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534601,40,1,1,1,42,6h553bwfqkoxayuv80uikkn42,1,47.4,19.6,2023-01-22T04:02:43.550Z,2023-01-22T08:41:48Z,3989319001,141,40.2,3989318997,56,Back,3989319005,213,2.3,3989319003,212,18.4,3989318999,140,36.0,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534603,41,43,1,1,45,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-01-22T04:02:46.694Z,2023-01-22T08:41:50Z,3989319031,141,41.8,3989319025,56,Back,3989319035,213,2.3,3989500467,144,1,3989319033,212,6.8,3989319029,140,39.8,,,,,,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534609,42,1,1,1,48,6h553bwfqkoxayuv80uikkn42,0,40.5,37.3,2023-01-22T04:02:50.214Z,2023-01-22T04:02:51Z,3989319095,155,,3989319107,1,,3989319103,212,43.5,3989319097,56,Right,3989319101,141,6.5,3989319099,140,76.8,3989319105,213,5.8,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534627,10,44,1,1,49,chu9blh367xs3yumct5tqto2q,1,24.3,93.6,2023-01-22T04:02:51.109Z,2023-01-22T04:02:57Z,3989319197,233,43,3989319183,285,,3989319181,56,Back,,,,,,,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534617,43,44,1,1,49,6h553bwfqkoxayuv80uikkn42,0,75.7,6.4,2023-01-22T04:02:51.110Z,2023-01-22T04:09:46Z,3989319147,56,Right,3989319149,286,,3989319211,233,10,,,,,,,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534611,9,8,1,1,50,chu9blh367xs3yumct5tqto2q,1,25.5,93.8,2023-01-22T04:02:51.249Z,2023-01-22T08:43:18Z,3989500551,385,,3989319113,56,Back,3989319117,15,,,,,,,,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534629,11,5,1,1,53,chu9blh367xs3yumct5tqto2q,0,23.8,101.1,2023-01-22T04:02:55.057Z,2023-01-22T04:02:56Z,3989319229,233,44,3989319185,56,Back,3989319187,347,,,,,,,,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534635,44,5,1,1,53,6h553bwfqkoxayuv80uikkn42,1,76.2,-1.1,2023-01-22T04:02:55.057Z,2023-01-22T04:14:05Z,3989319215,56,Right,3989319217,347,,3989319219,233,11,,,,,,,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499534651,45,1,1,1,57,6h553bwfqkoxayuv80uikkn42,1,80.9,0,2023-01-22T04:02:58.951Z,2023-01-22T04:03:04Z,3989319331,56,Right,3989319335,141,2.3,3989319339,213,2.9,3989319333,140,69.2,3989319329,107,,3989319337,212,12.5,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
