id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,assist,qualifier/11/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2494275009,5,49,1,0,7,c4ygb6mnh53kpl2mpxe52l8jw,1,30.8,96.8,2022-12-31T08:01:34.889Z,2022-12-31T08:07:10Z,,,,,,,,,,,,,,,,,,,,,,,,,1v62lh9e2cpqsaww3ggw5togk,G. Kuol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275011,6,1,1,0,8,c4ygb6mnh53kpl2mpxe52l8jw,1,30.8,96.8,2022-12-31T08:01:35.257Z,2022-12-31T08:07:22Z,3961609367,56,Back,3961609375,213,3.4,3961609371,141,94.4,3961609373,212,7.2,3961609369,140,24.1,,,,,,,,,,1v62lh9e2cpqsaww3ggw5togk,G. Kuol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275013,7,61,1,0,8,c4ygb6mnh53kpl2mpxe52l8jw,0,24.1,94.4,2022-12-31T08:01:35.953Z,2022-12-31T08:07:30Z,3961609381,56,Back,,,,,,,,,,,,,,,,,,,,,,b8ptjj6m4jh83ixhtny9o2v4k,J. Farrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275015,7,49,1,0,9,9xmhnv6im8h7c9e17oqvcx8gl,1,75.8,6.5,2022-12-31T08:01:36.284Z,2022-12-31T08:07:35Z,,,,,,,,,,,,,,,,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275991,76,1,1,0,9,9xmhnv6im8h7c9e17oqvcx8gl,1,69.8,4,2022-12-31T08:01:36.557Z,2022-12-31T08:07:33Z,3961615463,141,11.2,3961615465,212,7.2,3961615467,213,0.8,3961615461,140,74.8,3961615459,56,Right,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275017,8,1,1,0,10,9xmhnv6im8h7c9e17oqvcx8gl,0,75.8,6.5,2022-12-31T08:01:38.038Z,2022-12-31T08:07:38Z,3961609389,56,Right,3961609393,141,0.0,3961609391,140,81.7,3961609395,212,8.3,3961609397,213,5.6,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275019,8,5,1,0,12,c4ygb6mnh53kpl2mpxe52l8jw,1,18,101.8,2022-12-31T08:01:39.745Z,2022-12-31T08:07:40Z,3961609401,56,Back,3961609403,347,,3961609409,233,9,,,,,,,,,,,,,,,,b8ptjj6m4jh83ixhtny9o2v4k,J. Farrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275021,9,5,1,0,12,9xmhnv6im8h7c9e17oqvcx8gl,0,82,-1.8,2022-12-31T08:01:39.745Z,2022-12-31T08:07:41Z,3961609407,347,,3961609405,56,Right,3961609413,233,8,,,,,,,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275031,9,1,1,0,21,c4ygb6mnh53kpl2mpxe52l8jw,1,16.6,100,2022-12-31T08:01:49.008Z,2022-12-31T08:07:49Z,3961609461,213,5.9,3961609459,212,12.0,3961609451,107,,3961609455,140,27.3,3961609457,141,95.7,3961609453,56,Back,,,,,,,b8ptjj6m4jh83ixhtny9o2v4k,J. Farrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275035,10,1,1,0,22,c4ygb6mnh53kpl2mpxe52l8jw,1,27.3,95.7,2022-12-31T08:01:50.065Z,2022-12-31T08:01:52Z,3961609477,56,Back,3961609483,212,7.5,3961609481,141,96.3,3961609479,140,20.2,3961609485,213,3.1,,,,,,,,,,1v62lh9e2cpqsaww3ggw5togk,G. Kuol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275037,11,1,1,0,24,c4ygb6mnh53kpl2mpxe52l8jw,0,19.7,95.7,2022-12-31T08:01:51.937Z,2022-12-31T08:01:52Z,3961609493,141,81.2,3961609489,56,Back,3961609497,213,5.8,3961609495,212,23.1,3961609491,140,39.6,,,,,,,,,,b8ptjj6m4jh83ixhtny9o2v4k,J. Farrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275039,10,49,1,0,25,9xmhnv6im8h7c9e17oqvcx8gl,1,66.5,20.9,2022-12-31T08:01:52.962Z,2022-12-31T08:01:53Z,,,,,,,,,,,,,,,,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275041,11,1,1,0,25,9xmhnv6im8h7c9e17oqvcx8gl,1,66.5,20.9,2022-12-31T08:01:53.215Z,2022-12-31T08:08:01Z,3961609511,212,9.0,3961609509,141,21.9,3961609507,140,75.0,3961609505,56,Center,3961609513,213,0.1,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275049,12,1,1,0,27,9xmhnv6im8h7c9e17oqvcx8gl,1,74.4,20.3,2022-12-31T08:01:54.465Z,2022-12-31T08:08:08Z,3961609545,56,Center,3961609547,140,61.3,3961609549,141,22.8,3961609553,213,3.0,3961609551,212,13.9,,,,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275057,13,1,1,0,28,9xmhnv6im8h7c9e17oqvcx8gl,1,65.9,23.1,2022-12-31T08:01:55.699Z,2022-12-31T10:39:52Z,3961773457,155,,3961609575,56,Right,3961609577,140,74.0,3961609579,141,3.8,3961609581,212,15.6,3961609583,213,5.3,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275059,14,1,1,0,31,9xmhnv6im8h7c9e17oqvcx8gl,1,74.6,2.9,2022-12-31T08:01:58.704Z,2022-12-31T08:01:59Z,3961609589,140,62.0,3961609593,212,13.2,3961609595,213,3.1,3961609591,141,3.4,3961609587,56,Right,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275061,15,1,1,0,32,9xmhnv6im8h7c9e17oqvcx8gl,1,62.2,3.4,2022-12-31T08:01:59.458Z,2022-12-31T08:02:01Z,3961609603,56,Right,3961609607,141,10.0,3961609605,140,77.8,3961609611,213,0.3,3961609609,212,17.0,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275065,16,1,1,0,33,9xmhnv6im8h7c9e17oqvcx8gl,1,76.5,10.4,2022-12-31T08:02:01.061Z,2022-12-31T08:10:20Z,3961609621,56,Center,3961609627,212,16.4,3961609625,141,25.6,3961609629,213,0.7,3961609623,140,88.6,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275069,17,1,1,0,34,9xmhnv6im8h7c9e17oqvcx8gl,1,98.1,29.1,2022-12-31T08:02:01.614Z,2022-12-31T10:40:35Z,3961609797,154,,3961609795,210,15,3961609983,195,,3961609643,141,54.3,3961609639,56,Center,3961609645,212,18.0,3961609647,213,1.9,3961609641,140,92.7,3dgasrprt0ly3015fv1rulwmi,W. Wilson,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494276819,106,43,1,0,36,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2022-12-31T08:02:03.694Z,2022-12-31T08:14:48Z,3961626095,144,61,3961619725,56,Center,,,,,,,,,,,,,,,,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275073,18,15,1,0,37,9xmhnv6im8h7c9e17oqvcx8gl,1,91.2,51.8,2022-12-31T08:02:04.933Z,2022-12-31T10:40:35Z,3961609705,82,,3961609819,147,51.4,3961609701,72,,3961609813,328,,3961609659,22,,3961618591,76,,3961609803,154,,3961609711,233,12,nf5y7om644176c52n91ptsyd,Nani,,3961609821,230,98.9,3961609809,102,53.1,3961609661,17,3961618593,214,3961609817,146,94.0,3961609811,103,9.7,3961609805,55,17,3961609801,29,3961609663,56,Center,3961609823,231,46.9,,,,,,,,,
2494275067,12,10,1,0,37,c4ygb6mnh53kpl2mpxe52l8jw,1,4.2,43.9,2022-12-31T08:02:05.033Z,2022-12-31T10:40:20Z,3961609719,233,18,3961609637,56,Back,3961609635,94,,,,,,,,,,,,,,,,,8h8ihiytz6xko4a4fzrpqz8ph,S. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275075,13,49,1,0,40,c4ygb6mnh53kpl2mpxe52l8jw,1,18.9,42.4,2022-12-31T08:02:07.585Z,2022-12-31T08:02:07Z,,,,,,,,,,,,,,,,,,,,,,,,,e5ycwhcy49624czidh67ihiad,B. Nkololo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275079,14,1,1,0,40,c4ygb6mnh53kpl2mpxe52l8jw,1,18.9,42.4,2022-12-31T08:02:07.728Z,2022-12-31T08:02:12Z,3961609689,140,33.9,3961609693,212,21.6,3961609691,141,20.6,3961609687,56,Back,3961609695,213,5.5,,,,,,,,,,e5ycwhcy49624czidh67ihiad,B. Nkololo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275085,15,1,1,0,44,c4ygb6mnh53kpl2mpxe52l8jw,1,33.9,6.2,2022-12-31T08:02:12.209Z,2022-12-31T08:10:47Z,3961609723,56,Back,3961609731,213,3.0,3961609729,212,10.2,3961609727,141,8.9,3961609725,140,24.3,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,J. Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275089,16,1,1,0,46,c4ygb6mnh53kpl2mpxe52l8jw,1,24.3,8.9,2022-12-31T08:02:13.953Z,2022-12-31T08:10:57Z,3961620343,157,,3961609757,212,32.1,3961609755,141,14.3,3961609751,56,Right,3961609753,140,54.7,3961609759,213,0.1,3961609761,1,,,,,8h8ihiytz6xko4a4fzrpqz8ph,S. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275091,17,44,1,0,48,c4ygb6mnh53kpl2mpxe52l8jw,1,59.8,10.9,2022-12-31T08:02:15.359Z,2022-12-31T08:11:44Z,3961609765,56,Right,3961609767,286,,3961621577,233,113,,,,,,,,,,,,,,,,36gq011by1cjkem274ahdfg89,Marco Túlio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494277135,113,44,1,0,48,9xmhnv6im8h7c9e17oqvcx8gl,0,40.2,89.1,2022-12-31T08:02:15.360Z,2022-12-31T08:11:46Z,3961621487,56,Back,3961621581,233,17,3961621489,285,,,,,,,,,,,,,,,,,3rc0ufm6jvj8ngj9jl49o0r11,M. Špiranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275093,18,1,1,0,48,c4ygb6mnh53kpl2mpxe52l8jw,0,54.7,14.3,2022-12-31T08:02:15.785Z,2022-12-31T08:11:49Z,3961609771,168,,3961609775,140,68.5,3961609777,141,19.2,3961609773,56,Right,3961609769,3,,3961609779,212,14.9,3961609781,213,0.2,,,,36gq011by1cjkem274ahdfg89,Marco Túlio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275099,19,49,1,0,50,9xmhnv6im8h7c9e17oqvcx8gl,1,37.2,52.4,2022-12-31T08:02:17.478Z,2022-12-31T10:41:11Z,,,,,,,,,,,,,,,,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275107,20,1,1,0,51,9xmhnv6im8h7c9e17oqvcx8gl,1,26.9,73.8,2022-12-31T08:02:18.632Z,2022-12-31T10:41:25Z,3961609869,212,21.4,3961609863,56,Back,3961609871,213,3.7,3961609867,141,57.7,3961609865,140,9.4,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275109,21,1,1,0,55,9xmhnv6im8h7c9e17oqvcx8gl,1,10.4,57.5,2022-12-31T08:02:22.633Z,2022-12-31T10:41:37Z,3961609889,140,23.6,3961609893,212,28.1,3961609887,56,Back,3961609891,141,93.4,3961609895,213,1.1,,,,,,,,,,3ff82uwwa2eb4k4yh7f1144id,M. Acton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275111,22,1,1,0,57,9xmhnv6im8h7c9e17oqvcx8gl,0,24.3,92,2022-12-31T08:02:24.621Z,2022-12-31T08:12:13Z,3961609903,56,Back,3961609905,140,44.8,3961609907,141,64.8,3961609901,155,,3961609909,212,28.4,3961609911,213,5.6,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275119,19,8,1,0,59,c4ygb6mnh53kpl2mpxe52l8jw,1,60.3,35.9,2022-12-31T08:02:26.705Z,2022-12-31T10:41:53Z,3961609945,56,Center,3961774427,385,,,,,,,,,,,,,,,,,,,,5l9ozhnxtdp4w8dawcskpx5ud,B. Kaltak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275121,23,52,1,1,2,9xmhnv6im8h7c9e17oqvcx8gl,1,5.8,27.9,2022-12-31T08:02:29.989Z,2022-12-31T10:42:02Z,3961774543,377,,,,,,,,,,,,,,,,,,,,,,,3ff82uwwa2eb4k4yh7f1144id,M. Acton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275133,24,1,1,1,3,9xmhnv6im8h7c9e17oqvcx8gl,1,5.9,27.1,2022-12-31T08:02:31.007Z,2022-12-31T08:02:33Z,3961610013,123,,3961610025,212,27.7,3961610015,56,Back,3961610017,140,27.5,3961610027,213,5.7,3961610021,141,3.7,,,,,,,3ff82uwwa2eb4k4yh7f1144id,M. Acton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275145,25,1,1,1,6,9xmhnv6im8h7c9e17oqvcx8gl,1,26.9,2.3,2022-12-31T08:02:33.849Z,2022-12-31T08:12:55Z,3961610069,56,Back,3961610073,141,10.7,3961610071,140,34.1,3961610077,213,0.6,3961610075,212,9.5,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275151,26,1,1,1,8,9xmhnv6im8h7c9e17oqvcx8gl,1,34.1,8.2,2022-12-31T08:02:36.070Z,2022-12-31T08:02:37Z,3961610109,140,31.2,3961610111,141,2.6,3961610115,213,4.0,3961610113,212,4.9,3961610107,56,Back,,,,,,,,,,3dgasrprt0ly3015fv1rulwmi,W. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275153,27,1,1,1,10,9xmhnv6im8h7c9e17oqvcx8gl,1,29.7,2.9,2022-12-31T08:02:37.673Z,2022-12-31T08:13:09Z,3961610123,140,34.8,3961610121,56,Back,3961610125,141,4.4,3961610127,212,5.5,3961610119,155,,3961610129,213,0.2,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275159,28,61,1,1,11,9xmhnv6im8h7c9e17oqvcx8gl,1,35.6,3.7,2022-12-31T08:02:38.485Z,2022-12-31T08:02:48Z,3961610153,56,Back,,,,,,,,,,,,,,,,,,,,,,3dgasrprt0ly3015fv1rulwmi,W. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275157,20,1,1,1,13,c4ygb6mnh53kpl2mpxe52l8jw,0,59.7,98.1,2022-12-31T08:02:40.457Z,2022-12-31T08:13:23Z,3961610151,1,,3961610149,213,0.3,3961610141,56,Left,3961610147,212,7.3,3961610145,141,100.0,3961610139,157,,3961610143,140,66.4,,,,b8ptjj6m4jh83ixhtny9o2v4k,J. Farrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275163,21,5,1,1,14,c4ygb6mnh53kpl2mpxe52l8jw,0,61,101.8,2022-12-31T08:02:41.754Z,2022-12-31T08:02:55Z,3961610169,56,Left,3961610275,233,29,3961610171,347,,,,,,,,,,,,,,,,,b8ptjj6m4jh83ixhtny9o2v4k,J. Farrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275185,29,5,1,1,14,9xmhnv6im8h7c9e17oqvcx8gl,1,39,-1.8,2022-12-31T08:02:41.754Z,2022-12-31T08:03:03Z,3961610271,233,21,3961610267,56,Back,3961610269,347,,,,,,,,,,,,,,,,,3dgasrprt0ly3015fv1rulwmi,W. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275187,30,1,1,1,27,9xmhnv6im8h7c9e17oqvcx8gl,1,33.4,0,2022-12-31T08:02:55.033Z,2022-12-31T08:15:17Z,3961610291,213,0.8,3961610285,140,42.1,3961610287,141,12.8,3961610281,107,,3961610283,56,Back,3961626859,189,,3961610289,212,13.5,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275191,31,1,1,1,29,9xmhnv6im8h7c9e17oqvcx8gl,1,42.1,12.8,2022-12-31T08:02:56.489Z,2022-12-31T08:02:57Z,3961610313,141,6.1,3961610315,212,9.5,3961610317,213,3.6,3961610309,56,Back,3961610311,140,34.2,,,,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494275195,32,1,1,1,30,9xmhnv6im8h7c9e17oqvcx8gl,1,34.4,6.2,2022-12-31T08:02:57.673Z,2022-12-31T08:02:58Z,3961610333,213,6.1,3961610327,140,44.6,3961610325,56,Back,3961610329,141,2.6,3961610331,212,11.0,,,,,,,,,,3dgasrprt0ly3015fv1rulwmi,W. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
