id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/value,assist,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2468651387,1,34,16,0,0,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2022-10-08T07:25:00.765Z,2022-10-08T08:48:42Z,3826267691,130,8,3826267687,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",3826267697,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3826267695,194,w8u1a5hrtitytfof3jk0zbh1,3826267689,59,"20, 16, 3, 4, 6, 21, 11, 8, 18, 22, 17, 1, 7, 15, 23, 24, 25, 26",3826267685,30,"dmxzug2enscx331w5vmdzn2s5, 2g39f2y5dqwg3q4sw2jf6x6g9, 2wnqoxtt8xlglpndyjb5rb622, vfwu1evhxgeeza1pvkyaxgph, 2nn6berxelojkxb2rjjnqw4id, yhkueqgsvvd5fzdffg9nky51, c575swutxi9er3j9txklhrzoq, w8u1a5hrtitytfof3jk0zbh1, abz6occh9zmu2tcsejm5uiyg9, cx8wxcop4vdfapgaboyzqrsvd, nf5y7om644176c52n91ptsyd, 3ff82uwwa2eb4k4yh7f1144id, 91lwbi9gd4crrnmt30yld307p, 7h5zy4yqn4pilij1tsmm2qmzt, 63za0395wiu88h3panzx86pxx, 5hylntpne6d7xwey2v9d9lg8a, cap22dno3uid8jyckne737tyi, 5ub4d2vf2s1fujgoa2at29aay",3826346693,197,889,3826267693,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468651481,1,34,16,0,0,38ui5tfi8anjuh533emny2tz1,1,0,0,2022-10-08T07:25:21.612Z,2022-10-08T08:42:16Z,3826268199,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",3826268193,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",3826268195,59,"1, 23, 18, 26, 2, 4, 16, 17, 9, 10, 11, 8, 12, 19, 20, 21, 22, 29",3826268203,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3826268201,194,bgzao2jp59jygdic68s5iudat,3826268197,130,4,3826268191,30,"jjqk412zl7b2lbfqfkva3utx, 7yl3en0sif2gcwrtwmtmo3d1x, 974s3rwvb2ls1k1no4hlaz8ph, 4ehmmuuxljgliiz7f7298h61h, 9634dv110vlqnf02k4yif14np, bgzao2jp59jygdic68s5iudat, c18ruk8qqfggqv7s0mzyq6yhg, c243bbqbc7agln9jpv0faa6dx, b255io6lia16l5dzuxfpruhud, aiehjyb5unahdn0somr3ewa1h, 4rg5d1oo8rtclemhci81i6xg5, cr52lkk2tjwlz0gd34b0klyad, cuaqqokt0c82wz0bc0tt10rxm, 53g522ox4zpljnu57fcf4meei, 8b5ohtv882jce0823nuo0ugvd, d3ghkzq3ztaeno4lh8sj7o86i, bu8z6ig5wrrtgsm1qhe4fxe51, 49ctudxdwjkrhz6n3ykjpmdey",3826346173,197,868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668157,2,32,1,0,0,38ui5tfi8anjuh533emny2tz1,1,0,0,2022-10-08T08:48:48.763Z,2022-10-09T10:39:51Z,3826351861,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668155,2,32,1,0,0,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2022-10-08T08:48:48.763Z,2022-10-08T08:48:48Z,3826351855,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668161,3,1,1,0,1,9xmhnv6im8h7c9e17oqvcx8gl,1,50,50,2022-10-08T08:48:49.863Z,2022-10-09T10:40:08Z,3826351889,212,18.0,3826351883,56,Back,3826351885,140,32.9,3826351893,279,S,3826351891,213,3.1,3826351887,141,51.9,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668167,4,61,1,0,2,9xmhnv6im8h7c9e17oqvcx8gl,1,33,51.8,2022-10-08T08:48:51.310Z,2022-10-09T10:47:54Z,3826351913,56,Back,,,,,,,,,,,,,,,,,,,,,,2nn6berxelojkxb2rjjnqw4id,L. Broxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668179,5,1,1,0,3,9xmhnv6im8h7c9e17oqvcx8gl,0,34.6,53.6,2022-10-08T08:48:52.491Z,2022-10-08T08:48:55Z,3826352007,213,5.6,3826352003,141,0.0,3826352009,1,,3826351997,155,,3826351999,56,Right,3826352001,140,79.6,3826352005,212,60.5,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668195,3,5,1,0,6,38ui5tfi8anjuh533emny2tz1,1,22.5,102,2022-10-08T08:48:54.979Z,2022-10-08T08:49:03Z,3826352069,233,6,3826352063,56,Back,3826352065,347,,,,,,,,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668181,6,5,1,0,6,9xmhnv6im8h7c9e17oqvcx8gl,0,77.5,-2,2022-10-08T08:48:54.979Z,2022-10-08T08:54:57Z,3826352079,233,3,3826352011,56,Right,3826352013,347,,,,,,,,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668209,4,1,1,0,14,38ui5tfi8anjuh533emny2tz1,0,25.6,100,2022-10-08T08:49:03.259Z,2022-10-08T08:49:06Z,3826352129,140,40.1,3826352133,212,16.3,3826352127,56,Back,3826352125,107,,3826352131,141,93.3,3826352135,213,5.9,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668213,7,61,1,0,19,9xmhnv6im8h7c9e17oqvcx8gl,1,57.5,8.2,2022-10-08T08:49:07.890Z,2022-10-08T08:49:08Z,3826352145,56,Right,,,,,,,,,,,,,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668223,5,1,1,0,21,38ui5tfi8anjuh533emny2tz1,1,40.6,93.5,2022-10-08T08:49:10.091Z,2022-10-08T08:49:13Z,3826352211,56,Left,3826352215,141,96.2,3826352217,212,24.1,3826352213,140,63.5,3826352219,213,0.1,,,,,,,,,,b255io6lia16l5dzuxfpruhud,A. Le Fondre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668231,6,1,1,0,25,38ui5tfi8anjuh533emny2tz1,1,77.1,89.9,2022-10-08T08:49:13.779Z,2022-10-08T09:37:23Z,3826352277,141,73.5,3826352275,140,91.9,3826352281,213,5.7,3826352279,212,19.1,3826352273,56,Center,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668235,7,1,1,0,26,38ui5tfi8anjuh533emny2tz1,0,91.9,73.5,2022-10-08T08:49:15.571Z,2022-10-08T08:49:16Z,3826352293,56,Center,3826352297,141,62.7,3826352299,212,7.4,3826352295,140,91.2,3826352301,213,4.6,,,,,,,,,,b255io6lia16l5dzuxfpruhud,A. Le Fondre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668241,8,49,1,0,28,9xmhnv6im8h7c9e17oqvcx8gl,1,7.7,39.5,2022-10-08T08:49:17.010Z,2022-10-08T08:49:17Z,,,,,,,,,,,,,,,,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668253,9,1,1,0,28,9xmhnv6im8h7c9e17oqvcx8gl,1,7.7,39.5,2022-10-08T08:49:17.156Z,2022-10-08T08:49:19Z,3826352367,56,Back,3826352369,140,5.2,3826352373,212,6.2,3826352371,141,31.3,3826352375,213,4.3,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668265,10,1,1,0,30,9xmhnv6im8h7c9e17oqvcx8gl,1,5.2,28.3,2022-10-08T08:49:19.104Z,2022-10-08T08:49:21Z,3826352421,140,36.8,3826352417,155,,3826352427,213,6.2,3826352425,212,33.3,3826352419,56,Back,3826352429,1,,3826352423,141,24.7,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668271,11,1,1,0,32,9xmhnv6im8h7c9e17oqvcx8gl,1,36.7,24.7,2022-10-08T08:49:21.085Z,2022-10-08T08:49:23Z,3826352447,141,20.3,3826352455,156,,3826352449,212,7.9,3826352443,56,Back,3826352445,140,29.7,3826352451,213,3.5,,,,,,,abz6occh9zmu2tcsejm5uiyg9,N. D'Agostino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668281,12,1,1,0,33,9xmhnv6im8h7c9e17oqvcx8gl,1,29.7,18.8,2022-10-08T08:49:22.551Z,2022-10-08T09:50:10Z,3826352515,140,34.5,3826352519,212,11.2,3826352521,213,5.2,3826352517,141,4.1,3826352513,56,Back,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668285,13,61,1,0,34,9xmhnv6im8h7c9e17oqvcx8gl,0,34.2,4.1,2022-10-08T08:49:23.144Z,2022-10-08T09:50:08Z,3826352533,56,Back,,,,,,,,,,,,,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668291,8,1,1,0,35,38ui5tfi8anjuh533emny2tz1,1,60.9,93.3,2022-10-08T08:49:24.139Z,2022-10-08T09:38:04Z,3826352555,141,90.0,3826352551,56,Left,3826352553,140,69.0,3826352557,212,8.8,3826352559,213,6.0,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468676357,422,61,1,0,36,38ui5tfi8anjuh533emny2tz1,1,68.9,90.5,2022-10-08T08:49:24.763Z,2022-10-08T09:37:59Z,3826392061,56,Left,,,,,,,,,,,,,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468676393,423,49,1,0,37,38ui5tfi8anjuh533emny2tz1,1,63,87.8,2022-10-08T08:49:25.763Z,2022-10-09T10:48:41Z,,,,,,,,,,,,,,,,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668311,9,1,1,0,37,38ui5tfi8anjuh533emny2tz1,1,65.8,82.7,2022-10-08T08:49:26.491Z,2022-10-09T10:48:34Z,3826352649,140,59.0,3826352651,141,83.6,3826352653,212,7.2,3826352647,56,Left,3826352655,213,3.1,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668315,10,4,1,0,42,38ui5tfi8anjuh533emny2tz1,1,60.4,93.6,2022-10-08T08:49:30.983Z,2022-10-08T08:49:33Z,3826352663,13,,3826352669,265,,3826352665,56,Left,3826352667,152,,3826352695,233,14,3826352671,286,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668317,14,4,1,0,42,9xmhnv6im8h7c9e17oqvcx8gl,0,39.6,6.4,2022-10-08T08:49:30.984Z,2022-10-08T08:49:33Z,3826352677,13,,3826352685,265,,3826352703,233,10,3826352679,56,Back,3826352687,285,,3826352681,152,,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668357,11,1,1,0,50,38ui5tfi8anjuh533emny2tz1,1,67.4,94.1,2022-10-08T08:49:39.483Z,2022-10-08T08:49:42Z,3826352865,5,,3826352875,212,13.2,3826352871,140,57.8,3826352869,56,Left,3826352873,141,81.5,3826352877,213,3.8,3826352867,152,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668367,12,1,1,0,53,38ui5tfi8anjuh533emny2tz1,1,56.1,78.4,2022-10-08T08:49:42.284Z,2022-10-08T08:49:44Z,3826352921,56,Back,3826352927,212,22.3,3826352925,141,63.0,3826352929,213,3.6,3826352923,140,37.3,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668373,13,1,1,0,55,38ui5tfi8anjuh533emny2tz1,1,36.6,62.9,2022-10-08T08:49:44.003Z,2022-10-08T08:49:44Z,3826352955,140,39.8,3826352957,141,76.1,3826352953,56,Back,3826352961,213,1.2,3826352959,212,9.6,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668391,14,1,1,0,56,38ui5tfi8anjuh533emny2tz1,1,39.9,78.4,2022-10-08T08:49:44.764Z,2022-10-08T08:49:48Z,3826353053,141,96.0,3826353055,212,19.9,3826353057,213,0.6,3826353049,56,Left,3826353051,140,55.1,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668397,15,1,1,0,59,38ui5tfi8anjuh533emny2tz1,1,55.7,92.6,2022-10-08T08:49:48.422Z,2022-10-08T08:49:50Z,3826353103,56,Back,3826353109,212,14.4,3826353111,213,3.6,3826353105,140,43.7,3826353107,141,82.3,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668413,16,1,1,1,1,38ui5tfi8anjuh533emny2tz1,1,43.9,82.3,2022-10-08T08:49:50.196Z,2022-10-08T08:49:55Z,3826353187,141,56.0,3826353183,56,Back,3826353189,212,20.5,3826353191,213,4.2,3826353185,140,34.3,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668427,17,1,1,1,6,38ui5tfi8anjuh533emny2tz1,1,41.1,34.3,2022-10-08T08:49:55.316Z,2022-10-08T08:49:57Z,3826353259,213,5.1,3826353253,140,48.2,3826353255,141,8.6,3826353257,212,19.0,3826353251,56,Back,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668451,18,1,1,1,8,38ui5tfi8anjuh533emny2tz1,1,47.4,9.2,2022-10-08T08:49:57.212Z,2022-10-08T08:50:01Z,3826353391,56,Back,3826353397,212,15.6,3826353395,141,26.5,3826353399,213,2.3,3826353393,140,37.6,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668463,19,1,1,1,12,38ui5tfi8anjuh533emny2tz1,1,37.6,25,2022-10-08T08:50:01.396Z,2022-10-08T08:50:03Z,3826353461,212,28.0,3826353459,141,17.3,3826353457,140,63.8,3826353455,56,Right,3826353463,213,6.1,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668471,20,1,1,1,15,38ui5tfi8anjuh533emny2tz1,1,68.1,16.7,2022-10-08T08:50:03.764Z,2022-10-08T09:39:26Z,3826353497,213,3.2,3826353509,156,,3826353491,140,62.7,3826353493,141,15.9,3826353489,56,Right,3826353495,212,5.7,,,,,,,c18ruk8qqfggqv7s0mzyq6yhg,P. Yazbek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668489,21,1,1,1,18,38ui5tfi8anjuh533emny2tz1,0,67.9,27.9,2022-10-08T08:50:07.540Z,2022-10-08T09:39:39Z,3826353597,140,78.3,3826353603,213,0.6,3826353599,141,39.7,3826353601,212,13.6,3826353595,56,Center,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468676593,441,8,1,1,19,9xmhnv6im8h7c9e17oqvcx8gl,1,21.2,62.1,2022-10-08T08:50:07.763Z,2022-10-09T10:49:57Z,3831010251,384,,3826393579,56,Back,,,,,,,,,,,,,,,,,,,2nn6berxelojkxb2rjjnqw4id,L. Broxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668495,22,43,1,1,20,38ui5tfi8anjuh533emny2tz1,1,0,0,2022-10-08T08:50:09.677Z,2022-10-08T09:39:41Z,3826393593,144,61,3826353631,56,Center,,,,,,,,,,,,,,,,,,,b255io6lia16l5dzuxfpruhud,A. Le Fondre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668511,15,1,1,1,21,9xmhnv6im8h7c9e17oqvcx8gl,0,22.9,55.3,2022-10-08T08:50:09.799Z,2022-10-08T09:40:07Z,3826353697,140,23.9,3826393935,233,424,3826353705,1,,3826393933,236,,3826353703,213,0.3,3826393939,286,,3826353701,212,1.1,3826353695,56,Back,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,3826353699,141,55.7,3826353693,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468676675,424,74,1,1,21,38ui5tfi8anjuh533emny2tz1,1,75.9,40.3,2022-10-08T08:50:09.800Z,2022-10-08T09:52:44Z,3826393929,56,Center,3826393941,233,15,3826393931,285,,,,,,,,,,,,,,,,,b255io6lia16l5dzuxfpruhud,A. Le Fondre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468668539,23,1,1,1,25,38ui5tfi8anjuh533emny2tz1,1,46.1,75,2022-10-08T08:50:14.333Z,2022-10-08T08:50:18Z,3826353841,141,91.5,3826353837,56,Left,3826353845,213,0.9,3826353839,140,55.4,3826353843,212,14.9,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
