id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value
2495825223,6,3,1,0,8,chu9blh367xs3yumct5tqto2q,1,36.7,83.9,2023-01-08T04:00:22.815Z,2023-01-09T05:10:58Z,3969772535,56,Back,3971437157,464,,3969772539,233,13,3969772537,286,,,,,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825289,13,45,1,0,8,7jv344gvcvgqg7oeuc9u554dm,0,63.3,16.1,2023-01-08T04:00:22.815Z,2023-01-08T04:01:38Z,3969773135,56,Right,3969773137,285,,3969773157,233,6,,,,,,,,,,,,,,,,6cke7ckocw7epjg5gj6exuytx,C. Noone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825273,16,3,1,0,9,chu9blh367xs3yumct5tqto2q,0,35.2,87.5,2023-01-08T04:00:23.691Z,2023-01-09T05:11:13Z,3971437305,464,,3969773013,233,6,3969772983,56,Back,3969772985,286,,,,,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825221,6,7,1,0,9,7jv344gvcvgqg7oeuc9u554dm,0,64.8,12.5,2023-01-08T04:00:23.692Z,2023-01-09T05:11:15Z,3969772521,285,,3969772661,233,16,3969772519,56,Right,3971437331,385,,,,,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825225,7,1,1,0,14,chu9blh367xs3yumct5tqto2q,1,13.6,96.6,2023-01-08T04:00:28.699Z,2023-01-08T04:00:30Z,3969772553,141,82.0,3969772557,213,4.2,3969772549,56,Back,3969772555,212,11.2,3969772551,140,8.6,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825227,8,1,1,0,15,chu9blh367xs3yumct5tqto2q,0,8.6,82,2023-01-08T04:00:30.075Z,2023-01-08T04:00:32Z,3969772573,213,0.9,3969772567,140,9.4,3969772593,286,,3969772565,56,Back,3969772569,141,83.6,3969772575,1,,3969772587,236,,3969772571,212,1.4,3gpp1g8587gh95uzripmv9pwq,M. Natta,3969772563,157,3969772589,233,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825229,7,74,1,0,15,7jv344gvcvgqg7oeuc9u554dm,1,91.2,11.6,2023-01-08T04:00:30.076Z,2023-01-08T04:48:55Z,3969772581,56,Right,3969772583,285,,3969772601,233,8,,,,,,,,,,,,,,,,du99hpqe1ikml2wohv8ei0hxx,B. Arabuli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825231,8,5,1,0,16,7jv344gvcvgqg7oeuc9u554dm,0,100.8,10.5,2023-01-08T04:00:30.535Z,2023-01-09T05:11:34Z,3969772617,233,9,3969772597,56,Right,3969772599,346,,,,,,,,,,,,,,,,,du99hpqe1ikml2wohv8ei0hxx,B. Arabuli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825233,9,5,1,0,16,chu9blh367xs3yumct5tqto2q,1,-0.8,89.5,2023-01-08T04:00:30.535Z,2023-01-09T09:57:30Z,3969772611,233,8,3969772607,56,Back,3969772609,346,,,,,,,,,,,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825247,10,1,1,0,23,chu9blh367xs3yumct5tqto2q,1,2.7,55,2023-01-08T04:00:37.756Z,2023-01-09T05:11:49Z,3969772733,212,19.5,3969772719,124,,3969772743,237,,3969772721,56,Back,3969772725,140,8.8,3969772729,141,27.9,3969772737,213,5.0,,,,30x4bcy7zsqgreti63wpds0yd,J. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825259,11,1,1,0,27,chu9blh367xs3yumct5tqto2q,1,14.5,26.8,2023-01-08T04:00:42.156Z,2023-01-09T05:12:01Z,3969772819,213,6.2,3969772815,141,26.0,3969772811,56,Back,3969772817,212,14.8,3969772813,140,28.6,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825261,12,1,1,0,32,chu9blh367xs3yumct5tqto2q,1,31.5,29.1,2023-01-08T04:00:47.123Z,2023-01-08T04:00:48Z,3969772835,213,1.5,3969772833,212,8.1,3969772831,141,40.9,3969772829,140,32.3,3969772827,56,Back,,,,,,,,,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825263,13,1,1,0,33,chu9blh367xs3yumct5tqto2q,1,32.8,46.3,2023-01-08T04:00:48.275Z,2023-01-08T04:00:51Z,3969772857,56,Back,3969772865,213,1.6,3969772861,141,69.0,3969772863,212,15.4,3969772859,140,32.4,,,,,,,,,,28jkor1s3dlv2000adlztmyqy,C. Timmins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825267,14,1,1,0,37,chu9blh367xs3yumct5tqto2q,0,38.3,83.9,2023-01-08T04:00:51.619Z,2023-01-08T04:00:56Z,3969772911,1,,3969772907,212,62.2,3969772909,213,0.2,3969772905,141,100.0,3969772901,56,Left,3969772899,155,,3969772903,140,96.5,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825271,9,5,1,0,41,7jv344gvcvgqg7oeuc9u554dm,1,3.6,-0.9,2023-01-08T04:00:56.136Z,2023-01-08T04:31:40Z,3969772981,347,,3969772991,233,15,3969772979,56,Back,,,,,,,,,,,,,,,,6cke7ckocw7epjg5gj6exuytx,C. Noone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825269,15,5,1,0,41,chu9blh367xs3yumct5tqto2q,0,96.4,100.9,2023-01-08T04:00:56.136Z,2023-01-08T04:01:09Z,3969772999,233,9,3969772915,347,,3969772913,56,Left,,,,,,,,,,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825275,10,1,1,1,4,7jv344gvcvgqg7oeuc9u554dm,0,14.8,0,2023-01-08T04:01:18.904Z,2023-01-08T04:01:21Z,3969773057,213,0.3,3969773049,56,Back,3969773051,140,33.5,3969773047,107,,3969773055,212,20.8,3969773053,141,8.5,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825279,17,1,1,1,6,chu9blh367xs3yumct5tqto2q,0,61.9,95.9,2023-01-08T04:01:21.355Z,2023-01-08T04:01:27Z,3969773063,140,78.0,3969773067,212,17.7,3969773069,213,6.0,3969773065,141,88.3,3969773059,3,,3969773061,56,Left,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825281,11,1,1,1,10,7jv344gvcvgqg7oeuc9u554dm,0,25.9,7.3,2023-01-08T04:01:24.454Z,2023-01-08T04:01:27Z,3969773083,140,36.5,3969773087,212,11.3,3969773079,3,,3969773089,213,6.1,3969773085,141,4.3,3969773081,56,Back,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825283,12,4,1,1,11,7jv344gvcvgqg7oeuc9u554dm,1,35.2,3.7,2023-01-08T04:01:26.246Z,2023-01-08T04:01:32Z,3969773113,294,,3969773117,286,,3969773111,13,,3969773115,152,,3969773119,233,18,3969773093,56,Back,,,,,,,6cke7ckocw7epjg5gj6exuytx,C. Noone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825285,18,4,1,1,11,chu9blh367xs3yumct5tqto2q,0,64.8,96.3,2023-01-08T04:01:26.247Z,2023-01-08T04:01:32Z,3969773099,294,,3969773097,13,,3969773125,233,12,3969773103,152,,3969773105,285,,3969773101,56,Left,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825297,14,1,1,1,30,7jv344gvcvgqg7oeuc9u554dm,1,31.7,5.8,2023-01-08T04:01:44.773Z,2023-01-09T05:12:57Z,3969773213,152,,3969773221,212,18.2,3969773211,5,,3969773215,56,Back,3969773219,141,27.5,3971438205,189,,3969773217,140,21.5,3969773223,213,2.2,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825299,15,1,1,1,32,7jv344gvcvgqg7oeuc9u554dm,1,18.8,27.7,2023-01-08T04:01:46.837Z,2023-01-09T05:13:10Z,3969773241,212,19.9,3969773243,213,2.2,3969773237,140,7.3,3969773235,56,Back,3969773239,141,50.9,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825301,16,1,1,1,34,7jv344gvcvgqg7oeuc9u554dm,1,6.8,52.2,2023-01-08T04:01:48.565Z,2023-01-09T05:13:25Z,3969773265,140,14.5,3969773269,212,23.0,3969773267,141,83.9,3969773263,56,Back,3969773271,213,1.2,,,,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825303,17,1,1,1,36,7jv344gvcvgqg7oeuc9u554dm,1,14.9,83.7,2023-01-08T04:01:51.157Z,2023-01-08T04:01:53Z,3969773283,140,20.3,3969773289,213,1.0,3969773285,141,96.2,3969773281,56,Back,3969773287,212,10.2,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825305,18,1,1,1,38,7jv344gvcvgqg7oeuc9u554dm,0,21.2,97.5,2023-01-08T04:01:52.734Z,2023-01-09T05:14:22Z,3969773305,212,24.6,3969773299,56,Back,3969773301,140,44.5,3969773303,141,93.6,3969773307,213,6.2,3969773297,155,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825311,19,1,1,1,40,chu9blh367xs3yumct5tqto2q,0,57.1,3.7,2023-01-08T04:01:54.931Z,2023-01-08T04:01:58Z,3969773331,213,0.1,3969773325,140,66.8,3969773329,212,10.2,3969773321,3,,3969773323,56,Right,3969773327,141,5.3,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825313,19,61,1,1,43,7jv344gvcvgqg7oeuc9u554dm,0,32.8,91.7,2023-01-08T04:01:57.814Z,2023-01-08T04:04:26Z,3969773339,56,Back,,,,,,,,,,,,,,,,,,,,,,brm3r6uywyf21o3cnuizwofvu,C. M'Mombwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825315,20,5,1,1,44,7jv344gvcvgqg7oeuc9u554dm,0,34.6,101.1,2023-01-08T04:01:58.709Z,2023-01-08T04:02:01Z,3969773357,347,,3969773371,233,20,3969773355,56,Back,,,,,,,,,,,,,,,,brm3r6uywyf21o3cnuizwofvu,C. M'Mombwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825317,20,5,1,1,44,chu9blh367xs3yumct5tqto2q,1,65.4,-1.1,2023-01-08T04:01:58.709Z,2023-01-08T04:31:40Z,3969773359,56,Right,3969773363,233,20,3969773361,347,,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825319,21,1,1,1,45,chu9blh367xs3yumct5tqto2q,1,65.4,0,2023-01-08T04:01:59.451Z,2023-01-09T05:14:46Z,3969773381,141,5.6,3969773383,212,4.9,3969773377,56,Right,3969773385,213,1.8,3969773379,140,64.2,3969773375,107,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825321,22,1,1,1,46,chu9blh367xs3yumct5tqto2q,1,64.2,5.6,2023-01-08T04:02:01.234Z,2023-01-08T04:02:04Z,3969773413,141,1.4,3969773411,140,66.5,3969773415,212,3.7,3969773409,56,Right,3969773417,213,5.4,,,,,,,,,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825323,23,3,1,1,50,chu9blh367xs3yumct5tqto2q,0,70.6,2.2,2023-01-08T04:02:04.787Z,2023-01-09T05:14:58Z,3969773427,286,,3971439201,464,,3969773425,56,Right,3969773429,211,,,,,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825325,21,49,1,1,51,7jv344gvcvgqg7oeuc9u554dm,1,13.9,95.3,2023-01-08T04:02:06.295Z,2023-01-08T04:02:06Z,,,,,,,,,,,,,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825327,22,1,1,1,54,7jv344gvcvgqg7oeuc9u554dm,0,10.2,95.4,2023-01-08T04:02:08.406Z,2023-01-08T04:02:09Z,3969773467,233,24,3969773449,56,Back,3969773457,213,6.1,3969773465,236,,3969773451,140,12.2,3969773459,1,,3969773455,212,2.1,3969773447,157,,92ey6tqofzafadpm9y7af2ort,I. Vujica,3969773471,286,3969773453,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825329,24,74,1,1,54,chu9blh367xs3yumct5tqto2q,1,70.5,2.2,2023-01-08T04:02:08.407Z,2023-01-08T04:48:55Z,3969773473,233,22,3969773461,56,Right,3969773463,285,,,,,,,,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825331,25,49,1,1,55,chu9blh367xs3yumct5tqto2q,1,87,14.9,2023-01-08T04:02:09.667Z,2023-01-08T04:02:16Z,,,,,,,,,,,,,,,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825335,26,50,1,1,56,chu9blh367xs3yumct5tqto2q,1,87.9,16.3,2023-01-08T04:02:11.333Z,2023-01-08T04:02:13Z,3969773501,233,23,3969773493,56,Right,3969773495,286,,,,,,,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825333,23,7,1,1,56,7jv344gvcvgqg7oeuc9u554dm,0,12.1,83.7,2023-01-08T04:02:11.334Z,2023-01-09T05:15:26Z,3969773497,233,26,3969773487,285,,3971439535,385,,3969773485,56,Back,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825343,27,61,1,1,57,chu9blh367xs3yumct5tqto2q,1,87.1,16.2,2023-01-08T04:02:11.534Z,2023-01-08T04:10:57Z,3969773525,56,Right,,,,,,,,,,,,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825341,24,49,1,1,58,7jv344gvcvgqg7oeuc9u554dm,1,12.8,67.1,2023-01-08T04:02:12.717Z,2023-01-08T04:59:33Z,,,,,,,,,,,,,,,,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825349,25,1,1,1,59,7jv344gvcvgqg7oeuc9u554dm,1,12.5,66.8,2023-01-08T04:02:13.974Z,2023-01-08T04:02:15Z,3969773563,212,10.0,3969773561,141,81.3,3969773559,140,14.2,3969773565,213,1.4,3969773557,56,Back,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825355,26,1,1,2,1,7jv344gvcvgqg7oeuc9u554dm,1,14.4,81.3,2023-01-08T04:02:15.685Z,2023-01-08T04:02:17Z,3969773593,212,19.0,3969773591,141,95.9,3969773589,140,29.8,3969773595,213,0.6,3969773587,56,Back,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825357,27,1,1,2,2,7jv344gvcvgqg7oeuc9u554dm,0,29.9,96,2023-01-08T04:02:16.621Z,2023-01-09T05:15:58Z,3969773609,141,75.3,3969773605,56,Back,3969773613,213,5.1,3969773611,212,15.3,3969773607,140,35.7,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825359,28,8,1,2,4,chu9blh367xs3yumct5tqto2q,1,62,27.7,2023-01-08T04:02:18.923Z,2023-01-09T05:16:23Z,3971439945,385,,3969773619,56,Center,,,,,,,,,,,,,,,,,,,28jkor1s3dlv2000adlztmyqy,C. Timmins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496140411,914,3,1,2,5,chu9blh367xs3yumct5tqto2q,0,64.5,26.5,2023-01-08T04:02:19.464Z,2023-01-09T05:17:19Z,3971440197,56,Center,3971440199,286,,3971440201,465,,3971440203,467,brm3r6uywyf21o3cnuizwofvu,,,,,,,,,,,,,28jkor1s3dlv2000adlztmyqy,C. Timmins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825361,29,4,1,2,6,chu9blh367xs3yumct5tqto2q,1,62,28.5,2023-01-08T04:02:20.659Z,2023-01-08T04:55:30Z,3969773637,265,,3969773635,152,,3969773639,286,,3969773631,13,,3969773687,233,28,3969773633,56,Center,,,,,,,28jkor1s3dlv2000adlztmyqy,C. Timmins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825365,28,4,1,2,6,7jv344gvcvgqg7oeuc9u554dm,0,38,71.5,2023-01-08T04:02:20.660Z,2023-01-08T04:02:26Z,3969773651,285,,3969773647,152,,3969773657,233,29,3969773649,265,,3969773645,56,Back,3969773643,13,,,,,,,,brm3r6uywyf21o3cnuizwofvu,C. M'Mombwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495825395,30,1,1,2,40,chu9blh367xs3yumct5tqto2q,0,62.8,29.3,2023-01-08T04:02:55.372Z,2023-01-09T05:18:22Z,3969773985,213,0.5,3971440509,1,,3969773981,141,54.2,3969773977,56,Center,3969773971,5,,3969773975,152,,3969773979,140,89.3,3969773983,212,32.6,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,3969773973,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
