id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/12/value,qualifier/13/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2489983529,82,1,1,7,3,6h553bwfqkoxayuv80uikkn42,1,59.6,4.1,2022-12-10T06:07:27.943Z,2022-12-10T08:07:53Z,3938808731,213,0.7,3938808725,140,68.5,3938808729,212,12.7,3938808727,141,16.7,3938808723,56,Right,3938808721,3,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983535,83,1,1,7,4,6h553bwfqkoxayuv80uikkn42,1,68.5,16.7,2022-12-10T06:07:29.592Z,2022-12-10T06:08:21Z,3938808759,56,Right,3938808765,212,7.3,3938808761,140,66.5,3938808763,141,6.4,3938808767,213,4.4,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983539,84,49,1,7,5,6h553bwfqkoxayuv80uikkn42,1,66.7,5.9,2022-12-10T06:07:30.656Z,2022-12-10T06:54:18Z,,,,,,,,,,,,,,,,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983543,85,1,1,7,6,6h553bwfqkoxayuv80uikkn42,1,66.7,5.9,2022-12-10T06:07:30.943Z,2022-12-10T06:10:32Z,3938808785,140,72.1,3938808791,213,1.0,3938808789,212,10.3,3938808787,141,18.5,3938808783,56,Right,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983547,86,1,1,7,7,6h553bwfqkoxayuv80uikkn42,1,74.9,16.7,2022-12-10T06:07:32.047Z,2022-12-10T06:10:33Z,3938808819,212,4.4,3938809743,156,,3938808813,56,Right,3938808817,141,14.1,3938808821,213,3.6,3938808815,140,71.1,,,,,,,2tmu6esf1xub0sja4gwnakvyt,S. Krpić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983975,119,1,1,7,8,6h553bwfqkoxayuv80uikkn42,1,74.8,11.8,2022-12-10T06:07:33.559Z,2022-12-11T10:08:11Z,3938811655,141,16.9,3938811659,213,1.9,3938811657,212,3.7,3938811651,56,Right,3938811653,140,73.5,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983553,87,1,1,7,9,6h553bwfqkoxayuv80uikkn42,1,69.8,16.9,2022-12-10T06:07:34.343Z,2022-12-11T10:08:18Z,3938808839,140,65.7,3938808837,56,Center,3938808845,213,2.1,3938808843,212,8.0,3938808841,141,26.8,,,,,,,,,,2tmu6esf1xub0sja4gwnakvyt,S. Krpić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983555,88,1,1,7,11,6h553bwfqkoxayuv80uikkn42,0,69.5,30.7,2022-12-10T06:07:36.535Z,2022-12-11T10:08:32Z,3938808847,56,Center,3938808855,212,22.5,3938808851,141,63.7,3938808859,213,1.7,3938808849,140,67.4,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983561,94,4,1,7,12,6j4xzc2g1eeafo6v1f38d4x22,1,31.4,27.3,2022-12-10T06:07:37.663Z,2022-12-10T06:07:41Z,3938808921,233,89,3938808877,152,,3938808873,13,,3938808879,265,,3938808881,285,,3938808875,56,Back,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983569,89,4,1,7,12,6h553bwfqkoxayuv80uikkn42,0,68.6,72.7,2022-12-10T06:07:37.664Z,2022-12-10T06:07:41Z,3938808925,233,94,3938808917,265,,3938808915,152,,3938808911,13,,3938808913,56,Center,3938808929,286,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983609,95,1,1,7,33,6j4xzc2g1eeafo6v1f38d4x22,1,33.2,34.2,2022-12-10T06:07:58.607Z,2022-12-11T10:09:19Z,3938809153,152,,3938809151,5,,3938809157,140,34.7,3938809159,141,57.6,3938809155,56,Back,3938809161,212,16.0,3938809163,213,1.5,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983617,96,1,1,7,34,6j4xzc2g1eeafo6v1f38d4x22,1,34.7,57.6,2022-12-10T06:07:59.695Z,2022-12-10T06:08:02Z,3938809211,212,17.2,3938809213,213,1.1,3938809205,56,Back,3938809209,141,79.9,3938809207,140,42.4,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983623,97,1,1,7,37,6j4xzc2g1eeafo6v1f38d4x22,1,42.6,80.8,2022-12-10T06:08:02.271Z,2022-12-10T06:08:05Z,3938809249,141,95.7,3938809247,140,64.8,3938809245,56,Left,3938809253,213,0.4,3938809251,212,25.4,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983639,98,1,1,7,40,6j4xzc2g1eeafo6v1f38d4x22,1,60.3,86.8,2022-12-10T06:08:05.792Z,2022-12-10T06:08:13Z,3938809373,140,39.7,3938809375,141,94.2,3938809371,56,Back,3938809377,212,22.2,3938809379,213,2.9,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983649,99,1,1,7,48,6j4xzc2g1eeafo6v1f38d4x22,1,39.8,92.1,2022-12-10T06:08:13.712Z,2022-12-10T06:08:17Z,3938809429,140,50.5,3938809427,56,Left,3938809431,141,86.5,3938809435,213,6.0,3938809433,212,11.9,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983655,100,1,1,7,52,6j4xzc2g1eeafo6v1f38d4x22,1,42.9,85.9,2022-12-10T06:08:17.216Z,2022-12-10T06:08:20Z,3938809475,213,3.9,3938809473,212,22.8,3938809471,141,61.7,3938809467,56,Back,3938809469,140,27.9,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983669,101,1,1,7,55,6j4xzc2g1eeafo6v1f38d4x22,1,27.9,61.7,2022-12-10T06:08:19.983Z,2022-12-10T06:08:25Z,3938809545,140,34.5,3938809551,213,4.9,3938809553,1,,3938809543,56,Back,3938809547,141,5.5,3938809549,212,38.8,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983677,102,1,1,8,0,6j4xzc2g1eeafo6v1f38d4x22,1,29.3,7.9,2022-12-10T06:08:25.584Z,2022-12-10T06:08:30Z,3938809613,141,12.3,3938809615,212,3.1,3938809611,140,30.1,3938809609,56,Back,3938809617,213,1.3,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490291815,776,3,1,8,2,6j4xzc2g1eeafo6v1f38d4x22,0,31.9,13.8,2022-12-10T06:08:27.006Z,2022-12-11T10:10:31Z,3940443945,467,dreyp9vpkgl8t38erpkrfwsbu,3940443943,465,,3940443941,285,,3940443939,56,Back,,,,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983679,103,4,1,8,4,6j4xzc2g1eeafo6v1f38d4x22,1,35.1,15,2022-12-10T06:08:29.489Z,2022-12-10T06:08:33Z,3938809625,56,Back,3938809629,286,,3938809621,13,,3938809657,233,90,3938809623,295,,3938809627,152,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983683,90,4,1,8,4,6h553bwfqkoxayuv80uikkn42,0,64.9,85,2022-12-10T06:08:29.490Z,2022-12-10T06:08:33Z,3938809651,56,Left,3938809653,152,,3938809665,233,103,3938809649,295,,3938809655,285,,3938809647,13,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983697,104,1,1,8,20,6j4xzc2g1eeafo6v1f38d4x22,1,35.1,16.1,2022-12-10T06:08:45.025Z,2022-12-11T10:10:50Z,3940444117,189,,3938809775,140,46.2,3938809779,212,21.7,3938809769,5,,3938809781,213,1.0,3938809777,141,43.0,3938809773,56,Back,3938809771,152,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983699,105,1,1,8,21,6j4xzc2g1eeafo6v1f38d4x22,1,46.2,43,2022-12-10T06:08:45.833Z,2022-12-11T10:11:03Z,3938809805,213,3.2,3938809797,56,Back,3938809799,140,32.7,3938809803,212,14.2,3940444203,189,,3938809801,141,42.4,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983703,106,1,1,8,23,6j4xzc2g1eeafo6v1f38d4x22,1,32.7,42.4,2022-12-10T06:08:48.272Z,2022-12-10T06:08:50Z,3938809839,213,6.0,3938809837,212,36.9,3938809841,1,,3938809831,56,Center,3938809833,140,66.7,3938809829,155,,3938809835,141,28.5,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983709,107,44,1,8,25,6j4xzc2g1eeafo6v1f38d4x22,1,66.6,28.7,2022-12-10T06:08:50.545Z,2022-12-10T06:08:51Z,3938809855,233,91,3938809853,286,,3938809851,56,Center,,,,,,,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983705,91,44,1,8,25,6h553bwfqkoxayuv80uikkn42,0,33.4,71.3,2022-12-10T06:08:50.546Z,2022-12-10T06:08:52Z,3938809861,233,107,3938809845,56,Back,3938809847,285,,,,,,,,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983711,108,1,1,8,26,6j4xzc2g1eeafo6v1f38d4x22,0,66.7,28.5,2022-12-10T06:08:50.882Z,2022-12-10T06:08:52Z,3938809869,56,Center,3938809877,213,6.0,3938809875,212,1.6,3938809871,140,68.2,3938809873,141,27.9,3938809867,3,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983713,92,61,1,8,26,6h553bwfqkoxayuv80uikkn42,1,33.6,71.1,2022-12-10T06:08:51.735Z,2022-12-10T06:08:51Z,3938809879,56,Back,,,,,,,,,,,,,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983719,109,50,1,8,28,6j4xzc2g1eeafo6v1f38d4x22,1,69.2,21.8,2022-12-10T06:08:53.345Z,2022-12-10T06:08:55Z,3938809949,233,93,3938809893,286,,3938809891,56,Center,,,,,,,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983725,93,7,1,8,28,6h553bwfqkoxayuv80uikkn42,0,30.8,78.2,2022-12-10T06:08:53.346Z,2022-12-11T10:11:52Z,3940444651,385,,3938809925,285,,3938809923,56,Back,3938809931,233,109,,,,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983731,110,44,1,8,30,6j4xzc2g1eeafo6v1f38d4x22,1,66,16.8,2022-12-10T06:08:55.665Z,2022-12-10T06:08:57Z,3938809953,56,Right,3938809955,286,,3938809985,233,94,,,,,,,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983733,94,44,1,8,30,6h553bwfqkoxayuv80uikkn42,0,34,83.2,2022-12-10T06:08:55.666Z,2022-12-10T06:54:47Z,3938809995,233,110,3938809961,56,Back,3938809963,285,,,,,,,,,,,,,,,,,5p3y4bh0mdmymeceltd1fpw8a,R. Najjarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983735,111,1,1,8,31,6j4xzc2g1eeafo6v1f38d4x22,0,63.6,17.7,2022-12-10T06:08:56.386Z,2022-12-10T06:09:00Z,3938809967,56,Center,3938809973,212,9.7,3938809971,141,23.6,3938809969,140,72.0,3938809965,3,,3938809975,213,0.4,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983741,95,1,1,8,33,6h553bwfqkoxayuv80uikkn42,1,27.9,79.4,2022-12-10T06:08:58.407Z,2022-12-10T06:54:48Z,3938810025,140,31.1,3938810031,213,5.0,3938810029,212,12.6,3938810027,141,61.5,3938810023,56,Back,3938810021,3,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983743,96,49,1,8,35,6h553bwfqkoxayuv80uikkn42,1,34.2,54.8,2022-12-10T06:09:00.311Z,2022-12-10T06:09:00Z,,,,,,,,,,,,,,,,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983751,97,1,1,8,36,6h553bwfqkoxayuv80uikkn42,1,34.9,52.6,2022-12-10T06:09:01.031Z,2022-12-11T10:12:19Z,3938810081,212,19.2,3938810083,213,4.8,3938810079,141,24.4,3938810077,140,36.3,3938810075,56,Back,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983761,98,1,1,8,42,6h553bwfqkoxayuv80uikkn42,1,65.9,25.5,2022-12-10T06:09:07.222Z,2022-12-10T06:09:10Z,3938810139,213,6.2,3938810133,140,76.0,3938810131,56,Center,3938810137,212,10.7,3938810135,141,24.0,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983763,99,1,1,8,45,6h553bwfqkoxayuv80uikkn42,0,75.9,23.4,2022-12-10T06:09:10.374Z,2022-12-11T10:12:32Z,3938810149,140,85.8,3938810143,2,,3938810147,56,Center,3940445255,223,,3938810155,213,1.0,3940445257,72,,3938810145,155,,3938810151,141,46.9,pc2pewu255axe28t955qjcnp,B. Borello,3938810153,212,,,,,,,19.1,,,,,,,,,,,,,,,,,,,,,,,
2489983769,113,12,1,8,47,6j4xzc2g1eeafo6v1f38d4x22,1,12.5,58.3,2022-12-10T06:09:12.129Z,2022-12-11T10:14:34Z,3938810189,212,18.3,3938810179,56,Back,3938810181,140,19.2,3938810197,15,,3938810193,213,5.1,3938810185,141,33.4,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490292479,777,44,1,8,48,6j4xzc2g1eeafo6v1f38d4x22,1,19.5,32.4,2022-12-10T06:09:13.784Z,2022-12-11T13:32:31Z,3940799531,233,1055,3940446097,285,,3940446095,56,Back,,,,,,,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490292495,1055,44,1,8,48,6h553bwfqkoxayuv80uikkn42,0,80.5,67.6,2022-12-10T06:09:13.785Z,2022-12-11T13:32:30Z,3940446147,56,Center,3940799535,233,777,3940446149,286,,,,,,,,,,,,,,,,,5p3y4bh0mdmymeceltd1fpw8a,R. Najjarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490292587,778,1,1,8,49,6j4xzc2g1eeafo6v1f38d4x22,1,19.5,32.3,2022-12-10T06:09:14.685Z,2022-12-11T13:32:22Z,3940446435,56,Back,3940446439,141,38.0,3940446433,3,,3940446441,212,11.0,3940446437,140,29.3,3940446443,213,0.4,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490292605,779,1,1,8,50,6j4xzc2g1eeafo6v1f38d4x22,0,26.5,38.8,2022-12-10T06:09:15.390Z,2022-12-11T10:14:28Z,3940446505,213,5.6,3940446495,157,,3940446497,56,Back,3940446507,1,,3940446503,212,11.5,3940446501,141,28.7,3940446499,140,35.3,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983781,100,44,1,8,53,6h553bwfqkoxayuv80uikkn42,1,65.5,73.2,2022-12-10T06:09:18.049Z,2022-12-11T10:13:24Z,3938810269,233,114,3938810259,286,,3938810257,56,Center,,,,,,,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983783,114,44,1,8,53,6j4xzc2g1eeafo6v1f38d4x22,0,34.5,26.8,2022-12-10T06:09:18.050Z,2022-12-11T10:13:23Z,3938810261,56,Back,3938810263,285,,3938810273,233,100,,,,,,,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983789,101,1,1,8,54,6h553bwfqkoxayuv80uikkn42,1,66.8,72.3,2022-12-10T06:09:18.811Z,2022-12-11T10:13:20Z,3938810299,213,5.4,3938810297,212,8.8,3938810293,140,72.2,3938810291,56,Center,3938810289,3,,3938810295,141,62.4,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983793,102,1,1,8,55,6h553bwfqkoxayuv80uikkn42,1,72.2,62,2022-12-10T06:09:20.102Z,2022-12-10T06:09:21Z,3938810323,213,3.7,3938810321,212,5.5,3938810315,140,67.7,3938810311,56,Center,3938810319,141,57.9,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983801,103,1,1,8,56,6h553bwfqkoxayuv80uikkn42,1,67.7,57.9,2022-12-10T06:09:21.383Z,2022-12-10T06:09:26Z,3938810379,140,63.6,3938810383,212,12.7,3938810385,213,4.4,3938810381,141,40.4,3938810377,56,Center,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983805,104,1,1,9,1,6h553bwfqkoxayuv80uikkn42,1,65,35.8,2022-12-10T06:09:26.007Z,2022-12-10T06:09:28Z,3938810413,56,Center,3938810417,141,47.9,3938810419,212,9.8,3938810415,140,60.0,3938810421,213,2.1,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983813,105,1,1,9,3,6h553bwfqkoxayuv80uikkn42,1,58.9,56.4,2022-12-10T06:09:28.022Z,2022-12-10T06:09:31Z,3938810469,141,81.8,3938810467,140,60.0,3938810471,212,17.3,3938810473,213,1.5,3938810465,56,Left,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983833,106,1,1,9,7,6h553bwfqkoxayuv80uikkn42,1,61.6,84.2,2022-12-10T06:09:32.119Z,2022-12-10T06:09:37Z,3938810575,140,69.2,3938810579,212,9.6,3938810581,213,0.6,3938810577,141,92.1,3938810573,56,Left,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983835,107,1,1,9,12,6h553bwfqkoxayuv80uikkn42,1,71.1,92.1,2022-12-10T06:09:36.919Z,2022-12-10T06:09:38Z,3938810589,140,61.4,3938810587,56,Left,3938810595,213,3.2,3938810593,212,10.2,3938810591,141,91.2,,,,,,,,,,5p3y4bh0mdmymeceltd1fpw8a,R. Najjarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983837,108,1,1,9,13,6h553bwfqkoxayuv80uikkn42,1,61.4,91.2,2022-12-10T06:09:38.662Z,2022-12-10T06:09:40Z,3938810605,212,4.2,3938810603,141,85.0,3938810601,140,61.8,3938810607,213,4.8,3938810599,56,Left,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983843,109,1,1,9,15,6h553bwfqkoxayuv80uikkn42,1,61.3,76.9,2022-12-10T06:09:40.086Z,2022-12-10T06:09:43Z,3938810653,141,33.6,3938810651,140,46.4,3938810657,213,4.2,3938810659,1,,3938810655,212,33.3,3938810649,56,Back,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983847,110,1,1,9,18,6h553bwfqkoxayuv80uikkn42,1,46.4,33.6,2022-12-10T06:09:43.335Z,2022-12-10T06:09:45Z,3938810685,141,17.3,3938810681,56,Right,3938810683,140,55.4,3938810687,212,14.6,3938810689,213,5.4,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983851,111,1,1,9,20,6h553bwfqkoxayuv80uikkn42,0,55.4,17.3,2022-12-10T06:09:45.015Z,2022-12-10T06:09:46Z,3938810713,1,,3938810711,213,0.3,3938810705,140,67.4,3938810709,212,13.1,3938810707,141,22.5,3938810701,157,,3938810703,56,Center,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983855,115,1,1,9,21,6j4xzc2g1eeafo6v1f38d4x22,0,38.2,81.1,2022-12-10T06:09:46.130Z,2022-12-10T06:09:48Z,3938810743,212,6.5,3938810741,141,80.9,3938810737,56,Back,3938810739,140,44.4,3938810745,213,6.3,3938810735,3,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983857,112,1,1,9,24,6h553bwfqkoxayuv80uikkn42,0,59,28.8,2022-12-10T06:09:49.638Z,2022-12-10T06:09:51Z,3938810765,141,31.9,3938810761,56,Center,3938810763,140,66.6,3938810767,212,8.3,3938810769,213,0.3,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983861,116,49,1,9,26,6j4xzc2g1eeafo6v1f38d4x22,1,36.3,67.8,2022-12-10T06:09:51.010Z,2022-12-10T06:09:51Z,,,,,,,,,,,,,,,,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983863,117,1,1,9,27,6j4xzc2g1eeafo6v1f38d4x22,1,36.3,67.8,2022-12-10T06:09:52.602Z,2022-12-11T10:16:26Z,3938810793,140,48.2,3938810795,141,72.0,3938810791,56,Back,3938810797,212,12.8,3938810799,213,0.2,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983865,118,1,1,9,28,6j4xzc2g1eeafo6v1f38d4x22,0,48.2,72,2022-12-10T06:09:52.819Z,2022-12-10T06:09:54Z,3938810807,141,52.8,3938810805,140,54.0,3938810803,56,Center,3938810809,212,14.4,3938810811,213,5.1,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983873,113,49,1,9,29,6h553bwfqkoxayuv80uikkn42,1,48.9,48.5,2022-12-10T06:09:53.824Z,2022-12-11T10:16:34Z,,,,,,,,,,,,,,,,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983877,114,1,1,9,30,6h553bwfqkoxayuv80uikkn42,1,53.8,45.8,2022-12-10T06:09:55.366Z,2022-12-10T06:09:57Z,3938810859,141,59.4,3938810857,140,65.2,3938810855,56,Center,3938810863,213,0.7,3938810861,212,15.1,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983889,115,1,1,9,32,6h553bwfqkoxayuv80uikkn42,1,71,67.9,2022-12-10T06:09:57.030Z,2022-12-10T06:10:01Z,3938810929,140,75.6,3938810927,56,Left,3938810933,212,11.5,3938810935,213,1.1,3938810931,141,83.2,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983895,116,1,1,9,36,6h553bwfqkoxayuv80uikkn42,1,76.9,69.3,2022-12-10T06:10:01.462Z,2022-12-10T06:10:02Z,3938810949,140,82.8,3938810953,212,12.9,3938810955,213,5.2,3938810951,141,52.7,3938810947,56,Center,,,,,,,,,,5p3y4bh0mdmymeceltd1fpw8a,R. Najjarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489983897,117,1,1,9,37,6h553bwfqkoxayuv80uikkn42,1,82.8,52.7,2022-12-10T06:10:02.535Z,2022-12-11T10:16:55Z,3938810979,213,3.6,3938810977,212,7.3,3938810975,141,48.1,3938810973,140,76.5,3938810971,56,Center,,,,,,,,,,2tmu6esf1xub0sja4gwnakvyt,S. Krpić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490293135,1056,3,1,9,39,6h553bwfqkoxayuv80uikkn42,0,73.5,39.8,2022-12-10T06:10:04.265Z,2022-12-11T10:17:30Z,3940448695,467,7ex2ik73ntprjkatncipscudx,3940448693,464,,3940448691,286,,3940448689,56,Center,,,,,,,,,,,,,5p3y4bh0mdmymeceltd1fpw8a,R. Najjarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
