id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/11/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist,qualifier/17/value
2481186411,169,1,1,19,18,chu9blh367xs3yumct5tqto2q,0,88.5,11.7,2022-11-04T09:04:44.941Z,2022-11-04T17:38:48Z,3892650393,155,,3893397719,72,,3892650403,213,1.3,3892650397,140,94.6,3892650399,141,41.3,3892650395,56,Center,3892650391,2,,3893397717,223,,8q4a3xz1plwm6f06jawwvo5ih,B. Dartsmelia,,3892650401,212,,,,,,,,,,,,,,,,,,,,,,,21.1,,,,,,,,,,,,,,,
2481186419,166,12,1,19,19,9xmhnv6im8h7c9e17oqvcx8gl,1,5.8,56,2022-11-04T09:04:46.680Z,2022-11-04T09:04:47Z,3892650447,212,16.1,3892650443,140,12.6,3892650441,56,Back,3892650445,141,77.3,3892650451,15,,3892650449,213,1.1,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186431,167,49,1,19,22,9xmhnv6im8h7c9e17oqvcx8gl,1,12.6,77.3,2022-11-04T09:04:49.113Z,2022-11-04T09:04:49Z,,,,,,,,,,,,,,,,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186437,168,1,1,19,22,9xmhnv6im8h7c9e17oqvcx8gl,1,20.1,72.9,2022-11-04T09:04:49.447Z,2022-11-04T09:04:50Z,3892650517,56,Back,3892650523,212,3.3,3892650521,141,70.2,3892650525,213,3.7,3892650519,140,17.5,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186459,169,1,1,19,23,9xmhnv6im8h7c9e17oqvcx8gl,1,17.5,70.2,2022-11-04T09:04:50.487Z,2022-11-04T09:04:53Z,3892650607,141,66.0,3892650609,212,9.6,3892650603,56,Back,3892650611,213,6.0,3892650605,140,26.2,,,,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186477,170,1,1,19,26,9xmhnv6im8h7c9e17oqvcx8gl,1,26.2,66,2022-11-04T09:04:53.160Z,2022-11-04T09:04:57Z,3892650697,1,,3892650693,212,34.4,3892650687,56,Back,3892650691,141,20.6,3892650689,140,40.6,3892650695,213,5.2,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186497,171,1,1,19,30,9xmhnv6im8h7c9e17oqvcx8gl,1,40.6,16.8,2022-11-04T09:04:57.560Z,2022-11-04T09:05:00Z,3892650783,140,49.1,3892650787,212,10.5,3892650785,141,8.6,3892650789,213,5.7,3892650781,56,Back,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186505,172,1,1,19,33,9xmhnv6im8h7c9e17oqvcx8gl,1,49.7,8.5,2022-11-04T09:05:00.696Z,2022-11-04T09:05:01Z,3892650813,212,8.6,3892650809,140,56.7,3892650815,213,0.6,3892650807,56,Right,3892650811,141,15.2,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186511,173,1,1,19,34,9xmhnv6im8h7c9e17oqvcx8gl,1,56.7,15.2,2022-11-04T09:05:01.240Z,2022-11-04T09:05:02Z,3892650841,212,7.0,3892650833,140,50.2,3892650843,213,2.9,3892650829,56,Right,3892650837,141,17.6,,,,,,,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186517,174,1,1,19,35,9xmhnv6im8h7c9e17oqvcx8gl,1,50.2,17.6,2022-11-04T09:05:02.280Z,2022-11-04T09:05:03Z,3892650851,56,Right,3892650857,212,5.4,3892650855,141,15.3,3892650853,140,55.1,3892650859,213,6.0,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186547,175,1,1,19,36,9xmhnv6im8h7c9e17oqvcx8gl,0,55.1,15.3,2022-11-04T09:05:03.064Z,2022-11-04T09:11:19Z,3892650975,213,2.7,3892650973,212,26.6,3892650969,140,32.0,3892650965,56,Back,3892650971,141,31.2,,,,,,,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186529,170,61,1,19,38,chu9blh367xs3yumct5tqto2q,1,59.1,83,2022-11-04T09:05:04.925Z,2022-11-04T09:43:54Z,3892650917,56,Left,,,,,,,,,,,,,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186559,176,1,1,19,40,9xmhnv6im8h7c9e17oqvcx8gl,1,32,31.2,2022-11-04T09:05:07.048Z,2022-11-04T09:05:09Z,3892651021,141,35.1,3892651019,140,48.2,3892651025,213,0.2,3892651017,56,Back,3892651023,212,17.2,,,,,,,,,,2nn6berxelojkxb2rjjnqw4id,L. Broxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186603,177,1,1,19,42,9xmhnv6im8h7c9e17oqvcx8gl,1,53.1,31.9,2022-11-04T09:05:08.984Z,2022-11-04T09:05:14Z,3892651193,140,64.0,3892651195,141,19.7,3892651203,213,5.7,3892651199,212,14.1,3892651191,56,Right,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186623,178,1,1,19,47,9xmhnv6im8h7c9e17oqvcx8gl,1,74.1,27.3,2022-11-04T09:05:14.200Z,2022-11-04T09:05:18Z,3892651273,56,Right,3892651277,141,10.7,3892651275,140,84.9,3892651279,212,16.0,3892651281,213,5.5,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186627,171,45,1,19,51,chu9blh367xs3yumct5tqto2q,0,16.8,88.5,2022-11-04T09:05:18.824Z,2022-11-04T09:05:20Z,3892651345,233,179,3892651291,285,,3892651289,56,Back,,,,,,,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186633,179,3,1,19,51,9xmhnv6im8h7c9e17oqvcx8gl,1,83.2,11.5,2022-11-04T09:05:18.824Z,2022-11-04T17:39:38Z,3892651309,56,Right,3893400169,465,,3892651311,286,,3892651319,233,171,,,,,,,,,,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186653,180,1,1,19,52,9xmhnv6im8h7c9e17oqvcx8gl,0,95.3,12.2,2022-11-04T09:05:19.737Z,2022-11-04T17:39:42Z,3892651403,1,,3892651393,56,Center,3892651397,141,59.3,3892651395,140,92.6,3892651399,212,32.2,3892651401,213,1.7,3892651391,155,,3892651389,2,,nf5y7om644176c52n91ptsyd,Nani,,3893400251,20,3893400249,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186693,182,3,1,19,59,9xmhnv6im8h7c9e17oqvcx8gl,0,83.2,95.6,2022-11-04T09:05:26.382Z,2022-11-04T17:39:56Z,3893400649,464,,3892651517,56,Left,3892651557,233,172,3892651519,286,,,,,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186683,172,7,1,19,59,chu9blh367xs3yumct5tqto2q,1,16.8,4.4,2022-11-04T09:05:26.383Z,2022-11-04T17:40:00Z,3892651487,56,Back,3893400831,385,,3892651591,233,182,3892651485,167,,3892651489,285,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186685,173,5,1,20,1,chu9blh367xs3yumct5tqto2q,0,19.9,-1.6,2022-11-04T09:05:27.881Z,2022-11-04T09:06:34Z,3892651553,233,181,3892651495,56,Back,3892651497,347,,,,,,,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186689,181,5,1,20,1,9xmhnv6im8h7c9e17oqvcx8gl,1,80.1,101.6,2022-11-04T09:05:27.881Z,2022-11-04T09:05:30Z,3892651505,56,Left,3892651507,347,,3892651529,233,173,,,,,,,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186713,183,1,1,20,5,9xmhnv6im8h7c9e17oqvcx8gl,1,70.1,100,2022-11-04T09:05:32.521Z,2022-11-04T09:20:04Z,3892651609,213,3.8,3892651603,140,64.4,3892651605,141,94.4,3892651601,56,Left,3892651607,212,7.6,3892652125,107,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186715,184,1,1,20,6,9xmhnv6im8h7c9e17oqvcx8gl,1,64.4,94.4,2022-11-04T09:05:33.017Z,2022-11-04T09:05:33Z,3892651627,140,69.6,3892651631,212,5.9,3892651629,141,97.8,3892651633,213,0.4,3892651625,56,Left,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186719,174,45,1,20,6,chu9blh367xs3yumct5tqto2q,0,28.3,3.4,2022-11-04T09:05:33.817Z,2022-11-04T09:05:38Z,3892651645,285,,3892651739,233,185,3892651643,56,Back,,,,,,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186731,185,3,1,20,6,9xmhnv6im8h7c9e17oqvcx8gl,1,71.7,96.6,2022-11-04T09:05:33.817Z,2022-11-04T17:40:09Z,3893401229,465,,3892651695,286,,3892651705,233,174,3892651693,56,Left,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186747,186,1,1,20,10,9xmhnv6im8h7c9e17oqvcx8gl,0,89.5,95.7,2022-11-04T09:05:37.145Z,2022-11-04T17:40:19Z,3893401621,72,,3892651767,155,,3892651775,212,32.8,3892651779,1,,3893401619,224,,3892651771,140,86.7,3892651773,141,47.6,3892651769,56,Center,2wnqoxtt8xlglpndyjb5rb622,Cadete,,3892651765,2,3892651777,213,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186773,175,12,1,20,12,chu9blh367xs3yumct5tqto2q,1,8.5,53.3,2022-11-04T09:05:39.086Z,2022-11-04T17:40:32Z,3892651867,141,40.7,3892651869,212,8.8,3892651863,56,Back,3892651865,140,6.8,3892651871,213,4.5,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186775,187,15,1,20,14,9xmhnv6im8h7c9e17oqvcx8gl,1,96,59.2,2022-11-04T09:05:41.194Z,2022-11-04T17:41:23Z,3892653989,103,19,3892653997,146,98.6,3892653995,101,,3892654001,230,98.9,3892654017,233,176,3892653991,458,,3892653993,100,,3892651875,22,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,3892654003,231,3892653999,147,51.4,3892652627,82,,3892653987,102,3892651879,56,Center,3892652623,20,,3892653985,80,,3893403897,61,,,,55.6,47.4,,,,,,,,,,,,,,
2481186807,176,10,1,20,14,chu9blh367xs3yumct5tqto2q,1,2.4,51.2,2022-11-04T09:05:41.294Z,2022-11-04T17:40:44Z,3892653449,14,,3892653419,94,,3892653437,233,187,3892651999,56,Back,,,,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186819,188,61,1,20,18,9xmhnv6im8h7c9e17oqvcx8gl,0,87,70.3,2022-11-04T09:05:45.397Z,2022-11-04T17:41:33Z,3892652051,56,Center,,,,,,,,,,,,,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481329725,936,49,1,20,20,chu9blh367xs3yumct5tqto2q,1,2.2,30.3,2022-11-04T09:05:47.212Z,2022-11-04T17:41:45Z,,,,,,,,,,,,,,,,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186815,177,12,1,20,22,chu9blh367xs3yumct5tqto2q,1,1.9,37.4,2022-11-04T09:05:49.326Z,2022-11-04T09:05:50Z,3892652043,212,30.3,3892652045,213,5.2,3892652039,140,15.4,3892652041,141,0.0,3892652053,167,,3892652037,56,Back,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186817,178,5,1,20,23,chu9blh367xs3yumct5tqto2q,0,14.2,-1.6,2022-11-04T09:05:50.096Z,2022-11-04T09:05:54Z,3892652137,233,189,3892652047,56,Back,3892652049,347,,,,,,,,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186839,189,5,1,20,23,9xmhnv6im8h7c9e17oqvcx8gl,1,85.8,101.6,2022-11-04T09:05:50.096Z,2022-11-04T09:06:35Z,3892652121,56,Left,3892652127,233,178,3892652123,347,,,,,,,,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186935,190,1,1,20,40,9xmhnv6im8h7c9e17oqvcx8gl,1,84.9,100,2022-11-04T09:06:07.530Z,2022-11-04T09:06:09Z,3892652501,140,91.8,3892652497,107,,3892652509,213,5.7,3892652505,212,8.6,3892652503,141,95.1,3892652499,56,Left,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186943,191,1,1,20,42,9xmhnv6im8h7c9e17oqvcx8gl,1,91.8,95.1,2022-11-04T09:06:08.922Z,2022-11-04T09:06:09Z,3892652547,212,4.8,3892652543,140,87.3,3892652541,56,Left,3892652549,213,3.0,3892652545,141,95.9,,,,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186949,192,1,1,20,42,9xmhnv6im8h7c9e17oqvcx8gl,0,87.3,95.9,2022-11-04T09:06:09.802Z,2022-11-04T09:06:12Z,3892652575,141,73.2,3892652573,140,77.8,3892652579,213,4.1,3892652577,212,18.4,3892652571,56,Center,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186959,179,49,1,20,45,chu9blh367xs3yumct5tqto2q,1,20.4,29.2,2022-11-04T09:06:12.591Z,2022-11-04T09:06:12Z,,,,,,,,,,,,,,,,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481186993,180,1,1,20,49,chu9blh367xs3yumct5tqto2q,1,28.6,36.6,2022-11-04T09:06:16.143Z,2022-11-04T09:06:18Z,3892652721,140,26.3,3892652727,213,1.7,3892652723,141,67.6,3892652719,56,Back,3892652725,212,21.2,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481187025,181,1,1,20,51,chu9blh367xs3yumct5tqto2q,1,27.7,69.6,2022-11-04T09:06:18.495Z,2022-11-04T09:06:23Z,3892652819,140,38.9,3892652825,213,0.9,3892652821,141,89.4,3892652823,212,17.9,3892652817,56,Back,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481187031,182,1,1,20,56,chu9blh367xs3yumct5tqto2q,1,37.4,82.6,2022-11-04T09:06:23.231Z,2022-11-04T09:06:25Z,3892652845,56,Back,3892652851,212,9.2,3892652849,141,69.0,3892652853,213,4.7,3892652847,140,37.4,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481187049,183,1,1,20,58,chu9blh367xs3yumct5tqto2q,0,38,66.3,2022-11-04T09:06:25.087Z,2022-11-04T09:44:39Z,3892652907,141,61.1,3892652911,213,4.8,3892652905,140,38.3,3892652909,212,3.6,3892652903,56,Back,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481187055,184,43,1,20,58,chu9blh367xs3yumct5tqto2q,1,0,0,2022-11-04T09:06:25.544Z,2022-11-04T09:44:40Z,3892652933,56,Back,3892698067,144,61,,,,,,,,,,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481187061,193,1,1,20,59,9xmhnv6im8h7c9e17oqvcx8gl,1,58,33.3,2022-11-04T09:06:26.426Z,2022-11-04T09:06:27Z,3892652945,140,57.8,3892652943,56,Center,3892652951,213,4.6,3892652949,212,2.6,3892652947,141,29.5,,,,,,,,,,abz6occh9zmu2tcsejm5uiyg9,N. D'Agostino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481187067,194,49,1,21,0,9xmhnv6im8h7c9e17oqvcx8gl,1,57.8,29.5,2022-11-04T09:06:27.035Z,2022-11-04T09:06:27Z,,,,,,,,,,,,,,,,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481187069,195,50,1,21,0,9xmhnv6im8h7c9e17oqvcx8gl,1,59.6,30.7,2022-11-04T09:06:27.611Z,2022-11-04T09:06:30Z,3892652981,56,Center,3892653051,233,185,3892652983,286,,,,,,,,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481187083,185,7,1,21,0,chu9blh367xs3yumct5tqto2q,0,40.4,69.3,2022-11-04T09:06:27.612Z,2022-11-04T17:42:29Z,3892653029,56,Back,3892653047,233,195,3892653031,285,,3893406765,385,,,,,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481187075,196,61,1,21,1,9xmhnv6im8h7c9e17oqvcx8gl,1,57.8,29.5,2022-11-04T09:06:28.152Z,2022-11-04T09:06:28Z,3892653005,56,Center,,,,,,,,,,,,,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481187085,186,49,1,21,2,chu9blh367xs3yumct5tqto2q,1,38,77.6,2022-11-04T09:06:29.568Z,2022-11-04T09:06:29Z,,,,,,,,,,,,,,,,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481187093,187,1,1,21,3,chu9blh367xs3yumct5tqto2q,1,37.4,80.2,2022-11-04T09:06:30.064Z,2022-11-04T09:06:31Z,3892653073,212,8.5,3892653069,140,30.0,3892653067,56,Back,3892653075,213,2.7,3892653071,141,85.4,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481187111,188,1,1,21,4,chu9blh367xs3yumct5tqto2q,1,29.9,84.1,2022-11-04T09:06:31.263Z,2022-11-04T09:06:33Z,3892653133,212,13.6,3892653129,140,25.3,3892653131,141,65.4,3892653127,56,Back,3892653135,213,4.3,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481187119,189,1,1,21,7,chu9blh367xs3yumct5tqto2q,1,27.2,62.9,2022-11-04T09:06:34.159Z,2022-11-04T09:06:35Z,3892653181,213,4.8,3892653179,212,15.1,3892653175,140,29.1,3892653177,141,40.9,3892653173,56,Back,,,,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481187129,190,1,1,21,8,chu9blh367xs3yumct5tqto2q,1,29.4,36.3,2022-11-04T09:06:35.471Z,2022-11-04T09:06:37Z,3892653211,212,16.6,3892653203,140,30.5,3892653213,213,4.8,3892653207,141,12.0,3892653201,56,Back,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481187147,191,1,1,21,10,chu9blh367xs3yumct5tqto2q,1,30.5,12,2022-11-04T09:06:37.648Z,2022-11-04T09:06:40Z,3892653281,213,2.2,3892653275,140,25.3,3892653279,212,9.9,3892653277,141,24.1,3892653273,56,Back,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481187169,192,1,1,21,13,chu9blh367xs3yumct5tqto2q,1,22.1,29.4,2022-11-04T09:06:40.335Z,2022-11-04T09:06:47Z,3892653427,212,22.7,3892653421,56,Back,3892653425,141,62.7,3892653423,140,23.3,3892653429,213,1.5,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481187175,193,1,1,21,20,chu9blh367xs3yumct5tqto2q,1,32.4,73,2022-11-04T09:06:47.488Z,2022-11-04T09:06:49Z,3892653455,141,74.1,3892653453,140,44.7,3892653459,213,0.1,3892653451,56,Back,3892653457,212,12.9,,,,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481187189,194,1,1,21,22,chu9blh367xs3yumct5tqto2q,1,43.4,75.4,2022-11-04T09:06:49.167Z,2022-11-04T09:06:51Z,3892653511,140,40.2,3892653517,213,1.9,3892653509,56,Back,3892653513,141,87.8,3892653515,212,9.1,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481187207,195,1,1,21,24,chu9blh367xs3yumct5tqto2q,1,45.3,92.6,2022-11-04T09:06:51.809Z,2022-11-04T09:06:56Z,3892653581,56,Center,3892653579,155,,3892653585,141,71.2,3892653589,213,6.0,3892653591,1,,3892653587,212,47.0,3892653583,140,87.9,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481187991,221,51,1,21,29,9xmhnv6im8h7c9e17oqvcx8gl,1,11.2,16.8,2022-11-04T09:06:56.471Z,2022-11-04T09:09:39Z,3892657237,169,,,,,,,,,,,,,,,,,,,,,,,2nn6berxelojkxb2rjjnqw4id,L. Broxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481187223,196,1,1,21,29,chu9blh367xs3yumct5tqto2q,1,88.2,71.2,2022-11-04T09:06:56.816Z,2022-11-04T09:06:59Z,3892653653,212,12.4,3892653649,141,53.0,3892653639,56,Center,3892653645,140,87.3,3892653655,213,4.6,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481187239,197,1,1,21,32,chu9blh367xs3yumct5tqto2q,1,87.7,51.8,2022-11-04T09:06:59.360Z,2022-11-04T17:43:07Z,3892653707,141,44.0,3892654553,154,,3892653703,56,Center,3892653711,213,4.8,3892654551,210,15,3892653709,212,5.3,3892653705,140,88.0,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481187243,198,15,1,21,33,chu9blh367xs3yumct5tqto2q,1,88.4,43.6,2022-11-04T09:07:00.064Z,2022-11-04T17:43:07Z,3892653725,22,,3892654381,82,,3892654577,147,45.1,3892654581,231,48.4,3892654559,80,,3892654377,72,,3892654569,102,47.9,3892654573,328,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,3892654571,103,3892654575,146,92.5,3892653727,17,,3892654565,55,3892654561,29,,3892654563,154,,3892654591,233,197,3892654579,230,3892653729,56,Center,19,197,97.3,,,,,,,,,,,,,
2481187235,197,10,1,21,33,9xmhnv6im8h7c9e17oqvcx8gl,1,7.5,55.4,2022-11-04T09:07:00.164Z,2022-11-04T17:43:04Z,3892653691,94,,3892653693,56,Back,3892654391,233,198,,,,,,,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
