id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/14/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/13/value
2493512801,245,1,1,26,58,6lezh5aazy0xca1800e5dqxwl,1,86.5,92.1,2022-12-27T09:42:52.765Z,2022-12-27T09:42:55Z,3957575425,56,Left,3957575429,141,96.8,3957575427,140,87.3,3957575431,212,3.3,3957575433,213,1.3,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493512803,246,1,1,27,0,6lezh5aazy0xca1800e5dqxwl,0,89.4,96.3,2022-12-27T09:42:55.197Z,2022-12-27T09:42:57Z,3957575447,212,2.1,3957575483,233,226,3957575449,213,4.7,3957575441,56,Left,3957575487,286,,3957575445,141,93.2,3957575481,236,,3957575443,140,89.4,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493512813,226,74,1,27,0,chu9blh367xs3yumct5tqto2q,1,8.6,10.3,2022-12-27T09:42:55.198Z,2022-12-27T09:43:33Z,3957575489,233,246,3957575477,56,Back,3957575479,285,,,,,,,,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493512821,247,1,1,27,4,6lezh5aazy0xca1800e5dqxwl,0,94.2,95.4,2022-12-27T09:42:59.069Z,2022-12-27T09:42:59Z,3957575533,213,3.6,3957575527,140,92.8,3957575529,141,94.2,3957575531,212,1.7,3957575525,56,Left,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493512827,228,1,1,27,5,chu9blh367xs3yumct5tqto2q,0,7.7,10.9,2022-12-27T09:42:59.925Z,2022-12-28T07:48:47Z,3957575549,141,11.0,3957575551,212,0.7,3957575547,140,8.4,3957575553,213,0.1,3957575545,56,Back,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493512833,248,61,1,27,6,6lezh5aazy0xca1800e5dqxwl,1,91.9,91.1,2022-12-27T09:43:01.125Z,2022-12-28T07:48:45Z,3957575569,56,Left,,,,,,,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493512825,227,49,1,27,7,chu9blh367xs3yumct5tqto2q,1,14.5,8.9,2022-12-27T09:43:01.621Z,2022-12-27T09:44:03Z,,,,,,,,,,,,,,,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493512835,229,1,1,27,8,chu9blh367xs3yumct5tqto2q,1,14.9,10.6,2022-12-27T09:43:02.538Z,2022-12-27T09:43:04Z,3957575591,213,0.6,3957575583,56,Back,3957575585,140,26.5,3957575589,212,14.5,3957575587,141,22.2,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493512843,230,1,1,27,9,chu9blh367xs3yumct5tqto2q,1,26.5,22.2,2022-12-27T09:43:04.445Z,2022-12-27T09:43:06Z,3957575635,56,Back,3957575643,213,2.2,3957575641,212,7.4,3957575637,140,22.1,3957575639,141,30.7,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493512849,231,1,1,27,12,chu9blh367xs3yumct5tqto2q,1,20.9,33.6,2022-12-27T09:43:06.765Z,2022-12-27T09:43:09Z,3957575669,140,24.6,3957575675,213,1.5,3957575667,56,Back,3957575673,212,32.7,3957575677,1,,3957575671,141,81.4,,,,,,,8q4a3xz1plwm6f06jawwvo5ih,B. Dartsmelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493512859,232,1,1,27,14,chu9blh367xs3yumct5tqto2q,1,26.7,93.6,2022-12-27T09:43:09.322Z,2022-12-27T09:43:13Z,3957575743,140,43.0,3957575745,141,96.5,3957575741,56,Back,3957575749,213,0.1,3957575747,212,17.2,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493512863,233,4,1,27,17,chu9blh367xs3yumct5tqto2q,1,41.1,96,2022-12-27T09:43:12.331Z,2022-12-27T09:43:14Z,3957575767,152,,3957575769,265,,3957575765,56,Back,3957575771,286,,3957575779,233,249,3957575763,13,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493512861,249,4,1,27,17,6lezh5aazy0xca1800e5dqxwl,0,58.9,4,2022-12-27T09:43:12.332Z,2022-12-27T09:43:14Z,3957575753,13,,3957575755,56,Right,3957575761,285,,3957575759,265,,3957575757,152,,3957575787,233,233,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493512885,250,17,1,27,21,6lezh5aazy0xca1800e5dqxwl,1,0,0,2022-12-27T09:43:16.317Z,2022-12-28T07:50:18Z,3957575895,13,243,3957575893,393,,3957575891,31,,,,,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493512929,234,1,1,27,45,chu9blh367xs3yumct5tqto2q,1,42.5,95.3,2022-12-27T09:43:40.350Z,2022-12-28T07:50:44Z,3957576129,5,,3958256759,189,,3957576141,213,4.1,3957576133,56,Back,3957576135,140,32.4,3957576139,212,18.8,3957576131,152,,3957576137,141,72.4,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493512941,235,1,1,27,47,chu9blh367xs3yumct5tqto2q,1,32.3,71.5,2022-12-27T09:43:42.358Z,2022-12-28T07:50:54Z,3957576181,141,42.7,3957576185,213,4.7,3957576177,56,Back,3957576183,212,19.6,3957576179,140,31.9,,,,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493512949,236,1,1,27,50,chu9blh367xs3yumct5tqto2q,0,31.5,35.1,2022-12-27T09:43:44.893Z,2022-12-28T07:51:01Z,3957576221,155,,3957576229,141,7.1,3957576223,56,Right,3957576225,140,57.8,3957576235,213,5.7,3957576233,212,33.5,3957576237,1,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493512943,251,8,1,27,51,6lezh5aazy0xca1800e5dqxwl,1,44.1,90.9,2022-12-27T09:43:46.180Z,2022-12-28T07:51:03Z,3958256937,385,,3957576189,56,Back,3957576193,15,,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493512969,237,5,1,27,53,chu9blh367xs3yumct5tqto2q,1,54.2,-1.2,2022-12-27T09:43:48.077Z,2022-12-27T09:44:20Z,3957576315,56,Right,3957576317,347,,3957576335,233,252,,,,,,,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493512945,252,5,1,27,53,6lezh5aazy0xca1800e5dqxwl,0,45.8,101.2,2022-12-27T09:43:48.077Z,2022-12-27T09:43:56Z,3957576197,347,,3957576339,233,237,3957576195,56,Back,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513003,238,1,1,28,12,chu9blh367xs3yumct5tqto2q,1,53.5,0,2022-12-27T09:44:06.854Z,2022-12-28T07:51:34Z,3957576479,56,Right,3957576477,107,,3957576489,213,1.8,3957576481,140,51.2,3957576483,141,11.3,3957576485,212,9.3,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513009,239,1,1,28,13,chu9blh367xs3yumct5tqto2q,1,51.8,10.9,2022-12-27T09:44:07.925Z,2022-12-28T07:51:34Z,3957576505,141,5.0,3957576503,140,55.6,3957576507,212,5.7,3957576509,213,5.5,3957576501,56,Right,,,,,,,,,,8q4a3xz1plwm6f06jawwvo5ih,B. Dartsmelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513011,240,1,1,28,14,chu9blh367xs3yumct5tqto2q,0,55.6,5,2022-12-27T09:44:08.548Z,2022-12-28T07:52:05Z,3957576525,212,4.2,3957576521,141,6.1,3957576543,233,253,3957576517,56,Right,3957576527,213,0.2,3957576519,140,59.5,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513013,253,61,1,28,15,6lezh5aazy0xca1800e5dqxwl,1,43,94.7,2022-12-27T09:44:09.549Z,2022-12-28T07:51:37Z,3957576533,56,Back,,,,,,,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513025,241,5,1,28,16,chu9blh367xs3yumct5tqto2q,1,58,-1.5,2022-12-27T09:44:10.879Z,2022-12-27T09:44:15Z,3957576595,233,254,3957576583,56,Right,3957576585,347,,,,,,,,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513017,254,5,1,28,16,6lezh5aazy0xca1800e5dqxwl,0,42,101.5,2022-12-27T09:44:10.879Z,2022-12-27T09:44:20Z,3957576615,233,241,3957576559,347,,3957576557,56,Back,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513045,242,1,1,28,25,chu9blh367xs3yumct5tqto2q,0,57.9,0,2022-12-27T09:44:19.875Z,2022-12-28T07:52:28Z,3957576683,56,Right,3957576691,213,0.4,3957576685,140,70.0,3957576681,107,,3957576689,212,13.6,3957576687,141,5.6,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513051,255,1,1,28,26,6lezh5aazy0xca1800e5dqxwl,1,30.4,92.4,2022-12-27T09:44:21.438Z,2022-12-27T09:44:23Z,3957576731,1,,3957576725,141,73.4,3957576723,140,34.0,3957576719,157,,3957576727,212,13.5,3957576721,56,Back,3957576729,213,5.0,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513059,256,1,1,28,28,6lezh5aazy0xca1800e5dqxwl,1,34.2,72,2022-12-27T09:44:23.148Z,2022-12-27T09:44:25Z,3957576753,3,,3957576755,56,Back,3957576761,212,6.5,3957576759,141,77.4,3957576757,140,39.3,3957576763,213,0.6,,,,,,,bdubw4m7kqyerzclhw8s8zpp1,Juande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513063,257,49,1,28,30,6lezh5aazy0xca1800e5dqxwl,1,39,80.1,2022-12-27T09:44:25.004Z,2022-12-27T09:44:25Z,,,,,,,,,,,,,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513065,243,43,1,28,31,chu9blh367xs3yumct5tqto2q,1,0,0,2022-12-27T09:44:25.730Z,2022-12-27T09:44:57Z,3957576773,56,Center,3957577023,144,61,,,,,,,,,,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513073,258,1,1,28,32,6lezh5aazy0xca1800e5dqxwl,1,45.8,81.2,2022-12-27T09:44:26.636Z,2022-12-27T09:44:29Z,3957576805,213,1.3,3957576803,212,8.3,3957576797,140,47.9,3957576799,141,92.9,3957576795,56,Back,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513079,259,1,1,28,34,6lezh5aazy0xca1800e5dqxwl,1,57.3,92.3,2022-12-27T09:44:29.373Z,2022-12-27T09:44:34Z,3957576845,212,35.5,3957576843,141,54.5,3957576847,213,5.5,3957576841,140,80.6,3957576849,1,,3957576839,56,Center,3957576837,155,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513087,244,4,1,28,38,chu9blh367xs3yumct5tqto2q,1,21.2,40.6,2022-12-27T09:44:32.643Z,2022-12-28T07:53:02Z,3957576883,285,,3957576889,233,260,3957576881,152,,3957576877,294,,3957576879,56,Back,3957576875,13,,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513083,260,4,1,28,38,6lezh5aazy0xca1800e5dqxwl,0,78.8,59.4,2022-12-27T09:44:32.644Z,2022-12-28T09:01:27Z,3957576863,56,Center,3957576865,152,,3957576861,13,,3957576869,286,,3957576949,294,,3957576895,233,244,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513113,245,1,1,28,58,chu9blh367xs3yumct5tqto2q,1,23.6,36.9,2022-12-27T09:44:52.854Z,2022-12-28T07:53:28Z,3957577035,140,25.4,3957577033,56,Back,3957577037,141,73.6,3957577031,152,,3957577039,212,25.0,3957577029,5,,3957577041,213,1.5,3958257877,189,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513117,246,1,1,29,3,chu9blh367xs3yumct5tqto2q,1,24.8,68.7,2022-12-27T09:44:58.414Z,2022-12-27T09:44:59Z,3957577053,56,Back,3957577061,213,4.6,3957577055,140,23.0,3957577059,212,26.0,3957577057,141,30.6,,,,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513123,247,1,1,29,5,chu9blh367xs3yumct5tqto2q,1,22.3,29.1,2022-12-27T09:44:59.664Z,2022-12-27T09:45:02Z,3957577089,212,12.0,3957577087,141,11.7,3957577083,56,Back,3957577091,213,4.9,3957577085,140,23.9,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513145,248,1,1,29,7,chu9blh367xs3yumct5tqto2q,1,24,11.6,2022-12-27T09:45:02.160Z,2022-12-27T09:45:11Z,3957577169,141,24.7,3957577173,213,0.4,3957577167,140,44.1,3957577171,212,22.9,3957577165,56,Back,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513157,249,1,1,29,16,chu9blh367xs3yumct5tqto2q,1,69.2,31.6,2022-12-27T09:45:10.912Z,2022-12-28T07:54:14Z,3957577231,141,67.9,3957577233,212,25.9,3957577335,210,13,3957577235,213,1.3,3957577227,56,Center,3957577229,140,76.7,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513163,251,13,1,29,21,chu9blh367xs3yumct5tqto2q,1,86.8,62,2022-12-27T09:45:15.845Z,2022-12-28T07:54:15Z,3957577339,83,,3957577291,20,,3957577255,56,Center,3957577349,103,5.6,3957577347,102,58.7,3957577251,22,,3957577551,17,,3957577353,230,99.1,ukb790rcuwjsylvtyu822prd,R. Piscopo,,3957577343,55,3957577355,231,50.9,3957577341,29,,,,,,,,,249,,,,,,,,,,,,,,,,,,
2493513159,250,5,1,29,22,chu9blh367xs3yumct5tqto2q,0,100.8,57.6,2022-12-27T09:45:17.457Z,2022-12-27T09:45:18Z,3957577241,346,,3957577271,233,261,3957577239,56,Center,,,,,,,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513161,261,5,1,29,22,6lezh5aazy0xca1800e5dqxwl,1,-0.8,42.4,2022-12-27T09:45:17.457Z,2022-12-27T09:45:49Z,3957577267,233,250,3957577243,56,Back,3957577245,346,,,,,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513213,262,1,1,29,45,6lezh5aazy0xca1800e5dqxwl,1,5.2,48.1,2022-12-27T09:45:39.492Z,2022-12-28T07:54:36Z,3957577507,237,,3957577501,212,22.0,3957577747,189,,3957577503,213,0.6,3957577499,141,66.3,3957577497,140,22.5,3957577493,124,,3957577495,56,Back,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513217,263,1,1,29,47,6lezh5aazy0xca1800e5dqxwl,1,22.5,66.3,2022-12-27T09:45:41.916Z,2022-12-28T07:54:37Z,3957577749,189,,3957577513,56,Back,3957577515,140,28.8,3957577519,212,15.5,3957577521,213,1.1,3957577517,141,86.9,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513219,264,1,1,29,48,6lezh5aazy0xca1800e5dqxwl,1,28.8,86.9,2022-12-27T09:45:42.524Z,2022-12-28T07:54:42Z,3957577535,141,73.8,3957577533,140,23.9,3957577537,212,10.3,3957577531,56,Back,3957577539,213,4.2,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513225,265,1,1,29,50,6lezh5aazy0xca1800e5dqxwl,1,24,72.8,2022-12-27T09:45:45.308Z,2022-12-27T09:45:48Z,3957577563,140,28.2,3957577565,141,33.4,3957577569,213,4.9,3957577561,56,Back,3957577567,212,27.2,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513229,266,1,1,29,53,6lezh5aazy0xca1800e5dqxwl,1,31,28,2022-12-27T09:45:48.076Z,2022-12-27T09:45:50Z,3957577593,212,13.7,3957577589,140,43.2,3957577595,213,5.9,3957577587,56,Back,3957577591,141,20.8,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513231,267,1,1,29,56,6lezh5aazy0xca1800e5dqxwl,1,42.5,16.1,2022-12-27T09:45:50.876Z,2022-12-27T09:45:51Z,3957577605,140,55.9,3957577603,56,Right,3957577607,141,13.1,3957577609,212,14.2,3957577611,213,6.1,,,,,,,,,,bdubw4m7kqyerzclhw8s8zpp1,Juande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513239,268,1,1,29,57,6lezh5aazy0xca1800e5dqxwl,1,55.9,13.1,2022-12-27T09:45:51.836Z,2022-12-27T09:45:55Z,3957577641,213,3.1,3957577637,141,14.6,3957577639,212,15.5,3957577635,140,41.2,3957577633,56,Back,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513247,269,1,1,30,0,6lezh5aazy0xca1800e5dqxwl,1,51.3,16.4,2022-12-27T09:45:55.307Z,2022-12-27T09:45:56Z,3957577667,212,10.2,3957577661,56,Right,3957577669,213,0.0,3957577665,141,16.9,3957577663,140,61.0,,,,,,,,,,bdubw4m7kqyerzclhw8s8zpp1,Juande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513255,270,1,1,30,2,6lezh5aazy0xca1800e5dqxwl,1,61.3,16.9,2022-12-27T09:45:56.780Z,2022-12-28T11:48:50Z,3957577699,213,4.7,3957577691,56,Right,3957577697,212,9.1,3957577693,140,61.4,3957577695,141,3.5,,,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513265,271,1,1,30,5,6lezh5aazy0xca1800e5dqxwl,1,63.2,6.8,2022-12-27T09:45:59.995Z,2022-12-27T09:46:03Z,3957577731,141,38.0,3957577727,56,Back,3957577733,212,29.6,3957577735,213,2.3,3957577729,140,43.6,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513273,272,1,1,30,10,6lezh5aazy0xca1800e5dqxwl,0,44,39.1,2022-12-27T09:46:05.100Z,2022-12-27T09:46:06Z,3957577781,1,,3957577779,213,0.7,3957577771,56,Left,3957577777,212,40.8,3957577773,140,72.9,3957577769,155,,3957577775,141,79.1,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513295,252,1,1,30,11,chu9blh367xs3yumct5tqto2q,1,27.7,21.5,2022-12-27T09:46:05.626Z,2022-12-28T07:55:21Z,3957577863,140,39.3,3957577859,3,,3957577865,141,34.2,3957577869,213,0.6,3957577861,56,Back,3957577867,212,14.9,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513299,253,1,1,30,12,chu9blh367xs3yumct5tqto2q,0,39.1,34.3,2022-12-27T09:46:07.393Z,2022-12-27T09:47:02Z,3957577901,213,0.3,3957577893,56,Back,3957577889,3,,3957577895,140,49.4,3957577899,212,11.4,3957577891,168,,3957577897,141,39.7,,,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513289,273,1,1,30,14,6lezh5aazy0xca1800e5dqxwl,1,55.2,65,2022-12-27T09:46:09.308Z,2022-12-27T09:46:14Z,3957577839,141,59.1,3957577841,212,8.7,3957577837,140,62.5,3957577843,213,5.8,3957577835,56,Center,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513301,254,4,1,30,16,chu9blh367xs3yumct5tqto2q,1,40.3,37.6,2022-12-27T09:46:10.818Z,2022-12-28T07:55:39Z,3957577911,286,,3957577909,152,,3957578429,233,274,3957577907,56,Back,3957577905,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513293,274,4,1,30,16,6lezh5aazy0xca1800e5dqxwl,0,59.7,62.4,2022-12-27T09:46:10.819Z,2022-12-28T09:01:27Z,3957577855,152,,3957578433,233,254,3957577853,56,Center,3957577857,285,,3957577851,10,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513321,255,27,1,30,24,chu9blh367xs3yumct5tqto2q,1,0,0,2022-12-27T09:46:18.537Z,2022-12-27T09:46:32Z,3957577995,246,,3957577993,201,,3957578017,233,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513315,275,27,1,30,24,6lezh5aazy0xca1800e5dqxwl,1,0,0,2022-12-27T09:46:18.537Z,2022-12-27T09:47:05Z,3957578013,233,255,3957577967,246,,3957577965,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513585,256,28,1,32,13,chu9blh367xs3yumct5tqto2q,1,0,0,2022-12-27T09:48:07.948Z,2022-12-27T09:48:55Z,3957579721,233,276,3957579203,55,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513599,276,28,1,32,13,6lezh5aazy0xca1800e5dqxwl,1,0,0,2022-12-27T09:48:07.948Z,2022-12-27T09:48:55Z,3957579705,233,256,3957579263,55,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513613,257,1,1,32,22,chu9blh367xs3yumct5tqto2q,0,39,34.3,2022-12-27T09:48:16.509Z,2022-12-28T08:21:03Z,3957579337,140,79.8,3957579331,155,,3957579339,141,10.3,3957579335,56,Right,3957579333,152,,3957579341,212,45.8,3957579329,5,,3957579343,213,5.9,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,3957579345,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513609,277,12,1,32,24,6lezh5aazy0xca1800e5dqxwl,1,16.9,91.2,2022-12-27T09:48:19.179Z,2022-12-27T09:48:25Z,3957579347,167,,3957579313,56,Back,3957579323,15,,3957579315,140,9.3,3957579319,212,10.7,3957579321,213,2.4,3957579317,141,100.0,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513671,258,5,1,32,25,chu9blh367xs3yumct5tqto2q,1,86.7,-1.2,2022-12-27T09:48:19.916Z,2022-12-27T09:48:53Z,3957579609,347,,3957579607,56,Right,3957579615,233,278,,,,,,,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493513611,278,5,1,32,25,6lezh5aazy0xca1800e5dqxwl,0,13.3,101.2,2022-12-27T09:48:19.916Z,2022-12-27T09:48:50Z,3957579327,347,,3957579619,233,258,3957579325,56,Back,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
