id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2482200567,9,1,1,0,12,38ui5tfi8anjuh533emny2tz1,1,71.7,93,2022-11-06T04:00:41.424Z,2022-11-06T04:00:43Z,3898026259,213,4.2,3898026255,141,80.2,3898026251,56,Left,3898026257,212,9.8,3898026253,140,67.4,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200569,10,1,1,0,14,38ui5tfi8anjuh533emny2tz1,1,70.1,83,2022-11-06T04:00:43.152Z,2022-11-06T04:00:46Z,3898026297,212,9.3,3898026291,56,Left,3898026295,141,94.7,3898026299,213,2.1,3898026293,140,65.6,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200571,11,1,1,0,17,38ui5tfi8anjuh533emny2tz1,0,63.2,95.1,2022-11-06T04:00:46.159Z,2022-11-06T04:00:50Z,3898026313,213,0.0,3898026373,236,,3898026305,56,Left,3898026309,141,95.1,3898026307,140,67.5,3898026375,233,3,3898026379,286,,3898026311,212,4.5,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200579,3,74,1,0,17,v046no35g7ebk8lytdjmfb43,1,29.2,13.1,2022-11-06T04:00:46.160Z,2022-11-06T04:55:13Z,3898026367,285,,3898026385,233,11,3898026365,56,Back,,,,,,,,,,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200575,12,61,1,0,18,38ui5tfi8anjuh533emny2tz1,1,65.6,95.4,2022-11-06T04:00:47.472Z,2022-11-06T04:00:47Z,3898026333,56,Left,,,,,,,,,,,,,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482210747,375,61,1,0,19,v046no35g7ebk8lytdjmfb43,1,32.6,7.3,2022-11-06T04:00:47.856Z,2022-11-06T04:55:12Z,3898086845,56,Back,,,,,,,,,,,,,,,,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200681,16,61,1,0,20,38ui5tfi8anjuh533emny2tz1,1,7.8,54.4,2022-11-06T04:00:49.114Z,2022-11-06T04:55:24Z,3898030427,56,Back,,,,,,,,,,,,,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200581,4,49,1,0,22,v046no35g7ebk8lytdjmfb43,1,31.9,8.3,2022-11-06T04:00:51.241Z,2022-11-06T04:00:51Z,,,,,,,,,,,,,,,,,,,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482914811,812,3,1,0,23,v046no35g7ebk8lytdjmfb43,0,51.8,3.5,2022-11-06T04:00:52.114Z,2022-11-07T06:19:06Z,3901770451,465,,3901770449,286,,3901770453,467,4ehmmuuxljgliiz7f7298h61h,3901770447,56,Right,,,,,,,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200585,5,4,1,0,24,v046no35g7ebk8lytdjmfb43,1,52.2,7.6,2022-11-06T04:00:53.245Z,2022-11-06T04:00:55Z,3898026441,56,Right,3898026445,265,,3898026439,13,,3898026443,152,,3898026473,233,13,3898026447,286,,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200587,13,4,1,0,24,38ui5tfi8anjuh533emny2tz1,0,47.8,92.4,2022-11-06T04:00:53.246Z,2022-11-06T04:00:55Z,3898026453,13,,3898026463,265,,3898026457,56,Back,3898026479,233,5,3898026465,285,,3898026459,152,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200605,6,1,1,0,43,v046no35g7ebk8lytdjmfb43,1,48.1,12.5,2022-11-06T04:01:12.429Z,2022-11-06T04:55:35Z,3898026751,152,,3898026761,213,2.1,3898026755,140,33.4,3898026759,212,30.0,3898087323,189,,3898026749,5,,3898026757,141,50.3,3898026753,56,Back,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200607,7,1,1,0,44,v046no35g7ebk8lytdjmfb43,1,31.1,49.3,2022-11-06T04:01:13.683Z,2022-11-07T06:19:43Z,3898026783,212,17.8,3898026779,140,32.9,3898026781,141,23.3,3898026785,213,4.8,3898026777,56,Back,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200617,8,1,1,0,47,v046no35g7ebk8lytdjmfb43,1,40.6,24.3,2022-11-06T04:01:16.003Z,2022-11-06T04:01:23Z,3898026903,213,6.1,3898026895,56,Right,3898026899,141,8.6,3898026897,140,89.1,3898026901,212,52.0,3898026893,155,,3898026905,1,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200619,9,4,1,0,52,v046no35g7ebk8lytdjmfb43,1,90.4,5.2,2022-11-06T04:01:21.633Z,2022-11-06T04:55:46Z,3898026919,56,Right,3898026979,233,14,3898026915,13,,3898026923,286,,3898026921,152,,3898026917,294,,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200625,14,4,1,0,52,38ui5tfi8anjuh533emny2tz1,0,9.6,94.8,2022-11-06T04:01:21.634Z,2022-11-06T04:01:26Z,3898026969,56,Back,3898026973,285,,3898026965,13,,3898026967,294,,3898026971,152,,3898026983,233,9,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200675,10,1,1,1,26,v046no35g7ebk8lytdjmfb43,1,90.7,5.9,2022-11-06T04:01:55.142Z,2022-11-07T06:20:36Z,3901771471,20,,3898027513,5,,3901771469,224,,3898027525,212,23.1,3898027517,152,,3898027521,140,89.0,3898027839,210,15,3898027523,141,39.7,abfwfqsv8o9xsnkor896869cl,J. O'Shea,1,3898027841,154,3898027515,155,3898027519,56,Center,3898027511,2,3898027527,213,1.6,,,,,,,,,,,,,,,,,,,,,,
2482200679,11,15,1,1,30,v046no35g7ebk8lytdjmfb43,1,90.4,43.3,2022-11-06T04:01:59.542Z,2022-11-07T06:20:36Z,3898027711,24,,3898027845,78,,3898027855,102,48.8,3898027541,17,,3898027851,55,10,3898030329,233,15,3898027543,56,Center,3898027713,20,,dbtn3hglkg6kfkvkz6gvs6x1x,C. Austin,,3898027849,154,3898027861,147,3898027859,146,92.0,3898027717,82,3898027865,231,48.9,44.2,3898027863,230,99.7,3898027847,29,3898027857,103,19,,,,,,,,,,,,,
2482200677,15,10,1,1,30,38ui5tfi8anjuh533emny2tz1,1,8.5,52.8,2022-11-06T04:01:59.642Z,2022-11-06T05:55:01Z,3898030307,56,Back,3898030305,94,,3898030341,233,11,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482915101,946,49,1,1,31,38ui5tfi8anjuh533emny2tz1,1,1.8,73.5,2022-11-06T04:02:00.277Z,2022-11-07T06:20:50Z,,,,,,,,,,,,,,,,,,,,,,,,,c18ruk8qqfggqv7s0mzyq6yhg,P. Yazbek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200687,17,12,1,1,32,38ui5tfi8anjuh533emny2tz1,1,0.7,71.1,2022-11-06T04:02:01.618Z,2022-11-07T06:20:56Z,3898027655,167,,3898027623,56,Back,3898027625,140,17.6,3898027631,213,0.9,3898027629,212,27.5,3898027627,141,100.0,,,,,,,c18ruk8qqfggqv7s0mzyq6yhg,P. Yazbek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200701,12,5,1,1,33,v046no35g7ebk8lytdjmfb43,1,86.8,-1.8,2022-11-06T04:02:02.167Z,2022-11-06T05:53:14Z,3898027701,56,Right,3898027723,233,18,3898027703,347,,,,,,,,,,,,,,,,,dbtn3hglkg6kfkvkz6gvs6x1x,C. Austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200691,18,5,1,1,33,38ui5tfi8anjuh533emny2tz1,0,13.2,101.8,2022-11-06T04:02:02.167Z,2022-11-06T04:56:01Z,3898027731,233,12,3898027647,347,,3898027645,56,Back,,,,,,,,,,,,,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200721,13,1,1,1,47,v046no35g7ebk8lytdjmfb43,1,77.9,0,2022-11-06T04:02:16.843Z,2022-11-07T06:21:09Z,3898027973,56,Right,3898027981,213,1.8,3898027979,212,10.4,3898027975,140,75.5,3898027977,141,13.4,3898027971,107,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200723,14,1,1,1,50,v046no35g7ebk8lytdjmfb43,1,72,12.3,2022-11-06T04:02:18.888Z,2022-11-06T04:02:20Z,3898028019,213,6.0,3898028015,141,9.5,3898028017,212,6.1,3898028011,56,Right,3898028013,140,77.5,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482915235,813,3,1,1,50,v046no35g7ebk8lytdjmfb43,0,75.5,4.9,2022-11-06T04:02:19.325Z,2022-11-07T06:21:26Z,3901772463,286,,3901772465,465,,3901772467,467,53g522ox4zpljnu57fcf4meei,3901772461,56,Right,,,,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200725,15,43,1,1,51,v046no35g7ebk8lytdjmfb43,1,0,0,2022-11-06T04:02:19.948Z,2022-11-06T04:02:23Z,3898028029,56,Right,3898028031,286,0,3898028097,144,50,,,,,,,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200729,16,4,1,1,52,v046no35g7ebk8lytdjmfb43,1,80.2,9.2,2022-11-06T04:02:21.352Z,2022-11-06T04:02:24Z,3898028103,233,20,3898028045,13,,3898028049,152,,3898028051,265,,3898028047,56,Right,3898028053,286,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200737,20,4,1,1,52,38ui5tfi8anjuh533emny2tz1,0,19.8,90.8,2022-11-06T04:02:21.353Z,2022-11-06T04:02:24Z,3898028093,265,,3898028089,56,Back,3898028091,152,,3898028087,13,,3898028095,285,,3898028107,233,16,,,,,,,53g522ox4zpljnu57fcf4meei,A. Segecic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200731,19,43,1,1,53,38ui5tfi8anjuh533emny2tz1,1,0,0,2022-11-06T04:02:22.482Z,2022-11-06T04:02:25Z,3898028135,144,45,3898028059,56,Back,3898028061,285,0,,,,,,,,,,,,,,,,53g522ox4zpljnu57fcf4meei,A. Segecic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200771,17,1,1,2,13,v046no35g7ebk8lytdjmfb43,0,75.9,6.4,2022-11-06T04:02:41.901Z,2022-11-07T06:22:39Z,3898028441,155,,3898028451,141,24.8,3898028447,56,Center,3898028437,2,,3898028449,140,81.1,3898028439,5,,3898028455,213,1.2,3901773419,224,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,3898028453,212,3901773421,20,3898028443,152,,,,,,,,,,,,,,,,13.7,,,,,,,,,,,,
2482200777,21,8,1,2,14,38ui5tfi8anjuh533emny2tz1,1,20.9,76.3,2022-11-06T04:02:42.866Z,2022-11-07T06:22:47Z,3898028481,56,Back,3901773473,15,,3901773527,385,,,,,,,,,,,,,,,,,53g522ox4zpljnu57fcf4meei,A. Segecic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200791,18,5,1,2,15,v046no35g7ebk8lytdjmfb43,1,83.1,-1.4,2022-11-06T04:02:44.170Z,2022-11-06T04:03:32Z,3898028557,347,,3898029289,233,22,3898028555,56,Right,,,,,,,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200783,22,5,1,2,15,38ui5tfi8anjuh533emny2tz1,0,16.9,101.4,2022-11-06T04:02:44.170Z,2022-11-06T04:27:58Z,3898028527,347,,3898028525,56,Back,3898029299,233,18,,,,,,,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200825,19,1,1,2,33,v046no35g7ebk8lytdjmfb43,1,82.5,0,2022-11-06T04:03:01.971Z,2022-11-06T04:56:40Z,3898028793,107,,3898028801,212,10.9,3898028797,140,80.2,3898028803,213,1.8,3898028799,141,14.3,3898028795,56,Right,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200833,20,1,1,2,34,v046no35g7ebk8lytdjmfb43,1,80.2,14.9,2022-11-06T04:03:03.818Z,2022-11-07T06:23:10Z,3898028827,141,8.5,3898028831,213,4.4,3898028825,140,78.9,3898028829,212,4.6,3901773741,156,,3898028823,56,Right,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200837,21,1,1,2,35,v046no35g7ebk8lytdjmfb43,1,78.9,7.6,2022-11-06T04:03:04.757Z,2022-11-06T04:03:09Z,3898028907,140,85.4,3898028913,213,6.1,3898028905,56,Right,3898028909,141,5.5,3898028911,212,7.0,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200841,22,4,1,2,40,v046no35g7ebk8lytdjmfb43,1,83.2,5.4,2022-11-06T04:03:08.919Z,2022-11-06T04:03:12Z,3898028927,265,,3898028923,56,Right,3898028921,13,,3898028929,286,,3898028925,152,,3898028981,233,23,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200845,23,4,1,2,40,38ui5tfi8anjuh533emny2tz1,0,16.8,94.6,2022-11-06T04:03:08.920Z,2022-11-06T04:03:12Z,3898028965,56,Back,3898028969,265,,3898028985,233,22,3898028967,152,,3898028971,285,,3898028963,13,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200925,23,1,1,3,17,v046no35g7ebk8lytdjmfb43,0,84,4,2022-11-06T04:03:46.414Z,2022-11-07T06:23:29Z,3898029543,56,Center,3901773983,72,,3898029553,213,1.2,3898029539,155,,3898029535,2,,3898029549,141,40.0,3898029537,5,,3898029547,140,93.6,uyhh5u2ezau9f095symdh3sa,C. Armiento,,3901773981,223,3898029551,212,3898029541,152,,,,,,,26.5,,,,,,,,,,,,,,,,,,,,,
2482200937,24,12,1,3,20,38ui5tfi8anjuh533emny2tz1,1,8,55.9,2022-11-06T04:03:49.606Z,2022-11-07T06:23:38Z,3898029633,213,0.5,3898029627,140,26.2,3898029641,15,,3898029631,212,21.2,3898029625,56,Back,3898029629,141,69.5,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200935,24,61,1,3,22,v046no35g7ebk8lytdjmfb43,0,72,30.4,2022-11-06T04:03:51.380Z,2022-11-07T06:23:34Z,3898029613,56,Center,,,,,,,,,,,,,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200941,25,1,1,3,23,38ui5tfi8anjuh533emny2tz1,0,18.1,70.3,2022-11-06T04:03:52.581Z,2022-11-07T06:23:48Z,3898029687,140,21.5,3898029691,212,4.0,3898029689,141,72.9,3898029685,56,Back,3898029693,213,0.5,3898029683,3,,,,,,,,cuaqqokt0c82wz0bc0tt10rxm,P. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200939,25,61,1,3,24,v046no35g7ebk8lytdjmfb43,1,74.1,30,2022-11-06T04:03:53.566Z,2022-11-07T06:23:50Z,3898029635,56,Center,,,,,,,,,,,,,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200949,26,15,1,3,25,v046no35g7ebk8lytdjmfb43,1,73.9,41.5,2022-11-06T04:03:54.344Z,2022-11-07T06:24:28Z,3898030017,55,25,3898030025,215,,3898030023,103,19,3898029869,20,,3898029879,233,26,3898029727,56,Center,3898029867,24,,3898030021,102,49.7,bcb8xguyk226cmw4wvkkxpgix,N. Mileusnic,,3898029873,82,3898030033,230,3898030029,146,80.8,3898030035,231,3901774827,78,,98.6,3898029723,18,,3898030027,328,3898030031,147,43.7,,49.5,3898030015,29,,,,,,,,,
2482200945,26,10,1,3,25,38ui5tfi8anjuh533emny2tz1,1,20.7,56.3,2022-11-06T04:03:54.444Z,2022-11-07T07:38:03Z,3898029883,233,26,3898029705,94,,3898029707,56,Back,,,,,,,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200953,27,6,1,3,28,v046no35g7ebk8lytdjmfb43,1,76.8,41.4,2022-11-06T04:03:57.030Z,2022-11-06T04:28:02Z,3898029775,233,27,3898029771,56,Center,3898029773,75,,,,,,,,,,,,,,,,,bcb8xguyk226cmw4wvkkxpgix,N. Mileusnic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482200951,27,6,1,3,28,38ui5tfi8anjuh533emny2tz1,0,23.2,58.6,2022-11-06T04:03:57.030Z,2022-11-07T06:24:45Z,3898029787,233,27,3898029761,73,,3898029759,56,Back,,,,,,,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
