id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/14/value,qualifier/18/value
2494566383,199,1,1,17,16,c33jm806py6adse5wv9wx6ch1,1,70.8,36.7,2023-01-02T02:18:15.541Z,2023-01-02T02:18:17Z,3963130561,212,23.3,3963130557,140,87.5,3963130555,56,Right,3963130559,141,14.1,3963130563,213,5.6,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566389,200,1,1,17,18,c33jm806py6adse5wv9wx6ch1,1,88.4,13.5,2023-01-02T02:18:17.461Z,2023-01-03T05:19:52Z,3964281943,386,,3963130581,155,,3963130585,140,89.9,3963130579,2,,3964281945,20,,3963130583,56,Center,3964281941,225,,3963131047,210,14,aeberiw2itt147h2mpjvd5rai,C. Talbot,3963130587,141,3963130589,212,18.9,41.2,1,3963131049,154,3963130591,213,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566391,201,14,1,17,20,c33jm806py6adse5wv9wx6ch1,1,93.3,43.7,2023-01-02T02:18:19.140Z,2023-01-03T05:19:52Z,3963130597,22,,3963131069,215,,3963131057,154,,3963131063,102,55.2,3963130601,56,Center,3963131065,103,3.8,3963131071,328,,3963131059,55,200,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,3963131075,231,3963130953,20,,46.8,,3963130599,17,3963131073,230,98.1,3963131067,214,,3963131053,73,,,3963131055,29,,,,,,,,,,,,,,,,,,,,
2494566395,202,15,1,17,21,c33jm806py6adse5wv9wx6ch1,1,98.3,53.8,2023-01-02T02:18:20.131Z,2023-01-03T05:20:10Z,3963131373,76,,3963131389,230,98.4,3963131375,102,52.4,3963131173,20,,3963131379,458,,3963131385,146,98.8,3963130641,56,Center,3963131381,100,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,3963131383,82,3963131175,16,,,,3963131387,147,3963131393,233,176,3963131391,231,48.9,3963130637,22,,53.4,3963131377,103,,,,,,,,,,,,,,,,,,,19,
2494566393,176,10,1,17,21,6j4xzc2g1eeafo6v1f38d4x22,1,3.9,45.5,2023-01-02T02:18:20.231Z,2023-01-02T02:19:58Z,3963130611,94,,3963130613,56,Back,3963131397,233,202,,,,,,,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566397,177,12,1,17,22,6j4xzc2g1eeafo6v1f38d4x22,1,11.1,45.5,2023-01-02T02:18:21.479Z,2023-01-02T02:18:25Z,3963130659,141,15.9,3963130663,213,5.0,3963130661,212,20.8,3963130657,140,16.2,3963130655,56,Back,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566399,178,61,1,17,26,6j4xzc2g1eeafo6v1f38d4x22,0,16.7,16.1,2023-01-02T02:18:25.127Z,2023-01-02T02:18:25Z,3963130665,56,Back,,,,,,,,,,,,,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566409,203,1,1,17,30,c33jm806py6adse5wv9wx6ch1,1,72.1,60.6,2023-01-02T02:18:29.860Z,2023-01-02T02:18:32Z,3963130709,213,0.8,3963130707,212,23.2,3963130703,140,87.6,3963130701,56,Left,3963130705,141,85.0,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566411,204,1,1,17,33,c33jm806py6adse5wv9wx6ch1,0,87.6,85,2023-01-02T02:18:32.501Z,2023-01-03T05:22:35Z,3963130715,155,,3964282931,72,,3963130713,2,,3964282929,224,,3963130725,213,5.0,3963130717,56,Center,3963130721,141,67.8,3963130719,140,90.5,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,3963130723,212,,,,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566403,179,8,1,17,33,6j4xzc2g1eeafo6v1f38d4x22,1,12.9,26.1,2023-01-02T02:18:32.611Z,2023-01-03T05:22:55Z,3964283083,384,,3963130687,56,Back,,,,,,,,,,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566413,180,12,1,17,33,6j4xzc2g1eeafo6v1f38d4x22,1,10,41.2,2023-01-02T02:18:32.680Z,2023-01-03T05:23:03Z,3963130737,140,27.1,3963130735,56,Back,3963130741,212,19.2,3963130743,213,5.9,3963130739,141,31.4,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566415,181,1,1,17,35,6j4xzc2g1eeafo6v1f38d4x22,0,24.7,35.8,2023-01-02T02:18:34.246Z,2023-01-02T02:18:35Z,3963130745,3,,3963130749,140,24.2,3963130753,212,13.0,3963130751,141,16.7,3963130755,213,4.7,3963130747,56,Back,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566419,205,1,1,17,37,c33jm806py6adse5wv9wx6ch1,1,70.3,80.2,2023-01-02T02:18:36.196Z,2023-01-02T02:18:38Z,3963130779,140,76.8,3963130785,213,5.4,3963130781,141,66.9,3963130783,212,11.3,3963130777,56,Center,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566423,206,1,1,17,38,c33jm806py6adse5wv9wx6ch1,1,76.8,66.9,2023-01-02T02:18:38.005Z,2023-01-02T02:18:39Z,3963130809,141,54.6,3963130811,212,11.4,3963130813,213,4.0,3963130807,140,69.4,3963130805,56,Center,,,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566427,207,1,1,17,40,c33jm806py6adse5wv9wx6ch1,1,69.4,54.6,2023-01-02T02:18:39.829Z,2023-01-02T02:18:41Z,3963130825,56,Center,3963130831,212,20.1,3963130827,140,72.2,3963130833,213,4.9,3963130829,141,25.3,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566431,208,1,1,17,42,c33jm806py6adse5wv9wx6ch1,1,72.1,25.8,2023-01-02T02:18:41.332Z,2023-01-02T02:18:44Z,3963130855,212,17.5,3963130851,140,86.6,3963130853,141,13.2,3963130849,56,Right,3963130857,213,5.8,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566439,209,1,1,17,44,c33jm806py6adse5wv9wx6ch1,1,84.9,13.2,2023-01-02T02:18:44.052Z,2023-01-03T05:23:47Z,3963130891,212,25.0,3963131145,210,16,3964283271,72,,3963130893,213,1.4,3963130887,140,89.6,3963131149,22,,3963130889,141,49.3,3964283269,223,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,3963131147,154,3963130883,155,,,,3963130881,2,3963130885,56,Center,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2494566443,210,44,1,17,46,c33jm806py6adse5wv9wx6ch1,1,89.9,49.6,2023-01-02T02:18:45.982Z,2023-01-02T02:19:47Z,3963130925,233,182,3963130911,286,,3963130909,56,Center,,,,,,,,,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566433,182,44,1,17,46,6j4xzc2g1eeafo6v1f38d4x22,0,10.1,50.4,2023-01-02T02:18:45.983Z,2023-01-02T02:20:06Z,3963130929,233,210,3963130869,56,Back,3963130871,285,,,,,,,,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566445,211,16,1,17,47,c33jm806py6adse5wv9wx6ch1,1,90.7,49.9,2023-01-02T02:18:46.293Z,2023-01-03T05:23:48Z,3963130917,17,,3963131167,230,97.8,3964283395,395,98.4,3963131155,154,,3963131151,76,,3963131153,29,,3963131159,55,209,3963131165,103,11.4,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,3963130919,56,3963131163,102,54.3,Center,,3963131029,375,3964283397,396,51.3,3963131025,374,2023-01-02 02:18:45.707,3963131019,15,,17:46.642,3963131023,328,3963131169,231,49.3,,3963130915,22,,,,,,,,,,,,,,
2494566481,183,1,1,18,45,6j4xzc2g1eeafo6v1f38d4x22,1,50.1,50,2023-01-02T02:19:44.471Z,2023-01-02T02:19:47Z,3963131267,56,Back,3963131273,212,10.6,3963131269,140,40.8,3963131271,141,43.9,3963131275,213,3.5,3963131277,279,G,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566483,184,1,1,18,47,6j4xzc2g1eeafo6v1f38d4x22,1,40.6,45.7,2023-01-02T02:19:46.934Z,2023-01-02T02:19:50Z,3963131299,213,2.6,3963131293,140,31.4,3963131291,56,Back,3963131295,141,53.6,3963131297,212,11.1,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566487,185,1,1,18,51,6j4xzc2g1eeafo6v1f38d4x22,1,32.5,50.1,2023-01-02T02:19:50.471Z,2023-01-02T02:19:51Z,3963131315,141,34.6,3963131317,212,10.6,3963131311,56,Back,3963131313,140,32.0,3963131319,213,4.7,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566489,186,1,1,18,52,6j4xzc2g1eeafo6v1f38d4x22,1,32.2,36.3,2023-01-02T02:19:51.878Z,2023-01-02T02:19:54Z,3963131337,212,12.1,3963131339,213,1.5,3963131331,56,Back,3963131335,141,54.0,3963131333,140,33.3,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566493,187,1,1,18,55,6j4xzc2g1eeafo6v1f38d4x22,1,35.1,55.5,2023-01-02T02:19:54.711Z,2023-01-02T02:19:57Z,3963131361,56,Back,3963131367,212,22.6,3963131365,141,88.4,3963131369,213,1.4,3963131363,140,38.1,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566495,188,1,1,18,57,6j4xzc2g1eeafo6v1f38d4x22,1,38.1,88,2023-01-02T02:19:56.982Z,2023-01-02T02:20:00Z,3963131413,213,4.1,3963131405,56,Back,3963131407,140,30.1,3963131409,141,71.4,3963131411,212,14.1,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566499,189,1,1,19,1,6j4xzc2g1eeafo6v1f38d4x22,1,31.2,65.1,2023-01-02T02:20:00.198Z,2023-01-02T02:20:03Z,3963131433,141,40.6,3963131429,56,Back,3963131435,212,16.9,3963131437,213,4.5,3963131431,140,28.3,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566501,190,1,1,19,3,6j4xzc2g1eeafo6v1f38d4x22,1,27.8,41.2,2023-01-02T02:20:02.902Z,2023-01-02T02:20:06Z,3963131459,141,49.3,3963131463,213,2.8,3963131461,212,15.7,3963131455,56,Back,3963131457,140,13.8,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566503,191,1,1,19,7,6j4xzc2g1eeafo6v1f38d4x22,0,14.3,50,2023-01-02T02:20:06.311Z,2023-01-02T02:20:11Z,3963131483,140,61.7,3963131491,1,,3963131489,213,0.2,3963131487,212,50.4,3963131485,141,61.8,3963131479,155,,3963131481,56,Center,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566505,212,1,1,19,11,c33jm806py6adse5wv9wx6ch1,0,39.1,32.4,2023-01-02T02:20:10.307Z,2023-01-02T02:20:11Z,3963131507,3,,3963131517,213,1.0,3963131509,56,Center,3963131513,141,69.4,3963131515,212,30.1,3963131511,140,54.9,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566507,192,1,1,19,12,6j4xzc2g1eeafo6v1f38d4x22,1,47.4,38,2023-01-02T02:20:11.974Z,2023-01-02T02:20:13Z,3963131547,213,3.5,3963131543,141,32.2,3963131539,56,Back,3963131545,212,10.4,3963131537,3,,3963131541,140,38.2,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566509,193,61,1,19,14,6j4xzc2g1eeafo6v1f38d4x22,0,38.2,32.2,2023-01-02T02:20:13.493Z,2023-01-02T02:20:13Z,3963131551,56,Back,,,,,,,,,,,,,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566511,213,49,1,19,15,c33jm806py6adse5wv9wx6ch1,1,63.7,73.9,2023-01-02T02:20:14.260Z,2023-01-02T02:20:14Z,,,,,,,,,,,,,,,,,,,,,,,,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566513,214,1,1,19,18,c33jm806py6adse5wv9wx6ch1,1,67.2,89.9,2023-01-02T02:20:17.908Z,2023-01-02T02:20:19Z,3963131579,212,11.4,3963131581,213,4.0,3963131573,56,Center,3963131577,141,77.5,3963131575,140,59.9,,,,,,,,,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566515,215,1,1,19,19,c33jm806py6adse5wv9wx6ch1,1,59.9,77.5,2023-01-02T02:20:18.980Z,2023-01-02T02:20:20Z,3963131593,141,96.6,3963131591,140,54.7,3963131595,212,14.1,3963131597,213,2.0,3963131589,56,Left,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566517,216,1,1,19,21,c33jm806py6adse5wv9wx6ch1,1,54.7,96.6,2023-01-02T02:20:20.387Z,2023-01-02T02:20:21Z,3963131601,56,Left,3963131605,141,83.3,3963131607,212,9.8,3963131609,213,5.1,3963131603,140,58.4,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566519,217,1,1,19,22,c33jm806py6adse5wv9wx6ch1,1,58.4,83.3,2023-01-02T02:20:21.236Z,2023-01-02T02:20:23Z,3963131633,141,66.0,3963131629,56,Back,3963131631,140,46.5,3963131637,213,3.9,3963131635,212,17.2,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566521,218,1,1,19,24,c33jm806py6adse5wv9wx6ch1,1,46.8,64,2023-01-02T02:20:23.524Z,2023-01-02T02:20:27Z,3963131657,56,Back,3963131659,140,38.6,3963131665,213,4.3,3963131661,141,36.6,3963131663,212,20.5,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566523,219,1,1,19,28,c33jm806py6adse5wv9wx6ch1,1,36.7,33.4,2023-01-02T02:20:27.476Z,2023-01-02T02:20:30Z,3963131683,212,25.7,3963131677,56,Back,3963131685,213,1.6,3963131679,140,37.2,3963131681,141,71.2,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566525,220,1,1,19,31,c33jm806py6adse5wv9wx6ch1,1,36.4,71.5,2023-01-02T02:20:30.276Z,2023-01-02T02:20:33Z,3963131701,140,47.3,3963131705,212,11.7,3963131707,213,0.2,3963131703,141,74.7,3963131699,56,Back,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566529,221,1,1,19,34,c33jm806py6adse5wv9wx6ch1,1,54.9,77.2,2023-01-02T02:20:33.555Z,2023-01-02T02:20:38Z,3963131747,213,4.8,3963131741,140,55.3,3963131745,212,8.4,3963131739,56,Center,3963131743,141,64.8,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566533,222,1,1,19,39,c33jm806py6adse5wv9wx6ch1,1,59.1,77.2,2023-01-02T02:20:38.724Z,2023-01-02T02:20:42Z,3963131769,141,96.8,3963131771,212,13.6,3963131767,140,61.5,3963131773,213,1.4,3963131765,56,Left,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566535,223,1,1,19,43,c33jm806py6adse5wv9wx6ch1,1,63.1,93,2023-01-02T02:20:42.404Z,2023-01-02T02:20:43Z,3963131787,141,80.5,3963131785,140,56.1,3963131791,213,4.0,3963131783,56,Left,3963131789,212,11.2,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566537,224,1,1,19,44,c33jm806py6adse5wv9wx6ch1,1,56.1,80.5,2023-01-02T02:20:43.684Z,2023-01-02T02:20:44Z,3963131803,213,5.0,3963131797,140,58.5,3963131795,56,Center,3963131801,212,9.1,3963131799,141,67.6,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566539,225,1,1,19,45,c33jm806py6adse5wv9wx6ch1,1,58.7,68.2,2023-01-02T02:20:44.756Z,2023-01-02T02:20:46Z,3963131811,56,Left,3963131815,141,85.6,3963131817,212,12.0,3963131819,213,1.4,3963131813,140,60.5,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566541,226,1,1,19,47,c33jm806py6adse5wv9wx6ch1,1,60.9,85.1,2023-01-02T02:20:46.515Z,2023-01-02T02:20:47Z,3963131839,212,6.9,3963131841,213,5.6,3963131837,141,78.8,3963131833,56,Center,3963131835,140,66.0,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566545,227,1,1,19,48,c33jm806py6adse5wv9wx6ch1,1,66,78.8,2023-01-02T02:20:47.476Z,2023-01-02T02:20:50Z,3963131861,56,Left,3963131865,141,89.4,3963131867,212,10.4,3963131869,213,2.4,3963131863,140,58.8,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566547,228,50,1,19,51,c33jm806py6adse5wv9wx6ch1,1,59,89.6,2023-01-02T02:20:50.084Z,2023-01-02T02:20:51Z,3963131887,233,194,3963131873,56,Left,3963131875,286,,,,,,,,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566549,194,7,1,19,51,6j4xzc2g1eeafo6v1f38d4x22,0,41,10.4,2023-01-02T02:20:50.085Z,2023-01-03T05:25:44Z,3963131877,56,Back,3964284199,385,,3963131883,233,228,3963131879,285,,,,,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566553,229,1,1,19,53,c33jm806py6adse5wv9wx6ch1,1,58.2,96.3,2023-01-02T02:20:52.100Z,2023-01-02T02:20:56Z,3963131915,140,39.6,3963131913,56,Back,3963131921,213,3.3,3963131917,141,91.7,3963131919,212,19.8,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566557,230,1,1,19,56,c33jm806py6adse5wv9wx6ch1,1,44.9,72,2023-01-02T02:20:55.907Z,2023-01-02T02:20:59Z,3963131935,56,Back,3963131941,212,25.3,3963131937,140,28.9,3963131939,141,44.2,3963131943,213,4.0,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566561,231,1,1,20,0,c33jm806py6adse5wv9wx6ch1,1,30.2,48.2,2023-01-02T02:20:59.668Z,2023-01-03T05:26:02Z,3963131973,141,65.3,3963131977,213,2.6,3963131975,212,22.5,3963131971,140,11.8,3963131969,56,Back,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566565,232,1,1,20,4,c33jm806py6adse5wv9wx6ch1,1,11.9,70.6,2023-01-02T02:21:03.747Z,2023-01-02T02:21:07Z,3963131997,56,Left,3963132003,212,53.8,3963132001,141,83.6,3963131999,140,62.4,3963132005,213,0.2,3963131995,155,,3963132007,1,,,,,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566575,233,44,1,20,7,c33jm806py6adse5wv9wx6ch1,1,60.8,85.6,2023-01-02T02:21:06.932Z,2023-01-02T02:21:12Z,3963132043,286,,3963132051,233,195,3963132041,56,Left,,,,,,,,,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566567,195,44,1,20,7,6j4xzc2g1eeafo6v1f38d4x22,0,39.2,14.4,2023-01-02T02:21:06.933Z,2023-01-02T02:21:12Z,3963132013,285,,3963132057,233,233,3963132011,56,Back,,,,,,,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566573,196,45,1,20,12,6j4xzc2g1eeafo6v1f38d4x22,0,37.5,11.2,2023-01-02T02:21:11.142Z,2023-01-02T02:21:14Z,3963132077,233,234,3963132033,56,Back,3963132035,285,,,,,,,,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566579,234,3,1,20,12,c33jm806py6adse5wv9wx6ch1,1,62.5,88.8,2023-01-02T02:21:11.142Z,2023-01-03T05:26:20Z,3964284393,465,,3963132073,233,196,3963132071,286,,3963132069,56,Left,,,,,,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566583,235,1,1,20,14,c33jm806py6adse5wv9wx6ch1,1,63.3,76.1,2023-01-02T02:21:13.556Z,2023-01-02T02:21:17Z,3963132099,56,Center,3963132103,141,53.1,3963132105,212,15.8,3963132107,213,4.9,3963132101,140,65.6,,,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566591,236,1,1,20,18,c33jm806py6adse5wv9wx6ch1,0,71.3,52.2,2023-01-02T02:21:17.523Z,2023-01-02T02:21:20Z,3963132139,140,100.0,3963132143,212,35.1,3963132141,141,75.3,3963132137,56,Center,3963132145,213,0.5,3963132147,1,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566589,197,5,1,20,20,6j4xzc2g1eeafo6v1f38d4x22,1,-1,21.2,2023-01-02T02:21:19.638Z,2023-01-02T02:21:20Z,3963132133,56,Back,3963132135,346,,3963132157,233,237,,,,,,,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566593,237,5,1,20,20,c33jm806py6adse5wv9wx6ch1,0,101,78.8,2023-01-02T02:21:19.638Z,2023-01-02T02:33:55Z,3963132161,233,197,3963132151,346,,3963132149,56,Center,,,,,,,,,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566607,198,1,1,20,33,6j4xzc2g1eeafo6v1f38d4x22,1,5.1,48.8,2023-01-02T02:21:32.182Z,2023-01-02T02:21:37Z,3963132253,124,,3963132263,212,17.0,3963132265,213,5.0,3963132261,141,25.0,3963132269,237,,3963132259,140,10.2,3963132257,56,Back,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494566611,199,1,1,20,38,6j4xzc2g1eeafo6v1f38d4x22,0,21.9,25.3,2023-01-02T02:21:37.350Z,2023-01-02T02:21:41Z,3963132301,213,6.3,3963132293,56,Center,3963132291,155,,3963132295,140,56.6,3963132303,1,,3963132299,212,36.4,3963132297,141,25.2,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
