id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2518914049,9,1,1,0,22,c33jm806py6adse5wv9wx6ch1,1,10.2,30,2023-03-12T04:00:36.556Z,2023-03-12T04:00:38Z,4091429885,141,57.8,4091429889,213,1.9,4091429887,212,20.2,4091429881,56,Back,4091429883,140,3.4,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914081,10,1,1,0,23,c33jm806py6adse5wv9wx6ch1,1,3.4,57.8,2023-03-12T04:00:38.188Z,2023-03-12T04:00:42Z,4091430015,213,0.6,4091430011,141,74.1,4091430009,140,20.4,4091430007,56,Back,4091430013,212,21.0,,,,,,,,,,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914137,11,1,1,0,27,c33jm806py6adse5wv9wx6ch1,1,25.3,73.2,2023-03-12T04:00:41.997Z,2023-03-12T04:00:48Z,4091430283,140,43.6,4091430281,56,Back,4091430285,141,92.7,4091430287,212,23.3,4091430289,213,0.6,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914157,12,1,1,0,33,c33jm806py6adse5wv9wx6ch1,1,43.4,92.4,2023-03-12T04:00:48.285Z,2023-03-12T04:39:24Z,4091430395,212,16.3,4091430397,213,3.4,4091430391,140,28.4,4091430389,56,Back,4091430393,141,86.5,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914173,13,1,1,0,35,c33jm806py6adse5wv9wx6ch1,1,28.4,86.5,2023-03-12T04:00:50.045Z,2023-03-12T04:00:52Z,4091430471,141,70.3,4091430469,140,44.1,4091430467,56,Back,4091430475,212,19.8,4091430477,213,5.7,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914181,14,1,1,0,37,c33jm806py6adse5wv9wx6ch1,1,44.1,70.3,2023-03-12T04:00:52.301Z,2023-03-12T04:39:20Z,4091430535,212,13.9,4091430537,213,2.7,4091430529,56,Back,4091430531,140,32.0,4091430533,141,78.5,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914197,15,1,1,0,39,c33jm806py6adse5wv9wx6ch1,1,32,78.5,2023-03-12T04:00:53.533Z,2023-03-12T04:39:19Z,4091430625,56,Center,4091430627,140,60.5,4091430629,141,75.3,4091430631,212,30.0,4091430633,213,6.2,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914211,16,1,1,0,43,c33jm806py6adse5wv9wx6ch1,1,58.8,78.5,2023-03-12T04:00:58.093Z,2023-03-12T08:59:49Z,4091430719,56,Left,4091430723,141,95.6,4091430721,140,59.3,4091430725,212,11.6,4091430727,213,1.5,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914229,17,4,1,0,45,c33jm806py6adse5wv9wx6ch1,1,66.9,80.6,2023-03-12T04:00:59.645Z,2023-03-12T09:00:02Z,4091540517,295,,4091430831,56,Left,4091430829,13,,4091430833,152,,4091430837,286,,4091431019,233,3,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914267,3,4,1,0,45,v046no35g7ebk8lytdjmfb43,0,33.1,19.4,2023-03-12T04:00:59.646Z,2023-03-12T10:18:00Z,4091431023,233,17,4091430983,13,,4091430985,295,,4091430987,56,Back,4091430991,285,,4091430989,152,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914449,18,1,1,1,24,c33jm806py6adse5wv9wx6ch1,0,70.9,85.1,2023-03-12T04:01:39.102Z,2023-03-12T09:00:19Z,4091431865,152,,4091431873,212,24.1,4091431867,56,Center,4091431869,140,88.8,4091887071,223,,4091431871,141,62.9,4091887073,20,,4091431861,5,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,4091431863,155,4091431859,2,4091431875,213,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914457,4,12,1,1,26,v046no35g7ebk8lytdjmfb43,1,11.8,40.4,2023-03-12T04:01:41.254Z,2023-03-12T09:00:28Z,4091431895,141,49.9,4091431897,212,10.4,4091431937,15,,4091431899,213,0.7,4091431891,56,Back,4091431893,140,19.6,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914469,5,49,1,1,28,v046no35g7ebk8lytdjmfb43,1,19.6,49.9,2023-03-12T04:01:43.062Z,2023-03-12T04:58:30Z,,,,,,,,,,,,,,,,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914497,6,1,1,1,29,v046no35g7ebk8lytdjmfb43,1,19.6,49.9,2023-03-12T04:01:44.199Z,2023-03-12T04:01:48Z,4091432115,56,Back,4091432123,213,5.8,4091432117,140,31.3,4091432119,141,40.9,4091432121,212,13.7,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914515,7,1,1,1,33,v046no35g7ebk8lytdjmfb43,1,34.6,61.8,2023-03-12T04:01:48.118Z,2023-03-12T09:27:00Z,4091432205,212,19.7,4091432207,213,1.5,4091432199,140,36.3,4091432197,56,Back,4091432203,141,90.7,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914519,8,1,1,1,35,v046no35g7ebk8lytdjmfb43,0,46.7,96.3,2023-03-12T04:01:49.662Z,2023-03-12T09:27:04Z,4091432233,213,5.9,4091432225,56,Left,4091432227,140,71.6,4091432231,212,27.7,4091432229,141,82.9,,,,,,,,,,2h9me0kgogb1ke6327y78hk9h,S. Šćepović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914531,19,8,1,1,36,c33jm806py6adse5wv9wx6ch1,1,20.7,15.8,2023-03-12T04:01:50.829Z,2023-03-12T09:27:06Z,4091916311,385,,4091432291,56,Back,,,,,,,,,,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519011849,690,61,1,1,36,v046no35g7ebk8lytdjmfb43,1,70.9,87,2023-03-12T04:01:51.032Z,2023-03-12T09:26:43Z,4091916377,56,Left,,,,,,,,,,,,,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914549,20,49,1,1,39,c33jm806py6adse5wv9wx6ch1,1,21.4,8,2023-03-12T04:01:54.334Z,2023-03-12T04:01:54Z,,,,,,,,,,,,,,,,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914567,21,1,1,1,40,c33jm806py6adse5wv9wx6ch1,0,21.4,8,2023-03-12T04:01:54.813Z,2023-03-12T11:24:55Z,4091432461,140,56.5,4091432463,141,5.0,4091432459,56,Right,4091432467,213,6.2,4091432469,1,,4091432465,212,36.9,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914545,9,1,1,1,41,v046no35g7ebk8lytdjmfb43,1,18.7,48.9,2023-03-12T04:01:55.666Z,2023-03-12T11:24:57Z,4091537171,141,43.9,4091537173,212,7.6,4091537169,140,25.2,4091537167,157,,4091537177,1,,4091537175,213,5.8,4091432325,56,Back,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914573,10,49,1,1,42,v046no35g7ebk8lytdjmfb43,1,41.4,92.9,2023-03-12T04:01:57.253Z,2023-03-12T11:24:59Z,,,,,,,,,,,,,,,,,,,,,,,,,cl816ciqmvh4bjzm9vjq4wyga,Rahmat Akbari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914615,11,1,1,1,43,v046no35g7ebk8lytdjmfb43,1,41.4,92.9,2023-03-12T04:01:57.511Z,2023-03-12T11:25:00Z,4091432641,56,Back,4091432643,140,31.6,4091432645,141,79.6,4091432647,212,13.7,4091432649,213,3.9,,,,,,,,,,cl816ciqmvh4bjzm9vjq4wyga,Rahmat Akbari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914619,12,1,1,1,49,v046no35g7ebk8lytdjmfb43,0,23.3,95.6,2023-03-12T04:02:04.262Z,2023-03-12T11:25:04Z,4091432673,1,,4091432665,140,66.8,4091432669,212,47.0,4091432667,141,79.1,4091432671,213,6.0,4091432659,155,,4091432663,56,Left,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914635,22,49,1,1,54,c33jm806py6adse5wv9wx6ch1,1,28.4,29.7,2023-03-12T04:02:08.542Z,2023-03-12T04:02:08Z,,,,,,,,,,,,,,,,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914681,23,1,1,1,56,c33jm806py6adse5wv9wx6ch1,1,30.8,31,2023-03-12T04:02:10.398Z,2023-03-12T04:02:15Z,4091432957,56,Back,4091432959,140,40.6,4091432963,212,41.6,4091432955,155,,4091432961,141,90.3,4091432967,1,,4091432965,213,1.3,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914729,24,1,1,2,0,c33jm806py6adse5wv9wx6ch1,1,59.8,86,2023-03-12T04:02:15.342Z,2023-03-12T04:02:20Z,4091433227,213,0.5,4091433225,212,6.0,4091433223,141,89.9,4091433219,56,Left,4091433221,140,64.9,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914791,25,1,1,2,6,c33jm806py6adse5wv9wx6ch1,1,62.7,89.7,2023-03-12T04:02:20.813Z,2023-03-12T04:02:27Z,4091433507,213,3.3,4091433509,1,,4091433505,212,32.6,4091433503,141,82.6,4091433501,140,32.0,4091433499,56,Back,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914803,26,1,1,2,12,c33jm806py6adse5wv9wx6ch1,0,55,74.7,2023-03-12T04:02:27.262Z,2023-03-12T04:02:29Z,4091433571,141,32.4,4091433577,1,,4091433575,213,5.4,4091433565,155,,4091433573,212,36.8,4091433567,56,Center,4091433569,140,76.9,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914837,14,49,1,2,13,v046no35g7ebk8lytdjmfb43,1,18.7,74.1,2023-03-12T04:02:28.286Z,2023-03-12T09:28:07Z,,,,,,,,,,,,,,,,,,,,,,,,,cap22dno3uid8jyckne737tyi,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914831,13,1,1,2,14,v046no35g7ebk8lytdjmfb43,1,20.9,70.2,2023-03-12T04:02:28.902Z,2023-03-12T09:28:04Z,4091433661,213,0.2,4091433655,140,32.6,4091433657,141,74.7,4091433659,212,12.7,4091433653,56,Back,,,,,,,,,,cap22dno3uid8jyckne737tyi,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519012053,691,61,1,2,15,v046no35g7ebk8lytdjmfb43,0,34.3,74.9,2023-03-12T04:02:29.925Z,2023-03-12T09:27:59Z,4091917557,56,Back,,,,,,,,,,,,,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914827,27,49,1,2,17,c33jm806py6adse5wv9wx6ch1,1,62.9,14.9,2023-03-12T04:02:31.951Z,2023-03-12T04:58:24Z,,,,,,,,,,,,,,,,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914851,28,1,1,2,18,c33jm806py6adse5wv9wx6ch1,1,64.2,19.4,2023-03-12T04:02:32.430Z,2023-03-12T11:25:33Z,4091433745,141,27.4,4091433749,213,0.8,4091433747,212,7.3,4091433741,56,Center,4091433743,140,68.9,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914871,29,1,1,2,20,c33jm806py6adse5wv9wx6ch1,1,63.2,17.6,2023-03-12T04:02:34.830Z,2023-03-12T04:02:37Z,4091433815,212,24.1,4091433811,140,84.3,4091433817,213,5.9,4091433809,56,Right,4091433813,141,3.8,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914889,30,1,1,2,22,c33jm806py6adse5wv9wx6ch1,1,86.5,5,2023-03-12T04:02:37.038Z,2023-03-12T09:28:24Z,4091433921,141,26.2,4091433925,213,1.9,4091433923,212,15.0,4091433917,56,Center,4091433919,140,82.5,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914901,31,1,1,2,26,c33jm806py6adse5wv9wx6ch1,1,74.7,18.8,2023-03-12T04:02:41.326Z,2023-03-12T04:02:42Z,4091433977,212,15.2,4091433979,213,5.7,4091433975,141,6.4,4091433971,56,Right,4091433973,140,86.7,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914915,32,1,1,2,28,c33jm806py6adse5wv9wx6ch1,1,86.8,6.2,2023-03-12T04:02:42.670Z,2023-03-12T04:02:44Z,4091434051,140,78.9,4091434053,141,7.4,4091434049,56,Right,4091434057,213,3.0,4091434055,212,8.3,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914921,33,1,1,2,29,c33jm806py6adse5wv9wx6ch1,1,78.3,7.3,2023-03-12T04:02:44.014Z,2023-03-12T04:02:44Z,4091434079,56,Right,4091434087,213,6.0,4091434085,212,9.6,4091434081,140,87.2,4091434083,141,4.0,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914929,34,1,1,2,30,c33jm806py6adse5wv9wx6ch1,1,87.2,4,2023-03-12T04:02:44.814Z,2023-03-12T04:02:46Z,4091434141,212,11.7,4091434143,213,2.9,4091434139,141,8.3,4091434137,140,76.4,4091434135,56,Right,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914945,35,1,1,2,31,c33jm806py6adse5wv9wx6ch1,1,74.4,9.5,2023-03-12T04:02:46.302Z,2023-03-12T04:02:50Z,4091434215,141,36.9,4091434217,212,22.2,4091434211,56,Center,4091434219,213,2.1,4091434213,140,62.9,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914955,36,1,1,2,36,c33jm806py6adse5wv9wx6ch1,1,62.7,37,2023-03-12T04:02:50.478Z,2023-03-12T04:02:52Z,4091434269,212,31.6,4091434267,141,83.3,4091434265,140,65.0,4091434263,56,Left,4091434271,213,1.5,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914973,37,1,1,2,37,c33jm806py6adse5wv9wx6ch1,1,65,83.2,2023-03-12T04:02:52.382Z,2023-03-12T04:02:56Z,4091434363,56,Left,4091434371,213,0.4,4091434369,212,20.2,4091434367,141,94.4,4091434365,140,82.8,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914975,15,45,1,2,41,v046no35g7ebk8lytdjmfb43,0,13.6,12.6,2023-03-12T04:02:55.871Z,2023-03-12T04:03:04Z,4091434381,285,,4091434379,56,Back,4091434437,233,38,,,,,,,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914983,38,3,1,2,41,c33jm806py6adse5wv9wx6ch1,1,86.4,87.4,2023-03-12T04:02:55.871Z,2023-03-12T09:28:45Z,4091434433,233,15,4091918309,464,,4091434417,56,Left,4091434419,286,,,,,,,,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518914989,39,1,1,2,43,c33jm806py6adse5wv9wx6ch1,0,96.5,78.4,2023-03-12T04:02:58.302Z,2023-03-12T09:28:57Z,4091434461,141,53.0,4091918403,224,,4091434463,212,17.3,4091434459,140,97.9,4091434457,56,Center,4091434453,2,,4091434465,213,4.8,4091918405,72,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518915005,16,52,1,2,47,v046no35g7ebk8lytdjmfb43,1,2.6,48.5,2023-03-12T04:03:01.622Z,2023-03-12T09:28:59Z,4091918461,376,,,,,,,,,,,,,,,,,,,,,,,cb0y1hi0ozn1rx00vx6a1xr6x,J. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
