id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2533400679,124,1,1,0,22,c4ygb6mnh53kpl2mpxe52l8jw,1,7.8,47.6,2023-04-15T07:00:59.329Z,2023-04-15T07:15:33Z,4189148423,141,77.1,4189148429,213,1.2,4189148425,212,21.3,4189148419,56,Back,4189148421,140,14.5,,,,,,,,,,bgl8h2ygh9ztbnzt79wv178ph,D. Vukovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395653,6,1,1,0,31,c4ygb6mnh53kpl2mpxe52l8jw,1,30.5,87.4,2023-04-15T07:01:08.244Z,2023-04-15T07:15:38Z,4189117887,140,60.9,4189117883,155,,4189117889,141,97.5,4189117885,56,Left,4189117891,212,32.7,4189117893,213,0.2,4189117895,1,,,,,5l9ozhnxtdp4w8dawcskpx5ud,B. Kaltak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395657,7,1,1,0,33,c4ygb6mnh53kpl2mpxe52l8jw,1,61,97.1,2023-04-15T07:01:10.359Z,2023-04-15T07:16:20Z,4189117921,140,54.1,4189117927,213,3.7,4189117919,56,Left,4189117923,141,90.6,4189117925,212,8.5,4189117917,3,,,,,,,,e5ycwhcy49624czidh67ihiad,B. Nkololo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395665,8,2,1,0,35,c4ygb6mnh53kpl2mpxe52l8jw,1,54.4,92.5,2023-04-15T07:01:11.763Z,2023-04-15T12:14:13Z,4189117973,141,97.5,4189118559,7,e5ycwhcy49624czidh67ihiad,4189117971,140,68.5,4189117969,56,Left,,,,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,J. Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395713,5,55,1,0,35,c33jm806py6adse5wv9wx6ch1,1,28.5,5.2,2023-04-15T07:01:11.764Z,2023-04-15T07:51:14Z,,,,,,,,,,,,,,,,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395671,9,43,1,0,38,c4ygb6mnh53kpl2mpxe52l8jw,1,0,0,2023-04-15T07:01:14.801Z,2023-04-15T07:01:39Z,4189117995,155,0,4189118001,141,48.2,4189117999,140,88.8,4189117993,2,0,4189117997,56,Center,4189118441,144,1,4189118005,213,4.6,4189118003,212,24.9,b3wugaop1bb4php1irwf6zqei,S. Silvera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395685,3,43,1,0,39,c33jm806py6adse5wv9wx6ch1,1,0,0,2023-04-15T07:01:16.470Z,2023-04-15T07:17:51Z,4189118081,141,54.9,4189118085,213,1.8,4189118083,212,9.1,4189118077,56,Back,4189154829,144,12,4189118079,140,11.1,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395675,10,43,1,0,40,c4ygb6mnh53kpl2mpxe52l8jw,1,0,0,2023-04-15T07:01:16.952Z,2023-04-15T07:01:29Z,4189118021,56,Center,4189118277,144,39,4189118017,22,0,4189118027,250,0,4189118019,17,0,,,,,,,,,,b3wugaop1bb4php1irwf6zqei,S. Silvera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395689,4,43,1,0,42,c33jm806py6adse5wv9wx6ch1,1,0,0,2023-04-15T07:01:19.188Z,2023-04-15T07:02:38Z,4189118097,56,Back,4189118095,94,0,4189119655,144,10,,,,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395715,11,43,1,0,42,c4ygb6mnh53kpl2mpxe52l8jw,1,0,0,2023-04-15T07:01:19.225Z,2023-04-15T07:01:31Z,4189118243,213,2.3,4189118329,144,1,4189118235,56,Center,4189118233,3,0,4189118241,212,8.6,4189118239,141,54.8,4189118237,140,79.6,,,,7qwmlcxsxlxmq01g7dkt7v14a,M. Balard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395827,6,1,1,1,22,c33jm806py6adse5wv9wx6ch1,0,28.5,23.3,2023-04-15T07:01:59.135Z,2023-04-15T07:18:00Z,4189118917,212,43.4,4189118907,155,,4189118905,5,,4189118919,213,6.2,4189118913,140,69.5,4189118915,141,15.5,4189118909,241,,4189118921,1,,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,4189118911,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395833,12,44,1,1,28,c4ygb6mnh53kpl2mpxe52l8jw,1,29.9,90.4,2023-04-15T07:02:05.440Z,2023-04-15T07:02:06Z,4189118939,56,Back,4189118941,285,,4189118965,233,7,,,,,,,,,,,,,,,,e5ycwhcy49624czidh67ihiad,B. Nkololo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395831,7,44,1,1,28,c33jm806py6adse5wv9wx6ch1,0,70.1,9.6,2023-04-15T07:02:05.441Z,2023-04-15T07:02:07Z,4189118937,286,,4189118969,233,12,4189118935,56,Right,,,,,,,,,,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395839,13,1,1,1,29,c4ygb6mnh53kpl2mpxe52l8jw,0,28,92.4,2023-04-15T07:02:06.319Z,2023-04-15T07:02:07Z,4189118975,56,Back,4189118979,141,100.0,4189118973,3,,4189118977,140,34.7,4189118981,212,9.6,4189118983,213,0.7,,,,,,,e5ycwhcy49624czidh67ihiad,B. Nkololo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395841,8,5,1,1,30,c33jm806py6adse5wv9wx6ch1,1,63.5,-1.9,2023-04-15T07:02:07.004Z,2023-04-15T08:49:03Z,4189118993,347,,4189119001,233,14,4189118991,56,Right,,,,,,,,,,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395843,14,5,1,1,30,c4ygb6mnh53kpl2mpxe52l8jw,0,36.5,101.9,2023-04-15T07:02:07.004Z,2023-04-15T07:02:08Z,4189119005,233,8,4189118999,347,,4189118997,56,Back,,,,,,,,,,,,,,,,e5ycwhcy49624czidh67ihiad,B. Nkololo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395863,9,1,1,1,38,c33jm806py6adse5wv9wx6ch1,1,62.5,0,2023-04-15T07:02:15.314Z,2023-04-15T07:19:55Z,4189119139,107,,4189119141,56,Right,4189119147,212,6.2,4189119149,213,1.9,4189119143,140,60.8,4189119145,141,6.8,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395865,10,1,1,1,39,c33jm806py6adse5wv9wx6ch1,1,60.8,6.8,2023-04-15T07:02:16.143Z,2023-04-15T07:19:58Z,4189119161,56,Right,4189119165,141,3.5,4189119163,140,63.3,4189119169,213,5.6,4189119167,212,3.5,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395869,11,3,1,1,40,c33jm806py6adse5wv9wx6ch1,0,64.4,4.2,2023-04-15T07:02:17.544Z,2023-04-15T12:14:28Z,4189751411,465,,4189160293,286,,4189119187,56,Right,4189162673,233,126,,,,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533400691,126,7,1,1,40,c4ygb6mnh53kpl2mpxe52l8jw,1,35.6,95.8,2023-04-15T07:02:17.545Z,2023-04-15T12:14:32Z,4189162647,233,11,4189751895,384,,4189162625,285,,4189162621,56,Back,,,,,,,,,,,,,e5ycwhcy49624czidh67ihiad,B. Nkololo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533400683,125,61,1,1,41,c4ygb6mnh53kpl2mpxe52l8jw,1,38.7,91.1,2023-04-15T07:02:18.429Z,2023-04-15T07:21:21Z,4189163723,56,Back,,,,,,,,,,,,,,,,,,,,,,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395873,16,49,1,1,43,c4ygb6mnh53kpl2mpxe52l8jw,1,41.9,81.5,2023-04-15T07:02:20.121Z,2023-04-15T07:02:20Z,,,,,,,,,,,,,,,,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,J. Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395887,17,1,1,1,43,c4ygb6mnh53kpl2mpxe52l8jw,1,42.3,78.9,2023-04-15T07:02:20.536Z,2023-04-15T07:23:16Z,4189119287,212,18.4,4189119285,141,71.1,4189119283,140,25.5,4189119289,213,3.4,4189119281,56,Back,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,J. Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533405723,227,1,1,1,46,c4ygb6mnh53kpl2mpxe52l8jw,1,35.6,78.1,2023-04-15T07:02:22.763Z,2023-04-15T07:23:44Z,4189167907,212,19.4,4189167905,141,52.0,4189167903,140,28.2,4189167909,213,4.3,4189167901,56,Back,,,,,,,,,,7qwmlcxsxlxmq01g7dkt7v14a,M. Balard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533405725,228,1,1,1,46,c4ygb6mnh53kpl2mpxe52l8jw,0,26.1,46.4,2023-04-15T07:02:22.894Z,2023-04-15T12:44:32Z,4189169287,141,46.6,4189754117,236,,4189169289,212,1.3,4189169283,56,Back,4189754119,286,,4189169285,140,27.3,4189169291,213,0.1,4189900719,233,12,8h8ihiytz6xko4a4fzrpqz8ph,S. Roux,4189169293,1,,4189169281,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395885,12,74,1,1,46,c33jm806py6adse5wv9wx6ch1,1,71.9,47,2023-04-15T07:02:22.895Z,2023-04-15T12:44:33Z,4189754295,285,,4189900743,233,228,4189119277,56,Center,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395891,18,43,1,1,47,c4ygb6mnh53kpl2mpxe52l8jw,1,0,0,2023-04-15T07:02:24.645Z,2023-04-15T07:24:32Z,4189119317,213,4.3,4189170417,144,1,4189119313,141,56.3,4189119309,56,Back,4189119315,212,6.4,4189119311,140,30.6,,,,,,,7qwmlcxsxlxmq01g7dkt7v14a,M. Balard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395903,13,44,1,1,50,c33jm806py6adse5wv9wx6ch1,1,62.2,37.2,2023-04-15T07:02:26.950Z,2023-04-15T07:02:29Z,4189119385,233,19,4189119365,286,,4189119363,56,Center,,,,,,,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395907,19,44,1,1,50,c4ygb6mnh53kpl2mpxe52l8jw,0,37.8,62.8,2023-04-15T07:02:26.951Z,2023-04-15T07:25:14Z,4189119371,285,,4189119407,233,13,4189119369,56,Back,,,,,,,,,,,,,,,,b3wugaop1bb4php1irwf6zqei,S. Silvera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395915,14,1,1,1,50,c33jm806py6adse5wv9wx6ch1,1,64.7,35.7,2023-04-15T07:02:27.263Z,2023-04-15T07:25:21Z,4189119421,141,49.3,4189119417,56,Center,4189119423,212,9.3,4189119425,213,1.7,4189119415,3,,4189119419,140,63.9,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395917,15,44,1,1,52,c33jm806py6adse5wv9wx6ch1,1,57.2,53.7,2023-04-15T07:02:29.288Z,2023-04-15T07:02:31Z,4189119459,233,20,4189119439,286,,4189119437,56,Center,,,,,,,,,,,,,,,,5he6zl0hg2jxsb2m624xlum6t,F. Berenguer-Bohrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395921,20,44,1,1,52,c4ygb6mnh53kpl2mpxe52l8jw,0,42.8,46.3,2023-04-15T07:02:29.289Z,2023-04-15T07:02:32Z,4189119453,56,Back,4189119455,285,,4189119503,233,15,,,,,,,,,,,,,,,,36gq011by1cjkem274ahdfg89,Marco Túlio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395929,16,1,1,1,52,c33jm806py6adse5wv9wx6ch1,1,63.5,51.9,2023-04-15T07:02:29.647Z,2023-04-15T07:25:41Z,4189119521,213,2.9,4189119511,3,,4189119517,141,56.7,4189119519,212,16.9,4189119513,56,Back,4189119515,140,47.7,,,,,,,5he6zl0hg2jxsb2m624xlum6t,F. Berenguer-Bohrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395931,17,49,1,1,56,c33jm806py6adse5wv9wx6ch1,1,46.8,57.8,2023-04-15T07:02:32.818Z,2023-04-15T07:02:33Z,,,,,,,,,,,,,,,,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395935,18,1,1,1,56,c33jm806py6adse5wv9wx6ch1,1,46.8,57.8,2023-04-15T07:02:33.055Z,2023-04-15T07:25:47Z,4189119541,140,60.3,4189119539,56,Left,4189119545,212,23.7,4189119543,141,85.7,4189119547,213,0.9,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395947,19,1,1,1,57,c33jm806py6adse5wv9wx6ch1,1,62,87.2,2023-04-15T07:02:34.390Z,2023-04-15T07:02:37Z,4189119637,56,Left,4189119645,213,0.2,4189119643,212,12.8,4189119641,141,91.5,4189119639,140,73.9,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395955,20,1,1,2,0,c33jm806py6adse5wv9wx6ch1,1,71.7,85.1,2023-04-15T07:02:37.510Z,2023-04-15T07:02:43Z,4189119721,141,72.3,4189119717,56,Center,4189119725,213,3.9,4189119723,212,13.1,4189119719,140,62.4,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395959,21,1,1,2,6,c33jm806py6adse5wv9wx6ch1,1,68.5,43,2023-04-15T07:02:43.613Z,2023-04-15T07:26:06Z,4189119759,141,46.1,4189119755,56,Center,4189119757,140,73.8,4189119761,212,6.0,4189119763,213,0.4,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395963,22,1,1,2,9,c33jm806py6adse5wv9wx6ch1,1,71.3,61.8,2023-04-15T07:02:46.119Z,2023-04-15T07:26:17Z,4189119817,141,83.0,4189119821,213,1.4,4189119813,56,Left,4189119819,212,14.8,4189119815,140,74.3,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395967,23,1,1,2,11,c33jm806py6adse5wv9wx6ch1,1,74.8,83.3,2023-04-15T07:02:47.869Z,2023-04-15T07:02:49Z,4189119841,140,75.7,4189119839,56,Center,4189119849,213,4.9,4189119843,141,73.8,4189119847,212,6.5,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395969,24,61,1,2,12,c33jm806py6adse5wv9wx6ch1,0,75.7,73.8,2023-04-15T07:02:49.641Z,2023-04-15T07:02:50Z,4189119857,56,Center,,,,,,,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395973,21,1,1,2,14,c4ygb6mnh53kpl2mpxe52l8jw,0,26.3,34.9,2023-04-15T07:02:50.974Z,2023-04-15T07:02:52Z,4189119877,212,7.0,4189119879,213,5.9,4189119873,140,32.4,4189119875,141,30.9,4189119869,3,,4189119871,56,Back,,,,,,,7qwmlcxsxlxmq01g7dkt7v14a,M. Balard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395977,25,8,1,2,15,c33jm806py6adse5wv9wx6ch1,1,72.4,77.9,2023-04-15T07:02:52.311Z,2023-04-15T12:19:37Z,4189780541,384,,4189119895,56,Center,,,,,,,,,,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395981,26,3,1,2,16,c33jm806py6adse5wv9wx6ch1,0,72,71,2023-04-15T07:02:53.569Z,2023-04-15T12:19:43Z,4189780971,464,,4189182267,286,,4189182317,233,22,4189119941,56,Center,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395985,22,7,1,2,16,c4ygb6mnh53kpl2mpxe52l8jw,1,28,29,2023-04-15T07:02:53.570Z,2023-04-15T12:19:45Z,4189119965,56,Back,4189182285,233,26,4189119967,285,,4189781229,383,,,,,,,,,,,,,,36gq011by1cjkem274ahdfg89,Marco Túlio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395989,23,50,1,2,19,c4ygb6mnh53kpl2mpxe52l8jw,1,28.8,32.9,2023-04-15T07:02:55.962Z,2023-04-15T07:02:58Z,4189119985,233,27,4189119975,285,,4189119973,56,Back,,,,,,,,,,,,,,,,36gq011by1cjkem274ahdfg89,Marco Túlio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533395987,27,7,1,2,19,c33jm806py6adse5wv9wx6ch1,0,71.2,67.1,2023-04-15T07:02:55.963Z,2023-04-15T12:19:48Z,4189119971,286,,4189781455,385,,4189119969,56,Center,4189119981,233,23,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533405721,226,61,1,2,20,c4ygb6mnh53kpl2mpxe52l8jw,1,32.8,30.3,2023-04-15T07:02:57.631Z,2023-04-15T07:29:57Z,4189183525,56,Back,,,,,,,,,,,,,,,,,,,,,,36gq011by1cjkem274ahdfg89,Marco Túlio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
