id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2540479405,7,8,1,0,20,chu9blh367xs3yumct5tqto2q,1,53.7,3.7,2023-04-29T07:01:25.219Z,2023-04-30T18:01:11Z,4241092345,384,,4233708635,56,Right,,,,,,,,,,,,,,,,,,,8d9kq8ab5olsc1w1swicqemay,P. Čančar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479407,5,5,1,0,21,38ui5tfi8anjuh533emny2tz1,1,45.3,101.6,2023-04-29T07:01:26.137Z,2023-04-30T18:01:16Z,4233708681,233,8,4233708639,347,,4233708637,56,Back,,,,,,,,,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479413,8,5,1,0,21,chu9blh367xs3yumct5tqto2q,0,54.7,-1.6,2023-04-29T07:01:26.137Z,2023-04-30T18:01:15Z,4233708669,56,Right,4233708671,347,,4233708689,233,5,,,,,,,,,,,,,,,,8d9kq8ab5olsc1w1swicqemay,P. Čančar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479447,6,1,1,0,29,38ui5tfi8anjuh533emny2tz1,1,44.2,100,2023-04-29T07:01:34.304Z,2023-04-29T07:01:38Z,4233708835,141,82.9,4233708831,56,Back,4233708837,212,19.5,4233708839,213,3.9,4233708829,107,,4233708833,140,30.1,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479471,7,1,1,0,32,38ui5tfi8anjuh533emny2tz1,1,32.9,83.8,2023-04-29T07:01:36.872Z,2023-04-30T18:01:44Z,4233708951,213,4.7,4233708949,212,29.2,4233708947,141,40.9,4233708945,140,31.7,4233708943,56,Back,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479473,8,1,1,0,36,38ui5tfi8anjuh533emny2tz1,1,30.3,40.7,2023-04-29T07:01:41.681Z,2023-04-29T07:01:43Z,4233708973,213,4.9,4233708971,212,23.2,4233708965,56,Back,4233708969,141,7.3,4233708967,140,34.8,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479479,9,1,1,0,38,38ui5tfi8anjuh533emny2tz1,1,35.4,7.3,2023-04-29T07:01:43.489Z,2023-04-29T07:01:45Z,4233709019,212,17.8,4233709017,141,30.3,4233709015,140,27.4,4233709013,56,Back,4233709021,213,2.1,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479497,10,1,1,0,40,38ui5tfi8anjuh533emny2tz1,1,28.7,31.9,2023-04-29T07:01:45.697Z,2023-04-29T07:01:50Z,4233709115,213,2.6,4233709107,56,Back,4233709113,212,20.5,4233709109,140,12.1,4233709111,141,47.9,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479513,11,1,1,0,44,38ui5tfi8anjuh533emny2tz1,1,5,36.7,2023-04-29T07:01:49.081Z,2023-04-30T18:02:07Z,4233709199,212,29.2,4233709197,141,26.2,4233709193,56,Back,4233709195,140,32.0,4233709201,213,6.0,,,,,,,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479519,12,1,1,0,47,38ui5tfi8anjuh533emny2tz1,0,31.2,25.2,2023-04-29T07:01:51.810Z,2023-04-30T18:02:22Z,4233709219,213,4.5,4233709217,212,18.1,4233709211,56,Back,4233709215,141,0.0,4233709213,140,26.8,4233709209,157,,4233709221,1,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479529,9,5,1,0,50,chu9blh367xs3yumct5tqto2q,1,74.8,101.2,2023-04-29T07:01:54.756Z,2023-04-29T07:17:40Z,4233709261,233,13,4233709257,347,,4233709255,56,Left,,,,,,,,,,,,,,,,6f2f519kxin4bqo4gco4lby1g,A. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479525,13,5,1,0,50,38ui5tfi8anjuh533emny2tz1,0,25.2,-1.2,2023-04-29T07:01:54.756Z,2023-04-29T07:01:56Z,4233709237,56,Back,4233709239,347,,4233709265,233,9,,,,,,,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479581,10,1,1,1,10,chu9blh367xs3yumct5tqto2q,0,74.8,100,2023-04-29T07:02:15.548Z,2023-04-29T07:02:17Z,4233709577,212,19.1,4233709579,213,5.4,4233709571,56,Left,4233709575,141,80.5,4233709569,107,,4233709573,140,86.9,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479591,14,1,1,1,12,38ui5tfi8anjuh533emny2tz1,0,12,15.5,2023-04-29T07:02:17.113Z,2023-04-30T18:04:44Z,4241100483,3,,4241100485,140,26.4,4241100487,141,18.2,4241100489,212,15.2,4241100491,213,0.1,4233709605,56,Back,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479589,11,44,1,1,13,chu9blh367xs3yumct5tqto2q,1,67.9,77.8,2023-04-29T07:02:18.725Z,2023-04-30T18:04:10Z,4233709603,286,,4233709645,233,15,4233709601,56,Center,,,,,,,,,,,,,,,,uqoseczs2k03doablx2zuusq,M. Al-Taay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479599,15,44,1,1,13,38ui5tfi8anjuh533emny2tz1,0,32.1,22.2,2023-04-29T07:02:18.726Z,2023-04-30T18:04:11Z,4233709653,233,11,4233709637,56,Back,4233709639,285,,,,,,,,,,,,,,,,,b255io6lia16l5dzuxfpruhud,A. Le Fondre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479595,12,1,1,1,14,chu9blh367xs3yumct5tqto2q,1,70.4,83,2023-04-29T07:02:19.041Z,2023-04-30T18:04:13Z,4233709629,213,1.1,4233709627,212,3.7,4233709621,56,Left,4233709625,141,87.8,4233709623,140,72.1,4233709619,3,,,,,,,,uqoseczs2k03doablx2zuusq,M. Al-Taay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479607,13,1,1,1,15,chu9blh367xs3yumct5tqto2q,0,72.1,87.8,2023-04-29T07:02:20.575Z,2023-04-30T18:04:22Z,4233709669,3,,4233709679,213,4.5,4233709677,212,15.4,4233709671,56,Center,4233709675,141,65.7,4233709673,140,68.8,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541880425,992,49,1,1,17,38ui5tfi8anjuh533emny2tz1,1,31.9,39.2,2023-04-29T07:02:22.632Z,2023-04-30T18:06:21Z,,,,,,,,,,,,,,,,,,,,,,,,,53g522ox4zpljnu57fcf4meei,A. Segecic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541880497,993,3,1,1,20,38ui5tfi8anjuh533emny2tz1,0,36.1,48.1,2023-04-29T07:02:24.887Z,2023-04-30T18:06:36Z,4241104299,286,,4241104297,56,Back,4241104303,467,uqoseczs2k03doablx2zuusq,4241104301,465,,,,,,,,,,,,,,53g522ox4zpljnu57fcf4meei,A. Segecic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479633,16,4,1,1,22,38ui5tfi8anjuh533emny2tz1,1,28.9,51.8,2023-04-29T07:02:27.452Z,2023-04-29T07:02:35Z,4233709823,233,14,4233709817,285,,4233709815,265,,4233709811,56,Back,4233709813,152,,4233709809,13,,,,,,,,53g522ox4zpljnu57fcf4meei,A. Segecic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479623,14,4,1,1,22,chu9blh367xs3yumct5tqto2q,0,71.1,48.2,2023-04-29T07:02:27.453Z,2023-04-29T07:02:31Z,4233709831,286,,4233709769,152,,4233709767,56,Center,4233709765,13,,4233709771,265,,4233709827,233,16,,,,,,,uqoseczs2k03doablx2zuusq,M. Al-Taay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479689,17,1,1,1,32,38ui5tfi8anjuh533emny2tz1,1,32.1,53,2023-04-29T07:02:36.977Z,2023-04-29T07:11:04Z,4233710093,56,Back,4233710089,5,,4233710091,152,,4233710101,213,1.2,4233710095,140,36.9,4233710097,141,70.2,4233710099,212,12.7,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479703,18,1,1,1,33,38ui5tfi8anjuh533emny2tz1,1,37.3,67.8,2023-04-29T07:02:38.456Z,2023-04-29T07:11:07Z,4233710161,212,10.6,4233710163,213,4.2,4233710155,56,Back,4233710159,141,54.0,4233710157,140,32.6,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540482213,112,1,1,1,36,38ui5tfi8anjuh533emny2tz1,1,32.8,34.2,2023-04-29T07:02:41.614Z,2023-04-29T07:11:26Z,4233724453,141,12.0,4233724457,213,4.8,4233724449,56,Back,4233724451,140,33.6,4233724455,212,15.1,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479713,19,1,1,1,38,38ui5tfi8anjuh533emny2tz1,1,31.3,12.8,2023-04-29T07:02:43.032Z,2023-04-30T18:07:10Z,4233710217,141,28.5,4233710219,212,11.7,4233710213,56,Back,4233710215,140,26.8,4233710221,213,2.0,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479717,20,1,1,1,42,38ui5tfi8anjuh533emny2tz1,0,26.8,28.5,2023-04-29T07:02:47.584Z,2023-04-30T18:07:16Z,4233710251,1,,4233710247,212,49.7,4233710249,213,6.1,4233710239,155,,4233710241,56,Right,4233710245,141,14.4,4233710243,140,73.2,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479725,15,12,1,1,44,chu9blh367xs3yumct5tqto2q,1,23.8,90.3,2023-04-29T07:02:49.251Z,2023-04-30T18:07:41Z,4233710345,167,,4233710331,15,,4233710327,212,9.2,4233710329,213,1.0,4233710325,141,100.0,4233710323,140,28.7,4233710321,56,Back,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479727,16,5,1,1,48,chu9blh367xs3yumct5tqto2q,0,32.1,101.5,2023-04-29T07:02:53.317Z,2023-04-29T07:02:55Z,4233710405,233,21,4233710335,347,,4233710333,56,Back,,,,,,,,,,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479739,21,5,1,1,48,38ui5tfi8anjuh533emny2tz1,1,67.9,-1.5,2023-04-29T07:02:53.317Z,2023-04-29T07:17:40Z,4233710397,56,Right,4233710399,347,,4233710401,233,16,,,,,,,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479761,22,1,1,1,53,38ui5tfi8anjuh533emny2tz1,1,62.9,0,2023-04-29T07:02:58.632Z,2023-04-30T18:08:21Z,4233710507,107,,4233710513,141,6.7,4233710509,56,Right,4233710515,212,7.3,4233710511,140,58.8,4233710517,213,2.2,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479767,23,1,1,1,56,38ui5tfi8anjuh533emny2tz1,1,58.8,6.7,2023-04-29T07:03:00.816Z,2023-04-30T18:08:26Z,4233710549,213,6.0,4233710547,212,7.0,4233710541,56,Right,4233710545,141,3.8,4233710543,140,65.2,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479773,24,1,1,1,57,38ui5tfi8anjuh533emny2tz1,1,64.8,3.7,2023-04-29T07:03:01.952Z,2023-04-30T18:08:32Z,4233710573,56,Right,4233710575,140,52.7,4233710581,213,3.0,4233710577,141,7.0,4233710579,212,12.9,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479785,25,1,1,1,58,38ui5tfi8anjuh533emny2tz1,1,52.7,7,2023-04-29T07:03:03.232Z,2023-04-29T07:03:06Z,4233710625,141,26.2,4233710623,140,42.2,4233710621,56,Back,4233710627,212,17.1,4233710629,213,2.3,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479797,26,1,1,2,1,38ui5tfi8anjuh533emny2tz1,1,40.6,24.9,2023-04-29T07:03:06.640Z,2023-04-29T07:03:11Z,4233710691,141,10.9,4233710695,213,4.9,4233710693,212,9.6,4233710687,56,Back,4233710689,140,42.0,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479805,27,1,1,2,5,38ui5tfi8anjuh533emny2tz1,0,53.7,11.4,2023-04-29T07:03:10.041Z,2023-04-30T18:09:26Z,4233710755,1,,4233710751,212,47.9,4233710747,140,77.6,4233710749,141,71.4,4233710741,155,,4233710745,56,Center,4233710753,213,1.0,4233710743,196,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479819,17,1,1,2,8,chu9blh367xs3yumct5tqto2q,1,22.1,27.3,2023-04-29T07:03:12.765Z,2023-04-30T18:09:29Z,4233710823,213,6.1,4233710815,56,Back,4233710819,141,22.8,4233710817,140,39.2,4233710821,212,18.2,4233710813,3,,,,,,,,b64xe0hw5h2k79a52awusbkve,T. Aquilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479827,18,44,1,2,10,chu9blh367xs3yumct5tqto2q,1,39.3,19.8,2023-04-29T07:03:15.568Z,2023-04-29T07:03:18Z,4233710841,56,Back,4233710843,285,,4233710893,233,28,,,,,,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479831,28,44,1,2,10,38ui5tfi8anjuh533emny2tz1,0,60.7,80.2,2023-04-29T07:03:15.569Z,2023-04-29T07:03:18Z,4233710865,56,Left,4233710867,286,,4233710897,233,18,,,,,,,,,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479839,19,1,1,2,11,chu9blh367xs3yumct5tqto2q,0,39.2,22.8,2023-04-29T07:03:15.806Z,2023-04-29T07:03:19Z,4233710925,213,6.1,4233710921,141,18.9,4233710913,3,,4233710923,212,19.9,4233710915,168,,4233710917,56,Right,4233710919,140,58.0,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479857,29,1,1,2,14,38ui5tfi8anjuh533emny2tz1,1,38.1,82.1,2023-04-29T07:03:19.448Z,2023-04-30T18:10:04Z,4233711033,140,36.3,4233711039,212,13.1,4233711041,213,4.6,4233711031,56,Back,4233711035,141,63.0,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479865,30,1,1,2,18,38ui5tfi8anjuh533emny2tz1,1,37.2,66,2023-04-29T07:03:22.961Z,2023-04-29T07:12:49Z,4233727115,155,,4233711081,140,41.4,4233711085,212,20.8,4233711079,56,Back,4233711087,213,1.4,4233711083,141,95.9,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479873,31,1,1,2,20,38ui5tfi8anjuh533emny2tz1,1,41.6,92.4,2023-04-29T07:03:24.817Z,2023-04-29T07:03:27Z,4233711141,213,3.9,4233711135,140,36.8,4233711139,212,7.3,4233711137,141,84.7,4233711133,56,Back,,,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479877,32,1,1,2,22,38ui5tfi8anjuh533emny2tz1,1,36.8,83.8,2023-04-29T07:03:27.407Z,2023-04-29T07:03:29Z,4233711175,141,66.9,4233711173,140,32.8,4233711171,56,Back,4233711177,212,12.2,4233711179,213,4.4,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479889,33,1,1,2,24,38ui5tfi8anjuh533emny2tz1,1,35,76.9,2023-04-29T07:03:29.519Z,2023-04-29T07:03:32Z,4233711257,212,8.8,4233711259,213,2.2,4233711251,56,Back,4233711253,140,29.9,4233711255,141,87.2,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479901,34,1,1,2,27,38ui5tfi8anjuh533emny2tz1,0,29.4,85.1,2023-04-29T07:03:32.369Z,2023-04-29T07:03:37Z,4233711321,140,71.5,4233711325,212,44.4,4233711329,1,,4233711327,213,0.1,4233711317,155,,4233711319,56,Left,4233711323,141,90.8,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540479905,20,61,1,2,29,chu9blh367xs3yumct5tqto2q,0,28.9,7.6,2023-04-29T07:03:34.414Z,2023-04-30T18:10:47Z,4233711341,56,Back,,,,,,,,,,,,,,,,,,,,,,b64xe0hw5h2k79a52awusbkve,T. Aquilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
