id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2518133883,169,1,1,20,7,6lezh5aazy0xca1800e5dqxwl,1,56.2,66.8,2023-03-11T09:05:26.111Z,2023-03-11T12:38:15Z,4087292793,56,Left,4087292797,141,91.8,4087292795,140,51.7,4087292801,213,1.8,4087292799,212,17.6,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518133891,170,1,1,20,9,6lezh5aazy0xca1800e5dqxwl,1,49.8,93.6,2023-03-11T09:05:27.702Z,2023-03-11T09:05:30Z,4087292817,56,Center,4087292825,213,5.1,4087292821,141,73.2,4087292823,212,14.8,4087292819,140,54.7,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518133907,171,1,1,20,11,6lezh5aazy0xca1800e5dqxwl,1,54.7,73.2,2023-03-11T09:05:30.342Z,2023-03-11T09:05:33Z,4087292875,141,84.3,4087292871,56,Back,4087292877,212,18.9,4087292873,140,38.2,4087292879,213,2.7,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518133925,172,1,1,20,17,6lezh5aazy0xca1800e5dqxwl,1,46.9,86.4,2023-03-11T09:05:36.495Z,2023-03-11T09:05:39Z,4087292931,212,5.2,4087292925,56,Back,4087292927,140,45.9,4087292929,141,93.9,4087292933,213,1.8,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518133933,173,1,1,20,20,6lezh5aazy0xca1800e5dqxwl,1,43.8,91.2,2023-03-11T09:05:39.095Z,2023-03-11T09:05:42Z,4087292967,213,4.1,4087292961,140,36.0,4087292965,212,15.2,4087292959,56,Back,4087292963,141,72.3,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518133943,174,1,1,20,23,6lezh5aazy0xca1800e5dqxwl,1,36,72.2,2023-03-11T09:05:42.535Z,2023-03-11T09:05:45Z,4087292997,56,Back,4087293003,212,32.7,4087292999,140,37.3,4087293007,1,,4087293005,213,4.8,4087293001,141,24.2,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518133953,175,1,1,20,26,6lezh5aazy0xca1800e5dqxwl,1,35.5,23.3,2023-03-11T09:05:44.927Z,2023-03-11T09:05:48Z,4087293035,212,27.4,4087293031,140,14.2,4087293033,141,46.7,4087293029,56,Back,4087293039,213,2.5,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518133975,176,1,1,20,29,6lezh5aazy0xca1800e5dqxwl,1,14.4,48.5,2023-03-11T09:05:47.887Z,2023-03-11T09:05:53Z,4087293113,56,Back,4087293119,212,14.8,4087293117,141,67.4,4087293115,140,21.3,4087293121,213,1.1,,,,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518133997,177,1,1,20,35,6lezh5aazy0xca1800e5dqxwl,0,31.2,82.8,2023-03-11T09:05:53.752Z,2023-03-11T09:05:59Z,4087293173,155,,4087293185,1,,4087293181,212,62.8,4087293183,213,6.2,4087293179,141,79.7,4087293177,140,91.0,4087293175,56,Left,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134003,160,49,1,20,41,chu9blh367xs3yumct5tqto2q,1,12.3,24.3,2023-03-11T09:06:00.143Z,2023-03-11T09:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,30x4bcy7zsqgreti63wpds0yd,J. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134019,161,1,1,20,42,chu9blh367xs3yumct5tqto2q,1,13.2,27.3,2023-03-11T09:06:01.615Z,2023-03-11T09:06:03Z,4087293229,56,Back,4087293233,141,63.3,4087293237,213,1.3,4087293235,212,25.7,4087293231,140,20.6,,,,,,,,,,30x4bcy7zsqgreti63wpds0yd,J. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134033,162,1,1,20,45,chu9blh367xs3yumct5tqto2q,1,21.1,63.6,2023-03-11T09:06:03.743Z,2023-03-11T09:06:07Z,4087293279,212,9.6,4087293273,56,Back,4087293281,213,0.9,4087293277,141,74.8,4087293275,140,26.7,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134059,163,1,1,20,48,chu9blh367xs3yumct5tqto2q,1,30.2,67.8,2023-03-11T09:06:07.263Z,2023-03-11T09:06:12Z,4087293353,56,Back,4087293359,212,24.3,4087293361,213,4.6,4087293355,140,28.7,4087293357,141,32.1,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134075,164,1,1,20,53,chu9blh367xs3yumct5tqto2q,0,30.9,29.4,2023-03-11T09:06:12.272Z,2023-03-11T09:06:16Z,4087293393,155,,4087293403,213,6.1,4087293399,141,14.6,4087293395,56,Right,4087293405,1,,4087293401,212,73.9,4087293397,140,100.0,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134079,165,5,1,20,57,chu9blh367xs3yumct5tqto2q,0,100.9,19,2023-03-11T09:06:16.057Z,2023-03-11T09:06:20Z,4087293447,233,178,4087293415,346,,4087293413,56,Right,,,,,,,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134087,178,5,1,20,57,6lezh5aazy0xca1800e5dqxwl,1,-0.9,81,2023-03-11T09:06:16.057Z,2023-03-11T09:06:58Z,4087293433,56,Back,4087293435,346,,4087293441,233,165,,,,,,,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134143,179,1,1,21,12,6lezh5aazy0xca1800e5dqxwl,1,4.8,47.8,2023-03-11T09:06:31.200Z,2023-03-11T09:06:33Z,4087293583,56,Back,4087293595,237,,4087293591,213,1.4,4087293589,212,17.5,4087293587,141,73.1,4087293585,140,8.0,4087293581,124,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134153,180,1,1,21,14,6lezh5aazy0xca1800e5dqxwl,1,11.2,75.2,2023-03-11T09:06:33.536Z,2023-03-11T09:06:36Z,4087293629,212,21.7,4087293623,56,Back,4087293631,213,0.8,4087293625,140,25.6,4087293627,141,98.0,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134169,181,1,1,21,17,6lezh5aazy0xca1800e5dqxwl,1,26.6,98.4,2023-03-11T09:06:36.121Z,2023-03-11T09:06:40Z,4087293681,213,3.9,4087293677,141,84.6,4087293675,140,18.0,4087293679,212,13.0,4087293673,56,Back,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134181,182,1,1,21,22,6lezh5aazy0xca1800e5dqxwl,1,26.5,87.5,2023-03-11T09:06:40.809Z,2023-03-11T09:06:44Z,4087293713,212,21.5,4087293709,140,46.3,4087293707,56,Back,4087293715,213,6.0,4087293711,141,79.5,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134189,183,1,1,21,25,6lezh5aazy0xca1800e5dqxwl,1,32.6,86.7,2023-03-11T09:06:44.408Z,2023-03-11T09:06:46Z,4087293739,141,82.1,4087293743,213,3.6,4087293737,140,26.4,4087293735,56,Back,4087293741,212,7.2,,,,,,,,,,evf4z0xf7cd5nidnq6q4x8w7o,L. Jovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134215,184,1,1,21,27,6lezh5aazy0xca1800e5dqxwl,1,26.7,81.2,2023-03-11T09:06:46.569Z,2023-03-11T09:06:54Z,4087293819,212,25.2,4087293813,56,Back,4087293821,213,4.0,4087293817,141,53.3,4087293815,140,10.9,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134223,185,1,1,21,35,6lezh5aazy0xca1800e5dqxwl,1,13.9,51.6,2023-03-11T09:06:54.321Z,2023-03-11T09:06:56Z,4087293849,213,4.9,4087293845,141,22.7,4087293841,56,Back,4087293847,212,20.0,4087293843,140,17.2,4087293857,189,,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134247,186,1,1,21,40,6lezh5aazy0xca1800e5dqxwl,1,26.3,22.3,2023-03-11T09:06:59.498Z,2023-03-11T09:07:06Z,4087293939,56,Back,4087293943,141,2.0,4087293941,140,45.2,4087293945,212,24.2,4087293947,213,5.7,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134255,187,1,1,21,47,6lezh5aazy0xca1800e5dqxwl,1,39.2,14.6,2023-03-11T09:07:06.033Z,2023-03-11T09:07:09Z,4087293979,213,3.4,4087293973,140,24.2,4087293975,141,9.1,4087293971,56,Back,4087293977,212,16.2,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134265,188,1,1,21,50,6lezh5aazy0xca1800e5dqxwl,1,27.1,23.9,2023-03-11T09:07:09.042Z,2023-03-11T12:40:31Z,4087294003,56,Back,4087294009,212,4.6,4087294011,213,0.1,4087294005,140,31.5,4087294007,141,24.6,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134271,189,1,1,21,54,6lezh5aazy0xca1800e5dqxwl,1,27.8,21.2,2023-03-11T09:07:13.433Z,2023-03-11T09:07:17Z,4087294039,213,5.1,4087294033,140,31.8,4087294031,56,Back,4087294035,141,6.1,4087294037,212,11.1,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134273,190,1,1,21,58,6lezh5aazy0xca1800e5dqxwl,0,33.3,6.4,2023-03-11T09:07:16.835Z,2023-03-11T09:07:18Z,4087294049,141,4.0,4087294043,155,,4087294053,213,6.2,4087294045,56,Right,4087294047,140,54.9,4087294051,212,22.7,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134279,166,49,1,21,59,chu9blh367xs3yumct5tqto2q,1,40.7,91.8,2023-03-11T09:07:18.530Z,2023-03-11T09:07:18Z,,,,,,,,,,,,,,,,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134293,167,3,1,22,1,chu9blh367xs3yumct5tqto2q,1,45.8,92.4,2023-03-11T09:07:19.745Z,2023-03-11T12:40:43Z,4087612167,465,,4087294105,233,191,4087294101,56,Back,4087294103,286,,,,,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134283,191,45,1,22,1,6lezh5aazy0xca1800e5dqxwl,0,54.2,7.6,2023-03-11T09:07:19.745Z,2023-03-11T09:07:24Z,4087294109,233,167,4087294073,285,,4087294071,56,Right,,,,,,,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134303,168,1,1,22,4,chu9blh367xs3yumct5tqto2q,1,60.7,96.5,2023-03-11T09:07:23.617Z,2023-03-11T09:07:27Z,4087294141,212,6.5,4087294135,56,Left,4087294137,140,55.6,4087294139,141,91.2,4087294143,213,3.7,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134317,169,1,1,22,8,chu9blh367xs3yumct5tqto2q,1,53.3,90.6,2023-03-11T09:07:27.137Z,2023-03-11T09:07:29Z,4087294179,140,38.0,4087294183,212,23.9,4087294185,213,4.0,4087294181,141,64.6,4087294177,56,Back,,,,,,,,,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134321,170,1,1,22,10,chu9blh367xs3yumct5tqto2q,1,38.6,64.6,2023-03-11T09:07:29.377Z,2023-03-11T09:07:32Z,4087294205,213,1.9,4087294201,141,82.1,4087294199,140,35.3,4087294203,212,12.4,4087294197,56,Back,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134333,171,1,1,22,13,chu9blh367xs3yumct5tqto2q,1,37.4,83.9,2023-03-11T09:07:31.922Z,2023-03-11T09:07:35Z,4087294237,212,39.2,4087294235,141,95.6,4087294231,56,Left,4087294239,213,0.2,4087294229,155,,4087294241,1,,4087294233,140,74.0,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134345,172,1,1,22,16,chu9blh367xs3yumct5tqto2q,1,74.7,95.4,2023-03-11T09:07:35.297Z,2023-03-11T09:07:37Z,4087294281,212,8.2,4087294273,3,,4087294277,140,67.3,4087294275,56,Left,4087294283,213,3.5,4087294279,141,91.5,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134351,173,2,1,22,18,chu9blh367xs3yumct5tqto2q,1,75.8,85.7,2023-03-11T09:07:37.489Z,2023-03-11T09:09:18Z,4087294297,140,85.8,4087294295,56,Left,4087294353,7,ccof41jyzj4bnh14u8goyjutx,4087294299,141,82.8,,,,,,,,,,,,,305har0fmf8wye7e3wbpfqcid,M. Saitō,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134363,193,55,1,22,18,6lezh5aazy0xca1800e5dqxwl,1,20.3,10.9,2023-03-11T09:07:37.490Z,2023-03-11T09:13:13Z,,,,,,,,,,,,,,,,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134353,174,43,1,22,20,chu9blh367xs3yumct5tqto2q,1,0,0,2023-03-11T09:07:38.817Z,2023-03-11T09:07:46Z,4087294361,144,61,4087294307,56,Center,,,,,,,,,,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134357,192,43,1,22,21,6lezh5aazy0xca1800e5dqxwl,1,0,0,2023-03-11T09:07:39.866Z,2023-03-11T09:07:42Z,4087294329,144,49,,,,,,,,,,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134421,175,17,1,22,29,chu9blh367xs3yumct5tqto2q,1,0,0,2023-03-11T09:07:48.379Z,2023-03-11T12:41:39Z,4087294525,31,,4087294527,392,,4087294529,13,243,,,,,,,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134531,176,27,1,23,39,chu9blh367xs3yumct5tqto2q,1,0,0,2023-03-11T09:08:58.158Z,2023-03-11T09:09:01Z,4087294899,233,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134539,194,27,1,23,39,6lezh5aazy0xca1800e5dqxwl,1,0,0,2023-03-11T09:08:58.158Z,2023-03-11T09:09:01Z,4087294883,41,Injury,4087294907,233,176,4087294885,53,5c2z04q3s8o3p3718hiluxzo5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134709,177,28,1,24,51,chu9blh367xs3yumct5tqto2q,1,0,0,2023-03-11T09:10:09.850Z,2023-03-11T09:10:13Z,4087295571,55,176,4087295581,233,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134703,195,28,1,24,51,6lezh5aazy0xca1800e5dqxwl,1,0,0,2023-03-11T09:10:09.850Z,2023-03-11T09:10:13Z,4087295555,55,194,4087295587,233,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134747,196,1,1,25,7,6lezh5aazy0xca1800e5dqxwl,0,19.9,10.6,2023-03-11T09:10:26.352Z,2023-03-11T09:42:36Z,4087295717,140,73.0,4087295715,56,Right,4087295711,157,,4087295721,212,56.1,4087295725,1,,4087295709,5,,4087295719,141,20.3,4087295713,241,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,4087295723,213,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134755,178,1,1,25,10,chu9blh367xs3yumct5tqto2q,1,32.9,60.6,2023-03-11T09:10:29.575Z,2023-03-11T09:10:30Z,4087295747,212,13.9,4087295745,141,50.9,4087295741,56,Back,4087295749,213,5.8,4087295739,3,,4087295743,140,44.6,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134757,179,49,1,25,12,chu9blh367xs3yumct5tqto2q,1,44.4,51.2,2023-03-11T09:10:30.710Z,2023-03-11T09:10:31Z,,,,,,,,,,,,,,,,,,,,,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134761,180,1,1,25,12,chu9blh367xs3yumct5tqto2q,0,44,51.9,2023-03-11T09:10:31.590Z,2023-03-11T12:44:31Z,4087295777,141,64.2,4087295775,140,52.7,4087295779,212,12.4,4087624005,155,,4087295781,213,0.7,4087295773,56,Center,,,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134763,197,49,1,25,13,6lezh5aazy0xca1800e5dqxwl,1,45.1,26.5,2023-03-11T09:10:32.512Z,2023-03-11T09:10:32Z,,,,,,,,,,,,,,,,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134771,198,1,1,25,15,6lezh5aazy0xca1800e5dqxwl,1,56,26.5,2023-03-11T09:10:33.791Z,2023-03-11T09:10:36Z,4087295801,140,63.0,4087295805,212,10.8,4087295807,213,5.5,4087295799,56,Right,4087295803,141,14.9,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134773,199,1,1,25,17,6lezh5aazy0xca1800e5dqxwl,1,63.5,14.9,2023-03-11T09:10:35.895Z,2023-03-11T09:10:36Z,4087295811,56,Right,4087295815,141,19.4,4087295817,212,3.3,4087295813,140,62.4,4087295819,213,1.9,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134791,200,1,1,25,17,6lezh5aazy0xca1800e5dqxwl,1,62.4,19.4,2023-03-11T09:10:36.504Z,2023-03-11T09:10:43Z,4087295897,213,5.5,4087295889,56,Right,4087295895,212,11.6,4087295891,140,69.9,4087295893,141,6.8,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134793,201,4,1,25,21,6lezh5aazy0xca1800e5dqxwl,1,67.4,5.9,2023-03-11T09:10:39.968Z,2023-03-11T12:45:22Z,4087295909,286,,4087295901,13,,4087295905,56,Right,4087295907,152,,4087295911,233,181,4087627137,265,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134785,181,4,1,25,21,chu9blh367xs3yumct5tqto2q,0,32.6,94.1,2023-03-11T09:10:39.969Z,2023-03-11T12:45:20Z,4087295869,152,,4087295867,56,Back,4087627017,265,,4087295865,13,,4087295873,285,,4087295927,233,201,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134831,202,1,1,25,52,6lezh5aazy0xca1800e5dqxwl,1,63.4,4.6,2023-03-11T09:11:11.344Z,2023-03-11T09:11:13Z,4087296069,213,2.8,4087296061,56,Back,4087296065,141,15.2,4087296067,212,23.6,4087296063,140,42.0,4087296057,5,,4087296059,152,,4087296073,189,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134837,203,1,1,25,55,6lezh5aazy0xca1800e5dqxwl,1,42,15.2,2023-03-11T09:11:13.689Z,2023-03-11T09:11:17Z,4087296089,140,18.7,4087296093,212,31.6,4087296087,56,Back,4087296095,213,2.5,4087296091,141,44.6,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134849,204,1,1,25,59,6lezh5aazy0xca1800e5dqxwl,1,22,52.1,2023-03-11T09:11:17.761Z,2023-03-11T09:11:25Z,4087296133,141,94.8,4087296135,212,49.3,4087296131,140,59.9,4087296137,213,0.6,4087296127,155,,4087296129,56,Left,4087296139,1,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134851,205,61,1,26,2,6lezh5aazy0xca1800e5dqxwl,0,59.5,95,2023-03-11T09:11:21.113Z,2023-03-11T09:11:21Z,4087296143,56,Left,,,,,,,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134855,182,61,1,26,3,chu9blh367xs3yumct5tqto2q,1,43.9,3.5,2023-03-11T09:11:21.669Z,2023-03-11T09:11:40Z,4087296149,56,Back,,,,,,,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134859,183,5,1,26,3,chu9blh367xs3yumct5tqto2q,0,42.6,-1.3,2023-03-11T09:11:21.945Z,2023-03-11T09:13:05Z,4087296159,347,,4087296171,233,206,4087296157,56,Back,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134853,206,5,1,26,3,6lezh5aazy0xca1800e5dqxwl,1,57.4,101.3,2023-03-11T09:11:21.945Z,2023-03-11T09:11:24Z,4087296145,56,Left,4087296147,347,,4087296167,233,183,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134871,207,1,1,26,13,6lezh5aazy0xca1800e5dqxwl,1,57.2,100,2023-03-11T09:11:32.281Z,2023-03-11T09:11:33Z,4087296217,107,,4087296227,213,5.2,4087296221,140,59.8,4087296225,212,5.4,4087296219,56,Left,4087296223,141,93.9,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134875,208,1,1,26,14,6lezh5aazy0xca1800e5dqxwl,1,59.8,93.9,2023-03-11T09:11:33.177Z,2023-03-11T09:11:37Z,4087296243,56,Left,4087296249,212,2.6,4087296245,140,60.0,4087296251,213,1.5,4087296247,141,97.7,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134877,209,1,1,26,18,6lezh5aazy0xca1800e5dqxwl,0,70.4,94.2,2023-03-11T09:11:37.025Z,2023-03-11T12:46:23Z,4087296263,213,6.2,4087296257,140,72.9,4087630633,236,,4087296255,56,Left,4087296259,141,93.8,4087296261,212,2.6,4087630913,233,184,4087630635,286,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134879,184,74,1,26,18,chu9blh367xs3yumct5tqto2q,1,27.3,2.6,2023-03-11T09:11:37.026Z,2023-03-11T12:46:24Z,4087630783,285,,4087630941,233,209,4087296265,56,Back,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134883,185,5,1,26,19,chu9blh367xs3yumct5tqto2q,0,26,-0.8,2023-03-11T09:11:38.185Z,2023-03-11T09:11:46Z,4087296335,233,210,4087296273,347,,4087296271,56,Back,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134897,210,5,1,26,19,6lezh5aazy0xca1800e5dqxwl,1,74,100.8,2023-03-11T09:11:38.185Z,2023-03-11T09:13:05Z,4087296329,233,185,4087296327,347,,4087296325,56,Left,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518134901,211,1,1,26,26,6lezh5aazy0xca1800e5dqxwl,1,75,100,2023-03-11T09:11:45.322Z,2023-03-11T09:11:48Z,4087296349,56,Left,4087296361,189,,4087296353,141,88.2,4087296347,107,,4087296357,213,5.6,4087296355,212,13.1,4087296351,140,84.3,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
