id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2496345189,402,7,1,0,23,v046no35g7ebk8lytdjmfb43,1,36.2,84.6,2023-01-10T11:30:52.493Z,2023-01-11T15:34:51Z,3972478347,233,401,3973605355,383,,3972478343,56,Back,3972478345,285,,,,,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337017,10,49,1,0,24,v046no35g7ebk8lytdjmfb43,1,35.7,92.6,2023-01-10T11:30:53.795Z,2023-01-11T15:34:56Z,,,,,,,,,,,,,,,,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337031,11,4,1,0,27,v046no35g7ebk8lytdjmfb43,1,45.4,94.6,2023-01-10T11:30:56.548Z,2023-01-11T15:35:10Z,3972439989,286,,3972439981,13,,3972439991,233,11,3972439983,56,Back,3972439987,265,,3972439985,152,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337029,11,4,1,0,27,cuj4qahgk4idsme4dg8clk6gw,0,54.6,5.4,2023-01-10T11:30:56.549Z,2023-01-11T15:35:11Z,3972439971,13,,3972439979,285,,3972439977,265,,3972439973,56,Right,3972440005,233,11,3972439975,152,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337125,12,1,1,0,50,v046no35g7ebk8lytdjmfb43,1,56.9,89,2023-01-10T11:31:20.236Z,2023-01-10T11:31:28Z,3972440273,5,,3972440283,141,87.7,3972440279,56,Left,3972440289,1,,3972440281,140,89.9,3972440285,212,34.7,3972440275,155,,3972440287,213,6.3,dhnssdf1iuorniavvla5zbwx6,K. Trewin,3972440277,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337129,13,3,1,0,53,v046no35g7ebk8lytdjmfb43,0,90.2,84.6,2023-01-10T11:31:22.997Z,2023-01-11T15:36:09Z,3972440299,286,,3972440297,56,Left,3972440315,233,12,3973605967,465,,,,,,,,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337115,12,7,1,0,53,cuj4qahgk4idsme4dg8clk6gw,0,9.8,15.4,2023-01-10T11:31:22.998Z,2023-01-11T15:37:42Z,3972440309,233,13,3973606607,385,,3972440239,285,,3972440237,56,Back,,,,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496559075,828,61,1,0,54,cuj4qahgk4idsme4dg8clk6gw,1,10.8,14.7,2023-01-10T11:31:23.795Z,2023-01-11T15:37:10Z,3973606497,56,Back,,,,,,,,,,,,,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496559071,829,61,1,0,54,v046no35g7ebk8lytdjmfb43,1,88.1,85.6,2023-01-10T11:31:23.895Z,2023-01-11T17:03:48Z,3973606477,56,Left,,,,,,,,,,,,,,,,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337199,13,6,1,0,58,cuj4qahgk4idsme4dg8clk6gw,0,10.2,30.6,2023-01-10T11:31:27.564Z,2023-01-12T14:30:22Z,3972440481,73,,3972445407,233,14,3972440479,56,Back,,,,,,,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337139,14,6,1,0,58,v046no35g7ebk8lytdjmfb43,1,89.8,69.4,2023-01-10T11:31:27.564Z,2023-01-11T15:37:34Z,3972440333,73,,3972445403,233,13,3972440331,56,Center,,,,,,,,,,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337219,15,1,1,1,27,v046no35g7ebk8lytdjmfb43,1,99.6,99.5,2023-01-10T11:31:56.798Z,2023-01-11T15:38:04Z,3972440551,140,97.3,3972440541,2,,3972440553,141,42.9,3972440543,6,,3972440559,1,,3972440549,56,Center,3972440545,155,,3972440555,212,38.6,abfwfqsv8o9xsnkor896869cl,J. O'Shea,3973606635,20,3972440547,223,3972440557,213,4.6,,,,,,,,,,,,,,,,,,,,,,,,
2496337221,16,44,1,1,30,v046no35g7ebk8lytdjmfb43,1,92.9,41.2,2023-01-10T11:31:59.965Z,2023-01-10T11:36:05Z,3972440593,233,14,3972440563,56,Center,3972440565,286,,,,,,,,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337225,14,44,1,1,30,cuj4qahgk4idsme4dg8clk6gw,0,7.1,58.8,2023-01-10T11:31:59.966Z,2023-01-10T12:16:28Z,3972440597,233,16,3972440571,56,Back,3972440573,285,,,,,,,,,,,,,,,,,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337227,17,1,1,1,30,v046no35g7ebk8lytdjmfb43,0,98.4,40.6,2023-01-10T11:32:00.349Z,2023-01-11T15:38:49Z,3972440575,3,,3972440583,212,5.8,3972440585,213,2.0,3972440577,56,Center,3972440581,141,48.5,3972440579,140,96.2,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337237,15,12,1,1,32,cuj4qahgk4idsme4dg8clk6gw,1,4.1,53.2,2023-01-10T11:32:01.519Z,2023-01-11T15:38:52Z,3972440627,213,0.2,3972440619,56,Back,3972440621,140,36.3,3972440625,212,34.3,3972440623,141,62.1,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337253,18,1,1,1,36,v046no35g7ebk8lytdjmfb43,1,61.9,44.8,2023-01-10T11:32:05.454Z,2023-01-11T15:39:11Z,3972440675,140,70.9,3972440677,141,94.7,3972440683,1,,3972440673,56,Left,3972440681,213,1.3,3972440671,155,,3972440679,212,35.2,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337261,19,1,1,1,39,v046no35g7ebk8lytdjmfb43,1,66.8,92.3,2023-01-10T11:32:08.733Z,2023-01-10T11:32:12Z,3972440713,141,67.2,3972440715,212,30.4,3972440709,56,Back,3972440711,140,42.8,3972440717,213,3.7,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337267,20,1,1,1,42,v046no35g7ebk8lytdjmfb43,1,42.6,61.4,2023-01-10T11:32:12.125Z,2023-01-10T11:32:15Z,3972440747,141,28.6,3972440745,140,46.3,3972440749,212,22.6,3972440751,213,4.9,3972440743,56,Back,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337273,21,1,1,1,46,v046no35g7ebk8lytdjmfb43,1,46.9,27,2023-01-10T11:32:15.421Z,2023-01-10T11:32:18Z,3972440767,140,45.0,3972440769,141,6.2,3972440771,212,14.3,3972440765,56,Back,3972440773,213,4.6,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337291,22,1,1,1,49,v046no35g7ebk8lytdjmfb43,1,46,7.3,2023-01-10T11:32:18.845Z,2023-01-11T15:39:30Z,3972440835,212,30.7,3972440829,56,Back,3972440833,141,40.6,3972440837,213,2.3,3972440831,140,26.2,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337297,23,1,1,1,53,v046no35g7ebk8lytdjmfb43,1,27.3,38.6,2023-01-10T11:32:23.037Z,2023-01-11T15:39:38Z,3972440861,140,33.0,3972440867,213,1.3,3972440863,141,71.5,3972440865,212,23.2,3972440859,56,Back,,,,,,,,,,cb0y1hi0ozn1rx00vx6a1xr6x,J. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337309,24,1,1,1,55,v046no35g7ebk8lytdjmfb43,1,31.2,73,2023-01-10T11:32:25.278Z,2023-01-11T15:39:43Z,3972440897,212,16.4,3972440895,141,94.8,3972440891,56,Back,3972440899,213,1.1,3972440893,140,37.8,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337325,25,1,1,2,1,v046no35g7ebk8lytdjmfb43,1,41.9,83.3,2023-01-10T11:32:30.750Z,2023-01-11T15:40:04Z,3972440941,141,58.5,3972440939,140,27.6,3972440943,212,22.6,3972440945,213,4.0,3972440937,56,Back,,,,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337329,26,1,1,2,4,v046no35g7ebk8lytdjmfb43,1,30.6,62.7,2023-01-10T11:32:33.885Z,2023-01-11T15:40:08Z,3972440953,56,Back,3972440961,213,2.1,3972440959,212,10.9,3972440955,140,25.6,3972440957,141,76.7,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337335,27,1,1,2,6,v046no35g7ebk8lytdjmfb43,1,27.3,74.6,2023-01-10T11:32:35.806Z,2023-01-11T15:40:20Z,3972440993,1,,3972440983,56,Back,3972440991,213,4.5,3972440981,155,,3972440989,212,33.6,3972440985,140,20.7,3972440987,141,26.2,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337347,28,1,1,2,8,v046no35g7ebk8lytdjmfb43,1,22.8,13.4,2023-01-10T11:32:38.173Z,2023-01-11T15:40:32Z,3972441029,56,Back,3972441033,141,4.6,3972441035,212,24.3,3972441031,140,45.2,3972441037,213,6.0,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337357,29,1,1,2,12,v046no35g7ebk8lytdjmfb43,1,45.3,5.4,2023-01-10T11:32:41.422Z,2023-01-11T15:40:41Z,3972441073,213,0.7,3972441063,140,70.5,3972441075,1,,3972441065,141,36.9,3972441069,212,34.0,3972441061,56,Center,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337375,30,1,1,2,15,v046no35g7ebk8lytdjmfb43,0,69.1,39.2,2023-01-10T11:32:44.478Z,2023-01-11T15:40:47Z,3972441137,212,21.3,3972441139,213,5.4,3972441131,56,Right,3972441135,141,14.1,3972441133,140,81.3,,,,,,,,,,bcb8xguyk226cmw4wvkkxpgix,N. Mileusnic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337367,16,12,1,2,16,cuj4qahgk4idsme4dg8clk6gw,1,18.1,87.4,2023-01-10T11:32:46.033Z,2023-01-11T15:40:50Z,3972441099,140,24.4,3972441105,213,0.9,3972441119,167,,3972441101,141,100.0,3972441103,212,11.4,3972441097,56,Back,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337371,17,5,1,2,17,cuj4qahgk4idsme4dg8clk6gw,0,23.4,101,2023-01-10T11:32:47.237Z,2023-01-11T15:42:21Z,3972441111,56,Back,3972441113,347,,3972441187,233,31,,,,,,,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337387,31,5,1,2,17,v046no35g7ebk8lytdjmfb43,1,76.6,-1,2023-01-10T11:32:47.237Z,2023-01-11T15:42:21Z,3972441179,233,17,3972441171,347,,3972441169,56,Right,,,,,,,,,,,,,,,,bcb8xguyk226cmw4wvkkxpgix,N. Mileusnic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337401,32,1,1,2,26,v046no35g7ebk8lytdjmfb43,1,80.7,0,2023-01-10T11:32:55.790Z,2023-01-11T15:42:38Z,3972441233,141,9.1,3972441229,56,Right,3973608821,189,,3972441231,140,61.2,3972441239,1,,3972441227,107,,3972441235,212,21.6,3972441237,213,2.8,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337409,33,1,1,2,27,v046no35g7ebk8lytdjmfb43,1,57.6,7.3,2023-01-10T11:32:56.511Z,2023-01-11T15:42:57Z,3972441261,212,11.8,3972441255,56,Right,3972441257,140,66.5,3972441263,213,0.7,3972441259,141,18.0,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337413,34,1,1,2,29,v046no35g7ebk8lytdjmfb43,1,65.1,19.8,2023-01-10T11:32:58.719Z,2023-01-11T15:42:55Z,3972441281,212,9.3,3972441277,140,58.6,3972441279,141,10.6,3972441275,56,Right,3972441283,213,3.9,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337419,35,1,1,2,30,v046no35g7ebk8lytdjmfb43,1,58.6,10.6,2023-01-10T11:33:00.240Z,2023-01-10T11:33:02Z,3972441301,140,69.2,3972441303,141,5.2,3972441299,56,Right,3972441307,213,6.0,3972441305,212,11.7,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337423,36,1,1,2,33,v046no35g7ebk8lytdjmfb43,1,69.2,5.2,2023-01-10T11:33:02.783Z,2023-01-10T12:26:01Z,3972441319,140,45.8,3972441325,213,2.9,3972441317,56,Back,3972441321,141,12.6,3972441323,212,25.1,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496337447,37,1,1,2,34,v046no35g7ebk8lytdjmfb43,1,45.8,12.6,2023-01-10T11:33:03.710Z,2023-01-10T12:25:50Z,3972441405,213,1.9,3972441399,140,37.8,3972441397,56,Back,3972441403,212,23.6,3972441401,141,45.1,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
