id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2501326301,871,61,1,0,6,c4ygb6mnh53kpl2mpxe52l8jw,0,28.9,10.4,2023-01-28T08:45:22.052Z,2023-01-28T14:35:39Z,3998635547,56,Back,,,,,,,,,,,,,,,,,,,,,,b64xe0hw5h2k79a52awusbkve,T. Aquilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174257,5,43,1,0,7,c4ygb6mnh53kpl2mpxe52l8jw,1,0,0,2023-01-28T08:45:22.791Z,2023-01-28T08:46:51Z,3997869439,56,Back,3997870111,144,61,,,,,,,,,,,,,,,,,,,b64xe0hw5h2k79a52awusbkve,T. Aquilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174263,7,3,1,0,10,6h553bwfqkoxayuv80uikkn42,0,83.5,88.5,2023-01-28T08:45:26.422Z,2023-01-28T14:36:07Z,3997869451,56,Left,3998638175,464,,3997869453,286,,3997869459,233,6,,,,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174261,6,7,1,0,10,c4ygb6mnh53kpl2mpxe52l8jw,1,16.5,11.5,2023-01-28T08:45:26.423Z,2023-01-28T14:36:09Z,3997869447,285,,3997869445,56,Back,3998638401,385,,3997869455,233,7,,,,,,,,,,,,,b64xe0hw5h2k79a52awusbkve,T. Aquilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174267,7,4,1,0,13,c4ygb6mnh53kpl2mpxe52l8jw,1,12.8,8.4,2023-01-28T08:45:29.111Z,2023-01-28T14:36:11Z,3997869475,285,,3997869471,152,,3997869491,233,8,3998638557,294,,3997869467,13,,3997869469,56,Back,,,,,,,b64xe0hw5h2k79a52awusbkve,T. Aquilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174269,8,4,1,0,13,6h553bwfqkoxayuv80uikkn42,0,87.2,91.6,2023-01-28T08:45:29.112Z,2023-01-28T14:36:13Z,3997869483,56,Left,3997869481,13,,3997869495,233,7,3997869485,152,,3998638793,294,,3997869489,286,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174285,8,1,1,0,23,c4ygb6mnh53kpl2mpxe52l8jw,1,9.3,9.5,2023-01-28T08:45:39.416Z,2023-01-28T08:45:40Z,3997869541,5,,3997869547,140,16.7,3997869545,56,Back,3997869553,213,0.8,3997869549,141,20.7,3997869543,152,,3997869551,212,10.9,,,,6iohupgr9c0l4xy19b02kgsx6,N. Triantis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174289,9,1,1,0,25,c4ygb6mnh53kpl2mpxe52l8jw,1,16.8,20.9,2023-01-28T08:45:40.696Z,2023-01-28T08:45:41Z,3997869565,56,Back,3997869571,212,11.9,3997869567,140,6.1,3997869569,141,15.2,3997869573,213,3.5,,,,,,,,,,7qwmlcxsxlxmq01g7dkt7v14a,M. Balard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174293,10,1,1,0,25,c4ygb6mnh53kpl2mpxe52l8jw,1,6.1,15.2,2023-01-28T08:45:41.512Z,2023-01-28T08:45:43Z,3997869583,56,Back,3997869589,212,22.1,3997869591,213,0.5,3997869585,140,24.3,3997869587,141,31.5,,,,,,,,,,6iohupgr9c0l4xy19b02kgsx6,N. Triantis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174297,11,1,1,0,27,c4ygb6mnh53kpl2mpxe52l8jw,1,24.3,31.5,2023-01-28T08:45:42.984Z,2023-01-28T08:45:43Z,3997869601,140,24.5,3997869607,213,4.8,3997869605,212,5.3,3997869599,56,Back,3997869603,141,23.7,,,,,,,,,,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174299,12,1,1,0,28,c4ygb6mnh53kpl2mpxe52l8jw,0,24.5,23.4,2023-01-28T08:45:43.560Z,2023-01-28T08:45:44Z,3997869619,213,0.5,3997869613,140,36.2,3997869615,141,33.4,3997869611,56,Back,3997869617,212,14.0,,,,,,,,,,7qwmlcxsxlxmq01g7dkt7v14a,M. Balard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174301,9,49,1,0,29,6h553bwfqkoxayuv80uikkn42,1,64.1,54,2023-01-28T08:45:45.061Z,2023-01-28T08:45:45Z,,,,,,,,,,,,,,,,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174309,10,1,1,0,29,6h553bwfqkoxayuv80uikkn42,1,64.9,53.1,2023-01-28T08:45:45.494Z,2023-01-28T08:45:49Z,3997869649,213,4.9,3997869643,140,67.7,3997869645,141,31.3,3997869641,56,Center,3997869647,212,15.1,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174311,11,1,1,0,33,6h553bwfqkoxayuv80uikkn42,1,74.1,31.8,2023-01-28T08:45:48.934Z,2023-01-28T14:38:19Z,3997869809,210,15,3997869663,212,14.4,3997869811,154,,3997869665,213,0.5,3997869661,141,42.5,3997869659,140,85.9,3997869657,56,Center,,,,d0f8dmnejzbjc7dfg14u8yv6y,D. Wilmering,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174323,14,51,1,0,34,c4ygb6mnh53kpl2mpxe52l8jw,1,18,54.2,2023-01-28T08:45:49.984Z,2023-01-28T08:46:16Z,3997869701,169,,,,,,,,,,,,,,,,,,,,,,,5l9ozhnxtdp4w8dawcskpx5ud,B. Kaltak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174313,13,43,1,0,34,c4ygb6mnh53kpl2mpxe52l8jw,1,0,0,2023-01-28T08:45:50.360Z,2023-01-28T08:46:12Z,3997869671,56,Back,3997869807,144,61,,,,,,,,,,,,,,,,,,,5l9ozhnxtdp4w8dawcskpx5ud,B. Kaltak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174319,12,15,1,0,35,6h553bwfqkoxayuv80uikkn42,1,86,42.5,2023-01-28T08:45:50.758Z,2023-01-28T14:37:57Z,3997869825,103,32.3,3997869683,22,,3997869733,20,,3997869813,79,,3997869817,154,,3997869687,56,Center,3997869819,55,11,3997869827,328,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,,3997869829,146,95.0,3997869835,233,15,3997869815,29,3997869831,147,48.4,3997869823,102,49.6,3997869685,17,,,,,,,,,,,,,,,,,,,,
2501174327,15,10,1,0,35,c4ygb6mnh53kpl2mpxe52l8jw,1,3.5,51.5,2023-01-28T08:45:50.858Z,2023-01-28T14:38:01Z,3997869793,181,,3997869725,182,,3997869721,173,,3998648687,378,,3997869727,56,Back,3997869803,233,12,,,,,,,bgl8h2ygh9ztbnzt79wv178ph,D. Vukovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174325,13,6,1,0,36,6h553bwfqkoxayuv80uikkn42,1,92.4,46,2023-01-28T08:45:52.486Z,2023-01-28T08:45:57Z,3997869703,56,Center,3997869705,73,,3997869741,233,16,,,,,,,,,,,,,,,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174331,16,6,1,0,36,c4ygb6mnh53kpl2mpxe52l8jw,0,7.6,54,2023-01-28T08:45:52.486Z,2023-01-28T14:38:05Z,3997869737,56,Back,3997869739,73,,3997869745,233,13,,,,,,,,,,,,,,,,bgl8h2ygh9ztbnzt79wv178ph,D. Vukovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174359,14,1,1,1,3,6h553bwfqkoxayuv80uikkn42,0,99.6,0.4,2023-01-28T08:46:18.741Z,2023-01-28T14:38:25Z,3997869899,213,1.7,3997869889,223,,3997869895,141,43.1,3997869887,155,,3998650611,72,,3997869891,56,Center,3997869885,6,,3997869897,212,29.5,d0f8dmnejzbjc7dfg14u8yv6y,D. Wilmering,,3997869883,2,,3997869893,140,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174355,17,61,1,1,4,c4ygb6mnh53kpl2mpxe52l8jw,1,6.6,55.5,2023-01-28T08:46:19.889Z,2023-01-28T14:39:16Z,3997869867,56,Back,,,,,,,,,,,,,,,,,,,,,,5l9ozhnxtdp4w8dawcskpx5ud,B. Kaltak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174361,15,61,1,1,4,6h553bwfqkoxayuv80uikkn42,1,94.6,43,2023-01-28T08:46:20.090Z,2023-01-28T14:39:07Z,3997869903,56,Center,,,,,,,,,,,,,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174387,18,12,1,1,7,c4ygb6mnh53kpl2mpxe52l8jw,1,7.7,61.4,2023-01-28T08:46:22.921Z,2023-01-28T08:46:47Z,3997869999,212,50.1,3997869993,56,Center,3997869995,140,55.0,3997870001,213,6.2,3997869997,141,52.2,,,,,,,,,,34dwjcubokyikikcect9v4wve,M. Ruhs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174379,16,1,1,1,15,6h553bwfqkoxayuv80uikkn42,1,42,74.1,2023-01-28T08:46:30.582Z,2023-01-28T08:46:36Z,3997869969,141,48.8,3997869963,155,,3997869973,213,5.8,3997869975,1,,3997869965,56,Center,3997869971,212,39.3,3997869967,140,75.6,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174381,17,61,1,1,20,6h553bwfqkoxayuv80uikkn42,0,77.4,46.9,2023-01-28T08:46:36.005Z,2023-01-28T14:39:36Z,3997869979,56,Center,,,,,,,,,,,,,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174389,19,12,1,1,22,c4ygb6mnh53kpl2mpxe52l8jw,1,14.9,54,2023-01-28T08:46:37.977Z,2023-01-28T08:46:39Z,3997870013,212,16.5,3997870007,56,Back,3997870009,140,13.5,3997870015,213,4.6,3997870017,15,,3997870011,141,29.8,,,,,,,3py7ky3kq3ikgy0fl2g2rrtre,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174391,18,43,1,1,24,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-01-28T08:46:39.653Z,2023-01-28T08:46:43Z,3997870059,144,61,3997870025,56,Center,,,,,,,,,,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174399,19,1,1,1,26,6h553bwfqkoxayuv80uikkn42,0,99.5,70.7,2023-01-28T08:46:41.542Z,2023-01-28T14:39:46Z,3997870051,212,2.1,3998658113,195,,3997870045,56,Center,3997870053,213,3.8,3997870047,140,97.9,3997870049,141,68.9,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174401,20,12,1,1,26,c4ygb6mnh53kpl2mpxe52l8jw,1,9.2,32.7,2023-01-28T08:46:42.377Z,2023-01-28T08:46:45Z,3997870071,213,5.2,3997870067,141,0.0,3997870077,167,,3997870065,140,21.8,3997870063,56,Back,3997870069,212,26.5,,,,,,,7qwmlcxsxlxmq01g7dkt7v14a,M. Balard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174419,20,5,1,1,29,6h553bwfqkoxayuv80uikkn42,1,79.4,101,2023-01-28T08:46:44.731Z,2023-01-28T09:39:03Z,3997870135,233,21,3997870127,56,Left,3997870129,347,,,,,,,,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174403,21,5,1,1,29,c4ygb6mnh53kpl2mpxe52l8jw,0,20.6,-1,2023-01-28T08:46:44.731Z,2023-01-28T08:46:56Z,3997870075,347,,3997870139,233,20,3997870073,56,Back,,,,,,,,,,,,,,,,7qwmlcxsxlxmq01g7dkt7v14a,M. Balard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174423,21,1,1,1,39,6h553bwfqkoxayuv80uikkn42,0,74.5,100,2023-01-28T08:46:55.269Z,2023-01-28T14:39:56Z,3997870155,212,22.0,3997870151,140,95.0,3997870157,213,6.1,3997870147,107,,3998658853,1,,3997870153,141,94.2,3997870149,56,Left,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174427,22,49,1,1,44,c4ygb6mnh53kpl2mpxe52l8jw,1,17.6,1.1,2023-01-28T08:46:59.579Z,2023-01-28T08:46:59Z,,,,,,,,,,,,,,,,,,,,,,,,,6iohupgr9c0l4xy19b02kgsx6,N. Triantis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174431,23,1,1,1,44,c4ygb6mnh53kpl2mpxe52l8jw,0,17.8,1,2023-01-28T08:46:59.883Z,2023-01-28T08:47:01Z,3997870185,212,18.6,3997870181,140,32.6,3997870187,213,0.6,3997870179,56,Back,3997870183,141,16.1,,,,,,,,,,6iohupgr9c0l4xy19b02kgsx6,N. Triantis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501331211,846,49,1,1,45,6h553bwfqkoxayuv80uikkn42,1,70.7,86.7,2023-01-28T08:47:01.302Z,2023-01-28T14:40:08Z,,,,,,,,,,,,,,,,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174437,22,1,1,1,46,6h553bwfqkoxayuv80uikkn42,1,66.8,84.5,2023-01-28T08:47:02.405Z,2023-01-28T08:47:03Z,3997870205,141,87.6,3997870207,212,7.5,3997870201,56,Left,3997870209,213,0.3,3997870203,140,73.7,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174441,23,43,1,1,48,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-01-28T08:47:04.086Z,2023-01-28T14:40:13Z,3998660249,144,49,,,,,,,,,,,,,,,,,,,,,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174445,24,1,1,1,48,6h553bwfqkoxayuv80uikkn42,1,71.9,87,2023-01-28T08:47:04.165Z,2023-01-28T08:47:06Z,3997870241,141,91.7,3997870239,140,62.4,3997870245,213,2.8,3997870243,212,10.5,3997870237,56,Left,,,,,,,,,,6fx6x1x0v02v094w754htlfx1,O. Bozanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174447,25,1,1,1,51,6h553bwfqkoxayuv80uikkn42,1,62.3,91.7,2023-01-28T08:47:06.565Z,2023-01-28T08:47:07Z,3997870253,141,94.5,3997870255,212,7.4,3997870257,213,0.3,3997870249,56,Left,3997870251,140,69.1,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174455,26,1,1,1,51,6h553bwfqkoxayuv80uikkn42,1,69.1,94.5,2023-01-28T08:47:07.109Z,2023-01-28T08:47:09Z,3997870281,141,87.8,3997870277,56,Left,3997870285,213,4.3,3997870279,140,67.1,3997870283,212,5.0,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174459,27,1,1,1,54,6h553bwfqkoxayuv80uikkn42,0,63.6,77.1,2023-01-28T08:47:09.638Z,2023-01-28T08:47:14Z,3997870311,141,14.3,3997870317,1,,3997870315,213,5.3,3997870309,140,89.5,3997870307,56,Right,3997870305,196,,3997870303,155,,3997870313,212,50.6,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174461,24,49,1,1,58,c4ygb6mnh53kpl2mpxe52l8jw,1,12.5,84.4,2023-01-28T08:47:13.563Z,2023-01-28T08:47:13Z,,,,,,,,,,,,,,,,,,,,,,,,,3py7ky3kq3ikgy0fl2g2rrtre,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174469,25,1,1,2,0,c4ygb6mnh53kpl2mpxe52l8jw,0,12.4,84.4,2023-01-28T08:47:15.835Z,2023-01-28T14:40:31Z,3998661973,157,,3997870337,140,46.3,3997870343,213,6.2,3997870335,56,Back,3997870345,1,,3997870339,141,77.6,3997870341,212,35.9,,,,3py7ky3kq3ikgy0fl2g2rrtre,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174473,28,1,1,2,1,6h553bwfqkoxayuv80uikkn42,0,57.3,13,2023-01-28T08:47:17.077Z,2023-01-28T08:47:17Z,3997870357,56,Right,3997870355,157,,3997870365,213,5.2,3997870367,1,,3997870359,140,62.8,3997870361,141,0.0,3997870363,212,11.7,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174489,26,5,1,2,1,c4ygb6mnh53kpl2mpxe52l8jw,1,38.1,101.8,2023-01-28T08:47:17.307Z,2023-01-28T08:47:37Z,3997870443,347,,3997870441,56,Back,3997870445,233,29,,,,,,,,,,,,,,,,3py7ky3kq3ikgy0fl2g2rrtre,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501174475,29,5,1,2,1,6h553bwfqkoxayuv80uikkn42,0,61.9,-1.8,2023-01-28T08:47:17.307Z,2023-01-28T09:39:03Z,3997870369,56,Right,3997870449,233,26,3997870371,347,,,,,,,,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
