id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2492619965,8,1,1,0,10,chu9blh367xs3yumct5tqto2q,1,80.2,37.1,2022-12-21T08:00:38.009Z,2022-12-22T07:55:29Z,3952822523,212,8.7,3952822519,140,77.6,3952822521,141,49.3,3952822525,213,1.9,3952822517,56,Center,,,,,,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492619967,9,1,1,0,11,chu9blh367xs3yumct5tqto2q,0,78.2,54,2022-12-21T08:00:39.345Z,2022-12-22T07:55:31Z,3952822535,212,6.7,3952822537,213,4.3,3952822533,141,45.1,3952822529,56,Center,3952822531,140,75.4,,,,,,,,,,djh55twz4lsp63j6858ea97xm,D. Stynes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492619969,7,8,1,0,12,c4ygb6mnh53kpl2mpxe52l8jw,1,27.6,60.8,2022-12-21T08:00:39.468Z,2022-12-22T07:55:55Z,3953628831,385,,3952822541,56,Back,,,,,,,,,,,,,,,,,,,3hfu7zxdbwlshk4wc87379ul0,H. Steele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492619971,10,1,1,0,13,chu9blh367xs3yumct5tqto2q,1,63.4,75.3,2022-12-21T08:00:41.345Z,2022-12-22T07:55:59Z,3952822549,140,73.7,3952822553,212,12.0,3952822547,56,Center,3952822545,3,,3952822555,213,5.8,3952822551,141,67.6,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492619973,11,44,1,0,14,chu9blh367xs3yumct5tqto2q,1,71.8,63.6,2022-12-21T08:00:41.785Z,2022-12-22T07:56:13Z,3952822559,56,Center,3952822579,233,8,3952822561,286,,,,,,,,,,,,,,,,,djh55twz4lsp63j6858ea97xm,D. Stynes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492619977,8,44,1,0,14,c4ygb6mnh53kpl2mpxe52l8jw,0,28.2,36.4,2022-12-21T08:00:41.786Z,2022-12-22T07:56:14Z,3952822577,285,,3952822583,233,11,3952822575,56,Back,,,,,,,,,,,,,,,,8h8ihiytz6xko4a4fzrpqz8ph,S. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492619975,12,1,1,0,14,chu9blh367xs3yumct5tqto2q,0,73.1,67,2022-12-21T08:00:42.057Z,2022-12-22T07:56:15Z,3952822573,213,4.9,3952822565,56,Center,3952822567,140,74.5,3952822563,3,,3952822571,212,7.6,3952822569,141,56.0,,,,,,,djh55twz4lsp63j6858ea97xm,D. Stynes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492619981,9,1,1,0,15,c4ygb6mnh53kpl2mpxe52l8jw,1,29.1,54.5,2022-12-21T08:00:42.951Z,2022-12-22T07:56:20Z,3952822591,3,,3952822595,140,32.6,3952822601,213,0.1,3952822597,141,54.8,3952822593,56,Back,3952822599,212,3.7,,,,,,,3hfu7zxdbwlshk4wc87379ul0,H. Steele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492619983,10,44,1,0,18,c4ygb6mnh53kpl2mpxe52l8jw,1,32.6,50.6,2022-12-21T08:00:45.832Z,2022-12-22T07:56:34Z,3952822607,285,,3952822619,233,13,3952822605,56,Back,,,,,,,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,J. Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492619987,13,44,1,0,18,chu9blh367xs3yumct5tqto2q,0,67.4,49.4,2022-12-21T08:00:45.833Z,2022-12-22T07:56:35Z,3952822611,56,Center,3952822613,286,,3952822623,233,10,,,,,,,,,,,,,,,,uqoseczs2k03doablx2zuusq,M. Al-Taay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492619985,11,61,1,0,19,c4ygb6mnh53kpl2mpxe52l8jw,1,32.6,54.8,2022-12-21T08:00:46.588Z,2022-12-22T07:56:36Z,3952822609,56,Back,,,,,,,,,,,,,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,J. Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492619993,13,1,1,0,20,c4ygb6mnh53kpl2mpxe52l8jw,0,31.8,57.3,2022-12-21T08:00:47.721Z,2022-12-22T07:56:57Z,3952822627,157,,3952822635,212,14.6,3952822631,140,45.7,3952822629,56,Back,3952822639,1,,3952822637,213,6.2,3952822633,141,55.5,,,,3hfu7zxdbwlshk4wc87379ul0,H. Steele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492619989,12,43,1,0,21,c4ygb6mnh53kpl2mpxe52l8jw,1,0,0,2022-12-21T08:00:48.480Z,2022-12-22T07:56:51Z,3953628941,144,49,,,,,,,,,,,,,,,,,,,,,,3hfu7zxdbwlshk4wc87379ul0,H. Steele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492619995,14,1,1,0,21,chu9blh367xs3yumct5tqto2q,0,54.9,45.8,2022-12-21T08:00:48.673Z,2022-12-22T07:57:01Z,3952822649,212,23.4,3952822645,140,74.9,3952822643,56,Center,3952822647,141,61.1,3952822641,3,,3952822651,213,0.5,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492619997,14,1,1,0,22,c4ygb6mnh53kpl2mpxe52l8jw,0,26.9,36,2022-12-21T08:00:49.895Z,2022-12-22T07:57:09Z,3952822659,141,20.6,3952822655,56,Back,3952822661,212,15.8,3952822657,140,38.2,3952822653,3,,3952822663,213,5.6,,,,,,,3py7ky3kq3ikgy0fl2g2rrtre,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492619999,15,1,1,0,24,chu9blh367xs3yumct5tqto2q,0,61.7,75.7,2022-12-21T08:00:52.417Z,2022-12-22T07:57:41Z,3952822665,56,Center,3952822669,141,71.5,3952823263,233,17,3952822671,212,13.9,3952822667,140,74.7,3952822673,213,6.1,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492772545,785,49,1,0,25,c4ygb6mnh53kpl2mpxe52l8jw,1,26.3,25.1,2022-12-21T08:00:53.170Z,2022-12-22T07:57:42Z,,,,,,,,,,,,,,,,,,,,,,,,,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620003,15,1,1,0,26,c4ygb6mnh53kpl2mpxe52l8jw,1,29.7,25.5,2022-12-21T08:00:53.847Z,2022-12-22T07:57:23Z,3952822687,213,4.0,3952822683,141,12.5,3952822681,140,22.7,3952822685,212,11.5,3952822679,56,Back,,,,,,,,,,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620007,16,1,1,0,28,c4ygb6mnh53kpl2mpxe52l8jw,0,22.7,12.5,2022-12-21T08:00:56.072Z,2022-12-22T07:57:50Z,3952822695,140,46.1,3952822699,212,24.6,3952822703,1,,3952822701,213,0.1,3952822691,157,,3952822697,141,14.7,3952822693,56,Back,,,,8h8ihiytz6xko4a4fzrpqz8ph,S. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620005,16,49,1,0,29,chu9blh367xs3yumct5tqto2q,1,58.2,85,2022-12-21T08:00:57.449Z,2022-12-21T08:00:57Z,,,,,,,,,,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620009,17,1,1,0,30,chu9blh367xs3yumct5tqto2q,0,58.4,81.5,2022-12-21T08:00:58.345Z,2022-12-21T08:01:01Z,3952822705,56,Left,3952822711,212,1.7,3952822719,236,,3952822709,141,80.2,3952822721,233,17,3952822707,140,59.8,3952822725,286,,3952822713,213,5.7,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620011,17,74,1,0,30,c4ygb6mnh53kpl2mpxe52l8jw,1,38.2,20.4,2022-12-21T08:00:58.346Z,2022-12-21T08:02:51Z,3952822717,285,,3952822715,56,Back,3952822727,233,17,,,,,,,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,J. Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620015,18,4,1,0,32,c4ygb6mnh53kpl2mpxe52l8jw,1,41.6,31.2,2022-12-21T08:01:00.385Z,2022-12-22T07:58:08Z,3952822745,152,,3952822757,233,18,3952822741,10,,3952822747,286,,3952822743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620017,18,4,1,0,32,chu9blh367xs3yumct5tqto2q,0,58.4,68.8,2022-12-21T08:01:00.386Z,2022-12-22T09:00:13Z,3952822761,233,18,3952822753,152,,3952822749,10,,3952822751,56,Center,3952822755,285,,,,,,,,,,,uqoseczs2k03doablx2zuusq,M. Al-Taay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492772665,786,1,1,0,35,c4ygb6mnh53kpl2mpxe52l8jw,1,46.8,46.1,2022-12-21T08:01:02.515Z,2022-12-22T07:59:53Z,3953629357,56,Back,3953629361,141,28.2,3953629359,140,46.0,3953629365,213,4.6,3953629363,212,12.2,3953629371,152,,3953629369,5,,3953629355,189,,3hfu7zxdbwlshk4wc87379ul0,H. Steele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620021,19,1,1,0,39,c4ygb6mnh53kpl2mpxe52l8jw,1,46.3,29.3,2022-12-21T08:01:06.648Z,2022-12-22T08:00:10Z,3952822775,141,21.5,3952822779,213,5.9,3952822771,56,Center,3952822773,140,60.8,3952822777,212,16.1,,,,,,,,,,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620023,20,4,1,0,41,c4ygb6mnh53kpl2mpxe52l8jw,1,59.6,17.4,2022-12-21T08:01:08.688Z,2022-12-22T08:00:16Z,3952822803,233,19,3952822791,286,,3952822783,13,,3952822787,152,,3952822785,56,Right,3952822789,265,,,,,,,,1v62lh9e2cpqsaww3ggw5togk,G. Kuol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620025,19,4,1,0,41,chu9blh367xs3yumct5tqto2q,0,40.4,82.6,2022-12-21T08:01:08.689Z,2022-12-22T09:00:13Z,3952822795,56,Back,3952822799,265,,3952822793,13,,3952822797,152,,3952822807,233,20,3952822801,285,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620029,21,1,1,0,46,c4ygb6mnh53kpl2mpxe52l8jw,1,62.6,20.9,2022-12-21T08:01:13.561Z,2022-12-22T08:00:31Z,3952822827,141,87.5,3952822823,56,Left,3952822815,5,,3952823081,189,,3952822829,212,47.3,3952822821,152,,3952822831,213,1.3,3952822819,196,,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,3952822817,155,3952822825,140,75.7,3952822833,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620031,22,1,1,0,49,c4ygb6mnh53kpl2mpxe52l8jw,0,76.1,87.8,2022-12-21T08:01:17.433Z,2022-12-22T08:00:45Z,3952822849,213,5.2,3952822839,155,,3952822847,212,29.6,3952822843,140,88.5,3952822837,2,,3953629453,72,,3952822845,141,48.7,3952822841,56,Center,b8ptjj6m4jh83ixhtny9o2v4k,J. Farrell,3953629451,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620043,20,12,1,0,51,chu9blh367xs3yumct5tqto2q,1,14.3,54.2,2022-12-21T08:01:18.473Z,2022-12-22T08:00:46Z,3952822921,140,44.2,3952822927,213,5.9,3952822923,141,33.6,3952822919,56,Back,3952822925,212,34.4,,,,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620033,23,1,1,0,54,c4ygb6mnh53kpl2mpxe52l8jw,1,58.8,69.4,2022-12-21T08:01:22.241Z,2022-12-21T08:01:23Z,3952822861,213,5.2,3952822853,56,Center,3952822857,141,51.3,3952822859,212,14.2,3952822855,140,65.5,,,,,,,,,,5l9ozhnxtdp4w8dawcskpx5ud,B. Kaltak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620035,24,1,1,0,55,c4ygb6mnh53kpl2mpxe52l8jw,1,65.5,51.3,2022-12-21T08:01:23.008Z,2022-12-21T08:01:24Z,3952822865,56,Center,3952822873,213,3.1,3952822869,141,52.2,3952822867,140,51.2,3952822871,212,15.0,,,,,,,,,,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620037,25,1,1,0,56,c4ygb6mnh53kpl2mpxe52l8jw,1,51.2,52.2,2022-12-21T08:01:24.432Z,2022-12-21T08:01:27Z,3952822879,140,55.7,3952822877,56,Center,3952822883,212,14.9,3952822885,213,1.2,3952822881,141,73.0,,,,,,,,,,3py7ky3kq3ikgy0fl2g2rrtre,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620039,26,1,1,1,0,c4ygb6mnh53kpl2mpxe52l8jw,1,47.1,68.2,2022-12-21T08:01:27.521Z,2022-12-21T08:01:37Z,3952822895,212,33.6,3952822891,140,19.2,3952822889,56,Back,3952822899,1,,3952822897,213,3.7,3952822893,141,44.0,,,,,,,5l9ozhnxtdp4w8dawcskpx5ud,B. Kaltak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620041,27,1,1,1,10,c4ygb6mnh53kpl2mpxe52l8jw,0,22.9,45.5,2022-12-21T08:01:37.632Z,2022-12-21T08:02:01Z,3952822913,212,52.3,3952822917,1,,3952822907,56,Left,3952822909,140,60.9,3952822911,141,95.3,3952822905,155,,3952822915,213,0.7,,,,bgl8h2ygh9ztbnzt79wv178ph,D. Vukovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620045,21,1,1,1,13,chu9blh367xs3yumct5tqto2q,0,38,5.2,2022-12-21T08:01:41.433Z,2022-12-21T08:01:42Z,3952822937,212,6.1,3952822933,140,41.4,3952822931,56,Back,3952822929,3,,3952822939,213,5.3,3952822935,141,0.0,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620047,22,5,1,1,14,chu9blh367xs3yumct5tqto2q,0,42.2,-1.2,2022-12-21T08:01:41.906Z,2022-12-21T08:56:27Z,3952822941,56,Back,3952822943,347,,3952822961,233,28,,,,,,,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620051,28,5,1,1,14,c4ygb6mnh53kpl2mpxe52l8jw,1,57.8,101.2,2022-12-21T08:01:41.906Z,2022-12-21T08:01:51Z,3952822951,56,Left,3952822953,347,,3952822955,233,22,,,,,,,,,,,,,,,,bgl8h2ygh9ztbnzt79wv178ph,D. Vukovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620053,29,1,1,1,24,c4ygb6mnh53kpl2mpxe52l8jw,1,57.1,100,2022-12-21T08:01:51.505Z,2022-12-21T08:01:53Z,3952822967,140,59.8,3952822963,107,,3952822971,212,6.4,3952822969,141,92.1,3952822973,213,5.2,3952822965,56,Left,,,,,,,b8ptjj6m4jh83ixhtny9o2v4k,J. Farrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620055,30,1,1,1,25,c4ygb6mnh53kpl2mpxe52l8jw,1,59.8,92.1,2022-12-21T08:01:53.249Z,2022-12-21T08:01:54Z,3952822979,140,58.3,3952822977,56,Left,3952822983,212,4.3,3952822985,213,1.9,3952822981,141,98.0,,,,,,,,,,3hfu7zxdbwlshk4wc87379ul0,H. Steele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620057,31,1,1,1,27,c4ygb6mnh53kpl2mpxe52l8jw,1,58.3,98,2022-12-21T08:01:54.706Z,2022-12-21T08:01:58Z,3952822999,213,3.4,3952822995,141,89.3,3952822997,212,23.7,3952822993,140,36.4,3952822991,56,Back,,,,,,,,,,b8ptjj6m4jh83ixhtny9o2v4k,J. Farrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620059,32,1,1,1,34,c4ygb6mnh53kpl2mpxe52l8jw,1,30.5,75.7,2022-12-21T08:02:02.417Z,2022-12-21T08:02:03Z,3952823009,212,15.1,3952823005,140,38.8,3952823007,141,57.5,3952823003,56,Back,3952823011,213,5.3,,,,,,,,,,5l9ozhnxtdp4w8dawcskpx5ud,B. Kaltak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620061,33,1,1,1,35,c4ygb6mnh53kpl2mpxe52l8jw,1,38.8,57.5,2022-12-21T08:02:03.409Z,2022-12-21T08:02:04Z,3952823019,141,74.2,3952823015,56,Back,3952823023,213,1.5,3952823021,212,11.4,3952823017,140,39.9,,,,,,,,,,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620065,34,1,1,1,36,c4ygb6mnh53kpl2mpxe52l8jw,1,39.9,74.2,2022-12-21T08:02:04.417Z,2022-12-21T08:02:07Z,3952823039,213,0.5,3952823037,212,21.2,3952823033,140,57.5,3952823035,141,89.6,3952823031,56,Left,,,,,,,,,,3hfu7zxdbwlshk4wc87379ul0,H. Steele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492620067,35,1,1,1,39,c4ygb6mnh53kpl2mpxe52l8jw,1,57.5,89.6,2022-12-21T08:02:07.121Z,2022-12-21T08:02:10Z,3952823049,212,17.0,3952823045,140,73.0,3952823043,56,Left,3952823047,141,96.6,3952823051,213,0.3,,,,,,,,,,b3wugaop1bb4php1irwf6zqei,S. Silvera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
