id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,assist,qualifier/17/value,qualifier/16/value
2479228435,1,34,16,0,0,c33jm806py6adse5wv9wx6ch1,1,0,0,2022-10-30T05:19:22.309Z,2022-10-30T06:05:14Z,3882455269,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",3882455267,30,"77gcx1qotysu9hbi2hw2gjsvd, aeberiw2itt147h2mpjvd5rai, bwxn7o8ved1xo5bmfkfgzekiy, 7nhzkoa6bywrlkj9nc3f5ylii, bdo2grdx1mgm63gii3zar50id, dnpala3bol8svyc2awng6iv9x, c00r3yls3lf245nbo93m9d6cq, bcytv86dp6kqrsosu6gck9q7d, 31v9w4cyk1fxlig452kuc65ed, 446scvw0ckoxnvnsqcqocve1h, 7cdvlgpi8g3e8ttspzvr1k251, cqoz8o1pse9uspkqvq3cmges5, 8wbljx8706rh6uyhf8eegl1w5, 7q8urr40blud747zzb3io8w5x, af7c4t8wp0341io4x0dl02ac5, 5wz8hmh6szarsa6j0thdxeane, 5wivkupbnot9s6z48c31an42y, 1q1gfw2mh9tb52nvg2ilxvxwq",3882455277,194,31v9w4cyk1fxlig452kuc65ed,3882455273,130,2,3882517127,197,886,3882455279,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3882455275,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",3882455271,59,"1, 25, 38, 16, 6, 22, 23, 13, 9, 14, 7, 2, 3, 8, 15, 18, 33, 36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479228953,1,34,16,0,0,6j4xzc2g1eeafo6v1f38d4x22,1,0,0,2022-10-30T05:22:03.204Z,2022-10-30T06:15:16Z,3882458251,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3882458241,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",3882458245,130,15,3882458249,194,56p368h15z4s1izxoz3pvu4et,3882458247,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",3882458243,59,"20, 17, 19, 13, 6, 4, 8, 23, 18, 31, 10, 5, 7, 9, 11, 21, 24, 40",3882539463,197,17517,3882458239,30,"56p368h15z4s1izxoz3pvu4et, ueklj0jop1moq303rq5vnca1, avp78eu4gzmfcrpsnqglvwnah, 4xkq0dt99xipecd4tbm74kq1, 3sqlv5wy64mmcnmr5bepafefp, 4ljmkn447genzakxxuzkn5iol, jvxwzywn4geyzpj2tzxssmsq, 578n9sc6cucs81focurtu36c5, e713hl3clivldop8wln53rsyy, dkqmon0xrrwdhcy66htkf1xwp, 42xmd4lhr1zub89n0ormclv4l, 30xc2y82d5xu8hkfhqrjw1z9x, 7wy9lh4qgnim12456qttxn85, ekjy3o3ymld0zkjdaynb4itat, 7ex2ik73ntprjkatncipscudx, b1hpmuxmbcegdii4cbq5l8kwl, 3s29k3e5nvxhiiwntw8mynb6y, 82tyg0nqfcncdgw3g474a37fu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239435,2,32,1,0,0,c33jm806py6adse5wv9wx6ch1,1,0,0,2022-10-30T06:03:39.248Z,2022-10-31T16:14:13Z,3882520279,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239441,2,32,1,0,0,6j4xzc2g1eeafo6v1f38d4x22,1,0,0,2022-10-30T06:03:39.248Z,2022-10-30T06:03:40Z,3882520295,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239471,3,1,1,0,0,6j4xzc2g1eeafo6v1f38d4x22,1,49.7,49.9,2022-10-30T06:03:39.348Z,2022-10-30T06:59:23Z,3882520417,140,24.4,3882520415,56,Back,3882520419,141,71.2,3882520423,213,2.6,3882520425,279,S,3882520421,212,30.3,,,,,,,e713hl3clivldop8wln53rsyy,B. Waine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239485,4,1,1,0,5,6j4xzc2g1eeafo6v1f38d4x22,1,24.3,71.2,2022-10-30T06:03:44.765Z,2022-10-30T06:59:28Z,3882520463,212,13.0,3882520465,213,4.7,3882520453,56,Back,3882520455,140,24.2,3882520459,141,52.1,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239495,5,1,1,0,6,6j4xzc2g1eeafo6v1f38d4x22,1,24.2,52.1,2022-10-30T06:03:46.093Z,2022-10-30T06:59:31Z,3882520497,56,Back,3882520503,141,72.0,3882520507,213,1.5,3882520501,140,25.0,3882520505,212,13.6,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239501,6,1,1,0,8,6j4xzc2g1eeafo6v1f38d4x22,1,25,72,2022-10-30T06:03:47.661Z,2022-10-30T06:59:32Z,3882520541,213,4.6,3882520533,56,Back,3882520537,141,46.4,3882520535,140,23.5,3882520539,212,17.5,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239517,7,1,1,0,10,6j4xzc2g1eeafo6v1f38d4x22,1,21.8,44.8,2022-10-30T06:03:49.454Z,2022-10-30T06:59:34Z,3882520601,56,Back,3882520609,213,1.7,3882520605,141,70.5,3882520603,140,20.1,3882520607,212,17.6,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239521,8,1,1,0,13,6j4xzc2g1eeafo6v1f38d4x22,1,23.2,69.1,2022-10-30T06:03:52.798Z,2022-10-30T06:59:36Z,3882520661,213,5.5,3882520659,212,10.0,3882520655,140,29.9,3882520653,56,Back,3882520657,141,58.7,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239529,9,1,1,0,15,6j4xzc2g1eeafo6v1f38d4x22,1,29.9,58.7,2022-10-30T06:03:54.765Z,2022-10-30T06:03:56Z,3882520701,213,2.2,3882520695,140,22.8,3882520699,212,12.3,3882520697,141,73.0,3882520693,56,Back,,,,,,,,,,4xkq0dt99xipecd4tbm74kq1,N. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239543,10,1,1,0,17,6j4xzc2g1eeafo6v1f38d4x22,1,22.7,75.3,2022-10-30T06:03:56.429Z,2022-10-30T06:59:54Z,3882520769,213,6.2,3882520765,141,74.8,3882520761,56,Back,3882520767,212,10.1,3882520763,140,32.3,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239551,11,50,1,0,20,6j4xzc2g1eeafo6v1f38d4x22,1,30.2,75.2,2022-10-30T06:04:00.179Z,2022-10-30T06:04:01Z,3882520813,233,3,3882520785,56,Back,3882520787,285,,,,,,,,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239547,3,7,1,0,20,c33jm806py6adse5wv9wx6ch1,0,69.8,24.8,2022-10-30T06:04:00.180Z,2022-10-31T16:24:48Z,3882520777,56,Center,3882520801,233,11,3886807715,385,,3882520779,286,,,,,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239579,12,1,1,0,22,6j4xzc2g1eeafo6v1f38d4x22,1,20.7,86.5,2022-10-30T06:04:01.886Z,2022-10-30T06:04:04Z,3882520895,56,Back,3882520899,141,98.6,3882520897,140,27.5,3882520903,213,0.9,3882520901,212,10.9,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239589,13,1,1,0,25,6j4xzc2g1eeafo6v1f38d4x22,1,28.5,95.8,2022-10-30T06:04:04.814Z,2022-10-30T07:01:04Z,3882520925,56,Back,3882602225,212,9.7,3882602221,140,37.7,3882602227,213,0.1,3882602223,141,96.9,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239595,14,1,1,0,26,6j4xzc2g1eeafo6v1f38d4x22,0,31.6,95.8,2022-10-30T06:04:05.869Z,2022-10-30T07:00:49Z,3882602485,141,100.0,3882602489,213,0.7,3882520943,56,Back,3882602483,140,36.2,3882602487,212,6.2,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239613,4,5,1,0,27,c33jm806py6adse5wv9wx6ch1,1,65.2,-1.6,2022-10-30T06:04:06.382Z,2022-10-30T06:20:59Z,3882521023,347,,3882521021,56,Right,3882521029,233,15,,,,,,,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239597,15,5,1,0,27,6j4xzc2g1eeafo6v1f38d4x22,0,34.8,101.6,2022-10-30T06:04:06.382Z,2022-10-30T06:04:09Z,3882520949,56,Back,3882520951,347,,3882521033,233,4,,,,,,,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239627,5,1,1,0,29,c33jm806py6adse5wv9wx6ch1,1,63.7,0,2022-10-30T06:04:08.700Z,2022-10-30T06:04:12Z,3882521091,212,24.3,3882521095,1,,3882521093,213,2.8,3882521087,140,42.3,3882521083,107,,3882521085,56,Back,3882521089,141,11.9,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239675,6,1,1,0,33,c33jm806py6adse5wv9wx6ch1,1,39.1,18.5,2022-10-30T06:04:12.348Z,2022-10-30T06:04:18Z,3882521257,56,Back,3882521259,140,32.4,3882521263,212,21.8,3882521265,213,1.9,3882521261,141,48.8,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239693,7,1,1,0,39,c33jm806py6adse5wv9wx6ch1,0,33.9,61.5,2022-10-30T06:04:18.604Z,2022-10-30T06:04:22Z,3882521335,155,,3882521339,140,69.5,3882521337,56,Left,3882521343,212,42.3,3882521347,1,,3882521341,141,90.5,3882521345,213,0.5,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239707,16,1,1,0,44,6j4xzc2g1eeafo6v1f38d4x22,0,32.3,11.1,2022-10-30T06:04:24.015Z,2022-10-30T07:01:00Z,3882521397,140,43.1,3882521393,3,,3882521395,56,Back,3882521399,141,13.5,3882521403,213,0.1,3882521401,212,11.5,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239723,17,49,1,0,48,6j4xzc2g1eeafo6v1f38d4x22,1,42.8,4.4,2022-10-30T06:04:27.311Z,2022-10-30T06:04:27Z,,,,,,,,,,,,,,,,,,,,,,,,,jvxwzywn4geyzpj2tzxssmsq,B. Old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239733,18,50,1,0,48,6j4xzc2g1eeafo6v1f38d4x22,1,41.8,6.2,2022-10-30T06:04:27.455Z,2022-10-30T06:04:30Z,3882521477,56,Back,3882521479,286,,3882521555,233,8,,,,,,,,,,,,,,,,jvxwzywn4geyzpj2tzxssmsq,B. Old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239743,8,7,1,0,48,c33jm806py6adse5wv9wx6ch1,1,58.2,93.8,2022-10-30T06:04:27.456Z,2022-10-31T19:14:35Z,3887051791,385,,3882521535,233,18,3882521513,167,,3882521517,285,,3882521515,56,Left,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239749,9,5,1,0,48,c33jm806py6adse5wv9wx6ch1,0,59.3,101.2,2022-10-30T06:04:28.046Z,2022-10-30T06:21:00Z,3882521533,347,,3882521531,56,Left,3882521569,233,19,,,,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239745,19,5,1,0,48,6j4xzc2g1eeafo6v1f38d4x22,1,40.7,-1.2,2022-10-30T06:04:28.046Z,2022-10-30T06:04:30Z,3882521523,347,,3882521539,233,9,3882521521,56,Back,,,,,,,,,,,,,,,,jvxwzywn4geyzpj2tzxssmsq,B. Old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239823,20,1,1,1,1,6j4xzc2g1eeafo6v1f38d4x22,1,40.9,0,2022-10-30T06:04:40.607Z,2022-10-30T06:04:43Z,3882521837,140,46.6,3882521833,107,,3882521839,141,19.9,3882521835,56,Back,3882521841,212,15.4,3882521843,213,1.2,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239831,21,1,1,1,4,6j4xzc2g1eeafo6v1f38d4x22,0,46.6,19.9,2022-10-30T06:04:43.679Z,2022-10-31T16:25:30Z,3882521881,213,0.8,3882521869,3,,3886808727,168,,3882521879,212,11.8,3882521875,140,54.3,3882521873,56,Center,3882521877,141,32.6,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239825,10,49,1,1,4,c33jm806py6adse5wv9wx6ch1,1,41.9,58.4,2022-10-30T06:04:44.125Z,2022-10-30T06:04:44Z,,,,,,,,,,,,,,,,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239859,11,1,1,1,5,c33jm806py6adse5wv9wx6ch1,0,41.9,58.4,2022-10-30T06:04:44.461Z,2022-10-30T06:59:23Z,3882521975,141,37.0,3882521979,213,5.5,3882521971,56,Center,3882521977,212,20.8,3882521973,140,56.1,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239863,12,43,1,1,9,c33jm806py6adse5wv9wx6ch1,1,0,0,2022-10-30T06:04:49.133Z,2022-10-30T06:59:20Z,3882600861,144,61,3882521989,56,Center,,,,,,,,,,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239865,22,1,1,1,10,6j4xzc2g1eeafo6v1f38d4x22,0,41,77.3,2022-10-30T06:04:49.415Z,2022-10-30T06:04:51Z,3882521997,56,Back,3882522035,236,,3882521995,157,,3882522037,233,13,3882521999,140,42.0,3882522041,286,,3882522001,141,75.2,3882522005,213,5.3,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,3882522007,1,3882522003,212,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479239869,13,74,1,1,10,c33jm806py6adse5wv9wx6ch1,1,55.9,37,2022-10-30T06:04:49.416Z,2022-10-30T06:59:30Z,3882522019,285,,3882522049,233,22,3882522017,56,Center,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
