id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2503598291,249,1,1,20,35,chu9blh367xs3yumct5tqto2q,1,43.4,44.5,2023-02-04T11:51:38.451Z,2023-02-04T11:51:43Z,4010591135,56,Back,4010591143,213,4.9,4010591137,140,47.9,4010591139,141,8.5,4010591141,212,24.9,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598317,250,1,1,20,40,chu9blh367xs3yumct5tqto2q,1,55.6,5.6,2023-02-04T11:51:43.603Z,2023-02-04T11:51:48Z,4010591277,212,15.5,4010591271,56,Center,4010591273,140,59.1,4010591279,213,1.3,4010591275,141,27.7,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598321,251,50,1,20,45,chu9blh367xs3yumct5tqto2q,1,63.4,14.3,2023-02-04T11:51:48.851Z,2023-02-04T11:59:12Z,4010591297,286,,4010591415,233,133,4010591295,56,Right,,,,,,,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598329,133,7,1,20,45,cuj4qahgk4idsme4dg8clk6gw,1,36.6,85.7,2023-02-04T11:51:48.852Z,2023-02-04T18:33:40Z,4012897145,385,,4010591347,56,Back,4010591345,167,,4010591351,233,251,4010591349,285,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598331,134,5,1,20,46,cuj4qahgk4idsme4dg8clk6gw,0,36.1,101.6,2023-02-04T11:51:49.595Z,2023-02-04T11:59:19Z,4010591361,347,,4010591407,233,252,4010591359,56,Back,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598333,252,5,1,20,46,chu9blh367xs3yumct5tqto2q,1,63.9,-1.6,2023-02-04T11:51:49.595Z,2023-02-04T11:51:52Z,4010591363,56,Right,4010591365,347,,4010591397,233,134,,,,,,,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598411,253,1,1,20,55,chu9blh367xs3yumct5tqto2q,1,59.9,0,2023-02-04T11:51:58.587Z,2023-02-04T18:33:44Z,4012897339,189,,4010591743,213,2.2,4010591737,140,45.4,4010591741,212,24.8,4010591739,141,27.6,4010591733,107,,4010591735,56,Back,4010591745,1,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598439,254,1,1,20,56,chu9blh367xs3yumct5tqto2q,1,45.9,30.7,2023-02-04T11:52:00.195Z,2023-02-04T11:52:02Z,4010591865,141,63.9,4010591867,212,22.9,4010591861,56,Back,4010591863,140,42.1,4010591869,213,1.7,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598447,255,1,1,20,59,chu9blh367xs3yumct5tqto2q,1,41.9,63,2023-02-04T11:52:02.611Z,2023-02-04T11:52:03Z,4010591893,56,Back,4010591899,212,6.9,4010591897,141,72.3,4010591901,213,1.1,4010591895,140,44.6,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598461,256,1,1,20,59,chu9blh367xs3yumct5tqto2q,1,44.6,72.3,2023-02-04T11:52:03.258Z,2023-02-04T11:52:05Z,4010591973,56,Back,4010591979,212,10.2,4010591977,141,60.2,4010591981,213,4.1,4010591975,140,38.9,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598483,257,1,1,21,1,chu9blh367xs3yumct5tqto2q,1,38.7,59.7,2023-02-04T11:52:05.243Z,2023-02-04T11:52:08Z,4010592071,140,36.2,4010592075,212,15.0,4010592077,213,4.5,4010592069,56,Back,4010592073,141,38.0,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598493,258,1,1,21,4,chu9blh367xs3yumct5tqto2q,1,36.2,37.7,2023-02-04T11:52:08.170Z,2023-02-04T11:52:09Z,4010592115,141,3.1,4010592117,212,24.0,4010592111,56,Back,4010592113,140,40.6,4010592119,213,4.9,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598503,259,1,1,21,6,chu9blh367xs3yumct5tqto2q,1,40.7,3.2,2023-02-04T11:52:09.586Z,2023-02-04T11:52:13Z,4010592175,56,Back,4010592177,140,44.4,4010592181,212,17.6,4010592183,213,1.3,4010592179,141,28.5,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598523,260,1,1,21,9,chu9blh367xs3yumct5tqto2q,1,40.1,21.3,2023-02-04T11:52:12.930Z,2023-02-04T11:52:17Z,4010592281,213,5.0,4010592271,140,43.2,4010592275,141,2.8,4010592269,56,Back,4010592279,212,13.0,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598527,261,61,1,21,14,chu9blh367xs3yumct5tqto2q,0,44,2.6,2023-02-04T11:52:17.594Z,2023-02-04T11:52:29Z,4010592285,56,Back,,,,,,,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598529,262,43,1,21,14,chu9blh367xs3yumct5tqto2q,1,0,0,2023-02-04T11:52:18.226Z,2023-02-04T11:52:28Z,4010592289,347,0,4010592287,56,Back,4010592667,144,5,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598549,135,43,1,21,15,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2023-02-04T11:52:18.973Z,2023-02-04T11:52:24Z,4010592551,144,5,4010592487,233,262,4010592413,56,Left,4010592415,347,0,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598551,136,4,1,21,18,cuj4qahgk4idsme4dg8clk6gw,1,53.8,96,2023-02-04T11:52:21.353Z,2023-02-04T11:53:42Z,4010592423,152,,4010592421,56,Left,4010592427,286,,4010592449,233,263,4010592425,265,,4010592419,13,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598547,263,4,1,21,18,chu9blh367xs3yumct5tqto2q,0,46.2,4,2023-02-04T11:52:21.354Z,2023-02-04T11:52:31Z,4010592373,285,,4010592369,152,,4010592367,56,Back,4010592459,233,136,4010592365,13,,4010592371,265,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598611,137,1,1,21,25,cuj4qahgk4idsme4dg8clk6gw,1,53.6,95.7,2023-02-04T11:52:29.165Z,2023-02-04T11:52:31Z,4010592747,152,,4010592759,213,4.5,4010592749,56,Back,4010592757,212,45.0,4010592765,189,,4010592745,196,,4010592755,141,31.4,4010592741,5,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,4010592751,140,4010592761,1,,,,,,,,,43.5,,,,,,,,,,,,,,,,,,,,,
2503598621,138,1,1,21,27,cuj4qahgk4idsme4dg8clk6gw,1,43.5,30.7,2023-02-04T11:52:31.230Z,2023-02-04T11:52:33Z,4010592807,213,5.7,4010592805,212,26.6,4010592799,56,Right,4010592801,140,64.8,4010592803,141,9.5,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598635,139,1,1,21,29,cuj4qahgk4idsme4dg8clk6gw,1,62.7,10.4,2023-02-04T11:52:32.862Z,2023-02-04T11:52:34Z,4010592867,140,44.5,4010592871,212,19.2,4010592865,56,Back,4010592873,213,3.0,4010592869,141,13.0,,,,,,,,,,982owm0ccito2d1x2pkvpqeh,A. Burke-Gilroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598643,140,1,1,21,31,cuj4qahgk4idsme4dg8clk6gw,1,44.5,13,2023-02-04T11:52:34.525Z,2023-02-04T11:52:37Z,4010592925,141,46.3,4010592919,56,Back,4010592929,212,23.4,4010592923,140,38.8,4010592931,213,1.8,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598675,141,1,1,21,34,cuj4qahgk4idsme4dg8clk6gw,1,38.8,46.3,2023-02-04T11:52:37.422Z,2023-02-04T11:52:40Z,4010593093,56,Back,4010593101,213,1.4,4010593099,212,22.5,4010593097,141,78.8,4010593095,140,42.7,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598711,142,1,1,21,37,cuj4qahgk4idsme4dg8clk6gw,1,45.5,82.4,2023-02-04T11:52:40.702Z,2023-02-04T11:52:46Z,4010593293,141,97.1,4010593289,56,Left,4010593297,213,0.6,4010593291,140,58.4,4010593295,212,16.8,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598715,143,1,1,21,42,cuj4qahgk4idsme4dg8clk6gw,1,58.4,97.1,2023-02-04T11:52:46.142Z,2023-02-04T11:52:47Z,4010593325,213,3.5,4010593319,140,43.9,4010593317,56,Back,4010593321,141,88.7,4010593323,212,16.3,,,,,,,,,,4oqiyxgv3i7lhki54wqjtyqz8,J. Forde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598753,144,1,1,21,43,cuj4qahgk4idsme4dg8clk6gw,1,43.9,88.7,2023-02-04T11:52:47.006Z,2023-02-04T11:52:51Z,4010593481,212,19.4,4010593477,140,34.3,4010593479,141,64.4,4010593483,213,4.2,4010593475,56,Back,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598759,145,1,1,21,47,cuj4qahgk4idsme4dg8clk6gw,0,39,69,2023-02-04T11:52:51.133Z,2023-02-04T11:57:00Z,4010593519,140,50.8,4010593525,213,0.3,4010593517,56,Center,4010593917,233,265,4010593521,141,74.9,4010593523,212,13.0,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598835,266,8,1,21,48,chu9blh367xs3yumct5tqto2q,1,51.3,28.7,2023-02-04T11:52:51.442Z,2023-02-04T18:34:16Z,4010593949,56,Center,4012899165,385,,,,,,,,,,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598773,146,1,1,21,50,cuj4qahgk4idsme4dg8clk6gw,0,61.8,63.1,2023-02-04T11:52:54.177Z,2023-02-04T11:59:09Z,4010601973,286,,4010593595,141,59.8,4010601971,236,,4010593599,213,3.9,4010593591,140,59.4,4010602049,233,265,4010593597,212,3.4,4010593587,56,Center,61rdelnm1qf1rh24z6omazu1h,D. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598783,265,74,1,21,50,chu9blh367xs3yumct5tqto2q,1,41.2,40.4,2023-02-04T11:52:54.178Z,2023-02-04T11:59:11Z,4010593847,285,,4010593629,56,Back,4010593937,233,146,,,,,,,,,,,,,,,,uqoseczs2k03doablx2zuusq,M. Al-Taay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598777,264,43,1,21,51,chu9blh367xs3yumct5tqto2q,1,0,0,2023-02-04T11:52:54.887Z,2023-02-04T11:53:06Z,4010594061,144,49,,,,,,,,,,,,,,,,,,,,,,uqoseczs2k03doablx2zuusq,M. Al-Taay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598825,147,1,1,21,53,cuj4qahgk4idsme4dg8clk6gw,1,40.6,57.6,2023-02-04T11:52:57.246Z,2023-02-04T11:53:01Z,4010593885,212,21.6,4010593875,140,37.1,4010593879,141,26.3,4010593871,56,Back,4010593887,213,4.5,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598839,148,1,1,21,57,cuj4qahgk4idsme4dg8clk6gw,1,39.8,26.2,2023-02-04T11:53:01.262Z,2023-02-04T11:53:02Z,4010593959,140,43.5,4010593963,212,5.5,4010593965,213,0.8,4010593961,141,31.9,4010593957,56,Back,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598847,149,1,1,21,59,cuj4qahgk4idsme4dg8clk6gw,1,43.7,32.2,2023-02-04T11:53:02.814Z,2023-02-04T11:53:05Z,4010594003,141,16.7,4010594001,140,35.8,4010594005,212,13.4,4010594007,213,4.0,4010593999,56,Back,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598851,150,1,1,22,1,cuj4qahgk4idsme4dg8clk6gw,1,35.8,16.7,2023-02-04T11:53:04.910Z,2023-02-04T11:53:05Z,4010594031,141,10.4,4010594027,56,Back,4010594035,213,5.4,4010594033,212,5.6,4010594029,140,39.3,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598867,151,1,1,22,2,cuj4qahgk4idsme4dg8clk6gw,1,39.3,10.4,2023-02-04T11:53:05.742Z,2023-02-04T11:53:08Z,4010594105,140,41.2,4010594111,213,1.2,4010594107,141,18.2,4010594103,56,Back,4010594109,212,5.7,,,,,,,,,,982owm0ccito2d1x2pkvpqeh,A. Burke-Gilroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598869,152,50,1,22,5,cuj4qahgk4idsme4dg8clk6gw,1,40.3,18.5,2023-02-04T11:53:08.574Z,2023-02-04T11:53:11Z,4010594115,56,Back,4010594189,233,267,4010594117,286,,,,,,,,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598875,267,7,1,22,5,chu9blh367xs3yumct5tqto2q,1,59.7,81.5,2023-02-04T11:53:08.575Z,2023-02-04T18:34:29Z,4010594153,285,,4012899693,383,,4010594185,233,152,4010594151,56,Left,,,,,,,,,,,,,djh55twz4lsp63j6858ea97xm,D. Stynes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598881,268,61,1,22,6,chu9blh367xs3yumct5tqto2q,1,55.5,72.9,2023-02-04T11:53:09.274Z,2023-02-04T11:56:49Z,4010601451,56,Center,,,,,,,,,,,,,,,,,,,,,,djh55twz4lsp63j6858ea97xm,D. Stynes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598893,269,49,1,22,7,chu9blh367xs3yumct5tqto2q,1,55.1,72.3,2023-02-04T11:53:10.650Z,2023-02-04T11:56:48Z,,,,,,,,,,,,,,,,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598897,270,1,1,22,8,chu9blh367xs3yumct5tqto2q,1,53,70.3,2023-02-04T11:53:11.330Z,2023-02-04T18:34:34Z,4010594231,56,Center,4010594237,212,5.4,4010594239,213,1.6,4010594233,140,52.7,4010594235,141,78.2,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598903,271,1,1,22,8,chu9blh367xs3yumct5tqto2q,0,50.7,78.5,2023-02-04T11:53:11.954Z,2023-02-04T18:34:39Z,4010594275,140,53.4,4010594403,233,153,4010594277,141,73.4,4010594281,213,5.4,4010594273,56,Center,4010594407,286,,4010594279,212,4.5,4010594401,236,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598923,153,74,1,22,8,cuj4qahgk4idsme4dg8clk6gw,1,48.1,21.5,2023-02-04T11:53:11.955Z,2023-02-04T18:34:42Z,4010594385,285,,4010594415,233,271,4010594383,56,Back,,,,,,,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598939,272,4,1,22,11,chu9blh367xs3yumct5tqto2q,1,49,83.8,2023-02-04T11:53:15.130Z,2023-02-04T11:54:47Z,4010594465,152,,4010594463,56,Back,4010594509,233,154,4010594469,286,,4010598243,294,,4010594461,13,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503598943,154,4,1,22,11,cuj4qahgk4idsme4dg8clk6gw,0,51,16.2,2023-02-04T11:53:15.131Z,2023-02-04T11:53:17Z,4010594481,294,,4010594487,285,,4010594479,13,,4010594483,56,Right,4010594485,152,,4010594531,233,272,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503599007,273,1,1,22,18,chu9blh367xs3yumct5tqto2q,1,58.7,92.5,2023-02-04T11:53:21.858Z,2023-02-04T11:55:08Z,4010594849,140,46.4,4010594851,141,91.1,4010594843,5,,4010594853,212,13.0,4010594841,189,,4010594847,56,Back,4010594855,213,3.2,4010594845,152,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503599071,275,1,1,22,24,chu9blh367xs3yumct5tqto2q,1,40.9,92.9,2023-02-04T11:53:28.042Z,2023-02-04T11:55:02Z,4010595229,212,14.7,4010595233,213,4.0,4010595219,56,Back,4010595225,141,76.3,4010595221,140,32.0,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503599053,274,43,1,22,25,chu9blh367xs3yumct5tqto2q,1,0,0,2023-02-04T11:53:28.458Z,2023-02-04T11:55:00Z,4010595121,212,25.8,4010595123,213,0.5,4010595115,56,Left,4010598717,144,1,4010595119,141,93.9,4010595117,140,63.1,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503599095,276,1,1,22,28,chu9blh367xs3yumct5tqto2q,1,32.4,68.1,2023-02-04T11:53:32.026Z,2023-02-04T11:55:03Z,4010595333,56,Back,4010595339,212,23.4,4010595341,213,4.9,4010595337,141,34.5,4010595335,140,37.0,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503599111,277,1,1,22,32,chu9blh367xs3yumct5tqto2q,1,38.4,31.9,2023-02-04T11:53:35.682Z,2023-02-04T11:53:38Z,4010595457,140,47.4,4010595461,212,21.0,4010595455,56,Back,4010595463,213,5.2,4010595459,141,4.3,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503599129,278,1,1,22,36,chu9blh367xs3yumct5tqto2q,1,47.7,4.7,2023-02-04T11:53:39.618Z,2023-02-04T11:53:41Z,4010595585,141,2.3,4010595589,213,6.1,4010595583,140,56.0,4010595581,56,Right,4010595587,212,8.9,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503599133,279,1,1,22,38,chu9blh367xs3yumct5tqto2q,0,56.1,1.9,2023-02-04T11:53:41.434Z,2023-02-04T11:53:46Z,4010595597,56,Right,4010595599,140,55.3,4010595605,213,3.3,4010595803,233,155,4010595603,212,0.9,4010595807,286,,4010595601,141,1.7,4010595801,236,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503599169,155,74,1,22,38,cuj4qahgk4idsme4dg8clk6gw,1,44.8,95.7,2023-02-04T11:53:41.435Z,2023-02-04T11:59:12Z,4010595771,285,,4010595833,233,279,4010595769,56,Back,,,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503599185,156,5,1,22,40,cuj4qahgk4idsme4dg8clk6gw,0,48.2,101.8,2023-02-04T11:53:43.682Z,2023-02-04T11:59:20Z,4010595847,56,Back,4010595909,233,280,4010595849,347,,,,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503599155,280,5,1,22,40,chu9blh367xs3yumct5tqto2q,1,51.8,-1.8,2023-02-04T11:53:43.682Z,2023-02-04T11:53:47Z,4010595729,56,Right,4010595899,233,156,4010595731,347,,,,,,,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503599285,282,1,1,22,51,chu9blh367xs3yumct5tqto2q,1,53.4,0,2023-02-04T11:53:54.898Z,2023-02-04T11:53:59Z,4010596397,141,17.1,4010596391,107,,4010596393,56,Right,4010596399,212,18.7,4010596395,140,66.7,4010596401,213,0.7,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503599291,283,1,1,22,52,chu9blh367xs3yumct5tqto2q,1,66.7,17.1,2023-02-04T11:53:55.690Z,2023-02-04T11:54:19Z,4010596443,140,71.0,4010596449,213,5.9,4010596447,212,4.9,4010596441,56,Right,4010596445,141,14.3,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503599295,284,61,1,22,53,chu9blh367xs3yumct5tqto2q,0,70.8,14.1,2023-02-04T11:53:56.546Z,2023-02-04T11:54:12Z,4010596459,56,Right,,,,,,,,,,,,,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503599281,157,1,1,22,54,cuj4qahgk4idsme4dg8clk6gw,1,35.3,83.1,2023-02-04T11:53:58.111Z,2023-02-04T11:54:22Z,4010596381,141,86.1,4010596377,56,Back,4010596379,140,39.3,4010596383,212,4.7,4010596385,213,0.5,4010596375,3,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503599283,158,49,1,22,55,cuj4qahgk4idsme4dg8clk6gw,1,37.2,79.6,2023-02-04T11:53:59.167Z,2023-02-04T11:54:16Z,,,,,,,,,,,,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503599301,159,1,1,22,55,cuj4qahgk4idsme4dg8clk6gw,1,34.5,93.1,2023-02-04T11:53:59.262Z,2023-02-04T11:54:19Z,4010596505,141,85.3,4010596501,56,Back,4010596507,212,5.3,4010596509,213,4.6,4010596503,140,33.9,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503599327,160,1,1,22,58,cuj4qahgk4idsme4dg8clk6gw,1,40.2,85.4,2023-02-04T11:54:01.775Z,2023-02-04T11:54:15Z,4010596655,212,34.8,4010596651,140,72.8,4010596649,56,Left,4010596657,213,0.2,4010596659,1,,4010596653,141,94.7,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503599357,161,1,1,23,0,cuj4qahgk4idsme4dg8clk6gw,1,72.8,94.7,2023-02-04T11:54:04.046Z,2023-02-04T11:54:08Z,4010596819,212,8.7,4010596813,56,Left,4010596821,213,4.8,4010596815,140,73.6,4010596817,141,81.9,,,,,,,,,,61rdelnm1qf1rh24z6omazu1h,D. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503599363,162,50,1,23,5,cuj4qahgk4idsme4dg8clk6gw,1,81.5,86.4,2023-02-04T11:54:08.671Z,2023-02-04T11:54:10Z,4010596845,286,,4010596909,233,285,4010596841,56,Left,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503599369,285,7,1,23,5,chu9blh367xs3yumct5tqto2q,1,18.5,13.6,2023-02-04T11:54:08.672Z,2023-02-04T18:35:22Z,4010596905,233,162,4012902509,385,,4010596879,56,Back,4010596877,167,,4010596881,285,,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503599403,163,5,1,23,6,cuj4qahgk4idsme4dg8clk6gw,1,88.9,101.4,2023-02-04T11:54:09.801Z,2023-02-04T11:59:20Z,4010597113,233,286,4010597079,347,,4010597077,56,Left,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
