id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2511794945,7,1,1,0,40,7jv344gvcvgqg7oeuc9u554dm,0,46.4,12.5,2023-02-25T08:46:11.199Z,2023-02-25T12:07:01Z,4053962705,1,,4053764949,140,76.3,4053962699,157,,4053764951,141,8.3,4053764953,212,31.5,4053764955,213,6.2,4053764947,56,Right,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511794951,10,49,1,0,44,6h553bwfqkoxayuv80uikkn42,1,16.4,86.5,2023-02-25T08:46:14.561Z,2023-02-25T09:43:51Z,,,,,,,,,,,,,,,,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511794969,11,1,1,0,44,6h553bwfqkoxayuv80uikkn42,1,16.4,86.5,2023-02-25T08:46:14.785Z,2023-02-25T09:43:54Z,4053765049,56,Back,4053765053,141,66.7,4053765055,212,14.6,4053765057,213,4.3,4053765051,140,11.1,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511794973,12,1,1,0,46,6h553bwfqkoxayuv80uikkn42,0,11.1,66.7,2023-02-25T08:46:16.690Z,2023-02-25T12:07:12Z,4053963285,157,,4053765073,56,Back,4053765075,140,48.3,4053765081,213,0.2,4053765079,212,40.2,4053765077,141,80.5,4053765083,1,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511794993,8,1,1,0,49,7jv344gvcvgqg7oeuc9u554dm,0,49.8,19.4,2023-02-25T08:46:19.694Z,2023-02-25T08:46:21Z,4053765177,213,0.5,4053765171,140,65.0,4053765169,56,Center,4053765167,3,,4053765175,212,17.8,4053765173,141,30.9,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511794997,13,1,1,0,52,6h553bwfqkoxayuv80uikkn42,0,36.3,67.6,2023-02-25T08:46:22.369Z,2023-02-25T09:44:15Z,4053765207,213,0.9,4053765199,56,Back,4053765201,140,43.7,4053765197,3,,4053765203,141,83.2,4053765205,212,13.1,,,,,,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795011,9,1,1,0,53,7jv344gvcvgqg7oeuc9u554dm,1,52.6,17.4,2023-02-25T08:46:23.264Z,2023-02-25T08:46:25Z,4053765273,212,12.6,4053765257,3,,4053765267,141,17.3,4053765259,56,Right,4053765263,140,64.6,4053765277,213,6.3,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795015,10,49,1,0,55,7jv344gvcvgqg7oeuc9u554dm,1,60.9,18.3,2023-02-25T08:46:25.518Z,2023-02-25T08:46:25Z,,,,,,,,,,,,,,,,,,,,,,,,,czj18cj8t4tx4zvhcsysstcve,A. Auglah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795027,11,1,1,0,55,7jv344gvcvgqg7oeuc9u554dm,1,60.8,18.3,2023-02-25T08:46:25.854Z,2023-02-25T08:46:27Z,4053765345,140,63.5,4053765351,213,1.2,4053765343,56,Center,4053765347,141,30.3,4053765349,212,8.6,,,,,,,,,,czj18cj8t4tx4zvhcsysstcve,A. Auglah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795043,12,1,1,0,57,7jv344gvcvgqg7oeuc9u554dm,1,63.7,33.1,2023-02-25T08:46:27.358Z,2023-02-25T12:08:15Z,4053765407,140,74.0,4053765413,213,0.8,4053765411,212,15.8,4053765405,56,Center,4053766535,210,15,4053765409,141,50.0,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795049,13,15,1,0,59,7jv344gvcvgqg7oeuc9u554dm,1,73.3,42.8,2023-02-25T08:46:29.319Z,2023-02-25T12:08:15Z,4053765445,18,,4053765443,22,,4053766555,78,,4053766567,215,,4053766585,233,14,4053766569,146,79.9,4053766357,20,,4053766565,103,19,am6xykrxjymw2qpqli6upysq,A. Toure,,4053766571,147,44.4,4053766563,102,49.3,4053766361,82,4053766557,29,4053766573,230,99.3,4053766575,231,48.9,4053766559,55,12,4053765449,56,Center,,,,,,,,,,,,,,,,,
2511795051,14,10,1,0,59,6h553bwfqkoxayuv80uikkn42,1,16.9,56.1,2023-02-25T08:46:29.419Z,2023-02-25T12:08:07Z,4053766379,233,13,4053765469,56,Back,4053765467,94,,,,,,,,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795069,14,1,1,1,2,7jv344gvcvgqg7oeuc9u554dm,1,72.1,57,2023-02-25T08:46:32.990Z,2023-02-25T08:49:07Z,4053765531,212,17.3,4053765525,56,Left,4053765527,140,68.3,4053765533,213,1.8,4053765529,141,81.8,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795085,15,1,1,1,5,7jv344gvcvgqg7oeuc9u554dm,1,68.7,83,2023-02-25T08:46:35.246Z,2023-02-25T08:46:38Z,4053765613,213,0.6,4053765607,140,78.1,4053765605,56,Left,4053765611,212,11.8,4053765609,141,92.4,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795093,16,1,1,1,8,7jv344gvcvgqg7oeuc9u554dm,1,70,79.9,2023-02-25T08:46:38.767Z,2023-02-25T08:46:40Z,4053765653,141,92.7,4053765655,212,11.1,4053765649,56,Left,4053765651,140,63.5,4053765657,213,2.2,,,,,,,,,,6cke7ckocw7epjg5gj6exuytx,C. Noone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795109,17,1,1,1,10,7jv344gvcvgqg7oeuc9u554dm,1,64.8,95.3,2023-02-25T08:46:40.687Z,2023-02-25T08:46:43Z,4053765715,140,52.3,4053765713,56,Left,4053765717,141,80.0,4053765719,212,16.7,4053765721,213,3.8,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795119,18,1,1,1,13,7jv344gvcvgqg7oeuc9u554dm,1,51.1,71.2,2023-02-25T08:46:43.615Z,2023-02-25T08:46:46Z,4053765777,141,30.0,4053765779,212,28.9,4053765775,140,44.3,4053765781,213,4.5,4053765773,56,Back,,,,,,,,,,6i6sc8ttypctphire7scntu51,A. Šušnjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795131,19,1,1,1,16,7jv344gvcvgqg7oeuc9u554dm,1,44.2,30.3,2023-02-25T08:46:46.351Z,2023-02-25T08:46:49Z,4053765843,212,15.5,4053765839,140,44.9,4053765845,213,1.5,4053765837,56,Back,4053765841,141,53.1,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795159,20,1,1,1,19,7jv344gvcvgqg7oeuc9u554dm,1,48.4,49,2023-02-25T08:46:49.503Z,2023-02-25T08:46:53Z,4053765929,141,7.9,4053765927,140,81.5,4053765935,1,,4053765933,213,5.6,4053765931,212,44.6,4053765925,56,Right,4053765923,155,,,,,6i6sc8ttypctphire7scntu51,A. Šušnjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795163,15,45,1,1,23,6h553bwfqkoxayuv80uikkn42,0,14.4,74.9,2023-02-25T08:46:53.488Z,2023-02-25T08:46:54Z,4053765943,56,Back,4053765973,233,21,4053765945,285,,,,,,,,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795167,21,3,1,1,23,7jv344gvcvgqg7oeuc9u554dm,1,85.6,25.1,2023-02-25T08:46:53.488Z,2023-02-25T12:14:43Z,4053765951,56,Center,4053765961,233,15,4053986129,464,,4053765953,286,,,,,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795173,22,1,1,1,23,7jv344gvcvgqg7oeuc9u554dm,1,83,30.3,2023-02-25T08:46:54.047Z,2023-02-25T08:46:55Z,4053765975,56,Center,4053765981,212,8.4,4053765983,213,0.9,4053765979,141,40.1,4053765977,140,87.9,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795177,23,3,1,1,25,7jv344gvcvgqg7oeuc9u554dm,0,88.4,35,2023-02-25T08:46:55.487Z,2023-02-25T12:17:08Z,4053766045,233,16,4053765997,56,Center,4053765999,286,,4053986791,465,,,,,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795185,16,7,1,1,25,6h553bwfqkoxayuv80uikkn42,0,11.6,65,2023-02-25T08:46:55.488Z,2023-02-25T12:43:34Z,4053766019,56,Back,4053766021,285,,4054069309,233,23,4053993085,385,,,,,,,,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795193,24,61,1,1,26,7jv344gvcvgqg7oeuc9u554dm,1,90.4,35.5,2023-02-25T08:46:56.776Z,2023-02-25T12:15:41Z,4053766073,56,Center,,,,,,,,,,,,,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511808017,553,56,1,1,27,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-02-25T08:46:57.229Z,2023-02-25T09:44:46Z,4053829365,56,Back,,,,,,,,,,,,,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795195,17,5,1,1,27,6h553bwfqkoxayuv80uikkn42,1,-0.8,65.5,2023-02-25T08:46:57.985Z,2023-02-25T08:46:59Z,4053766081,346,,4053766097,233,25,4053766079,56,Back,,,,,,,,,,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795199,25,5,1,1,27,7jv344gvcvgqg7oeuc9u554dm,0,100.8,34.5,2023-02-25T08:46:57.985Z,2023-02-25T09:35:59Z,4053766103,233,17,4053766089,346,,4053766087,56,Center,,,,,,,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795265,18,1,1,1,45,6h553bwfqkoxayuv80uikkn42,1,4.5,58.7,2023-02-25T08:47:15.521Z,2023-02-25T09:44:53Z,4053829451,189,,4053766391,212,21.2,4053766397,237,,4053766389,141,83.8,4053766393,213,0.9,4053766385,56,Back,4053766383,124,,4053766387,140,16.4,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795277,19,1,1,1,46,6h553bwfqkoxayuv80uikkn42,1,16.4,83.8,2023-02-25T08:47:16.976Z,2023-02-25T09:44:56Z,4053766443,213,4.1,4053766437,140,4.9,4053766435,56,Back,4053766441,212,21.1,4053766439,141,58.4,4053829503,189,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795289,20,1,1,1,50,6h553bwfqkoxayuv80uikkn42,1,7.5,49,2023-02-25T08:47:20.705Z,2023-02-25T08:47:22Z,4053766479,213,5.1,4053766475,141,17.3,4053766473,140,15.9,4053766477,212,23.3,4053766471,56,Back,,,,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795295,21,1,1,1,52,6h553bwfqkoxayuv80uikkn42,1,18.8,15.3,2023-02-25T08:47:22.512Z,2023-02-25T09:45:00Z,4053766521,141,28.6,4053766519,140,22.7,4053766523,212,9.9,4053766525,213,1.1,4053766513,56,Back,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795327,22,1,1,1,53,6h553bwfqkoxayuv80uikkn42,1,21.2,31,2023-02-25T08:47:23.696Z,2023-02-25T12:19:05Z,4053766699,141,34.0,4053766701,212,16.3,4053766697,140,5.8,4053766695,56,Back,4053766703,213,3.0,,,,,,,,,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795339,23,1,1,2,1,6h553bwfqkoxayuv80uikkn42,1,10.7,42.8,2023-02-25T08:47:31.377Z,2023-02-25T08:47:34Z,4053766753,140,16.4,4053766755,141,23.7,4053766751,56,Back,4053766757,212,14.3,4053766759,213,5.1,,,,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795347,24,1,1,2,4,6h553bwfqkoxayuv80uikkn42,1,21.8,21.3,2023-02-25T08:47:34.752Z,2023-02-25T08:47:37Z,4053766811,56,Back,4053766819,213,5.6,4053766817,212,19.0,4053766813,140,35.3,4053766815,141,2.8,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795357,25,1,1,2,6,6h553bwfqkoxayuv80uikkn42,1,35.4,2.8,2023-02-25T08:47:37.201Z,2023-02-25T08:47:39Z,4053766897,141,2.8,4053766901,213,0,4053766893,56,Back,4053766895,140,49.1,4053766899,212,14.4,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795373,26,1,1,2,9,6h553bwfqkoxayuv80uikkn42,1,46.2,3.2,2023-02-25T08:47:39.569Z,2023-02-25T08:47:42Z,4053766987,140,38.5,4053766985,56,Back,4053766989,141,14.4,4053766993,213,2.4,4053766991,212,11.1,,,,,,,,,,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795383,27,1,1,2,12,6h553bwfqkoxayuv80uikkn42,1,37.5,18,2023-02-25T08:47:42.305Z,2023-02-25T08:47:46Z,4053767061,212,23.7,4053767057,141,50.9,4053767055,140,30.0,4053767063,213,1.9,4053767053,56,Back,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795399,28,1,1,2,16,6h553bwfqkoxayuv80uikkn42,1,34.7,51.9,2023-02-25T08:47:46.304Z,2023-02-25T08:47:49Z,4053767145,213,6.0,4053767137,56,Center,4053767143,212,17.9,4053767139,140,51.1,4053767141,141,44.9,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511795409,29,1,1,2,19,6h553bwfqkoxayuv80uikkn42,1,48.7,40.7,2023-02-25T08:47:49.569Z,2023-02-25T08:47:51Z,4053767177,141,28.3,4053767179,212,8.6,4053767175,140,50.5,4053767181,213,4.9,4053767173,56,Center,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
