id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2475230405,173,17,1,15,5,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2022-10-22T09:01:47.214Z,2022-10-22T13:51:50Z,3861175415,31,,3861175417,392,,3861175419,13,243,3862056287,343,3,,,,,,,,,,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230393,143,28,1,15,15,c33jm806py6adse5wv9wx6ch1,1,0,0,2022-10-22T09:01:57.340Z,2022-10-22T09:01:57Z,3861175349,55,141,3861175347,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230495,145,16,1,16,11,c33jm806py6adse5wv9wx6ch1,1,88.5,50,2022-10-22T09:02:53.435Z,2022-10-22T13:52:16Z,3861176069,231,50,3861175897,56,Center,3861175899,214,,3861175927,20,,3861176067,230,99.4,3861175937,353,174,3861175895,17,,3861176057,80,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,,3861176071,280,PENALTY_WON,3861176059,102,3861176065,458,3861176061,103,10.1,3862057699,396,47.8,3862057697,395,3861176075,282,5664,3861176073,281,7cdvlgpi8g3e8ttspzvr1k251,47.7,,0.3,3861175935,375,16:10.966,3861175931,374,2022-10-22 10:02:52.711,3861176063,390,38530,3861175893,9
2475230493,174,58,1,16,11,9xmhnv6im8h7c9e17oqvcx8gl,0,0,0,2022-10-22T09:02:53.435Z,2022-10-22T09:02:58Z,3861175943,233,145,3861175885,56,Back,3861175881,179,,3861175879,186,,3861175883,75,,3861175877,9,,,,,,,,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230613,175,1,1,17,25,9xmhnv6im8h7c9e17oqvcx8gl,1,51.5,50,2022-10-22T09:04:07.457Z,2022-10-22T09:04:08Z,3861176515,212,10.2,3861176509,56,Back,3861176517,213,2.9,3861176513,141,53.9,3861176511,140,42.1,3861176519,279,G,,,,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230615,176,1,1,17,26,9xmhnv6im8h7c9e17oqvcx8gl,1,42.1,53.9,2022-10-22T09:04:08.369Z,2022-10-22T09:04:09Z,3861176525,56,Center,3861176529,141,51.9,3861176531,212,12.2,3861176533,213,6.2,3861176527,140,53.6,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230617,177,1,1,17,27,9xmhnv6im8h7c9e17oqvcx8gl,0,53.6,51.9,2022-10-22T09:04:09.233Z,2022-10-22T09:04:11Z,3861176543,56,Center,3861176551,213,1.7,3861176549,212,2.1,3861176547,141,54.9,3861176545,140,53.4,,,,,,,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230621,146,8,1,17,28,c33jm806py6adse5wv9wx6ch1,1,49.3,50.1,2022-10-22T09:04:10.052Z,2022-10-22T13:52:42Z,3862059081,385,,3861176565,56,Back,,,,,,,,,,,,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230623,178,1,1,17,29,9xmhnv6im8h7c9e17oqvcx8gl,1,45.6,51.9,2022-10-22T09:04:11.121Z,2022-10-22T09:04:13Z,3861176577,213,4.0,3861176575,212,18.3,3861176571,140,34.7,3861176573,141,30.9,3861176569,56,Back,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230627,179,1,1,17,31,9xmhnv6im8h7c9e17oqvcx8gl,1,34.7,30.9,2022-10-22T09:04:13.457Z,2022-10-22T09:04:14Z,3861176591,140,34.3,3861176593,141,43.7,3861176589,56,Back,3861176595,212,8.7,3861176597,213,1.6,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230633,180,1,1,17,32,9xmhnv6im8h7c9e17oqvcx8gl,1,34.3,43.7,2022-10-22T09:04:14.434Z,2022-10-22T09:04:18Z,3861176617,140,39.3,3861176619,141,4.9,3861176621,212,26.9,3861176623,213,4.9,3861176615,56,Back,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230635,181,1,1,17,36,9xmhnv6im8h7c9e17oqvcx8gl,0,39,4.3,2022-10-22T09:04:17.753Z,2022-10-22T13:52:53Z,3861176635,213,0,3861176715,286,,3861176709,236,,3861176627,56,Back,3861176631,141,4.3,3861176629,140,39.3,3861176711,233,147,3861176633,212,0.3,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230647,147,74,1,17,36,c33jm806py6adse5wv9wx6ch1,1,61.1,97.1,2022-10-22T09:04:17.754Z,2022-10-22T13:52:54Z,3861176723,233,181,3861176697,285,,3861176695,56,Left,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230651,148,5,1,17,37,c33jm806py6adse5wv9wx6ch1,0,60.3,101,2022-10-22T09:04:19.730Z,2022-10-22T09:05:01Z,3861176763,233,182,3861176721,347,,3861176719,56,Left,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230655,182,5,1,17,37,9xmhnv6im8h7c9e17oqvcx8gl,1,39.7,-1,2022-10-22T09:04:19.730Z,2022-10-22T09:04:28Z,3861176745,347,,3861176759,233,148,3861176743,56,Back,,,,,,,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230659,183,1,1,17,46,9xmhnv6im8h7c9e17oqvcx8gl,1,45.7,0,2022-10-22T09:04:28.130Z,2022-10-22T09:04:29Z,3861176767,107,,3861176775,212,6.0,3861176777,213,1.6,3861176769,56,Back,3861176773,141,8.0,3861176771,140,45.8,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230665,184,1,1,17,47,9xmhnv6im8h7c9e17oqvcx8gl,1,45.8,8,2022-10-22T09:04:29.058Z,2022-10-22T09:04:30Z,3861176817,212,0.9,3861176813,140,45.5,3861176811,56,Back,3861176819,213,4.3,3861176815,141,6.8,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230669,185,1,1,17,48,9xmhnv6im8h7c9e17oqvcx8gl,1,43.3,4.7,2022-10-22T09:04:30.178Z,2022-10-22T09:04:32Z,3861176839,141,10.3,3861176835,56,Back,3861176843,213,2.8,3861176837,140,34.0,3861176841,212,10.5,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230671,186,1,1,17,50,9xmhnv6im8h7c9e17oqvcx8gl,0,34.3,9.5,2022-10-22T09:04:32.146Z,2022-10-22T09:04:33Z,3861176849,140,39.1,3861176853,212,5.2,3861176851,141,11.1,3861176847,56,Back,3861176855,213,0.2,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230677,149,49,1,17,51,c33jm806py6adse5wv9wx6ch1,1,61.8,86.3,2022-10-22T09:04:32.845Z,2022-10-22T13:53:13Z,,,,,,,,,,,,,,,,,,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230681,150,1,1,17,52,c33jm806py6adse5wv9wx6ch1,1,61.7,84.2,2022-10-22T09:04:34.445Z,2022-10-22T09:04:35Z,3861176887,141,74.2,3861176889,212,8.5,3861176883,56,Center,3861176885,140,66.6,3861176891,213,5.4,,,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230685,151,1,1,17,53,c33jm806py6adse5wv9wx6ch1,1,66.6,74.2,2022-10-22T09:04:35.501Z,2022-10-22T09:04:37Z,3861176903,56,Left,3861176909,212,7.8,3861176907,141,79.0,3861176911,213,2.7,3861176905,140,59.9,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230699,152,1,1,17,55,c33jm806py6adse5wv9wx6ch1,1,61.6,77.8,2022-10-22T09:04:37.109Z,2022-10-22T14:08:28Z,3861176991,56,Left,3861176999,213,0.2,3861176993,140,90.1,3861176997,212,30.5,3861176995,141,86.8,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230701,153,3,1,17,58,c33jm806py6adse5wv9wx6ch1,0,89.2,76,2022-10-22T09:04:39.870Z,2022-10-22T14:08:33Z,3862178143,464,,3861177007,56,Center,3861177011,211,,3861177009,286,,,,,,,,,,,,,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230711,187,12,1,17,59,9xmhnv6im8h7c9e17oqvcx8gl,1,9.8,29.2,2022-10-22T09:04:41.011Z,2022-10-22T14:08:36Z,3861177063,213,5.4,3861177057,140,15.9,3861177061,212,10.3,3861177055,56,Back,3861177059,141,17.4,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230709,154,1,1,18,4,c33jm806py6adse5wv9wx6ch1,0,94,82.6,2022-10-22T09:04:45.910Z,2022-10-22T14:08:45Z,3861177047,140,94.6,3861177081,233,188,3861177053,213,5.1,3861177049,141,80.2,3861177041,2,,3862180771,224,,3861177045,56,Left,3861177085,286,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,3861177079,236,,3861177051,212,3861177043,155,3862180773,72,,,,,,,,,,,,,1.7,,,,,,,,,,,,,
2475230713,188,12,1,18,4,9xmhnv6im8h7c9e17oqvcx8gl,1,7.3,19.7,2022-10-22T09:04:46.010Z,2022-10-22T09:04:48Z,3861177091,233,154,3861177067,56,Back,3861177065,185,,,,,,,,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230721,155,6,1,18,5,c33jm806py6adse5wv9wx6ch1,1,97.2,76.3,2022-10-22T09:04:47.446Z,2022-10-22T09:04:48Z,3861177097,56,Center,3861177101,233,189,3861177099,73,,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230719,189,6,1,18,5,9xmhnv6im8h7c9e17oqvcx8gl,0,2.8,23.7,2022-10-22T09:04:47.446Z,2022-10-22T14:08:53Z,3861177087,56,Back,3861177095,73,,3861177107,233,155,,,,,,,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230775,156,1,1,18,38,c33jm806py6adse5wv9wx6ch1,1,99.5,99.5,2022-10-22T09:05:20.391Z,2022-10-22T09:06:12Z,3861177373,56,Center,3861177383,213,4.6,3861177379,212,18.1,3861177371,6,,3861177377,141,73.2,3861177375,140,97.1,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230787,157,1,1,18,38,c33jm806py6adse5wv9wx6ch1,1,97.1,73.2,2022-10-22T09:05:20.399Z,2022-10-22T14:09:10Z,3861177423,56,Left,3861177431,213,2.2,3861177429,212,9.5,3861177425,140,91.5,3861177427,141,84.1,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230789,158,1,1,18,40,c33jm806py6adse5wv9wx6ch1,0,92.2,84.3,2022-10-22T09:05:21.871Z,2022-10-22T14:09:04Z,3861177441,56,Center,3861180493,2,,3861180503,213,5.0,3862184867,223,,3861180499,141,45.2,3861180497,140,100.0,3862184869,20,,3861180501,212,27.8,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,3861184429,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475231467,205,81,1,18,41,c33jm806py6adse5wv9wx6ch1,1,99.7,45.6,2022-10-22T09:05:22.867Z,2022-10-22T09:11:18Z,3861181107,273,,3861180761,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230783,190,16,1,18,42,9xmhnv6im8h7c9e17oqvcx8gl,1,2.6,51.1,2022-10-22T09:05:24.461Z,2022-10-22T14:09:47Z,3861177769,80,,3862194671,395,98.5,3861177589,374,2022-10-22 10:05:24.291,3861177411,28,,3861177775,230,98.6,3861177587,72,,3861177779,280,OWN_GOAL,3861177783,282,5664,2wnqoxtt8xlglpndyjb5rb622,Cadete,,3861177593,375,18:42.546,3861177771,102,3861177585,25,3861177777,231,52.7,3862194673,396,52.0,3861177413,56,3861177781,281,446scvw0ckoxnvnsqcqocve1h,3861177773,103,13.3,46.9,,Center,3861177409,16,,,,,,,,,
2475230885,191,1,1,19,48,9xmhnv6im8h7c9e17oqvcx8gl,1,49.9,49.7,2022-10-22T09:06:30.710Z,2022-10-22T09:06:33Z,3861177939,141,51.2,3861177945,213,3.1,3861177933,56,Back,3861177947,279,G,3861177943,212,16.0,3861177935,140,34.7,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230895,192,1,1,19,51,9xmhnv6im8h7c9e17oqvcx8gl,1,34.3,52.8,2022-10-22T09:06:33.414Z,2022-10-22T09:06:34Z,3861177993,213,4.4,3861177989,141,43.9,3861177991,212,6.3,3861177985,56,Back,3861177987,140,32.6,,,,,,,,,,7h5zy4yqn4pilij1tsmm2qmzt,G. Timotheou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230897,193,1,1,19,53,9xmhnv6im8h7c9e17oqvcx8gl,0,32.6,43.9,2022-10-22T09:06:34.791Z,2022-10-22T09:06:36Z,3861178007,141,39.2,3861178003,56,Center,3861178009,212,44.3,3861178001,155,,3861178005,140,74.7,3861178011,213,6.2,3861178013,1,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230903,159,1,1,19,54,c33jm806py6adse5wv9wx6ch1,0,27,63,2022-10-22T09:06:36.465Z,2022-10-22T09:06:37Z,3861178055,212,21.1,3861178057,213,0.3,3861178047,3,,3861178051,140,46.2,3861178053,141,72.1,3861178049,56,Back,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230905,194,1,1,19,55,9xmhnv6im8h7c9e17oqvcx8gl,0,51.6,34.2,2022-10-22T09:06:37.190Z,2022-10-22T14:10:33Z,3861178065,141,33.9,3861178067,212,6.2,3861178069,213,6.3,3861178061,56,Center,3861178063,140,57.5,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230909,160,49,1,19,57,c33jm806py6adse5wv9wx6ch1,1,43.4,71.4,2022-10-22T09:06:39.410Z,2022-10-22T14:10:37Z,,,,,,,,,,,,,,,,,,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230915,161,1,1,19,59,c33jm806py6adse5wv9wx6ch1,0,40.5,66.2,2022-10-22T09:06:40.753Z,2022-10-22T09:06:58Z,3861178197,233,195,3861178095,140,43.6,3861178101,213,0.2,3861178201,286,,3861178097,141,67.2,3861178195,236,,3861178093,56,Back,3861178099,212,3.3,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230911,195,74,1,19,59,9xmhnv6im8h7c9e17oqvcx8gl,1,61.1,40.6,2022-10-22T09:06:40.754Z,2022-10-22T09:33:08Z,3861178083,285,,3861178081,56,Center,3861178203,233,161,,,,,,,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230919,162,61,1,20,0,c33jm806py6adse5wv9wx6ch1,1,44.4,67.6,2022-10-22T09:06:42.603Z,2022-10-22T09:06:42Z,3861178115,56,Back,,,,,,,,,,,,,,,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230923,163,1,1,20,3,c33jm806py6adse5wv9wx6ch1,1,38.5,60.2,2022-10-22T09:06:45.721Z,2022-10-22T09:06:46Z,3861178125,141,72.6,3861178127,212,17.2,3861178123,140,24.2,3861178121,56,Back,3861178129,213,2.6,,,,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230925,164,1,1,20,4,c33jm806py6adse5wv9wx6ch1,1,24.2,72.6,2022-10-22T09:06:46.474Z,2022-10-22T09:06:50Z,3861178141,141,53.7,3861178137,56,Back,3861178143,212,21.8,3861178145,213,3.8,3861178139,140,7.4,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230931,165,1,1,20,8,c33jm806py6adse5wv9wx6ch1,0,4.1,41.2,2022-10-22T09:06:50.505Z,2022-10-22T09:06:53Z,3861178167,141,22.8,3861178163,56,Center,3861178169,212,60.0,3861178161,155,,3861178165,140,60.0,3861178171,213,6.1,3861178173,1,,,,,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230939,196,49,1,20,13,9xmhnv6im8h7c9e17oqvcx8gl,1,32.3,82.9,2022-10-22T09:06:55.655Z,2022-10-22T09:06:55Z,,,,,,,,,,,,,,,,,,,,,,,,,7h5zy4yqn4pilij1tsmm2qmzt,G. Timotheou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230947,197,1,1,20,15,9xmhnv6im8h7c9e17oqvcx8gl,1,31.5,81.4,2022-10-22T09:06:57.222Z,2022-10-22T09:07:00Z,3861178225,56,Back,3861178227,140,32.0,3861178231,212,11.6,3861178229,141,64.3,3861178233,213,4.8,,,,,,,,,,7h5zy4yqn4pilij1tsmm2qmzt,G. Timotheou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230949,198,1,1,20,18,9xmhnv6im8h7c9e17oqvcx8gl,1,30.6,59.9,2022-10-22T09:07:00.118Z,2022-10-22T09:07:02Z,3861178239,140,28.7,3861178245,212,22.4,3861178247,213,4.6,3861178237,56,Back,3861178241,141,27.1,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230959,199,1,1,20,20,9xmhnv6im8h7c9e17oqvcx8gl,1,28.7,27.1,2022-10-22T09:07:02.118Z,2022-10-22T09:07:05Z,3861178291,213,5.8,3861178285,140,51.8,3861178283,56,Right,3861178289,212,27.7,3861178287,141,7.4,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230961,200,1,1,20,23,9xmhnv6im8h7c9e17oqvcx8gl,1,42.1,5.3,2022-10-22T09:07:05.526Z,2022-10-22T09:07:06Z,3861178299,141,19.4,3861178301,212,10.4,3861178297,140,38.3,3861178295,56,Back,3861178303,213,2.0,,,,,,,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230963,201,1,1,20,24,9xmhnv6im8h7c9e17oqvcx8gl,1,38.3,19.4,2022-10-22T09:07:06.711Z,2022-10-22T09:07:08Z,3861178315,213,4.1,3861178307,56,Back,3861178311,141,5.9,3861178313,212,11.6,3861178309,140,31.6,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230969,202,1,1,20,26,9xmhnv6im8h7c9e17oqvcx8gl,0,31.8,4.9,2022-10-22T09:07:08.215Z,2022-10-22T09:07:10Z,3861178339,141,4.4,3861178357,233,166,3861178343,213,5.7,3861178337,140,32.3,3861178341,212,0.6,3861178355,236,,3861178361,286,,3861178335,56,Back,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230973,166,74,1,20,26,c33jm806py6adse5wv9wx6ch1,1,65.5,93.2,2022-10-22T09:07:08.216Z,2022-10-22T09:33:09Z,3861178363,233,202,3861178353,285,,3861178351,56,Left,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230975,167,5,1,20,27,c33jm806py6adse5wv9wx6ch1,0,67.8,101.2,2022-10-22T09:07:08.967Z,2022-10-22T09:21:06Z,3861178369,347,,3861178367,56,Left,3861178433,233,203,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230991,203,5,1,20,27,9xmhnv6im8h7c9e17oqvcx8gl,1,32.2,-1.2,2022-10-22T09:07:08.967Z,2022-10-22T09:07:23Z,3861178429,233,167,3861178425,56,Back,3861178427,347,,,,,,,,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230993,204,1,1,20,41,9xmhnv6im8h7c9e17oqvcx8gl,1,31.4,0,2022-10-22T09:07:23.479Z,2022-10-22T09:07:25Z,3861178441,140,34.2,3861178437,107,,3861178443,141,12.0,3861178445,212,9.3,3861178447,213,1.2,3861178439,56,Back,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475230997,205,1,1,20,43,9xmhnv6im8h7c9e17oqvcx8gl,0,34.2,12,2022-10-22T09:07:25.400Z,2022-10-22T09:07:28Z,3861178465,213,0.0,3861178459,140,68.1,3861178457,56,Right,3861178467,1,,3861178463,212,35.6,3861178461,141,14.6,3861178455,157,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475231003,168,1,1,20,46,c33jm806py6adse5wv9wx6ch1,0,31.3,80.6,2022-10-22T09:07:28.723Z,2022-10-22T09:07:29Z,3861178477,3,,3861178487,213,0.8,3861178485,212,18.8,3861178479,56,Back,3861178483,141,100.0,3861178481,140,43.5,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475231005,169,5,1,20,47,c33jm806py6adse5wv9wx6ch1,0,51.7,101.4,2022-10-22T09:07:29.216Z,2022-10-22T10:41:16Z,3861178491,347,,3861178559,233,206,3861178489,56,Left,,,,,,,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475231021,206,5,1,20,47,9xmhnv6im8h7c9e17oqvcx8gl,1,48.3,-1.4,2022-10-22T09:07:29.216Z,2022-10-22T09:21:07Z,3861178547,56,Back,3861178551,233,169,3861178549,347,,,,,,,,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475231029,207,1,1,21,0,9xmhnv6im8h7c9e17oqvcx8gl,1,52.6,0,2022-10-22T09:07:42.663Z,2022-10-22T09:07:45Z,3861178577,56,Right,3861178575,107,,3861178585,213,0.4,3861178583,212,20.6,3861178579,140,70.8,3861178581,141,10.1,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475231031,208,61,1,21,2,9xmhnv6im8h7c9e17oqvcx8gl,0,70.8,10.1,2022-10-22T09:07:43.833Z,2022-10-22T14:13:16Z,3861178589,56,Right,,,,,,,,,,,,,,,,,,,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475231037,170,44,1,21,3,c33jm806py6adse5wv9wx6ch1,1,32.1,86.4,2022-10-22T09:07:45.232Z,2022-10-22T14:13:22Z,3861178615,233,209,3861178613,285,,3861178611,56,Back,,,,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475231033,209,44,1,21,3,9xmhnv6im8h7c9e17oqvcx8gl,0,67.9,13.6,2022-10-22T09:07:45.233Z,2022-10-22T14:13:20Z,3861178591,56,Right,3861178593,286,,3861178619,233,170,,,,,,,,,,,,,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
