id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2508975209,200,52,1,25,36,chu9blh367xs3yumct5tqto2q,1,1.3,50.3,2023-02-18T09:34:06.561Z,2023-02-18T16:16:38Z,4040405799,376,,,,,,,,,,,,,,,,,,,,,,,30x4bcy7zsqgreti63wpds0yd,J. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975213,202,1,1,25,45,chu9blh367xs3yumct5tqto2q,1,8,51.9,2023-02-18T09:34:15.306Z,2023-02-18T11:04:10Z,4038864215,141,85.9,4038864211,56,Back,4038864217,212,29.4,4038864209,123,,4038920281,189,,4038864219,213,0.9,4038864213,140,25.3,,,,30x4bcy7zsqgreti63wpds0yd,J. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975215,203,1,1,25,47,chu9blh367xs3yumct5tqto2q,1,25.4,85.9,2023-02-18T09:34:16.775Z,2023-02-18T11:04:24Z,4038864259,56,Back,4038864267,213,0.3,4038864263,141,94.8,4038864261,140,41.2,4038864265,212,17.7,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975217,204,1,1,25,50,chu9blh367xs3yumct5tqto2q,0,41.2,94.8,2023-02-18T09:34:20.631Z,2023-02-18T09:34:32Z,4038864275,155,,4038864285,213,5.9,4038864281,141,77.6,4038864279,140,71.1,4038864283,212,33.5,4038864277,56,Center,4038864287,1,,,,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975219,280,1,1,25,51,7jv344gvcvgqg7oeuc9u554dm,1,34.1,22.6,2023-02-18T09:34:21.479Z,2023-02-18T16:17:03Z,4038864291,3,,4038864301,213,1.5,4038864293,56,Back,4038864299,212,3.8,4038864295,140,34.5,4038864297,141,28.1,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975221,281,49,1,25,53,7jv344gvcvgqg7oeuc9u554dm,1,34.5,27.8,2023-02-18T09:34:23.591Z,2023-02-18T09:34:23Z,,,,,,,,,,,,,,,,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975223,282,1,1,25,54,7jv344gvcvgqg7oeuc9u554dm,1,34.5,27.8,2023-02-18T09:34:23.895Z,2023-02-18T09:34:26Z,4038864323,212,16.5,4038864317,56,Back,4038864319,140,42.3,4038864325,213,5.2,4038864321,141,6.8,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975227,283,1,1,25,56,7jv344gvcvgqg7oeuc9u554dm,0,38.8,3.2,2023-02-18T09:34:26.198Z,2023-02-18T09:34:27Z,4038864341,213,6.2,4038864335,140,45.2,4038864337,141,1.9,4038864333,56,Back,4038864339,212,6.8,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975229,205,61,1,25,58,chu9blh367xs3yumct5tqto2q,1,56.9,97.1,2023-02-18T09:34:28.045Z,2023-02-18T09:34:47Z,4038864347,56,Left,,,,,,,,,,,,,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975231,206,5,1,25,58,chu9blh367xs3yumct5tqto2q,0,57.8,101.6,2023-02-18T09:34:28.518Z,2023-02-18T10:02:51Z,4038864353,347,,4038864351,56,Left,4038864401,233,284,,,,,,,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975237,284,5,1,25,58,7jv344gvcvgqg7oeuc9u554dm,1,42.2,-1.6,2023-02-18T09:34:28.518Z,2023-02-18T09:34:37Z,4038864397,233,206,4038864395,347,,4038864393,56,Back,,,,,,,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975239,285,1,1,26,7,7jv344gvcvgqg7oeuc9u554dm,1,43.4,0,2023-02-18T09:34:37.174Z,2023-02-18T09:34:38Z,4038864417,213,1.2,4038864407,107,,4038864409,56,Back,4038864413,141,5.2,4038864411,140,45.1,4038864415,212,4.6,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975241,286,1,1,26,8,7jv344gvcvgqg7oeuc9u554dm,1,45,5.2,2023-02-18T09:34:38.214Z,2023-02-18T09:34:39Z,4038864435,140,38.2,4038864437,141,2.0,4038864439,212,7.5,4038864433,56,Back,4038864441,213,3.4,,,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975245,287,1,1,26,10,7jv344gvcvgqg7oeuc9u554dm,1,37.4,2.2,2023-02-18T09:34:39.734Z,2023-02-18T09:34:42Z,4038864461,213,2.7,4038864457,141,11.8,4038864455,140,25.3,4038864459,212,14.3,4038864453,56,Back,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975249,288,1,1,26,12,7jv344gvcvgqg7oeuc9u554dm,1,22.8,11.8,2023-02-18T09:34:42.039Z,2023-02-18T09:34:46Z,4038864497,213,2.2,4038864493,141,44.6,4038864489,56,Back,4038864491,140,7.8,4038864495,212,27.3,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975253,289,1,1,26,16,7jv344gvcvgqg7oeuc9u554dm,1,10.1,47.8,2023-02-18T09:34:46.374Z,2023-02-18T09:34:51Z,4038864521,155,,4038864525,140,25.4,4038864531,213,1.1,4038864533,1,,4038864529,212,34.1,4038864523,56,Back,4038864527,141,92.0,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975261,290,1,1,26,21,7jv344gvcvgqg7oeuc9u554dm,0,28.2,95.3,2023-02-18T09:34:50.967Z,2023-02-18T09:34:53Z,4038864565,141,88.7,4038864561,56,Left,4038864571,1,,4038864567,212,35.0,4038864559,155,,4038864563,140,61.3,4038864569,213,6.2,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975263,207,1,1,26,23,chu9blh367xs3yumct5tqto2q,0,38.9,12,2023-02-18T09:34:53.239Z,2023-02-18T09:38:45Z,4038864581,212,6.9,4038864583,213,5.8,4038864573,3,,4038864579,141,7.3,4038864575,56,Back,4038864577,140,44.7,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975265,291,61,1,26,25,7jv344gvcvgqg7oeuc9u554dm,0,54.8,93.5,2023-02-18T09:34:55.238Z,2023-02-18T09:34:55Z,4038864589,56,Left,,,,,,,,,,,,,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975267,208,1,1,26,26,chu9blh367xs3yumct5tqto2q,0,39,5.3,2023-02-18T09:34:56.423Z,2023-02-18T09:34:57Z,4038864619,286,,4038864613,236,,4038864603,141,7.3,4038864607,213,1.6,4038864605,212,1.4,4038864615,233,292,4038864599,56,Back,4038864601,140,39.0,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975269,292,74,1,26,26,7jv344gvcvgqg7oeuc9u554dm,1,59.5,91.8,2023-02-18T09:34:56.424Z,2023-02-18T10:02:56Z,4038864611,285,,4038864609,56,Left,4038864621,233,208,,,,,,,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975273,209,49,1,26,28,chu9blh367xs3yumct5tqto2q,1,30.4,8.9,2023-02-18T09:34:57.975Z,2023-02-18T09:34:58Z,,,,,,,,,,,,,,,,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975275,210,1,1,26,30,chu9blh367xs3yumct5tqto2q,0,33.7,3.1,2023-02-18T09:35:00.135Z,2023-02-18T09:35:00Z,4038864643,213,0.5,4038864635,56,Back,4038864637,140,47.4,4038864639,141,14.4,4038864641,212,16.3,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975277,293,49,1,26,31,7jv344gvcvgqg7oeuc9u554dm,1,52.9,85.5,2023-02-18T09:35:01.078Z,2023-02-18T09:35:01Z,,,,,,,,,,,,,,,,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975281,294,1,1,26,33,7jv344gvcvgqg7oeuc9u554dm,1,55.1,96,2023-02-18T09:35:03.254Z,2023-02-18T09:35:05Z,4038864707,140,42.0,4038864713,213,3.6,4038864709,141,86.6,4038864711,212,15.2,4038864705,56,Back,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975283,295,1,1,26,35,7jv344gvcvgqg7oeuc9u554dm,1,42,86.6,2023-02-18T09:35:05.606Z,2023-02-18T09:35:06Z,4038864721,141,91.4,4038864725,213,1.8,4038864719,140,41.4,4038864717,56,Back,4038864723,212,3.3,,,,,,,,,,6i6sc8ttypctphire7scntu51,A. Šušnjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975289,296,1,1,26,36,7jv344gvcvgqg7oeuc9u554dm,1,41.4,91.4,2023-02-18T09:35:06.326Z,2023-02-18T09:35:11Z,4038864771,212,24.9,4038864769,141,56.1,4038864765,56,Back,4038864767,140,35.1,4038864773,213,4.4,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975295,297,1,1,26,41,7jv344gvcvgqg7oeuc9u554dm,1,35.7,48.5,2023-02-18T09:35:11.190Z,2023-02-18T09:35:17Z,4038864817,140,43.8,4038864821,212,12.4,4038864815,56,Back,4038864819,141,35.3,4038864823,213,5.5,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975299,298,1,1,26,47,7jv344gvcvgqg7oeuc9u554dm,1,58.5,14.5,2023-02-18T09:35:17.270Z,2023-02-18T09:35:19Z,4038864843,141,14.2,4038864847,213,6.3,4038864841,140,72.2,4038864839,56,Right,4038864845,212,14.4,,,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975303,299,1,1,26,49,7jv344gvcvgqg7oeuc9u554dm,1,72.1,11,2023-02-18T09:35:19.014Z,2023-02-18T09:35:23Z,4038864881,56,Right,4038864883,140,64.3,4038864889,213,3.7,4038864885,141,3.5,4038864887,212,9.6,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975307,300,1,1,26,53,7jv344gvcvgqg7oeuc9u554dm,1,61.9,2,2023-02-18T09:35:23.478Z,2023-02-18T09:35:25Z,4038864907,140,45.6,4038864913,213,2.4,4038864909,141,23.8,4038864905,56,Back,4038864911,212,22.6,,,,,,,,,,6cke7ckocw7epjg5gj6exuytx,C. Noone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975311,301,1,1,26,55,7jv344gvcvgqg7oeuc9u554dm,1,45.6,24.5,2023-02-18T09:35:25.430Z,2023-02-18T09:35:26Z,4038864925,56,Back,4038864931,212,17.4,4038864927,140,47.3,4038864929,141,49.9,4038864933,213,1.5,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975313,302,1,1,26,56,7jv344gvcvgqg7oeuc9u554dm,1,47.1,53.1,2023-02-18T09:35:26.471Z,2023-02-18T09:35:28Z,4038864959,213,1.4,4038864953,140,48.6,4038864955,141,64.2,4038864957,212,7.7,4038864951,56,Back,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975319,303,1,1,26,58,7jv344gvcvgqg7oeuc9u554dm,1,48.6,65.7,2023-02-18T09:35:28.085Z,2023-02-18T09:35:33Z,4038864999,140,63.0,4038865003,212,25.0,4038864997,56,Left,4038865001,141,95.0,4038865005,213,0.9,,,,,,,,,,6i6sc8ttypctphire7scntu51,A. Šušnjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975323,304,1,1,27,3,7jv344gvcvgqg7oeuc9u554dm,1,65.4,89.3,2023-02-18T09:35:32.918Z,2023-02-18T09:35:35Z,4038865051,213,2.8,4038865049,212,12.0,4038865043,56,Left,4038865045,140,54.5,4038865047,141,94.5,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975327,305,1,1,27,5,7jv344gvcvgqg7oeuc9u554dm,1,46.6,94.2,2023-02-18T09:35:35.558Z,2023-02-18T09:35:38Z,4038865075,213,4.4,4038865071,141,69.9,4038865069,140,42.3,4038865073,212,17.1,4038865067,56,Back,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975329,306,1,1,27,8,7jv344gvcvgqg7oeuc9u554dm,0,44.3,67.8,2023-02-18T09:35:38.231Z,2023-02-18T09:35:41Z,4038865091,140,53.2,4038865093,141,33.4,4038865089,56,Center,4038865095,212,25.2,4038865097,213,5.1,,,,,,,,,,6i6sc8ttypctphire7scntu51,A. Šušnjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975331,211,49,1,27,11,chu9blh367xs3yumct5tqto2q,1,54.5,68.2,2023-02-18T09:35:40.918Z,2023-02-18T09:35:41Z,,,,,,,,,,,,,,,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975337,212,61,1,27,16,chu9blh367xs3yumct5tqto2q,0,84.2,70.3,2023-02-18T09:35:46.648Z,2023-02-18T09:35:46Z,4038865145,56,Center,,,,,,,,,,,,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975343,307,49,1,27,17,7jv344gvcvgqg7oeuc9u554dm,1,9.4,27.5,2023-02-18T09:35:47.639Z,2023-02-18T09:35:47Z,,,,,,,,,,,,,,,,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975347,308,1,1,27,20,7jv344gvcvgqg7oeuc9u554dm,0,11.2,18.5,2023-02-18T09:35:49.910Z,2023-02-18T16:20:03Z,4038865207,213,6.1,4038865209,1,,4038865203,141,8.3,4038865201,140,42.9,4038865205,212,34.0,4038865199,56,Back,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975351,213,1,1,27,21,chu9blh367xs3yumct5tqto2q,1,60.1,86.8,2023-02-18T09:35:51.239Z,2023-02-18T16:20:21Z,4038865243,213,0.8,4038865235,56,Left,4038865241,212,7.0,4038865237,140,64.7,4038865239,141,94.2,,,,,,,,,,uqoseczs2k03doablx2zuusq,M. Al-Taay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975353,214,49,1,27,22,chu9blh367xs3yumct5tqto2q,1,63.1,97.2,2023-02-18T09:35:52.567Z,2023-02-18T16:22:37Z,,,,,,,,,,,,,,,,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975355,215,1,1,27,23,chu9blh367xs3yumct5tqto2q,1,63.1,97.2,2023-02-18T09:35:52.983Z,2023-02-18T16:22:40Z,4038865281,212,7.0,4038865283,213,3.1,4038865279,141,97.8,4038865275,56,Left,4038865277,140,56.4,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975359,216,1,1,27,24,chu9blh367xs3yumct5tqto2q,1,56.4,97.8,2023-02-18T09:35:53.871Z,2023-02-18T16:22:48Z,4038865301,212,17.7,4038865299,141,86.0,4038865303,213,3.6,4038865297,140,41.4,4038865295,56,Back,,,,,,,,,,uqoseczs2k03doablx2zuusq,M. Al-Taay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975361,217,1,1,27,25,chu9blh367xs3yumct5tqto2q,1,47.4,87.4,2023-02-18T09:35:55.295Z,2023-02-18T16:22:57Z,4038865317,140,43.3,4038865321,212,17.6,4038865315,56,Back,4038865319,141,62.3,4038865323,213,4.5,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509284017,753,61,1,27,26,chu9blh367xs3yumct5tqto2q,1,41,61.7,2023-02-18T09:35:56.508Z,2023-02-18T16:22:17Z,4040469407,56,Back,,,,,,,,,,,,,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975367,218,1,1,27,29,chu9blh367xs3yumct5tqto2q,1,37.1,38.5,2023-02-18T09:35:59.590Z,2023-02-18T09:36:04Z,4038865381,56,Back,4038865385,141,52.4,4038865387,212,22.0,4038865389,213,2.7,4038865383,140,18.2,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975369,219,1,1,27,34,chu9blh367xs3yumct5tqto2q,1,18.2,52.4,2023-02-18T09:36:04.343Z,2023-02-18T09:36:30Z,4038865407,157,,4038865417,213,0.8,4038865419,1,,4038865413,141,95.9,4038865409,56,Back,4038865415,212,41.8,4038865411,140,46.3,,,,30x4bcy7zsqgreti63wpds0yd,J. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975371,220,1,1,27,36,chu9blh367xs3yumct5tqto2q,0,46.3,95.9,2023-02-18T09:36:06.055Z,2023-02-18T09:36:07Z,4038865433,213,0.2,4038865431,212,15.8,4038865425,56,Left,4038865427,140,61.0,4038865423,3,,4038865429,141,100.0,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975373,221,5,1,27,37,chu9blh367xs3yumct5tqto2q,0,59.4,101.1,2023-02-18T09:36:07.100Z,2023-02-18T09:36:17Z,4038865513,233,309,4038865437,347,,4038865435,56,Left,,,,,,,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975379,309,5,1,27,37,7jv344gvcvgqg7oeuc9u554dm,1,40.6,-1.1,2023-02-18T09:36:07.100Z,2023-02-18T10:02:51Z,4038865497,56,Back,4038865499,347,,4038865507,233,221,,,,,,,,,,,,,,,,du99hpqe1ikml2wohv8ei0hxx,B. Arabuli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975387,310,1,1,27,46,7jv344gvcvgqg7oeuc9u554dm,1,44,0,2023-02-18T09:36:16.566Z,2023-02-18T09:36:18Z,4038865529,107,,4038865533,140,40.6,4038865539,213,2.1,4038865537,212,7.6,4038865531,56,Back,4038865535,141,8.5,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975391,311,1,1,27,48,7jv344gvcvgqg7oeuc9u554dm,1,39.7,7.4,2023-02-18T09:36:18.118Z,2023-02-18T09:36:19Z,4038865553,140,39.3,4038865559,213,4.6,4038865555,141,2.3,4038865557,212,3.5,4038865551,56,Back,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975393,312,1,1,27,49,7jv344gvcvgqg7oeuc9u554dm,1,39.3,2.3,2023-02-18T09:36:19.062Z,2023-02-18T09:36:21Z,4038865573,213,2.8,4038865565,56,Back,4038865567,140,26.7,4038865569,141,8.9,4038865571,212,14.0,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975399,313,1,1,27,51,7jv344gvcvgqg7oeuc9u554dm,1,26.1,12.1,2023-02-18T09:36:20.951Z,2023-02-18T09:36:28Z,4038865625,141,32.8,4038865621,56,Back,4038865627,212,14.3,4038865629,213,1.4,4038865623,140,28.7,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975401,314,2,1,27,58,7jv344gvcvgqg7oeuc9u554dm,1,30.1,45.6,2023-02-18T09:36:27.958Z,2023-02-18T16:23:33Z,4038865665,1,,4038865659,141,42.3,4038865657,140,62.3,4038865745,7,du99hpqe1ikml2wohv8ei0hxx,4038865655,56,Center,,,,,,,,,,6i6sc8ttypctphire7scntu51,A. Šušnjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975407,222,55,1,27,58,chu9blh367xs3yumct5tqto2q,1,38,39.4,2023-02-18T09:36:27.959Z,2023-02-18T16:24:14Z,,,,,,,,,,,,,,,,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975421,223,1,1,28,31,chu9blh367xs3yumct5tqto2q,1,29.8,32.2,2023-02-18T09:37:01.350Z,2023-02-18T09:37:37Z,4038865929,56,Back,4038865927,241,,4038866271,189,,4038865933,141,12.6,4038865937,213,5.4,4038865925,5,,4038865931,140,39.9,4038865935,212,17.0,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975423,224,1,1,28,32,chu9blh367xs3yumct5tqto2q,1,39.6,8.3,2023-02-18T09:37:02.502Z,2023-02-18T09:37:03Z,4038865951,56,Back,4038865953,140,31.7,4038865959,213,2.7,4038865955,141,13.7,4038865957,212,9.1,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975425,225,1,1,28,33,chu9blh367xs3yumct5tqto2q,1,31.7,13.7,2023-02-18T09:37:03.542Z,2023-02-18T09:37:06Z,4038865989,212,13.5,4038865983,56,Back,4038865987,141,7.0,4038865985,140,43.8,4038865991,213,5.9,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975427,226,1,1,28,36,chu9blh367xs3yumct5tqto2q,0,41.4,6.4,2023-02-18T09:37:06.518Z,2023-02-18T09:37:07Z,4038866011,213,1.8,4038866005,140,39.2,4038866007,141,23.3,4038866009,212,11.7,4038866003,56,Back,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975429,315,8,1,28,38,7jv344gvcvgqg7oeuc9u554dm,1,61.3,77.1,2023-02-18T09:37:08.389Z,2023-02-18T16:24:39Z,4038866013,56,Center,4040497449,383,,,,,,,,,,,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975431,316,49,1,28,39,7jv344gvcvgqg7oeuc9u554dm,1,63,77.7,2023-02-18T09:37:08.837Z,2023-02-18T09:37:15Z,,,,,,,,,,,,,,,,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975433,317,1,1,28,39,7jv344gvcvgqg7oeuc9u554dm,1,62.1,77.1,2023-02-18T09:37:09.317Z,2023-02-18T09:37:19Z,4038866033,213,3.9,4038866031,212,11.8,4038866027,140,54.1,4038866025,56,Center,4038866029,141,64.9,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975435,318,1,1,28,40,7jv344gvcvgqg7oeuc9u554dm,0,52.2,66.3,2023-02-18T09:37:10.213Z,2023-02-18T09:37:11Z,4038866043,140,61.2,4038866049,213,0.2,4038866047,212,9.7,4038866045,141,69.6,4038866041,56,Center,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975437,227,49,1,28,41,chu9blh367xs3yumct5tqto2q,1,34.9,30.3,2023-02-18T09:37:11.462Z,2023-02-18T09:37:11Z,,,,,,,,,,,,,,,,,,,,,,,,,uqoseczs2k03doablx2zuusq,M. Al-Taay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975439,228,1,1,28,44,chu9blh367xs3yumct5tqto2q,1,42.3,37.3,2023-02-18T09:37:13.782Z,2023-02-18T09:37:16Z,4038866095,213,2.0,4038866091,141,55.2,4038866087,56,Back,4038866093,212,13.3,4038866089,140,37.2,,,,,,,,,,uqoseczs2k03doablx2zuusq,M. Al-Taay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975445,229,1,1,28,46,chu9blh367xs3yumct5tqto2q,1,43.3,65.5,2023-02-18T09:37:16.342Z,2023-02-18T09:37:21Z,4038866143,212,28.4,4038866137,56,Left,4038866145,213,0.9,4038866139,140,60.0,4038866141,141,98.4,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508975449,230,1,1,28,51,chu9blh367xs3yumct5tqto2q,0,74.3,90,2023-02-18T09:37:21.382Z,2023-02-18T09:37:23Z,4038866161,141,76.4,4038866159,140,92.4,4038866165,213,5.8,4038866157,56,Center,4038866163,212,21.1,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
