id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2521266433,1,34,16,0,0,v046no35g7ebk8lytdjmfb43,1,0,0,2023-03-18T05:05:31.315Z,2023-03-18T06:27:23Z,4103887929,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",4103887927,30,"cb0y1hi0ozn1rx00vx6a1xr6x, dhnssdf1iuorniavvla5zbwx6, cap22dno3uid8jyckne737tyi, abfwfqsv8o9xsnkor896869cl, 3zl5ec82f8zebkxkfdz16e3th, bhl2kwvi52osrdsdnbtw45lyi, 1hcnrw2udxcdff6bre73sv1pm, 7nhzkoa6bywrlkj9nc3f5ylii, 11kqna4zthfmc592eudehj3oq, 2h9me0kgogb1ke6327y78hk9h, cl816ciqmvh4bjzm9vjq4wyga, 26vm9o1w3l4behscs3hk4d8x6, bcb8xguyk226cmw4wvkkxpgix, c0p9hlssgk28sutlee99c24t1, uyhh5u2ezau9f095symdh3sa, 4gn22fnshsmgxyayuj2p77v85, da3z6nhhqd45932cy3qi2kout, 6jri9zzc1ccwcof95srv8h4pg",4103887935,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4103887933,130,2,4103887931,59,"23, 27, 15, 26, 5, 3, 13, 12, 11, 22, 7, 1, 10, 16, 17, 19, 21, 35",4103887937,194,3zl5ec82f8zebkxkfdz16e3th,4103960367,197,18663,4103887939,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521267381,1,34,16,0,0,7p460lrzt1kmp4rsofqa47eqy,1,0,0,2023-03-18T05:08:08.573Z,2023-03-18T05:57:14Z,4103893217,59,"1, 19, 17, 7, 6, 4, 8, 10, 99, 38, 11, 9, 21, 23, 27, 31, 37, 44",4103893219,130,2,4103959663,197,6265,4103893229,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4103893227,194,bj77m6u2q7jd9nf67dleq2tp1,4103893215,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",4103893213,30,"do3hflya9zwcdzxiev0m2cclx, bj77m6u2q7jd9nf67dleq2tp1, f4dbx6c236nuk9f1p2qqi3x79, d9fmhxd6637ihfqc9qvsnmjth, 8alirbm4n482p155zi3174fyt, d2xblktxmr8illac50p2gcmhh, bfw1ktidkogubiuvx2c0qqtbd, ak7gkgt0ysr3p9e5vvq036i8l, dpre9cmklv12i80xbyqnku505, 8sknvoifu8w9wpso5xije0b56, cqwfvlrzbld40ce3s1qmdniz9, 34dwjcubokyikikcect9v4wve, 6f92up63vg0nzl9qqlm0rl6uh, 68z86n999vjdyb7mlj8nnlp05, 30eyww0b75hsid71kihac79pl, ebtm8a499a5btsufuzy7k53sa, 8yyosfgv4yj0g7k2rwk743fft, 6xe2j75i29sgwbu11cp526uad",4103893223,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281041,2,32,1,0,0,v046no35g7ebk8lytdjmfb43,1,0,0,2023-03-18T06:01:55.051Z,2023-03-18T19:21:42Z,4103961727,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281045,2,32,1,0,0,7p460lrzt1kmp4rsofqa47eqy,1,0,0,2023-03-18T06:01:55.051Z,2023-03-18T06:01:56Z,4103961733,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281049,3,1,1,0,0,v046no35g7ebk8lytdjmfb43,1,49.8,49.7,2023-03-18T06:01:55.151Z,2023-03-18T06:01:59Z,4103961743,141,60.8,4103961749,279,S,4103961741,140,36.9,4103961747,213,2.6,4103961745,212,15.5,4103961739,56,Back,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521301533,425,1,1,0,2,v046no35g7ebk8lytdjmfb43,1,36.2,59.4,2023-03-18T06:01:57.051Z,2023-03-18T06:56:02Z,4104069455,213,4.2,4104069453,212,3.5,4104069447,56,Back,4104069451,141,54.9,4104069449,140,34.5,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281055,4,1,1,0,3,v046no35g7ebk8lytdjmfb43,0,34,55.3,2023-03-18T06:01:58.891Z,2023-03-18T15:29:02Z,4103961777,213,0.1,4103961771,140,96.2,4103961779,1,,4103961769,56,Center,4103961775,212,65.6,4103961773,141,65.1,4105709751,155,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281057,5,43,1,0,7,v046no35g7ebk8lytdjmfb43,1,0,0,2023-03-18T06:02:02.234Z,2023-03-18T06:02:05Z,4103961797,144,5,4103961783,346,0,4103961781,56,Center,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281059,3,52,1,0,7,7p460lrzt1kmp4rsofqa47eqy,1,4.8,30.4,2023-03-18T06:02:02.698Z,2023-03-18T15:29:16Z,4105712237,376,,,,,,,,,,,,,,,,,,,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281081,4,1,1,0,9,7p460lrzt1kmp4rsofqa47eqy,1,4.8,30.4,2023-03-18T06:02:04.715Z,2023-03-18T06:02:14Z,4103961865,213,1.3,4103961863,212,35.3,4103961857,56,Back,4103961859,140,13.6,4103961867,1,,4103961861,141,80.5,4103961853,123,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281087,5,1,1,0,19,7p460lrzt1kmp4rsofqa47eqy,1,31.3,93.8,2023-03-18T06:02:14.187Z,2023-03-18T06:02:17Z,4103961883,56,Center,4103961885,140,54.1,4103961893,1,,4103961889,212,33.8,4103961881,155,,4103961887,141,58.7,4103961891,213,5.5,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281091,6,44,1,0,22,7p460lrzt1kmp4rsofqa47eqy,1,55.4,57.8,2023-03-18T06:02:17.419Z,2023-03-18T06:02:18Z,4103961901,56,Center,4103961905,233,6,4103961903,286,,,,,,,,,,,,,,,,,8sknvoifu8w9wpso5xije0b56,N. Botić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281089,6,44,1,0,22,v046no35g7ebk8lytdjmfb43,0,44.6,42.2,2023-03-18T06:02:17.420Z,2023-03-18T06:02:18Z,4103961911,233,6,4103961899,285,,4103961897,56,Back,,,,,,,,,,,,,,,,cl816ciqmvh4bjzm9vjq4wyga,Rahmat Akbari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281095,7,1,1,0,22,7p460lrzt1kmp4rsofqa47eqy,0,54.1,58.7,2023-03-18T06:02:17.866Z,2023-03-18T06:02:20Z,4103961925,3,,4103961931,141,65.4,4103961927,56,Back,4103961929,140,47.9,4103961933,212,7.9,4103961935,213,2.5,,,,,,,8sknvoifu8w9wpso5xije0b56,N. Botić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281111,7,1,1,0,24,v046no35g7ebk8lytdjmfb43,1,47.7,37.7,2023-03-18T06:02:19.548Z,2023-03-18T06:02:22Z,4103961975,56,Center,4103961981,212,9.7,4103961979,141,39.2,4103961977,140,56.9,4103961983,213,0.1,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281115,8,49,1,0,27,v046no35g7ebk8lytdjmfb43,1,57.8,38.5,2023-03-18T06:02:22.091Z,2023-03-18T06:02:22Z,,,,,,,,,,,,,,,,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281125,9,1,1,0,27,v046no35g7ebk8lytdjmfb43,1,57.8,38.5,2023-03-18T06:02:22.299Z,2023-03-18T06:02:24Z,4103962045,212,8.5,4103962047,213,4.0,4103962041,140,52.7,4103962043,141,28.8,4103962039,56,Center,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521301703,426,1,1,0,28,v046no35g7ebk8lytdjmfb43,1,55.1,33.1,2023-03-18T06:02:23.051Z,2023-03-18T06:57:13Z,4104070147,141,34.7,4104070151,213,0.1,4104070149,212,10.1,4104070145,140,64.7,4104070143,56,Center,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281163,10,1,1,0,29,v046no35g7ebk8lytdjmfb43,1,64.4,31.3,2023-03-18T06:02:24.187Z,2023-03-18T06:02:34Z,4103962173,213,4.4,4103962165,56,Right,4103962169,141,18.5,4103962167,140,61.5,4103962171,212,9.2,,,,,,,,,,2h9me0kgogb1ke6327y78hk9h,S. Šćepović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521301797,427,1,1,0,30,v046no35g7ebk8lytdjmfb43,1,69.8,28.5,2023-03-18T06:02:25.051Z,2023-03-18T06:57:51Z,4104070481,212,19.6,4104070475,56,Right,4104070483,213,5.6,4104070479,141,9.7,4104070477,140,84.0,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521301809,428,1,1,0,34,v046no35g7ebk8lytdjmfb43,1,78,9.4,2023-03-18T06:02:29.051Z,2023-03-18T06:57:53Z,4104070527,213,2.9,4104070521,141,17.2,4104070517,56,Right,4104070519,140,60.4,4104070523,212,19.2,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281169,11,1,1,0,39,v046no35g7ebk8lytdjmfb43,1,59.9,16.1,2023-03-18T06:02:34.507Z,2023-03-18T06:02:36Z,4103962193,140,49.0,4103962195,141,32.5,4103962199,213,2.4,4103962197,212,16.0,4103962191,56,Back,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281173,12,1,1,0,41,v046no35g7ebk8lytdjmfb43,1,46.9,40.2,2023-03-18T06:02:36.347Z,2023-03-18T15:30:53Z,4103962211,56,Back,4103962217,212,27.2,4103962215,141,80.2,4103962213,140,45.7,4103962219,213,1.6,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281183,13,1,1,0,43,v046no35g7ebk8lytdjmfb43,0,45.7,80.2,2023-03-18T06:02:38.412Z,2023-03-18T06:02:41Z,4103962267,212,46.8,4103962261,56,Left,4103962271,1,,4103962269,213,0.1,4103962259,155,,4103962265,141,85.0,4103962263,140,90.2,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281189,8,8,1,0,48,7p460lrzt1kmp4rsofqa47eqy,1,14.5,16.7,2023-03-18T06:02:43.084Z,2023-03-18T15:31:11Z,4103962281,56,Back,4105734727,385,,,,,,,,,,,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281201,14,1,1,0,49,v046no35g7ebk8lytdjmfb43,1,79.6,69.7,2023-03-18T06:02:44.364Z,2023-03-18T06:02:46Z,4103962333,141,50.9,4103962329,56,Center,4103962341,213,4.4,4103962337,212,13.4,4103962331,140,75.8,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281211,15,1,1,0,51,v046no35g7ebk8lytdjmfb43,1,75.3,43.3,2023-03-18T06:02:46.427Z,2023-03-18T06:02:49Z,4103962375,56,Center,4103962381,212,17.2,4103962377,140,87.0,4103962379,141,25.6,4103962383,213,5.5,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281217,16,1,1,0,54,v046no35g7ebk8lytdjmfb43,0,90.4,28.8,2023-03-18T06:02:49.324Z,2023-03-18T06:02:51Z,4103962399,141,38.0,4103962401,212,9.3,4103962395,56,Center,4103962397,140,83.8,4103962403,213,2.4,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281221,9,8,1,0,56,7p460lrzt1kmp4rsofqa47eqy,1,16.7,66.3,2023-03-18T06:02:51.836Z,2023-03-18T15:32:21Z,4103962415,56,Back,4105748349,385,,,,,,,,,,,,,,,,,,,,ak7gkgt0ysr3p9e5vvq036i8l,S. Luštica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281243,17,1,1,1,0,v046no35g7ebk8lytdjmfb43,0,70.9,45.7,2023-03-18T06:02:55.996Z,2023-03-18T06:58:45Z,4103962505,140,81.9,4103962503,56,Center,4103962511,213,5.4,4103962507,141,23.3,4103962501,155,,4103962509,212,19.1,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281261,10,1,1,1,1,7p460lrzt1kmp4rsofqa47eqy,0,13.9,68.2,2023-03-18T06:02:56.428Z,2023-03-18T15:32:45Z,4103962579,140,51.1,4105751725,1,,4103962577,56,Left,4105751723,157,,4103962585,213,0.2,4103962583,212,39.8,4103962581,141,79.3,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281285,18,1,1,1,6,v046no35g7ebk8lytdjmfb43,1,45.9,10.6,2023-03-18T06:03:01.884Z,2023-03-18T06:03:08Z,4103962667,140,66.2,4103962671,212,21.8,4103962669,141,4.0,4103962665,56,Right,4103962673,213,6.1,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281289,19,1,1,1,13,v046no35g7ebk8lytdjmfb43,1,58.7,5.2,2023-03-18T06:03:08.348Z,2023-03-18T06:03:10Z,4103962693,212,16.4,4103962695,213,2.7,4103962689,140,44.6,4103962687,56,Back,4103962691,141,15.5,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281299,20,1,1,1,14,v046no35g7ebk8lytdjmfb43,1,44.6,15.5,2023-03-18T06:03:09.932Z,2023-03-18T06:03:12Z,4103962729,141,50.7,4103962723,56,Back,4103962725,140,37.3,4103962737,213,1.9,4103962733,212,25.1,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281341,21,1,1,1,17,v046no35g7ebk8lytdjmfb43,1,37.3,50.7,2023-03-18T06:03:12.541Z,2023-03-18T06:59:00Z,4103962845,140,41.5,4103962843,56,Back,4103962847,141,86.2,4103962851,213,1.4,4103962849,212,24.5,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281345,22,43,1,1,25,v046no35g7ebk8lytdjmfb43,1,0,0,2023-03-18T06:03:20.572Z,2023-03-18T06:03:27Z,4103962977,144,61,4103962861,56,Back,,,,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281349,23,1,1,1,26,v046no35g7ebk8lytdjmfb43,0,42.6,87.2,2023-03-18T06:03:21.420Z,2023-03-18T06:59:02Z,4103962877,213,5.5,4103962871,140,75.8,4103962867,155,,4103962869,56,Center,4103962879,1,,4103962875,212,47.2,4103962873,141,40.3,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281363,11,1,1,1,27,7p460lrzt1kmp4rsofqa47eqy,0,22.6,69.4,2023-03-18T06:03:22.269Z,2023-03-18T06:03:59Z,4103962931,141,91.4,4103962925,3,,4103962933,212,19.0,4103962935,213,0.9,4103962927,56,Back,4103962929,140,33.7,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281377,24,1,1,1,33,v046no35g7ebk8lytdjmfb43,1,63.5,30.3,2023-03-18T06:03:28.957Z,2023-03-18T06:03:29Z,4103962991,213,1.2,4103962987,141,40.0,4103962985,140,65.7,4103962983,56,Center,4103962989,212,7.0,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281387,25,1,1,1,34,v046no35g7ebk8lytdjmfb43,1,65.7,40,2023-03-18T06:03:29.821Z,2023-03-18T06:04:03Z,4103963019,213,4.4,4103963013,140,61.6,4103963017,212,12.7,4103963011,56,Center,4103963015,141,22.4,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281401,26,1,1,1,36,v046no35g7ebk8lytdjmfb43,1,61.3,22.7,2023-03-18T06:03:31.549Z,2023-03-18T06:03:35Z,4103963075,140,43.1,4103963077,141,37.3,4103963079,212,21.5,4103963073,56,Back,4103963081,213,2.7,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281413,27,1,1,1,40,v046no35g7ebk8lytdjmfb43,0,43.2,36.3,2023-03-18T06:03:35.278Z,2023-03-18T06:59:22Z,4103963117,1,,4103963111,141,19.4,4103963105,155,,4103963115,213,6.0,4103963109,140,84.7,4103963113,212,45.1,4103963107,56,Right,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281419,12,43,1,1,43,7p460lrzt1kmp4rsofqa47eqy,1,0,0,2023-03-18T06:03:38.473Z,2023-03-18T06:03:45Z,4103963147,285,0,4103963287,144,44,4103963145,56,Back,,,,,,,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281431,13,43,1,1,44,7p460lrzt1kmp4rsofqa47eqy,1,0,0,2023-03-18T06:03:39.214Z,2023-03-18T06:03:46Z,4103963185,56,Back,4103963311,144,12,4103963195,213,1.3,4103963193,212,12.7,4103963189,140,13.8,4103963191,141,97.4,4103963197,15,0,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281443,14,4,1,1,47,7p460lrzt1kmp4rsofqa47eqy,1,15.3,82.8,2023-03-18T06:03:42.381Z,2023-03-18T06:04:01Z,4103963381,233,28,4103963249,56,Back,4103963253,285,,4103963251,152,,4103963245,13,,4103963247,294,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281477,28,4,1,1,47,v046no35g7ebk8lytdjmfb43,0,84.7,17.2,2023-03-18T06:03:42.382Z,2023-03-18T06:59:29Z,4103963399,233,14,4103963375,152,,4103963373,56,Right,4104071607,294,,4103963371,13,,4103963379,286,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281573,15,1,1,2,13,7p460lrzt1kmp4rsofqa47eqy,0,15,84.8,2023-03-18T06:04:09.007Z,2023-03-18T06:04:16Z,4103963753,141,90.6,4103963743,5,,4103963755,212,58.6,4103963745,155,,4103963749,56,Left,4103963759,1,,4103963751,140,70.7,4103963757,213,0.1,do3hflya9zwcdzxiev0m2cclx,J. Young,4103963747,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281587,29,44,1,2,17,v046no35g7ebk8lytdjmfb43,1,31.6,16.8,2023-03-18T06:04:12.847Z,2023-03-18T06:04:15Z,4103963849,233,16,4103963805,56,Back,4103963807,285,,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281589,16,44,1,2,17,7p460lrzt1kmp4rsofqa47eqy,0,68.4,83.2,2023-03-18T06:04:12.848Z,2023-03-18T06:04:16Z,4103963813,56,Left,4103963815,286,,4103963857,233,29,,,,,,,,,,,,,,,,dpre9cmklv12i80xbyqnku505,A. Prijović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281593,30,12,1,2,18,v046no35g7ebk8lytdjmfb43,1,31.8,19.8,2023-03-18T06:04:13.214Z,2023-03-18T06:59:41Z,4103963823,140,30.9,4103963829,213,4.6,4103963827,212,14.2,4103963821,56,Back,4103963825,141,0.0,4104071763,167,,4104071761,15,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281603,17,5,1,2,19,7p460lrzt1kmp4rsofqa47eqy,1,69.6,101.5,2023-03-18T06:04:14.096Z,2023-03-18T08:08:45Z,4103963863,347,,4103963861,56,Left,4103963883,233,31,,,,,,,,,,,,,,,,dpre9cmklv12i80xbyqnku505,A. Prijović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281595,31,5,1,2,19,v046no35g7ebk8lytdjmfb43,0,30.4,-1.5,2023-03-18T06:04:14.096Z,2023-03-18T06:04:17Z,4103963901,233,17,4103963831,56,Back,4103963833,347,,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281663,18,1,1,2,29,7p460lrzt1kmp4rsofqa47eqy,1,75.1,100,2023-03-18T06:04:24.128Z,2023-03-18T06:04:26Z,4103964145,140,81.1,4103964139,107,,4103964141,56,Left,4103964147,141,83.0,4103964151,213,5.2,4103964149,212,14.4,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281665,19,1,1,2,30,7p460lrzt1kmp4rsofqa47eqy,0,81.1,83,2023-03-18T06:04:26.047Z,2023-03-18T06:04:26Z,4103964159,141,90.6,4103964157,140,79.6,4103964155,56,Left,4103964163,213,1.9,4103964161,212,5.4,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281675,32,49,1,2,32,v046no35g7ebk8lytdjmfb43,1,32.6,9.1,2023-03-18T06:04:27.203Z,2023-03-18T06:04:27Z,,,,,,,,,,,,,,,,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281679,33,3,1,2,32,v046no35g7ebk8lytdjmfb43,0,26.6,9.2,2023-03-18T06:04:27.455Z,2023-03-18T15:34:43Z,4103964253,233,20,4103964215,56,Back,4103964217,285,,4105776725,465,,,,,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281685,20,7,1,2,32,7p460lrzt1kmp4rsofqa47eqy,1,73.4,90.8,2023-03-18T06:04:27.456Z,2023-03-18T15:34:51Z,4103964237,56,Left,4103964239,286,,4105778503,384,,4103964243,233,33,,,,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281689,21,49,1,2,33,7p460lrzt1kmp4rsofqa47eqy,1,79.6,90.3,2023-03-18T06:04:28.895Z,2023-03-18T06:04:29Z,,,,,,,,,,,,,,,,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281699,22,3,1,2,34,7p460lrzt1kmp4rsofqa47eqy,0,80.6,83.3,2023-03-18T06:04:29.967Z,2023-03-18T15:35:10Z,4103964333,233,34,4105782725,465,,4103964289,286,,4103964287,56,Left,,,,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281707,34,7,1,2,34,v046no35g7ebk8lytdjmfb43,0,19.4,16.7,2023-03-18T06:04:29.968Z,2023-03-18T15:35:06Z,4103964321,56,Back,4103964325,233,22,4103964323,285,,4105782001,383,,,,,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281721,35,49,1,2,37,v046no35g7ebk8lytdjmfb43,1,21.8,16.8,2023-03-18T06:04:32.383Z,2023-03-18T06:59:59Z,,,,,,,,,,,,,,,,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521281727,36,1,1,2,37,v046no35g7ebk8lytdjmfb43,0,22.1,17.6,2023-03-18T06:04:32.711Z,2023-03-18T07:05:00Z,4103964389,141,24.4,4103964383,56,Back,4103964385,140,29.6,4103964393,212,9.1,4103964395,213,0.5,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
