id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,assist,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2550911237,329,1,1,27,52,c33jm806py6adse5wv9wx6ch1,1,88,2.8,2023-05-19T10:14:40.155Z,2023-05-19T10:17:32Z,4289252735,2,,4289252747,141,36.4,4289252751,213,1.4,4289252739,155,,4289253765,210,14,4289252745,140,91.4,4289252737,5,,4289252749,212,23.1,446scvw0ckoxnvnsqcqocve1h,V. Berisha,4289252741,152,,4289252743,56,4289253767,154,,1,,,,,,,,,,,,,,,Center,,,,,
2550911241,330,14,1,27,58,c33jm806py6adse5wv9wx6ch1,1,91.4,36.4,2023-05-19T10:14:46.211Z,2023-05-19T10:17:32Z,4289253673,103,26.6,4289253671,102,55.2,4289253607,328,,4289252775,63,,4289253669,73,,4289253779,154,,4289253603,15,,4289253601,24,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,4289253679,231,47.8,4289253677,230,4289253781,55,329,,4289252779,56,Center,4289253777,29,,,,,,,,,,98.4,,,,,
2550911255,331,61,1,27,59,c33jm806py6adse5wv9wx6ch1,0,90,65.2,2023-05-19T10:14:46.868Z,2023-05-19T10:18:02Z,4289252847,56,Center,,,,,,,,,,,,,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550911229,176,12,1,27,59,38ui5tfi8anjuh533emny2tz1,1,7.2,44.6,2023-05-19T10:14:47.233Z,2023-05-19T10:18:12Z,4289252729,167,,4289252721,213,5.1,4289252717,141,0.0,4289252719,212,33.6,4289252713,56,Back,4289252715,140,19.6,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550911233,177,5,1,28,0,38ui5tfi8anjuh533emny2tz1,0,18.8,-1.5,2023-05-19T10:14:48.138Z,2023-05-19T10:18:14Z,4289252965,233,332,4289252725,56,Back,4289252727,347,,,,,,,,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550911273,332,5,1,28,0,c33jm806py6adse5wv9wx6ch1,1,81.2,101.5,2023-05-19T10:14:48.138Z,2023-05-19T10:27:11Z,4289252935,233,177,4289252923,56,Left,4289252925,347,,,,,,,,,,,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550911285,333,1,1,28,4,c33jm806py6adse5wv9wx6ch1,1,81.9,100,2023-05-19T10:14:51.915Z,2023-05-19T10:18:30Z,4289252997,212,7.8,4289252989,107,,4289252995,141,95.0,4289252993,140,87.8,4289252999,213,5.6,4289252991,56,Left,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550911299,334,1,1,28,5,c33jm806py6adse5wv9wx6ch1,1,85.5,94.7,2023-05-19T10:14:52.923Z,2023-05-19T10:18:37Z,4289253067,213,3.4,4289253059,56,Left,4289253065,212,9.5,4289253061,140,76.7,4289253063,141,91.4,,,,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550911307,335,43,1,28,6,c33jm806py6adse5wv9wx6ch1,1,0,0,2023-05-19T10:14:54.395Z,2023-05-19T10:15:51Z,4289253095,140,82.3,4289253097,141,73.2,4289254519,144,1,4289253101,213,5.4,4289253099,212,9.7,4289253093,56,Center,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550911345,336,43,1,28,8,c33jm806py6adse5wv9wx6ch1,1,0,0,2023-05-19T10:14:55.755Z,2023-05-19T10:16:18Z,4289253329,140,82.1,4289253327,56,Left,4289253333,212,12.0,4289253331,141,91.5,4289253335,213,1.6,4289255541,144,1,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550911347,337,4,1,28,13,c33jm806py6adse5wv9wx6ch1,1,72,69.4,2023-05-19T10:15:00.779Z,2023-05-19T10:18:47Z,4289253347,152,,4289253351,286,,4289253349,265,,4289253401,233,178,4289253343,13,,4289253345,56,Center,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550911357,178,4,1,28,13,38ui5tfi8anjuh533emny2tz1,0,28,30.6,2023-05-19T10:15:00.780Z,2023-05-19T10:15:48Z,4289253385,56,Back,4289253391,285,,4289253383,13,,4289253389,265,,4289253423,233,337,4289253387,152,,,,,,,,b255io6lia16l5dzuxfpruhud,A. Le Fondre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550911649,340,1,1,29,7,c33jm806py6adse5wv9wx6ch1,0,76.9,71.2,2023-05-19T10:15:55.147Z,2023-05-19T10:15:58Z,4289254793,152,,4289254799,141,40.7,4289254791,155,,4289254789,5,,4289254795,56,Center,4289254805,1,,4289254801,212,32.7,4289254803,213,5.6,446scvw0ckoxnvnsqcqocve1h,V. Berisha,4289254797,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2550911653,179,5,1,29,10,38ui5tfi8anjuh533emny2tz1,1,-1.1,61.2,2023-05-19T10:15:58.045Z,2023-05-19T10:27:12Z,4289254835,233,341,4289254811,56,Back,4289254813,346,,,,,,,,,,,,,,,,,b255io6lia16l5dzuxfpruhud,A. Le Fondre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550911655,341,5,1,29,10,c33jm806py6adse5wv9wx6ch1,0,101.1,38.8,2023-05-19T10:15:58.045Z,2023-05-19T10:15:59Z,4289254815,56,Center,4289254817,346,,4289254857,233,179,,,,,,,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550911931,180,1,1,29,43,38ui5tfi8anjuh533emny2tz1,0,5.2,59.7,2023-05-19T10:16:30.744Z,2023-05-19T10:16:36Z,4289256097,1,,4289256101,74,,4289256087,56,Left,4289256089,140,63.6,4289256095,213,0.4,4289256085,124,,4289256093,212,65.9,4289256091,141,95.1,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550911939,342,44,1,29,47,c33jm806py6adse5wv9wx6ch1,1,39,4.6,2023-05-19T10:16:34.822Z,2023-05-19T10:16:36Z,4289256175,233,181,4289256139,56,Back,4289256141,285,,,,,,,,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550911935,181,44,1,29,47,38ui5tfi8anjuh533emny2tz1,0,61,95.4,2023-05-19T10:16:34.823Z,2023-05-19T10:16:37Z,4289256205,233,342,4289256117,286,,4289256115,56,Left,,,,,,,,,,,,,,,,53g522ox4zpljnu57fcf4meei,A. Segecic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550911947,343,1,1,29,47,c33jm806py6adse5wv9wx6ch1,0,41.6,4.3,2023-05-19T10:16:35.403Z,2023-05-19T10:16:37Z,4289256187,212,22.6,4289256179,3,,4289256185,141,0.0,4289256183,140,62.7,4289256181,56,Right,4289256189,213,6.1,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550911955,182,5,1,29,48,38ui5tfi8anjuh533emny2tz1,1,42,102,2023-05-19T10:16:35.927Z,2023-05-19T10:27:12Z,4289256281,233,344,4289256225,347,,4289256223,56,Back,,,,,,,,,,,,,,,,53g522ox4zpljnu57fcf4meei,A. Segecic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550911961,344,5,1,29,48,c33jm806py6adse5wv9wx6ch1,0,58,-2,2023-05-19T10:16:35.927Z,2023-05-19T10:16:38Z,4289256253,347,,4289256251,56,Right,4289256299,233,182,,,,,,,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912057,183,1,1,30,1,38ui5tfi8anjuh533emny2tz1,0,59.5,100,2023-05-19T10:16:49.196Z,2023-05-19T10:16:52Z,4289256775,56,Left,4289256773,107,,4289256779,141,96.8,4289256777,140,71.6,4289256783,213,6.0,4289256781,212,13.1,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912061,345,44,1,30,3,c33jm806py6adse5wv9wx6ch1,1,30.4,4.1,2023-05-19T10:16:51.179Z,2023-05-19T10:16:52Z,4289256803,56,Back,4289256807,233,184,4289256805,285,,,,,,,,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912059,184,44,1,30,3,38ui5tfi8anjuh533emny2tz1,0,69.6,95.9,2023-05-19T10:16:51.180Z,2023-05-19T10:17:59Z,4289256801,286,,4289256811,233,345,4289256799,56,Left,,,,,,,,,,,,,,,,b255io6lia16l5dzuxfpruhud,A. Le Fondre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912067,346,12,1,30,4,c33jm806py6adse5wv9wx6ch1,1,32.3,5.3,2023-05-19T10:16:51.932Z,2023-05-19T10:17:57Z,4289259277,15,,4289256825,56,Back,4289256829,141,12.6,4289256831,212,15.2,4289256833,213,0.3,4289256827,140,46.0,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912081,185,1,1,30,5,38ui5tfi8anjuh533emny2tz1,0,57.8,92.1,2023-05-19T10:16:53.377Z,2023-05-19T10:17:04Z,4289256905,141,84.5,4289256909,213,5.7,4289256901,56,Left,4289256903,140,65.8,4289256907,212,9.9,4289256899,3,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912087,347,44,1,30,7,c33jm806py6adse5wv9wx6ch1,1,30.8,20.8,2023-05-19T10:16:55.323Z,2023-05-19T10:16:56Z,4289256939,285,,4289256983,233,186,4289256937,56,Back,,,,,,,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912089,186,44,1,30,7,38ui5tfi8anjuh533emny2tz1,0,69.2,79.2,2023-05-19T10:16:55.324Z,2023-05-19T10:18:07Z,4289256943,286,,4289256941,56,Left,4289256995,233,347,,,,,,,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912091,348,1,1,30,8,c33jm806py6adse5wv9wx6ch1,0,27.3,26.2,2023-05-19T10:16:55.692Z,2023-05-19T10:16:58Z,4289256951,141,30.4,4289256945,3,,4289256953,212,15.1,4289256947,56,Back,4289256957,213,0.2,4289256949,140,41.4,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912103,187,1,1,30,9,38ui5tfi8anjuh533emny2tz1,0,59.9,79.1,2023-05-19T10:16:56.962Z,2023-05-19T10:16:59Z,4289257007,140,77.7,4289257013,213,6.3,4289257011,212,18.7,4289257005,56,Center,4289257009,141,78.5,4289257003,155,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912115,349,1,1,30,11,c33jm806py6adse5wv9wx6ch1,1,24.9,17.4,2023-05-19T10:16:59.243Z,2023-05-19T10:17:01Z,4289257077,213,2.1,4289257067,3,,4289257075,212,21.1,4289257069,56,Back,4289257071,140,13.9,4289257073,141,43.4,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912119,350,52,1,30,13,c33jm806py6adse5wv9wx6ch1,1,14.1,43.3,2023-05-19T10:17:01.051Z,2023-05-19T10:17:01Z,,,,,,,,,,,,,,,,,,,,,,,,,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912127,351,1,1,30,14,c33jm806py6adse5wv9wx6ch1,1,14.1,47.8,2023-05-19T10:17:01.483Z,2023-05-19T10:19:12Z,4289257105,140,26.6,4289257103,56,Back,4289257101,123,,4289257109,212,27.8,4289257111,213,1.1,4289257107,141,83.9,4289257131,287,,,,,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912157,352,1,1,30,18,c33jm806py6adse5wv9wx6ch1,1,43.3,89.7,2023-05-19T10:17:05.931Z,2023-05-19T10:17:09Z,4289257249,140,48.0,4289257255,213,5.0,4289257251,141,68.4,4289257247,56,Back,4289257253,212,15.3,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912189,353,1,1,30,22,c33jm806py6adse5wv9wx6ch1,1,46.7,73.8,2023-05-19T10:17:09.643Z,2023-05-19T10:17:15Z,4289257439,56,Back,4289257447,213,4.8,4289257441,140,47.5,4289257443,141,41.0,4289257445,212,22.3,,,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912217,354,1,1,30,27,c33jm806py6adse5wv9wx6ch1,1,59.2,34.2,2023-05-19T10:17:15.195Z,2023-05-19T10:17:18Z,4289257597,56,Center,4289257599,140,62.7,4289257601,141,52.1,4289257603,212,12.7,4289257605,213,1.3,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912225,355,1,1,30,30,c33jm806py6adse5wv9wx6ch1,1,65.3,58.2,2023-05-19T10:17:18.042Z,2023-05-19T10:17:19Z,4289257685,141,66.9,4289257687,212,9.5,4289257681,56,Center,4289257689,213,0.7,4289257683,140,72.4,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912241,356,1,1,30,32,c33jm806py6adse5wv9wx6ch1,1,72.4,66.9,2023-05-19T10:17:19.803Z,2023-05-19T10:17:22Z,4289257757,140,65.4,4289257755,56,Center,4289257761,212,8.3,4289257763,213,3.6,4289257759,141,61.2,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912265,357,1,1,30,34,c33jm806py6adse5wv9wx6ch1,0,66.5,57.8,2023-05-19T10:17:21.883Z,2023-05-19T10:17:25Z,4289257885,1,,4289257877,140,100.0,4289257883,213,5.8,4289257881,212,41.3,4289257875,56,Center,4289257873,155,,4289257879,141,27.3,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912267,188,5,1,30,37,38ui5tfi8anjuh533emny2tz1,1,-0.9,70.1,2023-05-19T10:17:24.949Z,2023-05-19T10:27:12Z,4289257889,346,,4289257903,233,358,4289257887,56,Back,,,,,,,,,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912269,358,5,1,30,37,c33jm806py6adse5wv9wx6ch1,0,100.9,29.9,2023-05-19T10:17:24.949Z,2023-05-19T10:17:26Z,4289257893,346,,4289257891,56,Center,4289257923,233,188,,,,,,,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912415,189,1,1,30,56,38ui5tfi8anjuh533emny2tz1,1,4.5,55.8,2023-05-19T10:17:43.484Z,2023-05-19T10:18:45Z,4289258675,189,,4289258669,237,,4289258661,212,36.2,4289258663,213,5.1,4289258657,140,18.2,4289258665,1,,4289258653,124,,4289258659,141,7.0,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,4289258655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912433,190,1,1,30,57,38ui5tfi8anjuh533emny2tz1,1,18.2,7,2023-05-19T10:17:45.372Z,2023-05-19T10:17:46Z,4289258745,213,6.2,4289258737,56,Back,4289258743,212,20.0,4289258741,141,5.2,4289258739,140,37.2,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912443,191,1,1,30,59,38ui5tfi8anjuh533emny2tz1,1,37.5,5,2023-05-19T10:17:46.586Z,2023-05-19T10:17:47Z,4289258817,140,33.0,4289258823,212,6.8,4289258815,56,Back,4289258827,213,2.3,4289258835,156,,4289258819,141,12.2,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912503,192,1,1,31,1,38ui5tfi8anjuh533emny2tz1,1,39,15.9,2023-05-19T10:17:49.065Z,2023-05-19T10:17:57Z,4289259249,213,5.8,4289259241,56,Back,4289259243,140,49.2,4289259247,212,12.3,4289259245,141,7.1,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912505,193,4,1,31,7,38ui5tfi8anjuh533emny2tz1,1,47.4,16.3,2023-05-19T10:17:54.906Z,2023-05-19T10:17:57Z,4289259261,286,,4289259257,56,Back,4289259259,152,,4289259285,233,359,4289259253,13,,4289259255,294,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912499,359,4,1,31,7,c33jm806py6adse5wv9wx6ch1,0,52.6,83.7,2023-05-19T10:17:54.907Z,2023-05-19T10:17:58Z,4289259311,233,193,4289259225,285,,4289259217,13,,4289259221,56,Left,4289259223,152,,4289259219,294,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912549,194,1,1,31,11,38ui5tfi8anjuh533emny2tz1,0,48.5,17.1,2023-05-19T10:17:58.613Z,2023-05-19T10:18:02Z,4289259505,141,9.4,4289259509,213,6.2,4289259487,5,,4289259503,140,86.4,4289259507,212,40.1,4289259511,1,,4289259495,152,,4289259499,56,Right,4ehmmuuxljgliiz7f7298h61h,L. Brattan,4289259491,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912537,360,49,1,31,13,c33jm806py6adse5wv9wx6ch1,1,10.7,92.4,2023-05-19T10:18:01.212Z,2023-05-19T10:18:01Z,,,,,,,,,,,,,,,,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912575,361,1,1,31,14,c33jm806py6adse5wv9wx6ch1,0,9.3,93,2023-05-19T10:18:01.677Z,2023-05-19T10:18:04Z,4289259625,56,Back,4289259623,157,,4289259629,141,100.0,4289259631,212,18.6,4289259633,213,0.3,4289259627,140,26.1,4289259635,1,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912571,195,5,1,31,16,38ui5tfi8anjuh533emny2tz1,1,74.9,-1.8,2023-05-19T10:18:04.303Z,2023-05-19T10:18:05Z,4289259667,233,362,4289259617,347,,4289259615,56,Right,,,,,,,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912577,362,5,1,31,16,c33jm806py6adse5wv9wx6ch1,0,25.1,101.8,2023-05-19T10:18:04.303Z,2023-05-19T10:27:12Z,4289259637,56,Back,4289259697,233,195,4289259639,347,,,,,,,,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912691,197,1,1,31,33,38ui5tfi8anjuh533emny2tz1,1,77.4,0,2023-05-19T10:18:21.279Z,2023-05-19T10:19:02Z,4289260297,212,4.7,4289260291,56,Right,4289260299,213,1.5,4289261753,107,,4289260293,140,77.8,4289260295,141,5.0,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912697,198,50,1,31,35,38ui5tfi8anjuh533emny2tz1,1,78,7.2,2023-05-19T10:18:23.417Z,2023-05-19T10:18:25Z,4289260311,56,Right,4289260375,233,363,4289260313,286,,,,,,,,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912695,363,7,1,31,35,c33jm806py6adse5wv9wx6ch1,0,22,92.8,2023-05-19T10:18:23.418Z,2023-05-19T10:18:25Z,4289260369,233,198,4289260307,56,Back,4289260309,285,,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912735,199,1,1,31,37,38ui5tfi8anjuh533emny2tz1,1,74.9,8,2023-05-19T10:18:24.483Z,2023-05-19T10:18:29Z,4289260481,212,5.5,4289260483,213,5.5,4289260477,140,78.6,4289260479,141,2.3,4289260475,56,Right,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912739,200,1,1,31,40,38ui5tfi8anjuh533emny2tz1,0,78.8,1.3,2023-05-19T10:18:28.057Z,2023-05-19T10:19:42Z,4289260503,140,80.3,4289260525,286,,4289260509,213,0.2,4289260501,56,Right,4289260521,233,364,4289260505,141,1.7,4289260519,236,,4289260507,212,1.6,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912727,364,74,1,31,40,c33jm806py6adse5wv9wx6ch1,1,23.5,97.7,2023-05-19T10:18:28.058Z,2023-05-19T10:18:30Z,4289260449,285,,4289260531,233,200,4289260447,56,Back,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912749,201,5,1,31,41,38ui5tfi8anjuh533emny2tz1,1,80.3,-1.4,2023-05-19T10:18:29.402Z,2023-05-19T10:27:13Z,4289260553,347,,4289260551,56,Right,4289260575,233,365,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912741,365,5,1,31,41,c33jm806py6adse5wv9wx6ch1,0,19.7,101.4,2023-05-19T10:18:29.402Z,2023-05-19T10:18:31Z,4289260513,347,,4289260511,56,Back,4289260581,233,201,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912803,202,1,1,31,47,38ui5tfi8anjuh533emny2tz1,1,82.8,0,2023-05-19T10:18:34.841Z,2023-05-19T10:18:42Z,4289260843,107,,4289260849,141,2.0,4289260845,56,Right,4289261083,189,,4289260851,212,13.2,4289260847,140,95.2,4289260853,213,0.2,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912811,203,3,1,31,49,38ui5tfi8anjuh533emny2tz1,0,94.2,2.9,2023-05-19T10:18:36.818Z,2023-05-19T10:18:39Z,4289261007,233,366,4289260881,286,,4289260879,56,Right,,,,,,,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912827,366,7,1,31,49,c33jm806py6adse5wv9wx6ch1,1,5.8,97.1,2023-05-19T10:18:36.819Z,2023-05-19T10:18:39Z,4289260973,56,Back,4289260989,233,203,4289260975,285,,,,,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912829,367,49,1,31,51,c33jm806py6adse5wv9wx6ch1,1,8.6,95.7,2023-05-19T10:18:39.003Z,2023-05-19T10:20:13Z,,,,,,,,,,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912847,368,1,1,31,51,c33jm806py6adse5wv9wx6ch1,0,8.7,95.7,2023-05-19T10:18:39.340Z,2023-05-19T10:20:19Z,4289261073,212,46.8,4289261071,141,93.9,4289261075,213,6.3,4289261069,140,53.3,4289261067,56,Left,4289264205,155,,4289261077,1,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912859,204,49,1,31,55,38ui5tfi8anjuh533emny2tz1,1,46.7,7,2023-05-19T10:18:43.329Z,2023-05-19T10:18:43Z,,,,,,,,,,,,,,,,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912873,205,1,1,31,56,38ui5tfi8anjuh533emny2tz1,1,46.7,7.3,2023-05-19T10:18:43.706Z,2023-05-19T10:18:45Z,4289261207,140,34.4,4289261213,213,2.1,4289261205,56,Back,4289261211,212,24.7,4289261209,141,38.3,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912935,206,1,1,31,57,38ui5tfi8anjuh533emny2tz1,1,34.4,38.3,2023-05-19T10:18:45.305Z,2023-05-19T10:18:53Z,4289261513,141,73.6,4289261511,140,40.2,4289261515,212,24.8,4289261509,56,Back,4289261517,213,1.3,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912967,207,1,1,32,6,38ui5tfi8anjuh533emny2tz1,1,32.7,96.3,2023-05-19T10:18:53.863Z,2023-05-19T10:18:58Z,4289261683,213,0.0,4289261681,212,14.5,4289261677,140,46.5,4289261679,141,97.1,4289261675,56,Back,,,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550912973,208,4,1,32,9,38ui5tfi8anjuh533emny2tz1,1,42.6,96,2023-05-19T10:18:57.353Z,2023-05-19T10:20:59Z,4289261743,233,369,4289261721,286,,4289261715,56,Back,4289261711,294,,4289261719,152,,4289261707,13,,,,,,,,53g522ox4zpljnu57fcf4meei,A. Segecic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
