id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/10/value,qualifier/12/value,qualifier/15/value,qualifier/11/value,qualifier/16/value
2504016025,111,1,1,11,41,go76xxm0xyfgqt1h6tcrtimm,0,58.3,63.9,2023-02-04T17:43:04.021Z,2023-02-05T09:48:22Z,4012749485,213,1.4,4012749479,140,58.5,4012749477,56,Center,4012749483,212,1.7,4012749481,141,66.4,4012749517,286,,4012749511,236,,4012749513,233,105,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,4014277219,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504016019,105,74,1,11,41,cz4a6wmzx2obyisadhgaccx7b,1,41.9,32,2023-02-04T17:43:04.107Z,2023-02-05T09:48:26Z,4012749447,285,,4014277289,178,,4012749537,233,111,4012749445,56,Back,,,,,,,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504016033,106,49,1,11,43,cz4a6wmzx2obyisadhgaccx7b,1,34.3,26.8,2023-02-04T17:43:05.575Z,2023-02-05T09:48:31Z,,,,,,,,,,,,,,,,,,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504016067,107,1,1,11,43,cz4a6wmzx2obyisadhgaccx7b,1,35.8,25.8,2023-02-04T17:43:05.699Z,2023-02-05T09:48:34Z,4014277455,178,,4012749743,141,33.6,4012749741,140,33.8,4012749747,213,1.9,4012749745,212,5.7,4012749739,56,Back,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504016101,108,1,1,11,43,cz4a6wmzx2obyisadhgaccx7b,1,35,34.7,2023-02-04T17:43:06.257Z,2023-02-05T09:48:37Z,4014277531,178,,4012749995,212,10.8,4012749989,56,Back,4012749991,140,42.0,4012749997,213,5.5,4012749993,141,23.1,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504016119,109,1,1,11,45,cz4a6wmzx2obyisadhgaccx7b,1,42.4,23.3,2023-02-04T17:43:07.822Z,2023-02-05T09:48:41Z,4012750099,56,Back,4012750105,212,13.9,4014277591,178,,4012750103,141,8.6,4012750107,213,3.9,4012750101,140,33.2,,,,,,,e1wv1pujaj9nf92pgs7sm1wtm,S. Kozuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504016129,110,1,1,11,47,cz4a6wmzx2obyisadhgaccx7b,1,32.2,9.1,2023-02-04T17:43:10.361Z,2023-02-05T09:48:43Z,4012750179,213,1.9,4012750171,56,Back,4012750177,212,9.8,4012750173,140,29.4,4012750175,141,22.8,4014277617,178,,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504016145,111,1,1,11,49,cz4a6wmzx2obyisadhgaccx7b,1,29.3,22.8,2023-02-04T17:43:11.475Z,2023-02-05T09:48:46Z,4012750229,213,0.3,4012750227,212,7.8,4012750221,56,Back,4012750223,140,36.3,4012750225,141,26.7,4014277657,178,,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504016153,112,1,1,11,50,cz4a6wmzx2obyisadhgaccx7b,1,34.6,27.9,2023-02-04T17:43:13.413Z,2023-02-05T09:48:50Z,4012750265,141,25.6,4012750271,213,3.3,4012750263,140,22.2,4014277749,178,,4012750269,212,13.1,4012750261,56,Back,,,,,,,3qbl0ps3ms998s0apmpkre3md,É. Balanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504016169,113,1,1,11,53,cz4a6wmzx2obyisadhgaccx7b,1,22.9,23.7,2023-02-04T17:43:15.654Z,2023-02-05T09:48:53Z,4012750385,56,Back,4012750393,213,5.1,4012750391,212,13.7,4014277839,178,,4012750387,140,27.5,4012750389,141,4.8,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504016213,114,1,1,11,55,cz4a6wmzx2obyisadhgaccx7b,1,26.1,7.9,2023-02-04T17:43:18.048Z,2023-02-05T09:48:56Z,4012750665,212,19.7,4012750663,141,26.4,4012750661,140,11.6,4012750667,213,2.5,4014277901,178,,4012750659,56,Back,,,,,,,f3xm12deg7xf3g2n3yk11npat,C. Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504016245,115,1,1,11,57,cz4a6wmzx2obyisadhgaccx7b,1,11.6,26.7,2023-02-04T17:43:19.857Z,2023-02-05T09:48:59Z,4012750855,141,46.1,4014277969,178,,4012750853,140,7.0,4012750851,56,Back,4012750859,213,1.9,4012750857,212,14.0,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504016263,116,1,1,11,59,cz4a6wmzx2obyisadhgaccx7b,1,7.3,44.9,2023-02-04T17:43:21.905Z,2023-02-05T09:49:01Z,4012750935,56,Back,4012750943,213,6.0,4012750941,212,16.5,4014278007,178,,4012750939,141,38.5,4012750937,140,22.5,,,,,,,8td0ccul6gf7r5benk1pxqrx1,R. Fährmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504016363,117,1,1,12,0,cz4a6wmzx2obyisadhgaccx7b,1,22.5,38.5,2023-02-04T17:43:22.840Z,2023-02-05T09:49:05Z,4014278147,178,,4012751483,213,2.0,4012751477,140,13.3,4012751479,141,72.4,4012751481,212,25.0,4012751475,56,Back,,,,,,,3qbl0ps3ms998s0apmpkre3md,É. Balanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504016389,118,1,1,12,9,cz4a6wmzx2obyisadhgaccx7b,0,44,55.4,2023-02-04T17:43:31.609Z,2023-02-05T09:49:10Z,4012751633,56,Center,4012751639,212,49.2,4012751637,141,31.6,4012751635,140,88.2,4012751643,1,,4012751641,213,5.9,4014278305,178,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504016387,112,49,1,12,12,go76xxm0xyfgqt1h6tcrtimm,1,12.3,63.3,2023-02-04T17:43:34.812Z,2023-02-05T09:49:15Z,,,,,,,,,,,,,,,,,,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504016455,113,1,1,12,15,go76xxm0xyfgqt1h6tcrtimm,1,13.7,61.8,2023-02-04T17:43:38.379Z,2023-02-05T09:49:40Z,4012752009,140,24.9,4012752007,56,Back,4012752013,212,24.2,4012752011,141,30.7,4012752015,213,5.2,4014279065,178,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504016475,114,1,1,12,19,go76xxm0xyfgqt1h6tcrtimm,1,29,25.5,2023-02-04T17:43:41.923Z,2023-02-05T09:49:42Z,4012752105,141,23.4,4014279127,178,,4012752103,140,40.9,4012752101,56,Back,4012752107,212,12.6,4012752109,213,6.2,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504016503,115,1,1,12,20,go76xxm0xyfgqt1h6tcrtimm,1,40.8,23.1,2023-02-04T17:43:42.912Z,2023-02-05T09:49:45Z,4012752299,212,9.1,4012752297,141,25.0,4012752293,56,Back,4012752295,140,32.2,4014279161,178,,4012752301,213,3.0,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504016537,116,1,1,12,25,go76xxm0xyfgqt1h6tcrtimm,1,35.6,20.7,2023-02-04T17:43:47.467Z,2023-02-05T09:49:52Z,4012752499,140,48.7,4012752497,56,Back,4012752503,212,16.4,4012752501,141,7.7,4014279305,178,,4012752505,213,5.7,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504016603,117,1,1,12,28,go76xxm0xyfgqt1h6tcrtimm,1,56.8,6.2,2023-02-04T17:43:50.582Z,2023-02-05T09:49:55Z,4014279379,178,,4012752775,56,Center,4012752781,212,26.0,4012752773,155,,4012752779,141,27.2,4012752777,140,77.5,4012752783,213,0.6,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504016611,118,1,1,12,32,go76xxm0xyfgqt1h6tcrtimm,0,94.1,26.2,2023-02-04T17:43:54.753Z,2023-02-05T09:50:01Z,4012752829,140,94.1,4012752827,56,Center,4012752835,213,1.6,4012753345,236,,4012753347,233,119,4012752831,141,28.0,4012752833,212,1.2,4014279453,178,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,4012753351,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504016649,119,74,1,12,32,cz4a6wmzx2obyisadhgaccx7b,1,4.6,71.1,2023-02-04T17:43:54.902Z,2023-02-05T09:50:05Z,4012753005,56,Back,4012753393,233,118,4014279545,178,,4012753267,285,,,,,,,,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504016641,120,43,1,12,34,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2023-02-04T17:43:57.053Z,2023-02-04T17:43:59Z,4012753115,144,10,4012752971,94,0,4012752973,56,Left,,,,,,,,,,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504016635,119,6,1,12,35,go76xxm0xyfgqt1h6tcrtimm,1,93,28.6,2023-02-04T17:43:57.480Z,2023-02-05T09:50:08Z,4012753183,233,120,4012753305,75,,4012752943,56,Center,,,,,,,,,,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504016683,120,6,1,12,35,cz4a6wmzx2obyisadhgaccx7b,0,7,71.4,2023-02-04T17:43:57.480Z,2023-02-05T09:50:08Z,4012753161,73,,4012753159,56,Back,4012753227,233,119,,,,,,,,,,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504016939,121,1,1,12,56,go76xxm0xyfgqt1h6tcrtimm,0,99.5,0.8,2023-02-04T17:44:19.373Z,2023-02-05T09:50:12Z,4012754565,140,90.1,4012754563,56,Center,4014033727,20,,4012754561,224,,4012754567,141,41.3,4012754569,212,29.3,4012754571,213,1.9,4014279717,178,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,4012754555,2,4012754557,6,4012754559,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504016967,121,12,1,12,58,cz4a6wmzx2obyisadhgaccx7b,1,8,58.5,2023-02-04T17:44:20.784Z,2023-02-05T09:50:23Z,4012754705,56,Back,4012754709,141,32.6,4012754707,140,20.5,4012754713,213,5.4,4014279951,388,,4012754717,15,,4012754711,212,22.0,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504017019,122,1,1,13,4,go76xxm0xyfgqt1h6tcrtimm,0,90.9,74.8,2023-02-04T17:44:27.068Z,2023-02-05T09:50:27Z,4012754969,212,2.5,4012754967,141,71.4,4012754963,56,Center,4012754965,140,91.7,4012754971,213,5.1,4014280045,178,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504017033,122,61,1,13,4,cz4a6wmzx2obyisadhgaccx7b,1,7.7,29.5,2023-02-04T17:44:27.148Z,2023-02-05T09:50:31Z,4014280113,178,,4012755045,56,Back,,,,,,,,,,,,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504017139,123,5,1,13,9,go76xxm0xyfgqt1h6tcrtimm,1,82,101.2,2023-02-04T17:44:31.918Z,2023-02-05T09:50:34Z,4012755651,56,Left,4012755657,233,123,4012755653,347,,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504017049,123,5,1,13,9,cz4a6wmzx2obyisadhgaccx7b,0,18,-1.2,2023-02-04T17:44:31.918Z,2023-02-05T09:50:34Z,4012755137,347,,4012755663,233,123,4012755135,56,Back,,,,,,,,,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504017241,124,1,1,13,24,go76xxm0xyfgqt1h6tcrtimm,1,80.7,100,2023-02-04T17:44:47.184Z,2023-02-05T09:50:38Z,4012756085,212,10.6,4012756077,107,,4012756079,56,Left,4012756083,141,87.5,4012756081,140,76.5,4012756087,213,4.3,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504017263,125,1,1,13,25,go76xxm0xyfgqt1h6tcrtimm,1,76.5,87.7,2023-02-04T17:44:47.970Z,2023-02-05T09:51:02Z,4012756203,56,Left,4012756209,212,6.8,4012756207,141,97.4,4012756211,213,1.3,4012756205,140,78.1,4014280701,388,,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504017279,126,1,1,13,26,go76xxm0xyfgqt1h6tcrtimm,1,78.1,97.4,2023-02-04T17:44:49.348Z,2023-02-05T09:51:06Z,4012756289,140,66.7,4012756287,56,Left,4012756295,213,3.4,4012756291,141,93.6,4012756293,212,12.2,4014280785,178,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504017319,127,1,1,13,28,go76xxm0xyfgqt1h6tcrtimm,1,66.6,93.6,2023-02-04T17:44:51.236Z,2023-02-05T09:51:08Z,4012756535,56,Center,4012756541,212,30.4,4012756543,213,4.3,4012756539,141,53.3,4012756537,140,54.1,4014280847,178,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504017345,128,1,1,13,32,go76xxm0xyfgqt1h6tcrtimm,1,62.2,48.8,2023-02-04T17:44:55.078Z,2023-02-05T09:51:12Z,4014280939,178,,4012756703,213,5.8,4012756701,212,8.5,4012756697,140,69.2,4012756699,141,42.5,4012756695,56,Center,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504017367,129,1,1,13,34,go76xxm0xyfgqt1h6tcrtimm,1,67.9,40.6,2023-02-04T17:44:56.617Z,2023-02-05T09:51:15Z,4014281015,178,,4012756787,56,Center,4012756795,141,46.7,4012756803,213,1.6,4012756799,212,4.2,4012756791,140,67.7,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504017393,130,1,1,13,35,go76xxm0xyfgqt1h6tcrtimm,1,67.7,46.7,2023-02-04T17:44:57.573Z,2023-02-05T09:51:18Z,4012756945,213,4.3,4014281099,178,,4012756939,140,66.3,4012756937,56,Center,4012756943,212,4.0,4012756941,141,41.3,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504017409,131,1,1,13,36,go76xxm0xyfgqt1h6tcrtimm,1,66.1,41.3,2023-02-04T17:44:59.176Z,2023-02-05T09:51:24Z,4012757023,140,57.0,4012757027,212,19.2,4012757029,213,2.1,4012757021,56,Center,4014281203,178,,4012757025,141,65.8,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504017473,132,1,1,13,39,go76xxm0xyfgqt1h6tcrtimm,1,57,65.8,2023-02-04T17:45:01.806Z,2023-02-05T09:51:27Z,4014281293,178,,4012757351,213,1.2,4012757345,140,61.0,4012757347,141,79.9,4012757349,212,10.5,4012757343,56,Left,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504017509,133,1,1,13,44,go76xxm0xyfgqt1h6tcrtimm,1,56,69.3,2023-02-04T17:45:07.071Z,2023-02-05T09:51:32Z,4012757563,140,48.4,4012757567,212,20.1,4012757561,56,Back,4012757569,213,4.3,4014281373,178,,4012757565,141,42.1,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504017533,134,1,1,13,47,go76xxm0xyfgqt1h6tcrtimm,1,50.9,40.9,2023-02-04T17:45:09.562Z,2023-02-05T09:51:38Z,4012757705,56,Center,4014281509,178,,4012757707,140,67.3,4012757709,141,38.8,4012757713,213,6.2,4012757711,212,17.3,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504017571,135,1,1,13,48,go76xxm0xyfgqt1h6tcrtimm,1,67.1,37.5,2023-02-04T17:45:11.200Z,2023-02-05T09:51:41Z,4014281585,178,,4012757885,141,27.0,4012757887,212,10.6,4012757881,56,Center,4012757889,213,5.5,4012757883,140,74.5,,,,,,,9bdxi3mvkftmqts59jptqq76d,L. Stindl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504252363,929,3,1,13,50,go76xxm0xyfgqt1h6tcrtimm,0,74.9,29.4,2023-02-04T17:45:12.626Z,2023-02-05T09:51:48Z,4014035679,56,Center,4014035683,465,,4014035681,286,,4014281741,178,,4014035685,467,bm5w5xsbbflm26pdhmejwgvs9,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504017575,136,4,1,13,50,go76xxm0xyfgqt1h6tcrtimm,1,74.5,28.5,2023-02-04T17:45:12.897Z,2023-02-05T09:51:54Z,4012757907,56,Center,4012757909,152,,4012757911,265,,4012757905,13,,4012757913,286,,4012758095,233,124,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504017603,124,4,1,13,50,cz4a6wmzx2obyisadhgaccx7b,0,25.5,71.5,2023-02-04T17:45:12.898Z,2023-02-05T09:51:53Z,4012758061,152,,4014281811,178,,4012758063,265,,4012758059,56,Back,4012758057,13,,4012758103,233,136,4012758065,285,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504017727,125,17,1,13,57,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-02-04T17:45:19.515Z,2023-02-05T09:52:00Z,4012758729,31,,4012758731,392,,4012758733,13,243,,,,,,,,,,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504018497,137,1,1,15,9,go76xxm0xyfgqt1h6tcrtimm,0,74.4,28.3,2023-02-04T17:46:32.013Z,2023-02-05T09:35:10Z,4012763013,141,54.0,4012763017,213,0.7,4012763011,140,92.9,4014260071,178,,4012763015,212,26.1,4014035947,224,,4014035949,20,,4012763003,5,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,4012763009,56,4012763007,152,4012763001,2,4012763005,155,,,,,,Center,,,,,,,,,,,,,,,,,,,,
2504018515,126,12,1,15,10,cz4a6wmzx2obyisadhgaccx7b,1,7.1,45.4,2023-02-04T17:46:33.345Z,2023-02-05T09:35:14Z,4014260153,388,,4012763109,56,Back,4012763113,141,54.2,4012763131,15,,4012763111,140,18.5,4012763117,213,0.5,4012763115,212,13.4,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504018549,127,12,1,15,12,cz4a6wmzx2obyisadhgaccx7b,1,18.4,53.2,2023-02-04T17:46:34.973Z,2023-02-05T09:35:20Z,4012763261,213,6.2,4012763257,141,52.4,4012763259,212,13.6,4012763253,56,Back,4012763281,15,,4012763255,140,31.3,4014260269,388,,,,,8prrhz0d1i4vxkhgro8p42bxl,T. Skarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504018595,138,1,1,15,15,go76xxm0xyfgqt1h6tcrtimm,1,68.1,46.6,2023-02-04T17:46:37.847Z,2023-02-05T09:35:25Z,4012763561,212,28.7,4012763563,213,3.3,4012763559,141,41.8,4012763557,140,40.9,4012763555,56,Back,4014260333,178,,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504018695,139,1,1,15,18,go76xxm0xyfgqt1h6tcrtimm,1,40.9,41.8,2023-02-04T17:46:40.508Z,2023-02-05T09:35:34Z,4012764025,141,49.3,4014260495,178,,4012764023,140,16.6,4012764027,212,26.0,4012764029,213,2.9,4012764021,56,Back,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504018711,140,1,1,15,27,go76xxm0xyfgqt1h6tcrtimm,0,20.5,46.9,2023-02-04T17:46:50.052Z,2023-02-05T09:35:37Z,4014260567,178,,4012764133,140,43.1,4012764131,56,Back,4012764137,212,32.3,4012764139,213,5.5,4012764129,155,,4012764135,141,14.7,4012764143,1,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504018727,128,44,1,15,29,cz4a6wmzx2obyisadhgaccx7b,1,56.9,81.6,2023-02-04T17:46:52.389Z,2023-02-05T10:56:46Z,4012764207,286,,4012764263,233,141,4012764205,56,Left,,,,,,,,,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504018717,141,44,1,15,29,go76xxm0xyfgqt1h6tcrtimm,0,43.1,18.4,2023-02-04T17:46:52.390Z,2023-02-05T09:35:44Z,4012764291,233,128,4012764153,285,,4012764151,56,Back,,,,,,,,,,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504018735,129,61,1,15,30,cz4a6wmzx2obyisadhgaccx7b,1,56.9,77.8,2023-02-04T17:46:52.455Z,2023-02-05T10:56:47Z,4014261025,388,,4014261023,15,,4012764231,56,Center,,,,,,,,,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504018737,142,61,1,15,30,go76xxm0xyfgqt1h6tcrtimm,1,43.1,14.7,2023-02-04T17:46:52.503Z,2023-02-05T09:36:06Z,4014261153,388,,4014261151,21,,4012764233,56,Back,,,,,,,,,,,,,,,,1mkbxdrj3myvt6jm4tx8sywgl,C. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504018795,143,4,1,15,31,go76xxm0xyfgqt1h6tcrtimm,1,40.3,13.9,2023-02-04T17:46:54.211Z,2023-02-05T09:36:20Z,4012764545,233,130,4012764539,152,,4012764537,56,Back,4012764535,13,,4012764541,265,,4012764543,286,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504018787,130,4,1,15,31,cz4a6wmzx2obyisadhgaccx7b,0,59.7,86.1,2023-02-04T17:46:54.212Z,2023-02-05T09:36:20Z,4012764731,233,143,4012764495,285,,4012764487,13,,4012764489,56,Left,4014261463,178,,4012764491,152,,4012764493,265,,,,,e1wv1pujaj9nf92pgs7sm1wtm,S. Kozuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504018893,144,1,1,15,39,go76xxm0xyfgqt1h6tcrtimm,1,37,22.4,2023-02-04T17:47:02.227Z,2023-02-05T09:36:26Z,4014261595,178,,4012765331,189,,4012765055,5,,4012765065,212,26.1,4012765059,56,Back,4012765057,152,,4012765061,140,33.7,4012765067,213,1.7,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,4012765063,141,,,,,,,,,,,,60.5,,,,,,,,,,,,,,,,,,,,
2504018943,145,1,1,15,47,go76xxm0xyfgqt1h6tcrtimm,1,33.9,60.5,2023-02-04T17:47:09.538Z,2023-02-05T09:36:33Z,4014261725,178,,4012765285,141,33.0,4012765287,212,18.7,4012765281,56,Back,4012765289,213,4.7,4012765283,140,34.3,,,,,,,8k5c8po5gx3vnxx36viq08xqt,N. Elvedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504018989,146,1,1,15,53,go76xxm0xyfgqt1h6tcrtimm,0,39.7,34.9,2023-02-04T17:47:15.914Z,2023-02-05T09:36:40Z,4012765493,212,20.2,4012765491,141,41.0,4012765495,213,0.2,4014261857,178,,4012765487,56,Center,4012765489,140,58.5,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504306935,925,67,1,15,54,cz4a6wmzx2obyisadhgaccx7b,1,40.7,56.7,2023-02-04T17:47:17.414Z,2023-02-05T10:56:47Z,4014294185,233,1074,,,,,,,,,,,,,,,,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504306931,1074,67,1,15,54,go76xxm0xyfgqt1h6tcrtimm,0,59.3,43.3,2023-02-04T17:47:17.415Z,2023-02-05T10:04:22Z,4014294195,233,925,,,,,,,,,,,,,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
