id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value
2466273039,1038,67,1,0,8,a8l3w3n0j99qjlsxj3jnmgkz1,0,43.3,72.9,2022-10-01T13:30:20.578Z,2022-10-02T07:21:38Z,3813532787,233,836,,,,,,,,,,,,,,,,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465504127,6,61,1,0,8,3dwlvz6cl4lcavvrg0y2dycrt,0,59.8,29.2,2022-10-01T13:30:20.592Z,2022-10-02T10:25:18Z,3813333183,178,,3809420539,56,Center,,,,,,,,,,,,,,,,,,,7gzdg0j9usc3yq0dd1ad57sgl,P. Stenzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465504171,5,5,1,0,10,a8l3w3n0j99qjlsxj3jnmgkz1,1,23.4,101,2022-10-01T13:30:22.505Z,2022-10-02T04:23:47Z,3809420681,56,Back,3809420683,347,,3809420691,233,7,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465504129,7,5,1,0,10,3dwlvz6cl4lcavvrg0y2dycrt,0,76.6,-1,2022-10-01T13:30:22.505Z,2022-10-02T04:23:47Z,3809420551,347,,3809420549,56,Right,3809420739,233,5,,,,,,,,,,,,,,,,7gzdg0j9usc3yq0dd1ad57sgl,P. Stenzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465504215,6,1,1,0,17,a8l3w3n0j99qjlsxj3jnmgkz1,1,21.5,100,2022-10-01T13:30:29.447Z,2022-10-02T04:23:54Z,3809420901,107,,3809420909,212,13.0,3809420903,56,Back,3809420911,213,3.8,3809420907,141,89.7,3809420905,140,12.0,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465504269,7,1,1,0,18,a8l3w3n0j99qjlsxj3jnmgkz1,1,12,89.9,2022-10-01T13:30:30.390Z,2022-10-02T04:24:04Z,3809421187,212,6.7,3809421185,141,93.8,3809421189,213,0.4,3809421183,140,17.9,3813333669,178,,3809421179,56,Back,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465504273,8,4,1,0,20,a8l3w3n0j99qjlsxj3jnmgkz1,1,21.4,94,2022-10-01T13:30:32.658Z,2022-10-02T04:24:18Z,3809421207,13,,3809421579,233,8,3809421211,152,,3809421213,265,,3809421215,285,,3809421209,56,Back,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465504341,8,4,1,0,20,3dwlvz6cl4lcavvrg0y2dycrt,0,78.6,6,2022-10-01T13:30:32.659Z,2022-10-02T04:24:17Z,3809421533,265,,3809421539,286,,3809421525,56,Right,3809421521,13,,3809421529,152,,3809421587,233,8,3813333779,178,,,,,bmrdtenqr84jt4gmw6i7wez11,S. Guirassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465504425,9,1,1,0,26,a8l3w3n0j99qjlsxj3jnmgkz1,1,20.3,95.9,2022-10-01T13:30:38.756Z,2022-10-02T04:24:21Z,3813334047,178,,3809421965,140,12.3,3809421959,5,,3809421967,141,58.1,3809421961,152,,3809421969,212,27.0,3809421971,213,4.4,3809421963,56,Back,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465504487,10,1,1,0,29,a8l3w3n0j99qjlsxj3jnmgkz1,1,12.3,58.1,2022-10-01T13:30:41.505Z,2022-10-02T04:24:26Z,3809422225,140,26.0,3809422227,141,25.0,3809422231,213,5.3,3813334169,178,,3809422223,56,Back,3809422229,212,26.7,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465504541,11,1,1,0,34,a8l3w3n0j99qjlsxj3jnmgkz1,1,32.5,28.5,2022-10-01T13:30:46.802Z,2022-10-02T04:24:34Z,3809422491,212,19.0,3809422493,213,5.3,3809422489,141,4.9,3809422485,56,Back,3809422487,140,42.1,3813334369,178,,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465504577,12,1,1,0,37,a8l3w3n0j99qjlsxj3jnmgkz1,1,42,5.6,2022-10-01T13:30:49.454Z,2022-10-02T04:24:39Z,3809422627,213,2.2,3809422625,212,12.3,3809422617,56,Back,3809422623,141,20.6,3813334523,178,,3809422621,140,35.4,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465504637,13,1,1,0,39,a8l3w3n0j99qjlsxj3jnmgkz1,1,32.1,24.6,2022-10-01T13:30:51.798Z,2022-10-02T04:24:45Z,3809422931,212,7.2,3809422929,141,34.8,3809422933,213,1.9,3813334649,178,,3809422925,56,Back,3809422927,140,30.1,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465504713,14,1,1,0,43,a8l3w3n0j99qjlsxj3jnmgkz1,1,30.2,40.3,2022-10-01T13:30:55.160Z,2022-10-02T04:24:51Z,3809423305,1,,3809423297,140,47.4,3809423295,56,Back,3813334755,178,,3809423299,141,96.6,3809423301,212,42.3,3809423303,213,1.1,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466320769,1089,83,1,0,47,3dwlvz6cl4lcavvrg0y2dycrt,1,38.5,6.1,2022-10-01T13:30:59.255Z,2022-10-02T10:30:18Z,3813761209,399,177895,,,,,,,,,,,,,,,,,,,,,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465504743,15,1,1,0,47,a8l3w3n0j99qjlsxj3jnmgkz1,0,56.6,94.8,2022-10-01T13:30:59.266Z,2022-10-02T04:26:02Z,3809423503,233,9,3809423435,141,95.0,3809423501,236,,3809423441,213,0.1,3813336053,178,,3809423431,56,Left,3809423507,286,,3809423439,212,1.4,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,3809423433,140,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465504751,9,74,1,0,47,3dwlvz6cl4lcavvrg0y2dycrt,1,31.9,4.7,2022-10-01T13:30:59.330Z,2022-10-02T04:26:07Z,3809423535,233,15,3809423473,56,Back,3813336249,178,,3809423477,285,,,,,,,,,,,,,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465504777,10,1,1,0,49,3dwlvz6cl4lcavvrg0y2dycrt,0,23.1,6.2,2022-10-01T13:31:00.974Z,2022-10-02T04:26:13Z,3813336491,178,,3809423619,140,31.2,3809423623,212,8.6,3809423621,141,7.9,3809423625,213,0.1,3809423615,3,,3809423617,56,Back,,,,7gzdg0j9usc3yq0dd1ad57sgl,P. Stenzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465504809,16,1,1,0,50,a8l3w3n0j99qjlsxj3jnmgkz1,0,62.7,90.6,2022-10-01T13:31:01.882Z,2022-10-02T04:26:19Z,3809423751,56,Center,3809423753,140,70.5,3809423759,213,5.1,3809423749,3,,3813336625,388,,3809423755,141,63.6,3809423757,212,20.1,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465504829,11,1,1,0,52,3dwlvz6cl4lcavvrg0y2dycrt,0,23.8,37,2022-10-01T13:31:03.954Z,2022-10-02T04:26:27Z,3809423879,56,Back,3809423883,141,39.7,3813336777,178,,3809423881,140,37.5,3809423887,213,0.1,3809423885,212,14.5,3809423877,3,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465504909,17,1,1,0,53,a8l3w3n0j99qjlsxj3jnmgkz1,1,65.4,64.5,2022-10-01T13:31:05.692Z,2022-10-02T04:26:45Z,3809424211,213,4.9,3809424209,212,13.6,3809424203,56,Center,3809424205,140,68.1,3809424207,141,44.9,3813337173,178,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465504929,18,1,1,0,55,a8l3w3n0j99qjlsxj3jnmgkz1,0,68.1,44.9,2022-10-01T13:31:07.750Z,2022-10-02T04:26:57Z,3809424317,140,71.9,3809424321,141,52.2,3809424323,212,6.4,3813337377,178,,3809424313,56,Center,3809424325,213,0.9,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465504913,12,8,1,0,56,3dwlvz6cl4lcavvrg0y2dycrt,1,27.1,51.5,2022-10-01T13:31:08.422Z,2022-10-02T04:27:04Z,3809424237,56,Back,3813337493,178,,3812508249,385,,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465504967,19,61,1,0,57,a8l3w3n0j99qjlsxj3jnmgkz1,0,73.8,71.8,2022-10-01T13:31:09.644Z,2022-10-02T04:27:11Z,3813337663,178,,3809424473,56,Center,,,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466320973,1090,67,1,0,59,3dwlvz6cl4lcavvrg0y2dycrt,1,23.3,15.7,2022-10-01T13:31:11.276Z,2022-10-02T11:16:00Z,3813762169,233,1322,,,,,,,,,,,,,,,,,,,,,,7gzdg0j9usc3yq0dd1ad57sgl,P. Stenzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466320969,1322,67,1,0,59,a8l3w3n0j99qjlsxj3jnmgkz1,0,76.7,84.3,2022-10-01T13:31:11.277Z,2022-10-02T10:30:40Z,3813762211,233,1090,,,,,,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465505021,13,1,1,0,59,3dwlvz6cl4lcavvrg0y2dycrt,0,20.8,21.5,2022-10-01T13:31:11.307Z,2022-10-02T11:16:00Z,3809493695,1,,3809424797,141,20.2,3813337903,178,,3809493713,286,,3809424799,212,2.5,3809493693,157,,3809493709,233,20,3809424795,140,23.0,7gzdg0j9usc3yq0dd1ad57sgl,P. Stenzel,3809424801,213,5.9,3809424793,56,Back,3809493707,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465504995,20,74,1,0,59,a8l3w3n0j99qjlsxj3jnmgkz1,1,78,80.6,2022-10-01T13:31:11.364Z,2022-10-02T04:27:44Z,3809424655,56,Left,3809424657,285,,3813338307,178,,3809424859,233,13,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466328091,1324,61,1,1,2,a8l3w3n0j99qjlsxj3jnmgkz1,1,71,95,2022-10-01T13:31:14.020Z,2022-10-02T11:22:15Z,3813937649,56,Left,3813938289,178,,,,,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466273503,1055,43,1,1,2,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2022-10-01T13:31:14.048Z,2022-10-02T10:17:43Z,3813534183,178,0,3813734999,144,82,,,,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466318373,1319,43,1,1,3,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2022-10-01T13:31:15.505Z,2022-10-02T10:24:30Z,3813749277,178,0,3813749431,144,82,,,,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466074193,818,44,1,1,3,a8l3w3n0j99qjlsxj3jnmgkz1,1,76.3,95.4,2022-10-01T13:31:15.530Z,2022-10-02T10:25:19Z,3812509721,286,,3812509719,56,Left,3813093877,233,737,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466074203,737,44,1,1,3,3dwlvz6cl4lcavvrg0y2dycrt,0,23.7,4.6,2022-10-01T13:31:15.531Z,2022-10-02T04:27:53Z,3813093883,233,818,3812509793,285,,3812509791,56,Back,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465505079,21,1,1,1,4,a8l3w3n0j99qjlsxj3jnmgkz1,0,70.7,97.5,2022-10-01T13:31:16.651Z,2022-10-02T04:28:11Z,3809425083,213,4.3,3809425069,140,70.2,3809425079,212,1.4,3809425073,141,95.6,3809425067,56,Left,3809425065,3,,3813338913,178,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465505095,14,49,1,1,5,3dwlvz6cl4lcavvrg0y2dycrt,1,22.1,14,2022-10-01T13:31:17.008Z,2022-10-02T04:28:20Z,,,,,,,,,,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465505133,15,1,1,1,5,3dwlvz6cl4lcavvrg0y2dycrt,0,22.1,14,2022-10-01T13:31:17.694Z,2022-10-02T04:28:27Z,3809425331,56,Right,3809425339,213,6.1,3809425333,140,71.1,3813339297,178,,3809425329,157,,3809425337,212,52.5,3809425335,141,0.0,3809425341,1,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465505135,16,5,1,1,9,3dwlvz6cl4lcavvrg0y2dycrt,0,66.5,-1.8,2022-10-01T13:31:21.256Z,2022-10-02T04:28:34Z,3809426013,233,22,3809425349,56,Right,3809425351,347,,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465505255,22,5,1,1,9,a8l3w3n0j99qjlsxj3jnmgkz1,1,33.5,101.8,2022-10-01T13:31:21.256Z,2022-10-02T04:28:33Z,3809426001,233,16,3809425949,56,Back,3809425951,347,,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465505335,23,1,1,1,12,a8l3w3n0j99qjlsxj3jnmgkz1,1,36.9,100,2022-10-01T13:31:24.629Z,2022-10-02T04:28:39Z,3809426425,212,26.5,3809426427,213,4.3,3809426417,107,,3809426419,56,Back,3809426429,1,,3809426423,141,65.2,3809426421,140,27.9,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465505377,24,1,1,1,18,a8l3w3n0j99qjlsxj3jnmgkz1,1,29,43.1,2022-10-01T13:31:29.965Z,2022-10-02T04:28:48Z,3809426597,141,7.9,3809426595,140,36.3,3813339755,178,,3809426599,212,25.1,3809426601,213,5.0,3809426593,56,Back,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465505463,25,1,1,1,21,a8l3w3n0j99qjlsxj3jnmgkz1,1,35.9,8.5,2022-10-01T13:31:33.156Z,2022-10-02T04:29:53Z,3813341221,178,,3809426959,140,26.8,3809426965,213,2.3,3809426961,141,25.2,3809426963,212,14.8,3809426957,56,Back,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465505529,26,1,1,1,25,a8l3w3n0j99qjlsxj3jnmgkz1,1,30.2,29.2,2022-10-01T13:31:37.553Z,2022-10-02T04:29:59Z,3809427269,212,24.4,3809427271,213,1.7,3809427263,56,Back,3813341397,178,,3809427265,140,28.1,3809427267,141,64.9,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465505567,27,1,1,1,28,a8l3w3n0j99qjlsxj3jnmgkz1,1,27.9,65.1,2022-10-01T13:31:40.801Z,2022-10-02T04:30:09Z,3809427477,56,Back,3813341655,178,,3809427485,213,6.0,3809427483,212,6.9,3809427481,141,61.8,3809427479,140,34.1,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465505629,28,1,1,1,30,a8l3w3n0j99qjlsxj3jnmgkz1,1,34.1,61.8,2022-10-01T13:31:41.918Z,2022-10-02T04:30:13Z,3809427775,212,9.6,3809427777,213,3.1,3809427771,140,25.0,3813341743,178,,3809427769,56,Back,3809427773,141,61.7,,,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
