id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2458477219,1082,67,1,9,31,4l9mrqzmajz5crzlz50mtbt6x,0,36.6,87.7,2022-09-10T13:39:44.833Z,2022-09-11T03:55:53Z,3772214197,233,789,,,,,,,,,,,,,,,,,,,,,,arwidogdfccsjv8fxa1veezf9,R. Skov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457943753,80,61,1,9,31,1c7qokc1j5z50cjj4tcu32haa,1,65,14.9,2022-09-10T13:39:44.889Z,2022-09-11T04:23:29Z,3771456153,178,,3769292547,56,Right,,,,,,,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457943799,81,49,1,9,33,1c7qokc1j5z50cjj4tcu32haa,1,70.2,13.2,2022-09-10T13:39:46.426Z,2022-09-11T03:56:17Z,,,,,,,,,,,,,,,,,,,,,,,,,d3tfdqfnab7bqxfdh3399y06i,J. Burkardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458477283,790,43,1,9,33,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-09-10T13:39:46.434Z,2022-09-11T03:56:05Z,3772214597,144,82,3772214509,178,0,,,,,,,,,,,,,,,,,,,d3tfdqfnab7bqxfdh3399y06i,J. Burkardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457943823,82,4,1,9,34,1c7qokc1j5z50cjj4tcu32haa,1,71.5,5.2,2022-09-10T13:39:47.683Z,2022-09-10T23:08:39Z,3769292975,265,,3769292973,152,,3769292967,13,,3769293075,233,85,3769292977,286,,3769292971,56,Right,,,,,,,d3tfdqfnab7bqxfdh3399y06i,J. Burkardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457943833,85,4,1,9,34,4l9mrqzmajz5crzlz50mtbt6x,0,28.5,94.8,2022-09-10T13:39:47.684Z,2022-09-10T23:08:39Z,3769293013,285,,3769293083,233,82,3771457177,178,,3769293007,56,Back,3769293009,152,,3769293005,13,,3769293011,265,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457943901,86,17,1,9,40,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-09-10T13:39:53.337Z,2022-09-10T23:08:47Z,3769293339,392,,3769293337,31,,3769293341,13,243,,,,,,,,,,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457944657,83,27,1,9,56,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-09-10T13:40:09.817Z,2022-09-10T23:09:12Z,3769296967,53,d3tfdqfnab7bqxfdh3399y06i,3769296965,41,Injury,3769302095,233,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457944941,87,27,1,9,56,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-09-10T13:40:09.817Z,2022-09-10T23:09:12Z,3769302049,233,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457947569,84,28,1,12,29,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-09-10T13:42:42.554Z,2022-09-10T23:09:45Z,3769311863,233,88,3769311579,55,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457947607,88,28,1,12,29,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-09-10T13:42:42.554Z,2022-09-10T23:09:46Z,3769311739,55,87,3769311801,233,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457947661,85,1,1,12,35,1c7qokc1j5z50cjj4tcu32haa,0,73.5,7.7,2022-09-10T13:42:48.294Z,2022-09-10T23:09:56Z,3769312021,56,Center,3771460133,178,,3769312009,2,,3769312013,5,,3769312025,141,42.9,3769312027,212,28.7,3769312019,152,,3770051031,72,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,3769312023,140,3769312029,213,3770051029,223,3769312017,155,,1.0,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457947777,89,12,1,12,36,4l9mrqzmajz5crzlz50mtbt6x,1,12.7,55.7,2022-09-10T13:42:49.687Z,2022-09-10T23:10:08Z,3769312553,213,5.7,3769312545,56,Back,3769312547,140,38.6,3769312549,141,29.9,3771460577,388,,3769312579,15,,3769312551,212,32.4,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457947857,86,1,1,12,44,1c7qokc1j5z50cjj4tcu32haa,1,50.7,73.8,2022-09-10T13:42:57.947Z,2022-09-10T23:10:18Z,3769312953,213,3.9,3769312945,56,Back,3769312949,141,58.8,3769312947,140,40.5,3771461239,178,,3769312951,212,14.8,,,,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457947899,87,1,1,12,47,1c7qokc1j5z50cjj4tcu32haa,1,40,63.7,2022-09-10T13:43:00.518Z,2022-09-10T23:10:24Z,3771461443,178,,3769313171,141,52.4,3769313173,212,17.1,3769313167,56,Back,3769313175,213,3.6,3769313169,140,25.4,,,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457947965,88,1,1,12,50,1c7qokc1j5z50cjj4tcu32haa,1,26.5,53.4,2022-09-10T13:43:03.059Z,2022-09-10T23:10:29Z,3769313453,212,58.6,3769313455,213,6.0,3771461679,178,,3769313449,140,79.8,3769313447,56,Center,3769313457,1,,3769313451,141,27.7,3770054847,155,,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457948011,89,1,1,12,53,1c7qokc1j5z50cjj4tcu32haa,1,79.3,28.5,2022-09-10T13:43:06.902Z,2022-09-10T23:10:56Z,3771462423,21,,3769326961,210,13,3769313707,141,28.9,3769313711,212,4.4,3769313703,56,Center,3769313705,140,75.1,3769313715,213,3.1,3771462023,178,,ernbjicg113inzsubzrfm8fyt,A. Hack,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2457948019,90,13,1,12,55,1c7qokc1j5z50cjj4tcu32haa,1,75.9,29.3,2022-09-10T13:43:08.205Z,2022-09-10T23:10:54Z,3769327007,55,89,3769327015,328,,3769313745,18,,3769327003,73,,3769326205,20,,3769327011,102,82.9,3769326209,153,,3769327005,29,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,3769327023,231,3769313747,56,3769343607,391,3769327017,146,87.2,Center,47.5,,3771462895,178,,3769327021,230,96.7,,3769327013,103,22.2,3769327019,147,51.4,3769313743,22,,,,,,,,,,,
2457948017,90,12,1,12,56,4l9mrqzmajz5crzlz50mtbt6x,1,13.2,50.9,2022-09-10T13:43:09.302Z,2022-09-10T23:11:04Z,3771463377,178,,3769313731,56,Back,3769313737,212,23.0,3769313739,213,1.1,3769313733,140,23.2,3769313779,15,,3769313735,141,81.0,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458477669,794,43,1,12,58,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-09-10T13:43:11.378Z,2022-09-11T03:57:25Z,3772216811,15,0,3772216809,178,0,3772216937,144,82,,,,,,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457948133,91,1,1,13,2,1c7qokc1j5z50cjj4tcu32haa,0,89,10.2,2022-09-10T13:43:15.107Z,2022-09-10T23:11:19Z,3770058161,224,,3769314245,140,90.5,3770058165,20,,3771464009,178,,3769314233,2,,3769314241,56,Center,3769314249,141,33.0,3769314255,213,1.5,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,3769314237,155,3769314251,212,,,,,,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457948153,91,12,1,13,2,4l9mrqzmajz5crzlz50mtbt6x,1,9.8,70.1,2022-09-10T13:43:15.658Z,2022-09-10T23:11:25Z,3769314353,140,26.5,3769314363,213,0.6,3771464305,388,,3769314347,56,Back,3769314357,141,88.0,3769314373,15,,3769314359,212,21.3,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457948365,92,1,1,13,6,1c7qokc1j5z50cjj4tcu32haa,1,78.9,12.9,2022-09-10T13:43:19.365Z,2022-09-10T23:11:31Z,3769315343,213,5.9,3771464481,178,,3769315341,212,9.6,3769315335,56,Right,3769315339,141,7.9,3769315337,140,87.4,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457948329,92,45,1,13,10,4l9mrqzmajz5crzlz50mtbt6x,0,11.2,91,2022-09-10T13:43:23.464Z,2022-09-10T23:12:05Z,3769315211,56,Back,3769315213,285,,3769315469,233,93,,,,,,,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457948373,93,3,1,13,10,1c7qokc1j5z50cjj4tcu32haa,1,88.8,9,2022-09-10T13:43:23.464Z,2022-09-10T23:12:04Z,3771464957,178,,3769315379,286,,3769315395,233,92,3769315377,56,Right,3770060141,464,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457948413,94,1,1,13,12,1c7qokc1j5z50cjj4tcu32haa,1,87.1,9.4,2022-09-10T13:43:25.076Z,2022-09-10T23:12:15Z,3769315613,141,31.2,3769395665,210,13,3769315615,212,15.5,3769315617,213,1.3,3769395667,154,,3771465513,178,,3769315611,140,91.5,3769315609,56,Center,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2457948539,95,13,1,13,13,1c7qokc1j5z50cjj4tcu32haa,1,90.7,28.5,2022-09-10T13:43:26.671Z,2022-09-10T23:12:15Z,3769395709,84,,3771466581,178,,3769395733,230,98.6,3769395731,147,44.9,3769395715,55,94,3769394759,20,,3769395721,103,9.7,3769394763,153,,d608s0948uh3owqee7t0en7px,D. Kohr,3769316163,56,3769395713,154,3769393189,63,3769395719,102,41.5,,Center,,3769395727,391,,3769393183,22,,,3769395711,29,,3769395723,328,,3769395729,146,95.1,3769395735,231,46.4,,,,,,,
2457948459,93,12,1,13,14,4l9mrqzmajz5crzlz50mtbt6x,1,4.8,52.8,2022-09-10T13:43:27.304Z,2022-09-10T23:12:27Z,3769315843,212,14.4,3769315845,213,2.0,3769315887,167,,3771467263,178,,3769315841,141,71.7,3769315835,56,Back,3769315839,140,0.0,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457948467,94,6,1,13,14,4l9mrqzmajz5crzlz50mtbt6x,0,2.8,63.2,2022-09-10T13:43:27.733Z,2022-09-10T23:12:38Z,3769316299,233,96,3769315869,56,Back,3769315871,73,,,,,,,,,,,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457948551,96,6,1,13,14,1c7qokc1j5z50cjj4tcu32haa,1,97.2,36.8,2022-09-10T13:43:27.733Z,2022-09-10T23:12:38Z,3769316237,56,Center,3769316239,75,,3769316253,233,94,,,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457949179,97,18,1,13,49,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-09-10T13:44:02.755Z,2022-09-10T23:12:49Z,3769319569,44,Forward,3769319567,41,,3769319629,55,98,3769319571,59,29,,,,,,,,,,,,,d3tfdqfnab7bqxfdh3399y06i,J. Burkardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457949183,98,19,1,13,49,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-09-10T13:44:02.756Z,2022-09-10T23:12:50Z,3769534639,293,3,3769534637,292,9,3769319597,41,,3769319601,145,11,3769319607,55,97,3769319605,44,Forward,3769319603,59,37,,,,3n2imac1yp8jppsf36a4qg76y,D. Burgzorg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457960297,180,40,1,13,56,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-09-10T13:44:09.238Z,2022-09-11T05:42:53Z,3769375443,30,"ci1nu5z8aiiikco8af0zk1lud, 4baqlwfu312pctopy1cx6s2c5, eh9sh9aa10zrp80l6e4l0c7h1, cjok1odm3twxo7sqye3hua6eh, ernbjicg113inzsubzrfm8fyt, bvifdvoxv9e8nq8qe37c0gvrp, l469vtpe0jbgg5sq1v2e67e1, d608s0948uh3owqee7t0en7px, 3n2imac1yp8jppsf36a4qg76y, dzolxp2oixtakcrqfyibpu76d, d9q12xp4h8nhtjxl5il3vufh1, d2gbcc336c4zatpiif4cvm2fp, 2w76r8guf9sacoriu0ivytyax, bwqqecmqm76v5b83v1cz891p1, 24w7jq5qou30k8f76lmr20ju2, 6u47fsriz3ejlf72hxtsew5bd, 6uurhe88nry4hyelll8ifzd91, amd4rodp6senk2c1mmlsqozpx, 84uzswqtdoq56g034rg0kk16",3769375445,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5",3769375471,194,4baqlwfu312pctopy1cx6s2c5,3769375447,59,"27, 30, 3, 5, 42, 16, 8, 31, 37, 9, 10, 1, 4, 7, 17, 19, 20, 21, 36",3769375469,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",3769375467,130,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457949397,99,1,1,14,6,1c7qokc1j5z50cjj4tcu32haa,0,99.5,0.5,2022-09-10T13:44:19.315Z,2022-09-10T23:13:01Z,3769320655,213,1.8,3769320643,155,,3769320649,140,93.6,3769320651,141,45.4,3770066575,72,,3769320645,223,,3769320653,212,31.2,3769320647,56,Center,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,3769320641,6,3769320639,2,3771468999,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457949413,95,12,1,14,7,4l9mrqzmajz5crzlz50mtbt6x,1,5,53.2,2022-09-10T13:44:20.643Z,2022-09-10T23:13:10Z,3769320727,213,5.7,3769320719,56,Back,3769320723,141,36.9,3769320737,15,,3769320725,212,21.2,3771469539,388,,3769320721,140,22.2,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457949443,100,15,1,14,10,1c7qokc1j5z50cjj4tcu32haa,1,77.4,65.8,2022-09-10T13:44:22.997Z,2022-09-10T23:13:17Z,3769322879,103,19,3770069893,80,,3769322887,328,,3769322877,102,47.4,3769322269,25,,3769322897,147,58.7,3769322275,82,,3769322323,233,96,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,3769322883,215,3769322901,230,3769322889,458,3771199807,108,,98.0,,,3771469847,178,,3769320889,56,Center,,3769322895,146,86.2,3769322905,231,51.3,3769320887,18,,3769322271,20,,,,,,,,
2457949455,96,10,1,14,10,4l9mrqzmajz5crzlz50mtbt6x,1,12.7,43.1,2022-09-10T13:44:23.479Z,2022-09-10T23:13:30Z,3771470481,21,,3771470479,178,,3769320959,56,Back,3769320957,94,,3769322365,233,100,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457949491,97,6,1,14,13,4l9mrqzmajz5crzlz50mtbt6x,0,17.1,39.4,2022-09-10T13:44:26.384Z,2022-09-10T23:13:38Z,3769321255,233,101,3769321135,73,,3769321133,56,Back,,,,,,,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457949505,101,6,1,14,13,1c7qokc1j5z50cjj4tcu32haa,1,82.9,60.6,2022-09-10T13:44:26.384Z,2022-09-10T23:13:38Z,3769321205,73,,3769321203,56,Center,3769321233,233,97,,,,,,,,,,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457949971,102,1,1,14,32,1c7qokc1j5z50cjj4tcu32haa,1,99.5,99.5,2022-09-10T13:44:45.361Z,2022-09-10T23:13:51Z,3771471427,178,,3769323717,141,96.8,3769323719,212,8.2,3769323721,213,3.4,3769323711,140,91.9,3769323707,6,,3769323709,56,Left,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457949997,103,1,1,14,35,1c7qokc1j5z50cjj4tcu32haa,0,90.9,93.1,2022-09-10T13:44:48.293Z,2022-09-10T23:13:56Z,3770075305,72,,3769323837,56,Center,3769323835,155,,3769323851,213,4.9,3771471787,178,,3769323847,212,27.3,3770075303,224,,3769323845,141,53.4,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,3769323841,140,3769323833,2,,,,,,,94.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950033,98,12,1,14,36,4l9mrqzmajz5crzlz50mtbt6x,1,5,46.2,2022-09-10T13:44:49.570Z,2022-09-10T23:14:02Z,3769324059,15,,3769324015,140,28.8,3769324013,56,Back,3769324023,213,5.4,3769324017,141,5.6,3771472051,388,,3769324019,212,37.2,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458478043,1095,43,1,14,40,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-09-10T13:44:53.310Z,2022-09-11T03:59:06Z,3772219175,144,82,3772219117,178,0,,,,,,,,,,,,,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950071,99,49,1,14,40,4l9mrqzmajz5crzlz50mtbt6x,1,27.5,4.6,2022-09-10T13:44:53.362Z,2022-09-10T23:14:09Z,,,,,,,,,,,,,,,,,,,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950121,100,4,1,14,42,4l9mrqzmajz5crzlz50mtbt6x,1,33,4.4,2022-09-10T13:44:55.282Z,2022-09-10T23:14:17Z,3769324769,285,,3769324471,152,,3769324765,233,104,3769324469,56,Back,3769324467,13,,3769324473,265,,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950167,104,4,1,14,42,1c7qokc1j5z50cjj4tcu32haa,0,67,95.6,2022-09-10T13:44:55.283Z,2022-09-10T23:14:17Z,3769324701,13,,3769324703,56,Left,3769324705,152,,3769324851,233,100,3769324709,286,,3771472673,178,,3769324707,265,,,,,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950443,101,1,1,14,54,4l9mrqzmajz5crzlz50mtbt6x,1,36,10.1,2022-09-10T13:45:07.157Z,2022-09-10T23:14:51Z,3769326171,140,27.5,3771474247,178,,3769326177,213,2.6,3769326175,212,10.7,3769326169,56,Back,3769331041,189,,3769326165,5,,3769326173,141,18.9,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,3769326167,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950483,102,1,1,14,56,4l9mrqzmajz5crzlz50mtbt6x,1,30.1,16.5,2022-09-10T13:45:09.298Z,2022-09-10T23:14:40Z,3769335759,189,,3771473691,178,,3769326401,213,1.7,3769326395,140,28.8,3769326393,56,Back,3769326399,212,15.4,3769326397,141,39.0,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950529,103,1,1,15,0,4l9mrqzmajz5crzlz50mtbt6x,1,30.2,39.4,2022-09-10T13:45:13.630Z,2022-09-10T22:53:36Z,3769326589,212,19.2,3769326587,141,13.0,3769326591,213,5.1,3771425071,178,,3769326583,140,36.6,3769326581,56,Back,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950593,104,1,1,15,4,4l9mrqzmajz5crzlz50mtbt6x,1,40,11.6,2022-09-10T13:45:17.527Z,2022-09-10T22:53:42Z,3769326975,213,0.6,3769326973,212,20.4,3769326967,56,Center,3769326969,140,56.4,3771425225,178,,3769326971,141,27.7,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950601,105,1,1,15,5,4l9mrqzmajz5crzlz50mtbt6x,1,57.7,24,2022-09-10T13:45:18.405Z,2022-09-10T22:54:21Z,3769327101,156,,3771427259,178,,3769327051,213,3.1,3769327049,212,17.6,3769327047,141,23.9,3769327043,56,Back,3769327045,140,40.9,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950693,106,1,1,15,6,4l9mrqzmajz5crzlz50mtbt6x,1,40.9,23.9,2022-09-10T13:45:19.944Z,2022-09-10T22:54:31Z,3769327453,56,Back,3769327461,141,32.8,3769327457,140,27.9,3769327465,212,14.9,3769327469,213,2.7,3771427639,178,,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950719,107,1,1,15,8,4l9mrqzmajz5crzlz50mtbt6x,1,34.3,28.9,2022-09-10T13:45:21.629Z,2022-09-10T22:54:37Z,3769327631,141,42.9,3769327635,213,0.4,3769327627,56,Center,3769327633,212,25.3,3771427945,178,,3769327629,140,56.6,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950731,108,1,1,15,10,4l9mrqzmajz5crzlz50mtbt6x,0,55,41.7,2022-09-10T13:45:23.934Z,2022-09-10T22:54:50Z,3769327707,213,0.7,3769327699,56,Center,3769327705,212,14.5,3769327703,141,55.0,3771428707,178,,3770081215,155,,3769327701,140,65.8,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950709,105,1,1,15,11,1c7qokc1j5z50cjj4tcu32haa,0,32.8,45,2022-09-10T13:45:24.522Z,2022-09-10T22:55:09Z,3771429473,388,,3769327563,213,5.2,3769327557,140,37.0,3769327559,141,33.4,3769327549,3,,3769327553,56,Back,3769327561,212,9.0,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458095489,985,1,1,15,13,4l9mrqzmajz5crzlz50mtbt6x,0,64.1,64.8,2022-09-10T13:45:26.828Z,2022-09-10T22:55:17Z,3770084151,213,1.1,3770084141,3,,3770084145,140,71.9,3770084143,56,Left,3771429761,388,,3770084147,141,85.9,3770084149,212,16.5,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950843,106,1,1,15,16,1c7qokc1j5z50cjj4tcu32haa,1,27.6,11.8,2022-09-10T13:45:29.147Z,2022-09-10T22:55:22Z,3769328311,56,Back,3771430003,388,,3769328309,3,,3769328313,140,38.0,3769328315,141,2.5,3769328317,212,12.6,3769328319,213,5.8,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457951399,108,4,1,15,18,1c7qokc1j5z50cjj4tcu32haa,1,36.9,2.9,2022-09-10T13:45:31.435Z,2022-09-10T22:55:37Z,3769331269,286,,3769331265,152,,3769331259,294,,3769387781,233,110,3769331261,56,Back,3769331255,13,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457951229,110,4,1,15,18,4l9mrqzmajz5crzlz50mtbt6x,0,63.1,97.1,2022-09-10T13:45:31.436Z,2022-09-10T22:55:36Z,3769330389,285,,3769387811,233,108,3769330377,56,Left,3771430673,178,,3769330381,152,,3769331415,294,,3769330375,13,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950853,107,43,1,15,21,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2022-09-10T13:45:34.850Z,2022-09-10T13:46:53Z,3769328361,56,Back,3769328365,347,0,3769336219,144,5,,,,,,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457951227,109,43,1,15,25,4l9mrqzmajz5crzlz50mtbt6x,1,0,0,2022-09-10T13:45:38.205Z,2022-09-10T13:46:03Z,3769330371,56,Left,3769330373,347,0,3769331181,144,5,3769330423,233,107,,,,,,,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
