id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,keyPass,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2461005629,6,5,1,0,13,ex3psl8e3ajeypwjy4xfltpx6,1,90.4,101.6,2022-09-17T13:30:24.279Z,2022-09-17T22:43:21Z,3785575313,233,5,3785575291,347,,3785575289,56,Left,,,,,,,,,,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461005711,7,1,1,0,23,ex3psl8e3ajeypwjy4xfltpx6,0,89.6,100,2022-09-17T13:30:34.656Z,2022-09-17T22:43:26Z,3785575737,107,,3785575743,141,74.1,3785575739,56,Center,3785575745,212,19.3,3785575741,140,93.2,3785575747,213,4.9,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461074591,517,44,1,0,24,apoawtpvac4zqlancmvw4nk4o,1,4.8,32.8,2022-09-17T13:30:36.067Z,2022-09-18T05:10:36Z,3785926759,56,Back,3785926761,285,,3785927759,233,347,,,,,,,,,,,,,,,,7vhnftizqlyu31st2vsmgh6tx,N. Mazraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461074679,347,44,1,0,24,ex3psl8e3ajeypwjy4xfltpx6,0,95.2,67.2,2022-09-17T13:30:36.068Z,2022-09-17T22:43:42Z,3785927245,56,Center,3785927247,286,,3785927887,233,517,,,,,,,,,,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461005709,6,12,1,0,24,apoawtpvac4zqlancmvw4nk4o,1,9.3,30.6,2022-09-17T13:30:36.136Z,2022-09-18T05:10:36Z,3785575729,140,14.6,3785575733,212,7.0,3785575727,56,Back,3785575731,141,24.4,3785575735,213,5.6,3785575769,15,,3788333451,388,,,,,7vhnftizqlyu31st2vsmgh6tx,N. Mazraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461005731,7,49,1,0,25,apoawtpvac4zqlancmvw4nk4o,1,14.6,24.4,2022-09-17T13:30:37.079Z,2022-09-17T22:43:58Z,,,,,,,,,,,,,,,,,,,,,,,,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461005735,8,1,1,0,25,apoawtpvac4zqlancmvw4nk4o,0,14.6,24.4,2022-09-17T13:30:37.121Z,2022-09-17T22:44:06Z,3785575871,1,,3785575863,140,22.7,3788333841,178,,3785575869,213,0.3,3785575859,157,,3785575867,212,8.9,3785575865,141,28.2,3785575861,56,Back,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461005781,8,1,1,0,26,ex3psl8e3ajeypwjy4xfltpx6,1,75.6,69.3,2022-09-17T13:30:37.908Z,2022-09-17T22:44:13Z,3788334025,178,,3785576123,141,73.8,3785576119,56,Center,3785576121,140,87.1,3785576125,212,12.5,3785576117,155,,3785576127,213,0.2,,,,8ls8npa774mbrxje10ff46sb9,C. Gruezo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461005785,9,1,1,0,28,ex3psl8e3ajeypwjy4xfltpx6,0,87.6,73.8,2022-09-17T13:30:39.418Z,2022-09-17T22:44:26Z,3785576149,56,Center,3785576147,3,,3785576153,141,62.1,3785576155,212,8.3,3785576151,140,85.3,3785576157,213,4.4,3788334313,178,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461005813,9,1,1,0,29,apoawtpvac4zqlancmvw4nk4o,0,19.4,32.5,2022-09-17T13:30:40.789Z,2022-09-17T22:44:35Z,3788334495,178,,3785576313,56,Back,3785576323,1,,3785576319,212,28.0,3785576317,141,30.7,3785576311,157,,3785576321,213,6.2,3785576315,140,46.0,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461005841,10,1,1,0,32,ex3psl8e3ajeypwjy4xfltpx6,0,53.3,66.2,2022-09-17T13:30:43.288Z,2022-09-17T22:44:42Z,3785576443,140,73.4,3785576439,3,,3785576447,212,21.2,3785576441,56,Center,3785576445,141,68.3,3785576449,213,0.1,3788334613,178,,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461005853,10,1,1,0,33,apoawtpvac4zqlancmvw4nk4o,1,30.2,32.5,2022-09-17T13:30:44.930Z,2022-09-17T22:44:58Z,3785576517,213,0.4,3785576507,3,,3785576515,212,6.8,3785576511,140,36.1,3785576509,56,Back,3785576513,141,36.7,3788334853,388,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461005875,11,1,1,0,34,apoawtpvac4zqlancmvw4nk4o,1,36.1,36.7,2022-09-17T13:30:45.978Z,2022-09-17T22:45:04Z,3785576655,212,5.1,3785576651,140,32.6,3785576657,213,2.4,3785576681,156,,3785576653,141,41.9,3785576649,56,Back,3788334939,178,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461005899,12,1,1,0,35,apoawtpvac4zqlancmvw4nk4o,0,33.6,41,2022-09-17T13:30:46.920Z,2022-09-17T22:45:13Z,3788335103,178,,3785576783,56,Right,3785576791,213,5.7,3785576787,141,10.3,3785576785,140,64.0,3785576781,155,,3785576789,212,38.1,3785576793,1,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461005909,11,8,1,0,37,ex3psl8e3ajeypwjy4xfltpx6,1,42.1,85.4,2022-09-17T13:30:48.810Z,2022-09-17T22:45:26Z,3787253373,385,,3785576815,56,Back,3788335367,178,,3785576839,15,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461005979,13,1,1,0,42,apoawtpvac4zqlancmvw4nk4o,0,81.7,23.6,2022-09-17T13:30:53.509Z,2022-09-17T22:45:39Z,3785577197,56,Center,3785577203,212,2.0,3785577199,140,81.6,3785577205,213,1.6,3785577201,141,26.5,3788335661,178,,,,,,,,4603xrdk721lqhd1ejn62x5n9,L. Sané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461075821,348,61,1,0,42,ex3psl8e3ajeypwjy4xfltpx6,1,18.1,75.9,2022-09-17T13:30:53.719Z,2022-09-17T22:45:48Z,3788335871,178,,3785933407,56,Back,,,,,,,,,,,,,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461006013,14,1,1,0,43,apoawtpvac4zqlancmvw4nk4o,0,81.8,33.9,2022-09-17T13:30:54.738Z,2022-09-17T22:46:35Z,3785577353,140,86.0,3788337215,178,,3785577357,212,11.6,3785577355,141,49.6,3785577351,56,Center,3785577359,213,1.2,,,,,,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461006031,12,8,1,0,44,ex3psl8e3ajeypwjy4xfltpx6,1,9.3,46.1,2022-09-17T13:30:55.351Z,2022-09-17T22:46:43Z,3785577463,56,Back,3787254837,384,,3788337407,178,,,,,,,,,,,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461078083,349,12,1,0,45,ex3psl8e3ajeypwjy4xfltpx6,1,15.2,71.7,2022-09-17T13:30:56.580Z,2022-09-17T22:46:52Z,3785945829,212,8.4,3785945827,141,71.3,3785945825,140,23.2,3785945821,15,,3785945831,213,6.3,3785945823,56,Back,3788337625,178,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461006077,15,15,1,0,47,apoawtpvac4zqlancmvw4nk4o,1,72.8,35.9,2022-09-17T13:30:59.230Z,2022-09-17T22:47:02Z,3785933771,76,,3785578897,231,48.4,3785578743,82,,3785578895,230,97.7,3785578891,146,76.2,3785577677,18,,3785577675,22,,3785578883,102,52.1,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,3785577679,56,Center,3785578889,458,3785578893,147,37.9,3785578745,233,13,3785578887,215,3785578885,103,19,3788337825,178,3785578739,20,,,,,,,,,,,,,,,,,,,,,
2461006119,13,10,1,0,48,ex3psl8e3ajeypwjy4xfltpx6,1,23,58.7,2022-09-17T13:30:59.289Z,2022-09-17T22:47:09Z,3788338029,178,,3785577865,56,Back,3785578763,233,15,3785577863,94,,,,,,,,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461006183,14,49,1,0,50,ex3psl8e3ajeypwjy4xfltpx6,1,39.5,76.1,2022-09-17T13:31:01.398Z,2022-09-17T22:47:18Z,,,,,,,,,,,,,,,,,,,,,,,,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461463533,709,3,1,0,50,ex3psl8e3ajeypwjy4xfltpx6,0,41.8,80.4,2022-09-17T13:31:01.998Z,2022-09-17T22:47:26Z,3788040409,467,x4qyxhfr2vi007sazoqe5vit,3788338467,178,,3788040407,465,,3788040405,286,,3788040403,56,Back,,,,,,,,,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461006379,15,4,1,0,51,ex3psl8e3ajeypwjy4xfltpx6,1,47.7,76.7,2022-09-17T13:31:02.317Z,2022-09-17T22:47:34Z,3785579183,13,,3785579191,286,,3785579185,56,Back,3785579187,152,,3785721911,233,16,3785579189,265,,,,,,,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461006265,16,4,1,0,51,apoawtpvac4zqlancmvw4nk4o,0,52.3,23.3,2022-09-17T13:31:02.318Z,2022-09-17T22:47:34Z,3788338617,178,,3785578645,265,,3785578641,56,Center,3785578647,285,,3785721937,233,15,3785578643,152,,3785578639,13,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461006531,17,1,1,1,16,ex3psl8e3ajeypwjy4xfltpx6,0,42.9,74.7,2022-09-17T13:31:28.106Z,2022-09-17T22:51:57Z,3785579939,56,Center,3785579943,141,50.6,3785579937,155,,3785579949,1,,3788343635,178,,3785580217,152,,3785579947,213,5.9,3785579941,140,79.7,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,3785579945,212,42.0,3785580215,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461006521,16,43,1,1,18,ex3psl8e3ajeypwjy4xfltpx6,1,0,0,2022-09-17T13:31:29.372Z,2022-09-17T13:31:32Z,3785579903,141,66.0,3785579905,212,5.2,3785579901,140,43.5,3785579907,213,5.0,3785579897,152,0,3785579895,5,0,3785580021,144,1,3785579899,56,Back,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461006547,17,12,1,1,18,apoawtpvac4zqlancmvw4nk4o,1,20.7,52.2,2022-09-17T13:31:30.069Z,2022-09-17T22:52:09Z,3788343873,178,,3785580031,212,17.5,3785580041,15,,3785580033,213,5.4,3785580029,141,31.8,3785580025,56,Back,3785580027,140,30.9,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461006565,18,1,1,1,21,ex3psl8e3ajeypwjy4xfltpx6,0,69.4,66.2,2022-09-17T13:31:32.810Z,2022-09-17T22:52:34Z,3785580119,212,18.3,3785580117,141,50.4,3785580111,155,,3785580115,140,83.5,3785580121,213,5.7,3788344367,178,,3785580113,56,Center,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461006579,18,1,1,1,23,apoawtpvac4zqlancmvw4nk4o,0,18.8,49.6,2022-09-17T13:31:34.461Z,2022-09-17T22:52:43Z,3788344541,388,,3785580191,141,68.4,3785580195,213,1.2,3785580185,3,,3785580187,56,Back,3785580193,212,13.9,3785580189,140,24.1,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461006639,19,13,1,1,25,ex3psl8e3ajeypwjy4xfltpx6,1,79.1,36.5,2022-09-17T13:31:36.850Z,2022-09-17T22:52:53Z,3785589089,231,46.8,3785956771,108,,3785589081,458,,3785580529,18,,3785580531,56,Center,3785589079,215,,3785589071,73,,3788344757,178,,yxuavigqlnnigve5ki4tfemt,A. Hahn,3785588417,20,,3785580527,22,3785956775,391,,3785589087,230,98.2,3785589085,147,3785588423,153,,3785589073,102,3785589077,103,49.1,66.2,9.7,3785589083,146,86.8,3785956773,328,,,,,,,,,,,,,
2461077085,518,51,1,1,27,apoawtpvac4zqlancmvw4nk4o,1,13.8,49.4,2022-09-17T13:31:38.540Z,2022-09-17T22:54:29Z,3785940343,169,,,,,,,,,,,,,,,,,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461006625,19,1,1,1,27,apoawtpvac4zqlancmvw4nk4o,0,13.5,46.7,2022-09-17T13:31:38.621Z,2022-09-17T22:53:07Z,3785580437,213,2.0,3785580435,212,11.0,3785580431,140,9.2,3788345037,178,,3785580433,141,61.4,3785580429,56,Back,3785580427,3,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461006657,20,15,1,1,28,ex3psl8e3ajeypwjy4xfltpx6,1,91.2,37.3,2022-09-17T13:31:40.061Z,2022-09-17T22:54:40Z,3785585723,80,,3785585743,231,46.6,3785585517,233,20,3785585733,458,,3785585497,82,,3788346337,178,,3785585739,230,99.4,3785585493,20,,48xfkorlx0hu677np4669wbth,F. Niederlechner,3785580645,56,Center,3785580641,17,3785585731,103,19,3785585735,146,93.2,3785585737,147,3785580639,22,,3785585727,102,,,39.5,47.2,,,,,,,,,,,,,,,,,,,
2461006649,20,10,1,1,29,apoawtpvac4zqlancmvw4nk4o,1,7.9,53.9,2022-09-17T13:31:40.409Z,2022-09-17T22:54:44Z,3785585529,233,20,3788346417,178,,3785580567,56,Back,3785580565,94,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461006659,21,49,1,1,30,apoawtpvac4zqlancmvw4nk4o,1,7.7,72.6,2022-09-17T13:31:42.240Z,2022-09-17T22:54:54Z,,,,,,,,,,,,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461006671,22,1,1,1,31,apoawtpvac4zqlancmvw4nk4o,0,7.7,73.2,2022-09-17T13:31:42.279Z,2022-09-17T22:55:04Z,3788346639,178,,3785580723,212,28.3,3785580719,140,34.3,3785580715,157,,3785580725,213,0.2,3785580721,141,80.3,3785580717,56,Back,3785580727,1,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461006689,21,61,1,1,32,ex3psl8e3ajeypwjy4xfltpx6,1,71.4,8,2022-09-17T13:31:43.289Z,2022-09-17T22:55:14Z,3788346843,21,,3788346845,178,,3785580811,56,Right,,,,,,,,,,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461006713,22,49,1,1,33,ex3psl8e3ajeypwjy4xfltpx6,1,73.5,5.3,2022-09-17T13:31:45.131Z,2022-09-17T22:55:25Z,,,,,,,,,,,,,,,,,,,,,,,,,yxuavigqlnnigve5ki4tfemt,A. Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461006727,23,1,1,1,34,ex3psl8e3ajeypwjy4xfltpx6,1,74.2,6.4,2022-09-17T13:31:46.050Z,2022-09-17T22:55:33Z,3785581023,141,9.8,3785581021,140,53.3,3785581025,212,22.1,3785581027,213,3.0,3785581019,56,Right,3788347115,178,,,,,,,,yxuavigqlnnigve5ki4tfemt,A. Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461006773,24,1,1,1,38,ex3psl8e3ajeypwjy4xfltpx6,1,51.5,11.9,2022-09-17T13:31:50.030Z,2022-09-17T22:55:40Z,3785581249,213,0.9,3785581247,212,18.9,3785581245,141,34.3,3785581241,56,Center,3788347179,178,,3785581243,140,62.1,,,,,,,bs6f5ag1f47ropxefrybtaktl,M. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461006789,25,1,1,1,40,ex3psl8e3ajeypwjy4xfltpx6,1,60.3,34.1,2022-09-17T13:31:51.879Z,2022-09-17T22:55:51Z,3785581337,141,32.5,3785581335,140,77.4,3785581339,212,18.0,3788347245,178,,3785581333,56,Center,3785581341,213,6.2,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
