id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2465530741,277,1,1,24,38,9gefq4dz9b2hl8rqrxwrlrzmp,1,61.8,23.6,2022-10-01T13:54:49.099Z,2022-10-01T20:50:07Z,3812195879,178,,3809551665,213,2.4,3809551663,212,5.5,3809551657,56,Center,3809551659,140,58.0,3809551661,141,29.2,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465530771,278,1,1,24,41,9gefq4dz9b2hl8rqrxwrlrzmp,1,57.7,29.5,2022-10-01T13:54:51.734Z,2022-10-01T20:50:26Z,3809551829,212,24.2,3809551827,141,6.7,3809551831,213,5.6,3812196365,178,,3809551821,155,,3809551823,56,Right,3809551825,140,75.4,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465530775,279,1,1,24,43,9gefq4dz9b2hl8rqrxwrlrzmp,0,74.4,6.4,2022-10-01T13:54:53.394Z,2022-10-01T20:50:38Z,3809551849,140,77.5,3809551847,56,Right,3809551855,213,1.2,3809551853,212,9.2,3812196653,388,,3809551851,141,19.0,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466222643,808,67,1,24,44,eq1oq6y61xnzq88zu0cnw131z,1,22.2,78.1,2022-10-01T13:54:54.754Z,2022-10-02T10:00:54Z,3813321981,233,1688,,,,,,,,,,,,,,,,,,,,,,brs96wp9u2t10tsqfdwcyhnth,J. Horn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466222641,1688,67,1,24,44,9gefq4dz9b2hl8rqrxwrlrzmp,0,77.8,21.9,2022-10-01T13:54:54.755Z,2022-10-02T04:16:05Z,3813321989,233,808,,,,,,,,,,,,,,,,,,,,,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465530817,155,8,1,24,44,eq1oq6y61xnzq88zu0cnw131z,1,23.2,80.9,2022-10-01T13:54:54.872Z,2022-10-02T10:00:54Z,3811492265,384,,3812196843,178,,3809552001,56,Back,,,,,,,,,,,,,,,,brs96wp9u2t10tsqfdwcyhnth,J. Horn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466222733,810,67,1,24,46,eq1oq6y61xnzq88zu0cnw131z,1,20,67.2,2022-10-01T13:54:56.449Z,2022-10-02T10:00:55Z,3813322549,233,1690,,,,,,,,,,,,,,,,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466222731,1690,67,1,24,46,9gefq4dz9b2hl8rqrxwrlrzmp,0,80,32.8,2022-10-01T13:54:56.450Z,2022-10-02T04:16:25Z,3813322563,233,810,,,,,,,,,,,,,,,,,,,,,,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465530863,156,1,1,24,46,eq1oq6y61xnzq88zu0cnw131z,0,21.1,68.3,2022-10-01T13:54:56.474Z,2022-10-02T10:00:55Z,3812197047,178,,3809552203,56,Back,3809552211,213,5.8,3809552209,212,16.9,3809552213,1,,3809552205,140,35.6,3809552201,157,,3809552207,141,57.6,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465530883,280,1,1,24,49,9gefq4dz9b2hl8rqrxwrlrzmp,1,58.8,35.7,2022-10-01T13:54:59.865Z,2022-10-01T20:50:53Z,3809552313,140,47.0,3809552315,141,49.1,3812197163,178,,3809552319,213,2.5,3809552317,212,15.4,3809552311,56,Back,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465530913,281,1,1,24,51,9gefq4dz9b2hl8rqrxwrlrzmp,1,46.9,49.1,2022-10-01T13:55:01.416Z,2022-10-01T20:50:57Z,3809552469,212,13.4,3809552467,141,29.4,3812197277,178,,3809552471,213,4.7,3809552465,140,47.2,3809552463,56,Back,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465530957,282,1,1,24,53,9gefq4dz9b2hl8rqrxwrlrzmp,1,49.2,28,2022-10-01T13:55:04.128Z,2022-10-01T20:51:01Z,3809552681,140,72.6,3812197367,178,,3809552687,213,5.8,3809552679,56,Right,3809552683,141,8.2,3809552685,212,28.0,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465530979,283,1,1,24,55,9gefq4dz9b2hl8rqrxwrlrzmp,1,72.8,8,2022-10-01T13:55:05.746Z,2022-10-01T20:51:06Z,3809552777,213,3.0,3809552769,140,63.6,3809552773,141,9.4,3809552765,56,Right,3809552775,212,9.7,3812197589,178,,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465531017,284,1,1,24,56,9gefq4dz9b2hl8rqrxwrlrzmp,1,63.6,9.4,2022-10-01T13:55:07.206Z,2022-10-01T20:51:13Z,3809552965,56,Right,3809552973,213,2.2,3809552971,212,7.9,3812197747,178,,3809552967,140,59.2,3809552969,141,18.8,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465531041,285,1,1,24,59,9gefq4dz9b2hl8rqrxwrlrzmp,1,59.4,18.8,2022-10-01T13:55:09.990Z,2022-10-01T20:52:19Z,3812199663,178,,3809553083,212,10.5,3809553085,213,4.4,3809553079,140,55.9,3809553077,56,Right,3809553081,141,4.3,,,,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465531085,286,1,1,25,2,9gefq4dz9b2hl8rqrxwrlrzmp,1,55.3,4.6,2022-10-01T13:55:12.335Z,2022-10-01T20:52:28Z,3812199917,178,,3809553319,140,37.3,3809553317,56,Back,3809553323,212,38.0,3809553325,213,2.1,3809553321,141,53.0,3809553315,155,,3809553327,1,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465531129,287,1,1,25,6,9gefq4dz9b2hl8rqrxwrlrzmp,1,42.9,62.3,2022-10-01T13:55:17.033Z,2022-10-01T20:52:32Z,3812200049,178,,3809553521,141,92.6,3809553523,212,24.7,3809553525,213,1.0,3809553519,140,55.8,3809553517,56,Left,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465531163,288,1,1,25,10,9gefq4dz9b2hl8rqrxwrlrzmp,1,52.3,90.8,2022-10-01T13:55:20.846Z,2022-10-01T20:52:38Z,3809553683,140,35.8,3809553685,141,90.5,3812200207,178,,3809553689,213,3.2,3809553687,212,17.3,3809553681,56,Back,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465531229,289,1,1,25,13,9gefq4dz9b2hl8rqrxwrlrzmp,1,36,86.6,2022-10-01T13:55:23.497Z,2022-10-01T20:52:41Z,3809553969,212,31.8,3809553967,141,39.8,3809553971,213,4.7,3812200317,178,,3809553965,140,35.2,3809553963,56,Back,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465531263,290,1,1,25,17,9gefq4dz9b2hl8rqrxwrlrzmp,1,38.6,33.4,2022-10-01T13:55:27.215Z,2022-10-01T20:52:46Z,3809554105,56,Back,3809554113,213,5.1,3812200525,178,,3809554107,140,46.6,3809554109,141,1.0,3809554111,212,23.6,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465531277,291,1,1,25,19,9gefq4dz9b2hl8rqrxwrlrzmp,1,44.3,2.5,2022-10-01T13:55:29.576Z,2022-10-01T20:52:48Z,3809554163,213,6.3,3809554155,56,Right,3812200611,178,,3809554157,140,66.1,3809554159,141,1.7,3809554161,212,22.9,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465531281,292,43,1,25,20,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2022-10-01T13:55:30.487Z,2022-10-01T13:55:56Z,3809555899,144,5,3809554177,56,Right,3809554181,347,0,,,,,,,,,,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465531311,293,1,1,25,20,9gefq4dz9b2hl8rqrxwrlrzmp,0,61.4,4.6,2022-10-01T13:55:30.947Z,2022-10-01T20:52:54Z,3812200771,178,,3809554285,56,Right,3809554291,212,9.1,3809554293,213,2.6,3809554289,141,11.8,3809554287,140,54.1,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465531329,157,61,1,25,21,eq1oq6y61xnzq88zu0cnw131z,0,44.3,90.1,2022-10-01T13:55:32.048Z,2022-10-01T20:53:06Z,3812201159,178,,3809554381,56,Back,,,,,,,,,,,,,,,,,,,4y167h8sn9cnyrvb097lf8lbd,P. Osterhage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465531345,294,1,1,25,23,9gefq4dz9b2hl8rqrxwrlrzmp,1,62.3,18.2,2022-10-01T13:55:33.238Z,2022-10-01T20:53:12Z,3809554471,213,0.7,3809554467,141,31.0,3809554469,212,12.8,3812201251,178,,3809554463,56,Center,3809554465,140,71.3,,,,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465531405,295,1,1,25,24,9gefq4dz9b2hl8rqrxwrlrzmp,1,71.9,28.2,2022-10-01T13:55:35.093Z,2022-10-01T20:53:17Z,3809554781,213,6.1,3809554773,56,Center,3809554775,140,92.1,3812201385,178,,3809554777,141,22.7,3809554779,212,21.5,,,,,,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465531423,296,1,1,25,29,9gefq4dz9b2hl8rqrxwrlrzmp,1,94.4,24,2022-10-01T13:55:39.672Z,2022-10-01T20:53:20Z,3812201527,178,,3809554881,56,Center,3811496871,195,,3809554887,212,10.0,3809554889,213,2.0,3809554883,140,90.8,3809554885,141,37.6,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466223487,1713,67,1,25,30,9gefq4dz9b2hl8rqrxwrlrzmp,1,91.8,37,2022-10-01T13:55:40.360Z,2022-10-02T10:00:55Z,3813326951,233,827,,,,,,,,,,,,,,,,,,,,,,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466223483,827,67,1,25,30,eq1oq6y61xnzq88zu0cnw131z,0,8.2,63,2022-10-01T13:55:40.361Z,2022-10-02T04:19:14Z,3813326967,233,1713,,,,,,,,,,,,,,,,,,,,,,f577akgydk4t6ui45iyab2a22,T. Oermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466223621,832,83,1,25,30,eq1oq6y61xnzq88zu0cnw131z,1,9.9,61.9,2022-10-01T13:55:40.831Z,2022-10-02T04:19:38Z,3813327589,399,213198,,,,,,,,,,,,,,,,,,,,,,mwircq9nydmi192o497r9n85,J. Góralski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465531439,297,1,1,25,30,9gefq4dz9b2hl8rqrxwrlrzmp,1,89.9,36.7,2022-10-01T13:55:40.868Z,2022-10-01T20:53:48Z,3809556475,210,15,3809554991,141,27.9,3809556477,154,,3809554989,140,87.2,3809554987,56,Center,3812201757,178,,3809554995,213,4.3,3809554993,212,6.6,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2465531443,298,15,1,25,31,9gefq4dz9b2hl8rqrxwrlrzmp,1,87.5,29.1,2022-10-01T13:55:41.798Z,2022-10-01T20:53:49Z,3809556501,79,,3809556519,147,46.6,3809556507,55,297,3812202021,178,,3809556505,154,,3809556513,103,29.7,3809555039,56,Center,3809556511,102,49.1,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,3809556281,233,158,3809556273,20,,3809556517,146,98.1,3809555035,22,,,3809556503,29,3809556515,328,,3809555037,63,,,,,,,,,,,,
2465531485,158,10,1,25,32,eq1oq6y61xnzq88zu0cnw131z,1,2.1,54.8,2022-10-01T13:55:42.277Z,2022-10-01T20:53:46Z,3809555253,173,,3809556201,181,,3811500197,378,,3809556297,233,298,3809555257,182,,3809555259,56,Back,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465531497,159,6,1,25,32,eq1oq6y61xnzq88zu0cnw131z,0,7.3,61,2022-10-01T13:55:42.519Z,2022-10-01T20:54:11Z,3809555367,233,299,3809555309,56,Back,3809555311,73,,,,,,,,,,,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465531477,299,6,1,25,32,9gefq4dz9b2hl8rqrxwrlrzmp,1,92.7,39,2022-10-01T13:55:42.519Z,2022-10-01T20:54:12Z,3809556599,73,,3809555355,233,159,3809555205,56,Center,,,,,,,,,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465531969,300,1,1,26,14,9gefq4dz9b2hl8rqrxwrlrzmp,0,99.7,99.3,2022-10-01T13:56:24.998Z,2022-10-01T21:00:29Z,3811506127,20,,3809557595,140,95.9,3809557587,6,,3809557597,141,59.4,3809557591,223,,3809557585,2,,3812202979,178,,3809557601,213,4.6,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,3809557593,56,Center,3809557589,155,,3809557599,212,27.4,,,,,,,,,,,,,,,,,,,,,,,
2465532027,160,12,1,26,15,eq1oq6y61xnzq88zu0cnw131z,1,3,39.2,2022-10-01T13:56:26.093Z,2022-10-01T21:00:09Z,3809557887,212,29.5,3809557889,213,5.1,3809557883,140,12.3,3809557885,141,0.0,3809557881,56,Back,3812213433,178,,3809557945,167,,,,,brs96wp9u2t10tsqfdwcyhnth,J. Horn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465532033,161,5,1,26,18,eq1oq6y61xnzq88zu0cnw131z,0,11.5,-1.1,2022-10-01T13:56:29.156Z,2022-10-01T21:00:17Z,3809557917,56,Back,3809557919,347,,3809558023,233,301,,,,,,,,,,,,,,,,brs96wp9u2t10tsqfdwcyhnth,J. Horn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465532045,301,5,1,26,18,9gefq4dz9b2hl8rqrxwrlrzmp,1,88.5,101.1,2022-10-01T13:56:29.156Z,2022-10-01T21:00:17Z,3809558011,233,161,3809557987,56,Left,3809557989,347,,,,,,,,,,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465532075,302,1,1,26,21,9gefq4dz9b2hl8rqrxwrlrzmp,1,88.4,100,2022-10-01T13:56:31.445Z,2022-10-01T21:00:38Z,3809558115,141,93.2,3809558113,140,75.8,3809558111,56,Left,3809558119,213,3.5,3809558117,212,14.1,3809558109,107,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465532113,303,1,1,26,24,9gefq4dz9b2hl8rqrxwrlrzmp,1,72.6,89.4,2022-10-01T13:56:34.926Z,2022-10-01T21:00:43Z,3809558247,213,0.7,3809558241,140,77.7,3812214167,178,,3809558243,141,96.6,3809558245,212,7.3,3809558239,56,Left,,,,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465532139,304,1,1,26,26,9gefq4dz9b2hl8rqrxwrlrzmp,1,75.3,94.4,2022-10-01T13:56:36.441Z,2022-10-01T21:00:46Z,3809558411,212,22.0,3809558407,140,55.1,3809558409,141,85.9,3812214209,178,,3809558413,213,3.4,3809558405,56,Left,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465532167,305,1,1,26,28,9gefq4dz9b2hl8rqrxwrlrzmp,1,54.6,85.4,2022-10-01T13:56:39.156Z,2022-10-01T21:00:51Z,3809558575,140,46.1,3809558581,213,4.3,3812214331,178,,3809558579,212,22.1,3809558577,141,55.7,3809558571,56,Back,,,,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465532215,306,1,1,26,30,9gefq4dz9b2hl8rqrxwrlrzmp,1,46,55.8,2022-10-01T13:56:41.120Z,2022-10-01T21:00:53Z,3809558791,56,Center,3809558799,213,5.2,3809558797,212,23.7,3812214361,178,,3809558793,140,56.1,3809558795,141,24.7,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465532257,307,1,1,26,33,9gefq4dz9b2hl8rqrxwrlrzmp,1,57.9,25.3,2022-10-01T13:56:44.036Z,2022-10-01T21:00:56Z,3809558989,141,74.2,3812214399,178,,3809558993,212,53.7,3809558981,56,Center,3809559001,1,,3809558977,155,,3809558985,140,98.1,3809558999,213,0.7,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465532269,308,61,1,26,37,9gefq4dz9b2hl8rqrxwrlrzmp,0,98,74.2,2022-10-01T13:56:47.577Z,2022-10-01T21:01:04Z,3812214631,389,,3809559037,56,Center,,,,,,,,,,,,,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465532277,162,5,1,26,37,eq1oq6y61xnzq88zu0cnw131z,1,-1,29.5,2022-10-01T13:56:47.852Z,2022-10-01T21:01:10Z,3809559111,233,309,3809559069,56,Back,3809559075,346,,,,,,,,,,,,,,,,,4y167h8sn9cnyrvb097lf8lbd,P. Osterhage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465532281,309,5,1,26,37,9gefq4dz9b2hl8rqrxwrlrzmp,0,101,70.5,2022-10-01T13:56:47.852Z,2022-10-01T21:01:09Z,3809559131,233,162,3809559097,346,,3809559091,56,Center,,,,,,,,,,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465532545,163,1,1,26,51,eq1oq6y61xnzq88zu0cnw131z,1,4.1,51.2,2022-10-01T13:57:01.337Z,2022-10-01T21:01:18Z,3809560321,212,33.5,3809560313,124,,3809560315,56,Back,3809560329,237,,3809561251,189,,3809560319,141,89.0,3809560317,140,24.5,3809560323,213,0.9,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,3809560325,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465532553,164,1,1,26,53,eq1oq6y61xnzq88zu0cnw131z,0,24.5,89,2022-10-01T13:57:03.489Z,2022-10-01T21:01:27Z,3809560427,189,,3809560375,140,62.5,3809560373,56,Left,3812215121,178,,3809560381,213,0.1,3809560383,1,,3809560377,141,94.8,3809560379,212,40.1,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465532539,310,49,1,26,59,9gefq4dz9b2hl8rqrxwrlrzmp,1,39.1,5,2022-10-01T13:57:09.238Z,2022-10-01T21:01:34Z,,,,,,,,,,,,,,,,,,,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465532609,311,1,1,27,0,9gefq4dz9b2hl8rqrxwrlrzmp,1,39.3,3.8,2022-10-01T13:57:10.328Z,2022-10-01T21:01:42Z,3812215407,178,,3809560611,56,Right,3809560619,213,6.2,3809560617,212,12.8,3809560613,140,51.4,3809560615,141,2.1,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465532623,312,1,1,27,5,9gefq4dz9b2hl8rqrxwrlrzmp,0,68.2,3.7,2022-10-01T13:57:15.725Z,2022-10-01T21:01:46Z,3809560683,140,83.1,3809560685,141,0.0,3812215477,178,,3809560681,56,Right,3809560689,213,6.0,3809560687,212,16.1,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465532665,165,5,1,27,6,eq1oq6y61xnzq88zu0cnw131z,1,16,101.8,2022-10-01T13:57:17.179Z,2022-10-01T21:01:57Z,3809560899,233,313,3809560869,347,,3809560867,56,Back,,,,,,,,,,,,,,,,4y167h8sn9cnyrvb097lf8lbd,P. Osterhage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465532627,313,5,1,27,6,9gefq4dz9b2hl8rqrxwrlrzmp,0,84,-1.8,2022-10-01T13:57:17.179Z,2022-10-01T21:01:58Z,3809560697,347,,3809560915,233,165,3809560695,56,Right,,,,,,,,,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465532841,166,1,1,27,23,eq1oq6y61xnzq88zu0cnw131z,1,30.1,100,2022-10-01T13:57:33.292Z,2022-10-01T21:02:00Z,3809561759,140,42.0,3809561757,56,Back,3809561761,141,78.6,3809561755,107,,3809561763,212,20.0,3809561765,213,5.4,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465532849,167,1,1,27,24,eq1oq6y61xnzq88zu0cnw131z,0,42,78,2022-10-01T13:57:34.858Z,2022-10-01T21:02:05Z,3809561811,3,,3812215985,388,,3809561817,141,80.4,3809561819,212,32.0,3809561821,213,0.1,3809561815,140,72.4,3809561813,56,Left,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465532847,314,49,1,27,29,9gefq4dz9b2hl8rqrxwrlrzmp,1,27.4,22.2,2022-10-01T13:57:40.096Z,2022-10-01T21:02:10Z,,,,,,,,,,,,,,,,,,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465532947,315,1,1,27,31,9gefq4dz9b2hl8rqrxwrlrzmp,1,28.3,22.2,2022-10-01T13:57:41.750Z,2022-10-01T21:02:13Z,3809562317,212,11.6,3812216147,178,,3809562311,56,Back,3809562321,213,6.3,3809562313,140,39.3,3809562315,141,21.8,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465533007,316,1,1,27,37,9gefq4dz9b2hl8rqrxwrlrzmp,1,40.6,23.9,2022-10-01T13:57:47.791Z,2022-10-01T21:02:16Z,3809562593,140,39.2,3812216229,178,,3809562601,213,1.7,3809562597,141,42.4,3809562599,212,12.7,3809562583,56,Back,,,,,,,1s1v1tweyx8wxc9hj2jrnaggl,X. Schlager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465533049,317,1,1,27,43,9gefq4dz9b2hl8rqrxwrlrzmp,1,36.9,54.9,2022-10-01T13:57:53.679Z,2022-10-01T21:02:20Z,3812216423,178,,3809562797,141,92.6,3809562799,212,27.0,3809562801,213,1.3,3809562793,56,Back,3809562795,140,44.9,,,,,,,axj39lx25teh62rih6uv9qor9,K. Kampl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465533077,318,1,1,27,45,9gefq4dz9b2hl8rqrxwrlrzmp,1,46.5,92.4,2022-10-01T13:57:55.589Z,2022-10-01T21:02:24Z,3809562911,56,Back,3809562919,213,3.9,3809562917,212,18.1,3812216523,178,,3809562913,140,34.3,3809562915,141,73.6,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465533095,319,1,1,27,49,9gefq4dz9b2hl8rqrxwrlrzmp,1,37.3,68.2,2022-10-01T13:57:59.920Z,2022-10-01T21:02:27Z,3809562999,213,4.8,3809562997,212,28.2,3809562991,56,Back,3812216565,178,,3809562993,140,39.5,3809562995,141,26.8,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465533159,320,1,1,27,52,9gefq4dz9b2hl8rqrxwrlrzmp,1,41.5,24.3,2022-10-01T13:58:02.808Z,2022-10-01T21:02:30Z,3809563175,56,Right,3809563181,212,20.3,3809563179,141,5.2,3809563177,140,56.4,3812216665,178,,3809563183,213,5.6,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465533181,321,1,1,27,56,9gefq4dz9b2hl8rqrxwrlrzmp,1,57.8,4.9,2022-10-01T13:58:06.872Z,2022-10-01T21:02:34Z,3809563269,140,38.8,3812216821,178,,3809563267,56,Back,3809563271,141,14.1,3809563273,212,20.9,3809563275,213,2.8,,,,,,,95gjm3yk75rmwyneb350zoktm,M. Simakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465533219,322,1,1,27,58,9gefq4dz9b2hl8rqrxwrlrzmp,1,38.8,14.1,2022-10-01T13:58:09.207Z,2022-10-01T21:02:38Z,3812216913,178,,3809563451,56,Back,3809563457,212,20.5,3809563459,213,1.6,3809563453,140,38.2,3809563455,141,44.3,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
