id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2527638739,5,1,1,0,14,4l9mrqzmajz5crzlz50mtbt6x,0,19.1,14.9,2023-04-02T15:31:34.808Z,2023-04-03T13:11:37Z,4158413639,213,6.1,4158413635,141,6.5,4161057069,178,,4158413641,1,,4158413631,56,Right,4158413629,155,,4158413633,140,51.2,4158413637,212,34.2,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527638799,7,1,1,0,16,cu0eztmjcsbydyp53aleznorw,0,43.4,95.1,2023-04-02T15:31:37.038Z,2023-04-03T13:11:48Z,4158413955,140,50.5,4158413965,213,5.5,4158413959,141,84.8,4158413949,3,,4158413961,212,10.2,4161057579,388,,4158413953,56,Left,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527638789,6,44,1,0,19,4l9mrqzmajz5crzlz50mtbt6x,1,50.8,16.3,2023-04-02T15:31:39.546Z,2023-04-03T14:34:16Z,4158413887,286,,4158413885,56,Right,4158414057,233,8,,,,,,,,,,,,,,,,bkbmygo5f1glcs6xssawl26z9,I. Bebou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527638801,8,44,1,0,19,cu0eztmjcsbydyp53aleznorw,0,49.2,83.7,2023-04-02T15:31:39.547Z,2023-04-03T13:11:53Z,4158414121,233,6,4158413973,56,Back,4158414125,285,,,,,,,,,,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527638809,7,1,1,0,19,4l9mrqzmajz5crzlz50mtbt6x,1,52.1,17.4,2023-04-02T15:31:39.640Z,2023-04-03T14:34:16Z,4158414017,56,Right,4158414025,213,5.1,4158414019,140,55.3,4158414023,212,8.0,4158414015,3,,4161058145,388,,4158414021,141,6.8,,,,bkbmygo5f1glcs6xssawl26z9,I. Bebou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527638839,8,61,1,0,21,4l9mrqzmajz5crzlz50mtbt6x,1,55.4,6.4,2023-04-02T15:31:41.321Z,2023-04-03T13:12:27Z,4161058507,178,,4158414175,56,Right,,,,,,,,,,,,,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527638865,9,4,1,0,21,4l9mrqzmajz5crzlz50mtbt6x,1,57,6.4,2023-04-02T15:31:41.355Z,2023-04-03T13:12:41Z,4158414443,233,9,4158414317,56,Right,4158414321,286,,4158414315,10,,4158414319,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527638873,9,4,1,0,21,cu0eztmjcsbydyp53aleznorw,0,43,93.6,2023-04-02T15:31:41.356Z,2023-04-03T13:12:40Z,4158414479,233,9,4158414379,56,Back,4158414381,152,,4158414377,10,,4158414383,285,,4161059451,178,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527638959,10,1,1,0,30,4l9mrqzmajz5crzlz50mtbt6x,1,55.4,6.4,2023-04-02T15:31:50.372Z,2023-04-03T13:12:46Z,4158414855,140,39.7,4158414859,212,19.4,4161060049,178,,4158414849,5,,4158414853,56,Back,4158414857,141,21.5,4158414851,152,,4158414861,213,2.6,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527638997,11,1,1,0,31,4l9mrqzmajz5crzlz50mtbt6x,1,39.7,21.5,2023-04-02T15:31:52.147Z,2023-04-03T13:12:51Z,4158415071,212,20.7,4158415067,140,33.4,4158415073,213,1.9,4161060247,178,,4158415065,56,Back,4158415069,141,50.4,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527639041,12,1,1,0,34,4l9mrqzmajz5crzlz50mtbt6x,1,31.8,63,2023-04-02T15:31:55.082Z,2023-04-03T13:12:56Z,4158415253,212,13.4,4158415247,56,Back,4158415251,141,82.4,4158415255,213,1.4,4158415249,140,33.8,4161060477,178,,,,,,,,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527639059,13,1,1,0,36,4l9mrqzmajz5crzlz50mtbt6x,1,33.8,82.6,2023-04-02T15:31:57.060Z,2023-04-03T13:13:01Z,4158415321,213,1.1,4161060687,178,,4158415319,212,7.5,4158415315,140,36.8,4158415313,56,Back,4158415317,141,92.6,,,,,,,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527639135,14,1,1,0,38,4l9mrqzmajz5crzlz50mtbt6x,1,34.8,91.8,2023-04-02T15:31:59.291Z,2023-04-03T13:13:13Z,4158415655,140,26.5,4158415649,56,Back,4158415659,141,83.6,4158415663,212,10.3,4158415667,213,3.7,4161061083,178,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527639195,15,1,1,0,41,4l9mrqzmajz5crzlz50mtbt6x,0,25.3,78.7,2023-04-02T15:32:01.844Z,2023-04-03T13:13:16Z,4158416005,213,6.0,4158416009,1,,4158415999,141,55.2,4161061197,178,,4158415995,56,Center,4158416001,212,68.1,4158415993,155,,4158415997,140,88.3,6yhylu5q0y924amgv7vlodkgl,K. Akpoguma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527639233,10,49,1,0,47,cu0eztmjcsbydyp53aleznorw,1,13.3,49.7,2023-04-02T15:32:07.735Z,2023-04-03T13:13:20Z,,,,,,,,,,,,,,,,,,,,,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527639289,11,1,1,0,49,cu0eztmjcsbydyp53aleznorw,1,13.3,49.7,2023-04-02T15:32:09.903Z,2023-04-03T13:13:26Z,4158416469,213,1.0,4158416465,141,65.2,4161061599,178,,4158416461,56,Back,4158416463,140,20.2,4158416467,212,12.8,,,,,,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527639389,12,1,1,0,52,cu0eztmjcsbydyp53aleznorw,1,20.2,62.8,2023-04-02T15:32:12.499Z,2023-04-03T13:13:30Z,4158417061,213,5.1,4161061873,178,,4158417053,141,29.4,4158417057,212,24.3,4158417049,140,28.5,4158417045,56,Back,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527639409,13,1,1,0,55,cu0eztmjcsbydyp53aleznorw,1,34,26.6,2023-04-02T15:32:16.224Z,2023-04-03T13:13:34Z,4158417135,141,12.1,4158417139,213,5.2,4161062081,178,,4158417133,140,38.4,4158417137,212,10.9,4158417131,56,Back,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527639449,14,1,1,0,59,cu0eztmjcsbydyp53aleznorw,1,38.4,12.1,2023-04-02T15:32:19.620Z,2023-04-03T13:13:38Z,4158417409,213,2.0,4158417405,141,39.5,4158417403,140,30.0,4158417407,212,20.6,4161062317,178,,4158417401,56,Back,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527639477,15,1,1,1,1,cu0eztmjcsbydyp53aleznorw,1,30,39.5,2023-04-02T15:32:21.792Z,2023-04-03T13:13:43Z,4158417585,141,59.1,4158417589,213,1.7,4158417581,140,28.6,4158417587,212,13.4,4161062511,178,,4158417577,56,Back,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527639547,16,1,1,1,3,cu0eztmjcsbydyp53aleznorw,1,25.7,60.2,2023-04-02T15:32:23.999Z,2023-04-03T13:13:50Z,4158418005,140,3.1,4158418009,212,27.9,4158418011,213,3.7,4161062843,178,,4158418007,141,38.5,4158418003,56,Back,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527639619,17,1,1,1,8,cu0eztmjcsbydyp53aleznorw,0,4.4,32.4,2023-04-02T15:32:28.778Z,2023-04-03T13:13:55Z,4161063005,178,,4158418417,56,Center,4158418425,213,0.0,4158418421,141,36.4,4158418427,1,,4158418419,140,64.1,4158418423,212,62.7,4158418415,155,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527639669,16,49,1,1,14,4l9mrqzmajz5crzlz50mtbt6x,1,25.4,71.8,2023-04-02T15:32:34.542Z,2023-04-03T13:14:02Z,,,,,,,,,,,,,,,,,,,,,,,,,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527639801,17,1,1,1,16,4l9mrqzmajz5crzlz50mtbt6x,1,24,70.9,2023-04-02T15:32:37.062Z,2023-04-03T13:14:07Z,4158419481,212,17.6,4161063529,178,,4158419471,56,Back,4158419483,213,3.9,4158419477,140,11.5,4158419479,141,53.6,,,,,,,a5kkysp7c5f577ji17q5v2k0l,J. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527639873,18,1,1,1,22,4l9mrqzmajz5crzlz50mtbt6x,1,8.6,43.6,2023-04-02T15:32:42.310Z,2023-04-03T13:14:11Z,4158419845,213,5.9,4158419841,141,16.1,4161063791,178,,4158419831,155,,4158419847,1,,4158419837,140,52.7,4158419833,56,Right,4158419843,212,49.9,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527639895,19,1,1,1,25,4l9mrqzmajz5crzlz50mtbt6x,0,52.8,15.9,2023-04-02T15:32:45.701Z,2023-04-03T13:14:27Z,4158419963,3,,4158419971,140,64.1,4158419981,212,14.9,4161064589,178,,4158419965,56,Center,4158419975,141,29.2,4158700471,168,,4158419985,213,0.7,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527639905,18,49,1,1,27,cu0eztmjcsbydyp53aleznorw,1,32.3,74.7,2023-04-02T15:32:47.847Z,2023-04-03T13:14:31Z,,,,,,,,,,,,,,,,,,,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527639923,19,1,1,1,27,cu0eztmjcsbydyp53aleznorw,1,32.3,74.7,2023-04-02T15:32:47.964Z,2023-04-03T13:14:37Z,4158420103,212,7.4,4158420107,213,6.3,4158420097,140,39.3,4161065021,178,,4158420095,56,Back,4158420099,141,74.4,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527639967,20,1,1,1,28,cu0eztmjcsbydyp53aleznorw,1,39.3,74.4,2023-04-02T15:32:49.159Z,2023-04-03T13:14:54Z,4158420321,213,3.1,4161065789,178,,4158420315,140,36.6,4158420319,212,2.8,4158420317,141,74.7,4158420313,56,Back,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527639975,21,61,1,1,29,cu0eztmjcsbydyp53aleznorw,1,36.6,74.7,2023-04-02T15:32:49.331Z,2023-04-03T13:14:58Z,4161065895,178,,4158420371,56,Back,,,,,,,,,,,,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527640023,21,49,1,1,29,4l9mrqzmajz5crzlz50mtbt6x,1,61.4,31.5,2023-04-02T15:32:49.419Z,2023-04-03T13:15:01Z,,,,,,,,,,,,,,,,,,,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527640009,20,4,1,1,30,4l9mrqzmajz5crzlz50mtbt6x,1,62.4,28.6,2023-04-02T15:32:50.799Z,2023-04-03T13:15:06Z,4158420521,286,,4158420519,152,,4158420515,295,,4158420705,233,22,4158420513,13,,4158420517,56,Center,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527640035,22,4,1,1,30,cu0eztmjcsbydyp53aleznorw,0,37.6,71.4,2023-04-02T15:32:50.800Z,2023-04-03T13:15:06Z,4158420633,152,,4158420777,233,20,4158420631,56,Back,4158420629,295,,4161066311,178,,4158420635,285,,4158420627,13,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527640645,22,1,1,2,6,4l9mrqzmajz5crzlz50mtbt6x,0,62.5,25.2,2023-04-02T15:33:26.776Z,2023-04-03T13:15:10Z,4158423633,141,40.4,4159383615,20,,4158423637,213,0.4,4158423631,140,88.3,4158423625,155,,4158423629,56,Center,4158423635,212,29.0,4158423621,2,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,4159383613,224,4158423627,152,4161066457,178,4158423623,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527640665,23,12,1,2,7,cu0eztmjcsbydyp53aleznorw,1,14,58.2,2023-04-02T15:33:27.848Z,2023-04-03T13:15:39Z,4158423753,56,Back,4158423799,15,,4158423757,141,56.5,4158423761,213,6.2,4161067463,388,,4158423759,212,18.1,4158423755,140,31.2,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527640691,24,49,1,2,8,cu0eztmjcsbydyp53aleznorw,1,31.2,56.5,2023-04-02T15:33:28.867Z,2023-04-03T13:15:43Z,,,,,,,,,,,,,,,,,,,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527640709,25,3,1,2,9,cu0eztmjcsbydyp53aleznorw,0,30.4,53.3,2023-04-02T15:33:29.625Z,2023-04-03T13:15:48Z,4158423903,285,,4158423901,56,Back,4161067743,178,,4158423981,233,23,4159383977,465,,,,,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527640719,23,7,1,2,9,4l9mrqzmajz5crzlz50mtbt6x,1,69.6,46.7,2023-04-02T15:33:29.736Z,2023-04-03T13:15:56Z,4158423965,233,25,4161068057,178,,4159384123,384,,4158423929,56,Center,4158423931,286,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527640721,24,61,1,2,9,4l9mrqzmajz5crzlz50mtbt6x,1,70.5,51.5,2023-04-02T15:33:29.874Z,2023-04-03T13:16:13Z,4161068865,178,,4158423941,56,Center,,,,,,,,,,,,,,,,,,,8um4xh0ekvr4q6uti3ksld8q2,F. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527640743,25,49,1,2,10,4l9mrqzmajz5crzlz50mtbt6x,1,72.7,46.7,2023-04-02T15:33:30.791Z,2023-04-03T13:16:22Z,,,,,,,,,,,,,,,,,,,,,,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527640875,26,1,1,2,11,4l9mrqzmajz5crzlz50mtbt6x,1,72.4,47.6,2023-04-02T15:33:31.910Z,2023-04-03T13:16:28Z,4158424711,56,Left,4158424717,141,87.4,4158424725,213,0.8,4158424729,1,,4158424721,212,38.4,4161069593,178,,4158424715,140,98.4,,,,9uthj64y9f77y63tq7did539x,Angeliño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527640881,27,61,1,2,16,4l9mrqzmajz5crzlz50mtbt6x,1,98.2,86.1,2023-04-02T15:33:37.260Z,2023-04-03T13:16:43Z,4161069993,178,,4158424737,56,Left,,,,,,,,,,,,,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527640905,26,49,1,2,19,cu0eztmjcsbydyp53aleznorw,1,9,3,2023-04-02T15:33:40.090Z,2023-04-03T13:16:56Z,,,,,,,,,,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527640967,27,1,1,2,20,cu0eztmjcsbydyp53aleznorw,0,7,2.5,2023-04-02T15:33:41.064Z,2023-04-03T13:17:01Z,4158432837,286,,4158425197,140,8.5,4158432833,233,37,4158425203,213,0,4161070817,178,,4158425201,212,1.6,4158432831,236,,4158425195,56,Back,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,4158425199,141,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2527642433,37,74,1,2,20,4l9mrqzmajz5crzlz50mtbt6x,1,88.9,95.3,2023-04-02T15:33:41.148Z,2023-04-03T13:17:04Z,4161070897,178,,4158432599,56,Left,4158432601,285,,4158432851,233,27,,,,,,,,,,,,,8um4xh0ekvr4q6uti3ksld8q2,F. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527640985,28,5,1,2,21,4l9mrqzmajz5crzlz50mtbt6x,0,81.8,101.2,2023-04-02T15:33:42.089Z,2023-04-03T13:17:08Z,4158425297,233,28,4158425259,56,Left,4158425261,347,,,,,,,,,,,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527640973,28,5,1,2,21,cu0eztmjcsbydyp53aleznorw,1,18.2,-1.2,2023-04-02T15:33:42.089Z,2023-04-03T13:17:08Z,4158425213,347,,4158425397,233,28,4158425211,56,Back,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
