id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,assist,qualifier/17/value
2500607995,478,49,1,24,28,6k5zscdm9ufw0tguvzyjlp5hq,1,26.8,80,2023-01-25T19:55:46.468Z,2023-01-26T06:12:52Z,,,,,,,,,,,,,,,,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500591983,256,1,1,24,28,6k5zscdm9ufw0tguvzyjlp5hq,1,31.8,78.9,2023-01-25T19:55:46.550Z,2023-01-26T06:13:05Z,3994824783,141,87.6,3994824815,156,,3995272085,178,,3994824785,212,8.1,3994824781,140,26.5,3994824779,56,Back,3994824787,213,2.3,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500608081,479,61,1,24,29,6k5zscdm9ufw0tguvzyjlp5hq,0,28.8,88.7,2023-01-25T19:55:47.305Z,2023-01-26T06:13:10Z,3994902401,56,Back,3995272139,178,,,,,,,,,,,,,,,,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500591991,258,1,1,24,29,c5hderjlkcoaze51e5wgvptk,0,81.1,8,2023-01-25T19:55:47.874Z,2023-01-26T06:13:14Z,3994824833,141,46.1,3995206163,72,,3994824831,140,85.7,3994824835,212,26.4,3995206161,223,,3994824837,213,1.4,3995272185,178,,3994824829,56,Center,byn8dfwg5zdefrca7wgn32qne,A. Knauff,3994824827,155,,3994824825,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592013,257,12,1,24,30,6k5zscdm9ufw0tguvzyjlp5hq,1,13.1,58.8,2023-01-25T19:55:49.099Z,2023-01-26T06:13:24Z,3994824927,141,74.8,3995272259,178,,3994824925,140,28.3,3994824945,15,,3994824931,213,0.6,3994824929,212,19.3,3994824923,56,Back,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592047,258,4,1,24,32,6k5zscdm9ufw0tguvzyjlp5hq,1,30.6,63.6,2023-01-25T19:55:51.005Z,2023-01-26T06:13:40Z,3994825041,56,Back,3994825047,285,,3994825051,233,259,3994832157,294,,3994825039,13,,3994825043,152,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592031,259,4,1,24,32,c5hderjlkcoaze51e5wgvptk,0,69.4,36.4,2023-01-25T19:55:51.006Z,2023-01-26T06:13:39Z,3994825001,286,,3994824999,152,,3994824993,13,,3994825059,233,258,3995272455,178,,3994824995,294,,3994824997,56,Center,,,,az15xx7m923srf9gdbwmiyga1,D. Kamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592093,259,1,1,24,43,6k5zscdm9ufw0tguvzyjlp5hq,1,27.9,59.6,2023-01-25T19:56:01.581Z,2023-01-26T06:13:43Z,3995272511,178,,3994825269,152,,3994825273,140,20.8,3994825279,213,4.3,3994825277,212,17.8,3994825275,141,35.8,3994825267,5,,3994825271,56,Back,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592109,260,1,1,24,44,6k5zscdm9ufw0tguvzyjlp5hq,1,20.8,35.8,2023-01-25T19:56:03.093Z,2023-01-26T06:13:51Z,3994825335,56,Back,3994825341,212,7.4,3994825337,140,25.0,3994825339,141,27.1,3994825343,213,5.4,3995272589,178,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592117,261,1,1,24,45,6k5zscdm9ufw0tguvzyjlp5hq,1,25,27.1,2023-01-25T19:56:04.259Z,2023-01-26T06:13:55Z,3994825363,141,39.1,3994825359,56,Back,3994825367,213,2.5,3995272649,178,,3994825365,212,13.7,3994825361,140,14.5,,,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592125,262,1,1,24,48,6k5zscdm9ufw0tguvzyjlp5hq,1,14.5,39.1,2023-01-25T19:56:06.812Z,2023-01-26T06:13:58Z,3994825403,56,Back,3994825411,213,2.2,3994825405,140,2.9,3994825409,212,21.8,3995272683,178,,3994825407,141,65.7,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592145,263,1,1,24,52,6k5zscdm9ufw0tguvzyjlp5hq,0,8.5,72,2023-01-25T19:56:11.202Z,2023-01-26T06:14:05Z,3994825509,141,73.2,3994825503,157,,3994825511,212,39.0,3994825515,1,,3994825505,56,Back,3994825513,213,0.0,3995272755,178,,3994825507,140,45.6,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592155,261,1,1,24,55,c5hderjlkcoaze51e5wgvptk,0,55.5,28.7,2023-01-25T19:56:14.276Z,2023-01-26T06:14:08Z,3994825543,141,33.1,3994825539,56,Center,3995272801,388,,3994825547,213,0.3,3994825537,3,,3994825541,140,66.4,3994825545,212,11.8,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592173,264,1,1,24,57,6k5zscdm9ufw0tguvzyjlp5hq,1,31.7,61.2,2023-01-25T19:56:15.450Z,2023-01-26T06:14:15Z,3994825637,213,6.2,3994825629,56,Center,3994825631,140,54.2,3994825635,212,23.7,3995272883,388,,3994825633,141,58.7,3994825627,155,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500684135,1221,67,1,24,58,6k5zscdm9ufw0tguvzyjlp5hq,1,57.2,59.6,2023-01-25T19:56:17.029Z,2023-01-26T10:46:22Z,3995299095,233,1451,,,,,,,,,,,,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500684133,1451,67,1,24,58,c5hderjlkcoaze51e5wgvptk,0,42.8,40.4,2023-01-25T19:56:17.030Z,2023-01-26T07:03:32Z,3995299103,233,1221,,,,,,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592177,265,61,1,24,58,6k5zscdm9ufw0tguvzyjlp5hq,0,54.2,58.7,2023-01-25T19:56:17.034Z,2023-01-26T10:46:22Z,3995272971,178,,3994825655,56,Center,,,,,,,,,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592167,262,49,1,24,59,c5hderjlkcoaze51e5wgvptk,1,41.6,35.9,2023-01-25T19:56:18.096Z,2023-01-26T06:14:27Z,,,,,,,,,,,,,,,,,,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592191,263,1,1,25,1,c5hderjlkcoaze51e5wgvptk,1,42.2,35.9,2023-01-25T19:56:19.667Z,2023-01-26T06:14:30Z,3994825717,141,39.1,3994825715,140,63.1,3994825721,213,0.1,3994825713,56,Center,3994825719,212,22.1,3995273065,178,,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592197,264,1,1,25,2,c5hderjlkcoaze51e5wgvptk,0,62.5,39,2023-01-25T19:56:20.606Z,2023-01-26T06:14:34Z,3994825739,140,65.5,3994825743,212,3.2,3994825745,213,0.1,3994825741,141,39.4,3994825735,168,,3995273113,178,,3994825737,56,Center,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592363,270,8,1,25,2,6k5zscdm9ufw0tguvzyjlp5hq,1,29,53.7,2023-01-25T19:56:20.904Z,2023-01-26T06:14:38Z,3994826483,56,Back,3995210851,384,,3995273153,178,,,,,,,,,,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592209,265,3,1,25,3,c5hderjlkcoaze51e5wgvptk,0,70.7,39.8,2023-01-25T19:56:22.220Z,2023-01-26T06:14:49Z,3995210879,465,,3994825809,233,266,3994825783,56,Center,3995273209,178,,3994825785,286,,,,,,,,,,,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592211,266,7,1,25,3,6k5zscdm9ufw0tguvzyjlp5hq,0,29.3,60.2,2023-01-25T19:56:22.251Z,2023-01-26T06:14:57Z,3995210889,384,,3994825787,56,Back,3994825789,285,,3995273267,389,,3995210913,14,,3994825803,233,265,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592223,266,1,1,25,6,c5hderjlkcoaze51e5wgvptk,1,71.7,65.6,2023-01-25T19:56:25.280Z,2023-01-26T06:15:02Z,3994825859,56,Center,3994825867,213,2.8,3995273351,178,,3994825865,212,6.6,3994825861,140,65.8,3994825863,141,68.9,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592235,267,1,1,25,9,c5hderjlkcoaze51e5wgvptk,1,66.3,70.2,2023-01-25T19:56:28.010Z,2023-01-26T06:15:05Z,3994825921,1,,3994825919,213,5.4,3994825913,140,91.2,3994825917,212,40.8,3995273387,178,,3994825915,141,24.1,3994825911,56,Center,3994825909,155,,3qy1qlzezgfkxeom5n1r9h13p,C. Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592237,268,1,1,25,12,c5hderjlkcoaze51e5wgvptk,0,92.1,22.7,2023-01-25T19:56:30.351Z,2023-01-26T06:15:13Z,3994825935,141,28.1,3994825931,56,Center,3995273457,388,,3994825937,212,4.4,3994825939,213,2.2,3994825933,140,89.8,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592239,267,61,1,25,12,6k5zscdm9ufw0tguvzyjlp5hq,1,9.3,75.1,2023-01-25T19:56:30.472Z,2023-01-26T06:15:18Z,3995273523,388,,3994825973,56,Back,,,,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592247,268,49,1,25,13,6k5zscdm9ufw0tguvzyjlp5hq,1,13.2,75.7,2023-01-25T19:56:32.107Z,2023-01-26T06:15:25Z,,,,,,,,,,,,,,,,,,,,,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592265,269,4,1,25,16,6k5zscdm9ufw0tguvzyjlp5hq,1,21,88.1,2023-01-25T19:56:34.991Z,2023-01-26T06:15:28Z,3994826093,233,269,3994826069,285,,3994851283,294,,3994826063,56,Back,3994826065,152,,3994826061,13,,,,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592271,269,4,1,25,16,c5hderjlkcoaze51e5wgvptk,0,79,11.9,2023-01-25T19:56:34.992Z,2023-01-26T06:15:28Z,3994826117,233,269,3994826083,294,,3994826089,286,,3994826087,152,,3995273655,178,,3994826085,56,Right,3994826081,13,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500668183,852,1,1,26,1,6k5zscdm9ufw0tguvzyjlp5hq,1,19.7,87.3,2023-01-25T19:57:19.933Z,2023-01-26T06:15:39Z,3995211161,140,25.3,3995211165,212,6.0,3995211159,56,Back,3995211167,213,0.2,3995211157,152,,3995211163,141,88.7,3995273775,178,,3995211155,5,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592485,271,1,1,26,2,6k5zscdm9ufw0tguvzyjlp5hq,1,25.9,88.8,2023-01-25T19:57:21.104Z,2023-01-26T06:15:44Z,3994826963,140,21.9,3995273817,178,,3994826969,213,4.1,3994826967,212,7.0,3994826961,56,Back,3994826965,141,80.6,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592493,272,1,1,26,5,6k5zscdm9ufw0tguvzyjlp5hq,1,22.2,61.2,2023-01-25T19:57:24.025Z,2023-01-26T06:15:49Z,3994826989,141,27.7,3995273859,178,,3994826991,212,22.8,3994826985,56,Back,3994826987,140,23.2,3994826993,213,4.8,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592501,273,1,1,26,9,6k5zscdm9ufw0tguvzyjlp5hq,1,23.2,27.7,2023-01-25T19:57:27.849Z,2023-01-26T06:15:51Z,3995273873,178,,3994827023,141,4.3,3994827019,56,Back,3994827027,213,5.7,3994827021,140,44.4,3994827025,212,27.4,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592515,274,1,1,26,10,6k5zscdm9ufw0tguvzyjlp5hq,1,44.4,4.3,2023-01-25T19:57:29.104Z,2023-01-26T06:15:55Z,3994827081,213,0.3,3995273899,178,,3994827073,56,Right,3994827079,212,14.2,3994827077,141,11.3,3994827075,140,57.1,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500684443,1244,67,1,26,11,6k5zscdm9ufw0tguvzyjlp5hq,1,51.5,13.3,2023-01-25T19:57:29.738Z,2023-01-26T10:46:23Z,3995299897,233,1491,,,,,,,,,,,,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500684441,1491,67,1,26,11,c5hderjlkcoaze51e5wgvptk,0,48.5,86.7,2023-01-25T19:57:29.739Z,2023-01-26T07:05:51Z,3995299901,233,1244,,,,,,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592517,275,61,1,26,11,6k5zscdm9ufw0tguvzyjlp5hq,0,57.1,11.3,2023-01-25T19:57:29.818Z,2023-01-26T10:46:23Z,3994827089,56,Right,3995273945,178,,,,,,,,,,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592503,270,49,1,26,12,c5hderjlkcoaze51e5wgvptk,1,36.9,93.2,2023-01-25T19:57:31.271Z,2023-01-26T06:16:05Z,,,,,,,,,,,,,,,,,,,,,,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592521,271,1,1,26,14,c5hderjlkcoaze51e5wgvptk,0,36.8,96,2023-01-25T19:57:32.391Z,2023-01-26T06:16:09Z,3994827113,141,94.7,3994827107,155,,3995274005,178,,3994827109,56,Left,3994827111,140,59.0,3994827115,212,23.3,3994827117,213,6.2,,,,efzokrggje7s9wc6hg75yc6ax,E. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592527,276,1,1,26,15,6k5zscdm9ufw0tguvzyjlp5hq,0,39,5.5,2023-01-25T19:57:34.263Z,2023-01-26T06:16:13Z,3994827137,56,Center,3994827145,213,0.7,3994827141,141,25.6,3994827135,3,,3995274053,178,,3994827139,140,54.7,3994827143,212,21.4,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592547,272,1,1,26,18,c5hderjlkcoaze51e5wgvptk,0,54.2,69,2023-01-25T19:57:37.260Z,2023-01-26T06:16:20Z,3994827227,141,63.0,3994827231,213,6.1,3995274119,178,,3994827229,212,19.8,3994827225,140,72.7,3994827223,56,Center,,,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592555,277,49,1,26,21,6k5zscdm9ufw0tguvzyjlp5hq,1,32.6,32.7,2023-01-25T19:57:39.322Z,2023-01-26T06:16:24Z,,,,,,,,,,,,,,,,,,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592589,278,1,1,26,21,6k5zscdm9ufw0tguvzyjlp5hq,1,32.6,32.7,2023-01-25T19:57:39.429Z,2023-01-26T06:16:27Z,3995274199,178,,3994827369,140,46.3,3994827373,212,19.1,3994827375,213,0.7,3994827371,141,51.2,3994827367,56,Back,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592601,279,1,1,26,24,6k5zscdm9ufw0tguvzyjlp5hq,1,55.4,44.7,2023-01-25T19:57:42.995Z,2023-01-26T06:16:30Z,3994827423,56,Center,3994827429,212,8.8,3994827431,213,0.6,3995274245,178,,3994827425,140,62.3,3994827427,141,52.0,,,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592603,280,3,1,26,26,6k5zscdm9ufw0tguvzyjlp5hq,0,64.4,62.4,2023-01-25T19:57:44.911Z,2023-01-26T06:16:37Z,3995274347,178,,3995211297,464,,3994827441,56,Center,3994827443,286,,3994827483,233,273,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592605,273,7,1,26,26,c5hderjlkcoaze51e5wgvptk,0,35.6,37.6,2023-01-25T19:57:44.952Z,2023-01-26T06:16:42Z,3994827451,285,,3995274435,389,,3994827463,233,280,3994827449,56,Back,3995211299,384,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592617,281,1,1,26,28,6k5zscdm9ufw0tguvzyjlp5hq,0,53.9,69,2023-01-25T19:57:46.981Z,2023-01-26T06:16:48Z,3994827517,213,1.0,3995274505,178,,3994827511,140,62.4,3994827515,212,15.5,3994827509,56,Left,3994827513,141,87.7,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592621,274,49,1,26,30,c5hderjlkcoaze51e5wgvptk,1,40,31.6,2023-01-25T19:57:48.521Z,2023-01-26T06:16:53Z,,,,,,,,,,,,,,,,,,,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592643,275,61,1,26,31,c5hderjlkcoaze51e5wgvptk,0,41.8,34.7,2023-01-25T19:57:50.017Z,2023-01-26T06:17:28Z,3994827609,56,Back,3995274997,178,,,,,,,,,,,,,,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500684743,1257,67,1,26,33,6k5zscdm9ufw0tguvzyjlp5hq,1,52.2,64.6,2023-01-25T19:57:51.398Z,2023-01-26T10:46:23Z,3995301209,233,1511,,,,,,,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500684739,1511,67,1,26,33,c5hderjlkcoaze51e5wgvptk,0,47.8,35.4,2023-01-25T19:57:51.399Z,2023-01-26T07:08:35Z,3995301219,233,1257,,,,,,,,,,,,,,,,,,,,,,eqtsanns36za56h4pfqhbnh05,M. Götze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592661,282,1,1,26,33,6k5zscdm9ufw0tguvzyjlp5hq,1,53.9,68.1,2023-01-25T19:57:51.471Z,2023-01-26T10:46:24Z,3994827663,56,Left,3994827669,212,12.7,3994827665,140,63.7,3994827671,213,0.6,3994827667,141,79.1,3995275033,178,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592665,283,49,1,26,34,6k5zscdm9ufw0tguvzyjlp5hq,1,62.3,81.8,2023-01-25T19:57:52.512Z,2023-01-26T06:17:36Z,,,,,,,,,,,,,,,,,,,,,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592673,284,1,1,26,36,6k5zscdm9ufw0tguvzyjlp5hq,1,62.3,81.8,2023-01-25T19:57:55.203Z,2023-01-26T06:17:42Z,3994827705,140,47.7,3994827707,141,78.8,3994827711,213,3.3,3994827703,56,Back,3995275189,178,,3994827709,212,15.5,,,,,,,bsyv3fmihshve4jcr11qmtmfp,L. Höler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592691,285,1,1,26,37,6k5zscdm9ufw0tguvzyjlp5hq,1,47.7,78.8,2023-01-25T19:57:55.849Z,2023-01-26T06:17:48Z,3994827795,213,3.8,3994827791,141,69.7,3994827789,140,40.6,3994827793,212,9.7,3994827787,56,Back,3995275251,178,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592725,286,1,1,26,45,6k5zscdm9ufw0tguvzyjlp5hq,1,57.2,35.4,2023-01-25T19:58:03.970Z,2023-01-26T06:17:51Z,3995275273,178,,3994827985,141,24.9,3994827989,213,5.4,3994827981,56,Center,3994827983,140,63.1,3994827987,212,9.5,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592745,287,1,1,26,47,6k5zscdm9ufw0tguvzyjlp5hq,1,62,25.3,2023-01-25T19:58:05.470Z,2023-01-26T06:17:54Z,3994828059,212,14.5,3994828053,56,Center,3995275307,178,,3994828061,213,2.3,3994828055,140,53.3,3994828057,141,41.8,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592811,288,1,1,26,50,6k5zscdm9ufw0tguvzyjlp5hq,1,53.3,41.8,2023-01-25T19:58:08.437Z,2023-01-26T06:17:56Z,3994828303,140,47.1,3995275323,178,,3994828309,213,1.8,3994828305,141,75.6,3994828301,56,Back,3994828307,212,23.9,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592813,289,61,1,26,54,6k5zscdm9ufw0tguvzyjlp5hq,1,57.8,63.4,2023-01-25T19:58:12.420Z,2023-01-26T06:18:14Z,3994832669,189,,3995275523,178,,3994828313,56,Center,,,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592883,290,1,1,26,58,6k5zscdm9ufw0tguvzyjlp5hq,1,52,56.1,2023-01-25T19:58:16.884Z,2023-01-26T06:18:18Z,3994828581,1,,3995275547,178,,3994828569,155,,3994828573,140,87.0,3994828579,213,0.5,3994828577,212,42.7,3994828575,141,88.0,3994828571,56,Left,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592929,291,1,1,27,2,6k5zscdm9ufw0tguvzyjlp5hq,0,91.5,85.9,2023-01-25T19:58:21.185Z,2023-01-26T06:18:20Z,3994828737,56,Left,3995211325,224,,3995275599,178,,3995211327,72,,3994828741,141,81.4,3994828745,213,5.0,3994828743,212,3.2,3994828739,140,92.3,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,3994828733,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500593101,277,61,1,27,2,c5hderjlkcoaze51e5wgvptk,1,7.5,15.2,2023-01-25T19:58:21.290Z,2023-01-26T06:18:25Z,3994829469,56,Back,3995275631,178,,,,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592935,292,13,1,27,4,6k5zscdm9ufw0tguvzyjlp5hq,1,95,49.5,2023-01-25T19:58:22.469Z,2023-01-26T06:18:37Z,3994828763,22,,3994829847,230,99.5,3994829073,72,,3994829845,458,,3994829841,328,,3994833287,16,,3994829839,214,,3994829843,391,,7o11dzx2cccrslutrjl16ik89,R. Dōan,3995275789,389,,3994828767,56,Center,3994829837,103,62.5,,3995211333,74,3994829835,102,55.6,3994829849,231,,,,,,,,,49.8,,,,,,,,,
2500592899,276,5,1,27,4,c5hderjlkcoaze51e5wgvptk,1,-1,42.8,2023-01-25T19:58:23.005Z,2023-01-26T06:18:39Z,3994828651,346,,3994828649,56,Back,3994828809,233,293,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500592941,293,5,1,27,4,6k5zscdm9ufw0tguvzyjlp5hq,0,101,57.2,2023-01-25T19:58:23.005Z,2023-01-26T06:18:38Z,3994828801,346,,3994828799,56,Center,3994828815,233,276,,,,,,,,,,,,,,,,7o11dzx2cccrslutrjl16ik89,R. Dōan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500593163,278,1,1,27,31,c5hderjlkcoaze51e5wgvptk,1,3.7,43.9,2023-01-25T19:58:49.722Z,2023-01-26T06:18:45Z,3994829733,56,Back,3994829739,212,12.5,3994832969,189,,3994829745,237,,3994829741,213,1.2,3994829731,124,,3994829735,140,8.4,3994829737,141,60.8,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
