id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,assist,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/15/value,qualifier/16/value,qualifier/18/value
2483686433,5,1,1,0,13,a8d2gb2nag8fy0itbuxmcibh2,1,36.9,68.2,2022-11-09T19:30:41.026Z,2022-11-10T10:20:56Z,3906892853,178,,3905700015,3,,3905700025,141,60.2,3905700037,213,4.1,3905700017,56,Back,3905700021,140,32.9,3905700033,212,6.9,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686453,6,1,1,0,14,a8d2gb2nag8fy0itbuxmcibh2,1,31.3,60.5,2022-11-09T19:30:42.461Z,2022-11-10T10:21:01Z,3905700105,3,,3905700109,140,14.3,3905700113,212,17.9,3905700107,56,Back,3905700115,213,3.1,3906892989,178,,3905700111,141,60.5,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686455,7,52,1,0,16,a8d2gb2nag8fy0itbuxmcibh2,1,11.1,61.4,2022-11-09T19:30:44.508Z,2022-11-10T10:21:06Z,3906893125,178,,3906694205,377,,,,,,,,,,,,,,,,,,,,7446u69ki15qcyq2jtszacm3t,L. Grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686515,8,1,1,0,22,a8d2gb2nag8fy0itbuxmcibh2,1,10.1,49.1,2022-11-09T19:30:49.748Z,2022-11-10T10:21:11Z,3905700379,123,,3905700383,140,15.2,3906893285,178,,3905700387,212,16.6,3905700389,213,5.0,3905700385,141,26.0,3905700381,56,Back,,,,7446u69ki15qcyq2jtszacm3t,L. Grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686541,9,1,1,0,25,a8d2gb2nag8fy0itbuxmcibh2,1,11.8,33.4,2022-11-09T19:30:52.553Z,2022-11-10T10:21:20Z,3905700521,212,10.9,3905700517,140,5.6,3905700523,213,2.2,3906893617,178,,3905700515,56,Back,3905700519,141,46.3,,,,,,,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686569,10,1,1,0,26,a8d2gb2nag8fy0itbuxmcibh2,0,5.8,46.3,2022-11-09T19:30:54.404Z,2022-11-10T10:21:24Z,3905700633,140,52.6,3905700637,212,50.3,3905700629,155,,3906893777,178,,3905700631,56,Center,3905700641,1,,3905700635,141,62.3,3905700639,213,0.2,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686575,7,44,1,0,29,ex3psl8e3ajeypwjy4xfltpx6,1,45,36.7,2022-11-09T19:30:57.204Z,2022-11-10T12:27:12Z,3905700651,56,Back,3905700715,233,11,3905700653,285,,,,,,,,,,,,,,,,,aybzlrbkvnobkazjsmox975jp,J. Baumgartlinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686585,11,44,1,0,29,a8d2gb2nag8fy0itbuxmcibh2,0,55,63.3,2022-11-09T19:30:57.205Z,2022-11-10T10:21:41Z,3905700691,286,,3905700689,56,Center,3905700801,233,7,,,,,,,,,,,,,,,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686583,8,1,1,0,29,ex3psl8e3ajeypwjy4xfltpx6,0,46.3,40.6,2022-11-09T19:30:57.363Z,2022-11-10T12:27:12Z,3905700687,213,5.4,3906894501,388,,3905700679,56,Center,3905700683,141,25.8,3905700685,212,12.8,3905700681,140,53.8,3905700677,3,,,,,aybzlrbkvnobkazjsmox975jp,J. Baumgartlinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686617,12,1,1,0,33,a8d2gb2nag8fy0itbuxmcibh2,1,41.4,89.1,2022-11-09T19:31:00.938Z,2022-11-10T10:21:49Z,3905700873,141,87.7,3906894631,178,,3905700877,213,3.2,3905700869,56,Back,3905700871,140,32.2,3905700875,212,9.7,,,,,,,emtrl7rrhp3ybsibf1f89kyj9,N. Gießelmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686655,13,1,1,0,36,a8d2gb2nag8fy0itbuxmcibh2,1,29.7,80,2022-11-09T19:31:04.319Z,2022-11-10T10:21:52Z,3905701041,213,3.6,3905701035,140,8.6,3905701039,212,25.0,3905701037,141,62.9,3906894815,178,,3905701033,56,Back,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686683,14,1,1,0,41,a8d2gb2nag8fy0itbuxmcibh2,0,7.7,49.9,2022-11-09T19:31:08.859Z,2022-11-10T10:21:56Z,3905701143,212,59.7,3905701133,157,,3905701137,140,64.6,3905701147,213,0.0,3905701151,1,,3906894963,178,,3905701139,141,50.0,3905701135,56,Center,7446u69ki15qcyq2jtszacm3t,L. Grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483984861,1059,43,1,0,45,ex3psl8e3ajeypwjy4xfltpx6,1,0,0,2022-11-09T19:31:12.745Z,2022-11-10T13:10:56Z,3907235403,144,67,3907235181,233,1395,,,,,,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483984917,1060,67,1,0,45,ex3psl8e3ajeypwjy4xfltpx6,1,34.6,60.7,2022-11-09T19:31:12.746Z,2022-11-10T13:36:42Z,3907235509,233,1396,,,,,,,,,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483984857,1395,43,1,0,45,a8d2gb2nag8fy0itbuxmcibh2,1,0,0,2022-11-09T19:31:12.746Z,2022-11-10T13:10:56Z,3907235401,144,67,3907235197,233,1059,,,,,,,,,,,,,,,,,,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483984911,1396,67,1,0,45,a8d2gb2nag8fy0itbuxmcibh2,0,65.4,39.3,2022-11-09T19:31:12.747Z,2022-11-10T13:11:00Z,3907235547,233,1060,,,,,,,,,,,,,,,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686693,9,8,1,0,45,ex3psl8e3ajeypwjy4xfltpx6,1,35.6,60.3,2022-11-09T19:31:12.787Z,2022-11-10T13:36:42Z,3906695559,385,,3905701189,56,Back,3906895259,178,,,,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686703,10,1,1,0,45,ex3psl8e3ajeypwjy4xfltpx6,1,39.2,63.1,2022-11-09T19:31:13.325Z,2022-11-10T10:22:30Z,3906896145,388,,3905701217,56,Back,3905701221,141,60.8,3905701225,213,6.1,3905701213,3,,3905701219,140,45.5,3905701215,168,,3905701223,212,6.8,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686705,11,49,1,0,47,ex3psl8e3ajeypwjy4xfltpx6,1,45.5,60.8,2022-11-09T19:31:14.690Z,2022-11-10T10:22:36Z,,,,,,,,,,,,,,,,,,,,,,,,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686717,12,1,1,0,47,ex3psl8e3ajeypwjy4xfltpx6,0,45.7,59.7,2022-11-09T19:31:14.744Z,2022-11-10T10:22:40Z,3905772573,155,,3905701267,56,Center,3905701273,212,12.6,3906896737,178,,3905701269,140,55.7,3905701275,213,5.7,3905701271,141,49.5,,,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686737,15,1,1,0,48,a8d2gb2nag8fy0itbuxmcibh2,1,43.6,52.8,2022-11-09T19:31:16.396Z,2022-11-10T10:22:46Z,3905701337,56,Center,3905701343,212,20.2,3905701345,213,5.9,3905701335,3,,3905701339,140,61.5,3905701341,141,41.8,3906896979,178,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686741,16,44,1,0,50,a8d2gb2nag8fy0itbuxmcibh2,1,63.5,45.4,2022-11-09T19:31:18.439Z,2022-11-10T12:27:13Z,3905701471,233,13,3905701369,286,,3905701365,56,Center,,,,,,,,,,,,,,,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686749,13,44,1,0,50,ex3psl8e3ajeypwjy4xfltpx6,0,36.5,54.6,2022-11-09T19:31:18.440Z,2022-11-10T10:22:50Z,3905701405,285,,3905701489,233,16,3905701403,56,Back,,,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686751,17,1,1,0,50,a8d2gb2nag8fy0itbuxmcibh2,0,61.9,41,2022-11-09T19:31:18.479Z,2022-11-10T12:27:13Z,3905701413,56,Center,3905701409,3,,3905701421,213,5.0,3906897353,388,,3905701419,212,6.7,3905701415,140,63.7,3905701417,141,31.6,3905701411,168,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686787,14,1,1,0,52,ex3psl8e3ajeypwjy4xfltpx6,0,36.6,70,2022-11-09T19:31:20.259Z,2022-11-10T10:22:57Z,3905701559,212,29.7,3905701555,140,63.6,3905701561,213,6.0,3905701551,157,,3906897485,178,,3905701557,141,56.8,3905701563,1,,3905701553,56,Center,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686841,18,1,1,0,55,a8d2gb2nag8fy0itbuxmcibh2,1,35.9,50.9,2022-11-09T19:31:23.392Z,2022-11-10T10:23:03Z,3905701801,56,Back,3906897703,388,,3905701809,213,5.4,3905701805,141,29.3,3905701799,3,,3905701807,212,18.4,3905701803,140,46.4,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686847,19,61,1,0,58,a8d2gb2nag8fy0itbuxmcibh2,1,44.8,32.5,2022-11-09T19:31:25.566Z,2022-11-10T10:23:09Z,3906897909,21,,3905701841,56,Back,3906897911,178,,,,,,,,,,,,,,,,,602fyni27c129xjs9ziyn5as5,P. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686843,15,1,1,0,59,ex3psl8e3ajeypwjy4xfltpx6,0,51.3,68.6,2022-11-09T19:31:26.699Z,2022-11-10T10:23:26Z,3906898719,178,,3905701817,140,56.9,3905701821,212,6.2,3905701823,213,5.9,3905701815,56,Center,3905701819,141,65.6,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686873,20,1,1,0,59,a8d2gb2nag8fy0itbuxmcibh2,1,44.6,32.8,2022-11-09T19:31:27.273Z,2022-11-10T10:23:32Z,3905701943,157,,3906899041,178,,3905701947,140,46.9,3905701953,213,1.3,3905701955,1,,3905701951,212,9.7,3905701945,56,Back,3905701949,141,46.6,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686875,21,44,1,1,1,a8d2gb2nag8fy0itbuxmcibh2,1,47.4,46,2022-11-09T19:31:28.671Z,2022-11-10T12:27:14Z,3905701965,56,Back,3905701967,285,,3905702017,233,16,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686869,16,44,1,1,1,ex3psl8e3ajeypwjy4xfltpx6,0,52.6,54,2022-11-09T19:31:28.672Z,2022-11-10T10:23:36Z,3905701933,56,Center,3905702041,233,21,3905701935,286,,,,,,,,,,,,,,,,,aybzlrbkvnobkazjsmox975jp,J. Baumgartlinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686883,22,1,1,1,1,a8d2gb2nag8fy0itbuxmcibh2,0,47,45,2022-11-09T19:31:28.922Z,2022-11-10T12:27:14Z,3905702003,213,0,3906899351,388,,3905701995,56,Back,3905701999,141,45.0,3905701993,3,,3905701997,140,48.0,3905702001,212,1.1,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686881,17,61,1,1,1,ex3psl8e3ajeypwjy4xfltpx6,1,51.9,54.3,2022-11-09T19:31:28.946Z,2022-11-10T10:23:47Z,3906899531,15,,3905701985,56,Center,3906899533,388,,,,,,,,,,,,,,,,,aybzlrbkvnobkazjsmox975jp,J. Baumgartlinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483711067,247,61,1,1,2,a8d2gb2nag8fy0itbuxmcibh2,0,54,43.5,2022-11-09T19:31:30.317Z,2022-11-10T10:24:01Z,3906900069,388,,3905821143,56,Center,,,,,,,,,,,,,,,,,,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686919,18,1,1,1,5,ex3psl8e3ajeypwjy4xfltpx6,1,48.6,59.1,2022-11-09T19:31:32.580Z,2022-11-10T10:24:08Z,3905702157,141,70.6,3905702153,56,Center,3905702159,212,14.4,3905702155,140,60.1,3905702161,213,0.6,3906900257,178,,,,,,,,4kolmisdpprx0wrahisadl5n9,E. Rexhbeçaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686935,19,1,1,1,5,ex3psl8e3ajeypwjy4xfltpx6,1,58.8,70.3,2022-11-09T19:31:33.259Z,2022-11-10T10:24:13Z,3905702241,56,Back,3905702249,213,2.3,3905702245,141,86.6,3905702247,212,15.3,3906900415,178,,3905702243,140,48.7,,,,,,,avk9yje6h4nndg3cufnbu2imt,E. Demirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686967,20,1,1,1,7,ex3psl8e3ajeypwjy4xfltpx6,1,48.4,87.2,2022-11-09T19:31:35.093Z,2022-11-10T10:24:16Z,3905702399,140,68.4,3906900519,178,,3905702401,141,60.0,3905702405,213,5.6,3905702403,212,28.0,3905702397,56,Center,,,,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686973,21,50,1,1,9,ex3psl8e3ajeypwjy4xfltpx6,1,68.5,62.6,2022-11-09T19:31:37.399Z,2022-11-10T10:24:22Z,3905702517,233,23,3905702437,286,,3905702435,56,Center,,,,,,,,,,,,,,,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686969,23,7,1,1,9,a8d2gb2nag8fy0itbuxmcibh2,1,31.5,37.4,2022-11-09T19:31:37.532Z,2022-11-10T10:24:27Z,3905702413,56,Back,3906900839,178,,3905702461,233,21,3906696979,384,,3905702415,285,,,,,,,,,,,3g9riero16s160evc28u3q3u1,Diogo Leite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483686975,24,49,1,1,11,a8d2gb2nag8fy0itbuxmcibh2,1,30.1,31.6,2022-11-09T19:31:38.601Z,2022-11-10T10:24:30Z,,,,,,,,,,,,,,,,,,,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687005,25,1,1,1,11,a8d2gb2nag8fy0itbuxmcibh2,1,30.1,31.6,2022-11-09T19:31:39.470Z,2022-11-10T10:24:34Z,3905702597,213,4.9,3905702589,56,Back,3906901029,178,,3905702593,141,21.5,3905702591,140,31.5,3905702595,212,7.0,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687055,26,1,1,1,13,a8d2gb2nag8fy0itbuxmcibh2,1,35.8,12.2,2022-11-09T19:31:41.471Z,2022-11-10T10:24:39Z,3906901129,178,,3905702813,212,8.2,3905702809,140,42.4,3905702807,56,Back,3905702815,213,5.7,3905702811,141,5.8,,,,,,,602fyni27c129xjs9ziyn5as5,P. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483688253,44,3,1,1,15,a8d2gb2nag8fy0itbuxmcibh2,0,47.6,4.4,2022-11-09T19:31:43.383Z,2022-11-10T10:24:48Z,3906901453,178,,3905708325,56,Back,3906697227,465,,3905708327,286,,3905708787,233,22,,,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687029,22,7,1,1,15,ex3psl8e3ajeypwjy4xfltpx6,1,52.4,95.6,2022-11-09T19:31:43.472Z,2022-11-10T10:24:52Z,3906697299,385,,3905702723,56,Left,3905708783,233,44,3906901605,178,,3905708615,285,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483687041,23,5,1,1,17,ex3psl8e3ajeypwjy4xfltpx6,0,54.8,101.6,2022-11-09T19:31:44.691Z,2022-11-10T10:25:01Z,3905702941,233,27,3905702761,347,,3905702759,56,Left,,,,,,,,,,,,,,,,tedxo29s8xx0a71z6sidw7v9,J. Gouweleeuw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
