id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2472021997,9,1,1,0,21,eq1oq6y61xnzq88zu0cnw131z,1,25.3,46.3,2022-10-15T13:31:02.691Z,2022-10-15T23:34:44Z,3844222043,56,Back,3844222051,213,6.1,3847125051,178,,3844222049,212,7.1,3844222045,140,32.0,3844222047,141,44.5,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472022029,10,1,1,0,22,eq1oq6y61xnzq88zu0cnw131z,1,32.1,44.5,2022-10-15T13:31:03.625Z,2022-10-15T23:34:48Z,3844222239,212,8.5,3847125225,178,,3844222235,140,25.0,3844222233,56,Back,3844222241,213,2.6,3844222237,141,50.6,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472022101,11,1,1,0,25,eq1oq6y61xnzq88zu0cnw131z,1,28.5,41.3,2022-10-15T13:31:06.472Z,2022-10-15T23:34:52Z,3844222573,141,12.0,3844222577,213,5.1,3844222575,212,21.5,3844222571,140,36.2,3847125335,178,,3844222569,56,Back,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472022127,12,1,1,0,29,eq1oq6y61xnzq88zu0cnw131z,1,38.8,10,2022-10-15T13:31:10.130Z,2022-10-15T23:34:56Z,3844222745,141,5.2,3844222741,56,Right,3844222749,213,6.2,3844222743,140,74.8,3844222751,1,,3847125527,178,,3844222739,155,,3844222747,212,37.9,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472022133,13,61,1,0,31,eq1oq6y61xnzq88zu0cnw131z,0,74.8,5.2,2022-10-15T13:31:11.879Z,2022-10-15T23:34:59Z,3847125617,178,,3844222775,56,Right,,,,,,,,,,,,,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472022153,3,5,1,0,32,3dwlvz6cl4lcavvrg0y2dycrt,1,21,101.4,2022-10-15T13:31:13.514Z,2022-10-15T23:35:03Z,3844222913,56,Back,3844222915,347,,3844222945,233,14,,,,,,,,,,,,,,,,9ic8hvnkzj9p0ikh6bwaeoqju,Tiago Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472022139,14,5,1,0,32,eq1oq6y61xnzq88zu0cnw131z,0,79,-1.4,2022-10-15T13:31:13.514Z,2022-10-15T23:35:04Z,3844222825,347,,3844222821,56,Right,3844222963,233,3,,,,,,,,,,,,,,,,3nins3wtqjz9vt8q06s087vth,G. Holtmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472022367,4,1,1,0,46,3dwlvz6cl4lcavvrg0y2dycrt,1,22.9,100,2022-10-15T13:31:26.962Z,2022-10-15T23:35:07Z,3844224033,141,96.6,3844224029,56,Back,3844224035,212,8.6,3844224031,140,30.4,3844224027,107,,3844224037,213,5.9,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472022397,5,1,1,0,48,3dwlvz6cl4lcavvrg0y2dycrt,1,28.2,93.8,2022-10-15T13:31:28.775Z,2022-10-15T23:35:28Z,3844224147,212,8.4,3844224143,140,20.2,3847126335,178,,3844224149,213,3.2,3844224141,56,Back,3844224145,141,93.0,,,,,,,d1gc59ozyrrnl82rog6fbm0dm,E. Millot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472022423,6,1,1,0,50,3dwlvz6cl4lcavvrg0y2dycrt,1,20.2,93,2022-10-15T13:31:31.346Z,2022-10-15T23:35:32Z,3844224289,213,5.6,3844224281,140,44.1,3844224285,212,32.4,3844224279,56,Back,3844224283,141,62.9,3844224293,1,,3847126945,178,,3844224277,155,,4xhnmoqgxoheel005ek6ckfs9,D. Zagadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472022435,7,1,1,0,55,3dwlvz6cl4lcavvrg0y2dycrt,0,44.2,62.9,2022-10-15T13:31:35.963Z,2022-10-15T23:35:36Z,3844224367,212,21.9,3844224361,140,61.3,3844224365,141,44.5,3844224369,213,5.7,3844224357,56,Center,3847127249,178,,,,,,,,9ic8hvnkzj9p0ikh6bwaeoqju,Tiago Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472022449,15,8,1,0,55,eq1oq6y61xnzq88zu0cnw131z,1,41.9,51.6,2022-10-15T13:31:36.669Z,2022-10-15T23:35:41Z,3847127435,178,,3844228719,14,,3845687477,385,,3844224417,56,Back,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472022461,16,49,1,0,57,eq1oq6y61xnzq88zu0cnw131z,1,41.3,23.7,2022-10-15T13:31:38.657Z,2022-10-15T23:35:47Z,,,,,,,,,,,,,,,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472022527,17,1,1,0,57,eq1oq6y61xnzq88zu0cnw131z,1,40.2,24.6,2022-10-15T13:31:38.714Z,2022-10-15T23:35:51Z,3847127911,178,,3844224777,212,12.1,3844224775,141,23.1,3844224771,56,Back,3844224779,213,3.2,3844224773,140,28.7,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472022533,18,61,1,1,0,eq1oq6y61xnzq88zu0cnw131z,0,24.5,24.7,2022-10-15T13:31:40.820Z,2022-10-15T23:36:10Z,3847128829,178,,3844224811,56,Back,,,,,,,,,,,,,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472572201,871,67,1,1,0,3dwlvz6cl4lcavvrg0y2dycrt,1,70.8,75.4,2022-10-15T13:31:40.976Z,2022-10-16T05:48:09Z,3847194643,233,880,,,,,,,,,,,,,,,,,,,,,,d1gc59ozyrrnl82rog6fbm0dm,E. Millot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472572199,880,67,1,1,0,eq1oq6y61xnzq88zu0cnw131z,0,29.2,24.6,2022-10-15T13:31:40.977Z,2022-10-15T23:57:35Z,3847194651,233,871,,,,,,,,,,,,,,,,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472022551,8,3,1,1,0,3dwlvz6cl4lcavvrg0y2dycrt,0,74,75.4,2022-10-15T13:31:40.982Z,2022-10-15T23:57:11Z,3845689533,465,,3847129115,178,,3845689077,233,29,3844224889,56,Center,3844224893,286,,,,,,,,,,,d1gc59ozyrrnl82rog6fbm0dm,E. Millot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472024791,29,7,1,1,0,eq1oq6y61xnzq88zu0cnw131z,0,26,24.6,2022-10-15T13:31:40.994Z,2022-10-15T23:56:53Z,3845689069,233,8,3847129281,178,,3844236519,56,Back,3845689369,384,,3845689045,285,,,,,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472022559,9,49,1,1,3,3dwlvz6cl4lcavvrg0y2dycrt,1,92.3,71.3,2022-10-15T13:31:44.321Z,2022-10-15T23:36:28Z,,,,,,,,,,,,,,,,,,,,,,,,,4nn6rxyzy97wl4ppqqnhhxyax,L. Pfeiffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472022663,10,1,1,1,4,3dwlvz6cl4lcavvrg0y2dycrt,1,92.3,71.3,2022-10-15T13:31:45.249Z,2022-10-15T23:36:35Z,3844225397,140,85.4,3844227207,210,13,3844225403,212,9.8,3844227211,154,,3844225405,213,3.9,3844225395,56,Center,3844225401,141,61.5,3847129921,178,,4nn6rxyzy97wl4ppqqnhhxyax,L. Pfeiffer,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472022669,11,13,1,1,5,3dwlvz6cl4lcavvrg0y2dycrt,1,87.5,69,2022-10-15T13:31:45.826Z,2022-10-15T23:36:36Z,3844227277,230,97.7,3847130041,178,,3844227267,55,10,3844227279,231,53.6,3844227263,29,,3844227261,83,,3844227265,154,,3844227273,103,2.8,d1gc59ozyrrnl82rog6fbm0dm,E. Millot,,3844225441,22,3844225445,56,Center,3844227259,72,3844253701,64,3844227271,102,56.3,3844227275,328,,,,,,,,,,,,,,,,,,,,,,,
2472022679,12,5,1,1,6,3dwlvz6cl4lcavvrg0y2dycrt,0,100.8,56.4,2022-10-15T13:31:46.731Z,2022-10-15T23:36:39Z,3844225509,56,Center,3844225687,233,19,3844225513,346,,,,,,,,,,,,,,,,,d1gc59ozyrrnl82rog6fbm0dm,E. Millot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472022607,19,5,1,1,6,eq1oq6y61xnzq88zu0cnw131z,1,-0.8,43.6,2022-10-15T13:31:46.731Z,2022-10-15T23:36:39Z,3844225131,56,Back,3844225135,346,,3844225619,233,12,,,,,,,,,,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472022965,20,1,1,1,21,eq1oq6y61xnzq88zu0cnw131z,1,3.8,46.9,2022-10-15T13:32:01.852Z,2022-10-15T23:37:02Z,3844226891,140,8.6,3844226895,212,14.9,3844226887,124,,3844226893,141,67.5,3844226901,237,,3844226889,56,Back,3844226897,213,1.2,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472023033,21,1,1,1,23,eq1oq6y61xnzq88zu0cnw131z,1,8.6,67.5,2022-10-15T13:32:04.372Z,2022-10-15T23:36:58Z,3844227327,141,45.5,3847131093,178,,3844227323,56,Back,3844227329,212,15.0,3844227331,213,4.7,3844227325,140,8.6,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472023089,22,1,1,1,28,eq1oq6y61xnzq88zu0cnw131z,0,10.7,42.5,2022-10-15T13:32:09.474Z,2022-10-15T23:36:55Z,3844227589,141,52.2,3844227585,56,Center,3844227583,155,,3844227593,213,0.1,3844227587,140,84.6,3847130969,178,,3844227591,212,77.9,3844227595,1,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472023137,13,52,1,1,34,3dwlvz6cl4lcavvrg0y2dycrt,1,11.8,48.8,2022-10-15T13:32:15.386Z,2022-10-15T23:37:13Z,3845691325,377,,3847131815,178,,,,,,,,,,,,,,,,,,,,5bzowvtg5vhntcx1w3roriehh,F. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472023299,14,1,1,1,43,3dwlvz6cl4lcavvrg0y2dycrt,1,7.5,53.3,2022-10-15T13:32:24.209Z,2022-10-15T23:37:16Z,3844228607,140,10.4,3844228605,56,Back,3844228609,141,70.5,3844228611,212,12.1,3847131961,178,,3844228603,123,,3844228613,213,1.3,,,,5bzowvtg5vhntcx1w3roriehh,F. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472023327,15,1,1,1,45,3dwlvz6cl4lcavvrg0y2dycrt,1,10.4,70.5,2022-10-15T13:32:26.143Z,2022-10-15T23:37:19Z,3844228731,212,8.8,3844228725,56,Back,3844228729,141,58.1,3844228733,213,4.4,3847132147,178,,3844228727,140,8.1,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472023387,16,1,1,1,46,3dwlvz6cl4lcavvrg0y2dycrt,1,8.1,58.1,2022-10-15T13:32:27.361Z,2022-10-15T23:37:23Z,3847132379,178,,3844229007,212,41.4,3844229003,140,47.5,3844229001,56,Back,3844228999,157,,3844229005,141,58.2,3844229009,213,0.0,3844229011,1,,5bzowvtg5vhntcx1w3roriehh,F. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472023391,17,44,1,1,50,3dwlvz6cl4lcavvrg0y2dycrt,1,47.8,56.2,2022-10-15T13:32:30.842Z,2022-10-16T05:48:09Z,3844229093,233,23,3844229029,56,Back,3844229031,285,,,,,,,,,,,,,,,,,4nn6rxyzy97wl4ppqqnhhxyax,L. Pfeiffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472023403,23,44,1,1,50,eq1oq6y61xnzq88zu0cnw131z,0,52.2,43.8,2022-10-15T13:32:30.843Z,2022-10-15T23:37:25Z,3844229117,233,17,3844229061,286,,3844229057,56,Center,,,,,,,,,,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472023409,18,1,1,1,50,3dwlvz6cl4lcavvrg0y2dycrt,0,47.5,58.2,2022-10-15T13:32:30.912Z,2022-10-16T05:48:10Z,3847132813,388,,3844229079,140,54.9,3844229077,56,Center,3844229073,3,,3844229081,141,53.0,3844229085,213,5.9,3844229083,212,8.5,3844229075,168,,4nn6rxyzy97wl4ppqqnhhxyax,L. Pfeiffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472023433,24,1,1,1,51,eq1oq6y61xnzq88zu0cnw131z,0,44.1,50.6,2022-10-15T13:32:32.611Z,2022-10-15T23:37:33Z,3844229227,140,51.0,3844229223,3,,3844229233,213,0.2,3844229225,56,Center,3844229231,212,7.5,3844229229,141,53.3,3847132913,388,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472023485,19,1,1,1,54,3dwlvz6cl4lcavvrg0y2dycrt,1,55.9,33.4,2022-10-15T13:32:34.871Z,2022-10-15T23:37:37Z,3844229507,56,Right,3844229513,212,19.1,3847133155,178,,3844229509,140,69.9,3844229515,213,5.6,3844229511,141,15.4,,,,,,,4nn6rxyzy97wl4ppqqnhhxyax,L. Pfeiffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472023523,20,3,1,1,58,3dwlvz6cl4lcavvrg0y2dycrt,1,77.3,17.2,2022-10-15T13:32:38.812Z,2022-10-15T23:37:43Z,3844229687,56,Right,3844229689,286,,3847133423,178,,3845692539,465,,3844229727,233,25,,,,,,,,,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472023515,25,45,1,1,58,eq1oq6y61xnzq88zu0cnw131z,0,22.7,82.8,2022-10-15T13:32:38.812Z,2022-10-15T23:37:43Z,3844229783,233,20,3844229649,285,,3844229645,56,Back,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472023621,21,3,1,2,0,3dwlvz6cl4lcavvrg0y2dycrt,1,90.6,17.5,2022-10-15T13:32:40.875Z,2022-10-15T23:37:47Z,3844230259,286,,3844230313,233,26,3847133603,178,,3844230257,56,Right,3845694351,465,,,,,,,,,,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472023567,26,45,1,2,0,eq1oq6y61xnzq88zu0cnw131z,0,9.4,82.5,2022-10-15T13:32:40.875Z,2022-10-15T23:37:47Z,3844229959,56,Back,3844230345,233,21,3844229961,285,,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472023629,22,4,1,2,1,3dwlvz6cl4lcavvrg0y2dycrt,1,91.6,27.6,2022-10-15T13:32:42.627Z,2022-10-15T23:37:50Z,3844230297,265,,3844231589,233,27,3844230289,9,,3844234877,348,9fd19beamnr8qmhqdvzr7fcyy,3844230293,56,Center,3844230291,13,,3844230295,152,,3844230299,286,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472023875,27,4,1,2,1,eq1oq6y61xnzq88zu0cnw131z,0,8.4,72.4,2022-10-15T13:32:42.628Z,2022-10-15T23:37:49Z,3844231547,265,,3844231539,9,,3847133795,178,,3844231543,56,Back,3844231619,233,22,3844231549,285,,3844231545,152,,3844231541,13,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472024353,23,16,1,2,49,3dwlvz6cl4lcavvrg0y2dycrt,1,88.5,50,2022-10-15T13:33:29.921Z,2022-10-15T23:37:58Z,3844235563,458,,3845696057,395,99.1,3844235547,102,53.4,3844235053,374,2022-10-15 14:33:29.412,3847134269,178,,3844235057,375,02:48.685,3844234131,56,Center,3844234129,17,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,3844235567,230,3845696059,396,53.2,3844235559,390,3844235569,231,3844235205,353,28,3844234127,9,99.5,96649,50,3844235545,77,3844235551,103,24.7,3844235049,20,3844234133,214,,,,,,,,,,,
2472024365,28,58,1,2,49,eq1oq6y61xnzq88zu0cnw131z,0,0,0,2022-10-15T13:33:29.921Z,2022-10-15T23:38:00Z,3844234191,186,,3844234195,75,,3844234193,179,,3844234197,56,Back,3844235299,233,23,3844234189,9,,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
