id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2538091209,1,34,16,0,0,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-04-23T14:35:03.371Z,2023-04-23T16:31:37Z,4214243541,197,11890,4213963883,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",4213963889,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4213963887,130,17,4213963891,194,cg6h7oq0b5zpx1g4brhzyk1xx,4213963879,30,"cg6h7oq0b5zpx1g4brhzyk1xx, 9qo448ueot8pfc5oqo378wag9, a41r2ob5fhirgdwxwox6nr4yx, 4foax2b7unlkev1eq6py86lii, 5ec2ede9uwbft3wby33mwowyd, cis0z72hgahfnfjduk7hdnz3e, 4tev0kk0om8cr1xbwpt8bozit, 2cq6ocr7j487do4nrm3sreg9h, e4vr28e9cbq3q5nux1jlpuuei, 9ydkbbygq6uocors9kcdnzbop, 8mcf8c8ht32as6xxrf1gb51m2, 59pu8nnghyxvvt8r3zyndpfpx, 7w63iqek6hmnizlirurla1cr9, jw8lb54ua2iufebwnu8k68t0, aze5i6ssy55jrc8k9vhrs8o9h, 3ojzrb5okc6i1jf1o7okovnjd, 4ilnnpfgjfz35lni9ppzd93v9, czpaltuhh1gskg7zh7k7qyqui, byk5vhf9l112i7hhy1clravp, 6m9kyt5astmqvzdq2ee81qcwl",4213963893,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4213963885,59,"1, 30, 5, 3, 4, 6, 8, 10, 23, 19, 21, 9, 11, 18, 22, 24, 28, 32, 36, 38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538093169,1,34,16,0,0,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2023-04-23T14:36:28.101Z,2023-04-23T15:45:12Z,4213974549,30,"axcrcuv22693vn0a887samsph, 4qkv71pjmzw66crfaktr6tihh, 3isbv9egu9vzxnna4ix8gcudx, 9prtaifv6stlujgywgq4wd08a, eapihgte8ydc4g6hzygsx2e39, 3igg6gfmomgh1t5ohwzbpb5cl, axj39lx25teh62rih6uv9qor9, 7o3fumeufgigw092b7i5n4f6x, 2pjr6yz65f4uqvwniy4vphn85, avh60ensgiwz1qalvn1bbqkfd, 4gq1u1mqg0qzekh1u5djleeax, 95gjm3yk75rmwyneb350zoktm, 8l0am8k4pg2s9g9qbkhwte6dx, ckox9w95duwhmt72xxk7lt2vp, cfc7fqq748bz3nklfam2a2fp, 1j0a3ml1zglc9s31yentfckb9, dhhmffih4gl51nlu92hfctqs5, c0rzlb9gffcwfrcpzd40ob7fu, 1qthvf5krys0pzk24h8wtr9at, dyigvzjpa74cw4urhh7fwzs2d",4213974553,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",4213974557,59,"21, 23, 39, 32, 4, 16, 44, 8, 11, 17, 7, 2, 9, 10, 13, 18, 19, 25, 27, 37",4213974571,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4214227281,197,1458,4213974565,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4213974569,194,eapihgte8ydc4g6hzygsx2e39,4213974561,130,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146051,2,32,1,0,0,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-04-23T15:30:05.861Z,2023-04-24T06:32:09Z,4214245195,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146017,2,32,1,0,0,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2023-04-23T15:30:05.861Z,2023-04-23T15:30:06Z,4214245037,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146029,3,1,1,0,0,9gefq4dz9b2hl8rqrxwrlrzmp,1,50,50,2023-04-23T15:30:05.901Z,2023-04-24T08:31:58Z,4214245085,141,51.5,4214245091,279,S,4214245081,56,Back,4214245083,140,46.7,4214245089,213,2.9,4216456227,178,,4214245087,212,3.6,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146039,4,1,1,0,0,9gefq4dz9b2hl8rqrxwrlrzmp,1,46.7,51.6,2023-04-23T15:30:06.290Z,2023-04-24T08:32:02Z,4214245125,141,48.8,4216460081,178,,4214245121,56,Back,4214245129,213,5.5,4214245123,140,48.7,4214245127,212,2.8,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146057,5,1,1,0,0,9gefq4dz9b2hl8rqrxwrlrzmp,1,48.7,48.8,2023-04-23T15:30:06.651Z,2023-04-24T07:21:15Z,4214245203,56,Back,4214245209,212,23.4,4214245207,141,40.4,4214245211,213,3.4,4216709813,178,,4214245205,140,27.1,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146071,6,1,1,0,3,9gefq4dz9b2hl8rqrxwrlrzmp,1,27.1,40.3,2023-04-23T15:30:09.468Z,2023-04-24T07:21:21Z,4214245287,213,5.0,4214245283,141,24.7,4214245281,140,29.8,4214245279,56,Back,4216709959,178,,4214245285,212,11.0,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146147,7,1,1,0,5,9gefq4dz9b2hl8rqrxwrlrzmp,1,30.4,23.7,2023-04-23T15:30:11.791Z,2023-04-24T07:21:25Z,4214245705,56,Back,4214245711,212,13.6,4216710037,178,,4214245713,213,2.0,4214245709,141,41.6,4214245707,140,24.7,,,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146189,8,1,1,0,11,9gefq4dz9b2hl8rqrxwrlrzmp,1,35.6,28.3,2023-04-23T15:30:17.156Z,2023-04-24T07:21:43Z,4214245915,141,4.4,4214245921,1,,4214245911,56,Right,4216710515,178,,4214245917,212,44.0,4214245913,140,74.5,4214245909,155,,4214245919,213,5.9,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146205,9,1,1,0,14,9gefq4dz9b2hl8rqrxwrlrzmp,1,73.5,5.2,2023-04-23T15:30:20.844Z,2023-04-24T07:21:47Z,4214245975,213,1.7,4214245967,56,Right,4214245969,140,72.4,4214245971,141,17.3,4214245973,212,8.3,4216710641,178,,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146211,10,1,1,0,16,9gefq4dz9b2hl8rqrxwrlrzmp,0,71,15.2,2023-04-23T15:30:22.511Z,2023-04-24T07:21:51Z,4214246005,212,4.7,4216710749,178,,4214245999,56,Right,4214246003,141,15.0,4214246115,286,,4214246001,140,66.5,4214246007,213,3.2,4214246107,236,,axj39lx25teh62rih6uv9qor9,K. Kampl,4214246109,233,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146217,3,74,1,0,16,7ad69ngbpjuyzv96drf8d9sn2,1,35.6,87.7,2023-04-23T15:30:22.856Z,2023-04-24T07:21:53Z,4214246037,285,,4214246035,56,Back,4216710777,178,,4214246095,233,10,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146243,4,49,1,0,18,7ad69ngbpjuyzv96drf8d9sn2,1,35,74.1,2023-04-23T15:30:24.150Z,2023-04-24T08:35:20Z,,,,,,,,,,,,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146265,5,1,1,0,19,7ad69ngbpjuyzv96drf8d9sn2,0,34.9,73.6,2023-04-23T15:30:25.465Z,2023-04-24T07:21:59Z,4214246289,56,Back,4214246295,212,8.0,4214246293,141,84.7,4214246297,213,1.9,4216710927,178,,4214246291,140,32.5,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146269,11,49,1,0,20,9gefq4dz9b2hl8rqrxwrlrzmp,1,70.8,22.8,2023-04-23T15:30:26.450Z,2023-04-24T07:22:02Z,,,,,,,,,,,,,,,,,,,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538628759,1102,43,1,0,20,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2023-04-23T15:30:26.469Z,2023-04-24T10:23:20Z,4217074971,144,67,4216842433,233,739,,,,,,,,,,,,,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538628755,739,43,1,0,20,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-04-23T15:30:26.470Z,2023-04-24T10:23:19Z,4216842437,233,1102,4217074953,144,67,,,,,,,,,,,,,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538628515,1100,43,1,0,20,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2023-04-23T15:30:26.502Z,2023-04-24T08:36:04Z,4216841253,233,738,4216841943,144,67,,,,,,,,,,,,,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538628503,738,43,1,0,20,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-04-23T15:30:26.503Z,2023-04-24T08:36:04Z,4216841931,144,67,4216841277,233,1100,,,,,,,,,,,,,,,,,,,e4vr28e9cbq3q5nux1jlpuuei,A. Hložek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146291,12,1,1,0,20,9gefq4dz9b2hl8rqrxwrlrzmp,1,70.8,22.8,2023-04-23T15:30:26.595Z,2023-04-24T09:23:17Z,4214246375,213,0.2,4216711173,178,,4214246367,56,Center,4214246369,140,76.5,4214246371,141,24.9,4214246373,212,6.2,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146299,13,1,1,0,22,9gefq4dz9b2hl8rqrxwrlrzmp,0,76.1,25.8,2023-04-23T15:30:28.032Z,2023-04-24T07:22:11Z,4214246405,141,30.5,4214246525,233,6,4216711257,178,,4214246523,236,,4214246529,286,,4214246401,56,Center,4214246403,140,75.9,4214246409,213,1.6,2pjr6yz65f4uqvwniy4vphn85,T. Werner,4214246407,212,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146301,6,74,1,0,22,7ad69ngbpjuyzv96drf8d9sn2,1,27,76.9,2023-04-23T15:30:28.167Z,2023-04-24T07:22:16Z,4214246473,233,13,4214246419,56,Back,4214246421,285,,4216711337,178,,,,,,,,,,,,,,4tev0kk0om8cr1xbwpt8bozit,R. Andrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146335,7,49,1,0,26,7ad69ngbpjuyzv96drf8d9sn2,1,2.6,75.6,2023-04-23T15:30:31.965Z,2023-04-24T07:22:19Z,,,,,,,,,,,,,,,,,,,,,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146355,8,1,1,0,26,7ad69ngbpjuyzv96drf8d9sn2,0,2.6,75.6,2023-04-23T15:30:32.584Z,2023-04-24T07:22:21Z,4214246717,141,91.7,4214246719,212,14.1,4214246713,140,11.0,4214246709,56,Back,4216711473,178,,4214246723,213,0.9,4214246705,155,,,,,4foax2b7unlkev1eq6py86lii,P. Hincapié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538628807,1103,43,1,0,28,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2023-04-23T15:30:33.969Z,2023-04-24T10:27:41Z,4216842667,233,740,4217085083,144,67,,,,,,,,,,,,,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538628805,740,43,1,0,28,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-04-23T15:30:33.970Z,2023-04-24T10:27:41Z,4216842677,233,1103,4217085077,144,67,,,,,,,,,,,,,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146361,14,8,1,0,28,9gefq4dz9b2hl8rqrxwrlrzmp,1,91.3,7.4,2023-04-23T15:30:34.027Z,2023-04-24T09:23:18Z,4215231809,383,,4216711579,388,,4214246755,56,Right,,,,,,,,,,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146363,15,49,1,0,28,9gefq4dz9b2hl8rqrxwrlrzmp,1,92.6,7,2023-04-23T15:30:34.746Z,2023-04-24T07:22:31Z,,,,,,,,,,,,,,,,,,,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538628861,741,43,1,0,29,7ad69ngbpjuyzv96drf8d9sn2,1,0,0,2023-04-23T15:30:35.774Z,2023-04-24T10:28:42Z,4217087501,144,83,4216842947,399,118830,,,,,,,,,,,,,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146371,16,1,1,0,29,9gefq4dz9b2hl8rqrxwrlrzmp,0,92.9,7.1,2023-04-23T15:30:35.830Z,2023-04-24T07:22:35Z,4214246817,56,Right,4214246819,140,92.2,4214246825,213,1.8,4216711727,178,,4214246823,212,3.7,4215232441,224,,4214246813,2,,4214246815,155,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,4214246821,141,12.5,4215232443,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146391,9,61,1,0,30,7ad69ngbpjuyzv96drf8d9sn2,1,9.7,91.2,2023-04-23T15:30:35.933Z,2023-04-24T07:22:45Z,4214246921,56,Back,4216712013,178,,,,,,,,,,,,,,,,,,,,a41r2ob5fhirgdwxwox6nr4yx,M. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146433,17,13,1,0,33,9gefq4dz9b2hl8rqrxwrlrzmp,1,94.9,30.6,2023-04-23T15:30:39.336Z,2023-04-24T07:22:53Z,4214250999,103,9.7,4214250997,102,99.7,4214251005,146,97.6,4214251003,458,,4214247155,62,,4214250605,153,,4214251011,230,99.4,4216712189,178,,axj39lx25teh62rih6uv9qor9,K. Kampl,4214250601,20,,4214247151,22,4214250993,73,4214247157,56,Center,4214251015,231,43.5,4214251007,147,88.8,4214251001,215,,,,,,,,,,,,,,,,,,,,,,,,
2538146569,18,1,1,0,42,9gefq4dz9b2hl8rqrxwrlrzmp,1,86.3,94,2023-04-23T15:30:48.427Z,2023-04-24T07:22:58Z,4214247863,213,3.2,4214247861,212,12.7,4214247855,56,Left,4214247859,141,93.8,4214247857,140,74.2,4216712245,178,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146587,19,1,1,0,44,9gefq4dz9b2hl8rqrxwrlrzmp,1,74.6,92,2023-04-23T15:30:50.041Z,2023-04-24T07:23:02Z,4214247943,212,7.0,4214247941,141,81.8,4214247939,140,75.8,4214247937,56,Left,4216712385,178,,4214247945,213,4.9,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146609,20,1,1,0,45,9gefq4dz9b2hl8rqrxwrlrzmp,1,75.8,81.8,2023-04-23T15:30:50.879Z,2023-04-24T07:23:06Z,4214248089,141,90.6,4214248087,140,69.7,4216712479,178,,4214248091,212,8.8,4214248085,56,Left,4214248093,213,2.4,,,,,,,7o3fumeufgigw092b7i5n4f6x,A. Haidara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146641,21,1,1,0,46,9gefq4dz9b2hl8rqrxwrlrzmp,1,60.7,82,2023-04-23T15:30:52.759Z,2023-04-24T07:23:07Z,4214248291,140,51.4,4214248297,213,4.2,4214248293,141,58.4,4214248295,212,18.8,4216712487,178,,4214248289,56,Center,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146697,22,1,1,0,50,9gefq4dz9b2hl8rqrxwrlrzmp,1,46.3,36.7,2023-04-23T15:30:56.686Z,2023-04-24T07:23:10Z,4214248565,140,44.9,4216712537,178,,4214248571,213,4.6,4214248567,141,14.6,4214248569,212,15.1,4214248561,56,Back,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146735,23,1,1,0,53,9gefq4dz9b2hl8rqrxwrlrzmp,1,43.9,20,2023-04-23T15:30:59.317Z,2023-04-24T07:23:13Z,4214248721,56,Back,4214248727,212,10.4,4214248729,213,1.9,4214248723,140,41.1,4214248725,141,34.6,4216712569,178,,,,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146777,24,1,1,0,55,9gefq4dz9b2hl8rqrxwrlrzmp,1,37.1,36.3,2023-04-23T15:31:00.932Z,2023-04-24T07:23:17Z,4214248955,212,18.2,4216712655,178,,4214248949,56,Back,4214248953,141,49.6,4214248957,213,2.6,4214248951,140,22.1,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146799,25,1,1,0,58,9gefq4dz9b2hl8rqrxwrlrzmp,1,22.3,50,2023-04-23T15:31:03.876Z,2023-04-24T07:23:24Z,4216712865,178,,4214249065,141,65.5,4214249061,56,Back,4214249063,140,21.9,4214249069,213,1.6,4214249067,212,10.5,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146879,26,1,1,1,0,9gefq4dz9b2hl8rqrxwrlrzmp,1,22.8,66.6,2023-04-23T15:31:06.404Z,2023-04-24T07:23:26Z,4214249407,212,25.4,4214249403,141,29.2,4214249409,213,4.7,4214249401,140,23.2,4214249399,56,Back,4216712903,178,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146917,27,1,1,1,3,9gefq4dz9b2hl8rqrxwrlrzmp,1,23.1,28.6,2023-04-23T15:31:09.581Z,2023-04-24T07:23:30Z,4214249579,56,Back,4216712979,178,,4214249585,212,22.3,4214249583,141,6.7,4214249587,213,5.6,4214249581,140,38.9,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146921,28,1,1,1,6,9gefq4dz9b2hl8rqrxwrlrzmp,0,39.3,6.7,2023-04-23T15:31:12.048Z,2023-04-24T07:23:34Z,4214249605,56,Back,4216713087,178,,4214249611,212,2.2,4214249613,213,0.2,4214249609,141,7.4,4214249603,155,,4214249607,140,41.3,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146951,10,61,1,1,6,7ad69ngbpjuyzv96drf8d9sn2,1,61.2,96.8,2023-04-23T15:31:12.205Z,2023-04-24T07:24:06Z,4214249747,56,Left,4216713841,178,,,,,,,,,,,,,,,,,,,,8mcf8c8ht32as6xxrf1gb51m2,A. Adli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538146977,11,49,1,1,9,7ad69ngbpjuyzv96drf8d9sn2,1,23.9,95.1,2023-04-23T15:31:15.573Z,2023-04-24T07:24:09Z,,,,,,,,,,,,,,,,,,,,,,,,,5ec2ede9uwbft3wby33mwowyd,J. Tah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
