id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2537031955,5,1,1,0,10,a8l3w3n0j99qjlsxj3jnmgkz1,1,33.4,63.9,2023-04-22T13:30:50.800Z,2023-04-23T08:46:04Z,4212100557,388,,4208333393,140,38.5,4208333397,212,6.2,4208333395,141,68.4,4208333389,3,,4208333399,213,0.5,4208333391,56,Back,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537738973,796,67,1,0,11,a8l3w3n0j99qjlsxj3jnmgkz1,1,39.8,67.4,2023-04-22T13:30:51.563Z,2023-04-23T08:46:04Z,4212121549,233,827,,,,,,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537738971,827,67,1,0,11,eq1oq6y61xnzq88zu0cnw131z,0,60.2,32.6,2023-04-22T13:30:51.564Z,2023-04-23T04:55:48Z,4212121557,233,796,,,,,,,,,,,,,,,,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537031971,6,61,1,0,11,a8l3w3n0j99qjlsxj3jnmgkz1,0,38.5,68.4,2023-04-22T13:30:51.580Z,2023-04-23T08:46:05Z,4208333469,56,Back,4212100691,178,,,,,,,,,,,,,,,,,,,,b7cso5zljdvzfila9zd4fz4ve,J. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537031979,7,1,1,0,12,eq1oq6y61xnzq88zu0cnw131z,0,59.6,35.5,2023-04-22T13:30:52.071Z,2023-04-23T04:31:28Z,4208677187,157,,4208333507,141,69.0,4208333503,140,84.6,4208333513,213,0.7,4208333509,212,34.8,4208333515,1,,4208333501,56,Center,4212100883,178,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537032021,7,52,1,0,15,a8l3w3n0j99qjlsxj3jnmgkz1,1,14.2,28.5,2023-04-22T13:30:55.749Z,2023-04-23T04:31:33Z,4211074945,377,,4212100971,178,,,,,,,,,,,,,,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537032045,8,1,1,0,16,a8l3w3n0j99qjlsxj3jnmgkz1,1,14.2,28.5,2023-04-22T13:30:56.297Z,2023-04-23T04:31:37Z,4208333825,213,5.7,4208333819,140,26.2,4212101045,178,,4208333815,123,,4208333821,141,15.3,4208333817,56,Back,4208333823,212,15.5,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537032073,9,1,1,0,18,a8l3w3n0j99qjlsxj3jnmgkz1,1,32.4,15,2023-04-22T13:30:58.714Z,2023-04-23T04:31:41Z,4208333947,141,27.7,4208333943,140,54.5,4208333941,56,Center,4208333951,213,0.4,4208333949,212,24.8,4212101109,178,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537032115,10,1,1,0,20,a8l3w3n0j99qjlsxj3jnmgkz1,0,56,27.7,2023-04-22T13:31:00.461Z,2023-04-23T04:31:47Z,4208334191,212,20.4,4208334189,141,0.0,4208334185,56,Right,4208334187,140,60.9,4212101189,178,,4208334193,213,5.0,,,,,,,eswxx8pxqyuj7rnpvqawpej1l,J. Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537032125,8,5,1,0,23,eq1oq6y61xnzq88zu0cnw131z,1,37.5,101.5,2023-04-22T13:31:03.073Z,2023-04-23T04:31:53Z,4208334209,347,,4208334207,56,Back,4208334237,233,11,,,,,,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537032121,11,5,1,0,23,a8l3w3n0j99qjlsxj3jnmgkz1,0,62.5,-1.5,2023-04-22T13:31:03.073Z,2023-04-23T04:31:53Z,4208334203,56,Right,4208334255,233,8,4208334205,347,,,,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537032413,9,1,1,0,37,eq1oq6y61xnzq88zu0cnw131z,1,42.9,100,2023-04-22T13:31:17.831Z,2023-04-23T04:32:13Z,4208335557,212,5.7,4208335553,140,44.1,4208335547,107,,4208335559,213,4.9,4208335555,141,93.8,4208335551,56,Back,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537032467,10,2,1,0,38,eq1oq6y61xnzq88zu0cnw131z,1,43.7,93.4,2023-04-22T13:31:18.916Z,2023-04-23T04:32:21Z,4208335835,7,ejww8hjcn4y4hlik863vaw3qh,4212101703,178,,4208335839,56,Left,4208335843,141,92.3,4208335841,140,71.7,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537032493,12,55,1,0,38,a8l3w3n0j99qjlsxj3jnmgkz1,1,36.6,9.3,2023-04-22T13:31:18.917Z,2023-04-23T04:32:21Z,,,,,,,,,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537032841,13,1,1,1,4,a8l3w3n0j99qjlsxj3jnmgkz1,1,34.9,11.1,2023-04-22T13:31:44.277Z,2023-04-23T04:32:38Z,4208337573,241,,4208338131,189,,4208337579,141,15.8,4208337571,5,,4208337581,212,18.9,4212101749,178,,4208337577,140,17.2,4208337575,56,Back,23l48u4w5nj4036whjm3s49gp,R. Baku,4208337583,213,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537032953,14,1,1,1,5,a8l3w3n0j99qjlsxj3jnmgkz1,1,17.2,16.2,2023-04-22T13:31:45.526Z,2023-04-23T04:32:35Z,4212101837,178,,4208338117,140,11.6,4208338123,213,1.9,4208338207,189,,4208338119,141,39.7,4208338121,212,17.0,4208338115,56,Back,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537033047,15,1,1,1,16,a8l3w3n0j99qjlsxj3jnmgkz1,1,24.5,43.3,2023-04-22T13:31:56.565Z,2023-04-23T04:32:43Z,4208338651,155,,4208338663,1,,4208338655,140,67.7,4208338659,212,51.5,4212102081,178,,4208338661,213,5.8,4208338653,56,Right,4208338657,141,7.5,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537033087,16,1,1,1,20,a8l3w3n0j99qjlsxj3jnmgkz1,1,69.8,7.9,2023-04-22T13:32:00.032Z,2023-04-23T04:32:51Z,4208338853,140,80.4,4212102221,178,,4208338857,212,11.3,4208338851,56,Right,4208338855,141,11.0,4208338859,213,0.2,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537033131,17,1,1,1,23,a8l3w3n0j99qjlsxj3jnmgkz1,0,89.4,12,2023-04-22T13:32:03.643Z,2023-04-23T04:32:56Z,4208339073,140,86.5,4208339071,56,Center,4208339077,212,25.8,4208339075,141,49.7,4212102359,178,,4208339079,213,1.7,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537033169,11,1,1,1,26,eq1oq6y61xnzq88zu0cnw131z,1,15.7,45.8,2023-04-22T13:32:06.097Z,2023-04-23T04:33:01Z,4208339219,213,2.9,4208339215,141,50.7,4208339211,56,Back,4208339217,212,13.7,4208339213,140,3.0,4212102493,178,,,,,,,,4y167h8sn9cnyrvb097lf8lbd,P. Osterhage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537033191,13,49,1,1,27,eq1oq6y61xnzq88zu0cnw131z,1,3,53.4,2023-04-22T13:32:07.160Z,2023-04-23T04:33:14Z,,,,,,,,,,,,,,,,,,,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537033203,14,1,1,1,27,eq1oq6y61xnzq88zu0cnw131z,0,3,53.4,2023-04-22T13:32:07.187Z,2023-04-23T04:33:12Z,4208339357,56,Back,4208339361,141,69.3,4208339365,213,0.3,4208339363,212,35.3,4208339367,1,,4212102675,178,,4208339359,140,35.0,4208339355,157,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537033171,12,43,1,1,28,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2023-04-22T13:32:08.913Z,2023-04-22T22:11:24Z,4208339221,56,Back,4211085845,144,61,,,,,,,,,,,,,,,,,,,4oic5vu1qv89061hflasl3r3d,J. Osei-Tutu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537033213,18,49,1,1,30,a8l3w3n0j99qjlsxj3jnmgkz1,1,69.7,21.5,2023-04-22T13:32:10.273Z,2023-04-23T04:33:21Z,,,,,,,,,,,,,,,,,,,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537033265,19,1,1,1,33,a8l3w3n0j99qjlsxj3jnmgkz1,1,69.7,21.5,2023-04-22T13:32:13.384Z,2023-04-23T04:33:25Z,4208339683,140,75.3,4208339687,212,9.4,4208339685,141,10.7,4212102915,178,,4208339689,213,5.4,4208339681,56,Right,,,,,,,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537033309,20,1,1,1,36,a8l3w3n0j99qjlsxj3jnmgkz1,1,77,10.4,2023-04-22T13:32:15.962Z,2023-04-23T04:33:29Z,4211087601,224,,4208339913,213,0.9,4208339907,140,94.0,4212102975,178,,4208339905,56,Center,4211087603,20,,4208339911,212,27.9,4208339903,155,,23l48u4w5nj4036whjm3s49gp,R. Baku,4208339909,141,41.9,4208341291,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537033365,21,1,1,1,39,a8l3w3n0j99qjlsxj3jnmgkz1,0,94.1,42.1,2023-04-22T13:32:19.646Z,2023-04-23T04:33:34Z,4208340191,141,34.9,4208340195,213,4.2,4208340189,140,91.2,4208340193,212,5.8,4208340187,56,Center,4212103101,178,,,,,,,,eswxx8pxqyuj7rnpvqawpej1l,J. Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537739453,832,67,1,1,40,eq1oq6y61xnzq88zu0cnw131z,1,9.5,64.6,2023-04-22T13:32:20.605Z,2023-04-23T08:46:05Z,4212124281,233,823,,,,,,,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537739449,823,67,1,1,40,a8l3w3n0j99qjlsxj3jnmgkz1,0,90.5,35.4,2023-04-22T13:32:20.606Z,2023-04-23T05:00:26Z,4212124293,233,832,,,,,,,,,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537033375,15,8,1,1,40,eq1oq6y61xnzq88zu0cnw131z,1,7.1,67,2023-04-22T13:32:20.644Z,2023-04-23T08:46:06Z,4211088725,385,,4208340237,56,Back,4212103287,178,,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537033395,16,49,1,1,41,eq1oq6y61xnzq88zu0cnw131z,1,7.1,69.3,2023-04-22T13:32:21.838Z,2023-04-23T04:33:52Z,,,,,,,,,,,,,,,,,,,,,,,,,4y167h8sn9cnyrvb097lf8lbd,P. Osterhage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537033515,17,1,1,1,46,eq1oq6y61xnzq88zu0cnw131z,1,20.9,97.7,2023-04-22T13:32:26.579Z,2023-04-23T04:33:57Z,4208340913,212,16.2,4208340907,56,Back,4208340915,213,6.1,4208340909,140,36.0,4212103529,178,,4208340911,141,92.7,,,,,,,4y167h8sn9cnyrvb097lf8lbd,P. Osterhage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537033563,18,1,1,1,50,eq1oq6y61xnzq88zu0cnw131z,1,33.6,85,2023-04-22T13:32:30.319Z,2023-04-23T04:34:07Z,4212103799,178,,4208341201,213,3.2,4208341195,140,22.1,4208341199,212,12.1,4208341193,56,Back,4208341197,141,83.6,,,,,,,d2pco79bmi3f9x3zahtf9q2mt,P. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537033615,19,1,1,1,55,eq1oq6y61xnzq88zu0cnw131z,1,26.2,90.8,2023-04-22T13:32:35.681Z,2023-04-23T04:34:18Z,4212104025,178,,4208341427,140,42.0,4208341431,212,16.6,4208341433,213,6.2,4208341425,56,Back,4208341429,141,89.3,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537033681,20,1,1,1,58,eq1oq6y61xnzq88zu0cnw131z,1,38.3,81.8,2023-04-22T13:32:38.763Z,2023-04-23T04:34:22Z,4212104113,178,,4208341741,213,3.4,4208341739,212,15.6,4208341735,140,23.8,4208341737,141,76.7,4208341733,56,Back,,,,,,,ejww8hjcn4y4hlik863vaw3qh,C. Antwi-Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537033697,21,1,1,2,2,eq1oq6y61xnzq88zu0cnw131z,1,24.3,76.3,2023-04-22T13:32:42.884Z,2023-04-23T04:34:33Z,4208341815,56,Back,4212104319,178,,4208341821,212,15.1,4208341819,141,97.2,4208341817,140,29.1,4208341823,213,1.2,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537033703,22,1,1,2,5,eq1oq6y61xnzq88zu0cnw131z,0,29.1,97.2,2023-04-22T13:32:45.512Z,2023-04-23T04:34:45Z,4208342059,236,,4208341833,56,Back,4208341837,141,97.2,4208341835,140,30.1,4208341839,212,1.1,4208342069,286,,4212104547,178,,4208342061,233,22,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,4208341841,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537033741,22,74,1,2,5,a8l3w3n0j99qjlsxj3jnmgkz1,1,74.1,8.3,2023-04-22T13:32:45.601Z,2023-04-23T04:34:52Z,4208342013,285,,4208342091,233,22,4208342011,56,Right,4212104635,178,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537034529,30,50,1,2,6,a8l3w3n0j99qjlsxj3jnmgkz1,1,70.2,3.4,2023-04-22T13:32:46.140Z,2023-04-23T04:35:04Z,4208346193,56,Right,4208346195,286,,4208346297,233,23,,,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537033725,23,7,1,2,6,eq1oq6y61xnzq88zu0cnw131z,0,29.8,96.6,2023-04-22T13:32:46.249Z,2023-04-23T04:35:09Z,4212104849,178,,4208346105,285,,4208346305,233,30,4211092795,384,,4208341933,56,Back,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537033783,23,49,1,2,7,a8l3w3n0j99qjlsxj3jnmgkz1,1,70.9,11.6,2023-04-22T13:32:47.271Z,2023-04-23T04:35:17Z,,,,,,,,,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537033803,24,1,1,2,7,a8l3w3n0j99qjlsxj3jnmgkz1,0,71.2,11.4,2023-04-22T13:32:47.313Z,2023-04-23T04:35:22Z,4211112393,1,,4208342309,141,16.9,4208342305,56,Right,4208342311,212,32.1,4212105103,178,,4208342307,140,100.0,4208342313,213,0.1,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537033819,24,5,1,2,11,eq1oq6y61xnzq88zu0cnw131z,1,-0.6,78.4,2023-04-22T13:32:51.779Z,2023-04-23T04:35:26Z,4208342427,233,25,4208342381,56,Back,4208342383,346,,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537033805,25,5,1,2,11,a8l3w3n0j99qjlsxj3jnmgkz1,0,100.6,21.6,2023-04-22T13:32:51.779Z,2023-04-23T04:35:27Z,4208342321,346,,4208342319,56,Center,4208342435,233,24,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537034139,25,1,1,2,30,eq1oq6y61xnzq88zu0cnw131z,1,4.6,49.1,2023-04-22T13:33:10.588Z,2023-04-23T04:35:31Z,4208344135,74,,4208344123,140,54.1,4208344127,212,52.1,4208344131,1,,4208344119,124,,4208344121,56,Center,4208344125,141,44.0,4208344129,213,6.2,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
