id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value,qualifier/14/value,qualifier/11/value,qualifier/17/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2537050161,239,6,1,19,40,apoawtpvac4zqlancmvw4nk4o,1,100,72,2023-04-22T13:50:37.641Z,2023-04-23T03:20:52Z,4208423721,73,,4208423717,56,Center,4208423735,233,108,,,,,,,,,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050569,241,1,1,20,9,apoawtpvac4zqlancmvw4nk4o,0,99.6,99.5,2023-04-22T13:51:05.801Z,2023-04-23T03:20:56Z,4210897199,20,,4208425531,140,96.6,4208425521,2,,4208425523,6,,4208425533,141,50.4,4208425529,56,Center,4208425525,155,,4208425539,1,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,4208425535,212,33.5,4208425569,233,4212000725,178,,109,,4208425537,213,4208425527,223,,,,,,,,,,,,,,,,,,,4.6,,,,,
2537050751,113,44,1,20,10,1c7qokc1j5z50cjj4tcu32haa,1,5.2,49,2023-04-22T13:51:07.269Z,2023-04-23T06:31:23Z,4208426349,56,Back,4208426369,233,244,4208426351,285,,,,,,,,,,,,,,,,,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050747,244,44,1,20,10,apoawtpvac4zqlancmvw4nk4o,0,94.8,51,2023-04-22T13:51:07.270Z,2023-04-23T03:21:13Z,4208426393,233,113,4208426311,286,,4208426309,56,Center,,,,,,,,,,,,,,,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050497,109,11,1,20,10,1c7qokc1j5z50cjj4tcu32haa,1,4.4,50,2023-04-22T13:51:07.341Z,2023-04-23T06:31:23Z,4208425187,88,,4208425185,56,Back,4212001773,388,,4208425587,233,241,4210897711,378,,,,,,,,,,,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050649,110,1,1,20,18,1c7qokc1j5z50cjj4tcu32haa,1,7.4,49.4,2023-04-22T13:51:15.709Z,2023-04-23T03:21:22Z,4208425915,1,,4208425911,212,65.6,4208425903,199,,4208425905,56,Right,4208425909,141,7.3,4208425907,140,63.6,4208425913,213,5.8,,,,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537727699,1323,83,1,20,25,apoawtpvac4zqlancmvw4nk4o,1,38.5,89.3,2023-04-22T13:51:21.828Z,2023-04-23T03:54:33Z,4212056197,399,205308,,,,,,,,,,,,,,,,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537727793,1331,83,1,20,26,apoawtpvac4zqlancmvw4nk4o,1,38.5,92.2,2023-04-22T13:51:23.516Z,2023-04-23T03:54:48Z,4212056613,399,205308,,,,,,,,,,,,,,,,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050653,111,1,1,20,27,1c7qokc1j5z50cjj4tcu32haa,0,61.9,6.5,2023-04-22T13:51:24.187Z,2023-04-23T03:21:35Z,4210899141,236,,4208425921,56,Right,4211332331,233,242,4210899143,286,,4208425923,140,59.9,4208425925,141,11.6,4212002519,178,,4208425927,212,4.1,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,4208425943,213,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050661,242,74,1,20,27,apoawtpvac4zqlancmvw4nk4o,1,42.4,96.9,2023-04-22T13:51:24.317Z,2023-04-23T03:21:41Z,4212002763,178,,4208425981,56,Back,4210898927,285,,4211332341,233,111,,,,,,,,,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050731,112,5,1,20,29,1c7qokc1j5z50cjj4tcu32haa,1,62.4,-2,2023-04-22T13:51:26.476Z,2023-04-23T03:22:27Z,4208426285,233,243,4208426257,347,,4208426255,56,Right,,,,,,,,,,,,,,,,bwqqecmqm76v5b83v1cz891p1,Lee Jae-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050671,243,5,1,20,29,apoawtpvac4zqlancmvw4nk4o,0,37.6,102,2023-04-22T13:51:26.476Z,2023-04-23T03:22:27Z,4208426017,347,,4208426293,233,112,4208426013,56,Back,,,,,,,,,,,,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050873,114,1,1,20,46,1c7qokc1j5z50cjj4tcu32haa,1,58.4,0,2023-04-22T13:51:43.088Z,2023-04-23T03:22:34Z,4208426911,213,0.3,4208426903,56,Right,4208426909,212,16.9,4208426905,140,73.8,4208426901,107,,4208426907,141,5.3,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050879,115,61,1,20,47,1c7qokc1j5z50cjj4tcu32haa,0,72.1,10.3,2023-04-22T13:51:44.044Z,2023-04-23T03:22:48Z,4212005307,388,,4208426929,56,Right,,,,,,,,,,,,,,,,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050911,245,1,1,20,48,apoawtpvac4zqlancmvw4nk4o,1,35.2,91.2,2023-04-22T13:51:45.180Z,2023-04-23T03:22:55Z,4208427083,3,,4208427093,213,3.3,4208427085,56,Back,4208427089,141,87.8,4208427091,212,12.0,4212005577,178,,4208427087,140,24.0,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050913,246,49,1,20,49,apoawtpvac4zqlancmvw4nk4o,1,24,87.8,2023-04-22T13:51:46.247Z,2023-04-23T03:23:07Z,,,,,,,,,,,,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050929,247,1,1,20,49,apoawtpvac4zqlancmvw4nk4o,1,24,87.8,2023-04-22T13:51:46.311Z,2023-04-23T03:23:10Z,4208427257,140,38.9,4208427255,56,Back,4208427253,157,,4208427265,212,20.7,4208427269,1,,4208427267,213,5.6,4208427261,141,67.9,4212006183,178,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050939,248,1,1,20,52,apoawtpvac4zqlancmvw4nk4o,1,41.1,67.9,2023-04-22T13:51:48.799Z,2023-04-23T03:23:17Z,4212006419,178,,4208427303,140,32.2,4208427305,141,65.5,4208427309,213,3.3,4208427299,3,,4208427301,56,Back,4208427307,212,9.5,,,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050969,250,1,1,20,54,apoawtpvac4zqlancmvw4nk4o,1,36.2,68.4,2023-04-22T13:51:51.010Z,2023-04-23T03:23:24Z,4208427453,140,45.5,4208427459,213,0.2,4212006599,178,,4208427455,141,71.4,4208427451,56,Back,4208427457,212,10.0,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050953,116,43,1,20,54,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2023-04-22T13:51:51.596Z,2023-04-22T20:50:42Z,4210912689,144,45,4208427357,56,Center,4208427377,285,0,4208427373,233,249,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537050947,249,43,1,20,54,apoawtpvac4zqlancmvw4nk4o,1,0,0,2023-04-22T13:51:51.596Z,2023-04-22T20:50:44Z,4210912839,144,3,4208427347,56,Back,4208427349,286,0,,,,,,,,,,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537051063,251,1,1,20,57,apoawtpvac4zqlancmvw4nk4o,1,59.6,69.9,2023-04-22T13:51:53.916Z,2023-04-23T03:23:30Z,4208427851,212,24.0,4208427849,141,95.9,4208427845,56,Left,4208427853,213,0.8,4208427847,140,75.1,4212006781,178,,,,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537051069,252,1,1,21,5,apoawtpvac4zqlancmvw4nk4o,0,86.6,71.5,2023-04-22T13:52:02.084Z,2023-04-23T03:23:40Z,4208427883,212,3.4,4208427881,141,67.3,4208428039,286,,4208428035,233,117,4208428033,236,,4212007129,178,,4208427877,56,Center,4208427879,140,84.9,cotiiu6mjkfx5xa63nhfbdf4l,S. Mané,4208427885,213,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537051095,117,74,1,21,5,1c7qokc1j5z50cjj4tcu32haa,1,12.8,34.2,2023-04-22T13:52:02.299Z,2023-04-23T03:23:43Z,4208428009,285,,4208428045,233,252,4208428007,56,Back,4212007255,178,,,,,,,,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537051721,269,61,1,21,5,apoawtpvac4zqlancmvw4nk4o,1,84.8,66.9,2023-04-22T13:52:02.611Z,2023-04-23T03:23:53Z,4208431081,56,Center,4212007515,178,,,,,,,,,,,,,,,,,,,,cotiiu6mjkfx5xa63nhfbdf4l,S. Mané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537051111,118,49,1,21,8,1c7qokc1j5z50cjj4tcu32haa,1,10.9,12.3,2023-04-22T13:52:05.133Z,2023-04-23T03:24:03Z,,,,,,,,,,,,,,,,,,,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537051135,119,1,1,21,9,1c7qokc1j5z50cjj4tcu32haa,0,10.9,12.3,2023-04-22T13:52:06.303Z,2023-04-23T03:24:10Z,4208428203,1,,4208428197,141,0.0,4208428191,157,,4212008235,178,,4208428199,212,27.9,4208428195,140,36.0,4208428201,213,5.9,4208428193,56,Back,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537051137,120,5,1,21,10,1c7qokc1j5z50cjj4tcu32haa,0,29.9,-1.6,2023-04-22T13:52:07.765Z,2023-04-23T03:24:20Z,4208428205,56,Back,4208428761,233,253,4208428207,347,,,,,,,,,,,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537051251,253,5,1,21,10,apoawtpvac4zqlancmvw4nk4o,1,70.1,101.6,2023-04-22T13:52:07.765Z,2023-04-23T03:24:20Z,4208428731,56,Left,4208428733,347,,4208428735,233,120,,,,,,,,,,,,,,,,cotiiu6mjkfx5xa63nhfbdf4l,S. Mané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537051269,254,1,1,21,20,apoawtpvac4zqlancmvw4nk4o,1,75.2,100,2023-04-22T13:52:17.765Z,2023-04-23T03:24:24Z,4208428799,56,Left,4208428805,212,12.6,4208428801,140,63.9,4208428807,213,3.5,4208428797,107,,4208428803,141,95.6,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537051327,255,1,1,21,21,apoawtpvac4zqlancmvw4nk4o,1,63.9,95.6,2023-04-22T13:52:18.307Z,2023-04-23T03:24:38Z,4208429055,56,Left,4208429059,141,93.0,4208429063,213,3.4,4208429057,140,57.9,4208429061,212,6.5,4212009657,178,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537051393,256,1,1,21,26,apoawtpvac4zqlancmvw4nk4o,1,55.6,71.5,2023-04-22T13:52:23.370Z,2023-04-23T03:24:41Z,4208429393,140,63.7,4208429401,1,,4208429397,212,32.0,4208429391,56,Center,4212009819,178,,4208429395,141,26.1,4208429399,213,5.0,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537051419,257,1,1,21,32,apoawtpvac4zqlancmvw4nk4o,1,67,23.7,2023-04-22T13:52:29.104Z,2023-04-23T03:24:55Z,4208429543,212,10.5,4212010369,178,,4208429539,140,67.6,4208429545,213,4.8,4208429541,141,8.3,4208429537,56,Right,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537051441,258,1,1,21,34,apoawtpvac4zqlancmvw4nk4o,1,67.6,8.2,2023-04-22T13:52:30.905Z,2023-04-23T03:24:58Z,4212010521,178,,4208429663,56,Right,4208429677,213,2.8,4208429669,141,13.4,4208429665,140,57.9,4208429673,212,10.8,,,,,,,7vhnftizqlyu31st2vsmgh6tx,N. Mazraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537051463,259,1,1,21,36,apoawtpvac4zqlancmvw4nk4o,1,60.7,15.6,2023-04-22T13:52:33.395Z,2023-04-23T03:25:03Z,4208429789,141,34.0,4208429785,56,Center,4208429791,212,12.7,4208429787,140,63.0,4212010643,178,,4208429793,213,1.4,,,,,,,4skrm2y64va3y5jk70gz4ylpm,J. Stanišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537051483,260,1,1,21,38,apoawtpvac4zqlancmvw4nk4o,1,63,33.9,2023-04-22T13:52:34.914Z,2023-04-23T03:25:07Z,4208429889,56,Right,4212010877,178,,4208429895,212,15.8,4208429891,140,72.2,4208429897,213,5.4,4208429893,141,15.5,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537051499,261,1,1,21,39,apoawtpvac4zqlancmvw4nk4o,1,71.4,15.9,2023-04-22T13:52:36.415Z,2023-04-23T03:25:09Z,4208429953,140,75.3,4208429959,213,1.1,4208429955,141,26.5,4208429951,56,Center,4212010971,178,,4208429957,212,8.3,,,,,,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537051503,262,1,1,21,40,apoawtpvac4zqlancmvw4nk4o,1,75.3,26.5,2023-04-22T13:52:37.071Z,2023-04-23T03:25:14Z,4208429967,56,Center,4208429973,212,5.7,4208429969,140,69.9,4208429971,141,26.4,4212011109,178,,4208429975,213,3.2,4208429979,156,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537051559,263,1,1,21,41,apoawtpvac4zqlancmvw4nk4o,1,69.8,27.6,2023-04-22T13:52:38.736Z,2023-04-23T03:25:17Z,4208430199,56,Center,4212011189,178,,4208430203,141,36.3,4208430205,212,9.8,4208430207,213,2.5,4208430201,140,62.3,,,,,,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537051583,264,1,1,21,46,apoawtpvac4zqlancmvw4nk4o,1,65.1,69,2023-04-22T13:52:42.956Z,2023-04-23T03:25:19Z,4208430349,140,70.0,4212011297,178,,4208430347,56,Left,4208430357,213,1.1,4208430351,141,85.9,4208430355,212,12.6,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537051615,265,1,1,21,48,apoawtpvac4zqlancmvw4nk4o,1,73.6,88,2023-04-22T13:52:45.300Z,2023-04-23T03:25:21Z,4208430481,140,80.6,4208430487,213,0.6,4208430479,56,Left,4212011343,178,,4208430485,212,9.1,4208430483,141,96.0,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537051669,266,1,1,21,51,apoawtpvac4zqlancmvw4nk4o,0,81.1,91.5,2023-04-22T13:52:47.884Z,2023-04-23T03:25:24Z,4208430777,140,91.7,4208430779,141,51.3,4208430775,56,Center,4210917191,223,,4210917193,20,,4208430781,212,29.5,4212011497,178,,4208430771,2,,29pq64smaxdwlraopnxoleqxh,João Cancelo,4208430773,155,,4208430783,213,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537051655,121,44,1,21,52,1c7qokc1j5z50cjj4tcu32haa,1,10.2,47.8,2023-04-22T13:52:49.314Z,2023-04-23T06:31:24Z,4208430715,285,,4208430713,56,Back,4208430913,233,267,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537051677,267,44,1,21,52,apoawtpvac4zqlancmvw4nk4o,0,89.8,52.2,2023-04-22T13:52:49.315Z,2023-04-23T03:25:34Z,4208430843,286,,4208430841,56,Center,4208430945,233,121,,,,,,,,,,,,,,,,cotiiu6mjkfx5xa63nhfbdf4l,S. Mané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537051673,122,12,1,21,52,1c7qokc1j5z50cjj4tcu32haa,1,11.7,48.2,2023-04-22T13:52:49.362Z,2023-04-23T06:31:24Z,4208430805,140,0.0,4208430809,212,21.3,4208430807,141,24.1,4208430983,15,,4212012045,388,,4208430811,213,4.0,4208430803,56,Back,4208430863,167,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537051679,123,6,1,21,55,1c7qokc1j5z50cjj4tcu32haa,0,3.8,35.8,2023-04-22T13:52:52.157Z,2023-04-23T03:25:47Z,4208430987,233,268,4208430847,56,Back,4208430849,73,,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537051699,268,6,1,21,55,apoawtpvac4zqlancmvw4nk4o,1,96.2,64.2,2023-04-22T13:52:52.157Z,2023-04-23T03:25:46Z,4208430939,73,,4208430969,233,123,4208430935,56,Center,,,,,,,,,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537051809,124,43,1,22,7,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2023-04-22T13:53:04.407Z,2023-04-22T13:53:06Z,4208431625,144,50,4208431507,286,0,4208431505,56,Back,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537052009,270,1,1,22,22,apoawtpvac4zqlancmvw4nk4o,1,99.6,99.5,2023-04-22T13:53:19.245Z,2023-04-23T03:25:48Z,4208432337,212,48.3,4208432341,213,4.6,4208432327,155,,4208432329,223,,4208432325,6,,4208432335,141,29.2,4208432331,56,Center,4212012385,178,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,4208432345,1,,4208432323,2,4208432333,140,,,93.3,4210919123,20,,,,,,,,,,,,,,,,,,,,,,,,,,
2537052039,271,1,1,22,24,apoawtpvac4zqlancmvw4nk4o,0,93.2,29.2,2023-04-22T13:53:21.773Z,2023-04-23T03:25:54Z,4212012633,388,,4208432443,140,89.4,4208432439,3,,4208432445,141,47.9,4208432449,213,1.9,4208432441,56,Center,4208432447,212,13.3,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537052047,125,44,1,22,26,1c7qokc1j5z50cjj4tcu32haa,1,11.5,47.4,2023-04-22T13:53:23.588Z,2023-04-23T06:31:24Z,4208432467,56,Back,4208432473,233,272,4208432469,285,,,,,,,,,,,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537052043,272,44,1,22,26,apoawtpvac4zqlancmvw4nk4o,0,88.5,52.6,2023-04-22T13:53:23.589Z,2023-04-23T03:25:59Z,4208432493,233,125,4208432459,286,,4208432457,56,Center,,,,,,,,,,,,,,,,cotiiu6mjkfx5xa63nhfbdf4l,S. Mané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537052085,126,12,1,22,26,1c7qokc1j5z50cjj4tcu32haa,1,12.4,46.9,2023-04-22T13:53:23.697Z,2023-04-23T06:31:25Z,4208432643,56,Back,4208432659,15,,4208432651,213,0.5,4208432647,141,67.9,4212012851,388,,4208432645,140,37.3,4208432649,212,29.8,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537052107,127,49,1,22,29,1c7qokc1j5z50cjj4tcu32haa,1,38.2,77.1,2023-04-22T13:53:26.098Z,2023-04-23T03:26:10Z,,,,,,,,,,,,,,,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537052155,128,1,1,22,35,1c7qokc1j5z50cjj4tcu32haa,1,67.4,70.2,2023-04-22T13:53:32.320Z,2023-04-23T03:26:15Z,4208432973,213,0.6,4208432967,140,89.4,4208432965,56,Left,4208432969,141,92.1,4208432971,212,27.5,4212013247,178,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537052169,129,1,1,22,39,1c7qokc1j5z50cjj4tcu32haa,0,89.5,92,2023-04-22T13:53:35.892Z,2023-04-23T03:26:17Z,4208433031,212,26.3,4210920437,72,,4208433021,2,,4208433027,140,90.6,4208433025,56,Center,4212013331,178,,4208433029,141,53.4,4210920435,224,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,4208433033,213,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537052201,273,12,1,22,40,apoawtpvac4zqlancmvw4nk4o,1,11.2,43.7,2023-04-22T13:53:37.093Z,2023-04-23T03:26:21Z,4208433191,140,19.3,4208433197,213,5.0,4208433233,167,,4208433189,56,Back,4208433195,212,31.6,4208433193,141,0.0,4212013439,178,,,,,4skrm2y64va3y5jk70gz4ylpm,J. Stanišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537052249,130,5,1,22,41,1c7qokc1j5z50cjj4tcu32haa,1,80.7,101.6,2023-04-22T13:53:38.773Z,2023-04-23T03:26:26Z,4208433355,347,,4208433369,233,274,4208433353,56,Left,,,,,,,,,,,,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537052205,274,5,1,22,41,apoawtpvac4zqlancmvw4nk4o,0,19.3,-1.6,2023-04-22T13:53:38.773Z,2023-04-23T03:26:26Z,4208433377,233,130,4208433211,347,,4208433207,56,Back,,,,,,,,,,,,,,,,4w4ldzomkj7fhrc51iimz8no5,L. Goretzka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537052501,131,1,1,23,5,1c7qokc1j5z50cjj4tcu32haa,1,80.1,100,2023-04-22T13:54:02.560Z,2023-04-23T03:26:29Z,4208434375,56,Left,4208434379,141,80.5,4208434381,212,14.6,4208434377,140,80.7,4208434373,107,,4208434383,213,4.8,,,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537052513,132,1,1,23,6,1c7qokc1j5z50cjj4tcu32haa,1,80.7,80.5,2023-04-22T13:54:03.552Z,2023-04-23T03:26:33Z,4208434411,141,94.7,4208434419,156,,4208434415,213,1.7,4208434413,212,9.8,4208434407,56,Left,4208434409,140,79.2,4212013809,178,,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537052551,133,3,1,23,8,1c7qokc1j5z50cjj4tcu32haa,1,78,95.3,2023-04-22T13:54:05.328Z,2023-04-23T03:26:39Z,4208434621,233,275,4210922709,464,,4208434541,56,Left,4208434543,286,,4212014003,178,,,,,,,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537052557,275,45,1,23,8,apoawtpvac4zqlancmvw4nk4o,0,22,4.7,2023-04-22T13:54:05.328Z,2023-04-23T03:26:40Z,4208434637,233,133,4208434565,56,Back,4208434567,285,,,,,,,,,,,,,,,,,4fq74wp7xzwm214veuxqpdz9x,T. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537052585,134,1,1,23,9,1c7qokc1j5z50cjj4tcu32haa,1,80.8,92.7,2023-04-22T13:54:06.743Z,2023-04-23T03:26:44Z,4208434673,140,84.2,4212014195,178,,4208434671,56,Left,4208434677,212,8.7,4208434675,141,81.1,4208434679,213,5.1,,,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537052597,135,3,1,23,11,1c7qokc1j5z50cjj4tcu32haa,0,86.2,85.4,2023-04-22T13:54:08.343Z,2023-04-23T03:26:55Z,4210923553,465,,4208434763,233,276,4208434705,56,Left,4212014499,178,,4208434707,286,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
